objectid(long),rockname,rocktype(long),aqname,aqcode(long),shapeleng(double precision),shapearea(double precision)
3573.0,Semiconsolidate dsand aquifers,200.0,Coastal lowlands aquifers ystem,201.0,0.10868892491,0.00043226722
3574.0,Semicosnsolidated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.37638358084,0.00191025668
3575.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.03042606125,5.880134e-05
3576.0,Unconsolidated sand and gravel aquifers,100.0,Surficial aquifer system,111.0,0.02444636054,3.928518e-05
3577.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.0605903494,0.00020605605
3578.0,Semiconsoliadted sand aquifers,200.0,Coastal lsowlands aquifer system,201.0,0.05127030631,0.0001331254
3579.0,Semiconsolidated sand aquifers,200.0,Coastal lwolands aquifer system,201.0,0.05155121862,0.00013986285
3580.0,Semiconsolidated sand aquifers,200.0,Coasatl lowlands aquifer system,201.0,0.18182931577,0.00071341767
3581.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquier system,201.0,0.03987106851,0.00010030932
3582.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.03347454941,8.203218e-05
3583.0,Semiconsolidated sand aquifers,200.0,Coatal lowlands aquifer system,201.0,0.15306107814,0.00074194239
3584.0,Semiconsolidated sand aquifers,200.0,Coastal ulowlands aquifer system,201.0,0.02186037986,3.215408e-05
3585.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.03960171585,7.95049e-05
3586.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.03172269032,7.224853e-05
3587.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.02637382453,4.480859e-05
3588.0,Semiconsolidated sand aquifers,200.0,Coastcal lowlands aquifer system,201.0,0.05806431631,0.00019896242
3589.0,Unconsolidated sand and gravl aquifers,100.0,Surficial aquifer system,111.0,0.25701224924,0.00098120891
3590.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.16492475507,0.00068985186
3591.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.06952561428,0.00027596544
3592.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquier system,201.0,0.02146262148,3.226985e-05
3593.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.27969256741,0.00118085576
3594.0,Semiconsolidatde sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.04552394586,0.00011679109
3595.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.33771229656,0.00238448085
3596.0,Carbonate-rock qauifers,400.0,Floridan aquifer system,413.0,0.02322337421,3.103641e-05
3597.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,1.63358730677,0.07376395579
3598.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.02955279923,5.551059e-05
3599.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.05091624532,0.00012104916
3600.0,Unconsolidted sand and gravel aquifers,100.0,Surficial aquiefr system,111.0,0.97630322892,0.00435787392
3601.0,Semiconsolidated sand aquifers,200.0,Coastal llowlands aquifer system,201.0,0.04543242887,0.00010206645
3602.0,Semiconsolidated sand aquifers,200.0,Coastal lolwands aquifer system,201.0,0.06477213125,0.00018791557
3603.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands auifer system,201.0,0.08050511842,0.00031792481
3604.0,Semiconsolidated sand aquifers,200.0,Coastal lowlans aquifer system,201.0,0.06298409589,0.0001854002
3605.0,Semiconsolidated sand aquifers,200.0,Coastal lowlnads aquifer system,201.0,0.05076836205,0.00013850793
3606.0,Semiconsolidated sand aquifers,200.0,Coastal lowalnds aquifer system,201.0,0.04101355459,8.916258e-05
3607.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.02123846383,2.719707e-05
3608.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.0929902582,0.00027239886
3609.0,Unconsolidated sand and gravel aquifers,100.0,Surficial aquifer system,111.0,0.04284760405,9.048079e-05
3610.0,Semiconsolidated sand aquifers,200.0,Costal lowlands aquifer system,201.0,0.05211294985,0.00016326198
3611.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.29363568036,0.00186357638
3612.0,Semiconsolidated sanda quifers,200.0,Coastal lowlands aquifer sysrtem,201.0,0.02303757282,3.874006e-05
3613.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.04004950854,0.00010538338
3614.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.11888612038,0.00050253894
3615.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquiefr system,201.0,0.02057620914,2.934662e-05
3616.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.01584550555,1.697235e-05
3617.0,Semiconsolidateds and aquifers,200.0,Coastal lowlands aquifer system,201.0,0.02655079089,4.941207e-05
3618.0,Semiconsolidated ksand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.0188428266,2.283953e-05
3619.0,Unconsolidated sand and gravel aquifers,100.0,Surficial aquifer system,111.0,0.02321366977,3.596365e-05
3620.0,Unconsolidatead sand and gravel aquifers,100.0,Surficial aquifer system,111.0,0.05256301349,0.00013132948
3621.0,Semiconsolidated sand aquifers,200.0,Coastal lowlandds aquifer system,201.0,0.01964437204,2.707855e-05
3622.0,Semiconsolidated sand aquifeurs,200.0,Coastal lowlands aquifer system,201.0,0.02986304259,6.193679e-05
3623.0,Semiconsolidated sand aquifers,200.0,Coastal lowladns aquifer system,201.0,0.12682761833,0.00036068758
3624.0,Unconsolidated san and gravel aquifers,100.0,Surficial aquifer system,111.0,0.41583402208,0.00494684018
3625.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.05844414636,0.00016401654
3626.0,eSmiconsolidated sand aquifers,200.0,Coastal lowlands aqouifer system,201.0,0.12374378441,0.00040471931
3627.0,Semiconsolidated sand aquifers,200.0,Coastall owlands aquifer system,201.0,0.02094625015,3.017404e-05
3628.0,arbonate-rock aquifers,400.0,Folridan aquifer system,413.0,0.03460597596,6.673803e-05
3629.0,Carbonate-rock auqifers,400.0,Floridan aquifer sjystem,413.0,0.02196912436,2.969571e-05
3630.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.01964415144,2.309157e-05
3631.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.0207946689,2.799413e-05
3632.0,Carbonate-rock aquiers,400.0,Floridan aquifer system,413.0,0.02901058235,5.770906e-05
3633.0,Semicovnsolidated sand aquifers,200.0,Coastal lowlands aquifer systenm,201.0,0.05660273891,0.00018633496
3634.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.09897611031,0.00034300799
3635.0,Carbonate-rocka quifers,400.0,Floridan aqhuifer system,413.0,0.02315764831,3.738417e-05
3636.0,Semiconsolidated sand aquifers,200.0,Cobastal lowlands aquifer system,201.0,0.02794672658,4.617845e-05
3637.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.03324646853,7.17714e-05
3638.0,Semiconsolidated sand aquifers,200.0,Coasal lowlands aquifer system,201.0,0.02568592076,4.817908e-05
3639.0,Semiconsolidated sand aquifers,200.0,Costal lowlands aquifer system,201.0,0.02511339393,4.48151e-05
3640.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.94674788807,0.02816332676
3641.0,Semiconsolijdated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.03713978302,9.340275e-05
3642.0,Semiconsolidated sand aquifers,200.0,Coasal lowlands aquifer system,201.0,0.033304372,6.215415e-05
3643.0,Semkiconsolidated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.05641747074,0.00016574778
3644.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.02767630739,5.324958e-05
3645.0,Smeiconsolidated sand aquifers,200.0,Coastal lowlands aqufer system,201.0,0.05516424647,0.00016176273
3646.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifersystem,201.0,0.04072073071,0.00011790341
3647.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.03236297553,6.276037e-05
3648.0,Semiconsolvidated sand aquifers,200.0,Coasta lowlands aquifer system,201.0,0.08052034614,0.00024897705
3649.0,Semiconsolidated sand aquifers,200.0,Caostal lowlands aquifer system,201.0,0.03911079666,9.517964e-05
3650.0,Semiconsolidated sand aquifers,200.0,Coastal lowlansd aquifer system,201.0,0.17075389892,0.00051851819
3651.0,emiconsolidated sand aquifers,200.0,Coastal lowlands alquifer system,201.0,0.02553774737,4.530103e-05
3652.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifer systlem,201.0,0.03561744452,8.539038e-05
3653.0,Semiconsolidated sand aquifers,200.0,Coastla lowlands aquifer system,201.0,0.02953940838,5.120596e-05
3654.0,Semiconsolidated sand aquifers,200.0,Coastal owlands aquifer system,201.0,0.07059837304,0.00024354707
3655.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.15191058832,0.00058500711
3656.0,Semiconsolidated sand aquifers,200.0,Coastkal lowlands aquifer system,201.0,0.03220480023,6.655967e-05
3657.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.0334201314,7.830959e-05
3658.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.26912264904,0.00127059859
3659.0,Semiconsolidated sand aquifers,200.0,Coastal lowlandsaquifer system,201.0,0.04588639687,0.00011375032
3660.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.06058607949,0.00020019692
3661.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifers ystem,201.0,0.05591913592,0.00014483382
3662.0,Semiconsolidated sarnd aquifers,200.0,Coastal lowladns aquifer system,201.0,0.02974901198,5.534074e-05
3663.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aqiufer system,201.0,0.02785110489,4.623271e-05
3664.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.04593334016,0.00014767729
3665.0,Semiconsolidated snad aquifers,200.0,Coastal lowlands aquifer system,201.0,0.04593277349,0.00011867863
3666.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.01756448838,1.884008e-05
3667.0,Semiwconsolidated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.03427403029,7.396802e-05
3668.0,Semiconsolidated sand aquifers,200.0,Coalstal lowlands aquifer system,201.0,0.25739593086,0.00178699703
3669.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifer sytem,201.0,0.11792539672,0.00072888392
3670.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands arquifer system,201.0,0.03749229968,9.628303e-05
3671.0,Carbonatfe-rock aquifers,400.0,Floridan aquifer system,413.0,0.02058448934,2.666319e-05
3672.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.04105857743,0.00011309233
3673.0,Carbonate-rock aquifers,400.0,Floridan aquifer system,413.0,0.03145520139,4.81657e-05
3674.0,Semiconsolidated sand aquifers,200.0,Coastal lowlans aquifer system,201.0,0.06346995604,0.00021701019
3675.0,Semiconsolidated sand aquifers,200.0,Coastl lowlands aquifer system,201.0,0.08332665477,0.00030363512
3676.0,Carobnate-rock aquifers,400.0,Floridan aquifer system,413.0,0.02254293387,3.552199e-05
3677.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.13327179696,0.00046869696
3678.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aqifer system,201.0,0.23185024864,0.0010879713
3679.0,Semiconsolidated sand aquifers,200.0,Coasta lowlands aquifer system,201.0,0.13542009449,0.00059540014
3680.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquiefr system,201.0,0.03703176386,9.590374e-05
3681.0,Semiconsolidated sand aquiferbs,200.0,Coastallowlands aquifer system,201.0,0.05081743336,0.00012693616
3682.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.03867765051,0.00010715733
3683.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.04546782463,0.00011537518
3684.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifer sytsem,201.0,0.08141807468,0.00028552711
3685.0,Semiconsolidated sand aquiers,200.0,Coastal lowlands aquifer system,201.0,0.03968373102,0.00010930525
3686.0,Semiconsolidated sand aquifers,200.0,Coasta llowlands aquifer system,201.0,0.07927559049,0.0002498852
3687.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands auqifer system,201.0,0.03592870559,9.503549e-05
3688.0,Carbonatep-rock aquifers,400.0,Floridan aquifer system,413.0,0.0234473913,3.825915e-05
3689.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquife system,201.0,0.02916326893,5.661698e-05
3690.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.04301465791,0.00011428593
3691.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.02161418758,3.178316e-05
3692.0,Semiconsolidated sand aquifers,200.0,Coasta llowlands aquifer system,201.0,0.04410093116,0.00013361066
3693.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands auqifer system,201.0,0.03934755087,9.924147e-05
3694.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.0397804642,0.00010926114
3695.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.08360744979,0.00028930567
3696.0,Semiconsolidated sand aquifers,200.0,Coastalp lowlands aquifer system,201.0,0.040119071,0.00010209357
3697.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.03015442238,6.236933e-05
3698.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.04611634692,0.00014066821
3699.0,Semiconsoliated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.03848533131,0.00011006092
3700.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.06867946694,0.00023871941
3701.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.93885408884,0.01530565847
3702.0,Semiconsolidated sand aquifers,200.0,Coastal lowlvands aquifer system,201.0,0.02589026803,5.033093e-05
3703.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.03430029973,8.094543e-05
3704.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquixfer system,201.0,0.04199821361,0.00011317951
3705.0,Semiconsolidated sand aquifers,200.0,Coastal lolwands aquifer system,201.0,0.15651680506,0.00066153447
3706.0,Semiconsolidated sand aquifers,200.0,Coastalb lowlands aquifer system,201.0,0.06829804881,0.00026457494
3707.0,Semiconsloidated sand aquifers,200.0,Coastal lowlandsa quifer system,201.0,0.17438226825,0.00093400217
3708.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.03403632548,7.652318e-05
3709.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.02018502332,2.926426e-05
3710.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.17523619336,0.00102303097
3711.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aqiufer system,201.0,0.02517092092,4.49703e-05
3712.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.04013842347,0.00010527439
3713.0,Semiconsolidiated sand aquifers,200.0,Coastal lowlands quifer system,201.0,0.02360343672,3.883479e-05
3714.0,Carbnate-rock aquifers,400.0,Floridan aquifer system,413.0,0.02291142334,3.667834e-05
3715.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.24618242699,0.0012006574
3716.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,1.10442521745,0.01088611884
3717.0,Carbontae-rock aquifers,400.0,Floridana quifer system,413.0,0.02488064907,4.00389e-05
3718.0,Semiconsolidated sand aquifers,200.0,Coasvtal lowlands aquifer system,201.0,0.03208023966,7.05708e-05
3719.0,Semiconsolidated sand aquifers,200.0,Coastal lowlandsw aquifer system,201.0,0.11837780334,0.00041379961
3720.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.0219880471,2.832832e-05
3721.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.0265534792,4.625446e-05
3722.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.04813521084,0.00015533086
3723.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.08409016026,0.00039509478
3724.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.03318487278,6.951725e-05
3725.0,Carbonate-rock aquifres,400.0,Floridan aquifer system,413.0,0.025521573,4.106544e-05
3726.0,Semiconsolidated sand aqufiers,200.0,Coastalt lowlands aquifer system,201.0,1.31120671114,0.01475327203
3727.0,Carbonate-rcok aquifers,400.0,Floridan aquifer systme,413.0,0.02936714409,5.940862e-05
3728.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifr system,201.0,0.06113229836,0.00018528269
3729.0,Semiconsolidated sand aquifers,200.0,Coastallowlands aquifer system,201.0,0.04223076441,8.269182e-05
3730.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.03503885092,6.602544e-05
3731.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifner system,201.0,0.11299840015,0.00048567941
3732.0,Semiconsolidated sand aquifers,200.0,Coastla lowlands aquifer system,201.0,0.03523988227,7.237965e-05
3733.0,Carbnoate-rock aquifers,400.0,Floridan aquifer system,413.0,0.022908677,3.667507e-05
3734.0,Semicosolidated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.02964967954,5.30902e-05
3735.0,Semiconsolidated sand aquifers,200.0,Coaystal lowlands aquifer system,201.0,0.01528847485,1.427433e-05
3736.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.02021373795,2.635119e-05
3737.0,Semiconsolidateds and aquifers,200.0,Coastal lowlands aquifer systme,201.0,0.02773907579,5.151079e-05
3738.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.04278198942,0.00011113541
3739.0,Semiconsolidated sand aquifers,200.0,Coastal lowlands aquifer system,201.0,0.1251841064,0.00056447752
3740.0,Semiconsolidated sand aquifers,200.0,oastal lowlands aquifer system,201.0,0.03479974526,8.853869e-05
