OBJECTID,STATEFP10,COUNTYFP10,TRACTCE10,BLOCKCE10,GEOID10,NAME10,MCDName,TotalStructures_072014,LikelyOccupied_072014,PotentiallyVacant_072014,LikelyVacant_072014,VeryLikelyVacant_072014,TotalStructures_112014,LikelyOccupied_112014,PotentiallyVacant_112014,LikelyVacant_112014,VeryLikelyVacant_112014,TotalStructures_052015,LikelyOccupied_052015,PotentiallyVacant_052015,LikelyVacant_052015,VeryLikelyVacant_052015,GlobalID,Shape_STArea__,Shape_STLength__
12904,26,163,510500,1002,261635105001002,Block 1002,Detroit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c27050b8-7501-40f8-8f21-07e3105e09b8,117397.367269181,2542.46112541379
12905,26,163,504900,3026,261635049003026,Block 3026,Detroit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5162c8aa-90e5-4b33-87fe-8d78a36a827b,61923.6941853867,1173.36997569934
12906,26,163,539300,3014,261635393003014,Block 3014,Detroit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4cd750e8-b7aa-499b-ad43-abb8b05487a4,10834.2711036737,583.931031496506
12907,26,163,538300,1003,261635383001003,Block 1003,Detroit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c4e96a76-5a97-4469-903e-fc29f03d37cf,59660.1132769129,2544.95808715584
12908,26,163,506800,3038,261635068003038,Block 3038,Detroit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c19de151-895e-47ec-a96c-781cb12be2e8,20104.3556911098,679.901740768649
12909,26,163,506500,2005,261635065002005,Block 2005,Detroit,20,15,2,2,1,20,15,2,2,1,20,15,2,2,1,7e8143ed-db06-4784-afa5-71ef0b76126f,182302.651602616,1850.81047582157
12910,26,163,511300,2008,261635113002008,Block 2008,Detroit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e03b254c-46df-460f-81c2-0218b965ad70,89705.0057403389,1558.33522029977
12911,26,163,511300,2007,261635113002007,Block 2007,Detroit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67f67eb0-0e42-4136-9eba-8459a706b38d,75600.0542812486,1339.08614976992
12912,26,163,504300,3000,261635043003000,Block 3000,Detroit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209a3cb5-7d0b-47d0-a4b7-4a15629534d9,59881.1824567755,1751.78791102005
12913,26,163,501000,3012,261635010003012,Block 3012,Detroit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b7bb00da-ac45-413e-8b15-7e1256db59bd,10382.827773886,523.416567057791
12914,26,163,500800,2003,261635008002003,Block 2003,Detroit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995c6432-2856-4a7c-b957-994d016f4c2f,120848.720093809,2130.18293894878
12915,26,163,521300,1037,261635213001037,Block 1037,Detroit,3,1,1,1,0,3,1,1,1,0,3,1,1,1,0,433e6f3b-7f33-47c0-bca5-925bd82e4a8b,193563.765066544,1973.27007999588
12916,26,163,521300,1032,261635213001032,Block 1032,Detroit,11,9,1,1,0,11,8,2,1,0,11,8,3,0,0,11eaa402-0caa-4f4f-b657-9d0ebe7213e0,164148.231037206,1744.34149156873
12917,26,163,523100,1023,261635231001023,Block 1023,Detroit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e2c41e9-1db7-4c44-ac75-b322c7382f20,8018.55031515316,408.245670747646
12918,26,163,523100,1014,261635231001014,Block 1014,Detroit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f083d670-0437-4050-ba58-344ca96f218d,182717.521136771,1681.46297264625
12919,26,163,530800,3006,261635308003006,Block 3006,Detroit,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,7ecb67ee-41a2-4ba9-9a2c-cc73f4755511,182628.972467952,1892.93357996351
12920,26,163,530900,1003,261635309001003,Block 1003,Detroit,17,10,4,3,0,17,10,4,3,0,17,8,4,5,0,fbb632ec-8982-4c72-abef-c87e2d24cec7,140327.297939663,1583.11376205265
12921,26,163,524000,2004,261635240002004,Block 2004,Detroit,31,25,3,1,2,31,26,3,0,2,31,25,4,0,2,2e47f8ba-55ef-43f9-ad89-e5e85330b38c,203564.524044526,2027.3496231702
12922,26,163,523800,1015,261635238001015,Block 1015,Detroit,9,6,1,1,1,9,6,1,1,1,9,6,1,1,1,e93d97f3-b8e9-46c1-8b16-5f5a0ac8d04a,118100.936337047,1476.6101251176
12923,26,163,523800,2011,261635238002011,Block 2011,Detroit,8,6,1,1,0,8,6,1,0,1,8,6,1,0,1,3671d486-da58-457d-a538-a71359fe5103,294467.624186573,2261.34046051386
12924,26,163,523800,2008,261635238002008,Block 2008,Detroit,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,25cf2076-2aa6-4fda-90d8-a99e59e7720b,211802.471313167,1861.95960444823
12925,26,163,523800,2007,261635238002007,Block 2007,Detroit,18,15,2,1,0,18,15,1,2,0,18,15,0,3,0,eb247133-3f52-498b-aa45-863e500cc64a,210066.101222545,1858.51925586042
12926,26,163,523800,4003,261635238004003,Block 4003,Detroit,25,19,2,2,2,25,19,2,2,2,25,15,6,2,2,ba728106-0385-457e-8422-f886ac89197c,285985.271099883,2224.97790599413
12927,26,163,524900,1024,261635249001024,Block 1024,Detroit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32670390-4d92-47d1-b0e5-170691e0b60d,81217.4855429886,1734.70260577444
12928,26,163,524900,2009,261635249002009,Block 2009,Detroit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,868ff198-5e8a-4273-8a97-648dd242cdf3,72770.8186008236,2855.75267823439
12929,26,163,524900,2025,261635249002025,Block 2025,Detroit,23,17,0,4,2,23,17,0,4,2,23,17,0,4,2,1f2c3cd8-f6be-47af-ae7d-96bed815caf0,326164.239451289,2981.87153523255
12930,26,163,523800,4012,261635238004012,Block 4012,Detroit,41,28,5,5,3,41,28,5,5,3,41,28,6,5,2,7ca495f9-3f94-43f8-bd96-65c478ddb9a9,375128.089015753,2482.63573399441
12931,26,163,523200,1024,261635232001024,Block 1024,Detroit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c61b1474-5509-4656-969f-8d197aa9d420,59863.562601053,1070.85324319171
12932,26,163,525000,3002,261635250003002,Block 3002,Detroit,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,6f9a9bb0-27da-410a-bece-b8446199543e,90177.6769024706,1242.28651814222
12933,26,163,525000,3021,261635250003021,Block 3021,Detroit,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,4497a490-a6b8-4535-bca6-5668291346f6,356833.68975615,2398.86560064611
12934,26,163,523200,2022,261635232002022,Block 2022,Detroit,22,17,1,2,2,22,17,1,2,2,22,16,3,1,2,0b2b3e8b-3982-44ff-85eb-907185c85fc4,193737.989593273,1852.15653048931
12935,26,163,525600,1012,261635256001012,Block 1012,Detroit,22,22,0,0,0,22,21,1,0,0,22,21,1,0,0,4761d691-8885-4808-8e3e-1d71620520b6,194704.306167397,1839.34438728339
12936,26,163,525700,4008,261635257004008,Block 4008,Detroit,21,12,3,4,2,21,12,3,4,2,21,12,3,4,2,614c6215-c410-4098-bfa4-0b882b680411,216135.540789832,1909.20900353596
12937,26,163,525600,2012,261635256002012,Block 2012,Detroit,11,11,0,0,0,11,11,0,0,0,11,11,0,0,0,6674e32a-3d57-44d8-b58d-5a0392000c94,170453.125773989,1659.95997105463
12938,26,163,524000,1014,261635240001014,Block 1014,Detroit,19,16,3,0,0,19,16,3,0,0,19,15,4,0,0,35d17953-404c-4782-86da-a5ffd80f9008,472533.087791524,3195.76517278352
12939,26,163,525000,2060,261635250002060,Block 2060,Detroit,16,8,3,3,2,16,8,1,5,2,16,7,1,8,0,3e5dfad9-1303-422e-95f7-b35b447d59b7,606221.324944154,3937.30781611137
12940,26,163,525000,2059,261635250002059,Block 2059,Detroit,12,5,1,1,5,12,5,1,1,5,12,5,2,0,5,94c85817-906d-4ad6-b3e7-35c69c1dcbab,534655.45282109,3605.72371222362
12941,26,163,525000,2058,261635250002058,Block 2058,Detroit,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,78b739a3-badf-4a20-8bfb-9a18437d0686,99902.6792550106,1252.4585775683
12942,26,163,525000,2056,261635250002056,Block 2056,Detroit,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,557211fc-2a4b-4b1c-89b8-1d70bf07d40b,84013.1405069145,1221.41910828398
12943,26,163,525000,3049,261635250003049,Block 3049,Detroit,7,6,1,0,0,7,6,1,0,0,7,5,1,1,0,8cf49b7e-26cd-4225-9b73-33418ce61372,407448.996291782,3177.93489645366
12944,26,163,504800,2002,261635048002002,Block 2002,Detroit,18,3,4,3,8,18,3,4,3,8,18,5,3,3,7,2ff83065-6cb7-426f-90bb-e2111fa164ed,257800.163561342,2284.40450415124
12945,26,163,511000,3034,261635110003034,Block 3034,Detroit,11,6,0,1,4,11,6,0,1,4,11,5,0,2,4,96943afe-e9a5-4c11-b2d8-609160340964,238597.275130867,2226.04000588325
12946,26,163,511000,2013,261635110002013,Block 2013,Detroit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ccb45673-af30-4467-92e3-6ce05be03b2d,169142.36227401,1867.16984581466
12947,26,163,511000,2041,261635110002041,Block 2041,Detroit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a657e04b-9786-45b1-b32e-714b21f29c12,234876.770281112,2296.94266753558
12948,26,163,511000,1023,261635110001023,Block 1023,Detroit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10c5ad8c-03a4-4a63-9f26-6f9f2bc0f7ee,305794.086791188,2819.63175036287
12949,26,163,511000,2038,261635110002038,Block 2038,Detroit,25,16,2,3,4,25,15,3,2,5,25,14,3,2,6,0f9361b5-9de9-4fb6-8be4-52f680969a9d,277958.26753607,2622.99582489155
12950,26,163,511000,2018,261635110002018,Block 2018,Detroit,11,6,0,2,3,11,5,0,2,4,11,5,1,0,5,7d3c94d2-c951-4844-8abf-621364afd71a,196810.236365783,2080.47424714129
12951,26,163,504700,2007,261635047002007,Block 2007,Detroit,20,12,4,1,3,20,12,4,1,3,20,13,3,1,3,a1c298be-2cf3-46a4-848f-836a92e16930,328177.396794929,2588.76501433723
12952,26,163,500500,1010,261635005001010,Block 1010,Detroit,25,16,0,4,5,25,16,0,3,6,25,14,5,2,4,2c00741c-c9e2-4d3e-8ec8-de087a77b7a2,190217.312343585,1893.80951589552
12953,26,163,501100,5001,261635011005001,Block 5001,Detroit,23,17,3,1,2,23,17,2,2,2,23,19,1,1,2,5e2eb151-f140-4212-a3ec-a7812a25cc20,299026.499803019,2504.48118924948
12954,26,163,501100,5000,261635011005000,Block 5000,Detroit,27,17,4,2,4,27,17,4,1,5,27,15,5,4,3,180fac2d-f984-4b1b-b411-1ad4ced49208,258720.397351139,2242.45102872231
12955,26,163,500600,2000,261635006002000,Block 2000,Detroit,28,8,0,3,17,28,7,1,3,17,28,7,2,1,18,8a7ce4bf-e2f6-4ac7-8264-a69964aa1413,180932.730216815,1856.44696594437
12956,26,163,500600,1017,261635006001017,Block 1017,Detroit,15,9,0,1,5,15,9,0,2,4,15,8,1,3,3,99e12b0b-e1a4-4426-ae42-ef75e2f53e76,131749.449674644,1530.78763076155
12957,26,163,500500,1005,261635005001005,Block 1005,Detroit,25,16,2,1,6,25,15,3,1,6,25,14,2,3,6,2b79ed88-b2b6-4c95-80cf-ce9fb34f3031,203718.715943797,1953.02834157308
12958,26,163,500600,1018,261635006001018,Block 1018,Detroit,26,13,8,2,3,26,13,8,2,3,26,17,5,1,3,5c6caf5a-ed4a-4af4-b02e-0bbb99b51ab0,179982.291651577,1780.93877834908
12959,26,163,500900,4004,261635009004004,Block 4004,Detroit,42,21,5,7,9,42,20,5,8,9,42,18,7,10,7,40bb8076-3070-4aee-b66c-f68477098481,268784.269450872,2413.92833472473
12960,26,163,500100,3000,261635001003000,Block 3000,Detroit,28,17,4,1,6,28,15,5,4,4,28,15,6,6,1,2992ccc2-d96c-4852-95b4-13d39d5c82bf,215164.479670145,1967.49383926853
12961,26,163,500100,3003,261635001003003,Block 3003,Detroit,30,17,4,2,7,30,17,3,3,7,30,16,4,5,5,664426dd-c280-4fdc-9b68-9a6e3e967ea9,214496.58239743,1964.51476610011
12962,26,163,500100,2011,261635001002011,Block 2011,Detroit,35,30,3,1,1,35,28,5,1,1,35,28,5,2,0,4eeda0d2-f28d-4d96-b07b-f21bd26d779d,283150.982559837,2387.74000576676
12963,26,163,500100,3010,261635001003010,Block 3010,Detroit,36,17,5,9,5,36,16,7,8,5,36,16,7,5,8,05c57802-4fec-4eb2-9853-ed4c10a82e5d,217168.091920414,2007.47466142133
12964,26,163,500600,1000,261635006001000,Block 1000,Detroit,5,3,0,1,1,5,3,0,1,1,5,3,0,2,0,4e429f13-3aa3-473a-82bf-0d12d6178570,183040.96274648,1972.92453838166
12965,26,163,500700,3001,261635007003001,Block 3001,Detroit,14,11,2,1,0,14,11,2,1,0,14,10,3,1,0,58ba2da9-0383-470c-a4d3-30bf7b1c4f0b,92288.4652138512,1590.57255120731
12966,26,163,500700,3003,261635007003003,Block 3003,Detroit,28,25,1,1,1,28,26,1,0,1,28,25,2,0,1,7b8e80d8-b50c-4dc0-8351-3f22de2b15a0,177518.322957355,1852.18892076805
12967,26,163,532200,1001,261635322001001,Block 1001,Detroit,13,7,2,0,4,13,7,1,1,4,13,5,2,2,4,339c5619-7c0e-4e2c-be3a-33e380d527e4,263194.321023141,2342.05918076353
12968,26,163,531900,2025,261635319002025,Block 2025,Detroit,12,5,2,5,0,12,5,2,5,0,12,3,2,5,2,cadd5c55-f076-4e71-a0d8-da211a6c1a4f,132580.896837516,1513.95498556921
12969,26,163,532300,1012,261635323001012,Block 1012,Detroit,23,18,2,1,2,23,18,2,1,2,24,17,3,3,1,5e47e6f5-7b28-4126-a6d0-258251a7284a,317816.07843288,2459.10272060902
12970,26,163,531200,3025,261635312003025,Block 3025,Detroit,37,24,3,4,6,37,23,5,3,6,37,27,3,2,5,2b28dab1-f7fc-4595-8e09-feb20202ba07,311634.867841952,2472.97369167267
12971,26,163,531200,2000,261635312002000,Block 2000,Detroit,35,21,10,3,1,35,21,10,3,1,35,26,4,3,2,361cee02-a7d1-4917-87b4-137f4e4fb749,356409.337344864,2725.7079744393
12972,26,163,531200,2001,261635312002001,Block 2001,Detroit,41,30,6,1,4,41,30,6,1,4,41,34,2,1,4,1ae71e5d-cfd9-49e1-9d30-c7bd956b9b4c,358866.834964448,2738.81877822419
12973,26,163,531200,2002,261635312002002,Block 2002,Detroit,31,17,4,4,6,31,18,3,3,7,32,19,4,3,6,4e60e4cb-3a53-4749-bf13-63964bb73cbf,371212.486217496,2818.11693032331
12974,26,163,533200,1008,261635332001008,Block 1008,Detroit,38,14,6,2,16,38,13,8,0,17,38,10,8,3,17,34bfed1a-ed57-44e3-81d3-8fde4176f105,235347.185970662,2218.95745843385
12975,26,163,501800,4012,261635018004012,Block 4012,Detroit,28,26,1,0,1,28,26,1,0,1,28,23,4,1,0,065c5bdd-eb26-4bd9-be0e-dd3277a27a11,276769.087734988,2348.23614447162
12976,26,163,501700,1012,261635017001012,Block 1012,Detroit,17,12,2,1,2,17,12,2,1,2,18,12,3,1,2,52da1590-8f3e-4a9e-8dca-2b828eb01d17,194401.876879805,1910.0928371299
12977,26,163,505500,2030,261635055002030,Block 2030,Detroit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112c3a34-7a68-4fa4-9786-36fa67ef5dd7,23001.742307383,722.687125160297
12978,26,163,540600,2009,261635406002009,Block 2009,Detroit,17,6,2,5,4,17,6,2,4,5,17,6,1,2,8,cbf1e224-8954-4e27-9dee-b34ceeb67fb5,1139906.37983355,4483.32974635158
12979,26,163,517500,3012,261635175003012,Block 3012,Detroit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7aca51fc-5a97-4e8e-998c-6aa17aaf1812,16176.1872906729,696.963553094832
12980,26,163,542800,1010,261635428001010,Block 1010,Detroit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78737bac-afa2-4570-bc55-40bf7e8be071,109539.432380669,3624.02581715476
12981,26,163,524700,4000,261635247004000,Block 4000,Detroit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34df35bb-08d4-4b31-a4b9-8a73dbc689d8,155767.920943714,3343.72972620839
12982,26,163,526100,2014,261635261002014,Block 2014,Detroit,22,14,1,5,2,22,14,2,4,2,22,14,5,2,1,44d2793f-a7dc-4c9c-9183-05152ecd6ad7,146806.446437549,1635.71137682899
12983,26,163,516400,1007,261635164001007,Block 1007,Detroit,17,13,3,0,1,17,13,3,0,1,17,15,1,0,1,9f73ab00-de34-4be4-8eb7-b0c8ffa59102,456785.162134991,3288.10146986645
12984,26,163,516400,1008,261635164001008,Block 1008,Detroit,7,6,0,1,0,7,6,0,1,0,7,6,0,1,0,97f415e2-1dda-45fb-b106-ab7849e67294,371446.745534424,3151.21471293211
12985,26,163,517200,2047,261635172002047,Block 2047,Detroit,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,fd072f96-6184-4037-9982-9aa7326f96c8,126644.694854704,1700.69624730719
12986,26,163,517200,2037,261635172002037,Block 2037,Detroit,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,d3e74ac9-ac33-4a7a-a66b-d3e814367271,60034.1792789584,1051.95076811316
12987,26,163,517200,2045,261635172002045,Block 2045,Detroit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d9c81555-c06c-4d49-b5ce-452d34e1f553,80030.6153617891,1635.00701160441
12988,26,163,517200,1075,261635172001075,Block 1075,Detroit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08b5d838-da4a-4b1b-902b-15f68b008db0,3985.72299054585,300.348447417974
12989,26,163,517200,1055,261635172001055,Block 1055,Detroit,11,11,0,0,0,11,11,0,0,0,11,11,0,0,0,8c181f68-f504-4f56-be04-f4044c7eaff0,101909.712012426,1282.21380223157
12990,26,163,517200,1063,261635172001063,Block 1063,Detroit,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,cd9b2fdc-0fad-454d-ac9b-1589d184f900,84257.0433170234,1163.44817231995
12991,26,163,501600,2030,261635016002030,Block 2030,Detroit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e70f4e05-70f2-481e-b35d-91e224265000,14434.9400151052,899.62357120176
12992,26,163,501700,2000,261635017002000,Block 2000,Detroit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e3b1f057-fa83-4aae-a9f6-3c4fc10f6c49,2780.80593374448,246.001576211027
12993,26,163,521100,1049,261635211001049,Block 1049,Detroit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9f910244-3cce-479a-ae32-e02ec6135118,15442.1977164625,570.027458440725
12994,26,163,536400,4013,261635364004013,Block 4013,Detroit,18,9,2,2,5,18,9,2,2,5,18,9,2,2,5,fb605285-76e5-45e5-bd49-d6ff7ec13c57,289064.261498893,2556.47774405763
12995,26,163,530300,1008,261635303001008,Block 1008,Detroit,26,13,0,7,6,26,13,0,7,6,26,12,2,5,7,ecd32880-1356-436a-b956-3c584765e1aa,252470.279581796,2203.82231821905
12996,26,163,530400,2002,261635304002002,Block 2002,Detroit,36,31,2,2,1,36,32,1,2,1,36,32,1,2,1,990bd7c2-8774-4d3f-95f4-aa54aec5bbd6,285104.578379561,2501.37338443915
12997,26,163,530200,2006,261635302002006,Block 2006,Detroit,39,28,1,1,9,39,27,2,1,9,39,28,4,1,6,67c1c502-4dd3-4c30-a820-f405fd0a3b02,293059.381986291,2444.41323854112
12998,26,163,531200,3000,261635312003000,Block 3000,Detroit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,be5837c8-b538-4090-816d-eb5c3e438e32,44374.3388528677,1718.00787518703
12999,26,163,531200,3028,261635312003028,Block 3028,Detroit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639f50fb-228c-4270-9da6-de58dd2b19ad,88161.4597624226,1882.97773609261
13000,26,163,532400,1003,261635324001003,Block 1003,Detroit,31,17,4,2,8,32,16,5,2,9,32,17,5,2,8,0ced1f3f-5af1-4afb-8a65-57ecc408040a,291515.747479007,2445.7117055667
13001,26,163,532300,1023,261635323001023,Block 1023,Detroit,23,19,2,2,0,23,19,2,2,0,23,20,1,0,2,bca00935-0acf-4f34-9666-6cca3d997230,318125.108226237,2519.45151027643
13002,26,163,523200,2001,261635232002001,Block 2001,Detroit,27,25,1,1,0,27,25,1,1,0,27,25,2,0,0,27c97362-d584-4e69-8f6d-94c9066ab0fd,193357.781055952,1850.98379174127
13003,26,163,523200,2008,261635232002008,Block 2008,Detroit,22,20,0,2,0,22,20,0,2,0,22,20,0,2,0,7fff915d-9e50-4f28-8b2b-e9763584975b,191658.438279223,1815.40132603608
13004,26,163,532400,2003,261635324002003,Block 2003,Detroit,25,16,2,4,3,25,16,2,4,3,26,17,2,2,5,cbf37aed-66ce-4f4e-87af-824c0919afe0,298841.098595022,2463.19883149588
13005,26,163,532400,3001,261635324003001,Block 3001,Detroit,18,8,5,1,4,18,7,6,1,4,18,10,4,1,3,8a8abb08-41b3-494f-8456-42c48568db66,297894.367249185,2461.10676025694
13006,26,163,533900,3024,261635339003024,Block 3024,Detroit,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,57674cc0-39c4-4349-8289-b02e1691d840,303421.077788616,2805.67363232864
13007,26,163,533900,1007,261635339001007,Block 1007,Detroit,10,5,3,1,1,10,5,3,1,1,8,5,0,1,2,bfe9b64a-7c56-4771-b0b6-6ecd3ffd6f16,315691.330795584,2501.82080516898
13008,26,163,524900,1041,261635249001041,Block 1041,Detroit,32,28,1,1,2,32,28,1,1,2,32,28,1,1,2,f0c3ea0e-8b55-42cd-bf2f-8994b60ef71e,290230.707782596,2686.01223187181
13009,26,163,511900,2018,261635119002018,Block 2018,Detroit,11,6,0,4,1,11,6,2,2,1,12,6,0,4,2,5608b90a-ff8a-403e-8d14-8c694bfe2418,108262.249877798,1323.04592589007
13010,26,163,511900,1004,261635119001004,Block 1004,Detroit,20,9,2,4,5,20,9,2,3,6,21,6,4,1,10,b5cf3270-35f6-455f-a29e-65393a54458a,250543.917046416,2148.64391262836
13011,26,163,511900,1019,261635119001019,Block 1019,Detroit,16,6,4,3,3,16,5,5,3,3,17,8,0,4,5,608e4a89-2e6c-4600-a106-cfc3aafbb0b1,216993.669569268,2057.85445983985
13012,26,163,511900,1029,261635119001029,Block 1029,Detroit,13,9,2,2,0,13,9,2,2,0,13,9,2,2,0,66923c4e-8fe1-4b90-8eee-26e383bc8ef8,191309.861341977,1917.15156144857
13013,26,163,511900,1030,261635119001030,Block 1030,Detroit,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0b6b87ab-c30f-4bc5-82f0-e65e90172a0b,116778.133326853,1685.06993302307
13014,26,163,532700,2002,261635327002002,Block 2002,Detroit,19,13,1,3,2,19,13,1,4,1,19,11,5,1,2,30ba1796-d8ce-41c6-9bd0-ed6e29c41354,270865.839584462,2258.22339614143
13015,26,163,533400,5005,261635334005005,Block 5005,Detroit,22,10,6,1,5,22,10,5,2,5,22,10,5,2,5,44558ed8-2c83-4827-bf62-2226b2e0be93,209813.219079606,2069.80060350493
13016,26,163,533400,1011,261635334001011,Block 1011,Detroit,31,13,3,5,10,31,12,4,5,10,31,14,3,4,10,18f20686-233b-43d2-8bf1-c70aa9afcbcd,186463.786335939,1871.67767640206
13017,26,163,533400,5002,261635334005002,Block 5002,Detroit,31,6,4,4,17,31,5,5,4,17,31,8,3,3,17,ba3b7005-b6d3-47fd-a791-c456b160961c,184874.54844701,1865.65329240444
13018,26,163,533600,3016,261635336003016,Block 3016,Detroit,52,17,4,7,24,52,16,5,6,25,52,14,5,7,26,d71e18d3-1727-489c-95d3-8815f40a5d8d,336022.984805516,2698.49856393927
13019,26,163,533400,5003,261635334005003,Block 5003,Detroit,25,12,2,2,9,25,12,2,1,10,25,12,2,2,9,0af4ba86-384c-41a1-878b-b4eee5681a86,207008.86061561,1988.6732764217
13020,26,163,507100,4007,261635071004007,Block 4007,Detroit,38,31,1,4,2,38,30,2,3,3,38,29,0,7,2,c32590a2-6e17-4e32-b90d-18828556649c,285563.42641479,2473.47467541345
13021,26,163,507100,4003,261635071004003,Block 4003,Detroit,26,24,2,0,0,26,23,3,0,0,26,22,3,1,0,506628d4-0559-4761-a214-c4fecc9a4d1d,254490.887902658,2367.18562629981
13022,26,163,507100,1011,261635071001011,Block 1011,Detroit,13,6,2,1,4,13,6,2,1,4,13,5,2,1,5,ece149c8-49df-4528-a0df-7aef208600ee,110039.124296376,1350.35548251652
13023,26,163,510400,2007,261635104002007,Block 2007,Detroit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c827572b-58f2-451e-8445-1506b56b23dd,95652.153255277,2297.06696541454
13024,26,163,546600,1000,261635466001000,Block 1000,Detroit,29,20,4,1,4,29,20,4,1,4,29,17,4,4,4,63dafd31-ab31-468e-a34b-59b6790be89a,215668.865865545,1964.02339711276
13025,26,163,545200,4010,261635452004010,Block 4010,Detroit,31,16,3,3,9,31,16,3,3,9,31,13,4,4,10,289f1c65-508e-4cd7-97bd-52e45361f032,280225.817860495,2371.66921708104
13026,26,163,545200,2006,261635452002006,Block 2006,Detroit,3,3,0,0,0,3,3,0,0,0,1,1,0,0,0,84a200c4-3cad-45ee-83f0-03287b57a6c4,291478.309570447,2441.11045016331
13027,26,163,545200,1006,261635452001006,Block 1006,Detroit,35,21,9,2,3,35,19,13,0,3,35,20,10,1,4,6c5a2791-873c-488d-8c71-9028e6f1a79c,282094.664651945,2376.45991983309
13028,26,163,510600,1031,261635106001031,Block 1031,Detroit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ff52bf2d-ac24-4558-808f-f25fc029e020,340817.522387423,5464.42816983248
13029,26,163,506100,2004,261635061002004,Block 2004,Detroit,8,7,1,0,0,8,7,1,0,0,8,6,1,1,0,7269295c-e6ec-4cdb-a11a-b66f51345443,943947.770241465,4216.05085795552
13030,26,163,536200,1000,261635362001000,Block 1000,Detroit,33,18,3,5,7,33,18,2,6,7,33,19,4,4,6,867d2126-6525-4169-805f-b5a223b39c26,256817.460606924,2355.20891508488
13031,26,163,536800,1002,261635368001002,Block 1002,Detroit,2,1,1,0,0,2,1,1,0,0,2,1,1,0,0,24dc5d9e-1262-4597-8012-26831c50cd1e,52151.7285071533,974.276420169016
13032,26,163,546300,2036,261635463002036,Block 2036,Detroit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f0876f35-dd1c-464b-a5f5-8a91747cebdd,1504578.8674929,6765.11223351895
13033,26,163,546200,4001,261635462004001,Block 4001,Detroit,40,25,8,4,3,40,25,9,3,3,40,25,9,3,3,8bca7ec7-100f-49f6-9565-f9b4a537a7f2,283709.831883645,2388.02589554925
13034,26,163,546200,1002,261635462001002,Block 1002,Detroit,40,27,12,1,0,40,29,10,1,0,40,35,3,1,1,c2069063-2ac4-4ca5-8c09-27f9de87a361,283522.553508901,2387.3974663021
13035,26,163,546200,1006,261635462001006,Block 1006,Detroit,38,32,3,1,2,38,32,3,1,2,38,32,2,4,0,21dff6c6-c29d-41dd-8b29-e5067df763eb,286324.223309986,2402.28954437606
13036,26,163,543800,2014,261635438002014,Block 2014,Detroit,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,040ded4e-985c-421c-9f92-49162b6345b7,111798.064610326,1345.35546462099
13037,26,163,543800,2013,261635438002013,Block 2013,Detroit,30,15,8,5,2,30,14,9,5,2,29,16,4,6,3,e84a4930-7f5e-423e-8d12-d403a0a12778,261870.50220729,2346.05668603788
