objectid(long),routeid,beginpoint(double precision),endpoint(double precision),xsp,stlnstlocname,townnumber(long),townname,yearvalue(long),global_id,shape_length(double precision)
7297,145-N,0.0,1.37,CONT,OLD POST RD,27,CLINTON,2022,46ba7c0b-9fef-4584-abf5-f5e78af68b3f,7281.13567888973
7298,145-N,1.37,1.84,CONT,OLD CLINTON RD,154,WESTBROOK,2022,fa2d2dcf-6ac0-4465-b2a2-93ce4dd88df0,2489.22524670226
7299,145-N,6.64,6.99,CONT,WINTHROP RD,122,DEEP RIVER,2022,970a6682-eb00-4642-9c14-d31366409fec,1865.63357951285
7300,302-E,0.0,1.48,CONT,GREENWOOD AVE,9,BETHEL,2022,116510b8-96e5-4f4d-a941-c6c960100025,7864.31424068113
7301,309-E,1.36,1.62,CONT,NORTH CANTON RD,128,SIMSBURY,2022,318dd19b-c770-4571-af34-a3207d2fce55,1346.71853385477
7302,313-E,0.35,0.5,CONT,BROAD ST,124,SEYMOUR,2022,29ab9513-1574-48f7-ab12-e760e2fba89a,804.683755955769
7303,32-N,23.79,23.9,CONT,WINDHAM RD,70,LEBANON,2022,925b9e10-0bbe-42eb-885a-800c4b03a8f3,588.153088672788
7304,32-N,29.0,29.13,CONT,MOUNTAIN ST,163,WINDHAM,2022,c9567cc9-8bd0-4df4-a18d-2b7bc561a49c,727.938876380955
7305,32-N,31.09,39.87,CONT,STAFFORD RD,77,MANSFIELD,2022,53407bc3-83e4-4d1d-9c77-7c7c1331457f,46397.0140922755
7306,32-N,39.87,46.99,CONT,RIVER RD,160,WILLINGTON,2022,35f3e8ce-5dd1-43d1-afc7-75ac6e04f4bb,37531.83992107
7307,32-N,47.09,47.93,CONT,RIVER RD,47,ELLINGTON,2022,b7b7e4f1-ff8e-4759-858d-7f94546fc12f,4451.59306165806
7308,320-N,3.39,3.56,CONT,TOLLAND TPKE,160,WILLINGTON,2022,8373b50e-a3ba-4c06-b72c-73bf754f354b,868.960177211252
7309,493-N,0.0,0.34,CONT,WASHINGTON BLVD,135,STAMFORD,2022,0fedff26-96c5-4977-bc05-6ccf4e8ac6a7,1811.76772855531
7310,5-N,12.29,14.18,CONT,NORTH COLONY RD,148,WALLINGFORD,2022,cb27f059-b282-4188-b48b-6d9b837ef09e,9974.97694995455
7311,5-N,17.09,18.26,CONT,BROAD ST,79,MERIDEN,2022,f16873ac-8d86-4657-8ab4-eb8c49485187,6229.49077600096
7312,5-N,19.14,19.3,CONT,NORTH BROAD ST,79,MERIDEN,1990,52fd8a71-1e72-4173-b39e-644414e14b5a,833.17432544908
7313,5-N,46.8,48.14,CONT,PROSPECT HILL RD,46,EAST WINDSOR,2022,fdb13ae9-a137-4bbb-80e9-68f36a40f505,7071.26413907429
7314,5-N,14.18,14.53,LOG,NORTH COLONY RD,148,WALLINGFORD,1875,9327164a-5e5d-4f42-92b7-e274b53667d9,1866.34492645079
7315,5-N,16.87,17.09,LOG,BROAD ST,79,MERIDEN,2022,c1f64ce8-f8d2-4e8d-a9a6-483e65228572,1110.32818042449
7316,74-E,4.22,4.26,LOG,WINDSORVILLE RD,47,ELLINGTON,2022,8cce5bc9-e3c9-457e-9e76-26a0dba8725e,199.0907637812
7317,740-N,0.0,0.5,CONT,CEDAR ST,14,BRANFORD,2022,bc3bd603-22f9-4f47-ab42-83139351e497,2642.80290524959
7318,740-N,2.49,3.22,CONT,TOTOKET RD,98,NORTH BRANFORD,2022,2d1c5e37-1cae-49bb-aad7-54d5291bc90e,3895.05567351211
7319,745-E,0.59,0.84,CONT,ELM ST,156,WEST HAVEN,2022,d26d6693-b113-445b-8bb7-75e29598d8d5,1318.71432240852
7320,75-N,11.01,13.52,CONT,NORTH ST,139,SUFFIELD,2022,74b7c61e-380e-4fc8-a3d3-4b40dcf7c2e1,13237.093765069
7321,75-S,4.87,5.0,REV,POQUONOCK AVE,164,WINDSOR,2022,6907747d-5467-4bf9-af5c-11a1fa390045,681.435894100636
7322,80-E,0.15,0.8,CONT,FOXON BLVD,92,NEW HAVEN,2022,f348f67d-023c-49e1-9a20-50eb40b6ec3d,3403.80134251603
7323,80-E,8.08,9.48,CONT,BRANFORD RD,59,GUILFORD,2022,4dee87c3-0600-40a3-8a4b-830d14763d78,7387.71537558962
7324,145-N,8.46,9.91,CONT,WINTHROP RD,26,CHESTER,2022,898c453a-bb6a-4826-9357-26cf865fd068,7644.22423000271
7325,146-E,0.79,1.07,CONT,SOUTH MAIN ST,14,BRANFORD,2022,c64e0d52-9ed6-43d0-b3f6-a18a7f372451,1478.02832684201
7326,146-E,8.36,10.35,CONT,LEETES ISLAND RD,59,GUILFORD,2022,c7ef7952-f8d9-4ad5-b57a-4d2bda1de574,10539.0845171182
7327,322-E,3.13,4.31,CONT,EAST ST,166,WOLCOTT,2022,959a01fd-e909-4dad-9bf0-47d9c90e5529,6268.41894108874
7328,33-N,0.0,0.4,CONT,SAUGATUCK AVE,158,WESTPORT,2022,ccf14fc4-ac07-4cfe-926a-b5cc44e7583e,2103.03707633754
7329,34-E,21.88,22.21,CONT,ELLA T GRASSO BLVD,92,NEW HAVEN,2482,142b1b39-c99d-4fbb-8968-53faca5cdc35,1697.578759755
7330,34-E,14.25,14.49,LOG,DERBY AVE,36,DERBY,2022,69404545-5c13-4f25-a500-e68699e195b3,1277.48287414689
7331,34-E,14.49,16.22,LOG,NEW HAVEN AVE,36,DERBY,2022,933dc91b-2965-40cc-959f-47a2e2ec6b78,9130.69841240763
7332,34-E,20.13,21.2,LOG,DERBY AVE,156,WEST HAVEN,2231,7613afed-4bb7-4622-bf2d-be5fdb1009e9,5623.03235602762
7333,341-E,2.8,2.95,CONT,MAPLE ST,67,KENT,2920,52b576b8-370c-4b45-8a20-6a63d283e70e,803.28381413053
7334,341-E,15.73,15.97,CONT,WARREN RD,150,WASHINGTON,3001,049b3453-3539-46ae-aea9-b767731d7de5,1309.47978323442
7335,5-N,25.75,29.25,LOG,BERLIN TPKE,93,NEWINGTON,2022,46f9d02b-39f2-4ada-b207-f065b2ebac3c,18330.8596865377
7336,5-N,36.42,37.16,LOG,MAIN ST,42,EAST HARTFORD,2312,cbeced91-de30-4c72-b56d-8ae1b030d98c,3943.62546220052
7337,5-N,37.16,37.32,LOG,KING ST,42,EAST HARTFORD,2022,6c460005-db49-4ac3-9377-f941dcd614df,824.028281387852
7338,5-N,38.27,43.22,LOG,JOHN FITCH BLVD,132,SOUTH WINDSOR,2022,64dfeea4-7b68-4bde-81f1-3d0c9c540b79,26164.2699490261
7339,5-S,18.85,19.14,REV,NORTH BROAD ST,79,MERIDEN,2607,bbb655e0-082a-4434-97e4-7edf6209be4a,1536.97814914646
7340,80-E,18.19,18.21,LOG,DEEP RIVER RD,69,KILLINGWORTH,2022,97f03238-30e0-4d21-99a0-6d6d583077f1,125.122687398311
7341,800-N,0.87,2.57,CONT,SOUTH MAIN ST,143,TORRINGTON,2022,621162af-a1fc-4971-be6a-f2d0daaf492b,9028.39218112689
7342,800-N,3.92,9.1,CONT,WINSTED RD,143,TORRINGTON,2022,0407edaa-1ffb-4c84-b29c-1dd10a5934a6,27396.3835443443
7343,807-N,0.13,0.5,CONT,MAIN ST,140,THOMASTON,2022,2ba28b71-3546-447d-8825-9329e32d9c54,1930.74992590325
7344,81-S,5.95,5.97,REV,CLINTON RD,69,KILLINGWORTH,2022,99b4f572-c6df-4c45-b619-b95a722290cb,81.356918513012
7345,819-N,0.0,3.16,CONT,GRANVILLE RD,64,HARTLAND,2022,bc9b6fa3-1b63-4266-84c5-648eec7e3d31,16693.1066131373
7346,822-E,1.81,3.26,CONT,BARRY AVE,117,RIDGEFIELD,2022,016a8260-6e67-4b65-8153-6c1ca0217483,7635.14431112116
7347,14A-E,6.95,10.27,CONT,PLAINFIELD PIKE,136,STERLING,2022,c14d3acf-ce4d-4a24-9a35-63bacac5a0de,17460.3012372117
7348,15-N,73.34,76.84,LOG,BERLIN TPKE,93,NEWINGTON,2022,9d63da66-c6b0-4d22-a7ee-058df34b317a,18330.8596865377
7349,15-S,66.77,67.96,REV,NORTH BROAD ST,79,MERIDEN,2022,ad84bcb5-4aac-4331-a0a0-4f970f3243f6,6368.75848614234
7350,349-N,1.87,2.3,CONT,RAINVILLE AVE,58,GROTON,2022,bc5426ec-0710-4fa7-99ff-b0259062ac77,2257.67805582571
7351,354-E,3.03,4.23,CONT,DEEP RIVER RD,28,COLCHESTER,2022,ac1c261e-8b9d-48b2-9216-d43ec9e9c9f1,6373.59723332221
7352,361-N,0.0,0.1,CONT,WEST MAIN ST,125,SHARON,2022,a65cc348-f743-4469-85cb-5b9fa1cab570,548.511338837592
7353,372-E,9.15,9.22,CONT,WORTHINGTON RIDGE RD,7,BERLIN,2022,59091f73-e17f-4e74-b002-75344706237b,409.002769037822
7354,372-E,13.04,15.12,CONT,WEST ST,33,CROMWELL,1592,06ef7d48-69b5-4a26-af37-8f304f1207f0,10987.5968076768
7355,4-E,0.0,7.78,CONT,CORNWALL BRIDGE RD,125,SHARON,2022,9aea91eb-45bf-45be-b1c2-b651038c7919,41047.524392329
7356,5-S,37.32,38.27,REV,ELLINGTON RD,42,EAST HARTFORD,2022,26839e27-b9fb-4b32-abf1-703f22fd53d0,5030.65813802482
7357,5-S,50.2,50.24,REV,ENFIELD ST,48,ENFIELD,1338,c518a32c-2155-4316-a666-271d7e40d3ff,181.134479864527
7358,503-E,0.57,0.68,CONT,SISSON AVE CONNECTOR,63,HARTFORD,2022,c61ee96d-4dfe-43e4-9dbb-d34bc8dd2123,567.688455903184
7359,510-N,1.52,2.55,CONT,DEPOT HILL RD,48,ENFIELD,2022,bb4d569c-b1c6-4454-bbc9-9855e7a75652,5479.46137417694
7360,513-E,0.0,0.67,CONT,BRIDGE ST,139,SUFFIELD,2022,2f952e8e-45c7-43e5-a07e-a43f32ce0381,3504.02114328166
7361,514-W,0.0,0.2,CONT,FRANKLIN ST,48,ENFIELD,2022,493d8b2c-da16-4e0d-ac8a-d603cfd105c1,1084.10356619175
7362,517-S,0.33,1.2,REV,MAIN ST,42,EAST HARTFORD,2022,6819e3a6-ff0a-464c-beba-c781d0ab7f83,4622.92072263844
7363,83-N,7.53,8.88,CONT,MAIN ST,76,MANCHESTER,2022,88923040-1578-4a35-85d6-5c8188cff8a0,7111.71618835545
7364,83-N,21.39,23.8,CONT,SOUTH RD,129,SOMERS,2022,d484de02-b5dd-4384-81e5-ad755a3855df,12736.2134863463
7365,840-N,0.75,0.8,LOG,WHITE TURKEY RD EXT,34,DANBURY,2022,28abb04e-7b8f-4fa8-8e78-9d3458dc0d55,366.587489274364
7366,840-S,0.8,0.85,REV,WHITE TURKEY RD,18,BROOKFIELD,2204,42454d10-921c-45bb-ad69-25e6e07420b5,226.197454259749
7367,15-S,76.84,77.89,REV,BERLIN TPKE,159,WETHERSFIELD,2022,785688cd-b986-47dc-a0fb-57fa49eb415d,5555.03120141184
7368,150-N,5.17,5.75,CONT,HALL AVE,148,WALLINGFORD,2022,213c3785-1a5c-46ed-9188-2b9c82243d7c,3072.4958997874
7369,153-N,3.02,4.32,CONT,WESTBROOK RD,49,ESSEX,2022,12fff11f-1423-4def-9c48-ceb31cefa9d8,6935.63309590259
7370,154-N,11.94,12.84,CONT,MIDDLESEX TPKE,49,ESSEX,2022,d71049ac-3e88-4dda-bc5e-8d3313091546,4821.99299601757
7371,154-N,13.96,15.21,CONT,MAIN ST,122,DEEP RIVER,2022,f74acaac-ef51-4051-aad5-b8045f3eac1c,6610.64581137787
7372,154-N,18.0,27.16,CONT,SAYBROOK RD,60,HADDAM,2022,d29247cd-695b-4c18-a54f-600ab6366fac,48321.8282520789
7373,4-E,7.89,11.3,CONT,FURNACE BROOK RD,31,CORNWALL,2022,e0539d28-4a9b-489b-b50d-1a3d2d47a185,18032.6415060442
7374,4-E,43.57,44.02,CONT,FARMINGTON AVE,51,FARMINGTON,2022,d6581a87-2048-40dc-a358-25ff838462c7,2369.7590319257
7375,4-E,44.02,44.16,LOG,FARMINGTON AVE,51,FARMINGTON,1679,1cb978a2-7fde-4cf5-90f2-a551a0a80627,709.908765967631
7376,4-W,17.58,17.6,REV,SHARON TPKE,54,GOSHEN,2632,d05cb44a-a104-4a4d-8dda-8d1ec21119c9,137.963816132112
7377,4-W,44.02,44.16,REV,FARMINGTON AVE,51,FARMINGTON,2022,7f6f5568-d65e-4f25-bca0-d875040d6221,699.885189478472
7378,401-S,0.35,0.47,REV,BRADLEY INTERNATIONAL AIRPORT CONNECTOR,165,WINDSOR LOCKS,2022,f5d2434f-eb94-44c1-b233-621af3dc2d29,619.043854009191
7379,411-E,0.0,1.98,CONT,WEST ST,118,ROCKY HILL,2022,f032b98e-3b4a-446f-8cdf-5fd4d31ac9a5,10550.1696294904
7380,80-E,24.01,25.91,CONT,ELM ST,122,DEEP RIVER,2022,c34e6f52-4da8-405a-8886-70a114ae2d93,10128.4093411484
7381,80-E,0.0,0.15,LOG,FOXON BLVD,92,NEW HAVEN,2022,a2ff4593-db28-444e-a410-b2f2d26382ab,800.312161119635
7382,80-E,13.97,14.11,LOG,OLD TOLL RD,75,MADISON,2022,bf480407-dd6c-4b07-94ed-7f2fbc67c882,705.193228463902
7383,80-W,18.13,18.19,REV,NORTH BRANFORD RD,69,KILLINGWORTH,2022,e0824c58-4fcb-4a4f-822d-77370ba257ce,345.720151793785
7384,80-W,18.19,18.21,REV,DEEP RIVER RD,69,KILLINGWORTH,2022,8690819a-92d0-40b1-be18-09fd8456c402,126.507741187914
7385,81-N,6.02,10.05,CONT,HIGGANUM RD,69,KILLINGWORTH,2022,abd8fe3b-9039-415b-a46f-663353d0f90e,21315.7985288393
7386,81-N,5.97,5.98,LOG,NORTH BRANFORD RD,69,KILLINGWORTH,2022,eaf86b82-5509-436d-88fd-bf9371c04a70,25.9375744426789
7387,81-S,5.97,5.98,LOG,NORTH BRANFORD RD,69,KILLINGWORTH,2022,0d08eace-9f3e-4c95-8385-7524d5c42448,92.2985745375035
7388,81-S,6.0,6.02,REV,HIGGANUM RD,69,KILLINGWORTH,2022,3022dd9b-2387-4af8-83e7-a97b6e2216f8,90.761698976291
7389,811-E,0.0,0.11,CONT,CEDAR RD,161,WILTON,2022,9c6f3040-d12a-4422-b056-2adb76cf7c10,578.723635271455
7390,510-N,0.0,1.12,CONT,MAIN ST,46,EAST WINDSOR,2022,5e72a6cb-8b48-4612-8a27-214da4bdb254,5922.95680922109
7391,515-E,0.0,0.2,CONT,FREW TER,48,ENFIELD,2022,95ee5053-0fc0-4d67-9ed7-8b86aee0f418,1073.87789521077
7392,526-E,0.0,1.66,CONT,SHELDON ST,139,SUFFIELD,2022,e6b81b4c-99f9-4ae5-9453-3f94a580ff78,8797.84035872127
7393,527-N,0.0,2.05,CONT,WEST ST,146,VERNON,3017,f04b65f0-eee7-4f55-96fc-aaf1dac8f30e,10846.5092534763
7394,529-E,0.87,1.33,CONT,NEW BRITAIN AVE,63,HARTFORD,2816,0103d518-093e-401f-ade0-50a9747e1cd3,2507.82751012014
7395,53-N,0.37,1.79,CONT,NEWTOWN AVE,102,NORWALK,2022,468314e4-77e4-46c2-8d28-c608fd3e2f66,7524.39795630907
7396,53-N,5.36,5.97,CONT,CEDAR RD,161,WILTON,2022,1ec88f73-afde-441b-b341-41faa24ef9cb,3214.8729585484
7397,53-N,20.77,22.12,CONT,SOUTH ST,34,DANBURY,2022,d79f5916-7138-4bdd-bb35-c13e9acf51d1,7129.29393755671
7398,53-N,22.71,22.8,CONT,MAIN ST,34,DANBURY,2022,90dba0e4-44b6-4769-9111-82742ae861c4,408.06535390279
7399,53-N,22.8,23.08,LOG,MAIN ST,34,DANBURY,2022,3054e24d-3eb9-4375-9a69-bc1f1943fc88,1539.90699487591
7400,533-N,0.61,1.17,CONT,LAKE ST,12,BOLTON,2022,56a05039-6bd5-4a55-b4aa-cb90a789c623,2957.69817480282
7401,543-N,0.0,0.38,CONT,BERLIN TPKE,159,WETHERSFIELD,2022,443b5417-3364-480e-9afb-0d43df96d55d,2115.76293905553
7402,549-N,0.0,1.14,CONT,BIRDSEYE RD,51,FARMINGTON,2022,961a857a-6ac0-45f1-b0ac-4ccadb59b438,6126.86521598299
7403,565-E,0.84,1.73,CONT,DOWD AVE,23,CANTON,2022,8f9a8aec-279e-4341-99dc-74088be5f544,4584.75560626743
7404,585-N,0.0,1.25,CONT,BABBS RD,139,SUFFIELD,2022,3c108df6-6328-4d08-bdb2-efb31db736aa,6619.59364150982
7405,59-N,0.65,2.77,CONT,STRATFIELD RD,50,FAIRFIELD,2022,1463fb9e-b1f6-455d-87e2-e42bcc25f394,11190.8322445437
7406,59-N,7.87,11.56,CONT,STEPNEY RD,45,EASTON,2022,55016a49-f7ce-472f-b0a8-44ac34bb60ca,19420.9424747874
7407,59-S,0.0,0.64,REV,BROOKLAWN AVE,15,BRIDGEPORT,2022,5ef10ffe-f8cc-417a-8ae6-feb2ec7ec99b,3399.21231794377
7408,6-E,21.96,22.19,CONT,EB EXIT I-84,130,SOUTHBURY,2022,8192f780-d3c0-4c09-918e-abb1d5ba6042,1190.72024163904
7409,6-E,24.59,27.6,CONT,MAIN ST SOUTH,168,WOODBURY,2022,20b73820-4f57-4336-8916-2a0444a45fe3,15881.7079283736
7410,6-E,40.85,44.64,CONT,MAIN ST,110,PLYMOUTH,2022,c9534245-810d-456f-9bea-5247f976fb24,20024.6909214582
7411,6-E,74.93,75.51,CONT,NEW BOLTON RD,76,MANCHESTER,2022,8ab66fb1-bca0-48b1-ac65-e60edfdfbc2b,2993.44985794528
7412,6-E,95.39,96.96,CONT,WILLIMANTIC RD,24,CHAPLIN,2022,17bb36b2-5a6d-4a79-976e-270f14e3abdd,8259.44010786878
7413,6-E,98.94,101.3,CONT,HARTFORD TPKE,62,HAMPTON,2022,66d42763-f983-4f8c-b7d1-976dce0334db,12493.30702593
7414,6-E,70.36,70.43,LOG,CENTER ST,76,MANCHESTER,2022,98bf1b66-8ec4-4446-8e0f-219e1ce83bb9,386.827771760063
7415,6-W,8.52,8.76,REV,NEWTOWN RD,34,DANBURY,2022,bc93cf70-30e0-446a-b0af-909ae9ca864b,1052.453010572
7416,6-W,8.76,8.95,REV,STONY HILL RD,9,BETHEL,2566,05aeb11d-a967-4b2a-98c2-a7a41482f46e,1058.27825255137
7417,6-W,22.19,22.52,REV,MAIN ST NORTH,130,SOUTHBURY,2022,a79878c6-f9f2-461f-813c-7c5b3904bd32,1734.86199589136
7418,6-W,76.95,77.26,REV,HOP RIVER RD,12,BOLTON,2022,10e80ee8-d1ab-4816-b760-b70e6aade80a,1745.0710707094
7419,6-W,87.57,87.81,REV,WILLIMANTIC RD,30,COLUMBIA,2022,7c5e0722-9697-43f7-8aff-bd1946de4861,1106.66438885843
7420,6-W,115.84,116.28,REV,PROVIDENCE TPKE,68,KILLINGLY,2022,1dc84a05-2123-4ea3-a258-5c4bc5b10e2c,2210.87655785366
7421,602-N,0.0,1.39,CONT,MAIN ST,49,ESSEX,2022,993f743c-5383-42c2-bc9b-b45870497781,7353.40707157834
7422,602-N,2.03,3.28,CONT,WARSAW ST,122,DEEP RIVER,2022,a3b3bce2-11f6-4b69-a475-bea6ac9a1dfd,6637.56336629949
7423,61-N,4.12,6.18,CONT,MAIN ST NORTH,10,BETHLEHEM,2022,08c999be-4255-41e4-9f48-ea789860b898,10871.0691307855
7424,615-E,1.2,1.32,CONT,BROADWAY,28,COLCHESTER,2022,21678fcf-7a03-4d7b-923f-e6d1818e97ae,578.792322314722
7425,616-E,6.7,6.75,CONT,MCGRATH LA,70,LEBANON,2022,7a5e9c65-0ac9-4d99-80b4-0712af5e6692,275.173317062512
7426,63-N,41.18,41.22,LOG,NORTH ST,54,GOSHEN,2022,f593ef79-78d0-46bd-92f9-679f47933cd8,183.160062154654
7427,636-N,0.55,0.64,CONT,MOHEGAN AVE,94,NEW LONDON,2022,0cfbfe98-f2fc-4838-b0fa-bbcb24e52404,500.404428845266
7428,642-E,2.59,2.65,CONT,WASHINGTON ST,103,NORWICH,2022,050fb31a-72bf-46de-9fdb-083b3d1482f8,378.699373555547
7429,66-E,12.83,16.05,CONT,WEST HIGH ST,41,EAST HAMPTON,2022,7c67436c-d670-44c0-ae39-e929e1191cc9,16999.2111108002
7430,66-E,16.05,18.4,CONT,EAST HIGH ST,41,EAST HAMPTON,2022,def05a07-4e87-44a2-843b-788ea1ee2ee9,12391.0898358839
7431,66-W,32.33,32.52,REV,WILLIMANTIC RD,30,COLUMBIA,2022,e5738b1a-bf2f-4620-8cf9-1e1ef1eadd57,967.942164348948
7432,67-E,5.22,7.79,CONT,BAKER RD,119,ROXBURY,2022,68df7ad4-3950-433c-9dfe-bb997e134493,13576.002103714
7433,67-E,7.79,8.61,CONT,NORTH ST,119,ROXBURY,2022,cf4acd4d-8767-4161-ac1f-f95087ee8b9e,4389.00232236712
7434,67-E,26.66,26.91,CONT,NORTH MAIN ST,124,SEYMOUR,2022,c4a6b246-c879-49f2-a263-65cd7baf7dcd,1291.53217262748
7435,67-E,28.17,31.0,CONT,SEYMOUR RD,167,WOODBRIDGE,2022,10ea7520-8ba6-48d2-b711-a2b37de1dab4,14904.9081365429
7436,68-E,19.07,22.09,CONT,WALLINGFORD RD,37,DURHAM,2022,4639936b-4312-42c0-aa46-b3fc1ad13327,15933.7193360639
7437,680-E,0.76,0.99,CONT,FOXWOODS BLVD,101,NORTH STONINGTON,2022,01f47ba7-91f1-44f0-978a-0f9886d58299,1195.98790236424
7438,69-N,14.01,15.29,CONT,PROSPECT RD,151,WATERBURY,2022,13d7c367-0980-4bf9-9942-6cd6d713bf87,6777.87233960751
7439,69-N,17.6,18.22,CONT,STILLSON RD,151,WATERBURY,2022,95f2e8f9-b601-453b-841d-83b1cee64ed0,3240.71368510029
7440,69-N,26.8,27.82,CONT,WEST ST,17,BRISTOL,2022,999a5ba0-9955-49db-8355-9d8e6ceec68d,5404.59106102844
7441,69-N,27.82,28.21,CONT,NORTH ST,17,BRISTOL,2022,bd77ff23-089c-4e3c-9b08-afca92e45e52,2054.05673364426
7442,69-N,30.77,35.16,CONT,MILFORD ST,20,BURLINGTON,2022,aeb82bda-5a5d-4dff-9e5f-102854ab03db,23186.0961953723
7443,7-N,4.0,4.14,CONT,GRIST MILL RD,102,NORWALK,2022,ed4851f3-2b2a-4eaa-8c9e-a1bcc04832dc,848.135731195194
7444,7-N,17.76,19.94,CONT,SUGAR HOLLOW RD,34,DANBURY,2022,acb75306-43a3-4b77-8115-83b730353ea1,11555.2008839089
7445,7-N,32.14,37.28,CONT,DANBURY RD,95,NEW MILFORD,2022,ee10494e-9171-4f0a-8c35-3504a76a2272,27156.8952089146
7446,7-N,37.49,46.46,CONT,KENT RD,95,NEW MILFORD,2022,4cc1a8d6-459f-44ab-b417-5b121fa77965,47213.0771759847
7447,372-E,4.6,6.2,CONT,CORBIN AVE,88,NEW BRITAIN,2022,b1085b3c-d199-4723-ac88-b33b5e28019e,8453.79251331069
7448,372-E,6.2,6.27,CONT,CORBIN AVE,7,BERLIN,2022,7e966b4b-568e-4f1e-a8c6-42cb373f9ea2,444.722664148076
7449,39-N,3.31,4.69,CONT,BALL POND RD,34,DANBURY,2022,fcfa20b1-6ae4-4652-9c8c-488646af783e,7295.26512121743
7450,4-E,22.89,23.53,CONT,NORTH ELM ST,143,TORRINGTON,2022,93552521-bbef-446d-8444-ab43506dd391,3452.04556514706
7451,4-E,24.3,25.92,CONT,NEW HARWINTON RD,143,TORRINGTON,2022,7ea6a8fa-ef4d-425c-af46-b9d2bdc99134,8566.37224475472
7452,4-E,31.09,36.21,CONT,SPIELMAN HWY,20,BURLINGTON,2022,9d5ed6a1-83a4-48df-ba06-76fccd823144,27108.0714408287
7453,7-S,32.14,34.45,REV,DANBURY RD,95,NEW MILFORD,2022,838e1556-5d8c-42ea-8981-9968f5a64a82,12263.0126342651
7454,705-E,2.05,2.63,CONT,PLATT AVE,156,WEST HAVEN,2022,23613630-d767-4995-94d3-2f669a6e565c,3115.38974762733
7455,708-E,0.0,0.32,CONT,OLD GATE LA,83,MILFORD,2022,4798dd55-b036-4fe6-adb6-74ffec4c1a80,1680.72076054886
7456,709-N,0.0,0.15,CONT,SOUTH MAIN ST,87,NAUGATUCK,2022,aa40b032-5bac-46a5-b962-58136ec2a7aa,759.816415112651
7457,71-N,0.23,0.3,CONT,SOUTH BROAD ST,148,WALLINGFORD,2022,800333fd-01cd-4b6e-b2be-1c6922921102,405.572072595794
7458,71-N,10.65,11.28,CONT,MAIN ST,7,BERLIN,2022,e0625120-f632-418c-870f-99fe9214b714,3349.63023015699
7459,82-E,3.78,5.34,CONT,NORWICH RD,40,EAST HADDAM,2022,7ecaee77-9826-4b68-b03a-725064e90faa,8246.90284187312
7460,82-E,26.24,26.43,LOG,NORWICH - SALEM TPKE,103,NORWICH,2022,f38ec71b-34f6-4b8c-be54-2543171312cf,947.801488309076
7461,827-N,0.0,3.44,CONT,SOUTH KENT RD,67,KENT,2022,50618fcd-fda9-4675-bfee-843add2c081c,18173.6447891576
7462,83-N,9.06,10.14,CONT,OAKLAND ST,76,MANCHESTER,2022,ea72871a-c242-4eb9-9cde-52a68632f6e0,5666.6078468921
7463,83-N,10.14,10.25,LOG,TOLLAND TPKE,76,MANCHESTER,2022,5428d890-a1dd-4239-9899-5d0bf843dd9a,429.051834238084
7464,837-N,0.0,0.05,CONT,CHRISTOPHER RD,143,TORRINGTON,2022,a8911763-c848-4887-8fa6-3b88eaf877e0,300.692870115856
7465,839-E,0.02,0.17,CONT,MILLTOWN RD,90,NEW FAIRFIELD,2022,61cc06a6-387d-4322-9be4-fc67f58215d1,703.804311269428
7466,846-N,0.0,0.15,CONT,WEST MAIN ST,151,WATERBURY,2022,0b5d60b8-0fe8-4c2b-906c-ba64eb45aefa,859.346981836657
7467,847-S,0.0,0.19,REV,WATERBURY RD,87,NAUGATUCK,2022,a33d8764-9bc8-49be-a273-30352c17dac3,1008.09856050081
7468,85-N,0.0,0.56,CONT,BROAD ST,94,NEW LONDON,2022,e4d654d0-72b7-42bc-9c86-009c04e7968b,3013.29406839716
7469,85-N,18.96,19.11,CONT,MAIN ST,28,COLCHESTER,2022,49f2acdd-a16e-48f9-beee-fa907ed05541,878.140117872852
7470,4-E,24.01,24.13,LOG,EAST ELM ST,143,TORRINGTON,1809,f087100b-5fee-4e38-bbb7-af70ee90195e,630.547307999287
7471,41-N,11.36,13.03,CONT,MAIN ST,121,SALISBURY,2022,82efc291-11a9-4f9b-b2b5-326e9bd02cd5,8850.85261850361
7472,42-E,0.0,0.89,CONT,CHESTNUT TREE HILL RD EXT,107,OXFORD,1866,6c4e2e8e-6759-4bb4-9920-3863fa182408,4694.75717230301
7473,42-E,3.88,5.03,CONT,BETHANY RD,6,BEACON FALLS,2022,500aed59-6e11-4ac3-a468-83c25dfbe02a,6061.81594046019
7474,42-E,5.03,5.52,CONT,MUNSON RD,6,BEACON FALLS,2022,16b51552-7dcc-4560-bd17-1215d7a3bb90,2560.20401736515
7475,431-N,0.26,2.39,CONT,RIVER RD,40,EAST HADDAM,2829,46b90954-0af4-4edd-b907-ec0849f33bcc,11247.901322022
7476,434-E,5.89,10.13,CONT,HOPYARD RD,40,EAST HADDAM,2022,5210e1a2-5bce-411a-9311-47c93773914e,22312.232775796
7477,71-N,14.26,16.33,CONT,STANLEY ST,88,NEW BRITAIN,1742,06be2b66-4c27-4aa5-9ae1-a2723f7f7ec1,10894.8868642181
7478,71-N,13.61,13.96,LOG,HARRY S TRUMAN OP,88,NEW BRITAIN,2022,04ac9a12-90fb-4240-b917-d49087762384,1881.12230984366
