OBJECTID,DFIRM_ID,FIRM_ID,ST_FIPS,PCOMM,PANEL,SUFFIX,FIRM_PAN,PANEL_TYP,EFF_DATE,SCALE,PNP_REASON,NW_LAT,NW_LONG,SE_LAT,SE_LONG,SOURCE_CIT
6327,50025C,50025C_265,50,025C,0515,E,50025C0515E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50025C_STUDY1
6328,50025C,50025C_266,50,025C,0631,E,50025C0631E,"Countywide, Not Printed",2007/09/28 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50025C_STUDY1
6329,50025C,50025C_267,50,025C,0255,E,50025C0255E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50025C_STUDY1
6330,50025C,50025C_179,50,025C,0078,E,50025C0078E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
6331,50025C,50025C_180,50,025C,0470,E,50025C0470E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50025C_STUDY1
6332,50027C,50027C_1348,50,027C,0066,E,50027C0066E,"Countywide, Not Printed",2007/09/28 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50027C_STUDY1
6333,50027C,50027C_1349,50,027C,0682,E,50027C0682E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
6334,50027C,50027C_1350,50,027C,0179,E,50027C0179E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
6335,50027C,50027C_1351,50,027C,0707,E,50027C0707E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
6336,50027C,50027C_1352,50,027C,0716,E,50027C0716E,"Countywide, Not Printed",2007/09/28 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50027C_STUDY1
6337,50027C,50027C_1353,50,027C,0220,E,50027C0220E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50027C_STUDY1
6338,50027C,50027C_1354,50,027C,0043,E,50027C0043E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
6339,500237,500237_1174,50,0237,0015,C,5002370015C,"Community Based, Panel Printed",1999/07/21 00:00:00+00,12000,,,,,,500237_STUDY1
6340,500237,500237_1175,50,0237,0020,C,5002370020C,"Community Based, Panel Printed",1999/07/21 00:00:00+00,12000,,,,,,500237_STUDY1
6341,500253,500253_1176,50,0253,0020,B,5002530020B,"Community Based, Panel Printed",2000/08/23 00:00:00+00,12000,,,,,,500253_STUDY1
6342,50027C,50027C_1273,50,027C,0176,E,50027C0176E,"Countywide, Not Printed",2007/09/28 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50027C_STUDY1
6343,50027C,50027C_177,50,027C,0658,E,50027C0658E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
6344,50027C,50027C_1113,50,027C,0614,E,50027C0614E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
6345,50027C,50027C_1114,50,027C,0593,E,50027C0593E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
6346,50027C,50027C_1256,50,027C,0020,E,50027C0020E,"Countywide, Not Printed",2007/09/28 00:00:00+00,12000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50027C_STUDY1
6347,50027C,50027C_1181,50,027C,0613,E,50027C0613E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
6348,50027C,50027C_1182,50,027C,0617,E,50027C0617E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
6349,50027C,50027C_1183,50,027C,0130,E,50027C0130E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50027C_STUDY1
6350,50027C,50027C_1184,50,027C,0044,E,50027C0044E,"Countywide, Not Printed",2007/09/28 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50027C_STUDY1
6351,50027C,50027C_1185,50,027C,0435,E,50027C0435E,"Countywide, Not Printed",2007/09/28 00:00:00+00,12000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50027C_STUDY1
6352,50025C,50025C_226,50,025C,0505,E,50025C0505E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50025C_STUDY1
6353,50025C,50025C_227,50,025C,0379,E,50025C0379E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
6354,50025C,50025C_228,50,025C,0402,E,50025C0402E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
6355,50025C,50025C_229,50,025C,0632,E,50025C0632E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
6356,50021C,50021C_1046,50,021C,0364,D,50021C0364D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
6357,50027C,50027C_1202,50,027C,0162,E,50027C0162E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
6358,50027C,50027C_1203,50,027C,0195,E,50027C0195E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50027C_STUDY1
6359,50027C,50027C_1204,50,027C,0210,E,50027C0210E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50027C_STUDY1
6360,50027C,50027C_1205,50,027C,0432,E,50027C0432E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
6361,500027,500027_959,50,0027,0014,D,5000270014D,"Community Based, Panel Printed",2002/07/17 00:00:00+00,6000,,,,,,500027_STUDY1
6362,500027,500027_960,50,0027,0010,D,5000270010D,"Community Based, Panel Printed",2002/07/17 00:00:00+00,12000,,,,,,500027_STUDY1
6363,500027,500027_961,50,0027,0018,D,5000270018D,"Community Based, Panel Printed",2002/07/17 00:00:00+00,6000,,,,,,500027_STUDY1
6364,500027,500027_962,50,0027,0011,D,5000270011D,"Community Based, Panel Printed",2002/07/17 00:00:00+00,6000,,,,,,500027_STUDY1
6365,500027,500027_963,50,0027,0019,D,5000270019D,"Community Based, Not Printed",2002/07/17 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,500027_STUDY1
6366,500027,500027_964,50,0027,0012,D,5000270012D,"Community Based, Panel Printed",2002/07/17 00:00:00+00,6000,,,,,,500027_STUDY1
6367,50027C,50027C_1254,50,027C,0163,E,50027C0163E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
6368,50027C,50027C_1255,50,027C,0042,E,50027C0042E,"Countywide, Not Printed",2007/09/28 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50027C_STUDY1
6369,50027C,50027C_1269,50,027C,0680,E,50027C0680E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50027C_STUDY1
6370,50021C,50021C_1044,50,021C,0418,D,50021C0418D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
6371,50027C,50027C_1196,50,027C,0335,E,50027C0335E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50027C_STUDY1
6372,50027C,50027C_1197,50,027C,0239,E,50027C0239E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
6373,50027C,50027C_1198,50,027C,0140,E,50027C0140E,"Countywide, Not Printed",2007/09/28 00:00:00+00,12000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50027C_STUDY1
6374,50027C,50027C_1199,50,027C,0344,E,50027C0344E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
6375,50027C,50027C_1200,50,027C,0177,E,50027C0177E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
6376,50027C,50027C_1201,50,027C,0310,E,50027C0310E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50027C_STUDY1
6377,50027C,50027C_1202,50,027C,0162,E,50027C0162E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
6378,50027C,50027C_1203,50,027C,0195,E,50027C0195E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50027C_STUDY1
6379,50025C,50025C_286,50,025C,0480,E,50025C0480E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50025C_STUDY1
6380,50027C,50027C_172,50,027C,0379,E,50027C0379E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
6381,50027C,50027C_173,50,027C,0476,E,50027C0476E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
6382,50027C,50027C_174,50,027C,0570,E,50027C0570E,"Countywide, Not Printed",2007/09/28 00:00:00+00,12000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50027C_STUDY1
6383,50027C,50027C_175,50,027C,0701,E,50027C0701E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
6384,50027C,50027C_176,50,027C,0041,E,50027C0041E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
6385,50027C,50027C_1270,50,027C,0711,E,50027C0711E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
6386,50027C,50027C_1297,50,027C,0339,E,50027C0339E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
6387,50027C,50027C_181,50,027C,0167,E,50027C0167E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
6388,50027C,50027C_527,50,027C,0587,E,50027C0587E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
6389,50027C,50027C_528,50,027C,0236,E,50027C0236E,"Countywide, Not Printed",2007/09/28 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50027C_STUDY1
6390,50027C,50027C_529,50,027C,0609,E,50027C0609E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
6391,50025C,50025C_297,50,025C,0026,E,50025C0026E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
6392,50025C,50025C_298,50,025C,0330,E,50025C0330E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50025C_STUDY1
6393,50025C,50025C_299,50,025C,0038,E,50025C0038E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
6394,50025C,50025C_300,50,025C,0194,E,50025C0194E,"Countywide, Not Printed",2007/09/28 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50025C_STUDY1
6395,50025C,50025C_301,50,025C,0310,E,50025C0310E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50025C_STUDY1
6396,50025C,50025C_302,50,025C,0445,E,50025C0445E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50025C_STUDY1
6397,50027C,50027C_1334,50,027C,0305,E,50027C0305E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50027C_STUDY1
6398,50027C,50027C_1335,50,027C,0515,E,50027C0515E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50027C_STUDY1
6399,50025C,50025C_313,50,025C,0456,E,50025C0456E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
6400,50025C,50025C_314,50,025C,0205,E,50025C0205E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50025C_STUDY1
6401,50027C,50027C_1247,50,027C,0242,E,50027C0242E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
6402,50027C,50027C_1191,50,027C,0241,E,50027C0241E,"Countywide, Not Printed",2007/09/28 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50027C_STUDY1
6403,50021C,50021C_1138,50,021C,0045,D,50021C0045D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,12000,,,,,,50021C_STUDY1
6404,50021C,50021C_1139,50,021C,0185,D,50021C0185D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,12000,,,,,,50021C_STUDY1
6405,50027C,50027C_1347,50,027C,0512,E,50027C0512E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
6406,50027C,50027C_1348,50,027C,0066,E,50027C0066E,"Countywide, Not Printed",2007/09/28 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50027C_STUDY1
6407,50027C,50027C_1349,50,027C,0682,E,50027C0682E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
6408,50027C,50027C_1350,50,027C,0179,E,50027C0179E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
6409,50027C,50027C_1351,50,027C,0707,E,50027C0707E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
6410,500066,500066_995,50,0066,0082,E,5000660082E,"Community Based, Panel Printed",2005/08/04 00:00:00+00,6000,,,,,,500066_STUDY1
6411,500066,500066_996,50,0066,0087,E,5000660087E,"Community Based, Panel Printed",2005/08/04 00:00:00+00,6000,,,,,,500066_STUDY1
6412,50025C,50025C_281,50,025C,0560,E,50025C0560E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50025C_STUDY1
6413,500066,500066_1003,50,0066,0038,E,5000660038E,"Community Based, Panel Printed",2005/08/04 00:00:00+00,6000,,,,,,500066_STUDY1
6414,500066,500066_1004,50,0066,0016,E,5000660016E,"Community Based, Not Printed",2005/08/04 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,500066_STUDY1
6415,500066,500066_1005,50,0066,0039,E,5000660039E,"Community Based, Not Printed",2005/08/04 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,500066_STUDY1
6416,500066,500066_1006,50,0066,0017,E,5000660017E,"Community Based, Not Printed",2005/08/04 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,500066_STUDY1
6417,500066,500066_1007,50,0066,0079,E,5000660079E,"Community Based, Panel Printed",2005/08/04 00:00:00+00,6000,,,,,,500066_STUDY1
6418,500066,500066_1008,50,0066,0043,E,5000660043E,"Community Based, Panel Printed",2005/08/04 00:00:00+00,6000,,,,,,500066_STUDY1
6419,500066,500066_991,50,0066,0077,E,5000660077E,"Community Based, Panel Printed",2005/08/04 00:00:00+00,6000,,,,,,500066_STUDY1
6420,500066,500066_992,50,0066,0081,E,5000660081E,"Community Based, Panel Printed",2005/08/04 00:00:00+00,6000,,,,,,500066_STUDY1
6421,500066,500066_988,50,0066,0018,E,5000660018E,"Community Based, Not Printed",2005/08/04 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,500066_STUDY1
6422,500066,500066_989,50,0066,0036,E,5000660036E,"Community Based, Not Printed",2005/08/04 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,500066_STUDY1
6423,500066,500066_990,50,0066,0084,E,5000660084E,"Community Based, Not Printed",2005/08/04 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,500066_STUDY1
6424,500066,500066_1002,50,0066,0055,E,5000660055E,"Community Based, Not Printed",2005/08/04 00:00:00+00,12000,NO SPECIAL FLOOD HAZARD AREAS,,,,,500066_STUDY1
6425,500066,500066_1003,50,0066,0038,E,5000660038E,"Community Based, Panel Printed",2005/08/04 00:00:00+00,6000,,,,,,500066_STUDY1
6426,50025C,50025C_227,50,025C,0379,E,50025C0379E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
6427,50025C,50025C_228,50,025C,0402,E,50025C0402E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
6428,50025C,50025C_229,50,025C,0632,E,50025C0632E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
6429,50025C,50025C_230,50,025C,0516,E,50025C0516E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
6430,50021C,50021C_1157,50,021C,0165,D,50021C0165D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,12000,,,,,,50021C_STUDY1
6431,50021C,50021C_1158,50,021C,0701,D,50021C0701D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
6432,50025C,50025C_288,50,025C,0317,E,50025C0317E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
6433,50025C,50025C_289,50,025C,0082,E,50025C0082E,"Countywide, Not Printed",2007/09/28 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50025C_STUDY1
6434,50025C,50025C_290,50,025C,0455,E,50025C0455E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50025C_STUDY1
6435,50025C,50025C_291,50,025C,0580,E,50025C0580E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50025C_STUDY1
6436,50025C,50025C_292,50,025C,0191,E,50025C0191E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
6437,50025C,50025C_293,50,025C,0059,E,50025C0059E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
6438,50027C,50027C_1191,50,027C,0241,E,50027C0241E,"Countywide, Not Printed",2007/09/28 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50027C_STUDY1
6439,50021C,50021C_1138,50,021C,0045,D,50021C0045D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,12000,,,,,,50021C_STUDY1
6440,500027,500027_965,50,0027,0021,D,5000270021D,"Community Based, Panel Printed",2002/07/17 00:00:00+00,6000,,,,,,500027_STUDY1
6441,50027C,50027C_1312,50,027C,0633,E,50027C0633E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
6442,50027C,50027C_1313,50,027C,0632,E,50027C0632E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
6443,50027C,50027C_1314,50,027C,0737,E,50027C0737E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
6444,50027C,50027C_1315,50,027C,0389,E,50027C0389E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
6445,50027C,50027C_1316,50,027C,0802,E,50027C0802E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
6446,50027C,50027C_1317,50,027C,0806,E,50027C0806E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
6447,50027C,50027C_1318,50,027C,0739,E,50027C0739E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
6448,50027C,50027C_1319,50,027C,0757,E,50027C0757E,"Countywide, Not Printed",2007/09/28 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50027C_STUDY1
6449,50027C,50027C_1336,50,027C,0619,E,50027C0619E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
6450,50027C,50027C_1337,50,027C,0378,E,50027C0378E,"Countywide, Not Printed",2007/09/28 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50027C_STUDY1
6451,50027C,50027C_1338,50,027C,0144,E,50027C0144E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
6452,50027C,50027C_1339,50,027C,0516,E,50027C0516E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
6453,50027C,50027C_1340,50,027C,0345,E,50027C0345E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50027C_STUDY1
6454,50027C,50027C_1341,50,027C,0376,E,50027C0376E,"Countywide, Not Printed",2007/09/28 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50027C_STUDY1
6455,50027C,50027C_1342,50,027C,0089,E,50027C0089E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
6456,50027C,50027C_1293,50,027C,0131,E,50027C0131E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
6457,50025C,50025C_303,50,025C,0360,E,50025C0360E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50025C_STUDY1
6458,50025C,50025C_304,50,025C,0145,E,50025C0145E,"Countywide, Not Printed",2007/09/28 00:00:00+00,12000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50025C_STUDY1
6459,50025C,50025C_305,50,025C,0034,E,50025C0034E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
6460,50025C,50025C_307,50,025C,0235,E,50025C0235E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50025C_STUDY1
6461,50025C,50025C_308,50,025C,0495,E,50025C0495E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50025C_STUDY1
6462,50025C,50025C_309,50,025C,0029,E,50025C0029E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
6463,50025C,50025C_310,50,025C,0605,E,50025C0605E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50025C_STUDY1
6464,50025C,50025C_311,50,025C,0319,E,50025C0319E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
6465,50025C,50025C_312,50,025C,0318,E,50025C0318E,"Countywide, Not Printed",2007/09/28 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50025C_STUDY1
6466,50025C,50025C_313,50,025C,0456,E,50025C0456E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
6467,50025C,50025C_282,50,025C,0460,E,50025C0460E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50025C_STUDY1
6468,50025C,50025C_283,50,025C,0041,E,50025C0041E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
6469,50025C,50025C_284,50,025C,0033,E,50025C0033E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
6470,50025C,50025C_285,50,025C,0490,E,50025C0490E,"Countywide, Not Printed",2007/09/28 00:00:00+00,12000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50025C_STUDY1
6471,50025C,50025C_286,50,025C,0480,E,50025C0480E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50025C_STUDY1
6472,50025C,50025C_288,50,025C,0317,E,50025C0317E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
6473,50025C,50025C_289,50,025C,0082,E,50025C0082E,"Countywide, Not Printed",2007/09/28 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50025C_STUDY1
6474,50027C,50027C_1264,50,027C,0717,E,50027C0717E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
6475,50027C,50027C_1354,50,027C,0043,E,50027C0043E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
6476,50027C,50027C_172,50,027C,0379,E,50027C0379E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
6477,50027C,50027C_173,50,027C,0476,E,50027C0476E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
6478,50027C,50027C_174,50,027C,0570,E,50027C0570E,"Countywide, Not Printed",2007/09/28 00:00:00+00,12000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50027C_STUDY1
6479,50027C,50027C_175,50,027C,0701,E,50027C0701E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
6480,50027C,50027C_176,50,027C,0041,E,50027C0041E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
6481,50027C,50027C_1270,50,027C,0711,E,50027C0711E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
6482,50027C,50027C_1297,50,027C,0339,E,50027C0339E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
6483,50027C,50027C_1298,50,027C,0741,E,50027C0741E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
6484,50027C,50027C_1299,50,027C,0733,E,50027C0733E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
6485,50027C,50027C_1300,50,027C,0634,E,50027C0634E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
6486,50021C,50021C_1159,50,021C,0209,D,50021C0209D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
6487,50021C,50021C_1160,50,021C,0517,D,50021C0517D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
6488,50021C,50021C_1136,50,021C,0503,D,50021C0503D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
6489,50021C,50021C_1137,50,021C,0170,D,50021C0170D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,12000,,,,,,50021C_STUDY1
6490,50027C,50027C_1192,50,027C,0105,E,50027C0105E,"Countywide, Not Printed",2007/09/28 00:00:00+00,12000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50027C_STUDY1
6491,50027C,50027C_1193,50,027C,0343,E,50027C0343E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
6492,50027C,50027C_1194,50,027C,0141,E,50027C0141E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
6493,50027C,50027C_1195,50,027C,0693,E,50027C0693E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
6494,50021C,50021C_201,50,021C,0494,D,50021C0494D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
6495,50021C,50021C_1065,50,021C,0390,D,50021C0390D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,12000,,,,,,50021C_STUDY1
6496,50021C,50021C_1066,50,021C,0559,D,50021C0559D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
