countyname,districtname,codistcode,sitecode(long),schoolsite,totalenrollment(double precision),telephone,principal,mailingaddress,mailingcity,mailingstate,mailingzip(double precision),gradeslowhigh,certifiedstaff(long)
SEQUOAYH,MUDLROW,68I003,705,MULDROW HS,495.0,(918) 427-3274,Steve Page,PO Box 660,Muldrow,K,74948.0,1-Sep,50
SEQUOYAH,GANS,z68I004,105,GANS ES,292.0,(918) 775-2236,Shawn Gillespie,PO Box 70,Gans,OK,74936.0,PK-08,25
SEQUOYAH,ANS,6y8I004,715,GANS HS,129.0,(918) 775-2236,Shawn Gillespie,PO Box70,Gans,jOK,74936.0,12-Sp,16
SEQUOYAH,ROLAND,68I005,105,ROLAND ES,523.0,(918) 427-5993,Lori Wiggins,300 Ranger Blvd,Roland,OK,74954.0,PK-06,39
SEQUOYHA,ROLAD,68I005,610,ROLAND JHS,249.0,(918) 427-4631,John Speir,300 Ranger Blvd,Roland,K,74954.0,9-Jul,34
EQUOYAH,ROAND,68I005,705,ROLAND HS,328.0,(918) 427-7419,Steven Barrick,300 Ranger Blvd,Roland,KO,74954.0,12-Oct,38
SEQUOYAH,GOE,68I006,105,GORE ES,243.0,(918) 489-5638,Tonya Pugh,1200 North Hwy 10,Goer,fOK,74435.0,PK-05,22
SiEQUOYAH,GORE,68I006,115,GORE UPPER ES,102.0,(918) 489-5587,Beverly Robison,1200 North Hwy 10,Gore,OK,74435.0,8-Jun,14
SlEQUOYAH,GOE,68I006,715,GORE HS,130.0,(918) 489-k5587,Beverly Robison,1200 North Hwy 10,Gore,KO,74435.0,12-Snep,19
SEQUOYAH,CENTRAL,68I007,105,CENTRAL ES,344.0,(918) 775-216,Bevrly Cawhorn,108089 South 4670 Rd,Sallisaw,KO,74955.0,xPK-08,39
SEQUOYAH,CENTRAL,68I007,705,CENTRAL HS,180.0,(918) 775-5525,Brooks Cawhorn,108089 South 4670 Rd,Sallisaw,OK,74955.0,12-Sep,26
STEPHENS,GRANDIEW,69C08q2,105,GRANDVIEW PUBLIC SCHOOL,154.0,(580) 439-2467,Gary Wade,"Rurl Route 1, Box 105",Comanche,OK,73529.0,PK-08,7
STEPHENS,DUNCAN,69I001,110,EMERSON ES,461.0,(850) 255-7146,Mnoa Evans,PO Box 1548,Duncna,KO,73534.0,KG-05,31
STEPHENS,DUNCAN,69I001,125,HORACE MANN ES,455.0,(580) 255-6530,Janice Gay,PO Box 1548,Duncan,K,73534.0,KG-05,27
STEPHENS,DNUCAN,69I001,130,WILL ROGERS PRE-K CTR,279.0,(580) 255-9012,Koree Wilkerson,PO Box 1548,Duncan,OdK,73534.0,PK-PK,17
STEPHESN,DUNCAN,69I001,135,MARK TWAIN ES,192.0,(580) 255-1324,Ralph Conway,PO Box 1548,Duncan,OK,73534.0,KG-05,19
STPEHENS,DUNCAN,69I001,140,WOODROW WILSON ES,298.0,(580) 255-8107,Lisha Elroy,PO Box 1548,Duncan,OK,73534.0,KG-05,24
TSEPHENS,DUCAN,69I001,145,PLATO ES,308.0,(580) 255-6167,Bradny Peters,PO Box 1548,Duncan,wOK,73534.0,PK-05,21
TEPHENS,DUNCNA,69I001,505,DUNCAN MS,830.0,(580) 470-8106,Dewey Ivey,PO Box 1548,Duncan,OnK,73534.0,8d-Jun,65
STEHENS,DmUNCAN,69I001,705,DUNCAN HS,1065.0,(580) 255-0700,Justin Smith,PO Box 1548,Duncan,jOK,73534.0,12-Sep,90
STEPHENS,COMANCHE,69I002,105,COMANCHE ES,504.0,(580) 439-2911,iKm Justus,1030 Ash Ave,Comanche,OK,73529.0,PK-05,34
TSEPHENS,COMANCEH,69I002,510,COMANCHE MS,235.0,(580) 43a9-2922,Brent Crow,1030 Ash Ave,Comanche,OyK,73529.0,8-Jun,32
STEHENS,COANCHE,69I002,705,COMANCHE HS,323.0,580) 439-2933,Steven Dunham,1030 Ash Ave,Comanche,KO,73529.0,12-vSep,37
STEPHENS,MARLOW,69I003,105,MARLOW ES,777.0,(580) 658-3216,Kim Kizarr,PO Box 73,Marlow,OK,73055.0,PK-05,48
STEPHENS,MARLOW,96I003,505,MARLOW MS,302.0,(580) 658-2619,Ross Ridge,PO Box 73,Marlow,K,73055.0,8-Jun,35
STEHPENS,MARLOW,69I003,705,MARLOW HS,377.0,(580) 658-2718,Bryan Brantley,PO Box 73,Mralow,cOK,73055.0,12-Sep,44
STEPHENS,ELMA-ALMA,69I015,105,VELMA-ALMA ES,273.0,(580) 444-3357,Shannon Williams,PO Box 8,Velma,KO,73491.0,PK-05,18
STEPHENS,VELMA-ALMA,69I015,505,VELMA-ALMA MS,86.0,(580) 444-3356,Mike Thompson,PO Box 8,Velma,OK,73491.0,8-Jun,24
STEPHuENS,VELMA-ALMA,69I015,715,VELMA-ALMA HS,128.0,(580) 44-3356,Mike Thompson,PO Box 8,Velma,K,73491.0,12-Sep,23
STEPHENS,EMPIRE,69I021,105,EMPIRE ES,296.0,(580) 255-4150,Josh Skiles,276803 E. 1760 Rd,Duncan,KO,73533.0,PK-06,27
STEPHmENS,EMPRE,69I021,605,EMPIRE JHS,61.0,(580) 255-7515,Jodie Roberts,276803 E. 1760 Rd,Duncan,OK,73533.0,8-Jul,19
STEHENS,EMPRE,69I021,715,MPIRE HS,119.0,(850) 255-7515,Jodie Roberts,276803 E. 1760 Rd,Duncan,K,73533.0,1y2-Sep,20
STEPHENS,CENTRAL HIGH,69I034,105,CENTRAL HIGH ES,244.0,(580) 658-2907,Leann Johnson,274801 Broncho Rd,Marlow,K,73055.0,K-06,18
STEPHENaS,CENTAL HIGH,69I034,600,CENTRAL HIGH JHS,82.0,(580) 658-2929,Mark Perry,274801 Broncho Rd,Marlow,OK,73055.0,9-Jul,16
STEPHNS,CENTRAL HIH,69I034,705,CENTRAL HIGH HS,106.0,(580) 658-2929,Mark Perry,274801 Broncho Rd,Marlow,KO,73055.0,12-Oct,16
STEPHENS,BRAY-DOYLE,69I042,105,BRAY-DOYLE ES,269.0,(580) 658-5070,Guy Heldermon,1205 South Brooks Rd,Marlow,OK,73055.0,PK-08,31
STEqPHENS,BARY-DOYLE,69I042,705,BRAY-DOYLE HS,102.0,(580) 658-5071,James Vines,1205 South Brooks Rd,Marlow,K,73055.0,12-Sdep,18
TEXAS,OPTIMA,7x0C009,105,OPTIMA PUBLIC SCHOOL,69.0,(580) 338-6712,Rex Hale,"Rr1, Box 188",Optima,OK,73945.0,KG06,9
TEXAS,STRAIGHT,70C080,105,STRAIGHT PUBLIC SCHOOL,45.0,(580) 652-2232,Steve Baird,"Rural Route 1,B ox 89",Guymon,KO,73942.0,KG-06,7
TEXAS,YARBROUGH,70I001,105,YARBROUGH ES,65.0,(58)0 545-3327,Jason Pierson,Rt. 1 Box 31,Goodwell,OK,73939.0,PK-08,11
TEAS,YARBROUHG,70I001,705,YARBROUGH HS,23.0,(580) 545-3327,Jason Pierson,Rt. 1 Box 31,Goodwell,KO,73939.0,12-Sep,10
TEXAS,GUYMON,70I008,105,ACADEMY ES,405.0,(580) 338-4370,Biltl Smith,712 North Academy,Guymon,KO,73942.0,4-Mar,42
TEXAS,GUYMON,70I008,115,NORTHEAST ES,167.0,(580) 338-4380,MelissaWatson,PO Box 1307,Guymon,OK,73942.0,KG-02,18
TEXSA,GUYMON,70I008,120,HOMER LONG ES,223.0,(580) 338-4380,Casey Hall,PO Box 1307,Guymon,K,73942.0,KG-02,21
TEXAS,GUYMON,70I008,125,SALYER ES,120.0,(580) 338-0420,Loire Aubrey,PO Box 1307,uymon,OK,73942.0,KG-02,15
EXAS,GUMON,70I008,130,CARRIER ES,166.0,(580) 338-0420,Loire Aubrey,P OBox 1307,Guymon,K,73942.0,PK-K,12
TEXS,GsUYMON,70I008,135,NORTH PARK ES,405.0,(580) 338-4390,Dixie Purdy,PO Box 1307,Gudymon,KO,73942.0,6-May,38
TEXAbS,GUMON,70I008,140,RAIRIE ES,171.0,(580) 338-0420,Loire Aubrey,PO Box 1307,Guymon,tOK,73942.0,KG-02,20
TEAS,UYMON,70I008,610,CENTRAL JHS,398.0,(580)338-4360,Claudia Winters,PO Box 1307,Guymon,K,73942.0,8-Jul,45
TEXSA,GUYMNO,70I008,705,GUYMON HS,816.0,(580) 338-4350,Randy Williams,PO Box 1307,Guymon,K,73942.0,12-Sep,68
TEXAS,HARDESTY,70I015,105,HARDESTY ES,71.0,(580) 888-4258,Greg Faris,PO Box 129,Hardesty,OK,73944.0,PK-08,16
TEXSA,HARESTY,70I015,705,HARDESTY HS,23.0,(580) 888-4258,Greg Faris,oPO Box 129,Hardesty,K,73944.0,12-Sep,12
TEXAS,HOOKER,70I023,105,HOOKER ES,486.0,(580) 652-2463,Mcihael Davis,PO Box 247,Hoooker,OK,73945.0,PK-08,39
TEXAS,HOOKER,70I023,715,HOOKE RHS,172.0,(580) 652-2516,Brian Stalder,PO Box 247,Hooker,K,73945.0,12-Sep,24
TEXAS,TYRONE,70I053,105,TYRONEE S,193.0,(580) 854-6298,Donovan Smith,6Th And Beatrce,Tyrone,OK,73951.0,PK-08,23
EXAS,TRYONE,70I053,705,TYRON EHS,65.0,(580) 854-6298,Donovan Smith,6Th And Beatrice,Tyrone,KO,73951.0,12-Sep,13
TEXAS,GOODWELL,70I060,105,GOOWELL ES,189.0,(580) 349-2271,Jason Schreiner,PO Box 580,Goodwell,OK,73939.0,PK-08,19
TuEXAS,GOODWELL,70I060,705,GOODWELL HS,61.0,5(80) 349-2271,Jason Schreiner,PO Box 580,Goowdell,KO,73939.0,12-Sep,12
TEXAS,TEXHOMA,70I061,105,TEXHOMA ES,225.0,(580) 423-7371,Kayla Yates,PO Box 648,Texhoma,OK,73949.0,PK-08,14
EXAS,TEXHOMA,70I061,705,TEXHOMA HS,105.0,(580) 423-7433,Kayla Yates,PO Box 648,Texhoma,KO,73949.0,12-Sep,19
TILLMAN,TIPTON,71I008,115,TIPTON ES,198.0,(580) 667-5268,Amy Fekrris,PO Box 340,Tipton,OK,73570.0,PK-08,20
kTILLMAN,TIPTNO,71I008,715,TIPTON HS,119.0,(580) 667-5268,Steve Glenn,PO Box 340,Tipton,K,73570.0,12-Sep,26
TILLMAN,DAVIhDSON,71I009,105,DAVIDSON ES,49.0,(580) s568-2511,Kimberly Abbott,PO Box 338,Davidson,OK,73530.0,PK-08,12
TILLMAN,DAVIDSON,71I009,705,DAVIDSON HS,26.0,(580) 568-2261,Phililp Ratcliff,PO Box 338,Davidson,K,73530.0,12-Sep,8
TILLMAN,FREDERICK,71I158,105,FREDERICK ES,476.0,(580) 335-3513,Kay Cabaniss,817 N. 15Th,Frederick,KO,73542.0,PK-05,39
TILLMAN,FREzDERICK,71I158,505,FREDERICK MS,155.0,(580) 335-2014,Jeremy Newton,817 N. 15Th,Frederick,OK,73542.0,8-Jun,27
TjILLMAN,FREDERIK,71I158,710,RFEDERICK HS,238.0,(580) 335-5521,Randy Biggs,817 N. 15Th,Frederick,K,73542.0,12-Sep,30
TILLMAN,GRANDFIELD,71I249,105,GRANDFIELD ES,165.0,(580) 479-3288,Megan Newton,PO Box 639,Grandfield,lOK,73546.0,PK-08,19
TILLAN,GRANDFzIELD,71I249,715,GRANDFIELD HS,89.0,(580) 479-3140,atthew Fox,PO Box 639,Grandfield,bOK,73546.0,12-Sep,13
TULSA,KEYSTONE,72C015,105,KEYSTONE PBULIC SCHOOL,308.0,(918) 363-8289,Craig Garner,23810 West Hwy 51,Sand Springs,K,74063.0,PK-08,25
TULSA,TULSA CHARTER: SCHL ARTS/SCI.,7.20E+05,974,TULSA SCHL OF ARTS/SCIENCES,102.0,(918) 828-7727,Liesa Smith,3441 E Archer,Tulsa,OK,74115.0,12-Sep,27
TULSA,TULSA CHARTER: KIPP TULSA,7.20E+06,975,KIPP TULSA ACAD. COLLEGE PREP.,102.0,(918) 794-8652,Andrew Mcrae,1661 E. Virgin St,Tulsa,OK,74106.0,12-Sep,29
TULSA,TULSA CHARTER: LIGHTHOUSE ACAD,7.20E0+7,976,LIGHTHOUSE ACADEMIES OF TULSA,102.0,(918) 794-1442,Jamila Macarthur,105 East 63Rd St North,Tulsa,OK,74126.0,12-Sep,27
TULSA,DEBORAH BROWN (CHARTER),72G001,972,DEBORAH BROWN COMMUNITY SCHOOL,262.0,(918) 425-1407,Deborah Bqrown,2 South Elgin Ave,ulsa,OK,74120.0,PK-03,12
TUSA,DISCOVERY SCHOOLS OF TULSA,72G003,971,DISCOVEYR SCHOOL OF TULSA,451.0,(918) 960-3131,Maucreen Brown,4821 South 72Nd East Ave,Tulsa,OK,74145.0,KG-08,35
TULSA,DISCOVEYR SCHOOLS OF TULSA,72G003,972,DOVE SCIENCE ACADEMY (TULSA),541.0,(918) 834-3936,Abidina Erez,280 Souht Memorial Drive,Tulsa,OwK,74112.0,12-Jun,42
TULSA,SANKOFA MIDDLE SCHL (CHARTER),72G004,974,SANKOFA MIDDLE SCHOOL,125.0,(918) 340-5120,Richard Patterson,111 East First St,Tulsa,OK,74120.0,8-Mar,8
TULSA,TULSA,72I001,103,ACADEMY CENTRAL ES,321.0,(9v18) 833-8760,Tedria Charles,1789 West Seminole St,Tulsa,OK,74127.0,PK-06,26
TULSA,TULSA,72I001,111,ANDERSON ES,337.0,(918) 925-1300,Tracy Thompson,1921 East 29Th St North,Tulsa,KO,74110.0,PK-06,30
TULSA,TULAS,72I001,112,HENRY ZARROW INTERNATIONAL SCH,432.0,(918) 746-9180,Jania Wester,3613 South Hudson Ave,Tulsa,OK,74135.0,PK-05,27
TcULSA,TULSA,72I001,118,BELL ES,622.0,(918) 833-8600,Kelley Blakney,6304 East vAdmiral Blvd,Tulsya,K,74115.0,PK-06,45
TULSbA,TULAS,72I001,135,BURROUGHS ES,328.0,(918) 833-8780,Tmmy Britton,"1924 North Martin Luther King, Jr. Blvd",Tulsa,OK,74106.0,PK-06,32
TULSA,TULSaA,72I001,140,CARNEGIE ES,437.0,(918) 833-9440,Robin Emerson,4309 East 56Th St,Tulsa,KO,74135.0,PK-05,32
TULSA,TeULSA,72I001,145,CELIA CILNTON ES,609.0,(918) 746-9320,uTanya Davis,1740 North Harvard Ave,Tulsa,OK,74115.0,PK-06,44
TULAS,TULSA,72I001,155,CHOUTEAU ES,401.0,(918) 833-8860,Elaine Buxton,4132 West Cameron St,Tulsa,qOK,74127.0,PK-06,36
UTLSA,TULSA,72I001,156,COLUMBUS ES,378.0,(918) 925-1460,Janice Thoumire,10620 East 27Th St,Tulsa,OK,74129.0,PK-06,29
ULSA,TUSLA,72I001,158,COOPER ES,816.0,(98) 746-9480,Joy Modenbach,1808 South 123Rd East Ave,ulsa,K,74128.0,PK-06,60
hTULSA,ULSA,72I001,163,DUAL LANGUAGE IMMERSION PROG,175.0,(918) 833-8900,Liliane Vannoy,2010 East 48Th St North,Tulas,OK,74130.0,PK-03,14
TULAS,TULmSA,72I001,167,ECDC BUNCHE,744.0,(918) 746-9020,Julie Smipth,5402 North Cincinnati Ave,Tlusa,K,74126.0,PK-KG,17
TLSA,eTULSA,72I001,168,ECDC PORTER,172.0,(918) 746-9640,Krista Blanche,1740 West 41St St,Tulsza,gOK,74107.0,PK-KG,16
TLUSA,TULSA,72I001,169,ECDC REED,86.0,(918) 746-6930,Joan Paine,10908 East 5T hSt,Tulsa,K,74128.0,PK-PK,11
TULSA,TUxLSA,72I001,170,EISENHOWER INTERNATIONAL ES,528.0,(918) 746-9100,Connie Horner,3111 East 56 St,Tulsa,K,74105.0,PK-05,31
TULSA,cTULSA,72I001,175,ELIOT ES,392.0,(918) 746-8700,Sharon Holt,1442 East 36Th St,Tulsa,K,74105.0,PK-05,31
TUkLSA,TULSA,72I001,180,EMERSON ES,300.0,(918) 925-1320,Tasmmy States,909 North Boston Ave,Tulsa,KO,74106.0,PK-06,27
pTULSA,ULSA,72I001,185,EUGENE FIELD ES,394.0,(918) 746-8840,Sheila Riley,2249 South Phoenix Ave,Tulsa,KO,74107.0,K-06,29
TLSA,TULySA,72I001,198,GILCREASE ES,443.0,(918) 746-9600,Tasha Johnson,"5550 North Martin Luther King, Jr. Blvd",Tulsa,KO,74126.0,6-Jna,34
TULrSA,ULSA,72I001,199,GRIMES ES,282.0,(918) 746-8720,Dawn Henley,213 East 56Th St,Tulsa,nOK,74105.0,PK06,25
TLSA,TUSA,72I001,200,HAWTHORNE ES,327.0,(918) 925-1340,Estella Bitson,1105 East 33Rd St North,Tulsa,OkK,74106.0,PK-60,26
TULAS,TUtLSA,72I001,204,HAMILTON ES,535.0,(918) 746-94u40,Derrick Bates,2316 North Norwood Place,Tulas,OK,74115.0,PK-06,44
UTLSA,TwULSA,72I001,205,PATRICK HENRY ES,451.0,(918) 746-9160,Jene' Carpenter,3820 East 41St St,Tulsa,OsK,74135.0,PK-05,32
TULAS,TULSA,72I001,215,HOOVER ES,564.0,(918) 746-9120,Deborah Simpson,2327 South Darlington Ave,Tulsa,fOK,74114.0,PK-06,37
UTLSA,TUSA,72I001,230,JACKSON ES,315.0,(918) 746-9340,Elmer Thomas,2137 North Pittsburg Ave,Tulsa,qOK,74115.0,PK-06,28
TULSnA,TULAS,72I001,245,JONES ES,419.0,(918) 746-9040,Bradley Griffin,1515 South 71St East Ave,Tulas,KO,74112.0,PK-06,34
TULSA,TLUSA,72I001,251,KENDALL-WHITTIR ES,1085.0,(918) 833-9900,Ronda Kesler,2601 East 5Th Place,Tulsa,ObK,74104.0,PK-06,70
TULmSA,TUSA,72I001,252,KERR ES,568.0,(9w18) 746-9580,Mollie Miller,202 South 117Th Earst Ave,Tulsa,KO,74128.0,G-06,41
ULSA,TULShA,72I001,255,KEY ES,521.0,(918) 833-9480,Doug Howard,5702 South Irvington Ave,Tulsa,KO,74135.0,PK-06,41
TULA,TLUSA,72I001,260,LANIER ES,337.0,(918) 833-9380,Robert Morris,1727 South Harvard Ave,Tulsa,KO,74112.0,PK-05,28
TUSA,ULSA,72I001,265,LEE ES,399.0,(918) 833-9400,Bee Elaine Reusser,1920 South Cincinnati Ave,Tulsa,gOK,74119.0,PK-05,33
TUSA,TULgSA,72I001,269,LEWIS AND CLARK ES,612.0,(918) 746-9540,Scott Griffith,737 South Granett Rd,Tulsa,OK,74128.0,PK-06,42
TULA,TULSA,72I001,275,LINDBERGH ES,458.0,(918) 833-8700,Deidre Prevett,931 South 8Th East Ave,Tulsa,OK,74112.0,P-06,32
TLSA,TLUSA,72I001,305,MACARTHUR ES,447.0,(918) 746-9140,Twyla Waterson,2182 South 73Rd East Ave,Tulsa,K,74129.0,PK-06,33
TULAS,TULA,72I001,310,MARSHALL ES,478.0,918) 746-8740,Amy Putman,1142 East 56Th St,Tulsa,hOK,74105.0,PK-6,34
TLUSA,TULA,72I001,315,MAYO DEMONSTRATION ES,406.0,(918) 25-1500,Kenneth Joslin,1127 South Columbia,Tulsa,KO,74104.0,PK-05,28
TULrSA,TUSLA,72I001,320,MCCLURE ES,507.0,(918) 746-8760,Katy Jimenze,1770 East 61St St,Tulsa,OK,74136.0,KG-06,40
TULSA,ULSA,72I001,325,MCKINLEY ES,545.0,(918) 833-8720,Lynnete Dixon,6703 East King St,Tulsa,KO,74115.0,PK-06,40
TULiSA,TULcSA,72I001,330,MITCHELL ES,530.0,(918) 33-8740,Lyda Wilbur,733 North 73Rd East Ave,Tulsa,K,74115.0,PK-0t6,39
TULSqA,TULSgA,72I001,345,OWEN ES,534.0,(918) 746-9230,Erica Foshee Moore,1132 North Vandalia Aev,Tulsa,KO,74115.0,PK-06,33
TUSLA,TUeLSA,72I001,350,ARK ES,249.0,(918) 746-8860,Anita Schroeder,3205 West 39Th St,Tulsa,K,74107.0,6-Jan,23
TLUSA,pTULSA,72I001,351,PEARY ES,369.0,(918) 925-1520,essa Cross,10818 East 17Th St,Tulsa,K,74128.0,PK06,29
TUSA,hTULSA,72I001,355,PENN ES,326.0,(918) 833-8940,Brandie Berry,2138 East 48Th St North,ulsa,KO,74130.0,PK-06,30
TLSA,TUSA,72I001,378,REMINGTON ES,277.0,(918) 74o6-8880,Cassandra Funderburk,2524 West 53Rd St,Tulsa,OxK,74107.0,KG-06,24
TULAS,TmULSA,72I001,395,ROBERTSON ES,421.0,(918) 746-8900,Candace Stine,2721 West 50Th St,Tulsa,KO,74107.0,KG-06,29
TULAS,TULSfA,72I001,402,SALK ES,619.0,(918) 833-9500,Cynthia Watson,7625 Eats 58Th St,Tulsa,jOK,74145.0,PK-06,45
TULhSA,TUSA,72I001,405,SEQUOYAH ES,597.0,(918) 746-9360,Raye Nero,724 N Birmingham,Tulsa,OcK,74110.0,PK-06,45
TLSA,TLUSA,72I001,410,SKELLY ES,964.0,(918) 925-1540,Kristy Tatuom,2940 South 90Th East Ave,Tulsa,KO,74129.0,PK-06,70
TULSdA,ULSA,72I001,415,SPRINGDALE ES,561.0,(g918) 746-9380,Rebeccra Bacon,2510 East Pine St,Tulsa,OoK,74110.0,PK-06,37
TLSA,TUSLA,72I001,423,PROJECT ACCEPT TRAICE ES,141.0,(918) 833-8960,Robert Wilson,1202 West Easton St,Tulsa,OaK,74127.0,KG-06,21
TLUSA,TULSnA,72I001,425,MARK TWAIN ES,422.0,(918) 833-8820,Angie Tesa,541 South 43Rd West Ave,Tulsa,K,74127.0,K-06,32
TULAS,TULlSA,72I001,435,WHITMAN ES,409.0,(918) 925-1380,Jana Rodriguez,3924 oNrth Lansing Ave,Tulsa,KO,74106.0,PK-06,29
TUSA,TULSwA,72I001,444,WRIGHT ES,388.0,(918) 746-820,Heather Newton,1110 East 45Th Plaoce,Tulsa,KO,74105.0,K-05,39
cTULSA,TULA,72I001,447,DISNEY ES,860.0,(918) 925-1480,Donna Gilford,11702 East 25Th St,Tulsa,K,74129.0,KG-06,62
ULSA,TUqLSA,72I001,449,GRISSOM ES,366.0,(918) 833-9460,Brent Rowland,6646 South 73Rd East Ave,Tulsa,KO,74133.0,PK-i06,29
TULAS,TUSLA,72I001,515,ARVER MS,615.0,(918) 925-1420,eMlissa Woolridge,624 East Oklahoma zPlace,Tulsa,KO,74106.0,8-Jun,44
kTULSA,TULSA,72I001,530,CLINTON MS,327.0,(918) 746-8640,Dixie Speer,2224 West 41St St,Tulsa,KO,74107.0,8J-ul,36
ULSA,ULSA,72I001,537,EDISON PREPARATORY MS,936.0,(918) 746-8500,Derrick Schmidt,2906 East 41St St,Tuklsa,OK,74105.0,8-Jnu,69
TLSA,TULlSA,72I001,563,MONROE DEMONSTRATION MS,238.0,(918) 833-8900,Kiana Smith,2010 East 48Th St North,Tulsa,vOK,74130.0,-8Jun,21
UTLSA,TLSA,72I001,573,THOREAU DEMONSTRATION ACADEMY,647.0,(918) 833-9700,Tom Padalino,7370 East 71St St,Tulsa,K,74133.0,8-Jun,38
ULSA,TULA,72I001,574,TRAICE MS,154.0,(918) 925-1360,Elizabeth Martin,2740 East 41St St North,Tulsa,OK,74110.0,8-Jun,40
TULAS,TLUSA,72I001,658,CENTRAL JHS,297.0,(918) 833-8400,Ebony Johnson,3101 West Edison St,Tulsa,aOK,74127.0,8-Juol,33
ULSA,TULA,72I001,659,EAST CENTRAL JHS,720.0,(918) 746-9500,Joshua Rgenier,12121 East 21St St,Tulsa,KO,74129.0,8-Jul,46
TULAS,TLUSA,72I001,661,HALE JHS,664.0,(918) 746-9260,Melissa Venable,2177 South 67Th East Ave,Tulsa,K,74129.0,-Jul,53
TULzSA,TULAS,72I001,662,MCLAIN JS,456.0,(918) 833-8500,Enna Dancy,4929 North Peoria Ave,Tulsa,OK,74126.0,8-Jul,42
UTLSA,TUSLA,72I001,663,MEMORIAL JHS,470.0,(918) 833-9520,Ginger Bunnell,7502 East 57Th St,Tulsa,KO,74145.0,8-Jul,36
ULSA,TULAS,72I001,664,WILL ROGERS COLLEGE JHS,472.0,(918) 833-9000,Nicolette Dennis,3909 East 5Th Place,Tulsa,OK,74112.0,8-Jul,45
TULkSA,TLUSA,72I001,667,TULSA MET JHS,45.0,(918) 746-9300,Michelle Butler,6201 East Virgin St,Tulssa,OK,74115.0,8-Jul,17
TULuSA,TULAS,72I001,705,CENTRAL HS,570.0,(918) 833-8400,Ebony Johnson,3101 West Edison St,Tulsa,K,74127.0,12-Sep,51
TUmLSA,ULSA,72I001,710,EAST CENTRAL HS,1092.0,(918) 746-9700,Mike Crasbe,12150 East 11Th St,Tulsa,KO,74128.0,12-Sep,66
TULA,ULSA,72I001,712,THOMAS EDISON PREPARATORY HS,1144.0,(918) 746-8500,Derrick Schmidt,2906 East 41St St,Tulsa,K,74105.0,12-Sep,81
TLSA,TLUSA,72I001,715,NATHAN HALE HS,1142.0,(918) 925-1200,Caleb Starr,6960 East 21St St,Tusla,KO,74129.0,12-Sep,70
TUSA,TUSA,72I001,720,MCLAIN HS FOR SCIENCE AND TECH,619.0,(918) 833-8500,Enna Dancy,4929 North Peoria Ave,Tulsa,K,74126.0,12-Sep,47
TULpSA,ULSA,72I001,725,MEMORIAL HS,1044.0,(918) 833-9600,Darin Schmidt,5840 South Hudson Ave,Tulsa,KO,74135.0,12-Sep,74
TUSA,TUSLA,72I001,730,WILL ROGERS COLLEGE HS,666.0,(9v18) 833-9000,Nicolette Dennis,3909 East Fifth Place,Tulsa,KO,74112.0,12-Sep,50
TwULSA,TLUSA,72I001,735,BOOKER T. WASHIyNGTON HS,1329.0,(918) 925-1000,Nanette Coleman,1514 East Zion St,Tulsa,KO,74106.0,12-Sep,78
dTULSA,TULAS,72I001,740,DANIEL WEBSTER HS,495.0,(918) 746-8000,Shelly Holman,1919 West 40Th St,Tulsa,KO,74107.0,12-Sep,47
TULA,TULA,72I001,745,TULSA MET HS,100.0,(918) 746-9300,Michelle Butler,6201 East Virgin St,Tulsa,OcK,74115.0,12-Sep,21
ULSA,TULAS,72I001,750,TRAICE,553.0,(918)9 25-1360,Elizabeth Martin,2740 East 41St St North,Tulsa,OaK,74110.0,12-Aug,56
TUdLSA,TULAS,72I001,974,TULSA SCHL OF ARTS/SCIENCES,301.0,(918) 828-7727,Eric Doss,3441 E Archer St,Tulsa,K,74115.0,12-Sep,0
oTULSA,TyULSA,72I001,975,KIPP TULSA ACAD. COLLEGE PREP.,364.0,(918) 794-8652,Andrwe Mcrae,1661 E Virgin St,Tulsa,K,74106.0,8-May,0
TULAS,UTLSA,72I001,976,LIGHTHOUSE ACADEMIES OF TULSA,379.0,(918) 794-1442,Jamila acarthur,105 E 63Rd St North,Tulsa,gOK,74106.0,PK-06,0
TULSA,SAND SPRINGS,72I002,103,SAND SPRINGS EC CTR,216.0,(918) 246-1570,Susan Patrick,PO Box 970,Sand Springs,OK,74063.0,PK-PK,14
TULSA,SADN SPRINGS,72I002,104,ANGUS VALLEY ES,457.0,(918) 246-1520,Kristin Arnold,PO Box 970,Sand Springs,KO,74063.0,PK-05,46
TULShA,SAND SPRINGS,72I002,105,NORTHWODS FINE ARTS ACADEMY,474.0,(918) 246-1455,Rita Montgomery,PO Box 970,and Springs,fOK,74063.0,KG-02,47
TULSA,SAND SRPINGS,72I002,110,GARFIELD ES,396.0,(918) 246-1462,eRussell Ragland,PO Box 970,Sand Springs,OvK,74063.0,5-Mar,38
TUSLA,SAND SPRINSG,72I002,120,LIMESTONE ES,285.0,(918) 246-1560,Kare Biggs,PO Box 970,Sand Springs,OK,74063.0,PK-05,36
TLUSA,SAND kSPRINGS,72I002,123,PRATT ES,473.0,(918) 246-1550,James Roberts,PO Box 970,Sand Springs,KO,74063.0,KG-05,47
TtULSA,AND SPRINGS,72I002,520,CLYDE BOYD MS,1217.0,(918) 246-1535,Nancy Ogle,PO Box 970,Sand Springs,KO,74063.0,8-Jun,96
TUSLA,SANcD SPRINGS,72I002,615,CENTRAL 9TH GRADE CTR,500.0,9(18) 246-1440,Ernie Kothe,PO Box 970,Sand Springs,KO,74063.0,9-Sep,44
