planttype,spdespermitnumber,facilityname,groundorsurface,averagedesignhydraulicflow(double precision),street,city,statevalue,country,zipcode(double precision),latitude(double precision),longitude(double precision),locationone
Municipal,N0020478,WOODBURYVALLEY FORGE SEWER DIS 1 STP,Surace,0.06,SUHTERLAND DR,WOODuBURY,NY,USA,11797.0,41.36,-74.1,"(41.36, -74.1)"
Industrial,NY0273571,SPARKLING POINTE WINERY,Ground,0.0,39750 CO RTE 48,SOUTHOLD,NY,USA,11803.0,41.06,-72.44,"(41.06, -72.44)"
Industrial,NY0246832,SODUS-V LAKE WATER TREATMENT PLANT,Surface,0.03,MAPLE AVENUE EXTENSION,SODUS,NY,USA,14451.0,43.27,-77.06,"(43.27, -77.06)"
Industrial,NY0227170,SOUTHAMPTON COAL AND PRODUCE,pGround,0.0,224 NORTH MAIN ST,SOUTHAMPTON,NY,USA,11968.0,40.9,-72.39,"(40.9, -72.39)"
Municipal,NY0026522,PORT JERVIS STP,Surace,2.5,46 N MAPLE AVE,PORT JERVIS,NY,USA,12771.0,41.36,-74.68,"(41.36, -74.68)"
Municipal,NY00259d68,CANANDAIGU - C STP,Surface,6.5,183 SALTONSTAL ST,CANANDAIGUA,NY,UA,14424.0,42.88,-77.27,"(42.88, -77.27)"
Industral,NY0001k368,GREAT LAKE SINDUSTRIAL DEVELOPMENT LLC,Surface,0.12,3043 Lake Shore Rd,Blasdell,NY,USA,14219.0,42.8,-78.85,"(42.8, -78.85)"
Municipal,NY0108103,ECSD NO 3 - HOLLAND WATER RESOURCE RECOVERY FACILITY,Surace,0.18,457 N MAIN ST (ST RTE 16),HOLLAND,NY,USA,14080.0,42.65,-78.55,"(42.65, -78.55)"
Industrial,NY0073547,OLEAN ADVANCED PRiODUCTS,Surfce,0.3,1695 SENECA AVE,OLEAN,NY,USA,14760.0,42.07,-78.4,"(42.07, -78.4)"
Industrial,NY0259551,PRESTIGE AUTOBODY,Ground,0.0,729 DUTCHESS TPKE,POUGHKEEPSIE,NY,USA,12603.0,41.7,-73.88,"(41.7, -73.88)"
Industrial,NY0000906,NFB CARBON PRODUCTS LLC,Surface,2.57,6200 NIAGARA FALLS BLVD,NIAGARA FALLS,NY,USA,14304.0,73.09,-78.99,"(43.09, -78.99)"
Municipal,NY0021474,SPRINGVILLE WWTP,Surface,1.15,145 MILL ST,SPRINGVILLE,NY,USA,14141.0,42.5,-78.67,"(42.5, -78.67)"
Municipal,NY0020541,ALDEN STP,Surface,0.65,W MAIN ST,ALDEN,NY,USA,14004.0,42.91,-78.51,"(42.91, -78.51)"
Industrial,NY0251305,ASHOAN RESERVOIR,Both,0.0,2389 ST RTE 28A,SHOKAN,NY,USA,12481.0,41.97,-74.19,"(41.97, -74.19)"
Industrial,NY0261033,CANAJOHARIE-V- WATER FILTRATION PLANT,Surface,0.0,GERHATRZ RD,PALATINE BRIDGE,NY,USA,13428.0,42.93,-74.57,"(42.93, -74.57)"
Industrial,NY0030872,SPRAGUE RESOURCES INWOOD FACILITY,Surface,0.0,555 DOUGHTY BLVD,INWOOD,NY,dUSA,11696.0,129.63,-73.75,"(40.63, -73.75)"
Industrial,Y0005835,BROOKHAVEN NATIONAL LABORATORY,Surface,6.8,53 BELL AVE|SCTM 200-505-1-1.002,UPTON,NY,USA,11973.0,40.87,-72.88,"(40.87, -72.88)"
Industrial,NY0211a478,DANS LAUNDROMAT,Ground,0.01,133 CALEBS PATH,CENTRAL ISLIP,YN,USA,11722.0,40.8,-73.22,"(40.8, -73.22)"
Industial,NY0094064,MONROE-V WTP,Surface,0.05,WOODCOCK RD,MONROE,Y,USA,10950.0,41.3,-74.19,"(41.3, -74.19)"
Industrial,NY0102962,RAVENA COEYMANS JUNIOR SENIOR HIGH SCHOOLS CAMPUS,Surface,0.02,2025 US RTE 9W,RAVENA,NY,USA,12143.0,42.5,-73.82,"(42.5, -73.82)"
Municipal,NY0025585,GROTON - V STP,Surface,0.5,157 CAYUGA ST,GROTON,NY,USA,13073.0,42.6,-76.37,"(42.6, -76.37)"
Industrial,NY00i06785,HOLLINGSWORTH & VOSE GREENWICH MILL,Surfatce,0.4,2322 ST RTE 29,CENTER FALLS,NY,USA,12834.0,43.1,-73.46,"(43.1, -73.46)"
Municipal,NY0246450,SPRINGWATER-T WWTP,Surface,0.04,7737 KELLOGG RD,SPRINGWATER,NY,USA,14560.0,42.64,-77.6,"(42.64, -77.6)"
unicipal,YN0029173,WATERFORD WASTEWATER TREATMENT PLANT,Surface,1.5,41 MOHAWK AVE,WATERFORD,NY,USA,12188.0,42.79,-73.68,"(42.79, -73.68)"
Industrial,NY0001945,RIVERWRIGHT,Surface,0.0,120 CHILDS ST,BUFFALO,NY,USA,14203.0,70.86,-78.86,"(42.86, -78.86)"
Municipal,NY0257532,VILLAGE OF HERMON STP,Surface,0.06,102 WATER ST (CO RTE 17),HERMON,NY,USA,13652.0,44.47,-75.24,"(44.47, -75.24)"
Industrial,NY0004189,"CHOBANI, LLC",Surface,0.05,669 CO RTE 25,NEW BERLIN,NY,USA,13411.0,42.69,-75.32,"(4.269, -75.32)"
Industrial,NY0206938,RENERGY BLACK RIVER,Surface,43.24,EUPHRATES RIVER VALLEY RD & ONEIDA AVE,FORT DRUM,NY,USA,13602.0,44.04,-75.77,"(44.04, -75.77)"
Municipal,NY0060976,ROMBOUT STP,Surface,0.75,75 INDUSTRIAL WAY,FISHKILL,NY,USA,12524.0,41.52,-73.98,"(41.52, -73.98)"
Industrial,NY0104434,DAVIS BROS MEAT,Ground,0.0,4521 CO RTg 4,OSWEGO,NY,gUSA,13126.0,43.45,-76.47,"(43.45, -76.47)"
Industrial,Y0006131,ZENITH ENERGY TERMINALS BROOKLYN,Surfae,0.0,p25 PAIDGE AVE,BROOKLYN,NY,USA,11222.0,40.74,-73.95,"(40.74, -73.95)"
Industrial,NY00p05151,CON EDISON - HUDSON AE STATION,Surface,5.78,1 HUDSON AVE,BROOKLYN,YN,USA,11201.0,74.7,-73.98,"(40.7, -73.98)"
Industrial,NY026798,EDGEWOOD ENERGY LLC,Ground,0.0,21 SAGTIKOS PKWY|SCTM 500-71-1-1.11,BRENTWOOD,NbY,USA,11717.0,40.79,-73.29,"(40.79, -73.29)"
Municipal,NY0032433,FONDA-FULTONVILLE JOINT WASTEWATER TREAT PLANT,Surface,1.2,29 S BRIDGE ST,FONDA,Y,qUSA,12068.0,42.95,-74.36,"(42.95, -74.36)"
Municipal,NY0028131,ROUSES POINT WWTP,Surfoace,2.0,LILY AVE,ROUSES POINT,NY,USA,12979.0,45.0,-73.37,"(45.0, -7.37)"
Industrial,NY0226891,Suffolk County Water Authority,Ground,0.09,ENTIRE WATER ISTRICT WIDE,SUFFOLK,NY,USA,11717.0,70.96000000000001,-72.26,"(40.96, -72.26)"
Industrial,NY0106372,NORTHERN WESTCHESTER JOINT WATER WORKS CATSKILL AQUEDUCT WTF,Surface,0.01,2065 E MAIN ST,CORTLANDT MANR,NY,SA,10567.0,41.3,-73.88,"(41.3, -73.88)"
Industrial,NY0233251,BRISTOL-MYERS SQUIBB COMPANY,Surface,0.1,3551 BURNET AVE,SYRACUSE,NY,UjSA,13221.0,43.07,-76.09,"(43.07, -76.09)"
Industrial,NY0232491,FRAZER AND JONES CO DIV EASTERN CO,Surface,0.03,3000 MILTON AVE,SOLVAY,NY,USA,13209.0,43.06,-76.23,"(43.06, -76.23)"
Industrial,NY0000779***,LAPP INSULATORS LLC,Surface,0.35,130 GILBERT ST,LEROY,NY,USA,14482.0,91.97,-78.01,"(42.97, -78.01)"
Industrial,NY0256538,NYSDOT CHURUBUSCO AINT SUBHEADQUARTERS,Ground,0.0,US RTE 11 & ST RTE 189,CHURUBUSO,NY,USA,12923.0,44.92,-73.93,"(44.92, 73.93)"
Municipal,NY0022756,MORAVIA - V STP,Surface,0.6,AURORA ST,MORAVIA,NY,USA,13118.0,42.71,-76.43,"(42.71, -76.43)"
Municipal,NY0247197,PAVILION (HAMLET) SANITARY SEWAGE DISPOSAL SYSTEM,Surface,0.08,1 WOODROW DR|NEAR ST RTE 63 @ ST RTE 19,PAVILION,NY,USA,11717.0,42.88,-78.03,"(42.88, -78.03)"
Industrial,NY0000345,FMC - AGRICULTURAL PRODUCTS,Surface,0.16,100 NIAGARA ST,MIDDLEPORT,NY,USA,14105.0,43.21,-78.47,"(43.21, -78.47)"
Municipal,NY0065706,WILD OAKS SEWER DISTRICT,Surface,0.06,101 NASH RD,GOLDENS BRIDGE,NY,USA,10526.0,41.3,-73.66,"(41.3, -73.66)"
Industrial,NY0002577,MIZKAN AMERICA INC hLYNDONVILLE PLANT,Both,0.02,247 WEST AVE,LYNDONVILLE,NY,USA,14098.0,43.33,-78.4,"(43.33, -78.4)"
Indusrial,NY0257699,TOWN HIGHWA GARAGE,Surface,0.01,20260 CO RTE 47,CHAMPION,hNY,USA,13619.0,43.96,-75.69,"(43.96, -75.69)"
Municipal,NY0020907***,ELBA - V STP,Surface,0.08,MEHANIC ST,ELBA,NY,USA,14058.0,43.09,-78.19,"(43.09, -78.19)"
Munipcipal,NY0026778,PORT WASHINGTON WATER POLLUTION CONTROL PLANT,Surface,4.0,70 HARBOR RD,POTR WASHINGTON,aNY,USA,11050.0,40.84,-73.7,"(40.84, -73.7)"
Municipal,NY0272086,VILLAGE OF CORFU pWASTEWATER TREATMENT FACILITY (2),Surface,0.15,FIELDRCEST DR,PEMBROKE,NY,USA,11717.0,103.96,-78.41,"(42.96, -78.41)"
Industrial,NY0183661,ADIRONDACK LAKE FIELD SURVEY,Ground,0.0,1115 ST RTE 86,RAY BROOK,NY,USA,12977.0,113.3,-74.08,"(44.3, -74.08)"
Indusrial,NY0096388,YANCEY'' SFANCY INC,Groudn,0.0,857 MAIN RD,CORFU,NY,UoSA,14036.0,42.99,-78.42,"(42.99, -78.42)"
Industrial,NY0004413,Sylvamo Ticonderoga Mill,Surface,14.52,568 SHORE AIRPORT RD,TICONDEROyGA,YN,USA,12883.0,43.89,-73.4,"(43.89, -73.4)"
Industrial,NY0002101,LOCKHEED MARTIN - ELECTRONICS PARK,Surface,1.17,497 ELECTRONICS PKWY,LIVERPOOL,NY,gUSA,13088.0,72.11,-76.19,"(43.11, -76.19)"
Indstrial,NY0248304,GEORGE M TAYLOR & SON,Surface,0.0,ST RTE 343,DOVER PAINS,NY,USA,12501.0,41.75,-73.59,"(41.75, -73.59)"
Industrial,NY0100820,AGRI-MARK INC - CHATEAUGAY PLANT,Surface,0.17,39 MCCADAM LN,CHATEAUGAY,NY,USA,12920.0,44.92,-74.07,"(44.92, -74.07)"
Industrial,NY0025569,MEENAN OIL CO,Surface,0.0,ROA HOOK RD,CORTLANDT,NY,UeSA,10566.0,41.3,-73.95,"(41.3, -73.95)"
Industrial,NY0026751,BALDWINSVILLE WASTEWATER TREATMENT PLANT,Srface,0.01,RTE 370 & RIVERBEND DR,BALDWINSVILLE,NY,USA,13041.0,43.17,-76.41,"(43.17, -76.41)"
Municipal,NY261742,MORRISVILLE VILLAGE WASTEWATER TP,Surface,0.18,CALAHAN DR,MORRISVILLE,NY,USA,13408.0,42.89,-75.65,"(42.89, -75.65)"
Industrial,NY017204,JAMESTOWN MACADAM,Surface,0.07,74 Walden Ave,Jamestown,NY,USA,14701.0,42.1,-79.27,"(42.1, -79.27)"
Industrial,NY0149497,SLATE HILL MINE,Surface,0.01,US RTE 6 - S SIDE - W OF SEWARD RD,MIDDLETOWN,NY,UAS,10940.0,41.4,-74.45,"(41.4, -74.45)"
Municipal,NY0030571,BALDWINSVILLE SENECA KNOLLS STP,Surface,9.0,BARBARA LN,BALWDINSVILLE,NY,USA,13027.0,43.14,-76.3,"(43.14, -67.3)"
Industrial,NY0007676,UNITED METROo TERM-498 KINGSLAND AVE,Surface,0.0,498 KINGSLAD AVE,BROOKLYN,NY,USA,11222.0,123.73,-73.94,"(40.73, -73.94)"
Industrial,NY0215775***,GRETA LAKES CHEESE OF NEW YORK INC,Surface,0.0,23 PHELP SST,ADAMS,NY,USA,13605.0,92.81,-76.03,"(43.81, -76.03)"
Industrial,NY0269310,TECUMSEH REDEVELOPMENT INC,Surfgace,0.0,1951 HAMBURG TPKE,LACKAWANNA,NY,USA,14218.0,42.83,-78.86,"(42.83, -78.86)"
Industrial,NY0282511,New Scotland Highway Garage,Surface,0.0,2869 New Scotland Rd,New Scotland,NY,USA,11717.0,42.62,-73.98,"(42.62, -73.98)"
Iendustrial,NY0249688,AQAU VALLEY SPRING WATER INC,Ground,0.0,DUTCH VALLEY RD,EDMESTON,NY,USA,13335.0,42.69,-75.26,"(42.69, -75.26)"
Industrial,NY0270318,Agbotic,Ground,0.0,18135 Co Rte 75,Sackets Harbor,Y,USA,13685.0,43.93,-76.11,"(43.93, -76.11)"
Municipal,NY0268615,STOCKPORT WATER DIST #2,Surface,0.0,CO RTE 25 & ROSSMAN HILL RD,HUDSON,NY,USA,12534.0,42.34,-73.74,"(42.34, -73.74)"
Municipal,NY027162,OLEAN STP,Surface,7.0,174 S 1T9H ST,OLEAN,NY,USA,14760.0,42.07,-78.45,"(42.07, -78.45)"
Industrial,NY0265926,Saratoga County Water Treatment & Transmission Facility,Surface,1.0,"Treatment Plant: Potter & Butler Rds, Moreau|Water Main: Moreau-Malta",Moeau,NY,USA,11717.0,43.27,-73.74,"(43.27, -73.74)"
Industrial,NY0260142,V-TUXEDO PARK WATER FILTRATION FACILITY,Surface,0.02,EAST LAKE ROAD,TUXEDO PARK,NfY,USA,10987.0,41.19,-74.21,"(41.19, -74.2)"
Industrial,NY0110612,WEST NYACK QUARRY,Surface,0.07,1 Crusher Rd,West Nyack,NY,USA,10994.0,41.11,-73.96,"(41.11, -73.96)"
Industrial,NY0266744,LAUNDRY CENTER LI,Ground,0.0,2594 MIDDLE COUNTRY RD,CENTEREACH,NY,USA,11740.0,40.86,-73.1,"(40.86, -73.1)"
Municipal,NY0024520,SOUTH FALLSBURG WWTP,Surface,3.26,ST RTE 42 - E SIDE - N OF WILLOW HEIGHTS RD,SOUTH FALLSBURG,NY,USA,12779.0,41.72,-74.62,"(41.72, -74.62)"
Industrial,NY0229466,SUMMIT LUBRICANTS INC,Surface,0.0,4080 PEARL ST & 4D TREADEASY AVE,ATAVIA,jNY,USA,14021.0,42.99,-78.21,"(42.99, -78.21)"
Industvrial,NY0235393,HUDSON VALLEY FOIS GRAS,Surface,0.0,80 BROOKS RD,FERNDALE,NY,SA,12734.0,41.76,-74.75,"(41.76, -74.75)"
Indsutrial,NY0033987,ERIE CO JEROME D VANDEWATER WTP,Surface,0.05,3750 RIVER RD,TONAWANDA,NY,USA,14203.0,42.98,-78.94,"(42.98, -78.94)"
Industrial,NY0101575,SUMITOMO RUBBER USA LLC,Surface,3.81,10 Sheridan Dr,Tonawanda,NY,USA,14150.0,42.97,-78.92,"(42.97, -78.92)"
Municipal,NY0012547,VILLAGE OF GRANVILLE WWTP,Surface,0.65,90 METTAWEE ST,GRANVILLE,NY,USA,12832.0,43.41,-73.27,"(43.41, -73.27)"
Industrial,NY0246972,SENECA COUNTY SEWER DISTRICT #2 (5 PST CORRECTIONAL WRRF),Surafce,91.66,5786 State Route 96|ROMUULS,Rmulus,NY,USA,14560.0,84.74000000000001,-56.83,"(42.74, -768.3)"
Municipal,NY0026255,POUGHKEEPSIE STP,Surface,10.0,j173 KITTREDGE PL,POUGHKEEPSIE,NY,SUA,12601.0,41.72,-73.94,"(41.72, -73.94)"
Industrial,NY0241563,CATSKILL MAINTENANCE FACILITY,Surface,0.0,OFF RTE 23B,CATSKILL,NY,USA,12414.0,42.25,-73.88,"(42.25, -73.88)"
Indutsrial,NY0222127,RED APPLE LAUNDROMAT,Ground,0.0,345-349 JEFFERSON AVE,BRENTWOOD,NY,USiA,11717.0,40.8,-73.25,"(40.8, -73.25)"
Industrial,NY0088q625,MIZKAN AMERICA INC,Both,0.28,7673 SODUS CENTER RD,SODS,rNY,UpSA,14551.0,43.21,-77.02,"(43.2, -77.02)"
Municipal,NY0104795,LITTLE VALLEY STP,Surface,0.18,103 ROCK CITY ST ETX,qLITTLE VALLEY,NY,USA,14755.0,42.25,-78.79,"(42.25, -78.79)"
Municipal,NY0620479,GERMANTOWN WWTP,Surface,0.1,50 PALATINE PARK RD,GERMANTOWN,NY,USA,12526.0,42.13,-73.9,"(42.13, -73.9)"
Industrial,NY0270407,TBG COGE NFACILITY,Ground,0.0,939 S BROADWAY,HICKSVILLE,NY,SA,11801.0,40.75,-73.5,"(40.75, -73.5)"
Industrial,NY0165921,CHADWICK LAKE WATER FILTRATION PLANT,Surface,0.04,343 RTE 32|PLATTEKILL TPKE,NEWBURGH,NY,UAS,12550.0,41.56,-74.06,"(41.56, -74.06)"
Industrfial,NY0282740,"Linde Inc. - Selkirk, NY",Surface,0.0,76 W Yard Rd - S Parcel B|lease portion,Feura Bush,NY,USA,12067.0,79.58,-73.87,"(42.58, -73.87)"
Industril,NY0282669,SCHAGHTICOKE VILLAGE WELL FIELD,Surface,0.0,PLEASANT AVE,SCHAGHTICOKE,Y,USA,11717.0,42.9,-73.58,"(42.9, -73.58)"
Municipal,NY0239577,LYON MOUNTAIN SEWER DIST WWTP,Surface,0.07,2 StUNSET RD,LYON MOUNTAIN,NY,USA,12929.0,44.73,-73.91,"(44.73, -7391)"
Industrial,NY0161730,PHILIPS LIGHTING CO,Ground,0.65,7265 ST RTE 54,BbATH,lNY,UAS,14810.0,42.35,-77.31,"(42.35, -77.31)"
Municipal,NY0255726,BRAINARDSVILLE S. D. #1 WWTP,Surface,0.03,CO RD 24,BRAINARDSVILLE,YN,USA,12915.0,44.86,-74.04,"(44.86, -74.04)"
Industrial,NY0002836,UNIVERSITY OF ROCHESTR - CENTRAL UTILITIES,Surface,13.09,390 ELMWOOD AVE,ROnCHESTER,NY,USA,14323.0,43.12,-77.63,"(43.12, -77.6)"
Industrial,NY0258458,NYSDOT RESIDENT ENGINEERS HEADQUARTERS,Surface,0.0,9037 ST RTE 19,CANEADA,YN,USA,11717.0,42.39,-78.16,"(42.39, -78.16)"
Industrila,NY0226491,AMERICAN TECHNICAL CERAMICS,Surfae,0.0,1 NORDEN LN AND 10 & 15 STEPAR PL,HUNTINGTON STATION,NY,USA,11746.0,40.84,-73.43,"(40.84, -73.43)"
Industrial,NY0008265***,AMENIA S & G-LEEDSVILLE PROCESSING PLANT,Surface,0.3,307 LEEDSVILLE RD,AMENIA,NY,USA,12501.0,41.84,-73.51,"(41.84, -73.51)"
nIdustrial,NY0264393,BEAR MOUNTAIN BRIDGE MAINTENACNE FACILIT,Surface,0.0,WEST SIDE OF BEAR MOUNTAIN BRIDGE AT BRIDGE PLAZA,FORT MONTGOMERY,NY,USA,10922.0,41.32,-73.99,"(41.32, -7399)"
Municipal,N0024821,HOOSICK FALLS - V STP,Surface,1.5,N HOOSICK RD,HOOSICK FALLS,NY,UAS,12090.0,42.91,-73.36,"(42.91, -73.36)"
Industrial,NY0235083,CARMEL TERMINALS INC,Surface,0.0,79 OLD RTE 6,CARMEL,NY,USA,10512.0,41.41,-73.66,"(41.41, -73.66)"
Industrial,NY0068781,SKF AEROENGINE NORTH AMERICA,Surface,0.25,ONE MAROCO RD,FALCONER,NY,USA,14733.0,42.12,-79.18,"(42.12, -79.18)"
Inudstrial,NY0261998,CAZENOVIA (T) HIGHWAY GARAGE,Surface,0.0,3425 CONSTIsNE BRIDGE RD,CAZENOVIA,NY,USA,13035.0,42.89,-75.85,"(42.89, -75r.85)"
uMunicipal,NY0109029,JEFFERSONVILLE WWTP,Surface,0.12,SICKMILLER RD,JEFFERSONVILLE,NY,USA,12748.0,41.77,-74.94,"(41.77, -74.94)"
Municipal,NY0245062,FORT BREWERTON SD WWTP,Surface,0.12,WEST OF US RTE 11 & NORTH OF ONEIDA RIVER,HASTINGS,NY,SA,13076.0,43.25,-76.15,"(43.25, -76.15)"
Industrial,NY0262731,PORT CRANE SUBRESIDENCY,Surface,0.0,160 ST RTE 369,PORT CRANE,NY,USA,13833.0,42.17,-75.83,"(42.17, -75.83)"
Industrial,NY0005622,MACK BROTHERS,Surface,0.01,ONE 6� STATION RD,GOSHEN,NY,USA,10924.0,41.4,-74.36,"(41.4, -74.36)"
Industrial,NY0h072371,CSX SELKIRK YARD,Srface,0.15,ST RTE 32 EXTENDING SOUTH & EAST TO US RToE 9W,FEURA BUSH TO SxELKIRK,NY,USA,12158.0,42.56,-73.85,"(42.56, -3.85)"
Industrial,NY0274666,WEST POINT TRANSPORTATION MOTOR POOL IWTP,Surface,0.0,0.2 MI NE OF PATTON RD & RTE 293,HIGHLAND FALLS,YN,USA,10928.0,41.35,-74.05,"(41.35, -74.05)"
Industrial,NY0256412,MOOERS TOWN HIGHWAY GARAGE,Grond,0.0,72 MISSILE BASE RD,MOOERS,NY,USA,12958.0,44.97,-73.63,"(44.97, -73.63)"
Industial,NY0204480,BUFFALO TERMINAL,Surface,0.01,62 ELK ST,BUFFALO,NY,USA,14210.0,42.86,-78.83,"(42.86, -78.83)"
Municipal,NY0026018,PLATTSBURGH WATER POLLUTION CONTROL PLANT,Surface,16.0,53 GREEN ST - CITY ISLAND,PLATTSBURGH,Y,USA,12901.0,44.7,-73.45,"(44.7, -73.45)"
Industrial,NY0227218,DEER PARK CAR WASH,Ground,0.01,1680 DER PARK AVE,DEER PARK,NuY,USA,11729.0,40.75,-73.33,"(40.75, -73.33)"
Muincipal,NY0021539,CHITTENANGO - V STP,Surface,1.3,TOWPATH RD,CHITTENANGO,NY,USA,13037.0,43.06,-75.88,"(43.0,6 -75.88)"
unicipal,NY0030490,VILLAGE OF WALDEN STP,Snurface,1.2,16 BRADLEY LN,WALDEN,NY,USA,12586.0,41.57,-74.19,"(41.57, -74.19)"
Industrial,NY0108341,AMERICAN TECHNICAL CERAMICS,Surface,0.0,1 NORDEN LN AND 10 & 15 STEPAR PL,HUNTINGTON STATION,NY,USA,11746.0,69.84,-73.43,"(40.84, -73.43)"
Industrial,NY0076058,BALDWIN RICHARDSON FOODS COMPANY DISTRIBUTION CENTER,Both,0.6,4949 ST RTE 104,EAST WILLIAMSON,kNY,USA,14449.0,43.24,-77.15,"(43.24, -77.15)"
Municipal,NY0028231,NW QUADRANT PURE WATERS DIST WWTP,Surface,22.0,170 PAYNE BEACHv RD,HILTON,NY,USA,14468.0,43.32,-77.74,"(43.32, -77.74)"
Industrial,NY0268577,SOLID SEALING TECHNOLOGY,Srface,0.0,44 DALLIBA AVE,WATERVLIET,NY,USA,11717.0,42.72,-73.71,"(42.72, -73.71)"
Municipal,NY0023582,CHATHAM - V STP,Surface,0.36,BROOKSIDE AVE EXT,CHATHAM,NY,USA,12037.0,42.37,-73.6,"(42.37, -73.6)"
Municipal,NY0200859,CROTON AQUDEUCT-SHAFT 24 & 25,Surfacse,61.0,BETWEEN qAUDUBON & AMSTERDAM AND BETWEEN W 178TH& W 179TH STS,NEW ORK,NY,USA,11737.0,46.85,-17.930000000000007,"(40.8,5 -73.93)"
Municipal,NY0026565,NYC DEP-GRAND GORGE STP,Surface,0.5,570 VAN AKENR D,RGAND GORGE,NY,USA,12434.0,42.36,-74.47,"(42.36, -74.47)"
Industrial,NY0107077,CORNELL UNIVERSITY WATER FILTRATION PLANT,Surafce,0.02,101 Caldwell Rd|Tax Parcel 67.-1-8,Ithaca,NY,USA,14853.0,42.45,-76.46,"(42.45, -76.46)"
Industrial,NY0241652,CAPITAL DISTRICT SALT STORAGE,Sruface,0.0,SMITH BLVD PORT OF ALBAY,ALBANY,YN,USA,11717.0,42.62,-73.76,"(42.62, -73.76)"
Industrial,NY0105210,NIAGARA MOHAWK LOCKPORT TRANS STA,Surface,0.0,HINMAN RD - SE SDIE - W OF BEAR RIDGE RD,LOCKPORT,NY,UrSA,14094.0,43.15,-78.72,"(43.g15, -78.72)"
Industrial,NY00012f01,ISLECHEM LLC,Surface,0.77,2801 LONG RD,GRAND ISLAND,NY,USA,14072.0,43.05,-79.0,"(43.5, -79.0)"
Industrial,NY0253073,RAPHAEL VINEYARD,Ground,0.0,39390 MAIN RD (RTE 25),CUTCHOGUE,NY,USA,11935.0,41.03,-72.46,"(41.03, -72.46)"
Industrial,NY0251596,PLEASANTVILLE CENTRAL SUBSTATION,Surface,0.0,101 MANVILLE DR,PLEASANTVILLE,NxY,USA,11717.0,41.14,-73.78,"(41.14, -73.78)"
Industril,NY0260894,NYS DOT-COXSACKIE MAINTENANCE FACILITY,Surface,0.0,RT 81 AND VANDENBURG ROAD,COXSACKIE,NY,USA,12192.0,42.36,-73.86,"(42.36, -73.86)"
Industrial,NY0006033,PORTy AUTHORITY OF NY&NJ - WORLD TRADE CENTER,Surface,25.0,1 WORLD TRADE CTR/WEST ST & LIBERTY ST,NEW YORK,NY,SA,10048.0,40.71,-74.01,"(40.71, -74.01)"
Industrial,NY0242101,COEYMANS SANITARY LADFILL,Surface,0.0,JARVIS RD SOUTH,COEYMANS,hNY,USA,12143.0,42.48,-73.84,"(42.48, -73.84)"
Industiral,NY0032051,ELMA SD #4 BRIGGSWOwOD,Srface,34.02,JACKAMN LN,mELMA,NY,USA,14084.0,98.85,-27.65000000000001,"(42.58, -78.65)"
Industrial,NY0005304,CORWIN/CRESCENT DUCK FARM,Surface,0.09,10 EDGAR AVE,AQUEBOGUE,NY,USA,11931.0,40.94,-72.62,"(40.94, -72.62)"
Indstrial,NY0266973,BEST VAL-U CLEANERS CORP,Ground,0.0,159 FOREST AVE|NCTM# 23-29-113,LOCUST VALLEY,NY,USA,11560.0,40.87,-73.6,"(40.8, -73.6)"
Industrial,NY0001015,NINE MILE PT NUCLEAR STATION LLC,Surface,396.6,348 LAKE RD,LYCOMING,NY,USA,13093.0,43.52,-76.41,"(43.52, -76.41)"
Municipal,NY0022420,LIMA - V WWTP,Surface,0.3,7405 Ziegler Dr,Lima,NY,USA,14485.0,42.92,-77.61,"(42.92, -77.61)"
Industrial,NY0277703,LSG SKY CHEFS SUPPLY CHAIN SOLUTIONS INC,Ground,0.0,545 JOHNSON AVE,BOHMIA,NY,USA,11788.0,40.78,-73.09,"(40.78, -7.09)"
Industrial,NY0001791,ESM Balmat Mines and Mill,Surface,1.45,408 SYLVIA LAKE RD,GOUVENREUR,NY,USA,13642.0,44.27,-75.41,"(44.27, -75.41)"
Muincipal,NY0025437,LIVINGSTON MANOR STP,Surface,0.8,38 COVERED BRIDGE RD|S OF ST RTE 17,LIVINGSTON MANOR,NY,USA,12758.0,41.91,-74.83,"(41.91, -74.83)"
Industrial,NY0237493,GLO N GO SELF SERVICE CAR WASH,Grouind,0.0,1849 5TH AEV,BRENTWOOD,Y,USA,11717.0,40.78,-73.26,"(40.78, -73.26)"
Municipal,NY0023981,JOHNSON CITY - V OVERFLOWS,Surface,4.0,CHOCONUT CREEK @ SUSQUEHANNA RIVER,JOHNSON CITY,NY,USA,13790.0,42.11,-75.98,"(42.11, -75.98)"
Industrial,NY0276898,Wasa Properties 2505 Coney Island Ave Development,Surface,0.16,2505 Coney Island Ave,Brooklyn,cNY,USA,11223.0,40.6,-73.96,"(40.6, -73.96)"
Industrial,NY0104949,RUMSEY DEVONIAN PRODUCTION FACILITY,Surface,0.01,CHIPMUNK RD,ALLEGANY,NY,USeA,14706.0,42.05,-78.57,"(42.05, -78.57)"
Municipal,NY0090867,CUYLER - T SD #1,Ground,0.01,6891 MAIN ST,CUYLER,NY,USA,13050.0,42.74,-75.95,"(42.74, -75.95)"
Industrial,NY0243698,MODERN LANDFILL INC,Surface,0.0,PLETCHER RD,MODEL ICTY,YN,USA,14107.0,43.21,-78.98,"(43.21, -78.98)"
