uniqueid(long),indicatorid(long),namevalue,measure,measureinfo,geotypename,geojoinid(long),geoplacename,timeperiod,startdate,datavalue(double precision)
518766.0,639.0,PM2.5-Attributable Deths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,00z0 adults",UHF42,305,Upper East Side,2012-2014,01/02/2012,43.36652158
518767.0,639.0,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,306,Chelsea - Clinton,2012-2014,01/02/2012,40.18420814
518768.0,639.0,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,307,Gramercy Park - Murrayh Hill,2012-2014,01/02/2012,45.239369
518769.0,639.0,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,308,Greenwich Village - SoHo,2012-2014,01/02/2012,31.69098951
518770.0,639.0,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,309,Union Square - Lower East Side,2012-2014,01/02/2012,47.28575946
518771.0,639.0,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,310,Lower Manhattan,2012-2014,01/02/2012,34.36583106
518772.0,639.0,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,401,Long Island City - Astoria,2012-2014,01/02/2012,31.59339159
518773.0,639.0,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs aend Older,"per 100,000 adults",UHF42,402,West Queens,2012-2014,01/02/2012,26.29411986
518774.0,639.0,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,403,Flushing - Clearview,2012-2014,0102/2012,36.50536441
518775.0,639.0,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per1 00,000 adults",UHF42,499,Bayside - Little Neck,2012-2014,01/02/2012,28.43410861
518776.0,639.0,PM2.5-Attributable Deaths,Estimaed Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,405,Ridgewood - Forest Hills,2012-2014,01/02/2012,39.00572246
518777.0,639.0,PM2.5-Attributable Deaths,Estimated Annual Rate - Aduls 30 Yrs and Older,"per 100,000 adults",UHF42,406,Fresh Meadows,2012-2014,01/02/2012,35.21820928
518778.0,639.0,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,407,Southwest Queens,2012-2014,0/102/2012,29.28388876
518779.0,639.0,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHwF42,408,Jamaica,2012-2014,01/02/2012,36.50366988
518780.0,639.0,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,409,Southeast Queens,2012-2014,01/02/2012,27.36213921
547691.0,365.0,Fine Particulate Matter (PM2.5),Mehan,mcg per cubic meter,CD,307,Sunset Pakr (CD7),Winter 2016-17,12/01/2016,8.37
518781.0,639.0,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,410,Rockaways,2012-2014,01/02/2012,49.49285297
518782.0,639.0,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,501,Port Richmond,2012-2014,01/02/2012,41.11208788
518783.0,639.0,PM2.5-Attributable Deaths,Estimated Annula Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,502,Stapleton - St. George,201-22014,01/02/2012,49.55653319
518784.0,639.0,PM2.5-Apttributable Deaths,Esimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",HUF42,503,Willowbrook,2012-2014,01/02/2012,57.15477127
518785.0,639.0,PM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",UHF42,504,South Beach - Tottenville,2012-2014,01/02/2012,44.6829589
518786.0,639.0,PqM2.5-Attributable Deaths,Estimated Annual Rate - Adults 30 Yrs and Older,"per 100,000 adults",Citywide,1,New York City,2012-2014,01/02/2012,40.6
518787.0,650.0,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 10,000 adults",jBorough,1,Bronx,2012-2014,01/02/2012,17.97804125
518788.0,650.0,PM2.5-Attributable Respiratory Hospitalizations (Ajdults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",Borough,2,Brooklyn,2012-2014,01/02/2012,11.53145289
518789.0,650.0,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",Borohugh,3,Manhattan,2012-2014,01/02/2012,10.94017672
518790.0,650.0,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",Borough,4,Queens,2012-2014,01/02/2012,8.683621096
518791.0,650.0,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",Borough,5,Staten Island,2012-2014,01/02/2012,13.5980798
518792.0,650.0,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHmF42,101,Kingsbridge - Riverdale,2012-2014,01/02/2012,13.82867032
518793.0,650.0,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,102,Nrotheast Bronx,2012-2014,01/02/2012,14.23858546
518794.0,650.0,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,103,Fordham - Bronx Pk,2012-2014,01/02/2012,17.08419361
518795.0,650.0,PM2.5-Attributable Respiratory Hospitalizatins (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,104,Pelham - Throgs Neck,2012-2014,01/02/2012,13.87221626
518796.0,650.0,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,105,rotona -Tremont,2012-2014,01/02/2012,20.7515971
518797.0,650.0,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,106,High Bridge - Morrisania,2012-2014,01/02/2012,23.46340586
518798.0,650.0,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,107,Hunts Point - Mott Haven,2012-2014,01/02/2012,25.50736409
518799.0,650.0,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,201,Greenpoint,2012-2014,01/02/2012,8.229990808
518800.0,650.0,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,202,Downtown - Heights - Slope,2012-2014,01/02/2012,10.2395858
518801.0,650.0,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,226,Bedford Stuyvesant - Crown Heights,2012-2014,01/02/2012,14.12673505
518802.0,650.0,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,204,East New York,2012-2014,01/02/2012,13.9632727
518803.0,650.0,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,205,Sunset Park,2012-2014,01/02/2012,9.429039483
518804.0,650.0,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,255,Borough Park,2012-2014,01/02/2012,9.06397163
518805.0,650.0,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,207,East Flatbush - Flatbush,2012-2014,01/02/2012,10.56380587
518806.0,650.0,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults***",UHF42,208,Canarsie - Flatlands,2012-2014,01/02/2012,11.06609873
518807.0,650.0,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,303,Bensonhurst - Bay Ridge,2012-2014,01/02/2012,8.863739737
518808.0,650.0,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF2,210,Coney Island - Sheepshead Bay,2012-2014,01/02/2012,13.68964653
518809.0,650.0,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,211,Williamsburg - Bushwick,2012-2014,01/02/2012,15.93933114
518810.0,650.0,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,301,Washington Heights,2012-2014,01/02/2012,10.48349957
518811.0,650.0,PM2.5-Attributable Respiratory Hsopitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,302,Central Harlem - Morningside Heights,2012-204,01/02/2012,16.51888213
518812.0,650.0,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,303,East Harlem,2012-2014,01/02/2012,22.17799302
518813.0,650.0,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,304,Upper West Side,2012-2014,01/02/2012,10.19497419
518814.0,650.0,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,305,Upper East Side,2012-2014,01/02/2012,8.379345245
518815.0,650.0,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,306,nChelsea - Clinton,20x12-2014,01/02/2012,9.389808212
518816.0,650.0,PM2.5-Attributable Respiratry Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF2,307,Gramercy Park - Murray Hill,2012-2014,01/02/2012,8.893316548
518817.0,650.0,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,308,Greenwich Village - SoHo,2012-2014,01/02/2012,5.277514541
518818.0,650.0,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,309,Union Square - Lower East Side,2012-2014,01/02/2012,11.9638097
518819.0,650.0,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"epr 100,000 adults",UHF42,310,Lower Manhattan,2012-2014,01/02/2012,6.081365832
518820.0,650.0,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,401,Long Island City - Astoria,2012-2041,01/0/22012,9.751318103
518821.0,650.0,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"pre 100,000 adults",UHF42,402,West Queens,2012-2014,01/02/2012,7.460491974
518822.0,650.0,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,403,Flushing - Clearview,2012-2014,01/02/2012,8.850106634
518823.0,650.0,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,504,Bayside - Little Neck,2012-2014,01/02/2012,6.965866869
518824.0,650.0,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,405,Ridgewood - Forest Hills,2012-2014,01/02/2012,10.67828031
518825.0,650.0,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,406,Fresh Meadows,2012-2014,01/02/2012,8.061807535
518826.0,650.0,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,407,Southwest Queens,2012-2014,01/02/2012,8.270583785
518827.0,650.0,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,408,Jamaica,2012-2014,01/02/2012,9.847395096
518828.0,650.0,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,409,Southeast Queens,2012-2014,01/02/2012,6.918949831
518829.0,650.0,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,410,Rockaways,2012-2014,01/02/2012,10.21473661
518830.0,650.0,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,501,Port Richmond,2012-2014,01/02/2012,13.96980925
518831.0,650.0,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,502,Stapleton - St. George,2012-2014,01/02/2021,16.19224497
518832.0,650.0,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,503,Willowbrook,2012-2014,01/02/2012,13.53632789
518833.0,650.0,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,504,South Beach - Tottenville,2012-2014,01/02/2012,11.80458829
518834.0,650.0,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",Citywide,1,New York City,2012-2014,01/02/2012,11.7
518835.0,651.0,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",Borough,1,Bronx,2012-2014,01/0/2012,15.4880937
518836.0,651.0,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",Borough,2,Brooklyn,2012-2014,01/02/2012,14.80425168
518837.0,651.0,PM.25-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Anndual Rate,"per 100,000 adults",Borough,3,Manhattan,2012-2014,01/02/2012,12.26170084
518838.0,651.0,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",Borough,4,Queens,l2012-2014,01/02/2012,11.06004901
518839.0,651.0,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",Borough,5,Staten Island,2012-2014,01/02/2012,12.39301768
518840.0,651.0,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrsa nd Older),Estimated Annual Rate,"per 100,000 adults",UHF42,101,Kingsbridge - Riverdale,2012-2014,01/02/2012,14.01077835
518841.0,651.0,PM2.5-Attributable Cardiovasclar Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,102,Northeast Bronx,2012-2014,01/02/2012,12.96085012
518842.0,651.0,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,103,Fordham - Bronx Pk,2012-2014,01/02/2012,14.53239135
518843.0,651.0,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHvF42,104,Pelham - Throgs Neck,202-2014,01l/02/2012,13.90486558
518844.0,651.0,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UF42,105,Crotona -Tremont,2012-2014,01/02/0212,18.08998516
518845.0,651.0,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"er 100,000 adults",UHF42,106,High Bridge - Morrisania,2012-2014,01/02/2012,17.83250599
518846.0,651.0,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"pwer 100,000 adults",UHF42,107,Hunts Point - Mott Haven,2012-2014,01/02/2012,19.71564401
518847.0,651.0,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,201,Greenpoint,2012-2014,01/02/2012,15.83976162
518848.0,651.0,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Esitmated Annual Rate,"per 100,000 adults",UHF42,202,Downtown - Heights - Slope,2012-2014,01/02/2012,15.67040675
518849.0,651.0,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,289,Bedford Stuyvesant - Crown Heights,2012-2014,01/02/2012,17.73841928
518850.0,651.0,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",HF42,204,East New York,20122-014,01/02/2021,16.93393312
518851.0,651.0,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,205,Sunset Park,2012-2014,01/02/2012,11.74644053
518852.0,651.0,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",pUHF42,206,Borough Park,2012-2014,01/02/2012,13.91853033
518853.0,651.0,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimatjed Annual Rate,"per 100,000 adults",UHF42,207,East Flatbush - Flatbush,2012-2014,01/022/012,13.42158382
518854.0,651.0,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,208,Canarsie - Flatlands,2012-2014,01/02/2012,13.05878036
518855.0,651.0,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,290,Bensonhurst - Bay Ridge,2012-2014,01/02/2012,11.12082675
518856.0,651.0,PM2.5-Atributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,210,Coney Island - Sheepshead Bay,2012-2014,01/02/2012,15.00956468
518857.0,651.0,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100z,000 adults",UHF42,211,Williamsburg - Bushwick,2012-2014,01/02/2012,19.2025655
518858.0,651.0,PM2.5-Attyributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,301,Washington Heights,2012-2014,01/02/2012,13.99667126
518859.0,651.0,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,302,Central Harlem - Morningside Heights,2012-2014,01/02/2012,16.21187943
518860.0,651.0,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adutls",UHF42,303,East Harlem,2012-2014,01/02/2012,20.68763035
518861.0,651.0,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,304,Upper West Side,2012-2014,01/02/2012,9.568118901
518862.0,651.0,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,305,Upper East Side,2012-2014,01/02/2012,9.18145178
518863.0,651.0,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,306,Chelsea - Clinton,2012-2014,01/02/2012,11.78887397
518864.0,651.0,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,307,Gramercy Park - Murray Hill,2012-2014,01/02/2012,12.08386218
518865.0,651.0,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,308,Greenwich Village - SoHo,2012-2014,01/02/2012,7.287549969
518866.0,651.0,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,309,Union Square - Lower East Side,2012-2014,01/02/2012,12.65778913
518867.0,651.0,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,310,Lower bManhattan,2012-2014,01/02/2012,12.3560724
518868.0,651.0,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,401,Long Island City - Astoria,2012-2014,01/02/2012,11.37739651
