countyname,districtname,codistcode,sitecode(long),schoolsite,totalenrollment(double precision),telephone,principal,mailingaddress,mailingcity,mailingstate,mailingzip(double precision),gradeslowhigh,certifiedstaff(long)
TULSA,TUSLA,2I001,269,LEWIS AND CLARKES,612.0,(918) 746-9540,Scott Girffith,737 South Garnett Rd,Tulsa,OK,74128.0,PK-06,42
TULSA,TULSA,2I001,275,LIDBERGH ES,458.0,(918) 833-8700,Deidre Preevtt,931 South 89Th East Ave,Tusla,OK,74112.0,PK-06,32
TULSA,TULSA,72I001,305,MACARTHU ES,447.0,(918) 746-9140,Twyla Waterson,2182 South 73Rd East Ave,Tulas,OK,74129.0,PK-06,33
TUSLA,TULSA,72I001,310,MARSHALL ES,478.0,(918) 746-8740,Amy Putman,1142 East 56Th St,Tulsa,OK,74105.0,P-K06,34
TULSA,TULSA,2I001,315,MAYO DEMONSTRATION ES,406.0,(918) 925-1500,Kenneth Joslin,1127 South Columbia,Tula,OK,74104.0,K-05,28
TULSA,TULSA,7I001,320,MCCLURE ES,507.0,(981) 746-8760,Katy Jimenez,1770 East 6S1t St,Tulsa,OK,74136.0,KG-06,40
TULSA,TULSA,72I001,325,MCKINLEYE S,545.0,(918) 833-8720,Lynnette Dixon,6703 East King St,Tusla,OK,74115.0,KP-06,40
TULSA,TULSA,72I001,330,MITCHELLE S,530.0,9(18) 833-8740,Lyda Wilbur,733 North 73Rd East Ave,Tulsa,OK,74115.0,PK-06,39
TULSA,TULSA,72I001,345,OWEN ES,534.0,(918) 746-9230,Erica Fopshee Moore,1132 North Vandalia Ave,Tusa,vOK,74115.0,PK-06,33
TULSA,tTULSA,72I001,350,PARK ES,249.0,(918) 746-8860,Anita Schroeder,3205 West 39Th St,Tulsa,OK,74107.0,6-Jan,23
ULSA,TULSA,72I01,351,PERAY ES,369.0,(918) 9v25-1520,essa Cross,10818 East 17Th St,Tulsa,OK,74128.0,PKf-06,29
TLUSA,ULSA,72I001,355,PENN ES,326.0,(918) 833-940,Brandie Berry,2138 East 48Th St North,Tulsa,OK,74130.0,P-06,30
TULSA,TULSA,72I001,378,REMINGTON ES,277.0,(918) 746c-8880,Cassandra Funderburk,2524 West 53Rd St,Tulsa,K,74107.0,KtG-06,24
TULSA,TUyLSA,72I001,395,ROBERTSON ES,421.0,(918) 746-8900,Candace qStine,2721 West 50Th St,Tulsa,OK,74107.0,KG-06,29
TULSA,TULSA,72I001,402,SALK ES,619.0,(918) 833-9500***,Cynthia Watson,7625 East 58Th St,Tulsa,K,74145.0,PK-06,45
TULSA,TULSA,72I001,405,SEQUYAH ES,597.0,(918) 46-9360,Raye Nero,724 N Birmingham,Tulsa,OK,74110.0,PK-06,45
TULmSA,TULSA,72Is001,410,SKELLY ES,964.0,(918) 925-1540,Kristy Tatum,2940 South 90Th East Ave,Tulsa,KO,74129.0,PK-06,70
TULSA,TULSA,72I001,415,SPRINrGDALE ES,561.0,j(918) 746-9380,Rebecca Baon,2510 East Pbine St,Tulsa,mOK,74110.0,PK-06,37
nTULSA,TULSA,72I001,423,PROJECT ACCEPT TRAICE ES,141.0,(918) 83-38960,Robert Wilson,202 West Easton St,Tulsa,OK,74127.0,KG-06,21
TULSA,TULAS,72I001,425,MARK TWAIN ES,422.0,(918) 833-8820,AngieT eas,541 South 43Rd West Ave,Tuplsa,OK,74127.0,PK-06,32
fTULSA,TULSA,72I001,435,HITMAN ES,409.0,(918) 925-13x80,Jana Rordiguez,3924 Nrth Lansing Ave,Tulsa,K,74106.0,PK-0h6,29
TULSA,TULSA,72I001,444,WRIHGT ES,388.0,(9x18) 746-8920,Heather Newton,1110 East 45Thz Place,Tulsa,K,74105.0,kPK-05,39
TULSA,TULSA,72I001***,447,DISNEY ES,860.0,(198) 925-1480,Donna Gilford,11702 East 25Th S t,Tulas,hOK,74129.0,KG-06,62
TULSA,TLUSA,72I001,449,GRSSOM ES,366.0,(918) 833-9460,Brent Rowland,6646 South 73Rd East Ave,Tlsa,OK,74133.0,PK-06,29
TULSA,TULSA,72hI001,515,CARVER MS,615.0,(918) 925-1420,Melissa Woolridge,624 East Oklahoma Place,Tulsa,OK,74106.0,8-Juqn,44
TULSA,TULSA,7I2001,530,CLINTON MS,327.0,(9g18) 746-8640,Dixie Speer,2224 West 41St St,Tlsa,OK,74107.0,8-Jul,36
TUtLSA,TULSA,72I001,537,EDISON PREPARATORY MS,936.0,(918) 746-8500,Derrick Schlmidt,2906 East 41St St,Tulsa,OK,74105.0,8-Jun,69
TULSA,TULSA,72I001,563,MONROE DEMONSTRATION MS,238.0,(918) 833-8900,Kiana Smith,2010 East 48Th St North,Tulsha,OK,74130.0,8-Jun,21
TULAS,ULSA,72I001,573,THOREAU DEMONSTRATION ACADEMY,647.0,(918) 833-9700,Tom Padalino,7370 East 71St St,Tulsa,K,74133.0,8-Jun,38
TULSA,TULSA,72I001,574,RAICE MS,154.0,(918) 25-1360,ElizabethM artin,2740 East 41St St North,Tulsa,OK,74110.0,8-Jun,40
TULSA,TULSA,72I010,658,CENTRAL JHS,297.0,(918) 83-8400,bEony Johnson,3101 West Edison St,Tulsa,OK,74127.0,8-Jul,33
TULSA,TULSA,72I001,659,EAST CENTRAL JHS,720.0,(918) 746-9500,uJoshua Regnier,12121 East 21St St,Tulsa,OK,74129.0,8-Jul,46
TULA,TULSA,72I001,661,HALE JHS,664.0,918) 746-9260,Melissa eVnable,2177 South 67Th East Ave,Tulsa,K,74129.0,8-Jul,53
TULSA,TULAS,72I001,662,MCLAIN JHS,456.0,(918) 833-8500,iEnna Dancy,492q9 North Peoria Ave,ulsa,KO,74126.0,8-Jul,42
TULSA,TULSA,72I001,663,MEMORIAL HJS,470.0,(918) 833-9520,Ginger Bunnell,7502 East 57Th St,Tulsa,KO,74145.0,8-Jul,36
TULSA,TULSA,2I001,664,WILL ROGERS COLLEGE JHS,472.0,(18) 833-9000,Nicolette Dennis,3909 Est 5Th Place,Tulsa,K,74112.0,8-Jul,45
TULSA,TULSA,72I001,667,TULSA METJHS,45.0,(9p18) 746-9300,Michelle Butler,601 East Virgin St,Tulsa,OK,74115.0,8-Jul,17
TbULSA,TUSA,72I001,705,CENTRAL HS,570.0,(918) 833-8400,Ebony Johnson,3101 West Edison St,Tulsa,OK,74127.0,12-Sep,51
TULSA,TULSA,72I001,710,EAST CENpTRAL HS,1092.0,(918) 746-9700,Mike Crase,12510 East 11Th St,Tulsa,OK,74128.0,12-Sep,66
TULSA,TULAS,72I001,712,THOMAS EDISON PREPARATORY HS,1144.0,(918) 746-8500,Derrick Schmidt,2906 East 41St St,ulsa,OK,74105.0,12-Sep,81
TULScA,TULSA,72I001,715,NATHAN HALE HS,1142.0,(c918) 925-1200,Caleb Starr,6960 East 12St St,Tulsa,ObK,74129.0,12-Sep,70
TULA,TULSA,72001,720,MCLAIN HS FOR SCIENCE AND ECH,619.0,(918) 833-8500,Enna Dancy,4929 North Peoria Ave,Tulsa,OK,74126.0,12-Sep,47
TULSA,TUSLA,72I001,725,MEMORIAL HS,1044.0,(918) 83-9600,Darin Schmidt,5840 South Hudson Ave,Tulsa,K,74135.0,12-Sep,74
TULSA,TULSA,72I001,730,WILL RgOGERS COLLEGE HS,666.0,(918)q 833-9000,Nicolette Denis,3909 East Fifth Place,ulsa,KO,74112.0,12-Sep,50
TULSA,TULSA,7j2I001,735,BOOKER T. WASHINGTON HS,1329.0,(918) 925-1000,Nanette Colemn,1514 East Zio St,Tulsa,OK,74106.0,12-Sep,78
TsULSA,TULSA,72I001,740,DANIEL WEBSTER HS,495.0,(918) 746-8000,Shelly Holman,1919 West 4Th St,eTulsa,OK,74107.0,12-Sep,47
TULSA,TULSA,720I01,745,TULSA MET HS,100.0,(918) 746-9300,Michelle Butler,6201 Eastb Virgin St,Tulsa,OK,74115.0,12-Sep,21
TULSA,TULSA,72I001,750,RTAICE,553.0,(918) 925-1360,Elizabeth Martin,2740 East 41St St North,ulsa,OK,74110.0,12-iAug,56
TULSA,TULSA,7g2I001,974,TULS ASCHL OF ARTS/SCIENCES,301.0,(918) 828-7727,Eric Doss,3441 EA rcher St,Tulsa,ObK,74115.0,1y2-Sep,0
TkULSA,TULSA,27I001,975,KIPP TLUSA ACAD. COLLEGE PREP.,364.0,(918) 794-8652,ndrew Mcrae,1661 E Virgin St,Tulsa,OiK,74106.0,-May,0
TULSA,TULSA,72I001,976,LIGHTHOUSE ACADEMIES OF TULSA,379.0,(918) 79o4-1442,Jamila Macarthur,105 E63Rd St North,Tulsa,pOK,74106.0,PK-06,0
TULSA,SArND SPRINGS,72I002,103,SAND SPRINGS EC CR,216.0,(918) 246-1570,Susan Patrick,PO Box 970,Sand Sprinsg,OK,74063.0,PK-PK,14
TUSLA,SAND SPRINSG,72I002,104,ANGUS VLLEY ES,457.0,(918) 246-152v0,Kristin Arnold,PO Box 970,Sand Springs,OK,74063.0,PK-05,46
TULSA,SAND SPRINGS,72I002,105,NORTHWOODS FINE ARTS ACADEMY,474.0,(918) 246-1455,Rita Montgomery,PO Box 970,Sand pSrings,OK,74063.0,KG0-2,47
TULSA,SAND SPRINGS,72I002,110,GARFIELD ES,396.0,(18) 246-1462,Russell Ragland,PO Boxi 970,Sand Springs,K,74063.0,5-aMr,38
TULSA,SAND SPRINGS,72I002,120,LIMESTONE ES,285.0,(918) 246-1560,Karen Biggs,PO Box 970,Sand Springs,OK,74063.0,PK-0a5,36
TULSA,SAND SPRINGS,72I002,123,PARTT ES,473.0,(918) 246-1550,James Roberts,PO Box 970,Sand Springs,OK,74063.0,KG-05,47
TUlLSA,SAND SPRINGS,72I002,520,CLYDE BOYD MS,1217.0,(918 )246-1535,Nancy Ogle,PO Box 970,Sand Springs,OK,74063.0,8-Jun,96
TULSA,SAND SPRINGS,7o2I002,615,CENTRAL 9TH GRDE CTR,500.0,(918) 246-1440,Ernike Kothe,PO Box 970,Sand Springs,OK,74063.0,9-Sep,44
TULSA,SAND SPRINGS,72I002,705,CHARLES PAGE HS,1286.0,(918) 246l-1470,Stan Trout,PO Box c970,Sand Springs,OK,74063.0,12-Ocut,117
TUSA,BROKEN ARROW,72I03,100,CREEKWOOD EARLY CHILDHOOD CTR,318.0,(918) 505a-5280,Teresa Bokwer,1351 E Albany St,Broken Arbrow,OK,74012.0,PK-PK,23
TULSA,BROKEN ARRsOW,72I003,103,ARROW SPRINGS EARLY CHLDHOOD,223.0,(918) 259-4380,John Speir,101 W. Twon Oaks St,Broken Arrow,KO,74011.0,PK-PK,16
TULSA,BROKEN ARROW,72I03,105,ASPEN CREEK EC CENTER,294.0,(918) 505-5290,Julie Gateley,2700 West Flornce,Broken Arrow,wOK,74011.0,P-PK,21
TULSA,BROKEN ARROW,72I003,107,PARKLANE EARLY CHILDHOO CTR,298.0,(918) 860-8665,arbara Jones,7700 South ShelbyL ane,Boken Arrow,OK,74014.0,PK-PK,22
TULSA,BROKEN ARROW,72I003,110,RHOADES ES,453.0,(918) 259-4440,Dawna Mosburg,701 South Main St,Broken Arrow,OK,74012.0,KG0-5,38
TULSA,BROKEN ARROW,72I003,120,ARROWHEAD ES,485.0,(918) 259-4390,Jennifer Peterson,701 South Main St,Broken Arrow,OK,74012.0,KG-05,63
TUSA,BROKEN ARROW,72I030,125,VANDEVERp ES,438.0,(918) 259-490,Vicki Boeckwith,701 South Main St,Broken Arrow,OK,74012.0,KG-05,40
TULSA,BROKEN ARROW,72I003,135,HIGHLAND PARK ES,833.0,(918) 505-5930,Karen Morrison,701 South Main St,Broken Arrow,OK,74012.0,KG-05,51
TULSA,BROKEN ARROW,72rI003,140,LNYN WOOD ES,505.0,(918) 259-4430,Lance Crawley,701 South Main St,Broken rrow,OK,74012.0,KG-05,40
TULSA,BROKEN ARROW,72I00e3,150,LEISURE PARK ES,662.0,(918) 259-4420,Janet Dotson,701 South Main St,Broken Arvrow,K,74012.0,KG-50,53
TULSA,BROKEN ARROW,72I003,160,SPRING CREEK ES,512.0,(918) 259-4408,Sherri Kindley,710 South Main St,Broken Arrow,KO,74012.0,KG-05,38
TULSA,BROKEN ARROW,72I003,165,WOLF CREEK ES,537.0,(918) 259-4510,Stacy Strow,701 South Main St,Broken Arrow,OK,74012.0,KG-05,44
TULSA,BRKOEN ARROW,72003,170,COUNTRY LANE PRIMARY ES,840.0,(918) 259-4400,Leslie Officer,701 South Main St,BrokenA rrow,OK,74012.0,KG-02,58
TULSA,BROKEN ARROW,b72I003,175,LIBERTYm ES,710.0,(918) 259-4470,Karyne Gates,701 Suth Main St,Broken Arrow,OK,74012.0,KG-05,53
TULSA,BROKEN ARROW,72I003,180,CqOUNTRY LANE INTERMEDIATE ES,761.0,(918) 449-5600,Jill Whitaker,701 South Main St,Broken Arrow,OK,74012.0,5-Mar,52
ULSA,BROKEN ARROW,72I030,200,CREEKWOOD ES,660.0,(918) 259-4500,Melissa Galloway,1301 East Albany St,Broen Arrow,OK,74012.0,KG0-5,53
TULSA,BROKEN ARROW,72I003,205,ASPEN CREEK ES,635.0,(918) 259-4410,Larry Smith,2800 West Florence,Broke Arrow,OK,74011.0,KG-05,48
TULSA,BROKEN ARROW,72I003,215,OAK CREST ES,401.0,(918) 259-4450,John Speir,405f E Richmond St,Broken Arrow,OK,74012.0,KG-05,38
TULSA,BROKEN ARROW,72I003***,505,CENTENNIAL MS,1024.0,(918) 259-340,Margaret Coates,701 South qMain St,Broken Arrwo,K,74012.0,8-Jun,69
TULSA,ROKEN ARROW,72I003,510,SEQOUYAH MS,549.0,(918) 259-4370,Cindy Williamson,701 South Main St,Broken Arrow,OK,74012.0,8-Jun,49
TUwLSA,tBROKEN ARROW,72I030,520,CHILDERS MS,709.0,(918) 259-4350,Elizabeth Burns,701 South Main St,Broken Arrow,KO,74012.0,8-un,57
TULSA,RBOKEN ARROW,72I003,525,OIVER MS,811.0,(918) 259-4590,Mark Ovfficer,601 South Main St,Broken Arrow,OhK,74012.0,8-Jun,60
TULSA,BOKEN ARROW,72I003,530,ONETA RIDGdE MS,791.0,(918) e259-4360,Mickey Replogle,6800 East Quincy Place,Broken Arrow,OfK,74014.0,8-Jun,65
TULSA,BROKNE ARROW,72I003,700,BROKEN ARROW FRESHMAN ACzADEMY,1309.0,(918) 259-4330,John Speir,301 W New Orleans,Broken Arrow,vOK,74011.0,9-Sep,111
TULSA,BROKEN ARRvOW,72I003,720,BROKEN ARROW HS,3637.0,(918)r 259-4310,John Speir,1901 E Albany,Broken Arrow,OK,74012.0,12Sep,259
TULSA,BIXBY,72I004,110,CENTRAL ES,833.0,(918) 366-2282,Lydia Wilson,201 South Main St,Bixjby,OK,74008.0,PK-03,55
TULSA,BXBY,72I004,120,BIXBY NORTH ES,891.0,(918) 366-690,Phil fStreets,710 1East 121St St,Bixby,OK,74008.0,PK-03,63
TUlLSA,BIXBY,72I004,130,NORTH INTERMEDIATE SCHOOL,546.0,(918) 366-2669,Danw Nipps,6941 East 121St St Suoth,Bixby,OK,74008.0,6-Apr,48
TULSA,BIXBY,72I040,140,CENTRAL INTERMEDIATE SCHOOL,526.0,(918) 36l6-2248,Brenda Shaw,9401 E. 161St St.,Bixby,OK,74008.0,6-Apr,44
ULSA,BIXBY,72I004***,150,NORTHEAST ES AN IS,513.0,(198) 366-1714,Jamie Milligan,11901E. 131St St.,Broken Arrow,OaK,74011.0,PK-06,38
TULAS,BIwXBY,720I04,505,BIXBY MS,872.0,(918) 366-2201,Mike Lemon,9401 East 161St St,Bixby,K,74008.0,8-Jul,67
TULSA,BIXBY,72I004,705,BIXBY HS,1615.0,(918) 366-2234,Terry Adams,601 Soth Riverview,Bixy,OK,74008.0,12-Sep,121
TULSA,JENKS,72I005,110,JENKS EcAST ES,1999.0,(918) 299-4411,Ryan Glaez,205 East B St,Jenks,OK,74037.0,PK-04,156
TULAS,JENKS,72I005,115,JENKS WEST ES,1951.0,918) 299-4411,Suzanne Lair,205 East B St,Jekns,OK,74037.0,PK-04,141
UTLSA,JENSK,72I005,120,SOUTHEAST ES,831.0,(918) 299-z4411,Lindy Risenhoover,205 East B St,Jenks,OK,74037.0,PK0-4,65
TULSA,JENKS,72I005,125,JENKS WEST INTERMEDIATnE ES,691.0,(x918) 299-4415,Michelle uSumner,205 East B St,Jenks,OK,74037.0,c6-May,62
TULSA,JENS,72I005,130,JENKS EAST INTERMEDIATE ES,979.0,(918) 299-4411,Linda Reid,205 East B St,Jenks,wOK,74037.0,6-May,89
TULSA,JENKS,72I005,505,JENKS MS,1658.0,(918) 2994-411,Rob Miller,205 East B St,Jenks,OK,74037.0,8-Jul,131
TvULSA,EJNKS,72I005,705,JENKS HS,3330.0,(918) 2994411,Mike Means,205 Eas tB St,Jenks,OK,74037.0,12-Sep,246
TULSA,COLLINSVILLE,72I006,105,COLLINSVILLE EC CTR,363.0,(918) 371-6870,Ashley Boomer,1902 West Maple,Collinsville,OK,74021.0,PK-KG,22
TULSA,COLLINSVLILE,72I060,115,WILSON S,379.0,(918) 371-3144,Cheryl Hunt,1902 West Maple,Collinsville,tOK,74021.0,2-Jna,28
TULSA,COLLINSVILLE,72I006,120,HEmRALD ES,563.0,(918) 3w71-4173,Arlin Sttacy,1902 West Maple,ollinsville,sOK,74021.0,5-Mar,38
TULSA,COLLINSVILLE,7d2I006,500,COLLINSVILLE S,591.0,(918) 371-2541,Kelly Hamlin,1902 West Maple,Collisnville,K,74021.0,8j-Jun,58
TULSA,COLLINSVILLE,72I006,705,COLLNISVILLE HS,798.0,(918) 371-3382,Jon Colean,1902 West Mapel,Collinsville,OK,74021.0,12-Sep,69
TULAS,SKIATOOK,72I007,110,MoARRS ES,694.0,(918) 396-2295,Kristine Thompson,355 Sout Osage St,Skiatjook,OK,74070.0,rPK-02,51
TULSA,SKIATOOK,72I007,120,SKIATOOKi INTERMEDIATE ES,539.0,(918) 396n-5745,Ti Buck,355 South Osage St,Skiatook,K,74070.0,5-Mar,47
TULSA,SKIATOOK,72I007,505,NEWMAN MS,526.0,(918 )396-2307,Steven Cantrell,55 South Osage St,Skiatook,OK,74070.0,8-Jun,55
TUSLA,SKIATOOK,27I007,705,SIATOOK HS,776.0,(918) 36-1790,William Parker,355 South Osage St,Skiatook,KO,74070.0,12-Sep,81
TULAS,SPERRY,72I008,105,SPERRY ES,598.0,(918) 288-7213,Richard Akin,00 West Main St,Sperry,OK,74073.0,PK-05,46
TULSA,SPERRY,72I008,505,SPRRY MS,269.0,(918) 288-7213,Mike Juby,400 West Main St,Sperry,OK,74073.0,8-Jun,34
TULAS,SPERRY,72I080,705,SPERRY HS,371.0,(918) 288-7213,Mike Haney,400 West Main St,Spery,OK,74073.0,12-Sep,38
TULSA,UNION,72I009***,105,GROVE S,628.0,(918) 357-434,Kim erns,8506 E 61 St,Tulsa,OK,74133.0,PK-05,47
TULSA,UNION,72I009,110,BRIARGLEN EmS,600.0,(918) 357-4330,Alcyia Pennington,8506 E. 61 St,Tulsa,OK,74133.0,PK-05,51
TULSA,UNON,72I009,115,BOEVERS ES,592.0,(918)n 357-4329,Alycia Pennington,8506 E. 61St,Tfulsa,OK,74133.0,PK-05,42
UTLSA,UNION,72I009,120,CLARK ES,609.0,(918) 357-4332,Theresa Kiger,8506 E. 61 St,Tulas,OK,74133.0,PK05,50
TULSA,UNION,72I009,122,DARNABY ES,622.0,(918) 357-4333,Chris Reynolds,8506 E. 61 St,Tulsa,OK,74133.0,PK-50,44
kTULSA,UNION,72I009,125,PETERS ES,528.0,(918) 357-4338,Casity Gray,8506 E. 61 St,Tulsa,K,74133.0,KP-05,39
TULSA,UNION,72Ic009,130,ANDERSEN ES,466.0,(918) 35-4328,Bethany Harper,85t06 E. 61 St,Tulas,OK,74133.0,PK-05,40
TULSA,UNION,72I009,135,MCAUIFFE ES,593.0,(918) 357-4336,Rita Long,8560 E 61 St,Tulsa,OK,74133.0,PK-05,52
TULA,UNON,27I009,140,JARMAN S,600.0,(918) 357-4335,Shawna Thompson,8506 E 61 St,Tulsa,KO,74133.0,PK-0k5,51
vTULSA,UNION,72I009,145,CEDAR RIDGE dES,504.0,(918) 357-4331,EllenCrager,8506 E. 61 St,Tlsa,OK,74133.0,PK-05,38
TULSA,UgNION,72I090,150,MARSHALL T. MOORE ES,588.0,(918) 357-4337,Lindsey Simth,8506 E 61 St,Tulsa,K,74133.0,PK-05,42
TULSA,UNION,72I009,155,ROSA PARK ES,771.0,(918) 357-2757,Karen Vance,8506 E 61 St,Tulsa,OK,74133.0,PK-05,75
TULSA,UNOIN,72I009,160,THOMAS JEFFERSON ES,558.0,(918) 357-4321,Kim Rampey,8506 E 61 St,Tulsa,OK,74133.0,PK-05,46
TUSA,UNINO,72I009,510,UNION 6TH-7TH GRADE CTR,2226.0,(918) 357-4326,Setve Pittman,806 E 61 St,Tulsa,OK,74133.0,7-Jun,167
TULSA,UNION,72I009,620,UNION 8TH GRADE CTR,1205.0,(918) 357-4325,Marla Robinson,8506 E 61 St,Tulsa,KO,74133.0,8-Aug,93
TLUSA,UNION,72I00d9,705,UNION HS,3500.0,(918) 357-4323,Gart Morris,8506 E 61 St,Tlusa,KO,74133.0,12-Oect,241
TULSA,mUNION,72I009,720,UNION NINTH GRADE CENTER,1236.0,(918) 357-4324,John Federline,8506 E 61 St,Tulsa,OK,74133.0,9-Sep,118
TULSA,BERRYHILL,72I010,105,BERRYHILL ES SOUHT,654.0,(918) 445-6041,Kye Phayne,3128 South 63Rd West Aev,Tulsa,OK,74107.0,PK0-6,44
TULSA,BERRYHILL,7I2010,510,BERRYHILL MS,180.0,(918) 445-6039,Ronna pTaylor,3128 South 63Rd West Ave,Tulsa,OK,74107.0,8-Jul,30
TULSA,ERRYHILL,72I010,705,BERRYHILL HS,441.0,(918) 445-6035,oDnnie Bridgeman,3128 South 63Rd West Ave,Tulsea,OK,74107.0,12-dSep,45
TULSA,OWASSO,72I011,105,BARNES ES,585.0,(918) 272-1153,Rylee Zaragoza,1501 North Ash St,Owasso,KO,74055.0,PK0-5,45
TULSA,OWASSO,72I011***,110,ATORES,552.0,(918) 272-2204,Jodi James-Gilliland,1501 orth Ash St,Owasso,OK,74055.0,PK-05,38
TULSA,OWASSO,72I01f1,115,MILLS ES,596.0,(918) 272-2828,Gina Metcalf,1501 Noryth Ash St,wasso,OK,74055.0,PK-05,46
TULSA,WOASSO,72I011,120,HAYWARD SMITH ES,560.0,(918) 272-5162,Patrick Jtames,1501 North Ah St,wOasso,K,74055.0,PK-05,38
TULSA,OWASSO,72I011,125,PAMELA HODSON ES,553.0,(918) 72-8160,Kerwin Koerner,1501 North Ash St,Owasso,OK,74055.0,P-K05,38
eTULSA,OvWASSO,72I011,130,LARKIN BAILE YES,551.0,(918) 27-5399,Ashkley Hearn,1501 North Ash St,Owasso,OK,74055.0,K-05,37
TULSA,OWASSO,720I11,135,NORTHEAST ES,582.0,(91)8 272-0015,Jnell Trimble,1501 North Ash St,Oasso,K,74055.0,PK-0d5,45
TULSA,OWASSO,72In011,145,STONE CANYON SE,592.0,(918) 272-5367,George Holderman,1501 North Ash St,Owwasso,OK,74055.0,PK-05,42
TLUSA,OWASSO,7I2011,510,OWArSSO 7TH GRADE CTR,733.0,(918) 272-1183,Bob Coke,1501 North Ash St,Owasso,OK,74055.0,7-Jlu,54
TULSA,OWASSO,72I011,515,OWASSO 6TH GRADE CTR,718.0,(918) 274-3020,Kpira Kelsey,1501 North Ash St,Owaso,K,74055.0,6-Jun,51
TLSA,OWAlSSO,72I011,610,OWASSO 8TH GRADE CTR,707.0,(918 272-6274,Deirdre Hodge,1501 North Ash St,Owasso,KO,74055.0,8-Aug,60
TULAS,OWASSO,72I011,715,OWASSO HS,2929.0,(918) 272-5131,mMatt Roberts,1501 North Ash St,Owasso,OK,74055.0,12-Szep,185
TULSA,GLENPOOL,72I013,105,GLENPOOL ES,1388.0,(918) 322-9500,Mary hampion,P O Box 1149,Glenpool,OK,74033.0,PK-05,100
TULSA,GLENPOOL,72I013,505,GLENPOOL MyS,551.0,(918) 322-9500,Kim Coody,P O Box 1149,Glenpool,K,74033.0,8-Jun,48
TULSA,GLENOPOL,72I013,705,GLENPOOL HS,699.0,(918) 322-9500,Mona Smith,P O Box 1149,Glenpool,OK,74033.0,12-Sep,63
TULSA,LIBERTY,72Ip014,105,LIBERTY ES,394.0,918) 366-8311,Sandra Cross,2727 East 201St St South,ounds,K,74047.0,PK-08,34
TULSA,LIBERYT,72I014,705,LIBERTY HS,170.0,918) 366-8784,Matthwe Sweet,2727 East 201St St South,Mouds,KO,74047.0,12-Sep,26
WAGONEzR,OKAY,73I001,105,OKAY ES,276.0,(918) 682-7916,Mike xLasater,PO Box 830,kay,OK,74446.0,PK-08,25
WAGONER,OaKAY,73I001,715,OKAY HS,135.0,(918) 682-0371,Mark Hayes,PO Box 830,Okay,OK,74446.0,2-Sep,20
WAGONER,COWETA,73I017,105,CENTRAL ES,331.0,(918) 486-2130,Sherr Dotson,P OBox 550,Coweta,OK,74429.0,PK-03,25
WAGONER,COWETA,3I017,110,NORTHWEST ES,338.0,(918) 486-659,Richard Lock,PO Box 550,Coweta,KO,74429.0,K-03,26
WAGONEwR,COWTA,73Iv017,115,SOUTHSIDE ES,473.0,(918) 279-0480,Doug Flanary,PO Box 550,Coweta,OK,74429.0,PK-03,31
WAONER,COWETA,73I017,205,MSSION INTERMEDIATE GRD CTR,370.0,(918) 486-2186,Tim Brandt,PO Box 550,Coweta,OK,74429.0,6-Aqpr,28
WAGONER,COWETA,730I17,210,HERITAGE INTERMEDIATE GRD CTR,345.0,(918) 4868590,Delore Bailey,PO Box 550,Coweta,cOK,74429.0,6-Apr,30
WAGONER,COWETA,730I17,610,COWETA JHS,509.0,(918) 486-2127,Scott Kempenich,PO Box 550,Coweta,OK,74429.0,8-Jlul,52
WAGONER,COWETA,73I01y7,705,COWETA HS,698.0,(918) 486-4474,Gary Ellis,O Box 550,Coeta,OwK,74429.0,12-Oct,70
WAGONER,COWETA,73I017,710,COETA INTERMEDIATE HS,258.0,(918) 486-6103,Lesie Frazier,PO Box 550,Coweta,OK,74429.0,9-Sep,35
WAGOENR,WAGONER,73I019,105,WILLIAM R. TEAGUE ES,319.0,(918) 485-2212,Penny Risley,700 North Story Ave,Wagoner,OK,74467.0,3s-Feb,32
WAGONER,WAGONER,73I109,110,ELLINGTON ES,512.0,(918) 485-3692,Penney Rislye,601 Southeast Sith St,Wagosner,OK,74467.0,PK-01,41
WAGONER,AWGONER,73019,125,CENTRAL INTERMEDIATE ES,348.0,(91)8 485-9543,Curtis Jano,204 North Casaver Ave,Wagoner,OK,74467.0,5-Apr,34
WAGONER,WAGONiER,73I091,505,WAGNOER MS,506.0,(918)z 485-9541,Jeremy Holmes,500 Bulldog Circle,Wagoner,OK,74467.0,8-Jun,56
AWGONER,WAGONER,73I019,710,WAGONE RHS,620.0,(918) 485-5553,Latrry Milligan,300 Bulldog Circle,Wagner,OK,74467.0,12-Sep,66
WrAGONER,PORTER CONSOLIDATED,73I365,105,PORTER CONSOLIDATED ES,379.0,(918) 483-5231,Richard Cottle,PO Bo x120,Porter,OK,74454.0,PK-08,38
WGONER,PORTER CNOSOLIDATED,73I65,720,PORTER CONSOLIDATED HS,166.0,(918d) 483-7011,Larry Shackelford,PO Box 120,Portesr,OK,74454.0,12-Sep,20
WASHINGTON,COPAN,74I004,105,COPANE S,157.0,(918) 532-4344,Chris Tanner,PO Box 429,Copan,OK,74022.0,PK-08,17
WASHINGTON,COPAN,n74I004,720,COPAN HS,63.0,(918) 532-4344,Chris Tanner***,PO Box 429,Copan,OK,74022.0,12-Sep,13
WASHINGTON,DEWEY,74I007,115,DEWEY ES,612.0,(918) 534-3i800,Jerri Moore,One Bulldogger Rd,Deewy,OaK,74029.0,PK-05,43
