ObjectId,ID,Council_District,Amount,Household_Size,Race,Ethnicity,Gender,DATE,Zip_Code,GlobalID
1458,1381,26,13065,4,African American,Non-Hispanic,Female,9/24/2021,40207,{E3DA5A46-167D-4D33-9A14-82B0AE8B53F0}
1459,1476,24,9351,4,African American,Non-Hispanic,Female,7/29/2021,40219,{4B91DA58-8B65-48C3-B142-864D6D248C6C}
1460,1382,26,3784.11,2,African American,Non-Hispanic,Female,3/2/2022,40291,{C5A7C236-8BA1-4C47-B076-03220173AF12}
1461,1477,24,8084,2,Mixed Race,Non-Hispanic,Female,10/22/2021,40219,{E51682DA-15A3-4845-9F77-1F62C8AA0E13}
1462,1383,26,2222.82,1,Others,Non-Hispanic,UNKNOWN,3/2/2022,40291,{F86D2411-2F3F-45ED-BD82-44016B219C40}
1463,1478,21,10066.04,4,White,Non-Hispanic,Male,11/18/2021,40219,{EF1A0FA3-6F54-4B06-8EA1-952843FC7916}
1464,1384,26,3285.4,3,African American,Non-Hispanic,Female,2/2/2022,40220,{979F7BFC-FF88-48D9-A102-F47B3F40145B}
1465,1479,2,8472,2,White,Non-Hispanic,Male,9/7/2021,40218,{F52AE624-21F3-43C2-B049-7FDF0F7D416D}
1466,1385,26,3954,4,White,Non-Hispanic,Female,7/2/2021,40207,{40535D9A-E27F-4BAA-B9AD-09881F5F5698}
1467,1480,21,10829,1,African American,Non-Hispanic,Female,7/29/2021,40219,{64DDF39A-5582-405D-8501-33D4851C495B}
1468,1386,26,7014,4,White,Non-Hispanic,Female,7/2/2021,40207,{C1E98FFD-B783-4EA2-80EC-6C3C32316CF9}
1469,1481,21,12747.96,4,White,Non-Hispanic,Female,9/20/2021,40219,{4F23FDF5-95D7-485F-BCB5-DC47DF4D8D17}
1470,1387,26,10825.11,4,White,Non-Hispanic,Male,11/9/2021,40291,{6F2E788F-8B7F-4230-8FE8-42CD90FF460F}
1471,1482,1,2000,1,Others,Non-Hispanic,UNKNOWN,2/10/2022,40258,{2B491515-F089-4687-9884-E9C650FDEE65}
1472,1388,26,1708.8,1,Others,Non-Hispanic,Female,3/2/2022,40291,{4F48CD49-3859-4B6E-A580-C6D65360BC85}
1473,1483,26,5198.56,1,Others,Non-Hispanic,Male,3/2/2022,40291,{FA945E53-7B22-4C65-804A-0FB76C88D420}
1474,1389,26,9190,3,African American,Non-Hispanic,Female,8/28/2021,40207,{ECF9C0CD-78BA-436F-B283-77ADE110A6D3}
1475,1390,26,8675,1,African American,Non-Hispanic,UNKNOWN,11/17/2021,40220,{EDE311D4-A929-4783-AD5D-CC6812E102B0}
1476,1391,26,3637,1,White,Non-Hispanic,Female,7/15/2021,40220,{A2D2B6CF-5D9F-4B41-AA85-27EFAE7F5688}
1477,1392,26,5811.86,1,Mixed Race,Non-Hispanic,Male,8/16/2021,40207,{731CC6C4-2F29-4748-8DBF-384525DBAE26}
1478,1393,26,7855,1,African American,Non-Hispanic,Male,11/15/2021,40220,{E79E8C97-18D6-49E7-9114-734A3889426F}
1479,1394,26,1485,1,African American,Non-Hispanic,Male,7/2/2021,40207,{77781283-C69D-4B6D-A852-F261BD674C4F}
1480,1395,26,8435,1,African American,Non-Hispanic,Male,11/17/2021,40220,{50C78B18-90C7-4BD7-ADA4-8E2EA366DC88}
1481,1396,4,9877.33,1,African American,Non-Hispanic,Female,11/17/2021,40206,{DF421415-F50F-4270-9981-26874E502D83}
1482,1397,11,17527,3,White,Non-Hispanic,Female,8/4/2021,40299,{23812D4F-1E65-4E1D-A49A-F5CEAD97E28C}
1483,1398,14,4377,3,White,Non-Hispanic,Male,7/29/2021,40272,{31B11DE3-C839-4A45-B7CF-1CD320178532}
1484,1399,21,7275,1,White,Non-Hispanic,Female,10/7/2021,40214,{6D354930-AEC7-43AC-80D7-1E5210DC70C7}
1485,1400,25,3075,4,African American,Non-Hispanic,Male,7/1/2021,40272,{8EC9AC85-59D5-4851-AB61-FF89F7D69B38}
1486,1401,25,7110,4,African American,Non-Hispanic,Male,7/1/2021,40272,{097E8967-DC02-4886-9AD5-6AECE77BD2D3}
1487,1484,26,3183.34,3,Others,Non-Hispanic,Female,3/2/2022,40291,{D675FF3B-EBDB-40A3-9E26-7F1811AB4951}
1488,1485,4,5344.35,1,Mixed Race,Non-Hispanic,Male,10/20/2021,40202,{18E4A763-8403-42C0-9413-2C56AC4BBB55}
1489,1486,24,9300,1,White,Non-Hispanic,Male,11/9/2021,40291,{B0481A22-7ECE-4769-94DC-7EDF601F03C4}
1490,1487,10,6369,1,African American,Non-Hispanic,Female,8/20/2021,40218,{65934D52-DFD9-4C2B-BD17-ED5400E84686}
1491,1488,12,2622,1,African American,Non-Hispanic,Male,7/14/2021,40214,{850D32CC-8B55-46CD-8E8F-83C128223A9F}
1492,1489,15,3200,3,Others,Non-Hispanic,Male,1/27/2022,40215,{3214C5D8-CE97-41C3-8B53-CED29F66F672}
1493,1490,4,8918,2,White,Non-Hispanic,Male,10/20/2021,40202,{970E55B9-0D19-4C70-8232-8A4F658FC42A}
1494,1491,25,7694,1,Mixed Race,Non-Hispanic,Male,10/5/2021,40214,{552A3737-368C-41B9-9D69-32124EC41FC1}
1495,1492,25,7035,2,Mixed Race,Non-Hispanic,Female,8/19/2021,40214,{8CDC75CA-5265-48BB-996D-C552FF3C4971}
1496,1493,4,14991,2,African American,Non-Hispanic,Male,10/20/2021,40206,{70918FDB-8E45-473E-AF5F-11FACFD231E6}
1497,1494,7,11547,1,White,Non-Hispanic,Male,9/7/2021,40222,{1667A855-2180-441F-9305-832430984A15}
1498,1495,15,3000,2,Others,Non-Hispanic,Female,1/27/2022,40215,{D4B46B8E-666C-4334-BC2F-48122864E3F3}
1499,1496,11,12119,1,Mixed Race,Non-Hispanic,Female,8/28/2021,40220,{7733DAAA-0AF9-4C85-8BAE-BB2C4B9B7285}
1500,1497,11,8991,3,African American,Non-Hispanic,Female,10/22/2021,40220,{5A6A92AE-4EE7-4AA2-8AD5-BD7C5A3CA303}
1501,1498,11,7213,4,White,Non-Hispanic,Male,8/10/2021,40299,{321E1A14-06EC-454B-95A5-B89588EA7F6D}
1502,1499,18,15500.28,1,African American,Non-Hispanic,Female,9/2/2021,40223,{636F7013-D70A-424A-9B70-1347636493FE}
1503,1504,0,10983,1,Mixed Race,Hispanic,Female,9/7/2021,40218,{7B5E3E0D-88B5-4527-915B-BE1F02934C9B}
