coname,distname,co_dist_code,site,schname,enrollment,phone_one,principal,principal_email,address,city,state,zip,board_president,certifiedstaff
STEPHENS    ,DUNCAN                        ,69-I001,130,WILL ROGERS PRE-K CTR         ,233.0,(580) 255-9012,Koree Wilkerson,koree.wilkerson@duncanps.org,Post Office Box 1548,Duncan,OK,73534.0,PK-PK,13
STEPHENS    ,DUNCAN                        ,69-I001,135,MARK TWAIN ES                 ,191.0,(580) 255-1324,Ralph Conway,bud.conway@duncanps.org,Post Office Box 1548,Duncan,OK,73534.0,KG-05,20
STEPHENS    ,DUNCAN                        ,69-I001,140,WOODROW WILSON ES             ,287.0,(580) 255-8107,Cassie Berthold,cassie.berthold@duncanps.org,Post Office Box 1548,Duncan,OK,73534.0,KG-05,23
STEPHENS    ,DUNCAN                        ,69-I001,145,PLATO ES                      ,314.0,(580) 255-6167,Brandy Peters,brandy.peters@duncanps.org,Post Office Box 1548,Duncan,OK,73534.0,KG-05,21
STEPHENS    ,DUNCAN                        ,69-I001,505,DUNCAN MS                     ,817.0,(580) 470-8106,Wade Hampton,wade.hampton@duncanps.org,Post Office Box 1548,Duncan,OK,73534.0,8-Jun,56
STEPHENS    ,DUNCAN                        ,69-I001,705,DUNCAN HS                     ,1025.0,(580) 255-0700,Kelly Trinidad,kelly.trinidad@duncanps.org,Post Office Box 1548,Duncan,OK,73534.0,12-Sep,78
STEPHENS    ,COMANCHE                      ,69-I002,105,COMANCHE ES                   ,479.0,(580) 439-2911,Robin Troutman,rtroutman@comanche.k12.ok.us,1030 Ash Avenue,Comanche,OK,73529.0,PK-05,32
STEPHENS    ,COMANCHE                      ,69-I002,510,COMANCHE MS                   ,238.0,(580) 439-2922,Brent Crow,bcrow@comanche.k12.ok.us,1030 Ash Avenue,Comanche,OK,73529.0,8-Jun,31
STEPHENS    ,COMANCHE                      ,69-I002,705,COMANCHE HS                   ,308.0,(580) 439-2933,Steven Dunham,sdunham@comanche.k12.ok.us,1030 Ash Avenue,Comanche,oOK,73529.0,12-Sep,33
STEPHENS    ,MARLOW                        ,69-I003,105,MARLOW ES                     ,754.0,(580) 658-3216,Kim Kizarr,kekizarr@marlow.k12.ok.us,Post Office Box 73,Marlow,OK,73055.0,PK-05,52
STEPHENS    ,MARLOW                        ,69-I003,505,MARLOW MS                     ,319.0,(580) 658-2619,Ross Ridge,rridge@marlow.k12.ok.us,Post Office Box 73,Marlow,OK,73055.0,8-Jun,35
STEPHENS    ,MARLOW                        ,69-I003,705,MARLOW HS                     ,368.0,(580) 658-2718,Bryan Brantley,bbrantley@marlow.k12.ok.us,Post Office Box 73,Marlow,OK,73055.0,12-Sep,45
STEPHENS    ,VELMA-ALMA                    ,69-I015,105,VELMA-ALMA ES                 ,253.0,(580) 444-3357,Shannon Williams,swilliams@velma-alma.k12.ok.us,Post Office Box 8,Velma,OK,73491.0,PK-05,20
STEPHENS    ,VELMA-ALMA                    ,69-I015,505,VELMA-ALMA MS                 ,109.0,(580) 444-3356,Mike Thompson,mthompson@velma-alma.k12.ok.us,Post Office Box 8,Velma,OK,73491.0,8-Jun,20
STEPHENS    ,VELMA-ALMA                    ,69-I015,715,VELMA-ALMA HS                 ,123.0,(580) 444-3356,Mike Thompson,mthompson@velma-alma.k12.ok.us,Post Office Box 8,Velma,OK,73491.0,12-Sep,21
STEPHENS    ,EMPIRE                        ,69-I021,105,EMPIRE ES                     ,307.0,(580) 255-4150,Josh Skiles,jskiles@empireschools.org,276803 E. 1760 Road,Duncan,OK,73533.0,PK-06,25
STEPHENS    ,EMPIRE                        ,69-I021,605,EMPIRE JHS                    ,70.0,(580) 255-7515,Jodie Roberts,jroberts@empireschools.org,276803 E. 1760 Road,Duncan,OK,73533.0,8-Jul,20
STEPHENS    ,EMPIRE                        ,69-I021,715,EMPIRE HS                     ,123.0,(580) 255-7515,Jodie Roberts,jroberts@empireschool.org,276803 E. 1760 Road,Duncan,OK,73533.0,12-Sep,18
STEPHENS    ,CENTRAL HIGH                  ,69-I034,105,CENTRAL HIGH ES               ,234.0,(580) 658-2970,Leann Johnson,ljohnson@central.k12.ok.us,274801 Broncho Rd,Marlow,OK,73055.0,PK-06,17
STEPHENS    ,CENTRAL HIGH                  ,69-I034,600,CENTRAL HIGH JHS              ,87.0,(580) 658-2929,Mark Perry,mperry@central.k12.ok.us,274801 Broncho Rd,Marlow,OK,73055.0,9-Jul,16
STEPHENS    ,CENTRAL HIGH                  ,69-I034,705,CENTRAL HIGH HS               ,92.0,(580) 658-2929,Mark Perry,mperry@central.k12.ok.us,274801 Broncho Rd,Marlow,OK,73055.0,12-Oct,16
STEPHENS    ,BRAY-DOYLE                    ,69-I042,105,BRAY-DOYLE ES                 ,257.0,(580) 658-5070,Guy Heldermon,gheldermon@braydoyle.k12.ok.us,1205 South Brooks Road,Marlow,OK,73055.0,PK-08,31
STEPHENS    ,BRAY-DOYLE                    ,69-I042,705,BRAY-DOYLE HS                 ,108.0,(580) 658-5071,James Vines,jvines@braydoyle.k12.ok.us,1205 South Brooks Road,Marlow,OK,73055.0,12-Sep,19
TEXAS       ,OPTIMA                        ,70-C009,105,OPTIMA PUBLIC SCHOOL          ,69.0,(580) 338-6712,Rex Hale,optima@ptsi.net,"Rr1, Box 188",Optima,OK,73945.0,KG-06,7
TEXAS       ,STRAIGHT                      ,70-C080,105,STRAIGHT PUBLIC SCHOOL        ,41.0,(580) 652-2232,Steve Baird,steve.baird@straight.k12.ok.us,"Rural Route 1, Box 89",Guymon,OK,73942.0,PK-06,6
TEXAS       ,YARBROUGH                     ,70-I001,105,YARBROUGH ES                  ,66.0,(580) 545-3327,Wade Stafford,wstafford@yarbrough.k12.ok.us,Rt. 1 Box 31,Goodwell,OK,73939.0,PK-08,12
TEXAS       ,YARBROUGH                     ,70-I001,705,YARBROUGH HS                  ,25.0,(580) 545-3327,Wade Stafford,wstafford@yarbrough.k12.ok.us,Rt. 1 Box 31,Goodwell,OK,73939.0,12-Sep,10
TEXAS       ,GUYMON                        ,70-I008,105,ACADEMY ES                    ,416.0,(580) 338-4370,Jana Schriener,jana.schreiner@guymontigers.com,712 North Academy,Guymon,OK,73942.0,4-Mar,33
TEXAS       ,GUYMON                        ,70-I008,105,ACADEMY ES                    ,416.0,(580) 338-4370,Sally Bishop,sally.bishop@guymontigers.com,712 North Academy,Guymon,OK,73942.0,4-Mar,33
TEXAS       ,GUYMON                        ,70-I008,115,NORTHEAST ES                  ,173.0,(580) 338-4380,Melissa Watson,melissa.watson@guymontigers.com,220 Medical Drive,Guymon,OK,73942.0,KG-02,16
TEXAS       ,GUYMON                        ,70-I008,120,HOMER LONG ES                 ,235.0,(580) 338-4380,Meilssa Watson,melissa.watson@guymontigers.com,1500 N Beaver,Guymon,OK,73942.0,KG-02,20
TEXAS       ,GUYMON                        ,70-I008,120,HOMER LONG ES                 ,235.0,(580) 338-4380,Melissa Watson,melissa.watson@guymontigers.com,1500 N Beaver,Guymon,OK,73942.0,KG-02,20
TEXAS       ,GUYMON                        ,70-I008,125,SALYER ES                     ,129.0,(580) 338-0420,Loire Aubrey,loire.aubrey@guymontigers.com,North 1St Ellison,Guymon,OK,73942.0,KG-02,15
TEXAS       ,GUYMON                        ,70-I008,130,CARRIER ES                    ,170.0,(580) 338-0420,Loire Aubrey,loire.aubrey@guymontigers.com,103 N Perkins,Guymon,OK,73942.0,PK-PK,12
TEXAS       ,GUYMON                        ,70-I008,135,NORTH PARK ES                 ,427.0,(580) 338-4390,Mark Strickland,mark.strickland@guymontigers.com,1400 North Crumley,Guymon,OK,73942.0,6-May,34
TEXAS       ,GUYMON                        ,70-I008,140,PRAIRIE ES                    ,193.0,(580) 338-0420,Loire Aubrey,loire.aubrey@guymontigers.com,1501 E Hwy 3,Guymon,OK,73942.0,KG-02,20
TEXAS       ,GUYMON                        ,70-I008,610,CENTRAL JHS                   ,427.0,(580) 338-4360,Claudia Winters,claudia.winters@guymontigers.com,801 North Beaver,Guymon,OK,73942.0,8-Jul,45
TEXAS       ,GUYMON                        ,70-I008,705,GUYMON HS                     ,848.0,(580) 338-4350,Randy Williams,randy.williams@guymontigers.com,1900 North James,Guymon,OK,73942.0,12-Sep,70
TEXAS       ,HARDESTY                      ,70-I015,105,HARDESTY ES                   ,66.0,(580) 888-4258,Mike Harris,mharris@hardesty.k12.ok.us,Post Office Box 129,Hardesty,OK,73944.0,PK-08,15
TEXAS       ,HARDESTY                      ,70-I015,705,HARDESTY HS                   ,25.0,(580) 888-4258,Greg Faris,gfaris@hardesty.k12.ok.us,Post Office Box 129,Hardesty,OK,73944.0,12-Sep,12
TEXAS       ,HOOKER                        ,70-I023,105,HOOKER ES                     ,500.0,(580) 652-2463,Keana Daughtry,kdaughtry@hookerpublicschools.net,Po Box 247,Hooker,OK,73945.0,PK-08,39
TEXAS       ,HOOKER                        ,70-I023,715,HOOKER HS                     ,181.0,(580) 652-2516,Brian Stalder,bstalder@hookerpublicschools.net,Po Box 247,Hooker,OK,73945.0,12-Sep,25
TEXAS       ,TYRONE                        ,70-I053,105,TYRONE ES                     ,161.0,(580) 854-6298,Donovan Smith,dsmith@tyrone.k12.ok.us,6Th And Beatrice,Tyrone,OK,73951.0,PK-08,19
TEXAS       ,TYRONE                        ,70-I053,705,TYRONE HS                     ,82.0,(580) 854-6298,Donovan Smith,dsmith@tyrone.k12.ok.us,6Th And Beatrice,Tyrone,OK,73951.0,12-Sep,13
TEXAS       ,GOODWELL                      ,70-I060,105,GOODWELL ES                   ,179.0,(580) 349-2271,Jason Schreiner,schreiner@goodwell.k12.ok.us,Post Office Box 580,Goodwell,OK,73939.0,PK-08,16
TEXAS       ,GOODWELL                      ,70-I060,705,GOODWELL HS                   ,60.0,(580) 349-2271,Jason Schreiner,schreiner@goodwell.k12.ok.us,Post Office Box 580,Goodwell,OK,73939.0,12-Sep,11
TEXAS       ,TEXHOMA                       ,70-I061,105,TEXHOMA ES                    ,194.0,(580) 423-7371,Connie Miller,connie.miller@texhoma61.net,Post Office Box 648,Texhoma,OK,73949.0,PK-08,14
TEXAS       ,TEXHOMA                       ,70-I061,705,TEXHOMA HS                    ,111.0,(580) 423-7433,Connie Miller,connie.miller@texhoma61.net,Post Office Box 648,Texhoma,OK,73949.0,12-Sep,20
TILLMAN     ,TIPTON                        ,71-I008,115,TIPTON ES                     ,190.0,(580) 667-5268,Amy Ferris,aferris@tiptontigers.net,Po Box 340,Tipton,OK,73570.0,PK-08,23
TILLMAN     ,TIPTON                        ,71-I008,715,TIPTON HS                     ,76.0,(580) 667-5268,Steve Glenn,sglenn@tiptontigers.net,Po Box 340,Tipton,OK,73570.0,12-Sep,17
TILLMAN     ,DAVIDSON                      ,71-I009,105,DAVIDSON ES                   ,42.0,(580) 568-2511,Kimberly Abbott,kabbott@davidson.k12.ok.us,Post Office Box 338,Davidson,OK,73530.0,PK-08,12
TILLMAN     ,DAVIDSON                      ,71-I009,705,DAVIDSON HS                   ,23.0,(580) 568-2261,Phillip Ratcliff,pgr@davidson.k12.ok.us,Post Office Box 338,Davidson,OK,73530.0,12-Sep,8
TILLMAN     ,FREDERICK                     ,71-I158,105,FREDERICK ES                  ,470.0,(580) 335-3513,Kay Cabaniss,kcabaniss@frederickbombers.net,817 N. 15Th,Frederick,OK,73542.0,PK-05,38
TILLMAN     ,FREDERICK                     ,71-I158,505,FREDERICK MS                  ,179.0,(580) 335-2014,Jeremy Newton,jnewton@frederickbombers.net,817 N. 15Th,Frederick,OK,73542.0,8-Jun,31
TILLMAN     ,FREDERICK                     ,71-I158,710,FREDERICK HS                  ,214.0,(580) 335-5521,Randy Biggs,rbiggs@frederickbombers.net,817 N. 15Th ,Frederick,OK,73542.0,12-Sep,28
TILLMAN     ,GRANDFIELD                    ,71-I249,105,GRANDFIELD ES                 ,170.0,(580) 479-3288,Megan Newton,mnewton@grandfield.k12.ok.us,Post Office Box 639,Grandfield,OK,73546.0,PK-08,17
TILLMAN     ,GRANDFIELD                    ,71-I249,715,GRANDFIELD HS                 ,77.0,(580) 479-3140,Matthew Fox,mfox@grandfield.k12.ok.us,Post Office Box 639,Grandfield,OK,73546.0,12-Sep,10
TULSA       ,KEYSTONE                      ,72-C015,105,KEYSTONE PUBLIC SCHOOL        ,297.0,(918) 363-8298,Craig Garner,cgarner@keystone.k12.ok.us,23810 West Highway 51,Sand Springs,OK,74063.0,PK-08,25
TULSA       ,TULSA CHARTER: SCHL ARTS/SCI. ,72-E004,974,TULSA SCHL OF ARTS/SCIENCES   ,NULL,(918) 828-7727,Liesa Smith,lsmith@tsas.org,1202 W Easton,Tulsa,OK,74127.0,-,30
TULSA       ,TULSA CHARTER: KIPP TULSA     ,72-E005,975,KIPP TULSA ACAD. COLLEGE PREP.,NULL,(918) 794-8652,Andrew Mcrae,amcrae@kipptulsa.org,1661 E. Virgin Street,Tulsa,OK,74106.0,-,27
TULSA       ,TULSA LEGACY CHARTER SCHL INC ,72-E006,976,TULSA LEGACY CHARTER SCHL INC ,NULL,(918) 794-1442,Jamila Macarthur,jmacarthur@lighthouse-academies.org,105 East 63Rd Street North,Tulsa,OK,74126.0,-,42
TULSA       ,TULSA CHARTER: COLLEGE BOUND  ,72-E017,977,COLLEGE BOUND ACADEMY CHARTER ,NULL,(918) 925-1580,Chelsea Vanacore,cvanacore@collegeboundschool.org,2525 S 101St East Avenue,Tulsa,OK,74129.0,-,13
TULSA       ,TULSA CHARTER: HONOR ACADEMY  ,72-E018,978,TULSA HONOR ACADEMY CHARTER   ,NULL,(918) 833-9420,Elsie Urueta,elsie@tulsahonoracademy.org,2525 S. 101St E. Ave.,Tulsa,OK,74129.0,-,16
TULSA       ,TULSA CHARTER: COLLEGIATE HALL,72-E019,979,COLLEGIATE HALL CHARTER SCHOOL,NULL,(918) 925-1620,Nikhil Kawlra,nkawlra@collegiatehall.org,1142 East 56Th Street ,Tulsa,OK,74105.0,-,13
TULSA       ,DEBORAH BROWN (CHARTER)       ,72-G001,972,DEBORAH BROWN COMMUNITY SCHOOL,253.0,(918) 425-1407,Deborah Brown,dbrown@dbcschool.org,2 South Elgin Avenue,Tulsa,OK,74120.0,PK-03,11
TULSA       ,DISCOVERY SCHOOLS OF TULSA    ,72-G003,971,DISCOVERY SCHOOL OF TULSA     ,466.0,(918) 960-3131,Maureen Brown,brown@discoveryok.org,4821 South 72Nd East Avenue,Tulsa,OK,74145.0,KG-08,28
TULSA       ,DISCOVERY SCHOOLS OF TULSA    ,72-G003,972,DOVE SCIENCE ACADEMY (TULSA)  ,590.0,(918) 834-3936,Abidin Erez,erez@dsatulsa.org,280 South Memorial Drive,Tulsa,OK,74112.0,12-Jun,42
TULSA       ,SANKOFA MIDDLE SCHL (CHARTER) ,72-G004,974,SANKOFA MIDDLE SCHOOL         ,127.0,(918) 340-5120,Richard Patterson,rpatterson@dbcschool.org,111 East First Street,Tulsa,OK,74120.0,8-Mar,5
TULSA       ,LANGSTON HUGHES ACAD ARTS-TECH,72-G005,975,LANGSTON HUGHES ACAD ARTS-TECH,85.0,(918) 728-8588,Rodney Clark,rclark@lhatt.com,1821 East 66Th Street North,Tulsa,OK,74130.0,9-Sep,12
TULSA       ,TULSA                         ,72-I001,103,ACADEMY CENTRAL ES            ,276.0,(918) 833-8760,Tedria Charles,CharlTe@tulsaschools.org,1789 West Seminole Street,Tulsa,OK,74127.0,PK-06,25
TULSA       ,TULSA                         ,72-I001,111,ANDERSON ES                   ,367.0,(918) 925-1300,Tracy Thompson,thomptra@tulsaschools.org,1921 East 29Th Street North,Tulsa,OK,74110.0,PK-06,31
TULSA       ,TULSA                         ,72-I001,112,HENRY ZARROW INTERNATIONAL SCH,460.0,(918) 746-9180,Kelly Forbes,forbeke@tulsaschools.org,3613 South Hudson Avenue,Tulsa,OK,74135.0,PK-05,30
TULSA       ,TULSA                         ,72-I001,118,BELL ES                       ,576.0,(918) 833-8600,Kelley Blakney,blaknke@tulsaschools.org,6304 East Admiral Boulevard,Tulsa,OK,74115.0,PK-06,46
TULSA       ,TULSA                         ,72-I001,135,BURROUGHS ES                  ,333.0,(918) 833-8780,Tammy Britton,Brittta@tulsaschools.org,"1924 North Martin Luther King, Jr. Boulevard",Tulsa,OK,74106.0,PK-06,30
TULSA       ,TULSA                         ,72-I001,140,CARNEGIE ES                   ,410.0,(918) 833-9440,Robin Emerson,emersro@tulsaschools.org,4309 East 56Th Street,Tulsa,OK,74135.0,PK-05,33
TULSA       ,TULSA                         ,72-I001,145,CELIA CLINTON ES              ,647.0,(918) 746-9320,Tanya Davis,Davista@tulsaschools.org,1740 North Harvard Avenue,Tulsa,OK,74115.0,PK-06,48
TULSA       ,TULSA                         ,72-I001,155,CHOUTEAU ES                   ,369.0,(918) 833-8860,Elaine Buxton,buxtoel@tulsaschools.org,4132 West Cameron Street,Tulsa,OK,74127.0,PK-06,31
TULSA       ,TULSA                         ,72-I001,156,COLUMBUS ES                   ,380.0,(918) 925-1460,Janice Thoumire,thoumja@tulsaschools.org,10620 East 27Th Street,Tulsa,OK,74129.0,PK-06,31
TULSA       ,TULSA                         ,72-I001,158,COOPER ES                     ,821.0,(918) 746-9480,Joy Modenbach,modenjo@tulsaschools.org,1808 South 123Rd East Avenue,Tulsa,OK,74128.0,PK-06,55
TULSA       ,TULSA                         ,72-I001,163,DUAL LANGUAGE ACADEMY         ,219.0,(918) 833-8900,Liliane Vannoy,vannoli@tulsaschools.org,2010 East 48Th Street North,Tulsa,OK,74130.0,PK-04,21
TULSA       ,TULSA                         ,72-I001,167,ECDC BUNCHE                   ,707.0,(918) 746-9020,Julie Smith,smithju@tulsaschools.org,5402 North Cincinnati Avenue,Tulsa,OK,74126.0,PK-KG,13
TULSA       ,TULSA                         ,72-I001,168,ECDC PORTER                   ,131.0,(918) 746-9640,Stephanie Tate,tatest@tulsaschools.org,1740 West 41St St,Tulsa,OK,74107.0,PK-KG,12
TULSA       ,TULSA                         ,72-I001,170,EISENHOWER INTERNATIONAL ES   ,555.0,(918) 746-9100,Connie Horner,horneco@tulsaschools.org,3111 East 56 Street,Tulsa,OK,74105.0,PK-05,37
TULSA       ,TULSA                         ,72-I001,175,ELIOT ES                      ,391.0,(918) 746-8700,Sharon Holt,holtsh@tulsaschools.org,1442 East 36Th Street,Tulsa,OK,74105.0,PK-05,30
TULSA       ,TULSA                         ,72-I001,180,EMERSON ES                    ,293.0,(918) 925-1320,Tammy States,StateTa@tulsaschools.org,909 North Boston Avenue,Tulsa,OK,74106.0,PK-06,28
TULSA       ,TULSA                         ,72-I001,185,EUGENE FIELD ES               ,372.0,(918) 746-8840,Courtney Selking,selkico@tulsaschools.org,2249 South Phoenix Avenue,Tulsa,OK,74107.0,PK-05,31
TULSA       ,TULSA                         ,72-I001,198,GILCREASE ES                  ,429.0,(918) 746-9600,Tasha Johnson,Johnsta@tulsaschools.org,"5550 North Martin Luther King, Jr. Boulevard",Tulsa,OK,74126.0,6-Jan,32
TULSA       ,TULSA                         ,72-I001,199,GRIMES ES                     ,275.0,(918) 746-8720,Dawn Henley,henleda@tulsaschools.org,3213 East 56Th Street,Tulsa,OK,74105.0,PK-06,25
TULSA       ,TULSA                         ,72-I001,200,HAWTHORNE ES                  ,325.0,(918) 925-1340,Karesha Solomon,solomka@tulsaschools.org,1105 East 33Rd Street North,Tulsa,OK,74106.0,PK-06,29
TULSA       ,TULSA                         ,72-I001,204,HAMILTON ES                   ,523.0,(918) 746-9440,Tera Carr,carrte@tulsaschools.org,2316 North Norwood Place,Tulsa,OK,74115.0,PK-06,43
TULSA       ,TULSA                         ,72-I001,205,PATRICK HENRY ES              ,442.0,(918) 746-9160,Jene' Carpenter,Carpeje@tulsaschools.org,3820 East 41St Street,Tulsa,OK,74135.0,PK-05,35
TULSA       ,TULSA                         ,72-I001,215,HOOVER ES                     ,527.0,(918) 746-9120,Deborah Simpson,Simpsde@tulsaschools.org,2327 South Darlington Avenue,Tulsa,OK,74114.0,PK-06,36
TULSA       ,TULSA                         ,72-I001,230,JACKSON ES                    ,323.0,(918) 746-9340,Elmer Thomas,Thomael@tulsaschools.org,2137 North Pittsburg Avenue,Tulsa,OK,74115.0,PK-06,29
TULSA       ,TULSA                         ,72-I001,245,JONES ES                      ,428.0,(918) 746-9040,Bradley Griffin,griffbr@tulsaschools.org,1515 South 71St East Avenue,Tulsa,OK,74112.0,PK-06,34
TULSA       ,TULSA                         ,72-I001,251,KENDALL-WHITTIER ES           ,958.0,(918) 833-9900,Ronda Kesler,KesleRo@tulsaschools.org,2601 East 5Th Place,Tulsa,OK,74104.0,PK-06,66
TULSA       ,TULSA                         ,72-I001,252,KERR ES                       ,573.0,(918) 746-9580,Mollie Miller,Millemo2@tulsaschools.org,202 South 117Th East Avenue,Tulsa,OK,74128.0,KG-06,44
TULSA       ,TULSA                         ,72-I001,255,KEY ES                        ,504.0,(918) 833-9480,Doug Howard,Howardo@tulsaschools.org,5702 South Irvington Avenue,Tulsa,OK,74135.0,PK-06,40
TULSA       ,TULSA                         ,72-I001,260,LANIER ES                     ,334.0,(918) 833-9380,Robert Morris,Morriro@tulsaschools.org,1727 South Harvard Avenue,Tulsa,OK,74112.0,PK-05,28
TULSA       ,TULSA                         ,72-I001,265,LEE ES                        ,398.0,(918) 833-9400,Bee Elaine Reusser,Reussel@tulsaschools.org,1920 South Cincinnati Avenue,Tulsa,OK,74119.0,PK-05,29
TULSA       ,TULSA                         ,72-I001,269,LEWIS AND CLARK ES            ,596.0,(918) 746-9540,Scott Griffith,griffsc@tulsaschools.org,737 South Garnett Road,Tulsa,OK,74128.0,PK-06,46
TULSA       ,TULSA                         ,72-I001,275,LINDBERGH ES                  ,463.0,(918) 833-8700,Deidre Prevett,PreveDe@tulsaschools.org,931 South 89Th East Avenue,Tulsa,OK,74112.0,PK-06,35
TULSA       ,TULSA                         ,72-I001,305,MACARTHUR ES                  ,397.0,(918) 746-9140,Twyla Waterson,WaterTw@tulsaschools.org,2182 South 73Rd East Avenue,Tulsa,OK,74129.0,PK-06,31
TULSA       ,TULSA                         ,72-I001,310,MARSHALL ES                   ,399.0,(918) 746-8740,Kristy Tatum,tatumkr@tulsaschools.org,1142 East 56Th Street,Tulsa,OK,74105.0,PK-06,32
