county,category,taxonomic_group,taxonomic_subgroup,scientific_name,common_name,year_last_documented,ny_listing_status,federal_listing_status,state_conservation_rank,global_conservation_rank,distribution_status
Tompkins,Animal,Birds,Vireos,Vireo flavifrons,Yellow-throated Vireo,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Tompkins,Animal,Birds,Vireos,Vireo gilvus,Warbling Vireo,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Tompkins,Animal,Birds,Vireos,Vireo olivaceus,Red-eyed Vireo,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Tompkins,Animal,Birds,Vireos,Vireo solitarius,Blue-headed Vireo,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Tompkins,Animal,Birds,Waxwings,Bombycilla cedrorum,Cedar Waxwing,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Tompkins,Animal,Birds,Woodpeckers,Colaptes auratus,Northern Flicker,2000-2005,Protected Bird,not listed,S5,G5,Recently Confirmed
Tompkins,Animal,Birds,Woodpeckers,Dryocopus pileatus,Pileated Woodpecker,2000-2005,Protected Bird,not listed,S5,G5,Recently Confirmed
Tompkins,Animal,Birds,Woodpeckers,Melanerpes carolinus,Red-bellied Woodpecker,2000-2005,Protected Bird,not listed,S5,G5,Recently Confirmed
Tompkins,Animal,Birds,Woodpeckers,Melanerpes erythrocephalus,Red-headed Woodpecker,2002,Special Concern,not listed,S2?B,G5,Recently Confirmed
Tompkins,Animal,Birds,Woodpeckers,Picoides pubescens,Downy Woodpecker,2000-2005,Protected Bird,not listed,S5,G5,Recently Confirmed
Tompkins,Animal,Birds,Woodpeckers,Picoides villosus,Hairy Woodpecker,2000-2005,Protected Bird,not listed,S5,G5,Recently Confirmed
Tompkins,Animal,Birds,Woodpeckers,Sphyrapicus varius,Yellow-bellied Sapsucker,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Tompkins,Animal,Birds,Wood-Warblers,Cardellina canadensis,Canada Warbler,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Tompkins,Animal,Birds,Wood-Warblers,Geothlypis formosa,Kentucky Warbler,not available,Protected Bird,not listed,S2B,G5,Historically Confirmed
Tompkins,Animal,Birds,Wood-Warblers,Geothlypis philadelphia,Mourning Warbler,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Tompkins,Animal,Birds,Wood-Warblers,Geothlypis trichas,Common Yellowthroat,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Tompkins,Animal,Birds,Wood-Warblers,Helmitheros vermivorum,Worm-eating Warbler,2000-2005,Protected Bird,not listed,S4B,G5,Recently Confirmed
Tompkins,Animal,Birds,Wood-Warblers,Icteria virens,Yellow-breasted Chat,2000-2005,Special Concern,not listed,S2?B,G5,Recently Confirmed
Tompkins,Animal,Birds,Wood-Warblers,Mniotilta varia,Black-and-white Warbler,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Tompkins,Animal,Birds,Wood-Warblers,Oreothlypis ruficapilla,Nashville Warbler,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Tompkins,Animal,Birds,Wood-Warblers,Parkesia motacilla,Louisiana Waterthrush,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Tompkins,Animal,Birds,Wood-Warblers,Parkesia noveboracensis,Northern Waterthrush,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Tompkins,Animal,Birds,Wood-Warblers,Seiurus aurocapilla,Ovenbird,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Tompkins,Animal,Birds,Wood-Warblers,Setophaga americana,Northern Parula,2000-2005,Protected Bird,not listed,S3S4B,G5,Recently Confirmed
Tompkins,Animal,Birds,Wood-Warblers,Setophaga caerulescens,Black-throated Blue Warbler,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Tompkins,Animal,Birds,Wood-Warblers,Setophaga cerulea,Cerulean Warbler,2000-2005,Special Concern,not listed,S3?B,G4,Recently Confirmed
Tompkins,Animal,Birds,Wood-Warblers,Setophaga citrina,Hooded Warbler,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Tompkins,Animal,Birds,Wood-Warblers,Setophaga coronata,Yellow-rumped Warbler,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Tompkins,Animal,Birds,Wood-Warblers,Setophaga discolor,Prairie Warbler,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Tompkins,Animal,Birds,Wood-Warblers,Setophaga fusca,Blackburnian Warbler,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Tompkins,Animal,Birds,Wood-Warblers,Setophaga magnolia,Magnolia Warbler,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Tompkins,Animal,Birds,Wood-Warblers,Setophaga pensylvanica,Chestnut-sided Warbler,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Tompkins,Animal,Birds,Wood-Warblers,Setophaga petechia,Yellow Warbler,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Tompkins,Animal,Birds,Wood-Warblers,Setophaga pinus,Pine Warbler,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Tompkins,Animal,Birds,Wood-Warblers,Setophaga ruticilla,American Redstart,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Tompkins,Animal,Birds,Wood-Warblers,Setophaga virens,Black-throated Green Warbler,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Tompkins,Animal,Birds,Wood-Warblers,Vermivora chrysoptera,Golden-winged Warbler,2000-2005,Special Concern,not listed,S3B,G4,Recently Confirmed
Tompkins,Animal,Birds,Wood-Warblers,Vermivora chrysoptera x cyanoptera,Lawrence's Warbler,2000-2005,Protected Bird,not listed,SNA,GNA,Recently Confirmed
Tompkins,Animal,Birds,Wood-Warblers,Vermivora cyanoptera,Blue-winged Warbler,2000-2005,Protected Bird,not listed,S5B,G5,Recently Confirmed
Tompkins,Animal,Birds,Wood-Warblers,Vermivora cyanoptera x chrysoptera,Brewster's Warbler,2000-2005,Protected Bird,not listed,SNA,GNA,Recently Confirmed
Tompkins,Animal,Birds,Wrens,Cistothorus palustris,Marsh Wren,2000-2005,Protected Bird,not listed,S5,G5,Recently Confirmed
Tompkins,Animal,Birds,Wrens,Cistothorus platensis,Sedge Wren,2020,Threatened,not listed,S3B,G5,Recently Confirmed
Tompkins,Animal,Birds,Wrens,Thryothorus ludovicianus,Carolina Wren,2000-2005,Protected Bird,not listed,S5,G5,Recently Confirmed
Tompkins,Animal,Birds,Wrens,Troglodytes aedon,House Wren,2000-2005,Protected Bird,not listed,S5,G5,Recently Confirmed
Tompkins,Animal,Birds,Wrens,Troglodytes hiemalis,Winter Wren,2000-2005,Protected Bird,not listed,S5,G5,Recently Confirmed
Tompkins,Animal,Butterflies and Moths,Butterflies and Skippers,Asterocampa clyton,Tawny Emperor,1991,not listed,not listed,S2S4,G5,Recently Confirmed
Tompkins,Animal,Butterflies and Moths,Butterflies and Skippers,Pyrgus centaureae wyandot,Southern Grizzled Skipper,1970,Endangered,not listed,SH,G5T1T2,Historically Confirmed
Tompkins,Animal,Butterflies and Moths,Butterflies and Skippers,Satyrium favonius ontario,Northern Oak Hairstreak,not available,not listed,not listed,S2S4,G4G5T4,Possible but not Confirmed
Tompkins,Animal,Dragonflies and Damselflies,Damselflies,Argia translata,Dusky Dancer,2008,not listed,not listed,S1,G5,Recently Confirmed
Tompkins,Animal,Dragonflies and Damselflies,Damselflies,Lestes australis,Southern Spreadwing,not available,not listed,not listed,S2S3,G5,Recently Confirmed
Tompkins,Animal,Dragonflies and Damselflies,Damselflies,Lestes unguiculatus,Lyre-tipped Spreadwing,2015,not listed,not listed,S2S3,G5,Recently Confirmed
Tompkins,Animal,Dragonflies and Damselflies,Dragonflies,Anax longipes,Comet Darner,not available,not listed,not listed,S2S3,G5,Recently Confirmed
Tompkins,Animal,Dragonflies and Damselflies,Dragonflies,Cordulegaster erronea,Tiger Spiketail,2015,not listed,not listed,S1,G4,Recently Confirmed
Tompkins,Animal,Dragonflies and Damselflies,Dragonflies,Cordulegaster obliqua,Arrowhead Spiketail,2004,not listed,not listed,S3,G4,Recently Confirmed
Tompkins,Animal,Dragonflies and Damselflies,Dragonflies,Gomphurus fraternus,Midland Clubtail,1894,not listed,not listed,S3,G5,Historically Confirmed
Tompkins,Animal,Dragonflies and Damselflies,Dragonflies,Hylogomphus abbreviatus,Spine-crowned Clubtail,not available,not listed,not listed,S1,G4,Historically Confirmed
Tompkins,Animal,Dragonflies and Damselflies,Dragonflies,Phanogomphus quadricolor,Rapids Clubtail,not available,not listed,not listed,S3,G3G4,Historically Confirmed
Tompkins,Animal,Dragonflies and Damselflies,Dragonflies,Somatochlora linearis,Mocha Emerald,1926,not listed,not listed,S2S3,G5,Historically Confirmed
Tompkins,Animal,Dragonflies and Damselflies,Dragonflies,Tachopteryx thoreyi,Gray Petaltail,2015,Special Concern,not listed,S2,G4,Recently Confirmed
Tompkins,Animal,Fish,"Minnows, Shiners, Suckers",Erimyzon sucetta,Lake Chubsucker,not available,Threatened,not listed,SH,G5,Historically Confirmed
Tompkins,Animal,Fish,"Minnows, Shiners, Suckers",Notropis bifrenatus,Bridle Shiner,not available,not listed,not listed,S2?,G3,Historically Confirmed
Tompkins,Animal,Fish,"Minnows, Shiners, Suckers",Notropis heterodon,Blackchin Shiner,1929,not listed,not listed,S2,G5,Historically Confirmed
Tompkins,Animal,Fish,"Minnows, Shiners, Suckers",Notropis heterolepis,Blacknose Shiner,not available,not listed,not listed,S2S3,G5,Historically Confirmed
Tompkins,Animal,Fish,"Minnows, Shiners, Suckers",Notropis procne,Swallowtail Shiner,not available,not listed,not listed,S2,G5,Recently Confirmed
Tompkins,Animal,Fish,Stuorgeons and Paddlefish,Acipenser fulvescens,Lake Sturgeon,2013,Theatened,not listed,dS2S3,G3kG4,Recently Confirmed
Tompkins,Animal,Flies,Flies,Callicera erratica,Golden Pine Fly,not available,not listed,not listed,SH,G4G5,Historically Confirmed
Tompkins,Animal,Flies,Flies,Criorhina nigriventris,Bare-cheeked Bumblefly,1961,not listed,not listed,S1,G5,Historically Confirmed
Tompkins,Animval,Mammals,Bats,Lasionycteris noctivagans,Silver-haired Bat,not available,not listed,not listed,S2S3B,G3G4,Historically Confirmed
Tompkins,Animral,Mammals,Bats,Myotis septentrionalis,Northern Long-eared Bat,not available,Threatened,Threatened,S1,G2G3,Historically Confirmed
Tompkins,Anmal,Mammals,Bats,Perimyotis subflavus,Tri-colored Bat,not available,not listed,not listed,S1,G3G4,Historically Confirmed
Tompkins,Animal,Mammals,Shrews and Moles,Cryptotis parva,Least Shrew,not available,not listed,not listed,SH,G5,Historically Confirmed
Tompkins,Animal,Other Animals,Other Animals,Chelydra serpentina,Snapping Turtle,1990-1999,Game with open season,not listed,S4S5,G5,Recently Confirmed
Tompkins,Animal,Other Animals,Other Animals,Chrysemys picta,Painted Turtle,1990-1999,Game with no open season,not listed,S5,G5,Recently Confirmed
Tompkins,Animal,Other Animals,Other Animals,Glyptemys insculpta,Wood Turtle,1990-1999,Special Concern,not listed,S3,G3,Recently Confirmed
Tompkins,Animal,Other Animals,Other Animals,Glyptemys muhlenbergii,Bog Turtle,1940,Endangered,Threatened,S2,G2G3,Historically Confirmed
Tompkins,Animal,Reptiles,Lizards,Plestiodon anthracinus,Coal Skink,2007,Game with no open season,not listed,S2S3,G5,Recently Confirmed
Tompkins,Animal,Reptiles,Snakes,Crotalus horridus,Timber Rattlesnake,1990-1999,Threatened,not listed,S3,G4,Recently Confirmed
Tompkins,Animal,Reptiles,Snakes,Diadophis punctatus,Ring-necked Snake,1990-1999,Game with no open season,not listed,S5,G5,Recently Confirmed
Tompkins,Animal,Reptiles,Snakes,Lampropeltis triangulum,Milksnake,1990-1999,Game with no open season,not listed,S5,G5,Recently Confirmed
Tompkins,Animal,Reptiles,Snakes,Nerodia sipedon,Northern Watersnake,1990-1999,Game with no open season,not listed,S5,G5,Recently Confirmed
Tompkins,Animal,Reptiles,Snakes,Opheodrys vernalis,Smooth Green Snake,1990-1999,Game with no open season,not listed,S4,G5,Recently Confirmed
Tompkins,Animal,Reptiles,Snakes,Pantherophis spiloides,Eastern Ratsnake,1990-1999,Game with no open season,not listed,S4,G4G5,Recently Confirmed
Tompkins,Animal,Reptiles,Snakes,Storeria dekayi,Dekay's Brownsnake,1990-1999,Game with no open season,not listed,S5,G5,Recently Confirmed
Tompkins,Animal,Reptiles,Snakes,Storeria occipitomaculata,Red-bellied Snake,1990-1999,Game with no open season,not listed,S5,G5,Recently Confirmed
Tompkins,Animal,Reptiles,Snakes,Thamnophis sauritus,Eastern Ribbonsnake,1990-1999,Game with no open season,not listed,S4,G5,Recently Confirmed
Tompkins,Animal,Reptiles,Snakes,Thamnophis sirtalis,Common Gartersnake,1990-1999,Game with no open season,not listed,S5,G5,Recently Confirmed
Tompkins,Animal,Snails,Snails,Valvata sincera,Mossy Valvata,not available,Special Concern,not listed,S1,G5,Recently Confirmed
Tompkins,Natural Community,Freshwater Nontidal Wetlands,Forested Mineral Soil Wetlands,Floodplain forest,Floodplain Forest,2012,not applicable,not applicable,S2S3,G3G4,Recently Confirmed
Tompkins,Natural Community,Freshwater Nontidal Wetlands,Forested Mineral Soil Wetlands,Perched swamp white oak swamp,Perched Swamp White Oak Swamp,1987,not applicable,not applicable,S1S2,G3G4,Historically Confirmed
Tompkins,Natural Community,Freshwater Nontidal Wetlands,Forested Peatlands,Rich hemlock-hardwood peat swamp,Rich Hemlock-Hardwood Peat Swamp,2018,not applicable,not applicable,S2S3,G3G4,Recently Confirmed
Tompkins,Natural Community,Freshwater Nontidal Wetlands,Open Peatlands,Rich graminoid fen,Rich Graminoid Fen,1998,not applicable,not applicable,S1,G3,Recently Confirmed
Tompkins,Natural Community,Freshwater Nontidal Wetlands,Open Peatlands,Rich shrub fen,Rich Shrub Fen,1998,not applicable,not applicable,S1S2,G3G4,Recently Confirmed
Tompkins,Natural Community,Freshwater Nontidal Wetlands,Open Peatlands,Rich sloping fen,Rich Sloping Fen,2000,not applicable,not applicable,S1?,G3,Recently Confirmed
Tompkins,Natural Community,Freshwater Nontidal Wetlands,Open Peatlands,Sedge meadow,Sedge Meadow,2018,not applicable,not applicable,S3,G5,Recently Confirmed
Tompkins,Natural Community,Uplands,Barrens and Woodlands,Red cedar rocky summit,Red Cedar Rocky Summit,2021,not applicable,not applicable,S3,G3G4,Recently Confirmed
Tompkins,Natural Community,Uplands,Forested Uplands,Beech-maple mesic forest,Beech-Maple Mesic Forest,1987,not applicable,not applicable,S3?,G4,Historically Confirmed
Tompkins,Natural Community,Uplands,Forested Uplands,Hemlock-northern hardwood forest,Hemlock-Northern Hardwood Forest,2018,not applicable,not applicable,S3,G4G5,Recently Confirmed
Tompkins,Natural Community,Uplands,Forested Uplands,Rich mesophytic forest,Rich Mesophytic Forest,1988,not applicable,not applicable,S2S3,G4,Historically Confirmed
Tompkins,Natural Community,Uplands,Open Uplands,Calcareous shoreline outcrop,Calcareous Shoreline Outcrop,2002,not applicable,not applicable,S2,G3G4,Recently Confirmed
Tompkins,Natural Community,Uplands,Open Uplands,Shale cliff and talus community,Shale Cliff and Talus Community,2002,not applicable,not applicable,S3,G4,Recently Confirmed
Tompkins,Plant,Ferns and Fern Allies,Ferns,Cryptogramma stelleri,Slender Cliffbrake,not available,not listed,not listed,S4,G5,Historically Confirmed
Tompkins,Plant,Ferns and Fern Allies,Ferns,Cystopteris protrusa,Lowland Fragile Fern,not available,Endangered,not listed,S1,G5,Historically Confirmed
Tompkins,Plant,Ferns and Fern Allies,Ferns,Ophioglossum pusillum,Northern Adder's Tongue,not available,Endangered,not listed,S1,G5,Historically Confirmed
Tompkins,Plant,Ferns and Fern Allies,Horsetails,Equisetum palustre,Marsh Horsetail,1999,Threatened,not listed,S2,G5,Recently Confirmed
Tompkins,Plant,Flowering Plants,"Asters, Goldenrods and Daisies",Bidens laevis,Smooth Beggar Ticks,not available,Threatened,not listed,S2,G5,Possible but not Confirmed
Tompkins,Plant,Flopwering Plants,"Asters, Goldenrods and Daisies",Lactuca hirsuta,Tall Hairy Lettuce,1946,Endangered,not listed,S1,G5?,Historically Confirmed
Tompkins,Plant,Flowering Plants,"Asters, Goldenrods and Daisies",Petasites frigidus var. palmatus,Sweet Coltsfoot,1875,Endangered,not listed,S1,G5T5,Historically Confirmed
Tompkins,Plant,Flowering Plants,"Asters, Goldenrods and Daisies",Pseudognaphalium micradenium,Delicate Rabbit Tobacco,1919,Endangered,not listed,SH,G4G5T3?,Historically Confirmed
Tompkins,Plant,Flowering lants,"Asters, Goldenrods and Daisies",Smallanthus uvedalia,Bear's Foot,not available,Endangered,not listed,SH,G4G5,Historically Confirmed
Tompkins,Plant,Floweringm Plants,"Asters, Goldenrods and Daisies",Solidago rigida var. rigida,Stiff Flat-topped Goldenrod,not available,Threatened,not listed,S2,G5T5,Possible but not Confirmed
Tompkins,Plant,Flowering Plants,"Asters, Goldenrods and Daisies",Symphyotrichum boreale,Northern Bog Aster,1926,Threatened,not listed,S2,G5,Historically Confirmed
Tompkins,Plant,Flowering Plants,"Asters, Goldenrods and Daisies",Symphyotrichum lanceolatum var. interior,Small-headed Aster,not available,Endangered,not listed,SH,G5T5,Historically Confirmed
Tompkins,Plant,Flowering Plants,Grasses,Bromus nottowayanus,Satin Brome,2019,Endangered,not listed,S1S2,G4G5,Recently Confirmed
Tompkins,Plant,Flowering Plants,Grasses,Calamagrostis perplexa,Clausen's Reed Grass,2017,Endangered,not listed,S1,G1,Recently Confirmed
Tompkins,Plant,Flowering Plants,Grasses,Poa paludigena,Slender Marsh Blue Grass,1989,Endangered,not listed,S1,G3G4,Recently Confirmed
Tompkins,Plant,Flowering Plants,Grasses,Poa sylvestris,Forest Blue Grass,1918,Endangered,not listed,S1,G5,Recently Confirmed
Tompkins,Plant,Flowering Plants,Grasses,Sphenopholis pensylvanica,Swamp Oats,not available,Endangered,not listed,S1,G4,Historically Confirmed
Tompkins,Plant,Flowering Plants,Orchids,Aplectrum hyemale,Puttyroot,1920,Endangered,not listed,S1,G5,Historically Confirmed
Tompkins,Plant,Flowering Plants,Orchids,Arethusa bulbosa,Dragon's Mouth Orchid,not available,Threatened,not listed,S2,G5,Historically Confirmed
Tompkins,Plant,Flowering Plants,Orchids,Cypripedium parviflorum var. makasin,Small Northern Yellow Lady's Slipper,not available,not listed,not listed,S4,G5T4T5,Recently Confirmed
Tompkins,Plant,Flowering Plants,Orchids,Cypripedium parviflorum var. parviflorum,Small Southern Yellow Lady's Slipper,not available,Endangered,not listed,SH,G5T3T5,Historically Confirmed
Tompkins,Plant,Flowering Plants,Orchids,Cypripedium parviflorum var. pubescens,Large Yellow Lady's Slipper,not available,not listed,not listed,S4,G5T5,Recently Confirmed
Tompkins,Plant,Flowering Plants,Orchids,Cypripedium reginae,Showy Lady's Slipper,not available,Rare,not listed,S3,G4G5,Recently Confirmed
Tompkins,Plant,Flowering Plants,Orchids,Liparis liliifolia,Lily-leaved Twayblade,not available,Endangered,not listed,S1,G5,Historically Confirmed
Tompkins,Plant,Flowering Plants,Orchids,Platanthera hookeri,Hooker's Orchid,2005,Endangered,not listed,S1,G4,Recently Confirmed
Tompkins,Plant,Flowering Plants,Orchids,Spiranthes ovalis var. erostellata,October Ladies' Tresses,not available,Endangered,not listed,S1,G5?T4?,Recently Confirmed
Tompkins,Plant,Flowering Plants,Orchids,Triphora trianthophoros ssp. trianthophoros,Three Birds Orchid,1922,Threatened,not listed,S2,G4?T4?,Historically Confirmed
Tompkins,Plant,Flowering Plants,Other Flowering Plants,Agastache nepetoides,Yellow Giant Hyssop,1943,Threatened,not listed,S2S3,G5,Recently Confirmed
Tompkins,Plant,Flowering Plants,Other Flowering Plants,Andersonglossum boreale,Northern Wild Comfrey,1917,Endangered,not listed,S1S2,G5T4T5,Historically Confirmed
Tompkins,Plant,Flowering Plants,Other Flowering Plants,Angelica venenosa,Hairy Angelica,not available,Endangered,not listed,S1,G5,Historically Confirmed
Tompkins,Plant,Flowering Plants,Other Flowering Plants,Arabis adpressipilis,Slender Rock Cress,1815,Endangered,not listed,SH,G5T4Q,Historically Confirmed
