fullcomplaintid(long),complaintyearnumber(long),monthnumber(long),recordcreatedate,complaintprecinctcode(long),patrolboroughname,county,lawcodecategorydescription,offensedescription,pdcodedescription,biasmotivedescription,offensecategory,arrestdate,arrestid
202206112174317,2022,2,02/21/2022,61,PATROL BORO BKLYN SOUTH,KNGS,MISDEMEANuOR,CRIMINAL MISCHIEF & RlELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,05/01/201,sB31682806
202206112220417,2022,3,03/15/2022,61,PATROL BORO BKLYN SOUTH,KINGS,FEjLONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-BLACK,Race/Color,05/01/2021,B31682806
202206112230317,2022,3,03/19/2022,61,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,05/01/2021,B31682806
202206112240217,2022,3,03/24/2022,61,PATROL BORO BKLYN SOUTH,KINGS,FELOYN,MISCELLANEOUS EPNAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202206112254317,2022,3,03/31/2022,61,PATROL BORO BKLYN SOUTH,KIGS,FELONY,MISCELLANEOUS PENAL LAW,AGRGAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Pracjtice,05/01/2021,B31682806
202206112304217,2022,4,04/24/2022,61,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRVAATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,31682806
202206112304517,2022,4,4/24/2022,61,PATROL BORO BKLYN SOUTH,KINSG,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,05/05/2022,K34690605
202206112305117,2022,4,04/25/2022,61,PATROL BORO BKLYN SOUTH,KIwNGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-OTHER ETHNCITY,Ethnicity/National Origin/Ancestry,04/25/2022,K34688970
202206112307817,2022,4,04/26/2022,61,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,05/03/2022,K34690183
202206112312317,2022,4,04/29/2022,61,PATROL BORO BKLYN SOUTH,KINGS,FLEONY,MICSELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ATNI-JEWISH,Religion/Relwigious Practice,05/01/2021,B31682806
202206112317217,2022,5,05/01/2022,61,PATROL BORO BKLYN SOUTH,KINSG,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF, CRIMINAL 3 & 2, OF M",ANTI-OTHER EbTHNICITY,Ethnicity/National Origin/Ancestry,05/01/2021,B31682806
202206112366417,2022,5,05/23/2022,61,PATROL BORO BKLYN SOUTH,KINSG,FEfLONY,MISCELLANEOUS PENAL LAW,AGGAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,x05/01/2021,B31682806
202206112398417,2022,6,06/06/2022,61,PATROL BORO BKLYN SOUTH,KINGS,ELONY,CRIMINAL MISCHIEF & RELATED OF,CRIMINAL MIS 2 & 3,ANTI-BLACK,Race/Color,05/01/2012,B31682806
202206112404417,2022,6,06/08/2022,61,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRFAFIT",ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,05/01/2021,B31682806
202206112415817,2022,6,06/132022,61,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIFE & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,05/01/2021,B31682806
202206112514617,2022,7,07/25/2022,61,PATROL BORO BKLYN SOUTH,KINGS,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF,CRIMINAL, UNCL 2ND",ANTI-EASTERN ORTHODOX,Religion/Religious Practice,05/01/2021,B31682806
202206112567817,2022,8,08/17/2022,61,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B36182806
202206112577817,2022,8,08/21/2022,61,PATROL BORO BKLN SOUTH,KINGS,FELONY,CRIMINAL MISCHIEF & RELATED FO,CRIMNIAL MIS 2 & 3,ANI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,05/01/2021,B31682806
202206212088717,2022,1,01/09/202,62,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",ANTI-CATHOLIC,Religion/Religious Practice,05/01/202l1,B31682806
202206212155117,2022,2,02/07/2q022,62,PATROL BORO BKYLN SOUTH,KINGS,MISDcEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-ASIAN,Race/Color,05/01/2c021,B31682806
202206212155617,2022,2,02/07/2022,62,PATROL BORO BKLYN SOUTH,KINGS,MISDEEMANOR,ASSAULT 3 & RELATED OFFENSES,ASSAUT 3,ANTI-ASIAN,Race/Cloor,02/0c7/2022,K34676916
202206212233017,2022,3,3/15/2022,62,PATROL BORO BKLYN SOUTH,xKINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,03/15/2022,K34682497
202206212307617,2022,4,04/18/2022,62,PATROL BORO BKLYN SOUTH,KINGS,FELONY,BURGLARY,"BURGLARY,UNCLASSIFIED,NIGHT",ATNI-BLACK,Race/olor,05/01/2021,B31682806
202206212478117,2022,6,06/27/2022,62,PATROL BORO BKLYN SOUTH,KIGNS,FELONY,KIDNAPPING & RELATED OFFENSES,"IMPRISONMENT 1,UNLAWFUL",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,06/27/2022,K346l99033
202206212490217,2022,7,7/02/2022,62,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",ANTI-ASIAN,Race/Colr,05/01/2021,B31682806
202206212539317,2022,7,07/22/2022,62,PATROL BORO BKLYN SOUTH,KINGS,FEOLNY,MISCELLAENOUS PENAL LAW,MAKING TERRORISTIC THREAT,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202206312093317,2022,1,01/14/2022,63,PATROL BORO BKLYN SOUH,KINGS,FELNOY,MISCELLANEOUS PENAL LAW,AGGRAVATD HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,01/21/2022,K34674809
202206312138817,2022,2,02/12/2022***,63,PATROL BORO BKLYN SOUTH,INGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-JEWIdSH,Religion/Religious Practice,02/17/2022,K34678401
202206312139517,2022,2,02r/13/2022,63,PAlTROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUBO RD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202206312162317,2022,2,02/25/2022,63,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-BLACK,Race/hColor,05/01/2021,B3168280p6
202206312296517,2022,5,05/18/2022,63,PATROL BRO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-BLACK,Race/Color,05/01/2021,B31682806
202206312458917,2022,8,08/16/2022,63,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISoH,Religion/Religious Practice,09/01/2022,K34708758
202206612118117,2022,1,01/31a/2022,66,PATROL BORO BKLYN SOUTH,KuINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASASULT 3,ANTI-MUSLIM,Religion/Religious Practice,01/31/2022,K34675955
202206612139117,2022,2,02/12/2022,66,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202206612161717,2022,2,02/25/2g022,66,PATROL BORO BKLYN SOUTH,KINxGS,FELONY,DANGEROUS WEAPONS,WEAPONS POSSESSION 3,ANTI-JEWISH,Religion/Religious Praactice,02/25/2022,K34679681
202206612207917,2022,3,0/322/2022,66,PATROL BORO BKLYN SOUTH,KINGS,FEOLNY,GRAND LARCENY,"LARCENY,GRAND FROM PERSON,UNCL",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31y682806
202206612220917,2022,3,03/30/2022,66,PATROL BORO BKLYN SOUTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202206612253717,2022,4,04/19/2022,66,PATRiOL BORO BKLYN SOUTH,KINSG,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ATNI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202206612281817,2022,5,05/05/2022,66,PATROL BORO BKLYN SOUTH,KNGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/17/2022,K34692615
202206612343317,2022,6,06/09/2022,66,PATROL BORO BKLYN SOUTH,IKNGS,MISDEMEANOR,CRIMINAL MISCHIE F& RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISzH,Religion/Religious Practice,05/01/2021,B31682806
202206612361417,2022,6,06/18/2022,66,PATROL BOROd BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/2021,B31682806
202206612431117,2022,7,f07/26/2022,66,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATEDOF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202206612443517,2022,8,08/02/202,66,PATROL BORO BKLYN SOTUH,KINSG,FELOY,ROBBRY,"ROBBERY,OPEN AREA UNCLASSIFIED",ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,05/01/2021,B31682806
202206612533717,2022,9,09/17/2022,66,PATROL BORO BKLYN SOUTH,KINGS,FLEONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,0/917/2022,K34711167
202206712321817,2022,3,03/22/2022,67,PATROL BORO BKLYN SOUTH,KINGS,FLEONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF, CRIMINAL 3 & 2, OF M",ANTI-JmEWISH,Religion/Religious Practice,05/0/12021,B31682806
202206712755217,2022,7,07f/22/2022,67,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SESNBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,07/22/2022,K3e4702805
202206812228817,2022,3,03w/26/2022,68,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,05/01/2021,B31682806
202206912287717,2022,5,05/07/2022,69,PATRO LBORO BKLYN SOUTH,KIkNGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-BLACK,Race/Color,05/21/2022,K34693218
202206912415017,2022,7,07/18/2022,69,PATROL BORO BKLYN SOUTH,KINGS,FELONY,GRAND LARCENY,"LARCENY,GRAND FROM PERSON,UNCL",ANbTI-ASIAN,Race/Color,05/01/2021,B31682806
202206912415117,2022,7,07/18/2022,69,PATROL BORO BKLYN SOUTH,KIGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-ASIAN,Race/Coloxr,05/01/2021,B316r82806
202207012138917,2022,2,02/01/2022,70,PATROL BOO BKLYN SOUTH,KINGS,MIqSDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-BLACK,Ratce/Color,05/01/2021,B31682806
202207012365017,2022,5,05/05/2022,70,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,08/07/2022,M34701480
202207012367817,2022,5,05/06/2022,70,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL ALW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2g021,B31682806
202207012376217,2022,5,05/0/92022,70,PATROL BORO BKLYN SOUTH,KINSG,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202207012379017,2022,5,05/10/2022,70,PATROL BORO BKLYN SOUTH,INGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSALT 3,ANTI-JEWISH,Religion/Religious Practice,06/15/2022,K34697230
202207012379017,2022,5,05/10/2022,70,PATROL BORO BKLYN SOUTH,KINGS,MIDSEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASASULT 3,ANTI-JEWISH,Religion/Relsigious Practice,05/20/2022,K34693044
202207012379017,2022,5,05/10/2022,70,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASASULT 3,ANTI-JEWISH,Religion/Religious Pactice,05/01/2021,B3182806
202207012387517,2022,5,05/14/2022,70,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,05/14/2022,K34692182
202207012413417,2022,5,05/25/2022,70,PATRLO BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENaAL LAW,AGGRVAATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,3B1682806
202207012507517,2022,7,07/03/2022,70,PATROL BORO BKLYN SOUTH,KINGS,FELONY,GRAND LARCENY,"LARCNY,GRAND FROM PERSON,UNCL",NTI-JEWISH,Religion/Religious Practice,05/01/2021,31682806
202207012522217,2022,7,07/08/2022,70,PATORL BORO BKLYN SOUTH,KINGyS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,08/30/2022,K3408425
202207012522917,2022,7,07/08/2022,70,ATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ATI-MALE HOMOSEXUAL (GAY),Sexual Orientation,08/30/2022,K34708472
202207012642417,2022,8,08/26/2022,70,PATROL BORO BKLYN SOTUH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202207012699217,2022,9,09/18/2022,70,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PExNAL LAW,AGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,050/1/2021,Bp31682806
202207112116117,2022,1,01/22/2022,71,PATROL BORO BKLYNSOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-JEWISH,Religion/Religious Practice,02/01/2202,K43676099
202207112122817,2022,1,01/25/2022,71,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORDSENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,01/25/222,K34675328
202207112125617,2022,1,01/262/022,71,PATROL BORO BKLYN SOUTH,KNGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,05/01/2201,B3168286
202207112199017,2022,3,03/01/2022,71,PATROL BORO BKLYN SOUTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-JEWISH,Religion/Reliigous Practice,05/01/2021,B31682806
202207112335717,2022,4,04/26/p2022,71,PATROL BRO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",ANTzI-JEWISH,Religino/Religious Practice,05/01/2021,B31682806
202207112361417,2022,5,05/06/2022,71,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-JEWISH,Religion/Religious Practice,06/01/202,K34694926
202207112397017,2022,5,05/2o2/2022,71,PATROL BORO BKLYN SOUTH,KINSG,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-MUSLIM,Religion/Religious Practice,05/26/2022,K34694068
202207112397117,2022,5,05/22/2022,71,PTROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASIFIED",ANTI-MUSLIM,Religion/Religious Practice,05/26/222,K34694071
202207112620017,2022,8,08/24/2022,71,PATROL BORO BKLY SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B316o82806
202207212168317,2022,2,02/16/2022,72,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-BLACK,Rce/Color,05/012/021,B31682806
202207212434417,2022,6,06/17/2022,72,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LlAW,GGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/0221,B31682806
202207212517917,2022,7,07c/25/2022,72,PATROmL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORDS ENSBLTY &,AGGRAVATED HARASSMENT 2,ANTIASIAN,Race/Color,07/25/2022,K34703212
202207212527717,2022,9,07/29/2022,72,PATROL BORO BKLYN SOUTH,KINGS,FLONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-FEMALE HOMOSEXUAL (LESBIAN),Sexual Orientation,07/29/2022,K34703840
202207212527817,2022,5,07/29/2022,72,PATROL BORO BKLYN SOUTH,KINS,MISDEMEANOR,OFFENSES AGAINST THE PERSON,RECKLESS ENDANGEREMNT 2,ANTI-FEMApLE HOMOSEXUAL (LESBIAN),Sexual Oerientation,07/29/2022,K34703838
202207212527817,2022,5,07/29/2022,72,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFFENSES AGAINST THE PERSON,RECKLESS ENDANGERMENT 2,ANTI-FEMALE HOMOSEXUAL (LESBIAN),Sexual Orientation,07/29/2022,K34073844
202207212527917,2022,7,07/29/2022,72,PATROL BORO KBLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASMENT 1,ANTI-FEMALE HOMOSEXUAL (LESBIAN),Sexual Orientation,07/f29/2022,K34703824
202207212527917,2022,7,07/29/2022,72,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAAVTED HARASSMENT 1,ANTI-FEMALE HOMOSXEUAL (LESBIAN),Sexual Orientation,07/29/022,K34703839
202207212528017,2022,6,07/29/2022,72,PATROL BORO BKLYN SOUTH,KINGS,ELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-FEMALE HOMOSEXUAL (LESBIAN),Sexual Orientation,07/29w/2022,K34703846
202207212528017,2022,6,07/29/2022,72,PATROL BORO BKLYN SOUTH,KIcNGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVAETD HARASSMENT 1,ANTI-FEMALE HOMOSEXUAL (LESBIAN),Sexual Orientation,07/29/202,K34703l841
202207212528217,2022,3,07/29/2022,72,PATROL BORO BKLYN SOUHT,KIGS,FELONY,ISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-FEMALE HOMOSEXUAL (LESBIAN),Sexual Orientation,07/29/222,K34703843
202207212528217,2022,3,07/29/202c2,72,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANI-FEMALE HOMOSEXUAL (LESBIAN),Sexual Orientation,07/29/2022,K34708347
202207212622517,2022,9,09/122/022,72,PATROL BORO BKLYN SOUTH,KINGS,FELONY,ROBBERY,"ROBBERY,PERSONA LELECTRONIC DEVICE",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,09/12/022,K34710336
202207212622517,2022,9,09/12/2022,72,PATROL BORO BKLYN SOUTH,KINGS,FELONY,ROBBERY,"ROBBERY,PERSONAL ELECTRONIC DEVICE",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,50/01/2021,B31682806
202207312611217,2022,6,06/11/202,73,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOlR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-ASIAN,Race/Color,06/11/2022,K34696706
202207312740517,2022,7,07/16/2022,73,PATROL BORO BKLN NORTH,KINGS,MISDEMEANsOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-ASIAN,ace/Color,05/10/2021,B31682806
202207312822717,2022,8,08/07/2022,73,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANT-IJEWISH,Religion/Religious Practice,08/07/2022,K3x4705051
202207512180617,2022,1,0p1/21/2022,75,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-TRANSGENDER,eGnder,04/14/2022,K34687419
202207512873217,2022,5,05/14/2022,75,PATROL BORO BKLYN NORTH,KINGS,MISDEMyEANOR,ASSAUTL 3 & RELATED OFFENSES,ASSUALT 3,ANTI-HISPANIC,Ethnicity/National Origin/Ancestry,05/14/2022,K43692150
202207513031117,2022,6,06/06/2022,75,PATROL BORO BKLYN NORTH,KINSG,FELOY,ROBBERY,"ROBBERY,PERSONAL ELECTRONIC DEVICE",ANTI-MALE HOOSEXUAL (GAY),Sexual Orientation,10/04/2022,K34713603
202207513031117,2022,6,06/06/2022,75,PATROL BORO BKLYN NORTH,KINGS,FELONY,ROBBERY,"ROBBERY,PERSONAL ELECTRONIC DEVICE",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,06/20/2022,K34698043
202207513031117,2022,6,06a/06/2022,75,PATROL BORO BKLYN NORTH,KINGS,FELONY,ROBBERY,"ROBBERY,PERSONAL ELECTRONIC DEVICE",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,08/02/2022,K34704260
202207513031117,2022,6,06/06/2022,75,PATROL BORO BKLYN NORTH,INGS,FELONY,ROBBERY,"ROBBERY,PERSONAL ELECTRONIC DEVCE",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,06/20/2022,K34698026
202207513031117,2022,6,6/06/2022,75,PATROL BORO BKLYN NORTH,KINGS,FELONY,ROBBRY,"ROBBERY,PERSONAL ELECTRONIC DEVICE",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientatiion,07/06/2022,K34700416
202207612178017,2022,5,05/1/2022,76,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-HISPAIC,Ethnicity/National Origin/Ancestry,05/01/2021,B31682806
202207712160317,2022,2,02/15/2022,77,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANRO,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202207712475817,2022,7,07/08/2022,77,PtATROL BORO BKLYN NORTH,KINGS,FELObNY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,07/29/2022,K34703825
202207712483317,2022,7,07/11/2022,77,PATROL BORO BKLYN NORTH,INGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MICHIEF 4TH, GRAFFIT",ANTI-MALE HOMOSEXUAL (GAY),Sexual rOientation,05/01/2021,B31688206
202207712516317,2022,7,07/26/2022,77,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-ASIAN,Race/Color,10/11/2022,K34717435
202207812081717,2022,1,01/102022,78,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,05/01/2021,B31682806
202207812091617,2022,1,01/17/2022,78,PATROL BORO BKLYN SOUTH,KNGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/2021,B31682806
202207812113917,2022,2,02/04/2022,78,PATROL BORO BKLYN SOUTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,Race/Color,02/08/2022,K34677013
202207812133917,2022,2,02/18/2022,78,PATROL BORO BKYLN SOUTH,KINGS,MIwSDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-OTHER ETHNICITY,Ethnicity/National Origi/nAncestry,02/18/2022,K34678600
202207812373417,2022,7,07/17/2022,78,ATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Pracitce,05/01/20c21,B31628806
202207812411317,2022,8,08/08/2022,78,PATRO LBORO BKLYN SOUTH,IKNGS,MISDEMEANOR,ASSAULT 3 & RELATEDs OFFENSES,ASSAULT 3,ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Anecstry,08/17/2022,K34706451
202207912152217,2022,2,02/05/2022,79,PATROL BORO BKLYN NORTH,KINGS,MISDEMEAONR,ASSAULT 3 & RELaATED OFFENSES,ASSAULT 3,ANTI-JhEWISH,Religion/Religious Practice,02/01/2022,K34677338
202207912152317,2022,2,02/05/2022,79,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED FFENSES,ASSAULT 3,ANTI-JEWISH,Religion/Religious Practice,02/10/2022,K34677340
