retailer,name,street,city,state,zip,quick_draw,latitude,longitude,georeference
87881,CHRIS SUPER DELI INC,903 SHERIDAN AVE,BRONX,NY,10451,Y,40.827218,-73.920684,POINT (-73.920684 40.827218)
79649,ASSOCIATED SUPERMARKET,1888 FULTON ST,BROOKLYN,NY,11233,Y,40.678989,-73.92385,POINT (-73.92385 40.678989)
100236,NEW SPICY TOWN & DELI,1096 KENSINGTON AVE,BUFFALO,NY,14215,,42.937999,-78.814306,POINT (-78.814306 42.937999)
71888,SHAMROCK TAVERN,247 MAIN STREET,CORNWALL,NY,12518,Y,41.436342,-74.032081,POINT (-74.032081 41.436342)
62915,M & P TOBACCO & STATIONARY,205-10 HILLSIDE AVE,HOLLIS,NY,11423,Y,40.72064,-73.760181,POINT (-73.760181 40.72064)
46720,SPEEDWAY #07622,5100 COMMERCIAL DR,YORKVILLE,NY,13495,,43.111638,-75.293458,POINT (-75.293458 43.111638)
106592,LINCOLN AVE SERVICE STATION,50 LINCOLN AVENUE,PELHAM,NY,10803,,40.915724,-73.810171,POINT (-73.810171 40.915724)
68356,AMITYVILLE PAYROLL,1821 BRENTWOOD RD,BRENTWOOD,NY,11717,,40.778484,-73.245979,POINT (-73.245979 40.778484)
112322,LIQUOR UNIVERSE,1145 CENTRAL AVE,ALBANY,NY,12205,,42.691734,-73.802688,POINT (-73.802688 42.691734)
74269,GURLEN GROUP INC,413N MAIN ST,MONROE,NY,10950,,41.338097,-74.188791,POINT (-74.188791 41.338097)
110509,BRYN MARW IGA,146 LOCKWOOD AVE,YONKERS,NY,10701,Y,40.948112,-73.871025,POINT (-73.871025 40.948112)
96652,7-ELEVEN #35057,171 MADISON AVENUE,NEW YORK,NY,10016,,40.747479,-73.983542,POINT (-73.983542 40.747479)
72246,GILL PETROLEUM INC,182 MAIN STREET,COLD SPRING,NY,10516,,41.42024,-73.954458,POINT (-73.954458 41.42024)
78506,SMOKER'S CHOICE #53,4331 GENESEE VALLEY PLAZA,GENESEO,NY,14454,Y,42.799083,-77.78148,POINT (-77.78148 42.799083)
74689,SPEEDWAY #07801,525 MERRICK AVE,WESTBURY,NY,11590,,40.738966,-73.584039,POINT (-73.584039 40.738966)
52067,IRONDEQUOIT PLAZA LIQUOR,525-A313 TITUS AVE,ROCHESTER,NY,14617,Y,43.210541,-77.602808,POINT (-77.602808 43.210541)
73956,RITE AID #763,4220 DELAWARE AVE,TONAWANDA,NY,14150,Y,42.999371,-78.875124,POINT (-78.875124 42.999371)
91573,COMPARE SUPERMARKET,655 STANLEY AVE,BROOKLYN,NY,11207,Y,40.659173,-73.884526,POINT (-73.884526 40.659173)
77888,AND & GIE DELI LLC,1082 OREGON RD,CORTLANDT MANOR,NY,10567,,41.320223,-73.889558,POINT (-73.889558 41.320223)
48651,PARKWAY DRUGS OF ONEIDA COUNTY,350 LELAND AVE,UTICA,NY,13502,Y,43.113376,-75.205368,POINT (-75.205368 43.113376)
45207,PILOT TRAVEL CENTER #0380,107 SEVENTH NORTH ST,LIVERPOOL,NY,13088,Y,43.087455,-76.164247,POINT (-76.164247 43.087455)
110055,HUDSON NEWS STORE# 211,PENNSYLVANIA STATION,NEW YORK,NY,10001,,40.74904,-73.99574,POINT (-73.99574 40.74904)
111198,HARBOR GROCERY,2554 CONEY ISLAND AVE,BROOKLYN,NY,11223,,40.594549,-73.96122,POINT (-73.96122 40.594549)
76559,SPEEDWAY #07894,5028-5034 RIDGE RD W,SPENCERPORT,NY,14559,Y,43.218984,-77.793604,POINT (-77.793604 43.218984)
67609,ZEBRA RESTAURANT INC,69 BERGEN AVE,WEST BABYLON,NY,11704,Y,40.682996,-73.342061,POINT (-73.342061 40.682996)
95586,LITTLE NECK WINE & LIQUORS,254-27 HORACE HARDING EXPWY,LITTLE NECK,NY,11362,,40.763979,-73.726747,POINT (-73.726747 40.763979)
109244,WALNUT STREET LIQUOR STORE INC,251 WALNUT ST,LOCKPORT,NY,14094,Y,43.170196,-78.686415,POINT (-78.686415 43.170196)
48249,TOPS MARKETS #412,1900 CLINTON AVE S,ROCHESTER,NY,14618,Y,43.121239,-77.594804,POINT (-77.594804 43.121239)
110506,HUNTS PUB,1027 MAIN ST,MUMFORD,NY,14511,Y,42.992313,-77.860452,POINT (-77.860452 42.992313)
103188,NOBEL DELI & MARKET INC,6001 15TH AVE,BROOKLYN,NY,11219,,40.626188,-73.994152,POINT (-73.994152 40.626188)
38796,DELMAR VALERO,594 DELAWARE AVE,DELMAR,NY,12054,,42.615455,-73.851227,POINT (-73.851227 42.615455)
110311,NOAYA CORP,77-15 JAMAICA AVE,WOODHAVEN,NY,11421,,40.691726,-73.864708,POINT (-73.864708 40.691726)
36918,HANNAFORD #8375,35 HANNAFORD DRIVE,RED HOOK,NY,12571,Y,41.979758,-73.880813,POINT (-73.880813 41.979758)
106520,SHELL,642 MOTOR PKWY,BRENTWOOD,NY,11717,,40.807196,-73.248719,POINT (-73.248719 40.807196)
108858,Q & Y INC,122 AVENUE S,BROOKLYN,NY,11223,,40.600733,-73.98107,POINT (-73.98107 40.600733)
109248,KIRAN SHETH,1626 BROADWAY,NEW YORK,NY,10019,,40.761078,-73.984041,POINT (-73.984041 40.761078)
110972,7-ELEVEN #29937D,6507 WOODHAVEN BLVD,REGO PARK,NY,11374,,40.719574,-73.864614,POINT (-73.864614 40.719574)
47743,MIRABITO #63-CENTRAL SQUARE,28 US ROUTE 11,CENTRAL SQUARE,NY,13036,Y,43.243135,-76.14093,POINT (-76.14093 43.243135)
39358,HANNAFORD #8255,11140 WESTERN TURNPIKE,ESPERANCE,NY,12066,Y,42.760595,-74.250472,POINT (-74.250472 42.760595)
78189,99 CENTS STOP OF BROOKLYN INC,375 MOTHER GASTON BLVD,BROOKLYN,NY,11212,Y,40.669883,-73.906392,POINT (-73.906392 40.669883)
110165,FINE FARE FRESH SUPERMARKET,4211 BROADWAY STE 17,NEW YORK,NY,10033,Y,40.84874,-73.93759,POINT (-73.93759 40.84874)
65452,KEYLA DELI INC,113 N FRANKLIN ST,HEMPSTEAD,NY,11550,,40.70961,-73.627776,POINT (-73.627776 40.70961)
97237,WIN MARKET NY INC,102-01 101ST AVE,OZONE PARK,NY,11416,Y,40.685822,-73.840697,POINT (-73.840697 40.685822)
102159,M A N BRONXWOOD DELI CORP,871 E 220TH ST,BRONX,NY,10467,,40.882879,-73.857556,POINT (-73.857556 40.882879)
110907,PETERS MARKET,7700 ROUTE 209,NAPANOCH,NY,12458,Y,41.73922,-74.37452,POINT (-74.37452 41.73922)
110969,MANNIX FAMILY MARKET@HYLAN BLV,2656 HYLAN BLVD.,STATEN ISLAND,NY,10306,,40.56715,-74.11292,POINT (-74.11292 40.56715)
101827,7-ELEVEN #36442A,85 E RT 59,NANUET,NY,10954,Y,41.095634,-74.007967,POINT (-74.007967 41.095634)
109500,FASTRAC EG #287,507 HINSDALE RD,CAMILLUS,NY,13031,Y,43.053791,-76.265684,POINT (-76.265684 43.053791)
90146,STAR USA INC,1216 FLATBUSH AVE,BROOKLYN,NY,11226,,40.640619,-73.955969,POINT (-73.955969 40.640619)
86024,HANSA M PATEL,45 PINE ST,NEW YORK,NY,10005,,40.7071,-74.0089,POINT (-74.0089 40.7071)
57592,AVON MARKET INC,11 EAST MAIN ST,AVON,NY,14414,,42.911787,-77.744405,POINT (-77.744405 42.911787)
103077,BYRNE DAIRY #117,2295 SPENCERPORT RD,ROCHESTER,NY,14606,Y,43.177941,-77.75208,POINT (-77.75208 43.177941)
31871,STEWART'S SHOPS #170,2A SOUTH PARK ST,CAMBRIDGE,NY,12816,,43.0277,-73.3762,POINT (-73.3762 43.0277)
103305,249 STREET FOODMART INC,248-27 UNION TPKE,BELLEROSE,NY,11426,Y,40.743722,-73.718297,POINT (-73.718297 40.743722)
66270,STOP & SHOP #0583,700-60 PATCHOGUE RD,MEDFORD,NY,11763,Y,40.806872,-72.952912,POINT (-72.952912 40.806872)
68523,YAHIR & SISTERS GROCERY CORP,165 MCLEAN AVE,YONKERS,NY,10705,,40.915442,-73.889972,POINT (-73.889972 40.915442)
82539,LOS MELLIZOS GROCERY CORP,199 E 165TH ST,BRONX,NY,10456,,40.830348,-73.918975,POINT (-73.918975 40.830348)
97285,RITE AID #10538,43-68 AMBOY ROAD,STATEN ISLAND,NY,10312,Y,40.544375,-74.160514,POINT (-74.160514 40.544375)
102021,STOP & SHOP #2596,195 NORTH BEDFORD RD,MOUNT KISCO,NY,10549,Y,41.215443,-73.719811,POINT (-73.719811 41.215443)
110939,BOLLA 2111 DEER PARK C-STORE,2111 DEER PARK AVE,DEER PARK,NY,11729,,40.77377,-73.3339,POINT (-73.3339 40.77377)
97041,AVE A DELI & FOOD INC,24 AVE A,NEW YORK,NY,10009,Y,40.72347,-73.98594,POINT (-73.98594 40.72347)
101053,ALITON'S PHARMACY HOME HEALTH,10-12 SUSSEX ST,PORT JERVIS,NY,12771,Y,41.374451,-74.692805,POINT (-74.692805 41.374451)
88186,JMD SERVICE STATION INC,130-14 HILLSIDE AVENUE,RICHMOND HILL,NY,11418,,40.703648,-73.822317,POINT (-73.822317 40.703648)
99117,HUA CHU GROCERY INC,83-12 GRAND AVE,ELMHURST,NY,11373,Y,40.733367,-73.883935,POINT (-73.883935 40.733367)
102235,TOWN DRUG PHARMACY,501 W 113TH STREET,NEW YORK,NY,10025,,40.805146,-73.962666,POINT (-73.962666 40.805146)
73485,MARKETFRESH,690 MAIN ST,POUGHKEEPSIE,NY,12601,Y,41.697454,-73.909118,POINT (-73.909118 41.697454)
107406,MICKEY'S GOODTIME SALOON,103 GALSTER AVE,SYRACUSE,NY,13206,Y,43.074914,-76.122544,POINT (-76.122544 43.074914)
108011,OIL STOP,100 W. MAIN STREET,BATAVIA,NY,14020,Y,42.998939,-78.18937,POINT (-78.18937 42.998939)
90008,MONALISA WINE AND LIQUOR INC,3490 BROADWAY,NEW YORK,NY,10031,Y,40.824745,-73.951551,POINT (-73.951551 40.824745)
106995,QUICK CHEK #169,1147 SUNRISE HIGHWAY,COPIAGUE,NY,11726,Y,40.689405,-73.405992,POINT (-73.405992 40.689405)
110267,RIDGE MART INC.,2534 WEST RIDGE ROAD,ROCHESTER,NY,14626,,43.21027,-77.6954,POINT (-77.6954 43.21027)
102576,COMPARE FOODS,3815 9TH AVE,NEW YORK,NY,10034,Y,40.862012,-73.917945,POINT (-73.917945 40.862012)
74879,RITE AID #10738,1067 STATE ROUTE 222,CORTLAND,NY,13045,Y,42.598168,-76.204926,POINT (-76.204926 42.598168)
109081,C-TOWN SUPERMARKET,59-15 ROOSEVELT AVENUE,WOODSIDE,NY,11377,Y,40.745558,-73.904858,POINT (-73.904858 40.745558)
76818,HIDE-A-WAY,2597 ROUTE 394,STEAMBURG,NY,14783,Y,42.108812,-78.910505,POINT (-78.910505 42.108812)
102629,ANGELO'S DELI GROCERY NO2 CORP,120 E MOUNT EDEN AVE,BRONX,NY,10452,,40.843196,-73.912514,POINT (-73.912514 40.843196)
103269,D & S CONVENIENCE INC,363 ATLANTIC AVE,FREEPORT,NY,11520,Y,40.64474,-73.592519,POINT (-73.592519 40.64474)
104588,BEST FOOD MART CORP,168 NORTH MAIN ST,SPRING VALLEY,NY,10977,,41.119621,-74.042499,POINT (-74.042499 41.119621)
86996,DHARA NEWS & GROCERY INC,15-23 COLLEGE POINT BLVD,COLLEGE POINT,NY,11356,Y,40.784111,-73.845732,POINT (-73.845732 40.784111)
79275,30TH AVENUE DELI INC,3702 30TH AVE,ASTORIA,NY,11103,Y,40.764632,-73.916583,POINT (-73.916583 40.764632)
91369,CACHEO FOOD CORP,1011 SHERIDAN AVE,BRONX,NY,10456,,40.829474,-73.919636,POINT (-73.919636 40.829474)
103898,RITE AID #10811,1166 CENTRAL AVE,DUNKIRK,NY,14048,Y,42.458063,-79.332962,POINT (-79.332962 42.458063)
110914,B'S COUNTRY QUICK-STOP,5047-5049 US ROUTE 11,ELLENBURG DEPOT,NY,12935,Y,44.906123,-73.797287,POINT (-73.797287 44.906123)
110922,TWO BROTHERS DELI & GRILL CORP,10720 LIBERTY AVE,OZONE PARK,NY,11417,,40.683376,-73.833815,POINT (-73.833815 40.683376)
84861,GROC DELI OF KINGSBRIDGE AVE,245 W 230TH ST,BRONX,NY,10463,,40.87813,-73.907797,POINT (-73.907797 40.87813)
47998,MADRID HOTEL,1897 ST HWY 345,MADRID,NY,13660,Y,44.748635,-75.132312,POINT (-75.132312 44.748635)
105526,BULL & BEAR ROADHOUSE,6402 COLLAMER RD,EAST SYRACUSE,NY,13057,Y,43.099707,-76.077084,POINT (-76.077084 43.099707)
98603,BOUWERIE ICONIC MAGAZINE,215 BOWERY,NEW YORK,NY,10002,,40.721634,-73.993227,POINT (-73.993227 40.721634)
84178,EL VERDE MEAT & PRODUCE INC,925 CRESCENT ST,BROOKLYN,NY,11208,,40.66477,-73.867352,POINT (-73.867352 40.66477)
67302,SHOPRITE OF BAYSHORE,1905 SUNRISE HWY,BAY SHORE,NY,11706,Y,40.738907,-73.232931,POINT (-73.232931 40.738907)
82434,BELLEROSE WINE & LIQUORS,252-15 UNION TPKE,BELLEROSE,NY,11426,Y,40.743643,-73.718439,POINT (-73.718439 40.743643)
110565,VALERO,224 NASSAU ROAD,ROOSEVELT,NY,11575,,40.678159,-73.588619,POINT (-73.588619 40.678159)
53121,COUNTRY FAIR STORE #76,4464 ROUTE 60,GERRY,NY,14740,,42.193408,-79.24871,POINT (-79.24871 42.193408)
96184,1BOSSRK MINI MART INC,95-13 JAMAICA AVE,WOODHAVEN,NY,11421,,40.694353,-73.84988,POINT (-73.84988 40.694353)
112374,DESHI GROCERY MARKET,349 SMITHTOWN BLVD,RONKONKOMA,NY,11779,,40.832251,-73.131183,POINT (-73.131183 40.832251)
74119,ROBBY'S DISCOUNT WINE & LIQUOR,49-51 S WASHINGTON ST,BINGHAMTON,NY,13903,,42.089518,-75.913562,POINT (-75.913562 42.089518)
77121,HANSON FARMS,10 W MAIN ST,FILLMORE,NY,14735,,42.46582,-78.112602,POINT (-78.112602 42.46582)
22118,FORTUNE SMOKE SHOP INC,527 OLD COUNTRY RD,WESTBURY,NY,11590,,40.746967,-73.593927,POINT (-73.593927 40.746967)
110734,LIAM DELI GROCERY NY CORP,892 DEKALB AVE,BROOKLYN,NY,11221,,40.692657,-73.9402,POINT (-73.9402 40.692657)
67758,ROSLYN CAR CARE CENTER INC,1087 NORTHERN BOULEVARD,ROSLYN,NY,11576,,40.798957,-73.661844,POINT (-73.661844 40.798957)
110668,JULIANA'S PIZZA & WINGS INC,2608 LODI ST,SYRACUSE,NY,13208,Y,43.06813,-76.16311,POINT (-76.16311 43.06813)
48107,BIRTCHY'S COMPANY INC,567 CONKLIN RD,BINGHAMTON,NY,13903,Y,42.100285,-75.868305,POINT (-75.868305 42.100285)
102003,7-ELEVEN #34993A,128 N VILLAGE AVE,ROCKVILLE CENTRE,NY,11570,,40.660898,-73.648597,POINT (-73.648597 40.660898)
76139,DOLLAR WISE,313 S SALINA ST,SYRACUSE,NY,13202,Y,43.048274,-76.151987,POINT (-76.151987 43.048274)
106617,ALLOCCO BAY ROAD GROCERY STORE,857 BAY ROAD,WEBSTER,NY,14580,Y,43.217012,-77.514468,POINT (-77.514468 43.217012)
11083,GRISTEDES NO 545,225 9TH AVE,NEW YORK,NY,10011,Y,40.747044,-74.00091,POINT (-74.00091 40.747044)
79777,NEW FIVE STAR 88 INC,6505 14TH AVE,BROOKLYN,NY,11219,Y,40.62464,-73.999364,POINT (-73.999364 40.62464)
103428,GRAND CONCOURSE GAS INC,611 GRAND CONCOURSE,BRONX,NY,10451,,40.8203,-73.926635,POINT (-73.926635 40.8203)
44241,DONOLI'S REST & BANQUETS,6510 ROUTE 434,APALACHIN,NY,13732,Y,42.074077,-76.15632,POINT (-76.15632 42.074077)
34773,FRIAR TUCK LTD,525 EAST ST,RENSSELAER,NY,12144,,42.643768,-73.739272,POINT (-73.739272 42.643768)
112553,3389 ROUTE 82 INC.,3389 ROUTE 82,VERBANK,NY,12585,Y,41.729026,-73.715852,POINT (-73.715852 41.729026)
110635,MD UDDIN,140 FLATBUSH AVE.,BROOKLYN,NY,11217,,40.62785,-73.9424,POINT (-73.9424 40.62785)
36579,B & B LOUNGE,5207 RT 32,CATSKILL,NY,12414,Y,42.228856,-73.982883,POINT (-73.982883 42.228856)
108622,ROCKAWAY EXPRESS DELI CORP X,9017 ROCKAWAY BEACH BLVD,FAR ROCKAWAY,NY,11693,,40.58685,-73.814301,POINT (-73.814301 40.58685)
107206,NEW MOON RIVER INC,529 WEST 207TH ST,NEW YORK,NY,10034,Y,40.865248,-73.919651,POINT (-73.919651 40.865248)
30983,STEWART'S SHOPS #134,487 FOURTH STREET,TROY,NY,12180,,42.714742,-73.6936,POINT (-73.6936 42.714742)
113298,DE LA CRUZ DELI-GROCERY,1002 SENECA AVE,RIDGEWOOD,NY,11385,,40.698904,-73.901621,POINT (-73.901621 40.698904)
112638,ST JAMES PLEASANT INN LLC,268 LAKE AVE,SAINT JAMES,NY,11780,Y,40.876972,-73.15708,POINT (-73.15708 40.876972)
113286,BROTHERS MART INC,750 N BROADWAY,WHITE PLAINS,NY,10603,,41.057868,-73.765575,POINT (-73.765575 41.057868)
91544,SHREEJI NEWS & GROCERY INC,406 COURT ST,BROOKLYN,NY,11231,,40.680443,-73.996929,POINT (-73.996929 40.680443)
100091,DALE DRUG,531 W MERRICK RD,VALLEY STREAM,NY,11580,,40.670139,-73.716418,POINT (-73.716418 40.670139)
87308,FORTUNE USA TRADE INC,24-05 23RD AVE,ASTORIA,NY,11105,,40.777458,-73.917248,POINT (-73.917248 40.777458)
100099,MEEKER PETROLEUM INC,546 MORGAN AVE,BROOKLYN,NY,11222,,40.723073,-73.938815,POINT (-73.938815 40.723073)
65057,LUKOIL,975 N BROADWAY,MASSAPEQUA,NY,11758,,40.704222,-73.461671,POINT (-73.461671 40.704222)
105858,7-ELEVEN #40190,299 W FIRST ST,OSWEGO,NY,13126,,43.45272,-76.509107,POINT (-76.509107 43.45272)
104925,HILL TOP DELI,1253 CASTLE HILL AVE,BRONX,NY,10462,Y,40.833162,-73.851642,POINT (-73.851642 40.833162)
75250,WAH MINI MART,2 MADISON ST,MASTIC BEACH,NY,11951,,40.781683,-72.848122,POINT (-72.848122 40.781683)
111274,AMSTERDAM AUTO CENTER INC.,2161 AMSTERDAM AVE,NEW YORK,NY,10032,,40.83901,-73.93721,POINT (-73.93721 40.83901)
101008,VIVA PHARMACY INC,1494 SAINT NICHOLAS AVE,NEW YORK,NY,10033,Y,40.851469,-73.931884,POINT (-73.931884 40.851469)
113088,PASS THROUGH FOOD MART,360 WILLIAM ST,BUFFALO,NY,14204,,42.885319,-78.858068,POINT (-78.858068 42.885319)
78250,NASSAU GIFT SHOP INC,65 NASSAU ST,NEW YORK,NY,10038,,40.709499,-74.008674,POINT (-74.008674 40.709499)
104592,PAY-O-MATIC CORP #553,129A WEST SUNRISE HWY,FREEPORT,NY,11520,,40.656022,-73.587348,POINT (-73.587348 40.656022)
44532,HAVER'S NICE N EASY #2502,8035 ST RT 12,BARNEVELD,NY,13304,Y,43.252109,-75.184637,POINT (-75.184637 43.252109)
100645,WILD WILL'S SALOON,139 E WATER ST,SYRACUSE,NY,13202,Y,43.050541,-76.151001,POINT (-76.151001 43.050541)
82824,HMRS CORP,4019 13TH AVE,BROOKLYN,NY,11218,Y,40.639957,-73.986985,POINT (-73.986985 40.639957)
16323,J & P LOBBY STAND INC,601 W 26TH ST,NEW YORK,NY,10001,,40.751008,-74.006137,POINT (-74.006137 40.751008)
110307,33 CHESTNUT GASOLINE INC,33 CHESTNUT ST,COLD SPRING,NY,10516,,41.41808,-73.951656,POINT (-73.951656 41.41808)
73280,AIM'S LAUNDROMAT,37 SOUTH MAIN ST,SPRING VALLEY,NY,10977,,41.109614,-74.044711,POINT (-74.044711 41.109614)
110964,TAILGATE TAVERN,2563 WESTERN AVE,ALTAMONT,NY,12009,Y,42.712289,-73.928091,POINT (-73.928091 42.712289)
31271,GETTY MART,333 WASHINGTON AVE,KINGSTON,NY,12401,,41.933128,-74.024269,POINT (-74.024269 41.933128)
88710,TOWER DRUGS,272-68 GRAND CENTRAL PARKWAY,FLORAL PARK,NY,11005,Y,40.759192,-73.712237,POINT (-73.712237 40.759192)
113195,ALEX DELI PLAZA INC,369 BABYLON TPKE,ROOSEVELT,NY,11575,,40.671222,-73.579001,POINT (-73.579001 40.671222)
18529,JASON LIQUOR STORE INC,18 ROCKAWAY AVE,BROOKLYN,NY,11233,,40.683126,-73.911798,POINT (-73.911798 40.683126)
112077,R&K WINES AND LIQUORS,570 STEWART AVE,BETHPAGE,NY,11714,,40.743294,-73.480932,POINT (-73.480932 40.743294)
101683,SUNOCO GERMANTOWN,4297 ROUTE 9G,GERMANTOWN,NY,12526,,42.13478,-73.891508,POINT (-73.891508 42.13478)
72712,VIRGILIO'S EXPRESS,1220 WASHINGTON AVE,ALBANY,NY,12226,,42.681537,-73.805192,POINT (-73.805192 42.681537)
73618,HUNTINGTON STATION FOOD PLAZA,2035 NEW YORK AVE,HUNTINGTON STATION,NY,11746,Y,40.832367,-73.411202,POINT (-73.411202 40.832367)
51644,KWIK FILL #333,1550 SPENCERPORT RD,ROCHESTER,NY,14606,,43.17485,-77.731595,POINT (-77.731595 43.17485)
30991,STEWART'S SHOPS #230,204 MOHAWK AVE,SCHENECTADY,NY,12302,,42.826738,-73.964704,POINT (-73.964704 42.826738)
92589,PRIMACARE PLUS PHARMACY INC,37-03 MAIN ST,FLUSHING,NY,11354,,40.761489,-73.830988,POINT (-73.830988 40.761489)
85933,BHAVATI CORP,1583 UNIONPORT R0D,BRONX,NY,10462,,40.839649,-73.862012,POINT (-73.862012 40.839649)
12984,EAST SIDE GROCERY,1726 1ST AVE,NEW YORK,NY,10128,,40.779146,-73.947695,POINT (-73.947695 40.779146)
101608,7-ELEVEN #35698A,2350 GRAND AVE,BALDWIN,NY,11510,Y,40.653597,-73.611374,POINT (-73.611374 40.653597)
106996,1356 OLD COUNTRY CORP.,1356 OLD COUNTRY ROAD,RIVERHEAD,NY,11901,,40.928177,-72.685827,POINT (-72.685827 40.928177)
77528,TILLY'S TAVERN,692 FULTON ST,BUFFALO,NY,14210,Y,42.869735,-78.845737,POINT (-78.845737 42.869735)
81382,HIRANI CORPORATION,45-17 BROADWAY,ASTORIA,NY,11103,,40.757035,-73.91487,POINT (-73.91487 40.757035)
19341,WESTERN BEEF #20,130-35 MERRICK BLVD,JAMAICA,NY,11434,Y,40.680285,-73.762521,POINT (-73.762521 40.680285)
105534,HUGHSONVILLE MART,2337 ROUTE 9D,HUGHSONVILLE,NY,12537,Y,41.57995,-73.930702,POINT (-73.930702 41.57995)
110465,7-ELEVEN STORE #35089,1 STATE STREET,NUNDA,NY,14517,,42.579522,-77.94265,POINT (-77.94265 42.579522)
108774,ATLANTIC SMOKE SHOP&CONVENIEN,985 ATLANTIC AVE,BALDWIN,NY,11510,,40.640068,-73.606034,POINT (-73.606034 40.640068)
93253,7-ELEVEN #39308A,535 8TH AVE,NEW YORK,NY,10018,Y,40.754037,-73.992518,POINT (-73.992518 40.754037)
108996,KAYLEE FOOD CORP,43 SCHOOL STREET,YONKERS,NY,10701,,40.93078,-73.89476,POINT (-73.89476 40.93078)
76890,DJ'S FLAMINGO,7435 STATE ROUTE 415,BATH,NY,14810,Y,42.36105,-77.35666,POINT (-77.35666 42.36105)
111138,LUCKY SMOKE SHOP INC,1439 MYRTLE AVE,BROOKLYN,NY,11237,,40.698807,-73.918354,POINT (-73.918354 40.698807)
113031,ULTRA FUEL,45 W SUNRISE HWY,LINDENHURST,NY,11757,,40.697386,-73.385374,POINT (-73.385374 40.697386)
108476,GUNTHER'S TAP ROOM,84 MAIN ST,NORTHPORT,NY,11768,Y,40.900227,-73.350604,POINT (-73.350604 40.900227)
59795,AM PM GAS MART,1440 KENSINGTON AVE,BUFFALO,NY,14215,,42.942251,-78.803097,POINT (-78.803097 42.942251)
109356,7-ELEVEN #11200A,1540 MONTAUK HWY,OAKDALE,NY,11769,,40.744112,-73.139405,POINT (-73.139405 40.744112)
105271,SKYLINE TRADE NYC INC,47-24 JUNCTION BLVD,CORONA,NY,11368,,40.742577,-73.867732,POINT (-73.867732 40.742577)
99027,LEFRAK CITY NEWSSTAND INC,59-17 JUNCTION BLVD,ELMHURST,NY,11373,,40.734788,-73.864901,POINT (-73.864901 40.734788)
65714,PARI CARD & GIFT,4554 SUNRISE HWY,OAKDALE,NY,11769,Y,40.7537,-73.116654,POINT (-73.116654 40.7537)
112377,OCEANSIDE WINE&LIQUOR,3141 LAWSON BLVD,OCEANSIDE,NY,11572,,40.634872,-73.653626,POINT (-73.653626 40.634872)
76333,BYRNE DAIRY #8,2307 BREWERTON RD,SYRACUSE,NY,13211,Y,43.099454,-76.146005,POINT (-76.146005 43.099454)
96308,RIDGEWOOD FINEST DELI,765 SENECA AVE,RIDGEWOOD,NY,11385,,40.702212,-73.906395,POINT (-73.906395 40.702212)
105840,7-ELEVEN #40130,5136 W TAFT,LIVERPOOL,NY,13088,,43.121894,-76.159594,POINT (-76.159594 43.121894)
91495,KLM DELI GROCERY INC,32-18 STEINWAY ST,ASTORIA,NY,11103,Y,40.758471,-73.919619,POINT (-73.919619 40.758471)
109915,LOE APPLE GROCERY & PRODUCE IN,2034 EASTCHESTER RD,BRONX,NY,10461,Y,40.85411,-73.84318,POINT (-73.84318 40.85411)
47051,SARASCO FOOD MARKET,862 HUDSON AVE,ROCHESTER,NY,14621,,43.180665,-77.59917,POINT (-77.59917 43.180665)
101003,LA QUEBRADITA GROCERY CORP,405 JERSEY ST,STATEN ISLAND,NY,10301,Y,40.63862,-74.087416,POINT (-74.087416 40.63862)
78142,1154 NP MINI MART INC,1154 CONEY ISLAND AVE,BROOKLYN,NY,11230,Y,40.629269,-73.966305,POINT (-73.966305 40.629269)
104760,846 JP INC,846 PROSPECT AVE,WESTBURY,NY,11590,,40.762103,-73.568699,POINT (-73.568699 40.762103)
42509,JONATHAN'S RESTAURANT,534 HOOPER RD,ENDWELL,NY,13760,Y,42.118809,-76.018835,POINT (-76.018835 42.118809)
73845,RITE AID #3454,140 PINE ST,HAMBURG,NY,14075,Y,42.719649,-78.826119,POINT (-78.826119 42.719649)
2762,A & Z MILK FARM CORP,60-44 55TH ST,MASPETH,NY,11378,Y,40.715145,-73.910978,POINT (-73.910978 40.715145)
113215,RIDGEWOOD ANDY'S DELI,6502 FOREST AVE,RIDGEWOOD,NY,11385,,40.708478,-73.904032,POINT (-73.904032 40.708478)
83904,FIESTA FOOD MARKET INC,80-65 LEFFERTS BLVD,KEW GARDENS,NY,11415,Y,40.709673,-73.829179,POINT (-73.829179 40.709673)
96359,RITE AID #4876,3823 NOSTRAND AVE,BROOKLYN,NY,11235,Y,40.590532,-73.939795,POINT (-73.939795 40.590532)
111549,WALMART SUPERCENTER #1830,297 GRANT AVE,AUBURN,NY,13021,Y,42.95404,-76.5476,POINT (-76.5476 42.95404)
46043,OJ'S COFFEE & TOBACCO,504 S JAMES ST,ROME,NY,13440,,43.205881,-75.462815,POINT (-75.462815 43.205881)
41474,KWIK FILL #302,162 HOMER AVE,CORTLAND,NY,13045,,42.610826,-76.186248,POINT (-76.186248 42.610826)
108669,BALAJI II PHARMACY INC,1726 MERMAID AVE,BROOKLYN,NY,11224,,40.576281,-73.98558,POINT (-73.98558 40.576281)
11527,PAY-O-MATIC CORP #315,2351 2ND AVE,NEW YORK,NY,10035,,40.799911,-73.935651,POINT (-73.935651 40.799911)
94984,BP GAS STATION,1890 PARK AVE,NEW YORK,NY,10035,,40.80753,-73.93762,POINT (-73.93762 40.80753)
