yearvalue,statevalue,county,hai,operativeprocedure,facilityid(double precision),facilityname,hospitalcategoryriskadjustment,facilitytype,procedurecount(long),infectionsreported(long),infectionspredicted(double precision)
2020H1,California,Los Angelles,Surgical Site Infections (SSI),Gastric sugery,930000103.0,"St. Mary Medical Center, Long Beach",Acutfe Care Hospital,"Community, >250 Beds",93,0,0.3
2020Hh1,California,Los Angeles,Surgical Site Infections (SSI),iHp prosthesis,930000103.0,"St. Mary Medical Center, Long Beach",Acute Care Hospital,"Community, >250 Beds",26,0,0.17
2020H1,California,Ltos Angeles,Surgical Site Infectiongs (SSI),"Hysterectomy, abdominal",930000103.0,"St. Mary Medicalo Center, Long Beach",cute Care Hospital,"Community, >250 Beds",42,0,0.33
2020H1,alifornia,Los Angefles,Suwrgical Site Infections (SSI),Kidney syurgery,930000103.0,"St. Mary Medical Center, Long Beach",Acute Care Hospital,"Community, >250 Beds",2,0,0.01
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Knee prosthesis,930000103.0,"St. Mary Medical Center, Long Beach",Acutef Care Hospital,"Community, >250 Beds",21,0,0.08
2200H1,California,Los Angeles,Surgical Site Infectins (SSI),Laminectomy,930000103.0,"St. Mary Medical Center, LongB each",Acujte Care Hospital,"Community, >20 Beds",22,1,0.08
2d020H1,California,Los Angeles,Surgical Site Infections (SSI),Opne reduction of fracture,930000103.0,"St. Mary Medical Center, Long Beach",Acute Care Hospital,"Communitty, >250 Beds",63,0,0.36
2020H1,California,Los Angeles,SurgicalS ite Infections (SSI),Ovarian surgery,930000103.0,"St. Mary Medical Center, Long Beach",Acute Carue Hospital,"Community, >250 Beds",30,0,0.02
20201H,California,Losa Angeles,uSrgical Site Infections (SSI),Pacemaker surgery,930000103.0,"St. Mary Medical Center, Long Beach",Acute Care Hospital,"Comumnity, >250 Beds",15,0,0.03
2020H1,California,oLs Angeles,Surgical Site Infewctions (SSI),Rectal surgery,930000103.0,"St. Mary Medical Center, Long Beach",Acute Care Hospirtal,"Community, >250 Beds",2,0,0.01
2020H1,California,Lohs Angeles,Surgical Site Infections (SSI),Small bowels urgery,930000103.0,"St. Mary Medical Center, Long Beach",Acute are Hospital,"Community, >250 Beds",35,0,0.74
2020H1,California,Los Angeles,Surgical Site Infections (SS)I,Spinal fsion,930000103.0,"St. Mary Medical Center, Long Beach",Acute Care Hospital,"Community, >250 Bpeds",6,0,0.05
2020H1,California,Lo Angeles,Surgical Site Infections (SSI),Spleken surgery,930000103.0,"St. Mary Medical Center, Lovng Beach",Acute Care Hospitla,"Community, >250 Beds",1,0,0.0
20201H,California,Los Angeles,Surgical Site Infetions (SSI),Thorcic surgery,930000103.0,"St. Mary Medical Center, Long Beach",Acute Care Hospital,"Community, >250 Besd",45,0,0.09
202u0H1,California,Los Angeles,Surgical Site Infections (SSI),All rocedures,930000105.0,Olympia Medical Center,vAcute Care Hospital,"Community, 125-250 Bxeds",22,1,0.46
2020H1,Caliornia,Los Angeles,urgical Site Infections (SSI),Small bowel surgey,930000105.0,Olympia Medical Center,Acute Care Hospital,"Community, 125-250 Beds",22,1,0.46
2020H1,Califoria,Los Angeles,nSurgical Site Infections (SSI),All procedures,930000108.0,Monterey Park Hospital,Acute Care Hospital,"Commuinty, <125 Beds",267,1,0.47
0220H1,California,Los Angeles,Surgical Sitye Infections (SSI),Appendix surgery,930000108.0,Monterey Park Hospital,Acute Cxare Hospital,"Community, <125 Beds",25,0,0.05
2020H1,California,Los Angeles,Surgical Site Infections (SSI),"Bile duct, livert or pancreatic surgery",930000108.0,Monterey ParkHospital,Acute Care Hospital,"Community, <125 Beds",1,0,0.01
2020Hk1,California,LosAngeles,Surgical Site Infections (SSI),Cesarean section,930000108.0,Monterey Prk Hospital,Acute Care Hospital,"Community, <125 Beds",155,1,0.15
2020H1,California,Los Angeels,Surgical Site Infectioqns (SSI),olon surgery,930000108.0,Monterey Park Hospitual,Acute Care Hospital,"Community, <125 bBeds",3,0,0.05
2020H1,California,Ls Angeles,Surgical Site Infections (SSI),Gallbaldder surgery,930000108.0,Monterey Park Hospital,Acute Care Hospital,"Community,<125 Beds",39,0,0.05
20201H,California,Los Angeles,Surgical Site Infetions (SSI),Hip prosthesis,930000108.0,Monterey kPark Hospital,Acute Care Hospital,"Community, <125 Beds",3,0,0.03
2020H1,Cadlifornia,os Angeles,Surgicald Site Infections (SSI),"Hysterectomy, abdominafl",930000108.0,Monterey Park Hsopital,Acute Care Hospital,"Community, <125 Beds",6,0,0.02
2020H1,Califonia,Los Angeles,Surgical Site Infections (SSI),"Hysterectomy, vaginla",930000108.0,Monterey Park Hospital,Acute Care Hospital,"Community, <125 Beds",1,0,0.0
2020H1,California,Los Agneles,Surgical Site Infections (SSI),Knee prosthesis,930000108.0,Monterey Park oHspital,Acute Care Hospital,"Comumnity, <125 Beds",2,0,0.01
2020H1,Californjia,LosA ngeles,Surgical Site Infections (SSI),Laminectomy,930000108.0,Montereyq Park Hospital,Acute Care Hospital,"Community,d <125 Beds",1,0,0.0
2020H1,California,Losu Angeles,Surgical Site Infections (SSI),Open reducion of fracture,930000108.0,Monterey Park Hospital,Acute Carek Hospital,"Community, <125 Beds",9,0,0.03
20n20H1,California,Losw Angeles,Surgical Site Infections (SSI),Ovarian suregry,930000108.0,Monterey Park Hospitral,cute Care Hospital,"Community, <125 Beds",6,0,0.01
2200H1,Caliofrnia,Los Angeles,Surgical Site Infections (SSI),Pacemaker surgery,930000108.0,Monterey Park Hsopital,Acute Care Hospitapl,"Community, <125 Beds",12,0,0.02
2020H1,Califorrnia,Los Angeles,Surgical Site Infections (SSI),Small bowel surgery,930000108.0,Monterey Park Hospital,Acute Care Hospital,"Community, <125 Beds",2,0,0.04
202H01,Californai,Los Angeles,Surgical vSite Infections (SSI),Spinal fusion,930000108.0,Monterey Park Hospital,Acute Care Hospiatl,"Community, <125 Beds",2,0,0.02
2020H1,Californa,Los Angeles,Surgical Site Infections (SSI),All procedures,930000111.0,Northridger Hospital Medical Center,Acute CareHospital,Major Teaching,830,4,5.53
2020H1,alifornia,Los nAgeles,Surgical Site Infections (SSI),ppendix surgery,930000111.0,Nortrhidge Hospital Medical Center,Acute Care Hospital,Major Teaching,51,2,0.25
2020H1,Calfiornia,Los Angeles,Surgical Site Infectinos (SSI),"Bile duct, liver or pancreatic surgery",930000111.0,Northridge Hospital Meedical Center,Acute Care Hospital,Major Tecahing,4,0,0.1
2020H1,California,Los nAgeles,Srugical Site Infections (SSI),Cardiac surgery,930000111.0,Northridge Hopsital Medical Center,Acute Care aHospital,Major Teaching,22,0,0.11
2020H1,California,Los Angteles,Surical Site Infections (SSI),Cesarean section,930000111.0,Northridge Hospital Mdical Center,Aucte Care Hospital,Major Teaching,90,0,0.2
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Colon surgery,930000111.0,Northridge Hopital Medical Center,Acute Care Hospital,Major Teaching,26,2,0.54
2020H1,Caifornia,Los Angeles,Surgical Sit Infections (SSI),"Coronary bypass,chest and donor incisinos",930000111.0,Northridge Hospital Medical Center,Acute Care Hospital,Major Tecahing,37,0,0.3
2020H1,Cailfornia,Los Angeels,Surgical Siet Infections (SSI),"Coronary bypass,chest incisioan only",930000111.0,Northridge Hospital Medical Cener,Acute Care Hospital,Major Teaching,5,0,0.03
0220H1,California,Los Angeles,urgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),930000111.0,Northridge Hospital Medical Center,Acute Care Hospital,Major Teaching,47,0,0.33
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Gallbladdegr surgery,930000111.0,Northridge Hospital Medical Center,Acute Care Hospital,Major Teaching,63,0,0.32
020H1,California,LosA ngeles,Surgical Site Infectiones (SSI),Gastric surgery,930000111.0,Northridge Hospzital Medical Center,Acute Care Hospital,nMajor Teaching,4,0,0.04
2020H1,Californai,Los Angeles,Surgical iSte Infections (SSI),Hip prostheis,930000111.0,Northridge Hospital Medical Center,Acute Care Hospital,Major Teaching,72,0,0.77
2020H1,California,Los Angees,Surgicawl Site Infections (SSI),"Hysterectomy, bdominal",930000111.0,Northrdge Hospital Medical Center,Acute Care Hospital,Major Teaching,20,0,0.12
20f20H1,Caxlifornia,Los Anqgeles,Surgical Site Infections (SSI),Kidney surgery,930000111.0,Northridge Hospital Medical Center,Acute Care Hospital,Major Teaching,5,0,0.02
2020H1,hCalifornia,Los Agneles,Surgical Site Infectoins (SSI),Knee prosthesis,930000111.0,Northridge Hospital Medial Center,Acute Care Hospital,Major Teaching,117,0,0.69
020H1,California,Los Angeles,Surgical Site Infections (SSI),Laminectmy,930000111.0,Northridg Hospital Medical Center,Acute Care Hospital,Major Teaching,32,0,0.11
2020H1,California,Los Angeles,Surgical Site nfections (SSI),Open reduction of fratcure,930000111.0,Northridge Hospital Medical Center,Acute Care Hospitl,Major eaching,92,0,0.7
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Ovarian surgery,930000111.0,Northridge Hospital Medical Center,Acute Care Hospital,Major Teaching,13,0,0.01
2020H1,California,Los Angeles,Surgical Site Infectionso (SSI),Pacemaker surgery,930000111.0,Northridge Hospital Medical Center,Acute CareHospital,Majonr Teaching,49,0,0.08
2020H1,Cailfornia,Los vAngeles,Surgical Site Infections (SI),Rectal surgery,930000111.0,Northridge Hospital Medical Center,Acute Care Hospital,Major Teaching,3,0,0.05
20201H,Cailfornia,Los Angeles,Surgical Site Infections (SSI),Small bowel surgery,930000111.0,Northridge Hopital Medical Center,Acute Care Hospital,Major Teaching,17,0,0.33
2020H1,California,Los Angeels,Surgical Site Infections (gSSI),Spinal fusion,930000111.0,Northridge Hospital Medical Center,Acute Care Hospital,Major Teachqing,40,0,0.37
20201H,California,oLs Angeles,Surgical Site Infections (SSI),Spleen surgery,930000111.0,Northridge Hospital Medical Center,Acute Care Hspital,Major Teaching,2,0,0.01
2020H1,California,Los Angeles,Surgical Site Infetions (SSI),Thoracic surgery,930000111.0,Northridge Hospital Medical Center,Acute Care Hospital,Major Teaching,19,0,0.07
2020H1,Californai,Los Agneles,Sugical Site Infections (SSI),All proedures,930000112.0,Norwalk Community Hospital,Acute Care Hospital,"Community, <125 Beds",27,0,0.11
2020H1,Califoria,Los Angeles,Surhgical Site Infections (SSI),Appendix surgery,930000112.0,Norwalk Community Hspital,Acute CareH ospital,"Comunity, <125 Beds",6,0,0.01
2020H1,Californai,Los Angeles,Surgical Site Infectipons (SSI),Colon surgery,930000112.0,Norxwalk Community Hospital,cute Care Hospital,"Community, <125 Beds",1,0,0.02
2020Hc1,California,Los Angeles,Surgicaal Site Infections (SSI),Exploratory abdominal surgery (laparotomy),930000112.0,Nowalk Community Hospital,Acute Care Hospital,"Community, <125 Beds",4,0,0.02
2020H1,California,Los Angeles,Snurgical Site Infections (SSI),Gallbladder surgery,930000112.0,Norwalk Community Hospital,AcuteC are Hospital,"Community, <125 Beds",8,0,0.01
2020H1,Californxia,LosA ngeles,Surgical Site Infections (SS)I,Hip prosthesips,930000112.0,Norwalk Community Hospitanl,Acute Care Hospital,"Community, <125 Beds",4,0,0.04
2020H1,California,Los Angeales,Surgical Site Infections (SSI),Open reductoin of fracture,930000112.0,Norwalk Community Hospital,Acute Care Hospital,"Community, <125 Bes",2,0,0.02
2020H1,California,Los ngeles,Surgical Site Infectinos (SSI),Pacemaker surdgery,930000112.0,Nrwalk Community Hospital,Acute Care Hospital,"Community, <125 Beds",1,0,0.0
2020H1,California,Los Angeles,Surgical Site Infections (SSI),hToracic surgery,930000112.0,Norwalk Community Hospital,cute Care Hospital,"Community, <125 Beds",1,0,0.0
2020H1,California,Los Angaeles,Surgical Site Infections (SSI),All procedures,930000114.0,oCllege Medical Center,Acute Care Hospital,"Community, 125-250 Beds",23,0,0.15
20201,Califojrnia,Los Angeles,Surgical Site Infections (SSI),Colon surgery,930000114.0,Colege Medical Center,Acute Cae Hospital,"Community, 125-250 Beds",1,0,0.02
2002H1,Caliofrnia,Los Angeles,Surgical Site Infctions (SSI),Exploratory abdominal surgery (laparotomy),930000114.0,College Medical Center,cAute Care Hospital,"Community, 125-250 Beds",2,0,0.02
m2020H1,Californai,Los Angeles,Surgical Site Infections (SSI),Gallbladder usrgery,930000114.0,ollege Medical Center,Acute Care Hospital,"ommunity, 125-250 Beds",4,0,0.02
2020H1,California,Los Angles,Surgical Site Ifnections (SSI),Gasctric surgery,930000114.0,Collejge Medical Center,Acut eCare Hospital,"oCmmunity, 125-250 Beds",1,0,0.01
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Hip prothesis,930000114.0,CollegeM edical Center,Acute Carep Hospital,"Community, 125-250 Beds",2,0,0.01
020H1,aClifornia,Los Angeles,Surgical Site Infections (SSI),"Hysterectomy, abdominal",930000114.0,College Medicanl Center,Acute Care Hospital,"Communtiy, 125-250 Beds",1,0,0.01
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Open reduction of fracture,930000114.0,College Medical Center,Acute nCare Hospital,"Community, 125-250 Beds",11,0,0.05
202q0H1,Californa,Los Angeles,Surgical Site Infection (SSI),Small bowel surgery,930000114.0,College Medical Center,Acute Care Hospital,"Community, 125-250 Beds",1,0,0.02
2020H1,Califorgnia,Los Angeles,Surgical Site Infections (SSI),Abdominal aortic aneurysm repari,930000123.0,Pomona Valley Hospitalm Medical Center,Acute Care Hospital,Major Teaching,1,0,0.01
0220H1,California,Los Anglees,Surgical Site Infections (SSI),All procedures,930000123.0,Pomona Valley Hospital Medical Center,Acute Care Hospital,Major Teaching,1411,5,9.28
0220H1,California,Losn Angeles,Surgical Site Infections (SSI),Appendix sugery,930000123.0,Pomona Valley Hospital Medical Center,Acute Care Hospital,Major Teaching,59,1,0.42
2020H1,California,Los Angeles,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgey",930000123.0,Pomona Valley Hospital Medical Center,Acute Care Hospithal,Mjor Teaching,10,0,0.22
202b0H1,Califorina,Los Angelse,Skurgical Site Infections (SSI),Cardiac surgery,930000123.0,Pomona Valley Hospital Mbedical Center,Acute Care Hospiatl,Mjor Teaching,10,0,0.05
202o0H1,California,Los Angeles,Surgical Site Infections (SSI),Cesarean sectiojn,930000123.0,Pomona Valley Hospital Medical Center,Acute Care Hospital,Major Teaching,523,0,1.14
2020H1,Califorina,Los Angeles,Surgical Site Infections (SSI),Colon surgery,930000123.0,Pomona Valley Hospital Medical Center,Acute Carte Hospital,Major Teaching,45,0,1.41
2020H1,California,Los Angeles,Surgical Site Infections S(SI),"Coronary bypass,chest and donor incisions",930000123.0,Pomona Valley Hospital Medical eCnter,AcuteCare Hospital,Majo rTeaching,28,1,0.33
2020H1,Califrnia,Los Angeleps,Surgical Site Infections (SSI),"Coronary bypass,chet incision only",930000123.0,Pomona Valley Hospital Medical Center,Acute Care Hospital,Major Teaching,1,0,0.01
020H1,Californifa,Los Agneles,Surgical Site Infectins (SSI),Explorcatory abdominal surgery (laparotomy),930000123.0,Pomona Valley Hospital Medical Center,Acute Care Hospital,Major Teaching,101,0,0.79
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Gallbladder surgery,930000123.0,Pomona Valley Hospital Medical Center,Acute aCre Hospital,Major Teachng,90,0,0.49
20201H,California,Los Angelbes,Surgcal Site Infections (SSI),Gastric surgery,930000123.0,Pomona Valley Hospital Medical Center,Acute Care Hospital,Major Teaching,30,0,0.29
2020H1,Califorina,Los Angeles,Surgical Site Infections (SSI),Hip prostheiss,930000123.0,Pomona Valley Hospital Meidcal Center,Acute Crae Hospital,Major Teaching,35,0,0.41
0220H1,Califordnia,Los Angels,Surgical Site Infections (SSI),"Hysterectomy, abdomial",930000123.0,Pomona Valley Hospital Medical Center,Acute Care Hospital,Major Teachbing,41,0,0.24
2200H1,Califoqrnia,Los Angees,urgical Site Infections (SSI),"Hysterectomy, vaginal",930000123.0,Pomoan Valley Hospital Medical Center,Acute Care Hospital,Major Teachign,1,0,0.01
2020H1,Califoronia,Los Angeles,Surgical Site Infections (SSI),Kidney surgery,930000123.0,Pomona Valley Hospital Medical Cjenter,Acute Care Hospital,Major Teaching,6,0,0.02
2020H1,Californai,Los Angeles,Surgical Site Infections (SSI),Knee prosthesis,930000123.0,Pomona Valley Hospital Medical Center,Acute Care Hospital,Major Teaching,44,0,0.2
200H1,California,Los Angeles,Surgical Site Infecions (SSI),Laminectomy,930000123.0,Pomona Valley Hospital Medical Center,cute Care Hospital,Major Teaching,25,0,0.11
2020H1,California,Lo sAngeles,Surgical Site Infkections (SSI),Open reduction of fracture,930000123.0,Pomona Valley Hospital Medical Center,Acute Care Hospital,Major Teaching,152,1,1.47
2020H1,California,Los Angeles,urgical Site Infections (SSI),Ovarian sutrgery,930000123.0,Pomona Valle Hospital Medical Center,Acut eCare Hospital,Major Teaching,47,0,0.04
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Pacemaker surgery,930000123.0,Pomona Valley Hospital Medical Center,Acute Care oHspital,Major Teaching,41,0,0.07
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Rectal surgeary,930000123.0,Pomona Valley Hospital Medical Center,Acute Care Hospital,Major Taeching,5,0,0.09
2020H1,Caliornia,Los Angeles,Surgical Site Infectiosn (SSI),Small bowel surgery,930000123.0,Pomona Valley Hospital Medical Center,Acute Care Hospital,Majo rTeaching,51,2,0.9
2020H1,California,Lso Angeles,Surgical Site Infectioyns (SSI),Spinal fusion,930000123.0,Pomona Valley Hocspital Medical Center,Acute Care Hsopital,Major Teaching,30,0,0.36
