year,state,county,hai,operative_procedure,facility_id,facility_name,hospital_category_risk_adjustment,facility_type,procedure_count,infections_reported,infections_predicted
2020H1,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000093.0,Glendale Memorial Hospital and Health Center,Acute Care Hospital,"Community, >250 Beds",1,0,0.02
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Appendix surgery,930000093.0,Glendale Memorial Hospital and Health Center,Acute Care Hospital,"Community, >250 Beds",1,0,0.02
2020H1,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000095.0,MemorialCare Long Beach Medical Center,Acute Care Hospital,Major Teaching,9,0,0.1
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Appendix surgery,930000095.0,MemorialCare Long Beach Medical Center,Acute Care Hospital,Major Teaching,1,0,0.0
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Cardiac surgery,930000095.0,MemorialCare Long Beach Medical Center,Acute Care Hospital,Major Teaching,7,0,0.07
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),930000095.0,MemorialCare Long Beach Medical Center,Acute Care Hospital,Major Teaching,1,0,0.03
2020H1,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000096.0,Methodist Hospital of Southern California,Acute Care Hospital,"Community, >250 Beds",9,0,0.02
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Appendix surgery,930000096.0,Methodist Hospital of Southern California,Acute Care Hospital,"Community, >250 Beds",8,0,0.02
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Open reduction of fracture,930000096.0,Methodist Hospital of Southern California,Acute Care Hospital,"Community, >250 Beds",1,0,0.0
2020H1,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000099.0,"PIH Health Hospital, Whittier",Acute Care Hospital,"Community, >250 Beds",1,0,0.0
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Appendix surgery,930000099.0,"PIH Health Hospital, Whittier",Acute Care Hospital,"Community, >250 Beds",1,0,0.0
2020H1,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000101.0,Providence Saint Joseph Medical Center,Acute Care Hospital,"Community, >250 Beds",4,0,0.01
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Appendix surgery,930000101.0,Providence Saint Joseph Medical Center,Acute Care Hospital,"Community, >250 Beds",1,0,0.0
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Cesarean section,930000101.0,Providence Saint Joseph Medical Center,Acute Care Hospital,"Community, >250 Beds",2,0,0.0
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Open reduction of fracture,930000101.0,Providence Saint Joseph Medical Center,Acute Care Hospital,"Community, >250 Beds",1,0,0.01
2020H1,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000103.0,"St. Mary Medical Center, Long Beach",Acute Care Hospital,"Community, >250 Beds",14,0,0.05
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Appendix surgery,930000103.0,"St. Mary Medical Center, Long Beach",Acute Care Hospital,"Community, >250 Beds",10,0,0.04
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Cesarean section,930000103.0,"St. Mary Medical Center, Long Beach",Acute Care Hospital,"Community, >250 Beds",3,0,0.0
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Laminectomy,930000103.0,"St. Mary Medical Center, Long Beach",Acute Care Hospital,"Community, >250 Beds",1,0,0.01
2020H1,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000108.0,Monterey Park Hospital,Acute Care Hospital,"Community, <125 Beds",12,0,0.01
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Appendix surgery,930000108.0,Monterey Park Hospital,Acute Care Hospital,"Community, <125 Beds",11,0,0.01
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Cesarean section,930000108.0,Monterey Park Hospital,Acute Care Hospital,"Community, <125 Beds",1,0,0.0
2020H1,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000111.0,Northridge Hospital Medical Center,Acute Care Hospital,Major Teaching,47,0,0.18
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Appendix surgery,930000111.0,Northridge Hospital Medical Center,Acute Care Hospital,Major Teaching,34,0,0.12
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Colon surgery,930000111.0,Northridge Hospital Medical Center,Acute Care Hospital,Major Teaching,1,0,0.03
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),930000111.0,Northridge Hospital Medical Center,Acute Care Hospital,Major Teaching,1,0,0.0
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Gallbladder surgery,930000111.0,Northridge Hospital Medical Center,Acute Care Hospital,Major Teaching,2,0,0.0
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Open reduction of fracture,930000111.0,Northridge Hospital Medical Center,Acute Care Hospital,Major Teaching,8,0,0.03
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Spinal fusion,930000111.0,Northridge Hospital Medical Center,Acute Care Hospital,Major Teaching,1,0,0.01
2020H1,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000123.0,Pomona Valley Hospital Medical Center,Acute Care Hospital,Major Teaching,51,0,0.26
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Appendix surgery,930000123.0,Pomona Valley Hospital Medical Center,Acute Care Hospital,Major Teaching,35,0,0.19
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Cesarean section,930000123.0,Pomona Valley Hospital Medical Center,Acute Care Hospital,Major Teaching,2,0,0.0
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),930000123.0,Pomona Valley Hospital Medical Center,Acute Care Hospital,Major Teaching,1,0,0.0
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Gallbladder surgery,930000123.0,Pomona Valley Hospital Medical Center,Acute Care Hospital,Major Teaching,3,0,0.0
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Open reduction of fracture,930000123.0,Pomona Valley Hospital Medical Center,Acute Care Hospital,Major Teaching,7,0,0.01
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Small bowel surgery,930000123.0,Pomona Valley Hospital Medical Center,Acute Care Hospital,Major Teaching,2,0,0.01
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Spinal fusion,930000123.0,Pomona Valley Hospital Medical Center,Acute Care Hospital,Major Teaching,1,0,0.04
2020H1,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000125.0,San Dimas Community Hospital,Acute Care Hospital,"Community, <125 Beds",4,0,0.02
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Appendix surgery,930000125.0,San Dimas Community Hospital,Acute Care Hospital,"Community, <125 Beds",1,0,0.0
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Cesarean section,930000125.0,San Dimas Community Hospital,Acute Care Hospital,"Community, <125 Beds",1,0,0.0
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Colon surgery,930000125.0,San Dimas Community Hospital,Acute Care Hospital,"Community, <125 Beds",1,0,0.02
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),930000125.0,San Dimas Community Hospital,Acute Care Hospital,"Community, <125 Beds",1,0,0.0
2020H1,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000127.0,Torrance Memorial Medical Center,Acute Care Hospital,"Community, >250 Beds",1,0,0.01
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Appendix surgery,930000127.0,Torrance Memorial Medical Center,Acute Care Hospital,"Community, >250 Beds",1,0,0.01
2020H1,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000128.0,St. Francis Medical Center,Acute Care Hospital,"Community, >250 Beds",34,0,0.39
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Appendix surgery,930000128.0,St. Francis Medical Center,Acute Care Hospital,"Community, >250 Beds",17,0,0.07
2020H1,California,Los Angeles,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",930000128.0,St. Francis Medical Center,Acute Care Hospital,"Community, >250 Beds",1,0,0.15
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Cardiac surgery,930000128.0,St. Francis Medical Center,Acute Care Hospital,"Community, >250 Beds",1,0,0.0
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Cesarean section,930000128.0,St. Francis Medical Center,Acute Care Hospital,"Community, >250 Beds",3,0,0.0
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Colon surgery,930000128.0,St. Francis Medical Center,Acute Care Hospital,"Community, >250 Beds",1,0,0.04
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),930000128.0,St. Francis Medical Center,Acute Care Hospital,"Community, >250 Beds",4,0,0.09
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Open reduction of fracture,930000128.0,St. Francis Medical Center,Acute Care Hospital,"Community, >250 Beds",4,0,0.01
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Small bowel surgery,930000128.0,St. Francis Medical Center,Acute Care Hospital,"Community, >250 Beds",3,0,0.02
2020H1,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000129.0,Valley Presbyterian Hospital,Acute Care Hospital,"Community, >250 Beds",96,0,0.35
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Appendix surgery,930000129.0,Valley Presbyterian Hospital,Acute Care Hospital,"Community, >250 Beds",86,0,0.33
2020H1,California,Los Angeles,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",930000129.0,Valley Presbyterian Hospital,Acute Care Hospital,"Community, >250 Beds",1,0,0.01
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Gallbladder surgery,930000129.0,Valley Presbyterian Hospital,Acute Care Hospital,"Community, >250 Beds",5,0,0.0
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Open reduction of fracture,930000129.0,Valley Presbyterian Hospital,Acute Care Hospital,"Community, >250 Beds",4,0,0.01
2020H1,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000132.0,Emanate Health Queen of the Valley Hospital,Acute Care Hospital,"Community, >250 Beds",66,0,0.45
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Appendix surgery,930000132.0,Emanate Health Queen of the Valley Hospital,Acute Care Hospital,"Community, >250 Beds",48,0,0.41
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Cesarean section,930000132.0,Emanate Health Queen of the Valley Hospital,Acute Care Hospital,"Community, >250 Beds",6,0,0.01
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),930000132.0,Emanate Health Queen of the Valley Hospital,Acute Care Hospital,"Community, >250 Beds",8,0,0.03
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Gallbladder surgery,930000132.0,Emanate Health Queen of the Valley Hospital,Acute Care Hospital,"Community, >250 Beds",4,0,0.0
2020H1,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000157.0,Providence Little Company of Mary Medical Center San Pedro,Acute Care Hospital,"Community, >250 Beds",1,0,0.01
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Appendix surgery,930000157.0,Providence Little Company of Mary Medical Center San Pedro,Acute Care Hospital,"Community, >250 Beds",1,0,0.01
2020H1,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000162.0,Ronald Reagan UCLA Medical Center,Acute Care Hospital,Major Teaching,170,2,1.49
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Appendix surgery,930000162.0,Ronald Reagan UCLA Medical Center,Acute Care Hospital,Major Teaching,13,0,0.09
2020H1,California,Los Angeles,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",930000162.0,Ronald Reagan UCLA Medical Center,Acute Care Hospital,Major Teaching,3,0,0.03
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Cardiac surgery,930000162.0,Ronald Reagan UCLA Medical Center,Acute Care Hospital,Major Teaching,66,0,0.75
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Colon surgery,930000162.0,Ronald Reagan UCLA Medical Center,Acute Care Hospital,Major Teaching,9,0,0.12
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),930000162.0,Ronald Reagan UCLA Medical Center,Acute Care Hospital,Major Teaching,28,0,0.09
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Gallbladder surgery,930000162.0,Ronald Reagan UCLA Medical Center,Acute Care Hospital,Major Teaching,3,0,0.0
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Kidney transplant,930000162.0,Ronald Reagan UCLA Medical Center,Acute Care Hospital,Major Teaching,6,0,0.05
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Laminectomy,930000162.0,Ronald Reagan UCLA Medical Center,Acute Care Hospital,Major Teaching,4,0,0.03
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Liver transplant,930000162.0,Ronald Reagan UCLA Medical Center,Acute Care Hospital,Major Teaching,3,0,0.21
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Small bowel surgery,930000162.0,Ronald Reagan UCLA Medical Center,Acute Care Hospital,Major Teaching,11,0,0.1
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Spinal fusion,930000162.0,Ronald Reagan UCLA Medical Center,Acute Care Hospital,Major Teaching,2,0,0.02
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Thoracic surgery,930000162.0,Ronald Reagan UCLA Medical Center,Acute Care Hospital,Major Teaching,22,2,0.02
2020H1,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000290.0,"Kaiser Foundation Hospital, Woodland Hills",Acute Care Hospital,Major Teaching,7,0,0.01
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Appendix surgery,930000290.0,"Kaiser Foundation Hospital, Woodland Hills",Acute Care Hospital,Major Teaching,3,0,0.01
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Open reduction of fracture,930000290.0,"Kaiser Foundation Hospital, Woodland Hills",Acute Care Hospital,Major Teaching,4,0,0.01
2020H1,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000912.0,Keck Hospital of USC,Acute Care Hospital,Major Teaching,3,0,0.01
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Open reduction of fracture,930000912.0,Keck Hospital of USC,Acute Care Hospital,Major Teaching,2,0,0.01
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Thoracic surgery,930000912.0,Keck Hospital of USC,Acute Care Hospital,Major Teaching,1,0,0.0
2020H1,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930001543.0,"Kaiser Foundation Hospital, Baldwin Park",Acute Care Hospital,Major Teaching,17,0,0.06
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Appendix surgery,930001543.0,"Kaiser Foundation Hospital, Baldwin Park",Acute Care Hospital,Major Teaching,17,0,0.06
2020H1,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930001709.0,MemorialCare Miller Children's & Women's Hospital Long Beach,Acute Care Hospital,Pediatric,300,1,0.73
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Appendix surgery,930001709.0,MemorialCare Miller Children's & Women's Hospital Long Beach,Acute Care Hospital,Pediatric,162,0,0.12
2020H1,California,Los Angeles,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",930001709.0,MemorialCare Miller Children's & Women's Hospital Long Beach,Acute Care Hospital,Pediatric,3,0,0.03
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Cardiac surgery,930001709.0,MemorialCare Miller Children's & Women's Hospital Long Beach,Acute Care Hospital,Pediatric,2,0,0.01
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Cesarean section,930001709.0,MemorialCare Miller Children's & Women's Hospital Long Beach,Acute Care Hospital,Pediatric,8,0,0.06
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Colon surgery,930001709.0,MemorialCare Miller Children's & Women's Hospital Long Beach,Acute Care Hospital,Pediatric,9,0,0.08
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),930001709.0,MemorialCare Miller Children's & Women's Hospital Long Beach,Acute Care Hospital,Pediatric,19,0,0.06
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Gallbladder surgery,930001709.0,MemorialCare Miller Children's & Women's Hospital Long Beach,Acute Care Hospital,Pediatric,14,0,0.01
