OBJECTID,GEOID,CITY,COUNTY,STATEABB,COUNTYFIPS,CBSA,CBSANAME,STATEFIPS,POPULATION,DOE_DAC,LINGISOPCT,OVER64PCT,PRE1960PCT,DSLPM,CANCER,PTRAF,PWDIS,PNPL,PRMP,PTSDF,PM25,LONGCOMPCT,NOCARPCT,ENERGYBRDN,FOSSEMPLMT,COALEMPLMT,OUTAGECNT,OUTAGEDUR,FOODSRTPCT,JOBACCESS,HOUSEBRDN,RENTPCT,TRNSPTBRDN,NOINTPCT,GREENSPACE,HOMELESPCT,UNINSURPCT,UNEMPPCT,DISABLPCT,INCPLMBPCT,SNGLPNTPCT,MOBILHMPCT,NONGRIDPCT,LESSHSPCT,LOWINCFPCT,LOWINCAPCT,EAL_NPCTL,ST_ABBR,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,total_work,non_transi,transit_us,est_vmiles,est_annual,Avg_Annual,five_year_,Highway_MP,Mean_Annua,Mean_Ann_1,Average_au,Average_An,Average__1,travel_tim,average__2,transporta,zero_vehic,EPL_NOVEH,one_vehicl,two_vehicl,three_vehi,EPL_COMMUT,EPL_TCB,NWKI,EPL_NWKI,Transp_TH,EPL_AGE65,EP_UNINSUR,EPL_UNINSU,EPL_DISABL,Health_TH,EPL_NOHSDP,B25003_c_2,EPL_Renter,EPL_UNEMP,EPL_PCI,EPL_POV,GINI,EPL_GINI,B25106_001,B25106_002,B25106_006,B25106_010,B25106_014,B25106_018,B25106_022,B25106_024,B25106_028,B25106_032,B25106_036,B25106_040,B25106_044,P_HUCB,EPL_HUCB,Economy_TH,EPL_LIMENG,Equity_TH,Resilience,P_LDPNT,P_DSLPM,P_CANCR,P_RESP,P_OZONE,P_PM25,ENVIRO_TH,Transpor_1,HealthDis,EconomyDis,EquityDis,Resilien_1,EnviroDis,SumDis,DOT_DAC,Shape_Leng,Count_,NEVI_DAC,Shape__Area,Shape__Length
3872,06085505303,Santa Clara,"Santa Clara County, CA",CA,6085,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,6345,0,0.1333,0.1097,0.4644,1.8376,137.9334,8440.1869,0.0023,10.1419,5.2487,112.3734,37.4082,0.3419,0.0062,0,0.0005,0.0005,2,1526,0,-3.6,24,62,15,6.6,-1,2.8857,0.0359,0.0231,0.0572,0,0.1697,0,0.0094,0.1152,0.3068,0.3431,82.8263,CA,06085505303,"Census Tract 5053.03, Santa Clara County, California",0.418834569254,6133,3208,2734,75,37.23,9307.5,50536,3.18818043,23.61574858,5450,90.83333333,1.988,12732.50581,2098.43626,1690.930533,12591.19662,0.249153012,0.6,24.7,25.4,48.6,25.4,29.5,18.92473417,14.83333333,11.8239,21.2371585425,27.71,7.6,49.7632372,4.58,27.3510790667,53.41,57.7,81,31.38,26.87,30.51,0.43,57,2118,896,50,0,92,17,137,1222,138,177,144,49,126,43.9093484419,84.6339,52.1148428571,88.27,88.27,82.82626926,65.667183504,59.5630163802,63.859529657,81.9376638502,23.8314902374,76.3758072149,61.8724484739,0,0,1,1,1,1,4,1,0.0415254029466,1,1,1698950.75390625,5341.03959200203
3873,06085505600,Santa Clara,"Santa Clara County, CA",CA,6085,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,4557,0,0.0949,0.1091,0.4839,1.308,105.7771,9419.332,0.0001,2.4617,3.8514,67.4687,28.1019,0.2443,0.0766,0,0.0005,0.0005,2,1526,1,-3.8,20,80,14,6.9,-4,2.8857,0.018,0.0355,0.0984,0,0.2919,0,0.0207,0.0129,0.3407,0.6288,87.5363,CA,06085505600,"Census Tract 5056, Santa Clara County, California",0.369327412508,4679,2027,1131,87,30.83,7707.5,13450,3.18818043,23.61574858,4750,79.16666667,2.018,12228.43405,2098.43626,1473.746795,8386.880919,0.62355992,7.7,85.1,19.5,36.4,36.5,15.2,97.4582859,17.05555556,1.7739,49.883046475,15.3,1.5,4.6623526,31.38,17.1141175333,31.18,76,93,32.72,52.46,81.53,0.4852,84,1162,279,6,7,0,0,21,883,140,169,67,68,67,46.9018932874,88.8873,66.2539,63.93,63.93,87.53625978,75.6487288666,56.5325296633,67.460153311,83.3969187335,26.2495690273,76.8650539077,64.3588255849,0,0,1,1,1,1,4,1,0.0542575489015,1,1,1509381.03125,6533.82014793031
3874,06085505700,Santa Clara,"Santa Clara County, CA",CA,6085,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,6726,0,0.0422,0.0576,0.5179,1.723,136.4538,10212.8879,0,2.8109,3.0687,72.4175,37.2988,0.3732,0.0341,1,0.0005,0.0005,2,1526,1,-4.2,22,72,14,4.8,-3,2.8857,0.0474,0.0928,0.047,0,0.4351,0,0.0325,0.0744,0.3481,0.4286,82.7383,CA,06085505700,"Census Tract 5057, Santa Clara County, California",0.622490632888,7225,3519,2465,148,40.2,10050,43843,3.18818043,23.61574858,5850,97.5,1.996,13103.30698,2098.43626,1815.035526,11081.93529,0.252764074,3.4,67.5,26.4,37.4,32.8,39.1,19.72708848,14.79166667,11.8939,34.55524712,4.23,5.3,33.3467568,2.79,13.4555856,52.04,78,94,60.84,35.1,88.61,0.4415,64,2246,494,16,16,0,14,54,1752,79,145,284,179,94,39.2252894034,76.3386,67.2755142857,72.28,72.28,82.73828345,77.6561522201,55.8370096199,62.2662472913,80.103415474,26.6629919638,75.4945762798,63.0033988081,0,0,1,1,1,1,4,1,0.0765783817293,1,1,2568597.75,9475.94693608437
3875,06085506305,San Jose,"Santa Clara County, CA",CA,6085,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,6726,0,0.2222,0.1075,0.1655,1.3971,128.275,7705.8878,0,0.9022,0.4551,25.0039,35.7881,0.4912,0,1,0.0005,0.0005,2,1526,1,-4,20,85,14,10.7,-1,2.8857,0.11,0.0375,0.0898,0,0.4555,0,0.0361,0.0933,0.2994,0.5155,87.1692,CA,06085506305,"Census Tract 5063.05, Santa Clara County, California",0.421933810008,6652,3465,2828,23,34.98,8745,44160,3.18818043,23.61574858,6750,112.5,2.027,12736.43467,2098.43626,2094.271761,12503.18988,0.283133829,0,0,21.7,54.2,24.2,60,27.30919792,12.66666667,29.2576,29.14169948,19.85,8.9,57.6958327,28.48,35.3419442333,64.73,79.9,94,64.68,42.42,69.58,0.4404,63,2412,485,7,39,0,9,39,1927,302,287,105,367,83,51.3266998342,93.4784,70.2697714286,86.99,86.99,87.16919397,47.320604579,44.1010193982,53.0781150482,74.734286427,24.6651609,63.0030711398,51.1503762487,0,0,1,1,1,1,4,1,0.0475485622719,1,1,1739486.515625,5678.2468421566
3876,06085506401,San Jose,"Santa Clara County, CA",CA,6085,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,5017,0,0.0841,0.1332,0.212,0.8599,68.6493,14576.5672,0,0.375,0.2922,19.4921,18.2203,0.3842,0.0741,1,0.0005,0.0005,2,1526,1,-5.2,32,62,15,9.6,-1,2.8857,0.1157,0.008,0.0906,0,0.4544,0,0.0498,0.0735,0.2039,0.3025,89.6795,CA,06085506401,"Census Tract 5064.01, Santa Clara County, California",0.518655835926,5196,2863,2039,106,36.53,9132.5,60346,3.18818043,23.61574858,6400,106.6666667,1.607,10231.68302,2098.43626,1985.679892,9350.275046,0.154944405,7.4,84.4,36,45.1,11.5,52.2,4.726672034,16.66666667,2.691,36.0044180085,34.51,9.6,61.5881855,37.49,44.5293951667,57.52,72.5,91,2.32,8.19,43.68,0.4878,85,2230,613,18,9,5,0,149,1617,235,109,107,118,167,41.1210762332,79.9124,52.5174857143,83.27,83.27,89.67953917,51.6969709141,55.7307408574,63.2030257869,80.4322824968,27.3384665583,68.1138699165,57.7525594217,0,0,1,1,1,1,4,1,0.0468721758296,1,1,2111536.53125,6016.03208135569
3877,06085506402,San Jose,"Santa Clara County, CA",CA,6085,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,5784,0,0.0809,0.1442,0.402,1.6027,131.363,12728.0821,0,0.6352,0.5551,39.9661,35.9277,0.4134,0.0096,1,0.0005,0.0005,2,1526,0,-5.7,25,68,14,9.9,-1,2.8857,0.0594,0.0278,0.1125,0,0.2613,0,0,0.1174,0.2102,0.3875,86.2646,CA,06085506402,"Census Tract 5064.02, Santa Clara County, California",0.563283049494,6030,3031,2401,85,37.86,9465,52130,3.18818043,23.61574858,6300,105,1.904,12259.17444,2098.43626,1954.653644,11724.57938,0.224910404,1,34.2,24.8,57.3,17,50,14.15502929,14.79166667,11.8939,27.5622323225,25,5.1,31.7491286,25.47,27.4063762,58.31,64,86,61.85,11.79,43.23,0.4546,71,2189,788,0,12,0,80,69,1401,160,101,121,273,62,40.1096391046,78.1358,58.6165428571,84.75,84.75,86.26458983,70.5877608209,51.5950078951,56.6051918029,76.6478657889,27.8887634733,64.10148191,57.9043452819,0,0,1,1,1,1,4,1,0.0520655146544,1,1,2308658.13671875,6651.36852962342
3878,06085506503,Campbell,"Santa Clara County, CA",CA,6085,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,6241,0,0.1181,0.1891,0.2816,1.0198,99.7703,4462.1919,0,0.4258,0.3521,29.0308,26.4915,0.3526,0.0088,1,0.0005,0.0005,2,1526,1,-4.7,25,64,15,8.1,-1,2.8857,0.0842,0,0.0999,0,0.3457,0,0.036,0.0474,0.2295,0.311,90.9155,CA,06085506503,"Census Tract 5065.03, Santa Clara County, California",0.685573908158,6183,3749,3048,116,38.73,9682.5,54344,3.18818043,23.61574858,6275,104.5833333,2.115,13716.91841,2098.43626,1946.897082,13163.9112,0.242233019,0.9,32,14.4,57.3,27.5,49.4,17.50048585,16.33333333,3.7166,25.6542714625,64.25,8.9,57.6958327,47.11,56.3519442333,38.93,65,86,0,12.75,14.66,0.4706,78,2721,953,44,83,16,70,180,1768,234,339,91,135,50,45.644983462,87.2714,45.3730571429,84.92,84.92,90.91546488,59.125767675,42.6115020735,58.5101301964,77.2565706335,27.0874140668,59.2340628027,53.970907908,0,1,0,1,1,1,4,1,0.0561664806645,1,1,2784613.17578125,7343.90669723341
3879,06085508900,Sunnyvale,"Santa Clara County, CA",CA,6085,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,5184,0,0.1816,0.105,0.6497,1.4113,101.8965,15931.618,0.2885,23.272,3.6483,62.5568,28.179,0.3306,0.009,1,0.0005,0.0005,2,1526,0,-3.2,26,56,15,13,0,2.8857,0.1051,0.0436,0.0641,0,0.2248,0,0.0455,0.1431,0.2014,0.322,81.868,CA,06085508900,"Census Tract 5089, Santa Clara County, California",0.3534184657,5296,2873,2167,199,41.76,10440,46853,3.18818043,23.61574858,6300,105,2.241,14900.13352,2098.43626,1954.653644,13338.6349,0.28469116,0.9,32,18.4,36.1,44.5,50,27.79921708,14.5,14.4133,31.05312927,15.3,9,58.2908641,13.06,28.8836213667,79.7,55.2,79,47.32,25.93,38.78,0.4199,50,1649,739,71,17,17,40,127,910,76,64,71,54,53,35.7792601577,68.4057,55.5908142857,91.27,91.27,81.86804878,82.8411875437,61.08338041,61.6385566658,82.135660459,18.5451263184,77.7788259014,64.0037895497,0,0,1,1,1,1,4,1,0.046587656307,1,1,1467610.0546875,5539.14188577724
3880,06085512017,San Jose,"Santa Clara County, CA",CA,6085,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,7565,0,0.1644,0.1126,0.0876,0.9923,97.0239,4355.6094,0,0.5378,0.4673,11.5427,25.6005,0.6667,0.0725,2,0.0005,0.0005,2,1526,1,-1.3,27,41,17,11.7,-2,2.8857,0.0534,0.074,0.103,0,0.2612,0.0251,0.042,0.2587,0.1869,0.3721,91.2537,CA,06085512017,"Census Tract 5120.17, Santa Clara County, California",0.888264716792,8406,3537,2919,109,43.06,10765,41226,3.18818043,23.61574858,7075,117.9166667,2.316,15561.10074,2098.43626,2195.107068,15101.97238,0.366321554,7.2,84,9.8,27.2,55.8,66.7,55.00846775,13.61111111,21.4469,56.7888419375,26.04,5.4,34.1105078,36,32.0501692667,77.4,29.7,47,61.85,32.32,37.85,0.5027,89,2145,1508,82,0,93,79,156,637,131,67,22,97,111,39.0675990676,76.0187,60.2055285714,94.28,94.28,91.25366035,34.3078582033,41.1170971942,54.2877511806,65.2992250285,53.2245124933,48.7660164509,49.5004100918,1,0,1,1,1,0,4,1,0.083081947585,1,1,3610512.58984375,9959.13094359907
3881,06085512043,San Jose,"Santa Clara County, CA",CA,6085,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,6583,0,0.1488,0.076,0.0532,0.6278,63.5384,3598.1116,0,0.4653,0.2759,7.5329,16.82,0.5286,0.0286,2,0.0005,0.0005,2,1526,1,-1.5,23,60,16,6.9,0,2.8857,0.0532,0.0626,0.0694,0,0.2373,0.1141,0.019,0.3291,0.4723,0.5936,82.6792,CA,06085512043,"Census Tract 5120.43, Santa Clara County, California",0.344031939978,6744,2626,2123,67,41.17,10292.5,28978,3.18818043,23.61574858,7850,130.8333333,2.319,15344.99063,2098.43626,2435.560493,14894.81804,0.51400435,2.9,63.1,16.7,26,54.4,79.9,91.14772759,13.41666667,23.1685,64.3290568975,10.17,5.7,36.4302279,9.48,18.6934093,95,58.1,81,83.3,90.33,72.39,0.3826,25,1577,660,19,55,62,15,87,917,138,114,194,107,34,52.3145212429,94.2748,77.3278285714,95.35,95.35,82.67916798,27.0200322989,38.3571676147,51.6773097656,63.4521575482,55.3605709577,44.3010918868,46.6947216786,1,0,1,1,1,0,4,1,0.0408278132121,1,1,1421719.58984375,5202.35983377515
3882,06085512401,San Martin,"Santa Clara County, CA",CA,6085,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,4635,0,0.1233,0.1724,0.3548,0.3681,56.8762,577.7391,0,0.0838,0.2448,0.5044,13.7994,0.5114,0.0057,2,0.0005,0.0005,2,1526,1,-0.1,41,24,20,9.9,0,2.8857,0.0725,0.0459,0.1307,0,0.2306,0.0395,0.2676,0.1776,0.2683,0.3002,93.6678,CA,06085512401,"Census Tract 5124.01, Santa Clara County, California",15.9638404737,4782,2184,1423,43,60.28,15070,30488,3.18818043,23.61574858,8275,137.9166667,2.582,19745.13226,2098.43626,2567.422048,15473.81214,0.50753779,0.6,24.7,5.7,28.6,65.1,85.4,90.37452456,6.916666667,68.539,67.25338114,65.96,7.6,49.7632372,53.62,56.4477457333,85.2,26.8,42,28.62,21.99,27.5,0.4402,63,1323,968,12,15,101,65,155,355,20,0,56,27,9,34.7694633409,65.7751,47.7264428571,85.09,85.09,93.66777107,66.5387995895,16.3517800469,36.1826262365,66.2711978199,47.6469984948,12.6557290968,40.9411885474,1,1,0,1,1,0,4,1,0.406374455094,1,1,65044297.3867188,49660.1964870027
3883,06085512505,Gilroy,"Santa Clara County, CA",CA,6085,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,8465,0,0.0528,0.0741,0.0386,0.466,56.0965,772.2759,0,0.0825,0.4202,2.4372,13.5539,0.5918,0.0321,2,0.0005,0.0005,2,1526,1,-0.2,25,44,17,5.6,0,2.8857,0.071,0.0422,0.0829,0,0.4191,0,0.0339,0.1599,0.2723,0.274,91.8531,CA,06085512505,"Census Tract 5125.05, Santa Clara County, California",1.02370157635,8373,4177,3059,64,45.04,11260,39331,3.18818043,23.61574858,8100,135,2.438,16641.03253,2098.43626,2513.126113,14732.23514,0.374570571,3.2,65.8,11.1,24.4,61.3,83.3,57.74035925,13.25,24.5868,57.8567898125,8.47,6.7,43.8316693,15.44,22.5805564333,76.98,43.1,66,25.83,41.76,51.67,0.4051,40,2301,1309,63,42,64,30,161,992,96,130,52,153,41,36.1581920904,69.3214,53.0802,82.24,82.24,91.85306369,24.8220379041,24.9916372229,34.4834180458,84.2337974361,39.7346615931,11.175297217,36.5734749032,1,0,1,1,1,0,4,1,0.0709834782784,1,1,4198415.39453125,9155.69713228036
3884,06085512508,Gilroy,"Santa Clara County, CA",CA,6085,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,8351,0,0.156,0.1445,0.3417,0.9609,112.3097,1810.9204,0,0.1764,1.5959,11.2106,26.8324,0.4182,0.018,2,0.0005,0.0005,2,1526,1,-0.1,22,48,17,10.4,-1,2.8857,0.0642,0.0554,0.1155,0,0.2915,0,0.0024,0.2331,0.3861,0.4815,93.742,CA,06085512508,"Census Tract 5125.08, Santa Clara County, California",0.912896093882,8007,4126,3143,0,40.01,10002.5,30217,3.18818043,23.61574858,7275,121.25,2.162,14170.91729,2098.43626,2257.159565,13051.92278,0.431939729,1.8,49.3,25.4,27.6,45.2,70.4,75.4948777,14,18.3797,53.393644425,41.56,8,52.2968075,41.86,45.2389358333,85.51,43.8,67,53.34,41.7,28.56,0.4057,40,2553,1435,10,27,66,150,224,1118,152,230,51,100,218,48.1002741872,90.2273,58.0481857143,92.46,92.46,93.7420091,62.0811484798,26.2415754663,34.6180174002,85.8845709126,36.7729295357,10.5076316909,42.6843122476,1,0,1,1,1,0,4,1,0.0654032036316,1,1,3709995.89453125,8128.38849349014
3885,06085512602,Gilroy,"Santa Clara County, CA",CA,6085,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,2404,0,0.1354,0.1411,0.3549,0.4376,54.9898,280.3812,0,0.0803,0.5287,2.9639,13.3818,0.4623,0.0225,3,0.0005,0.0005,2,1526,0,0,32,42,20,17.5,0,2.8857,0.0905,0.0704,0.1315,0.0251,0.4739,0.0575,0.3364,0.1979,0.2609,0.4004,97.7756,CA,06085512602,"Census Tract 5126.02, Santa Clara County, California",37.5075687501,2377,1169,834,9,53.58,13395,35272,3.18818043,23.61574858,7175,119.5833333,2.683,19548.47469,2098.43626,2226.133317,16188.76276,0.458969232,2.3,56.4,3.6,17.6,76.5,68.5,82.1011133,6.083333333,75.9652,70.741578325,47.09,8.3,54.1575827,34.49,45.2458609,86.38,43.4,66,46.01,30.26,50.16,0.3787,23,758,429,6,14,34,25,102,329,59,30,0,33,8,41.0290237467,79.7449,54.5078428571,93.31,93.31,97.77560868,66.9044071838,22.5635594914,31.9932280681,80.1460503027,42.8484062534,10.3847736292,42.4734041548,1,0,1,1,1,0,4,1,0.601139889667,1,1,152716930.929688,76813.2068755122
3886,06085512603,Gilroy,"Santa Clara County, CA",CA,6085,41940,"San Jose-Sunnyvale-Santa Clara, CA",6,4634,0,0.2172,0.0919,0.4438,0.7299,83.9753,4850.7529,0,0.1294,1.3874,15.3317,20.0522,0.5284,0.0452,2,0.0005,0.0005,2,1526,1,0,16,82,16,7.9,-1,2.8857,0.1144,0.0742,0.0941,0,0.5071,0.0177,0.0214,0.3681,0.414,0.6956,91.9328,CA,06085512603,"Census Tract 5126.03, Santa Clara County, California",0.806452405706,4563,2150,1535,41,36.55,9137.5,30191,3.18818043,23.61574858,6875,114.5833333,2.355,14996.698,2098.43626,2133.054572,12880.01611,0.426617737,4.5,74.5,14.2,22.6,58.7,62.6,74.02065577,16.61111111,2.7542,53.4687139425,7.55,12.2,73.2763529,34.49,38.4387843,98.79,75.7,92,80.68,82.46,67.31,0.4576,73,1122,273,8,25,0,0,75,849,102,104,123,62,44,48.3957219251,90.5609,83.5429857143,94.95,94.95,91.93280084,72.8342387083,26.7068953162,34.2438606497,85.3229002224,37.5339334918,10.3250472104,44.4944792665,1,0,1,1,1,0,4,1,0.071682290254,1,1,3239752.921875,9318.93535865793
3887,06087101000,Santa Cruz,"Santa Cruz County, CA",CA,6087,42100,"Santa Cruz-Watsonville, CA",6,8081,1,0.0391,0.0792,0.5249,1.4204,174.0721,11274.834,0.0002,0.7534,1.8717,26.4209,47.5399,0.2459,0.0608,2,0.0001,0.0001,2,868,1,-1.6,28,80,18,7.8,-1,1.8731,0.1299,0.0444,0.1455,0.0118,0.4809,0.0329,0.0883,0.0577,0.5784,0.7032,93.8437,CA,06087101000,"Census Tract 1010, Santa Cruz County, California",0.822584905572,7890,4718,2351,524,28.2,7050,22111,3.18818043,23.61574858,6050,100.8333333,1.676,9918.410498,2098.43626,1877.088023,7052.536027,0.318960519,6.1,81,38.2,38,17.8,44,38.62544768,16.0952381,4.4566,42.02051192,16.19,11.8,71.6926111,60.93,49.6042037,43.14,78.9,94,54.49,51.38,97.12,0.5472,96,3659,772,173,54,0,19,28,2887,747,566,265,226,197,62.1754577753,98.741,76.4101428571,82.66,82.66,93.8437427,75.6185752024,19.7060482764,21.7369208923,43.9958711456,6.00200687477,11.3176993063,29.729520283,0,0,1,1,1,0,3,0,0.0701305412729,1,1,3294251.11328125,8399.00253552073
3888,06087110100,Watsonville,"Santa Cruz County, CA",CA,6087,42100,"Santa Cruz-Watsonville, CA",6,7760,0,0.2223,0.1453,0.223,0.9381,113.1695,2617.924,0,0.2327,12.6539,6.3293,27.255,0.4111,0.0111,2,0.0001,0.0001,2,868,1,-0.3,28,52,22,25.7,-1,1.8731,0.0783,0.0071,0.1747,0,0.3371,0.0217,0.0474,0.3404,0.4607,0.4399,90.8082,CA,06087110100,"Census Tract 1101, Santa Cruz County, California",0.948050680982,7992,3254,2641,23,33.74,8435,26797,3.18818043,23.61574858,5575,92.91666667,2.198,13663.9716,2098.43626,1729.713344,12834.44998,0.478951001,1.1,36.3,13.8,49,36,32.4,85.98656265,14.375,15.1958,42.4705906625,54.4,9.7,62.1110077,71.01,62.5070025667,93.72,51.4,75,18.18,78.29,45.41,0.3576,12,2509,1220,115,13,77,77,90,1289,181,278,158,210,20,48.5850936628,90.7985,59.0569285714,94.69,94.69,90.80823217,54.9457049846,25.2252187727,35.5629659836,95.2698125265,13.8592397574,11.5562118314,39.4031923093,0,1,1,1,1,0,4,1,0.0722446710562,1,1,3883239.36328125,9184.93933837016
3889,06087110200,Watsonville,"Santa Cruz County, CA",CA,6087,42100,"Santa Cruz-Watsonville, CA",6,7957,1,0.1462,0.1137,0.5464,1.1479,141.6385,4084.9051,8.15e-06,0.2759,14.7486,10.2152,34.2225,0.3657,0.0092,2,0.0001,0.0001,2,868,1,-0.4,30,49,22,14,0,1.8731,0.0777,0.0795,0.1369,0.006,0.3832,0,0.1327,0.3625,0.494,0.4028,94.725,CA,06087110200,"Census Tract 1102, Santa Cruz County, California",1.14336964413,7578,3678,2505,87,40.81,10202.5,25587,3.18818043,23.61574858,5575,92.91666667,2.519,16619.52059,2098.43626,1729.713344,13098.51786,0.511920814,0.9,32,7.4,30.6,61.1,32.4,90.91174103,14.86666667,11.3557,41.6668602575,24.51,10.5,66.0450196,53.62,48.0583398667,97.08,53.2,77,83.3,55.69,48.99,0.5133,91,2171,1016,17,15,14,45,196,1155,198,241,279,122,0,51.9115614924,93.9315,78.1416428571,95.41,95.41,94.7249756,74.7821799009,24.3898391431,35.7106595355,95.3226431588,13.611494592,11.9263486407,42.6238608285,0,0,1,1,1,0,3,0,0.071849323091,1,1,4648177.23046875,8982.84559570765
3890,06087110300,Watsonville,"Santa Cruz County, CA",CA,6087,42100,"Santa Cruz-Watsonville, CA",6,7275,1,0.3874,0.053,0.5515,0.9524,114.621,9844.4888,0,0.2316,20.171,12.0764,27.2187,0.2689,0.064,2,0.0001,0.0001,2,868,0,-0.3,20,90,19,29.3,-1,0.2219,0.1035,0.083,0.133,0.0379,0.5095,0.0172,0.1863,0.5168,0.5558,0.6251,94.9216,CA,06087110300,"Census Tract 1103, Santa Cruz County, California",0.457976045606,7601,2927,1701,77,35.81,8952.5,22237,3.18818043,23.61574858,5200,86.66666667,2.11,13352.36248,2098.43626,1613.364912,9428.174672,0.42398591,6.4,81.9,19.6,30.9,43.2,23.8,73.35295261,17.08333333,1.7547,45.2019131525,3.36,14.6,81.2179745,37.49,40.6893248333,99.69,82.7,95,78.68,93.36,83.1,0.4573,73,1846,319,34,44,0,0,26,1527,270,159,227,107,0,46.9664138678,88.9422,87.3960285714,99.66,99.66,94.9215689,79.9064452879,25.8550822643,37.2303107389,96.0371158356,12.2893781907,11.4387852298,43.7928529246,0,0,1,1,1,0,3,0,0.057634477014,1,1,1902511.28515625,7024.79699687555
3891,06087110502,Watsonville,"Santa Cruz County, CA",CA,6087,42100,"Santa Cruz-Watsonville, CA",6,6423,1,0.141,0.102,0.3964,0.6776,84.5506,2071.3863,1.24e-06,0.1543,7.4043,11.3469,20.6364,0.4225,0.0407,2,0.0001,0.0001,2,868,1,-0.3,28,55,22,20.6,0,1.8731,0.1028,0.11,0.1393,0,0.3728,0.208,0.2288,0.4856,0.4349,0.4951,93.1687,CA,06087110502,"Census Tract 1105.02, Santa Cruz County, California",0.56812013535,6162,3123,2173,30,40.43,10107.5,23087,3.18818043,23.61574858,6475,107.9166667,2.386,15693.15514,2098.43626,2008.949578,12948.48823,0.560856249,4.1,72.3,12.9,23.6,59.5,53.9,95.10813737,14.94444444,10.834,58.0355343425,20.35,10.1,64.1953536,67.09,50.5451178667,98.22,45.6,69,86.73,82.36,41.41,0.3821,25,1600,870,9,62,29,68,16,730,130,122,159,65,61,45.0625,86.4421,69.8803,97.63,97.63,93.16872654,63.8993109892,23.7005303863,35.0758040902,94.0220372358,13.1177199678,12.4221117761,40.3729190742,1,1,1,1,1,0,5,1,0.0681840513122,1,1,2276739.01171875,8671.17912857221
3892,06087110600,Watsonville,"Santa Cruz County, CA",CA,6087,42100,"Santa Cruz-Watsonville, CA",6,8241,1,0.1792,0.1407,0.1547,1.1173,142.8687,5353.7881,0,0.2463,9.6754,20.6155,34.4901,0.3604,0.0079,2,0.0001,0.0001,2,868,1,-0.2,24,53,22,27.2,0,1.8731,0.0822,0.1097,0.1798,0,0.5062,0.1898,0.0661,0.5061,0.2853,0.536,94.7401,CA,06087110600,"Census Tract 1106, Santa Cruz County, California",0.938854117444,8020,3661,2652,23,35.46,8865,25954,3.18818043,23.61574858,6225,103.75,2.466,15558.65151,2098.43626,1931.383958,13215.13371,0.509175222,0.8,29.7,11.8,27.4,60,48.2,90.61606374,14.93333333,10.8505,44.841640935,39.19,9.4,60.457834,64.14,54.5959446667,98.81,42.9,66,83.3,77.04,32.55,0.4295,57,2375,1357,31,113,41,138,4,1018,414,111,42,0,0,37.6421052632,72.898,69.6568571429,97.23,97.23,94.74009816,44.1860087222,23.3101146251,36.8035553888,94.3482732134,12.3423543345,12.6287875459,37.2698489716,0,1,1,1,1,0,4,1,0.0735563633482,1,1,3806512.16015625,9139.55907190152
3893,06087110700,Freedom,"Santa Cruz County, CA",CA,6087,42100,"Santa Cruz-Watsonville, CA",6,3159,0,0.1508,0.143,0.4248,0.647,85.8178,861.2972,0,0.1383,2.3328,6.5138,20.7902,0.4231,0.0077,2,0.0001,0.0001,2,868,1,-0.2,32,45,24,31,0,1.8731,0.0776,0.0275,0.1298,0.0067,0.3484,0.0282,0.0832,0.4029,0.4132,0.506,89.3661,CA,06087110700,"Census Tract 1107, Santa Cruz County, California",1.69261865813,3140,1298,1112,0,46.52,11630,30804,3.18818043,23.61574858,6975,116.25,2.636,18202.82321,2098.43626,2164.08082,17758.48714,0.576499388,0.8,29.7,5.8,22.7,70.8,64.7,95.94658375,11.66666667,35.8559,56.5506209375,45.84,10,63.7315485,53.62,54.3971828333,97.08,24.5,37,15.75,66.36,64.22,0.4379,62,901,680,29,42,21,68,73,221,34,125,21,6,7,47.2807991121,89.3157,61.6751,93.97,93.97,89.36608972,69.5754647043,22.0358027356,36.991733518,93.6287633535,12.6877170637,12.9740713956,41.3155921284,1,1,1,1,1,0,5,1,0.0977908388314,1,1,6904297.08984375,11970.7142431497
