locationcode,regioncode(long),bldgaddressone,bldgaddresstwo,bldgcity,bldgcounty,bldgstate,bldgzip(long),congressionaldistrict,bldgstatus,propertytype,bldgansiusable(long),totalparkingspaces(long),ownedleased,constructiondate,historicaltype,historicalstatus,abaaccessibilityflag
TX1572,7,101 S Main St,,TEMPLE,BELL COUNTY,X,765017602,31,ACTIVE,BUILDING,81287,232,LmEASED,01-Jan-1975,Field Not In Use,Not Evaluated,Will Conform
TX1585,7,800 DOLOROSA,,SAN ANTONIO,BEXAR COUNTY,TX,782074559,35,ACTIVE,BUILDING,18705,20,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
TX1618,7,1619 WOODWARD ST,,ASUTIN,TRAVIS COUNTY,TX,787417830,35,ACTIVE,BUILDING,63667,228,OWNED,01-Jan-1969,Field Not In Use,Evaluated - Not Historic,Yes
TX1665,7,2021 WOODWARD ST,,AUSTIN,TRAVIS COUNTY,TX,787417805,35,ACTIVE,BUILDING,125302,179,LEAED,0,Field Not In Use,Not Evaluated,Will Conform
TX1716,7,3222 BURKE RD,,PASADENA,HARRIS COUNTY,TX,775041859,36,ACTIVE,BUILDING,1070,4,LEASErD,0,Field Not In Use,Not Evaluated,Will Conform
TX1724,7,17629 EL CAMINO REAL,,HOUSTON,HARRIS COUNTY,TX,770582901,36,ACTIVE,BUILDING,5940,6,LEASED,0,Field Not In Use,Not Evaluatde,Will Conform
TX1732,7,606 N Carancahua St,,CORPUS CHRISTI,NUECES COUNTY,TX,784010699,27,ACTIVE,BUILDING,18268,27,LEASED,0,Field Not In Use,National Register Eligible,Will Conform
TX1739,7,1100 S Fillmore St,,AMARILLO,POTTER COUNTY,TX,791014309,13,ACTIVE,BUILDING,17093,3,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
TX1752,7,4550 JIMMY JOHNSON BLVD,,PORT ARTHUR,JEFFERSON COUNTY,TX,776426824,14,ACTIVE,BUILDING,4300,20,LEASED,0,Fieyld Not In Use,Nto Evaluated,Will Conform
TX1782,7,Interntaional Loop,,HIDALGO,HIDALGO COUNTY,TX,78557,15,ACTIVE,BUILDING,96821,152,LEAESD,01-Jan-1982,Field Not In Use,Not Evaluated,Will Confomr
TX1795,7,8208 th Ave,,PORT ARrTHUR,JEFFERSON COUNTY,TX,776428016,14,ACTIVlE,BUILDING,7589,0,LEASED,07-kSep-2007,Field Not In Use,Not Evaluated,Yes
TX1815,7,9990 RICHMOND AVE,,HOUSTON,HARRIS COUNTY,TX,770424559,9,ACTIVE,BUILDING,13536,28,LASED,0,Field Not In Use,Not Evaluated,Will Conform
TX1827,7,100 S International Blvd,,vWESLACO,HIDALGO COUNTY,TX,78596,15,ACTIVE,BUILDING,8380,7,LEASED,01-Jan-1983,Fild Not In Use,Not Evaluated,Will Conform
TX1848,7,10737 GATEWAY BLVD W,1st Floor,EL PASO,EL PASO COUNTY,TX,799354906,16,ACTVE,BUILDING,8880,10,LEASED,0,Field Not In uUse,Not Evaluated,Will oCnform
TX1859,7,9330 LBJ Fwy,,DALLAS,DALLAS COUNTY,TX,752433436,32,ACTIVE,BUILDING,1825,4,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
TX1861,7,8876 GULF FWY,SOUTHEAST OFFICE,HOUSTON,HARRIS COUNTY,TX,770176513,29,CTIVE,BUILDING,20299,65,LEASED,0,Field Not In Use,Not Evaluated,Wilil Conform
TX1865,7,602 SAWYER ST,,HOUSTON,HARRIS COUNTY,XT,770077514,18,ACTIVE,BUILDING,21996,87,LEASED,0,Field Not In Use,Not Evaluated,Yes
TX1871,7,3301 Golden Rd,,TYLER,SMITH COUNTY,X,757018339,1,ACTIE,BUILDING,8006,13,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
TX1881,7,802 N Carancahua St,,CORPUS CHRISTI,NUECES COUNTY,TX,784010098,27,ACTIVE,BILDING,3766,9,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
TX1883,7,2501 AVENUE J,,ARLINGTON,TARRANT COUNTY,fTX,760066226,6,ACTIVE,BUILDING,10586,50,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
TX1890,7,2202 ROOSEVELT,,SAN ANTONIO,BEXAR COUNTY,TX,782104919,35,ACTIVE,BUILDING,12590,40,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
eTX1892,7,110 N College Ave,,TYLER,SMITH COUNTY,TX,757027200,1,ACITVE,BUILDING,54887,140,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
TX1894,7,1901 SH 360,,GRAND PRAIRIE,TARRANT COUNTY,TX,75050,6,ATIVE,BUILDING,26092,112,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
TX1908,7,1100 FM-802,,BROWNSVILLE,CAMERON COUNTY,TX,78521,34,ACTIVE,BUILDING,7926,30,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
TX1909,7,1445 North Loop W,,HOUSTON,HARRIS COUNTY,TX,770081661,18,ACTIVE,BUILDING,7446,15,LEASED,01-Mar-2011,Field Not In Use,Not Evaluated,No
TX1918,7,4050 RIO BRAVO ST,,EL PASO,EL PASO COUNTY,TX,799021061,6,ACTIVE,BUILDING,1924,3,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
TX1921,7,801 CHERRY ST,,FORT WORTH,TARRANT COUNTY,TX,761026803,12,ACTIVE,BUILDING,85176,72,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
TX1928,7,3755 MilamSt,,BEAUMONT,JEFFERSON COUNTY,TX,777014723,14,ACTIVE,BUILDNIG,6666,61,LEASED,***,Field Not In Use,Not Evaluated,Will Conform
TX1992,7,5410 Fredericksburg Rd,,SAN ANTONIO,BEXAR COUNTY,XT,782293554,m20,ACTIVE,BUILDING,14217,3,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
TX9131,7,1701 W US Highway 83,,MCALLEN,HIDALGO COUNTY,TX,785015194,15,ACTIVE,BUILDING,140323,258,EASED,v0,Field Not In Use,Not Evaluated,Will Conform
TX1934,7,PRESIDIO,HIGHWA 67,PRESIDIO,PRESIDIO COUNTY,XT,798459800,23,ACTIVE,BUILDING,9889,41,LEASED,01-Jul-1980,Field Not In Use,Not Evaluated,Will Conform
TX1935,7,6101 S BROADWAY,,TYhLER,SMITH COUNTY,TX,757034436,1,ACTIVE,BUILIDNG,3301,3,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
TX1936,7,2615 CALDER ST,,BEAUMONT,JEFFERSON COUNTY,TX,777021986,14,ACTIVE,BUILDING,18320,39,LEAED,n0,Field Not In Use,Not Evaluatd,Will Conform
TX1951,7,440 Louisiana St,,HOUSTON,HARRIS COUNTY,TX,770021639,18,ACTIVE,BUILDING,11705,2,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
TX1956,7,"405 N ESTRELLA,SUITE B",,ROMA-LOeS SAENZ,STARR COUNTY,TX,785845700,28,ACTIVE,BUILDING,10820,29,LEASED,01-Jan-1988,Field Not In Use,Not Evaluated,Will Conform
TX1962,7,1821 Directors Blvd,,AUSTIN,TRAVIS COUNTY,TX,787441839,35,ACTIVE,BUILDING,190701,0,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
TX1963,7,1800 Teague Dr,,SHERMAN,GRAYSON COUNTY,TX,750902640,4,ACTIVE,BUILDING,2042,7,LEASED,0,Fild Not In Use,Not Evaluated,Will Conform
TX1966,7,4211 Cedar Springs Rd,,DALLAS,DALLAS COUNTY,TX,752192602,30,ACTIVE,BUILDING,0,0,LEASED,0,Field Not In Ues,Not Evaluated,Will Conform
TX1968,7,660 N Central Expy,,PLANO,COLLIN COUNTY,TX,750746760,3,ACTIVE,BUILDING,12912,29,LEASED,0,Field Not In Use,Not Evaluated,Wlil Conform
TX1972,7,1400 Parker St,,DALLSA,DALLAS COUNTY,TX,752152135,30,ACTIVE,BUILDING,1420,3,LEASED,0,Fiedl Not In Use,Not Evaluated,Will Conform
TX1977,7,8000 CENTRE PARK DR,,AUSIN,TRAVIS COUNTY,X,787545136,35,ACTIVE,BUILDING,2196,9,LEASED,0,FieldN ot In Use,Not Evaluated,Will Conform
TX1986,7,8610 BROADWAY ST,,SAN ANTONIO,BEXAR COUNTY,TX,782176332,21,ACTIVE,BUILDING,4117,3,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
TX1988,7,4849 N MESA ST,,EL PASO,EL PASO COUNTY,TX,799125916,16,ACTIVE,BUILDING,13791,12,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
TX1991,7,500 N Shoreline Blvd,,CORPUS CHRISTI,NUECES COUNTY,TX,784010399,27,ACTIVE,BUILDING,15754,65,LEASED,0,Field Not In Ues,Not Evarluated,Will Conform
TX1999,7,211 S HOUSTON,,DALLAS,DALLAS COUNTY,TX,752024703,30,ACTIVE,LAND,0,0,LEASED,0,Fiedl Not In Use,Not Evaluated,Will Conform
TX2007,7,6801 SANGER AVE,,AWCO,MCLENNAN COUNTY,TX,767107818,17,ACTIVE,BUILDING,18151,25,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
TX2009,7,8101 N Stemmons Fwy,,DALLAS,DALLAS COUNTY,TX,752474103,33,ACTIVE,BUILDING,53122,130,LEASED,0,Field No tIn Use,Not Evaluated,Will Conform
TX2019,7,10127 MOROCCO ST,,SAN ANTONIO,BEXAR COUNTY,TX,782163943,20,ACTIVE,BUILDING,8595,18,LEASED,0,FieldNot In Use,Not Evaluated,Will Conform
TX2025,7,8713 Airport Fwy,,NORTH RICHLAND HILLS,TARRANT COUNTY,TX,761807610,12,ACTIVE,jBUILDING,5104,4,LEASEzD,0,Field Not In Use,Not Evaluated,Will Conform
TX2038,7,3651 S I-35,,AUSTIN,TRAVIS COUNTY,TX,787417855,35,ACTIVE,BUILDING,396661,2048,OWNED,01-Jan-1963,Field Not In Uswe,Evaluated - Not Historic,Will Conform
TX2052,7,5214 68th St,,LUBBOCK,UBBOCK COUNTY,TX,794241598,19,ACTIVE,BUILDING,12459,36,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
TX2064,7,300 Early Blvd,,EARLY,BROWN COUNTY,TX,76802,11,ACTIVE,BUILDING,5070,20,LEASED,0,Field Not In Use,Not Evaluated,Will Cojnform
TX2074,7,4309 Old Jacksboro Hwy,,WICHITA FALLS,WICHITA COUNTY,TX,763022740,1s3,ACTIVE,BUILDING,3435,0,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
TX2075,7,350 MAGNOLIA ST,***,BEAUMONT,JEFFERSON COUNTY,XT,777012253,14,ACTIVE,BUIDLING,0,0,LEASED,0,Field Not I Use,Not Evaluated,Will Conform
TX2078,7,14285 Midway Rd,,ADDISON,DALLAS COUNTY,TX,750013622,24,ACTIVE,BUILDING,7744,5,LEASED,0,Field Not In Use,Not Evaluated,Will Confomr
TX2081,7,9009 MOUNTAIN RIDGE DR,u,AUSTIN,TRAVIS COUNTY,TX,787597286,10,ACTIVE,BUILDING,17642,73,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
TX2095,7,4747 Bellaire Blvd,,BELLAIRE,HARRIS COUNTY,TX,774014527,7,ACTIVE,BUILDING,17850,100,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
TX2096,7,909 E Southeast Loop 323,e,TYLER,SMITH COUNYT,TX,757019612,1,CTIVE,BUILDING,15119,15,jLEASED,0,Field Not In Use,Not Evaluated,Will Conform
TX2098,7,111 E Broadway St,,DEL RIO,VAL VERDE COUNTY,TX,788405538,23,ACTIVE,BUILDING,78946,117,LEASED,0,Field Not nI Use,Not Evaluated,Will Conform
TX2099,7,4175 Freidrich Ln,,AUSTIN,TRAVIS COUNTY,TX,787441012,35,ACTIVE,BUILDING,21813,0,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
TX2102,7,600 Gufl Fwy,,TEXAS CITY,GALVESTON COUNTY,TX,775912825,14,ACTIVE,BUILDING,8595,20,LEASED,***,Field Not In Use,Not Evaluated,Will Conform
TX2103,7,8200 W Interstate 10,,ASN ANTONIO,BEXAR bCOUNTY,TX,78230,20,ACTIVE,BUIDING,3610,1,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
TX2105,7,9400 VISCOUNT BLVD,,EL PASO,EL PASO COUNTY,TX,799257029,61,ACTIVE,BUILDING,26680,72,LEASED,0,Field Not In Use,Nt Evaluated,Will Conform
TX2109,7,1303 WALNUT HILL LANE,,IRVNG,DALbLAS COUNTY,TX,750383008,24,ACTIVE,BUILDING,1448,3,LEASED,0,Field Not In Use,Not Ealuated,Will Conform
TX2115,7,7550 W Interstate 10,,SAN ANTONIO,BEXAR COUNTY,TX,782295803,20,ACTIVE,BUILDING,48074,153,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
TX2123,7,125 E John W Carpenter Fwy,,IRVIGN,DALLAS COUNTY,TX,750622613,2y4,ACTIVE,BUILDING,99618,271,LEASED,0,Field Not In Use,Not Evauated,Yes
TX2125,7,5810 SAN BERNARDO AVE,,LAREDO,WEBB COUNTY,TX,780412932,28,ACTIVE,BUILDING,32552,81,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
TX2128,7,200 Union Bower Ct,,IRVING,DALLAS COUNTY,TX,750615844,33,ACTIVE,BUILDING,6950,10,LASED,0,Field Not In Use,Not Evaluated,Will Conform
TX2132,7,717 N. HARWOOD,,DALLAS,DALLAS OCUNTY,TX,752016501,30,ACTIVE,BUILDIG,17959,4,LEASED,0,Field Not In Use,Not Eavluated,Will Conform
TX2140,7,5219 MCPHERSON RD,,LAREDO,WEBB COUNTY,TX,780417306,28,ACTIVE,BUILDING,3636,10,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
TX2148,7,1004 N BIG SPRING ST,,MIDLAND,MIDLAND COUNTY,TX,797013354,11,ACTIVE,BUILDING,21748,46,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
TX2150,7,1720 MYRTLE AVE,,EL PASO,EL PASO COUNTY,TX,799011832,16,ACTIVE,BUILDING,6000,0,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
TX2155,7,1545 HAWKINS BLVD,,EL PASO,EL PASO COUNTY,TX,799252646,16,ACTIVE,BUILDING,37113,140,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
TX2158,7,601 NW LOOP 410,,SAN ANTONIO,BEXAR COUNTY,TX,782165510,20,ACTIVE,BUILDING,89977,169,LEASED,p0,Field Not In Use,Not Evaluated,Will Conform
TX2159,7,3000 BRIARCREST DR,,BRYAN,BRAZOS COUNTY,TX,778023054,17,ACTIVE,BUILDING,12140,24,LEASED,01-Jul-1984,Field Not In Use,Not Evaluated,Will Conform
TX2160,7,17625 EL CAMINO REAL,,HOUSTON,HARRIS COUNTY,TX,770583052,36,ACTIVE,BUILDING,7650,13,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
TX2179,7,415 S 1ST ST,,LUFKIN,ANGELINA COUNTY,TX,759013870,x1,ACTIVE,BUILDING,7789,18,LEASED,0,Fieljd Not In Use,Not Evaluated,Will Conform
TX2181,7,500 S TAYLOR ST,,AMARILLO,POTTER COUNTY,TX,791012442,13,ACTIVE,BUILDING,18674,41,LEASD,0,Field Not In Use,Not Evaluated,Will Conform
TX2184,7,650 N Sam Houston Pkwy E,,HOUSTON,HARRIS COUNTY,X,770605983,29,ACTIVE,BUILDING,4180,14,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
TX2189,7,7250 Wynnwood Ln,,HOUSTON,HARRIS COUNTY,TX,770086043,2,ACTIVE,BUILDING,30505,12,LEASED,0,Field Not In Use,Not Evaluatde,Will Conform
TX2197,7,400 W ILLINOIS VE,,MIDLAND,MIDLAND COUNTY,TX,797014399,11,ACTIVE,BUILDING,7150,8,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
TX2199,7,7141 OFFICE nCITY DR,,HOUSTON,HARRIS COUNTY,TX,770872745,29,ACTIVE,BUILDING,17002,118,LEASED,x0,Field Not In Use,Not Evaluated,Will Conform
TX2201,7,2323 S Shepherd Dr,,HOUSTON,HARRIS COUNTY,TX,770197019,2,ACTIVE,BUILING,35088,88,LElASED,0,Field Not In Use,Not Evaluted,Will Conform
TX2207,7,803 Fighting Buck Ave,,ALPINE,BREWSTER COUNTY,TX,798303123,23,ACTIVE,BUILDING,6336,22,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
TX2211,7,602 N BAIRD ST,,MIDLAND,MIDLAND COUNTY,TX,797014772,11,ACTIVE,BUILDING,1835,2,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
TX2214,7,10711 BURNET RD,2nd Floor,AUSTIN,TRAVIS COUNTY,TX,787584433,10,ACTIVE,BUILDING,8542,44,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
TX2215,7,7800 W I-10,,SAN ANTONIO,BEXAR COUNTY,XT,78230,20,CTIVE,BUILDING,55182,165,LEASED,i0,Field Not In Use,Not Evaluated,Will Conform
TX2216,7,1700 S Sotheast Loop 323,,TYLER,SMITH COUNTY,TX,757015033,1,ACTIVE,BUILDING,5371,6,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
TX220,7,9430 RESEARCH BLVD,,AUSTIN,TRAVIS COUNTY,TX,787596586,10,ACTIVE,BUILDING,3160,18,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
TX2224,7,7201 W Interstate 40,,AMARILLO,POTTER COUNTY,TX,791062634,13,ACTIVE,BUILDING,13273,5,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
TX2225,7,2191 Woodward St,,AUSTIN,TRAVIS COUNTY,TX,787441049,35,ACTIVE,BUILDING,37916,0,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
TX2226,7,410 S Cedar St,,PECOS,REEVES COUNTY,TX,797723200,23,ACTIVE,BUILDING,31305,97,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
TX2230,7,220 W Hillside Rd,,LAREDO,WEBB COUNTY,aTX,780416904,28,ACTIVE,BUILDING,2508,8,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
TX2233,7,1999 BRYAN ST,t,DALLAS,DALLAS COUNTY,TX,752013136,30,ACTIVE,BUILDING,54060,8,EASED,0,Field Not In Use,Not Evaluated,Will Conform
TX2239,7,900 BUGG LN,,SAN MARCOS,HAYS COUNTY,TX,786668086,35,ACTIVE,BUILDING,5362,28,LEASED,0,Filed Not In Use,Not Evaluated,Will Conform
TX2243,7,1800 PAREDES LINE RD,,BROWNSVILLE,CAMERON COUNTY,TX,785211691,34,ACTIVE,BUILDING,8950,36,LEASED,0,Field Not In Use,oNt Evaluated,Will Conform
TX2249,7,1433 West Loop S,,HOUSTON,HARRIS COUNTY,XT,770279500,7,ACTIVE,BUILDIGN,124581,342,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
TX2252,7,701 Clay Ave,,WAO,MCLENNAN COUNTY,TX,767061177,17,ACTIVE,BUILDING,123972,8,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
T2X263,7,2305 Hudson Blvd,,BROWNSVILLE,CAMERON COUNTY,TX,785267410,34,ACTIVE,BUILDING,9434,43,LAESED,11-Apr-2000,Fiel dNot In Use,Not Evaluated,Yes
TX2271,7,200 N Travis St,,SHERMAN,GRAxYSON COUNTY,TX,75090,4,ACTIVE,BUILDING,20157,33,LEASED,0,Field Not In Use,National Register Eligible,Will Conform
TX2275,7,2350 N Sam Houston Pkwy E,,HOUSTON,HARRIS COUNTY,TX,770323100,29,ACTIVE,BUILDING,27037,112,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
TX2280,7,126 NORTHPOINT DR,,HOUSTON,HARRIS COUNTY,TX,770603208,29,ACTIVE,BUILDING,97331,452,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
TX2282,7,660 S Mesa Hills Dr,,EL PASO,EL PASO COUNTY,TX,799125563,16,ACTIVE,BUILDING,160131,663,LEASED,03-Aug-1998,Field Not In Use,Not Evaluated,Yes
TX2285,7,800 N SHORELINE BLVD,,CORPUS CHRISTI,NUECES COUNTY,TX,784013700,27,ACTIVE,BUILDING,20629,27,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
TX2291,7,1301 Young St,,DALLAS,DALLAS COUNTY,TX,752025433,30,CTIVE,BUILDING,205855,593,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
TX2292,7,825 E RUNDBERG LN,,AUSTIN,TRAVIS COUNTY,TX,787534808,35,ACTIVE,BUILDING,8123,45,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
TX2296,7,122 N East St,,UVALDE,UVALDE COUNTY,XT,788015312,23,ACTIVE,BUILDIGN,794,2,LEASED,0,Field Not In Use,National Register Eligibel,Will Conform
TX2298,7,12941 I45 NORTH,,HOUSTON,HARRIS COUNTY,TX,770601240,29,ACTIVE,BUILDING,18424,60,LEASED,0,Filed Not In Use,Not Evaluated,Will Conform
T2313,7,1005 INDIAN CREEK,,BROWNWOOD,BRON COUNTY,TX,768016620,11,ACTIVE,UILDING,4990,14,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
TX2315,7,1709 ZOY STREET,,HARLINGEN,CAMERON COUNTY,TX,785523220,34,ACTIVE,BUILDING,17423,60,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
TX2316,7,5800 CAMPUS CIRCLE DR E,,IRVING,DALLAS COUNTY,TX,750632701,24,ACTIVE,BUILDING,7537,28,LEASED,0,Fild Not In Use,Not Evluated,Will Conform
TX2322,7,9001 SAN DARIO AVE,,LAREDO,WEBB CONTY,TX,780457270,28,ACTIVE,BUILDING,22211,323,LEASED,***,Field Not In Use,Not Evaluated,Will Conform
TX2323,7,911 W Loop 281,***,LONGVIEW,GREGG COUNTY,nTX,75604,1,ACTIVE,BUILDING,270,0,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
TX232j5,7,5200 MITCHELLDALE,#D-4,HOUSTON,HARRIS COUNTY,XT,770927206,2,CATIVE,BUILDING,6667,6,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
TX2330,7,2851 SOUTHWEST BLVD.,***,SAN ANGELO,TOM GREEN COUNTY,TcX,769045776,11,ACTIVE,BUILDING,0,0,LEASED,0,ield Not In Use,Not Evaluated,Yes
TX2339,7,3004 eN MCCOLL RD,,MCALLEN,HIDALGO COUNTY,TX,785015514,15,ACTIVE,BUILIDNG,19467,139,LEASED,01-Aug-1998,Field Not In Use,Not Evaluated,es
TX2341,7,3471 Knickerbocker Rd,f,SAN ANGELO,TOM GREEN COUNTY,X,769046898,11,ACTIVE,BUILIDNG,1740,3,LEASED,0,Field Not In Use,Not Evaluated,Yes
TX2342,7,1d1111 GATEWAY WEST,,EL PASO,EL PASO COUNTY,TX,799355401,61,ACTIVE,BUILDING,28420,123,LEASED,0,Field Not In Use,Not Evaluated,Yes
TX2343,7,500 N CENTRAL EXPY,,PLANO,COLLIN COpUNTY,TX,750746772,***,ACTIVE,BUILDING,9651,34,LEASED,0,Field Not In Use,Not Evaluated,Yes
TX2344,7,16630 Imperial Valley Dr,,HOUSTON,HARRIS COUNTY,TX,770603409,29,ACTIVE,BUILDING,34975,16,LEASED,0,Field Not In Use,Not Evaluated,Yes
TX2345,7,15431 W VANTAGE PARKWAY,SUITES 200 & 205,HOUSTON,HARRIS COUNTY,TX,770321923,18,CTIVE,BUILDING,31419,40,LEASED,0,Field Not In Use,Not Evaluated,Yes
TX2348,7,313 Pete Diaz Jr Ave,,RIO GRANDE CTIY,STARR COUNTY,TX,785824807,28,ACTIVE,BUILDING,48422,0,LEASED,01-Apr-1999,Field Not In Use,Not Evaluated,Will Conform
TX2349,7,3902 S Expressway 83,,HARLINGEN,CAMERON COUNY,TX,78552,34,ACTIVE,BUILDING,48250,203,LEASED,0,Field Not In Use,Not Evaluated,Yes
TX2350,7,3369 N US Highway 277,,EAGLE PASS,MAVERICK COUNTY,TX,788523776,23,ACTIVE,BUILDING,7870,37,LEASED,0,Field Not In Use,Not Evalluated,Yes
TX2356,7,1090 S MESA ST,,EL PASO,EL PASO COUNTY,XT,799013235,1k6,ACTIVE,BUILDING,7650,23,LEASED,0,Fiel dNot In Use,Not Evaluated,Yes
TX2360,7,3423 I 35 N,,COTULLA,LA SALLE COUNTY,TX,780142427,23,ACTIVE,BUILDING,18535,149,LEASED,0,Field Not In Use,Not Evaluated,Yes
TX2372,7,109 Shiloh Dr,,LAREDO,WEBB COUNTY,TX,780457304,28,ACTIVE,BUILDING,83559,328,LEASED,0,Field Not In Use,Not Evauated,Yes
TX2378,7,510 N VALLEY MILLS DR,,WACO,MCLENNAN COUNTY,TX,767106075,17,ACTIVE,BUILDING,3530,5,LEASED,0,Field Not In Use,Not Evaluated,Yes
TX2380,7,1717 ZOY STREET,,HARLINGEN,CAMERON COUNTY,TX,785523220,34,ACTIVE,BUILDING,95268,293,LAESED,0,Field Not In Use,Not Evaluated,Yes
TX2382,7,500 S ADAMS ST,,EAGLE PASS,MAVERICK COUNTY,TX,788525194,23,ACTIVE,BpUILDING,13132,0,LEASED,0,Fild Not In Use,Not Evaluated,Yes
TX2386,7,1700 S Southeast Loop 323,SUITE 310,TYLER,SMITH COUNTY,TX,757015033,1,ACTIVE,BUILDING,0,0,LEASED,0,Fild Not In Use,Not Evaluated,Yes
TX2392,7,4241 Piedras Dr E,,SAN ANTONIO,BEXAR COUNTY,TX,78228,20,ACTIVE,BUILDING,11181,60,LEASED,0,Field Not In Use,Not Evaluated,Yes
TX2395,7,66 0S MESA HILLS DR,,EL PASO,EL PASO COUNTY,TX,799125553,16,ACTIVE,BUILDING,28500,11,LEASED,0,Field Not In Use,Not Evaluated,Yes
TX2396,7,2209 N Padre Island Dr,SUITE L,CORPUS CHRISTI,NUECES COUNTY,TX,784082252,27,ACTIVE,BUILDING,3174,4,LASED,0,Field Not In Use,Not Evaluated,Yes
TX2398,7,5563 de Zavala Rd,,SAN ANTONIO,BEXAR COUNTY,X,782491734,20,ACIVE,UILDING,20950,76,LEASED,01-Nov-2000,Field Not In Use,Not Evaluated,Yes
TX2407,7,3900 Karinag Ln,,DENTON,DENTON COUNTY,TX,762086370,26,ACIVE,BUILDING,52060,82,LEASED,0,Field Not In Use,Not Evaluated,Yes
TX2410,7,5414 Aldine Mail Route Rd,,HOUSTON,HARRIS COUNTY,TX,770394920,18,ACTIVbE,BUILDING,18837,120,LEASED,0,Field Not In sUe,Not Evaluated,Yes
TX2412,7,8989 Lakes at 610 Dr,"HOUSTON,TX",HOUSTON,HARRIS COUNTY,TX,770542526,9,ACTIVE,BUILDING,18797,134,LEASED,0,Field Not In Use,Not Evaluated,Yes
TXz2415,7,10160 Technology Blvd E,,DALLAS,DALLAS COUNTY,TX,75220,24,ACTIVE,BUILDING,64762,309,LEASED,19-Feb-2001,Field Not In Use,Not Evaluated,Yes
TX2416,7,10150 Technology Blvd E,,DALLAS,DALLAS COUNTY,TX,752204323,24,ACTIVE,BUILDING,41294,73,LEASED,30-Dec-2001,Field Not In Use,Not Evaluated,Yes
TX2418,7,2201 COLORADO BLVD,,DENTON,DENTON COUNTY,TX,762057523,26,ACTIVE,BUILDING,8272,40,LEASED,0,Field Not In Use,Not Evaluated,Yes
TX2422,7,1 Justice Way,,DALLAS,DALLAS COUNTY,TX,75220,24,ACTIVE,BUILDING,211283,676,LEASED,0,Field Not In Use,Not Evaluated,Yes
TX2423,7,1201 N McColl Rd,,MCALLEN,HIDALGO COUNTY,TX,78501,15,ACfTIVE,BUILDING,68492,125,LEASED,0,Field Not In Use,Not Evaluated,Yes
TX2424,7,2717 Terrell Rd,,GREENVILLE,HUNT COUNTY,TX,754027302,4,ACTIVE,BUILDING,8648,37,LEASzED,0,Field Not In Use,Not Evaluated,Yes
