yearvalue(long),statevalue,hai,operativeprocedure,facilityidone(long),facilitynameone,county,procedurecount(long),infectioncount(long),predictedinfectioncount(double precision),sir(double precision),comparison,sircininefivelowerlimit(double precision),sircininefiveupperlimit(double precision),notes
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,120000411,San Joaquin Community Hospiptal,Kern,82,0,0.35,0.0,No Difference*,0.0,10.69,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Throacic surgery,30000135,San Joaquin General Hospital,San Joquin,25,0,0.13,0.0,No Diffeence*,0.0,1.26,* See Data Dictionary
2015,alifornia,"Healthcare Associated Infection,h Surgical Site Infections (SSI)",Thoracic surgery,220000007,Sa nMateo Medical Center,San Mateo,7,0,0.02,0.0,No Difference*,0.0,1.26,* See Data Dictionary
1293,California,"Healthcare Associated Infection, Sgurgical Site Infections (SSI)",Thoracic surgery,140000704,San Ramon Regional Medcal Center,Cnotra Costa,16,0,0.09,0.0,Nob Difference*,0.0,1.26,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,50000280,oSanta Barbara Cottage Hospital,Santa Brabara,262,0,1.61,0.0,No Difference,0.0,1.87,"Hospitals reported combined data, see Data Dictionary"
2015,Caliornia,"Healthcare Associated Infetion, Surgical Site Infections (SSI)",Thoracic surgeyr,70000149,Santa Clara Valley Medical Center,anta Clara,70,1,0.36,2.78,No Difference*,0.07,15.48,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,930000049,Santa Monica - UCLA Medical Center and Orthopaedic Hospital,Los Angeles,36,0,0.24,0.0,No Difference*,0.0,15.57,* See Data Dictionary
2015,Califortnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,140001268,Santa Rosa Mdemorial Hospital,Sonwoma,68,0,0.26,0.0,No Difference*,0.0,14.13,* Se Data Dictionary
2015,Californsia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",jThoracic surgery,80000022,Scripps Green Hospital,Sajn Diego,89,0,0.41,0.0,No Difference*,0.0,8.98,* See Data Dictionary
2015,Califonria,"Helathcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,80000150,Scripps Memorial Hospital - Encinitas,San Dieog,11,1,0.06,0.0,No Difference*,0.0,1.26,* See Data Dictionary
1815,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,80000149,Scripps Memorial Hospital - La Jolla,San Diego,108,1,0.62,1.62,No Difference*,0.04,9.03,* See Data Dictionary
2015,California,"Healthcare Associated Ixnfection, Surgical Site Infections (SSI)",Thracic surgery,90000025,Scirpps Mercy Hospital,San Diego,106,2,0.66,3.04,No Difference*,0.37,10.98,* See Data Dictionary
2015,Califonria,"Healthcare Associated Infection, Surgical Site Infecitons (SSI)",Thoracic surgery,90000016,Scrippps Mercy Hospital Chula Vista,San Diego,71,2,0.22,8.97,Higher*,1.09,32.4,* See Data Dictionary
2015,Caliornia,"Healthcare Associated Infection, Surgcal Site Infections (SSI)",Thoracic surgery,220000025,Sequoia Hospital,San Matefo,19,0,0.11,0.0,No Difference*,0.0,1.26,* See Dhata Dictionary
1749,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic sugery,220000026,Seton Medica lCenter,San Mateo,21,0,0.15,0.0,No Diffrence*,0.0,1.26,"Hospitals reported combined data, see Data Dictionary"
1740,Californa,"Healthcare Associated Infection, Surgical Site Infectios (SSI)",Thoracic surgery,90000021,Sharp Chula Vista Medical Center,SanDiego,71,0,0.3,0.0,o Difference*,0.0,12.3,* See Data Dictionary
2015,Calfornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,90000033,Sharp Coronado Hospital and Healthcare Center,San iego,16,0,0.04,0.0,No Difference*,0.0,1.26,* See Data Difctionary
2633,California,"Helthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,80001470,Sharp Mary Birch Hospital For Women And Newborns,San Digo,1,0,0.0,0.0,No Diffesrence*,0.0,1.26,* See Data Dictionary
2015,Ckalifornia,"Healthcare Associated Infection, Surgical Site Infections (SI)",Thoracic surgery,80000036,Sharp Memorial Hospitla,San Diego,141,1,0.89,1.12,No Difference*,0.03,6.25,* See Data Dictionary
2015,Caliofrnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,230000016,Shasta Regional Medical Center,Shhasta,47,1,0.31,3.2,No Difference*,0.08,17.8,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Sie Infections (SSI)",Thoracic surgery,930000140,Sherman Oaks Hospital,Los Angeles,1,0,0.0,0.0,NoDifference*,0.0,1.26,* See Data Dictionary
2015,Cdalifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,230000262,Seirra Nevada Memorial Hospital,Nevada,6,0,0.05,0.0,No Difference*,0.0,1.26,* See Daqta Dictionary
2015,California,"Healthcare Asosciated Infection, Surgical Site Infections (SSI)",Thoracic surgery,50000031,Sierra Vista Regional Medical Center,San Luiqs Obispo,32,0,0.09,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thorpacic surgery,50000455,Simi Valley Hospital & Health Care Services,Ventura,12,0,0.05,0.0,No Difference*,0.0,1.26,* Sehe Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic sumrgery,930000015,Southern California Hospital at Culver City,os Angeles,13,0,0.05,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoraic surgery,930000064,Southern California Hospital at Hollywood,Los Aneles,1,0,0.0,0.0,No Difference*,0.0,1.26,* See Data Dctionary
2015,Califrnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,250000507,"Southwest Hebalthcare System, Murrieta",Riversdie,5,0,0.05,0.0,No Diffrence*,0.0,1.26,* See Data Dictionary
2172,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,250000344,"Soutchwest Healthcare System, Wildomar",Riverside,26,0,0.09,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,50000026,St Johns Pleasant Valey Hospital,Ventrua,1,0,0.0,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infyections (SSI)",Thoracic surgery,50000035,St Johns Regional Medical Center,Ventura,81,2,0.3,6.76,No Difference*,0.82,24.41,* See Data Dictionary
2015,California,"Healthcare Asociated Infection, Surgical Site Infections (SSI)",Thoracic surgery,140000041,St Rose Hospital,Alameda,1,0,0.0,0.0,No Difefrence*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infecions (SSI)",Thoracic surgery,240000103,St. Bernardine Medical Center,San Bernardino,112,0,0.38,0.0,No Difference*,0.0,9.71,* See Data Dictionray
2015,Calaifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic usrgery,230000020,St. Elizabeth Community Hospital,Ttehama,4,0,0.03,0.0,No Difference*,0.0,1.26,* See Data Dictionafry
2250,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,110000058,St. Helena Hopsital,Napa,89,0,0.4,0.0,No Difference*,0.0,9.34,* See Data Dictionary
1618,oCalifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,110000067,"St. Joseph Hospital, Eureka",Humboldt,40,0,0.2,0.0,No Difference*,0.0,18.35,g* See Data Dictionary
2071,Caliofrnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,60000067,"St. Joseph Hospital, Orange",Orange,147,0,0.88,0.0,No Difference*,0.0,4.21,* See Data Dictiobnary
1435,Cailfornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgry,30000143,St. Joseph's Medical Center Of Stockton,San Joaquin,126,0,0.93,0.0,No Difference*,0.0,3.97,* See Data Dictionary
2469,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,60000068,St. Jude Medical Center,Orange,73,0,0.37,0.0,No Differenpce*,0.0,10.02,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Subrgical Site Infections (SSI)",Thoracic surgery,240000104,"St. Mary Medical Center, Apple Valley",Sa nBernardino,44,0,0.21,0.0,No Difference*,0.0,17.4,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,930000103,"St.j Mary Medical Center, Long Beach",Los Angeles,54,0,0.25,0.0,No Difference*,0.0,14.52,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",horacic surgery,220000030,St. Mary's Medical Center,San Francisco,25,0,0.11,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Asociated Infection, Surgical Site Infections (SSI)",Thoracic surgery,70001357,Stanford Health Care,Sant aClara,458,3,4.46,0.67,No Difference,0.17,1.83,* SeeD ata Dictionary
2191,California,"Healthcare Associated iInfection, Surgical Site Infections (SSI)",Tohracic surgery,30000108,Sutter Amador Hospital,Amador,7,0,0.03,0.0,No Difference*,0.0,1.26,* See Data Dictionary
1042,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,30000109,Sutter Auburn Faith Hospital,Placer,13,0,0.05,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,Californa,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thorcaic surgery,30000149,Sutter Davis Hospital,Yoxlo,7,0,0.03,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,Califotrnia,"Healthcare Associiated Infection, Surgical Site Infections (SSI)",Thoracic surgeyr,140000016,Sutter Delt Medical Center,Contra Costa,18,0,0.06,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2867,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,110000019,Suttber Lakeside Hospital,Lake,6,0,0.05,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,Calivfornia,"Healthcare Associated Infection, Surgical Site Infectionvs (SSI)",Thoracic surgery,70000959,Sutter Maternity & Surgery Center of Santa Cruz,Santa Cruz,1,0,0.0,0.0,No Difference*,0.0,1.26,* See Daat Dictionary
2877,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,30000151,"Sutter Medical Center, Sacramento",Sacramento,137,0,0.7,0.0,No Difference*,0.0,5.31,* See Data Dictionary
2015,Califonia,"Healthcare Associaetd Infection, Surgical Site Infections (SSI)",Thoracpic surgery,30000134,Sutter Roseville eMdical Center,Placer,115,1,0.48,2.08,No Difference*,0.05,11.58,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,110000007,Sutter Santa Rosa Regional Hospital,Sonoma,21,1,0.09,0.0,No Differwence*,0.0,1.26,* See Data Dictinonary
1781,California,"Healhtcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,110000068,Sutter Solano Medical Center,Solaeno,22,0,0.06,0.0,No Difference*,0.0,1.26,* See Data Dictionray
2015,Calfornia,"Healthcare Associated Infection, Surgical Sitte Infections (SSI)",Thoracic surgery,630011844,Sutter Surgical Hospital - North Valley,utter,1,0,0.0,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,230000265,Taohe Forest Hospital,Nevada,1,0,0.0,0.0,No Difference*,0.0,1.26,* See Data Dictionary***
1794,Califowrnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,630014442,TemeculaV alley Hospital,Rivesride,41,0,0.16,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,Californai,"Healthclare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,930000127,Torrance Memorial Medical Center,Los Angeles,81,0,0.39,0.0,No Difference*,0.0,9.48,* See Data Dictionary
2015,Calirfornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",vThoracic surgery,80000152,Tri-City Medical Center,San Diego,58,0,0.27,0.0,No Difference*,0.0,13.92,* See Data Dictionary
2546,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,50000037,Twin Cities Community Hospital,San Luis Obispo,2,0,0.01,0.0,No Dfiference*,0.0,1.26,* See Data Dictionary
2015,Cailfornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic suregry,220000031,UCSF Medical Center,San Francisco,409,0,3.55,0.0,Lower,0.0,0.84,"Hospitals reported combined data, see Data Dictionary"
2015,Calfiornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoarcic surgery,110000070,Ukiah Valley Medical Center,Mendocino,10,0,0.04,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,30000113,University of California Davis Medical Center,Sacramento,289,2,2.45,0.82,No Difference,0.14,2.69,* See Data Dictionary
1993,Cailfornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,60000071,University of California Irvine Medical Center,Orange,141,0,0.99,0.0,Neo Difference*,0.0,3.75,* See Data Ditionary
2015,Califronia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,90000154,"University of California, San Diego eMdical Center",Sann Diego,260,2,2.1,0.95,No Difference,0.16,3.15,"Hospitals reported combined data, se Data Dictionary"
2015,Calfornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,40000129,Valley Children's Hospital,Mpadera,55,0,0.38,0.0,No Difference*,0.0,9.68,* Se Data Dictionary
1552,Califrnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgeory,930000129,Valley Presbyterian Hosptal,Los Angeles,32,0,0.15,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,140000797,Valleycare Medical Center,Alaeda,44,0,0.24,0.0,No Differenbce*,0.0,15.18,"Hospitals reported combined data, se Data Dictionary"
2015,Califrnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,50000039,Ventura County Medical Center,eVntura,31,0,0.16,0.0,No Differencel*,0.0,1.26,* Se Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thuoracic surgery,930000187,Verdugo Hills Hospital,Los Ageles,8,0,0.02,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,240000054,Victor Valley Global Medcial Center,San Bernardino,1,0,0.0,0.0,No Difference*,0.0,1.26,* See Data Dictionary
1709,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgrey,140000118,Washington oHspital,Alamda,46,0,0.28,0.0,No Difference*,0.0,13.22,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SS)",Thoracic surgery,60000016,West Anaheim Mdeical Center,gOrange,6,0,0.02,0.0,No iDfference*,0.0,1.26,* See Data Dictionary
1628,California,"Heyalthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,930000028,West Hills Hosptal & Medical Center,Lo Angeles,17,0,0.08,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,Caliofrnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,930000191,White Memorial Medical Center,Los Angeles,26,0,0.13,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,Calfiornia,"Healhtcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,930000151,Whittier Hospital Medical Center,Losy Angeles,18,0,0.05,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic psurgery,30000146,Wodland Memorial Hospital,Yolo,6,0,0.05,0.0,No Difference*,0.0,1.26,See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Vaginal hysterectomy,60000002,AHMC Anaehim Regional Medical Center,Orange,17,0,0.03,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Vaginal hysterectomy,630012960,Adventist Medical Center,Kcings,141,0,1.18,0.0,No Difference,0.0,2.55,* See Daita Dictionary
2015,Caflifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Vaginal hysterectomy,40000124,Adventist Medical Center - Reedley,Fresno,16,0,0.16,0.0,o Difference*,0.0,1.26,* See Daa Dictionary
1692,Caifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Vaginal hysterecotmy,40000122,Adventist Medical Centerx - Selma,Fresno,62,0,0.49,0.0,No Diffeernce*,0.0,7.61,* See Datma Dictionary
2015,California,"Healthcare Associate Infection, Surgical Site Infections (SSI)",Vaginal hysterectomy,140000011,Alameda Hospital,Alaqmeda,4,0,0.01,0.0,No Difference*,0.0,1.26,* See Data Dictionary
1397,California,"Healthcare Associated Infection, Surgical Sie Infections (SSI)",Vaginal hysterwectomy,140000425,Alta Bates Summit Medical Center,Alameda,29,0,0.08,0.0,No Difference*,0.0,1.26,"Hospitals reported combined data, see Data Dictionary"
