year,state,hai,operative_procedure,facility_id_one,facility_name_one,county,procedure_count,infection_count,predicted_infection_count,sir,comparison,sirci_nine_five_lower_limit,sirci_nine_five_upper_limit,notes
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,30000108,Sutter Amador Hospital,Amador,26,1,0.396,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,30000109,Sutter Auburn Faith Hospital,Placer,44,0,0.544,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,110000049,Sutter Coast Hospital,Del Norte,5,0,0.053,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,30000149,Sutter Davis Hospital,Yolo,19,0,0.241,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,140000016,Sutter Delta Medical Center,Contra Costa,19,0,0.29,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,30000151,Sutter General Hospital,Sacramento,117,2,4.922,0.406,No Difference,0.07,1.34,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,70000959,Sutter Maternity & Surgery Center of Santa Cruz,Santa Cruz,15,0,0.245,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,30000134,Sutter Roseville Medical Center,Placer,78,0,2.478,0.0,No Difference,0.0,1.21,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,110000007,Sutter Santa Rosa Regional Hospital,Sonoma,26,1,0.335,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,110000068,Sutter Solano Medical Center,Solano,34,0,0.511,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,630011844,Sutter Surgical Hospital - North Valley,Sutter,2,0,0.029,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,30000141,Sutter Tracy Community Hospital,San Joaquin,8,0,0.078,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,230000265,Tahoe Forest Hospital,Nevada,5,0,0.053,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,630014442,Temecula Valley Hospital,Riverside,21,1,0.209,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,50001468,Thousand Oaks Surgical Hospital,Ventura,2,0,0.029,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,930000127,Torrance Memorial Medical Center,Los Angeles,31,5,0.8,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,80000152,Tri-City Medical Center,San Diego,91,2,3.352,0.597,No Difference,0.1,1.97,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,120001467,Tulare Regional Medical Center,Tulare,5,0,0.065,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,50000037,Twin Cities Community Hospital,San Luis Obispo,7,0,0.07,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,220000031,UCSF Medical Center,San Francisco,455,3,22.378,0.134,Low,0.03,0.37,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,930000187,USC Verdugo Hills Hospital,Los Angeles,11,0,0.139,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,110000070,Ukiah Valley Medical Center,Mendocino,14,0,0.188,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,30000113,University of California Davis Medical Center,Sacramento,209,1,10.404,0.096,Low,0.01,0.47,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,60000071,University of California Irvine Medical Center,Orange,305,7,12.931,0.541,No Difference,0.24,1.07,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,90000154,"University of California, San Diego Medical Center",San Diego,255,3,11.747,0.255,Low,0.07,0.7,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,930000129,Valley Presbyterian Hospital,Los Angeles,23,0,0.844,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,140000797,Valleycare Medical Center,Alameda,17,0,0.225,,,,,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,50000039,Ventura County Medical Center,Ventura,25,1,0.266,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,630010957,Ventura County Medical Center - Santa Paula Hospital,Ventura,5,0,0.041,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,240000054,Victor Valley Global Medical Center,San Bernardino,9,0,0.098,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,140000118,Washington Hospital,Alameda,26,0,0.691,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,70000155,Watsonville Community Hospital,Santa Cruz,6,0,0.086,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,60000016,West Anaheim Medical Center,Orange,15,0,0.135,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,930000028,West Hills Hospital & Medical Center,Los Angeles,57,2,1.554,1.287,No Difference,0.22,4.25,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,60000074,Western Medical Center  Anaheim,Orange,10,0,0.082,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,60000073,Western Medical Center Santa Ana,Orange,26,1,0.753,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,930000191,White Memorial Medical Center,Los Angeles,19,0,0.663,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,930000151,Whittier Hospital Medical Center,Los Angeles,17,1,0.249,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,30000146,Woodland Memorial Hospital,Yolo,25,3,0.351,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,60000002,AHMC Anaheim Regional Medical Center,Orange,79,0,0.275,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,630012960,Adventist Medical Center,Kings,10,0,0.043,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,930000005,Alhambra Hospital Medical Center,Los Angeles,33,0,0.105,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,140000425,Alta Bates Summit Medical Center,Alameda,85,0,0.447,,,,,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,140000012,Alta Bates Summit Medical Center-Alta Bates Campus,Alameda,37,0,0.162,,,,,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,90000013,Alvarado Hospital Medical Center,San Diego,26,0,0.148,,,,,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,240000100,Arrowhead Regional Medical Center,San Bernardino,36,0,0.144,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,120001330,Bakersfield Heart Hospital,Kern,11,0,0.03,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,120000338,Bakersfield Memorial Hospital,Kern,55,0,0.164,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,30000114,Barton Memorial Hospital,El Dorado,2,0,0.005,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,930000012,Beverly Hospital,Los Angeles,12,0,0.079,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,930000002,California Hospital Medical Center - Los Angeles,Los Angeles,44,0,0.196,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,220000022,California Pacific Medical Center - Pacific Campus Hospital,San Francisco,106,0,0.86,0.0,No Difference*,0.0,4.29,* See Data Dictionary
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,220000002,California Pacific Medical Center  California West Campus Hospital,San Francisco,1,0,0.003,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,220000018,California Pacific Medical Center  St. Lukes Campus Hospital,San Francisco,1,0,0.003,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,930000004,Cedars-Sinai Medical Center,Los Angeles,580,9,3.364,2.675,High,1.31,4.91,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,930000022,Centinela Hospital Medical Center,Los Angeles,12,0,0.063,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,140000014,Children's Hospital & Research Center Oakland,Alameda,39,0,0.229,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,40000129,Children's Hospital Central California,Madera,39,0,0.214,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,60000007,Children's Hospital of Orange County,Orange,63,0,0.31,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,930000034,Childrens Hospital Los Angeles,Los Angeles,105,0,0.64,0.0,No Difference*,0.0,5.76,* See Data Dictionary
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,930000070,Citrus Valley Medical Center - IC Campus,Los Angeles,60,0,0.193,,,,,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,930000036,City of Hope Helford Clinical Research Hospital,Los Angeles,167,0,2.171,0.0,No Difference,0.0,1.38,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,40000095,Clovis Community Medical Center,Fresno,32,0,0.102,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,930000082,Community Hospital Long Beach,Los Angeles,4,0,0.011,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,70000137,Community Hospital of The Monterey Peninsula,Monterey,69,0,0.186,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,50000014,Community Memorial Hospital - San Buenaventura,Ventura,14,0,0.084,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,40000101,Community Regional Medical Center,Fresno,132,3,0.666,4.505,No Difference*,0.93,13.16,* See Data Dictionary
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,140000195,Contra Costa Regional Medical Center,Contra Costa,1,0,0.003,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,250000006,Corona Regional Medical Center,Riverside,4,0,0.026,,,,,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,30000117,Dameron Hospital,San Joaquin,15,1,0.056,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,250000008,Desert Regional Medical Center,Riverside,195,0,0.713,0.0,No Difference*,0.0,5.17,* See Data Dictionary
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,240001330,Desert Valley Hospital,San Bernardino,8,0,0.022,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,30000118,Doctors Hospital of Manteca,San Joaquin,4,0,0.011,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,30000122,Doctors Medical Center,Stanislaus,134,0,0.749,0.0,No Difference*,0.0,4.93,* See Data Dictionary
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,70000139,Dominican Hospital,Santa Cruz,35,0,0.172,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,930001709,Earl & Loraine Miller Children's Hospital,Los Angeles,21,0,0.057,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,140000183,Eden Medical Center,Alameda,33,0,0.12,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,250000011,Eisenhower Medical Center,Riverside,156,0,0.499,0.0,No Difference*,0.0,7.39,* See Data Dictionary
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,70001351,El Camino Hospital,Santa Clara,109,0,0.449,0.0,No Difference*,0.0,8.22,* See Data Dictionary
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,70000136,El Camino Hospital Los Gatos,Santa Clara,30,0,0.128,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,90000040,El Centro Regional Medical Center,Imperial,8,0,0.022,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,30000125,Emanuel Medical Center,Stanislaus,15,0,0.056,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,230000013,Enloe Medical Center - Esplanade,Butte,50,0,0.135,,,,,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,230000019,Fairchild Medical Center,Siskiyou,4,0,0.011,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,230000005,Feather River Hospital,Butte,5,0,0.014,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,930000056,Foothill Presbyterian Hospital-Johnston Memorial,Los Angeles,16,0,0.059,,,,,
