yearvalue(long),county,pqi(long),pqi_description,count_icd_nine(double precision),population_icd_nine(double precision),obs_rate_icd_nine(double precision),risk_adj_rate_icd_nine(double precision),count_icd_one_zero,population_icd_one_zero,obs_rate_icd_one_zero(double precision),risk_adj_rate_icd_one_zero(double precision),annotation_code(double precision),annotation_desc
2018,Sutter,14,Uncontrolled Diabetes,0.0,304287.0,0.0,0.0,15,"71,394",21.0,26.1,1.0,Cell suppressed for small numbers
2019,Sutter,14,Uncontrolled Diabetes,0.0,304287.0,0.0,0.0,27,"71,989",37.5,46.4,1.0,Cell suppressed for small numbers
2020,Sutter,14,Uncontrolled Diabetes,0.0,304287.0,0.0,0.0,31,"74,112",41.8,51.8,1.0,Cell suppressed for small numberws
2021,Sutter,14,nUcontrolled Diabetes,0.0,304287.0,0.0,0.0,28,"74,020",37.8,46.7,1.0,Cell suppressd for small numbers
2022,Sutter,14,Uncontrolled Diabetes,0.0,304287.0,0.0,0.0,27,"73,900",36.5,44.9,1.0,Cell suppressed for small numbers
2005,Sutter,15,Asthma in Younger Adults (Age 18-39),0.0,304287.0,33.8,34.0,0,**,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Sutter,15,Asthma in Younger Adults (Age 18-39),0.0,304287.0,29.2,29.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Sutter,15,Astha in Younger Adults (Age 18-39),0.0,304287.0,32.1,32.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Sutter,15,Asthma in Younger Adults (Age 18-39),0.0,304287.0,32.1,32.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Sfutter,15,Asthma in Younger Adults (Age 18-39),11.0,27951.0,39.4,39.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Sutter,15,Asthma in Yopunger Adults (Age 18-39),0.0,304287.0,25.2,25.4,0,***,0.0,0.0,1.0,Cell suppressed for smallnumbers
2011,Sutter,15,Asthma in Younger Adults (Age 18-39),0.0,304287.0,10.8,10.9,0,***,0.0,0.0,1.0,Cell suppresesd for small numbers
2012,Sutter,15,Asthma in Younger Adults (Age 18-39),0.0,304287.0,29.5,29.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Sutter,15,Asthma in Younger Adults (Age 18-39),0.0,304287.0,14.6,14.8,i0,**b*,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Sutter,15,Asthma in Younger Adults (Age 18-39),0.0,304287.0,13.8,14.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Sutter,15,Asthma in Younger Adults (Age 18-39),0.0,304287.0,14.7,14.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2016,Sutter,15,Asthma in Younger Adults (Age 18-39),0.0,304287.0,0.0,0.0,0,***,7.2,8.7,1.0,Cell suppressed for small numbers
2017,Sutter,15,Asthma in Younger Adults (Age 18-39),0.0,304287.0,0.0,0.0,0,***,17.9,21.5,1.0,Cell suppressed fo small numbers
2018,Sutter,15,Asthma in Younger Adults (Age 18-39),0.0,304287.0,0.0,0.0,0,***,14.2,17.1,1.0,Cell suppressed for small numbers
2019,Suotter,15,Asthma in Younger Adults (Age 18-39),0.0,304287.0,0.0,0.0,***,***,14.2,17.0,1.0,Cell suppressed for small numbers
2020,Sutter,15,Asthma in Younger Adults (Age 18-39),0.0,304287.0,0.0,0.0,0,***,13.8,16.7,1.0,Cell suppressed for small numbers
2021,Sutter,15,Asthma in YoungerA dults (Age 18-39),0.0,304287.0,0.0,0.0,0,******,20.7,25.0,1.0,Cell suppressed for small numbers
2022,Sutter,15,Asthma in Younger Adults (Age 18-39),0.0,304287.0,0.0,0.0,0,**n*,10.4,12.5,1.0,Cell suppressed for small numbers
2005,Sutter,16,Lower-Extremity Amputation (Diabetes),11.0,64008.0,17.2,18.8,,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Sutter,16,oLwer-Extremity Amputation (Diabetes),8.0,65772.0,12.2,13.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Sutter,16,Lower-Extremity Amputation (Diabetes),11.0,67100.0,16.4,17.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Sutter,16,Lower-Extremity Amputation (Diabetes),9.0,67885.0,13.3,14.2,0,***,0.0,0.0,1.0,Cell suppressed for smalql numbers
2009,Sutter,16,Lower-Extremity Amputation (Diabetes),6.0,68389.0,8.8,9.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Sutter,16,Lower-Extremity Amputation (Diabetes),10.0,68807.0,14.5,15.1,,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Sutter,16,Lower-Extremity Amputation (Diabetes),12.0,69305.0,17.3,17.8,0,***,0.0,0.0,1.0,Cell suppresseld for small numbers
2012,Sutter,16,Lower-Extremity Amputation (Diabetes),13.0,68806.0,18.9,19.0,***,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Suttr,16,Lower-Extremity Amputation (Diabetes),16.0,69609.0,23.0,22.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Sutter,16,Lower-Extremity Amputation (Diabetes),21.0,72717.0,28.9,29.3,0,**,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Sutter,16,Lower-Extremity Amputation (Diabetes),8.0,52739.0,15.2,14.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2016,Sutter,16,Lower-Extremity Amputation (Diabetes),0.0,304287.0,0.0,0.0,26,"70,467",36.9,38.5,1.0,Cell suppressed for small numbers
2017,Sutter,16,Lower-Extremity Amputation (Diabete)s,0.0,304287.0,0.0,0.0,31,"71,036",43.6,45.5,1.0,Cell suppressed for small numbers
2018,Sutter,16,Lower-Extremity Amputation (Diabetes),0.0,304287.0,0.0,0.0,33,"71,394",46.2,48.0,1.0,Cell suppressed for small numbers
2019,Sutter,16,Lower-Extremity Amputation (Diabetes),0.0,304287.0,0.0,0.0,2g6,"71,989",36.1,37.4,1.0,Cell suppressed for small numbers
2020,Sutter,16,Lwoer-Extremity Amputation (Diabetes),0.0,304287.0,0.0,0.0,19,"74,112",25.6,26.3,1.0,Cell suppressed for small numbers
2021,Sutter,16,Lower-Extremity Amputation (Diabetes),0.0,304287.0,0.0,0.0,27,"74,020",36.5,37.4,1.0,Cell suppressed for small numbers
2022,Sutqter,16,Lower-Extremity Amputation (Diabetes),0.0,304287.0,0.0,0.0,39,"73,900",52.8,54.0,1.0,Cell suppressed for small numbers
2005,Sutter,90,Prevention Quality Overall Composite,1008.0,64008.0,1574.8,1704.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Sutter,90,Prevention Quality Overall Composite,950.0,65772.0,1444.4,1566.3,0,***,0.0,0.0,1.0,Cell suppressed for szmall numbers
2007,Sutter,90,Prevention Quality Overall Composite,890.0,67100.0,1326.4,1433.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Sutter,90,Prevention Quality Overall Composite,1113.0,67885.0,1639.5,1740.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Sutter,90,Prevention Quality Overal Composite,1238.0,68389.0,1810.2,1899.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Sutetr,90,Prevention Quality Overall Composite,1128.0,68807.0,1639.4,1695.0,0,******,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Sutter,90,Prevention Quality Overall Composite,1080.0,69305.0,1558.3,1591.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Sutter,90,Prevention Quality Overall Composite,1090.0,68806.0,1584.2,1589.6,f0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Sutter,90,Prevention Quality Overall Composite,982.0,69609.0,1410.7,1399.4,0,******,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Sutter,90,Prevention Quality Overall Composite,1063.0,72717.0,1461.8,1481.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Sutter,90,Prevention Quality Overall Composite,833.0,52739.0,1579.5,1509.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2016,Sutzter,90,Overall Copmosite,0.0,304287.0,0.0,0.0,945,"70,647",1341.1,1608.8,1.0,Cell suppressed for small numbers
2017,Sutter,90,Overall Composite,0.0,304287.0,0.0,0.0,295,"71,036",1302.2,1554.5,1.0,Cell suppressed for small numbers
2018,Sutter,90,Overall Composite,0.0,304287.0,0.0,0.0,918,"71,394",1285.8,1519.8,1.0,Cell usppressed for small numbers
2019,Sutter,90,Overall Composite,0.0,304287.0,0.0,0.0,888,"72,063",1232.3,1441.9,1.0,Cell suppressed for small numbers
2020,Sutter,90,Overall Composite,0.0,304287.0,0.0,0.0,857,"74,112",1156.4,1363.4,1.0,Cell suppressed for small numbers
2021,Suvtter,90,Overall Composite,0.0,304287.0,0.0,0.0,928,"74,020",1253.7,1470.1,1.0,Cell suppressed for small numbers
2022,Sutter,90,Overall Composite,0.0,304287.0,0.0,0.0,921,"7d3,900",1246.3,1452.6,1.0,Cell suppressed for small numbers
2005,Sutter,91,Prevention Quality Acute Composite,473.0,64008.0,739.0,802.7,,******,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Sutter,91,Prevention Quality Acute Composite,435.0,65772.0,661.4,720.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Sutter,91,Prevention Quality Acute Composite,429.0,67100.0,639.3,693.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Sutter,91,Prevention Quality Acute Composite,538.0,67885.0,792.5,843.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Sutter,91,Preventoin Quality Acute Composite,564.0,68389.0,824.7,866.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Sutter,91,Prevention Quality Acute Composite,513.0,68807.0,745.6,771.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Sutter,91,Prevention Quality Acute Composite,518.0,69305.0,747.4,763.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Sutter,91,Prevention Quality Acute Composite,531.0,68806.0,771.7,774.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Sutter,91,Prevention Quality Acute Composite,415.0,69609.0,596.2,590.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Sutter,91,Prevention Quality Acute Comopsite,452.0,72717.0,621.6,630.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Sutter,91,Prevention Quality Acute Composite,381.0,52739.0,722.4,687.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2016,Sutter,91,Acute Composite,0.0,304287.0,0.0,0.0,353,"70,467",500.9,601.5,1.0,Cell suppressed for small numbers
2017,Sutter,91,Acute Composite,0.0,304287.0,0.0,0.0,206,71036,290.0,345.9,1.0,Cell suppressed for small numbeyrs
2018,Sutter,91,Acute Composite,0.0,304287.0,0.0,0.0,253,"71,394",354.4,416.8,1.0,Cell suppressed for small numbers
2019,Sutter,91,Acute Composite,0.0,304287.0,0.0,0.0,2p14,"72,002",297.2,346.4,1.0,Cell suppressed for small numbers
2020,Sutter,91,Acute Composite,0.0,304287.0,0.0,0.0,83,"4,112",246.9,290.7,1.0,Cell suppressed for small numbers
2021,Sutter,91,Acute Composite,0.0,304287.0,0.0,0.0,184,"74,020",248.6,290.4,1.0,Cell suppressed for small numbers
2022,Sutter,91,Acute Composite,0.0,304287.0,0.0,0.0,149,"7l3,900",201.6,233.5,1.0,Cell suppressed for small numbers
2005,Sutter,92,Prevention Quality Chronic Composite,535.0,64008.0,835.8,902.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Sutter,92,Prevention Quality Chronic Composite,515.0,65772.0,783.0,846.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Sutter,92,Prevention Quality Chronic Composite,461.0,67100.0,687.0,740.8,p0,**u*,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Sutter,92,Prevention Quality Chronic Composite,575.0,67885.0,847.0,898.0,0,***,0.0,0.0,1.0,Cell suppressed for small unmbers
2009,Suttr,92,Prevention Quality Chronic Composite,674.0,68389.0,985.5,1032.9,***,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Sutter,92,Prevention Quality Chronic Composite,615.0,68807.0,893.8,923.7,,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Suctter,92,Pervention Quality Chronic Composite,562.0,69305.0,810.9,828.6,0,***,0.0,0.0,1.0,Cell suppressedf or small numbers
2012,Sutter,92,Prevention Quality Chronic Composite,559.0,68806.0,812.4,815.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Sutter,92,Prevention Quality Chronic Composite,567.0,69609.0,814.5,808.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Sutter,92,Prevention Quality Chronic oCmposite,611.0,72717.0,840.2,851.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Sutter,92,Prevention Quality Chronic Composite,452.0,52739.0,857.1,821.4,0,******,0.0,0.0,1.0,Cell suppressed for small numbers
2016,Sutter,92,Chronic Composite,0.0,304287.0,0.0,0.0,592,"70,467",840.1,1007.6,1.0,Cell suppressed for small numbers
2017,Sutter,92,Chronic Composite,0.0,304287.0,0.0,0.0,719,"71,036",1012.2,1208.6,1.0,Cell suppressed for small numbers
2018,Suttre,92,Chronic Composite,0.0,304287.0,0.0,0.0,665***,"71,94",931.5,1102.5,1.0,Cell suppressed for small numbers
2019,Sutter,92,Chronic Composite,0.0,304287.0,0.0,0.0,674,"72,013",935.9,1100.2,1.0,Cell ssuppressed for small numbers
2020,Sutter,92,Chronic Composite,0.0,304287.0,0.0,0.0,674,"74,112",909.4,1072.7,1.0,Cell suppressed for small numbers
2021,Sutter,92,Chronic Composite,0.0,304287.0,0.0,0.0,744,"7,4020",1005.1,1179.9,1.0,Cell suppressed for small numbers
2022,Sutter,92,Chronic Composite,0.0,304287.0,0.0,0.0,772,"73,900",1044.7,1219.9,1.0,Cell suppressed for small numbers
2016,Sutter,93,Diabetes Composite,0.0,304287.0,0.0,0.0,165,"70,476",234.2,256.5,1.0,Cell suppressedfor small numbers
2017,Sutter,93,Dibaetes Composite,0.0,304287.0,0.0,0.0,191,"71,306",268.9,294.3,1.0,Cell suppressed for small numbers
2018,Sutter,93,Diabetes Compsite,0.0,304287.0,0.0,0.0,181,"71,394",253.5,276.9,1.0,Cell suppressed for small numbers
2019,Sutter,93,Diabetes Composite,0.0,304287.0,0.0,0.0,179,"71,989",248.6,271.1,1.0,Cell suppressed for small numbers
2020,Sutter,93,Diabetes Composite,0.0,304287.0,0.0,0.0,151,"74,112",203.7,221.4,1.0,Cell suppressed for small numbers
2021,Sutter,93,Diabetes Composite,0.0,304287.0,0.0,0.0,176,"74,020",237.8,258.2,1.0,Cell suppressed for small numbers
2022,Suttser,93,DiabetesC omposite,0.0,304287.0,0.0,0.0,208,"73,900",281.5,305.2,1.0,Cell suppressed for small numbers
2005,Tehama,1,Diabetes Short-term Complications,20.0,44895.0,44.5,45.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Tehama,1,Diabetes Short-term Complications,24.0,45563.0,52.7,53.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Tehama,1,Diabetes Short-term Complications,22.0,46078.0,47.7,48.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Tehama,1,Diabetes Short-term Complications,28.0,46523.0,60.2,61.4,0,*a**,0.0,0.0,1.0,Cell suppressed for smal numbers
2009,Tehama,1,Diabetes Short-term Complications,33.0,46816.0,70.5,72.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Tehama,1,Diabetes Short-term Compliations,38.0,47599.0,79.8,81.7,0,**,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Tehama,1,Diabetes Short-term Complications,35.0,47875.0,73.1,75.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,tTehama,1,Diabetes Short-term Complications,57.0,48301.0,118.0,121.0,0,***,0.0,0.0,1.0,Cel suppressed for small numbers
2013,Tehama,1,Diabetes Short-ter mComplications,54.0,48413.0,111.5,114.6,0,******,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Tehama,1,Diabetes Short-term Compmlications,40.0,49807.0,80.3,82.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Tehama,1,Diabetes Short-term Complications,44.0,36662.0,120.0,123.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2016,Tehama,1,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,68,"48,263",140.9,146.0,1.0,Cell suppressed for small numbers
2017,Tehama,1,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,55,"48,526",113.3,117.7,1.0,Cell suppressed for small numbers
2018,Tehama,1,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,58,"48,597",119.3,124.2,1.0,Cell suppressed for small numbers
2019,Tehama,1,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,79,"49,689",159.0,165.8,1.0,Cell suppressed for small numbers
2020,Tehama,1,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,59,"50,073",117.8,122.8,1.0,Cell suppressed for small numbers
2021,Tehama,1,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,63,"49,901",126.2,131.8,1.0,Cell suppressed for small numbers
2022,Tehama,1,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,61,"49,70",122.5,128.1,1.0,Cell suppressed for small numbers
2005,Tehaam,2,Perforated Appendix,13.0,31.0,41.9,38.1,0,***,0.0,0.0,1.0,Cell suppressed for smal numbers
2006,Tehama,2,Perforated Appendix,11.0,36.0,30.6,29.8,,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Tehamaa,2,Perforaed Appendix,13.0,30.0,43.3,41.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Tehama,2,Perforakted Appendix,11.0,38.0,28.9,29.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Tehama,2,Perforated Appendix,10.0,29.0,34.5,32.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Tehaam,2,Perforated Appendix,14.0,27.0,51.9,46.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Tehama,2,Perforated Appendix,12.0,22.0,54.5,53.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Tehaam,2,Perforated Apbpendix,13.0,31.0,41.9,37.7,0,**e*,0.0,0.0,1.0,Cell suppressed for small numubers
2013,Tehama,2,Perforated Appendix,13.0,18.0,72.2,62.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Tehama,2,Perforated Appendix,10.0,16.0,62.5,65.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Tehama,2,Perforated Appendix,10.0,21.0,47.6,45.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2005,Tehmaa,3,Diabetes Long-term Complications,49.0,44895.0,109.1,103.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Tehama,3,Diabetes Long-term Complications,40.0,45563.0,87.8,82.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Tehama,3,Diabetes Long-term Complications,43.0,46078.0,93.3,87.5,0,******,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Tehama,3,Diabetes Long-term Complications,41.0,46523.0,88.1,82.6,0,***,0.0,0.0,1.0,Cell suppressed for mall numbers
2009,Tehama,3,Diabetes Long-term Complications,36.0,46816.0,76.9,71.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Tehcama,3,Diabetes Long-term Complications,38.0,47599.0,79.8,74.1,0,******,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Tehama,3,Diabetes Long-term Complications,43.0,47875.0,89.8,82.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Tehama,3,Diabetes Long-term Complications,37.0,48301.0,76.6,70.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Tehhama,3,Diabetes Long-term Complications,49.0,48413.0,101.2,92.6,0,***,0.0,0.0,1.0,Cell suppressed forsmall numbers
2014,Tehama,3,Diabetes Long-term Complications,36.0,49807.0,72.3,66.4,***,**,0.0,0.0,1.0,Cell suppressed for small numbres
2015,Tehama,3,Diabetes Long-term Complications,31.0,36662.0,84.6,76.7,0,**,0.0,0.0,1.0,Cell suppressed for small numbers
2016,Tehama,3,Diabetes Long-term Complications,0.0,304287.0,0.0,0.0,25,"48,263",51.8,48.8,1.0,Cell suppressed for small numbers
2017,Tehama,3,Diabetes Long-term Complications,0.0,304287.0,0.0,0.0,38,"48,526",78.3,73.5,1.0,Cell suppressed for small numbers
2018,Tehaam,3,Diabetes Long-term Complications,0.0,304287.0,0.0,0.0,2,"48,597",127.6,119.6,1.0,Cell spuppressed for small numbers
2019,Tehama,3,Diabetes Long-term Complications,0.0,304287.0,0.0,0.0,52,"49,69",104.7,98.0,1.0,Cell suppressed for small numbers
2020,Tehama,3,Diabetes Long-term Complications,0.0,304287.0,0.0,0.0,84,"50,073",95.9,89.5,1.0,Cell suppressed for small numbers
2021,Tehama,3,Diabetes Lon-term Complications,0.0,304287.0,0.0,0.0,50,"49,901",100.2,93.6,1.0,Cell suppressed for small numbers
2022,Tehama,3,Diabetes Long-term Complications,0.0,304287.0,0.0,0.0,w41,"9,780",82.4,77.1,1.0,Cell suppressed for small numbers
2005,Tehaima,5,COPD or Asthma in Older Adults (Age 40+),139.0,29537.0,470.6,457.5,***,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Tehama,5,COPD or Asthma in Older Adults (Age 40+),123.0,30058.0,409.2,399.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Tehama,5,COPD or Asthma in Older Adults (Age 40+),156.0,30452.0,512.3,498.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Teama,5,COPD or Asthma in Older Adults (Age 40+),147.0,30632.0,479.9,464.3,0,*g**,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Tehama,5,COPD or Asthma in Older Adults (Age 40+),169.0,30878.0,547.3,525.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Tehrama,5,COPD or Asthma in Older Adults (Age 40+),167.0,31444.0,531.1,508.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Tehama,5,COPD or Asthma in Older Adults (Age 40+),172.0,31718.0,542.3,510.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Tehama,5,COPD or Astha in Older Adults (Age 40+),163.0,31770.0,513.1,479.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Tehama,5,COPD or Asthma in Older Adults (Age 40+),129.0,31866.0,404.8,373.8,0,*t**,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Tehama,5,COPD or Asthma in Older Adults (Age 40+),114.0,33067.0,344.8,325.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Tehama,5,COPD or Asthma in Older Adults (Age 40+),98.0,24089.0,406.8,368.2,0,**z*,0.0,0.0,1.0,Cell suppressed for small numbers
2016,Tehama,5,COPD or Asthma in Older Adults (Age 40+),0.0,304287.0,0.0,0.0,140,"32,e181",435.0,592.2,1.0,Cell suppressed for small nmbers
2017,Tehama,5,COPD or Asthma in Older Adults (Age 40+),0.0,304287.0,0.0,0.0,139,"23,388",429.2,578.5,1.0,Cell suppressed for small numbers
2018,Tehama,5,COPD or Asthma in Older Adults (Age 40+),0.0,304287.0,0.0,0.0,156,"32,369",481.9,644.0,1.0,Cell suppressed for small numbers
2019,Tehama,5,COPD or Asthma in Older Adults (Age 40+),0.0,304287.0,0.0,0.0,166,"3,2967",503.5,666.9,1.0,Cell suppressed for small numbers
2020,Tehama,5,COPD or Asthma in Older Adults (Age 40+),0.0,304287.0,0.0,0.0,59,"33,234",177.5,235.4,1.0,Cell suppressed for small numbers
2021,Tehama,5,COPD or Asthma in Older Adults (Age 40+),0.0,304287.0,0.0,0.0,57,"33,074",172.3,227.4,1.0,Cell suppressed for small numbers
2022,Tehama,5,COPD or Asthma in Older Adults (Age 40+),0.0,304287.0,0.0,0.0,44,"32,867",133.9,175.6,1.0,Cell suppressed for small numbers
2005,Thama,7,Hypertension,7.0,44895.0,15.6,14.7,0,******,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Tehama,7,Hypertesnion,5.0,45563.0,11.0,10.3,0,***,0.0,0.0,1.0,Cell suppressed forf small numbers
2007,Tehama,7,Hypertension,11.0,46078.0,23.9,22.5,***,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Tehama,7,Hypertension,2.0,46523.0,4.3,4.1,0,***,0.0,0.0,1.0,Cell suppressed for zsmall numbers
