psapid,psap_name,county,city,state,typeof_changefulltext,date_last_modified,geocode_city_level
3210,Baltimore City Police Department,Baltimore City,Balthimore,MD,No Changes have been made.,NULL,"Baltimore, MD
(39.290443, -76.612333)"
5558,Westlake Police Department,Cuyahoga,Westlake,OH,No Changes have been made.,NULL,"Westlake, OH
(41.45975, -81.921797)"
2119,Bensenville Police Department,Du Page,Bensenville,IL,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,09/04/2013,"Bensenville, IL
(41.961576, -87.948888)"
1706,Ben Hill County 9-1-1,Ben Hill,Fitzgerald,GA,No Changes have been made.,NULL,"Fitzgerald, GA
(31.714791, -83.251578)"
3714,Sibley County Psap,Sibley,Gaylord,MN,"PSAP Name, State, County or City text has been modified since the original posting.",12/19/2013,"Gaylord, MN
(44.55307, -94.220647)"
6810,Orange Police Department,Orange,Orange,TX,No Changes have been made.,NULL,"Orange, TX
(30.093128, -93.734374)"
1731,Coffee County 9-1-1,Coffee,Douglas,GA,No Changes have been made.,NULL,"Douglas, GA
(31.508865, -82.850392)"
5443,New Lexington Police Department,Perry,New Lexington,OH,No Changes have been made.,NULL,"New Lexington, OH
(39.713425, -82.208699)"
344,Lonoke County Sheriffs Department,Lonoke,Lonoke,AR,No Changes have been made.,NULL,"Lonoke, AR
(34.786083, -91.90004)"
8063,Chp-dublin Golden Gate Communications Center,Solano,Dublin,CA,PSAP was added since the original posting of the FCC Registry.,06/24/2010,"Dublin, CA
(37.710083, -121.927001)"
2081,Moscow Police Department,Latah,Moscow,ID,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,12/08/2004,"Moscow, ID
(46.733689, -117.000002)"
7883,Winchendon Police,Worcester,Winchendon,MA,PSAP was added since the original posting of the FCC Registry.,03/04/2004,"Winchendon, MA
(42.68711, -72.043984)"
4759,Irvington Township Police Department,Essex,Irvington,NJ,No Changes have been made.,NULL,"Irvington, NJ
(40.726422, -74.228666)"
7070,Valley Emergency Communications Center,Salt Lake,West Valley,UT,No Changes have been made.,NULL,"West Valley, UT
(40.696682, -111.959172)"
776,La Palma Police Department,Orange,La Palma,CA,No Changes have been made.,NULL,"La Palma, CA
(33.849902, -118.037303)"
4784,Middle Township Police Department,Cape May,Middle,NJ,No Changes have been made.,NULL,"Middle, NJ
(39.082363, -74.823715)"
6554,East Texas E M S Office,Smith,Tyler,TX,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,08/15/2017,"Tyler, TX
(32.350763, -95.300644)"
7924,Bradenton Police Dept.,Manatee,Bradenton,FL,PSAP was added since the original posting of the FCC Registry.,04/20/2004,"Bradenton, FL
(27.488962, -82.562798)"
7378,Washington State Patrol Spokane,Spokane,Spokane,WA,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,03/16/2006,"Spokane, WA
(47.658999, -117.425022)"
4480,Weymouth Woods State Natural Preserve,Moore,Southern Pines,NC,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,10/17/2007,"Southern Pines, NC
(35.185622, -79.402668)"
2435,South Holland Police Department,Cook,South Holland,IL,No Changes have been made.,NULL,"South Holland, IL
(41.600829, -87.610059)"
6171,Mt Rushmore,Custer,Keystone,SD,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,01/30/2004,"Keystone, SD
(43.896109, -103.418691)"
6720,Laredo Pd / Backup Training Center,Webb,Laredo,TX,"PSAP Name, State, County or City text has been modified since the original posting.",08/22/2012,"Laredo, TX
(27.507114, -99.507505)"
7967,Rivercom,Chelan,Wenatchee,WA,PSAP was added since the original posting of the FCC Registry.,01/31/2006,"Wenatchee, WA
(47.429826, -120.324699)"
1169,Gunnison Communications Center,Gunnison,Gunnison,CO,No Changes have been made.,NULL,"Gunnison, CO
(38.545502, -106.926898)"
7900,City Of Austin - Back-up,Travis,Austsin,TX,PSAP was added since the original posting of the FCC Registry.,08/09/2007,"Austin, TX
(30.264979, -97.746598)"
5103,Hudson Falls Police Department,Washington,Hudson Falls,NY,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,09/15/2005,"Hudson Falls, NY
(43.309251, -73.580627)"
6227,City Of La Follette E9-1-1,Campbell,La Follette,TN,No Changes have been made.,NULL,"La Follette, TN
(36.376728, -84.127683)"
920,San Carlos Police Department,San Mateo,San Carlos,CA,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,04/19/2010,"San Carlos, CA
(37.503733, -122.264927)"
1048,Willits Police Department,Mendocino,Willits,CA,No Changes have been made.,NULL,"Willits, CA
(39.409044, -123.353523)"
244,Montgomery Police Department,Montgomery,Montgomery,AL,"PSAP Name, State, County or City text has been modified since the original posting.",05/05/2014,"Montgomery, AL
(32.376547, -86.299651)"
3986,Clarke County,Clarke,Quitman,MS,No Changes have been made.,NULL,"Quitman, MS
(32.038399, -88.717815)"
1591,Mulberry Fire Department,Polk,Mulberry,FL,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,08/21/2007,"Mulberry, FL
(27.898502, -81.973651)"
2820,Russell County Communications,Russell,Russell,KS,"PSAP Name, State, County or City text has been modified since the original posting.",10/05/2017,"Russell, KS
(38.887309, -98.856166)"
6342,Robertson County Sheriff-central Communications,Robertson,Springfield,TN,No Changes have been made.,NULL,"Springfield, TN
(36.498423, -86.880535)"
5264,Bexley Police Department,Franklin,Bexley,OH,No Changes have been made.,NULL,"Bexley, OH
(39.965274, -82.932021)"
7625,Gillette Police Department,Campbell,Gillette,WY,No Changes have been made.,NULL,"Gillette, WY
(44.293138, -105.494227)"
3688,Nett Lake Tribal Police Department,Koochiching,Nett Lake,MN,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,10/12/2005,"Nett Lake, MN
(48.1106, -93.09031)"
3775,University Of Central Missouri,Johnson,Warrensburg,MO,"PSAP Name, State, County or City text has been modified since the original posting.",11/01/2012,"Warrensburg, MO
(38.771088, -93.735354)"
1025,Us Park Police Golden Gate Nra,San Francisco,Ft Mason,CA,"PSAP Name, State, County or City text has been modified since the original posting.",10/03/2012,"Ft Mason, CA
(33.7365, -118.287598)"
1648,Sarasota County Consolidated Communications Center,Sarasota,Sarasota,FL,No Changes have been made.,NULL,"Sarasota, FL
(27.336483, -82.538602)"
4142,Liberty County 9-1-1,Liberty,Chester,MT,No Changes have been made.,NULL,"Chester, MT
(48.512702, -110.964496)"
452,Lake Havasu Police Department,Mohave,Lake Havasu,AZ,No Changes have been made.,NULL,"Lake Havasu, AZ
(34.496143, -114.34895)"
4697,Cape May Police Department,Cape May,Cape May,NJ,No Changes have been made.,NULL,"Cape May, NJ
(38.934438, -74.922368)"
7352,Snocom,Snohomish,Mountlake Terrace,WA,No Changes have been made.,NULL,"Mountlake Terrace, WA
(47.7883, -122.307503)"
1776,Hall County 9-1-1,Hall,Gainesville,GA,No Changes have been made.,NULL,"Gainesville, GA
(34.298772, -83.829629)"
7677,Ashburnham Police,Worcester,Ashburnham,MA,PSAP was added since the original posting of the FCC Registry.,03/04/2004,"Ashburnham, MA
(42.63576, -71.90979)"
1947,Glenwood Police Department,Mills,Glenwood,IA,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,01/05/2005,"Glenwood, IA
(41.046379, -95.741793)"
5427,Middlefield Police Department,Geauga,Middlefield,OH,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,05/03/2013,"Middlefield, OH
(41.462022, -81.072844)"
6005,Warwick Police Department,Kent,Warwick,RI,No Changes have been made.,NULL,"Warwick, RI
(41.698709, -71.460018)"
8471,West Wendover Dispatch Center,Elko,West Wendover,NV,PSAP was added since the original posting of the FCC Registry.,11/17/2014,"West Wendover, NV
(40.736041, -114.07507)"
3594,Ypsilanti Police Department,Washtenaw,Ypsilanti,MI,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,05/10/2012,"Ypsilanti, MI
(42.239806, -83.614543)"
7100,Charlottesville Fire Department,Charlottesville City,Charlottesville,VA,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,01/03/2005,"Charlottesville, VA
(38.031046, -78.474159)"
2524,Carroll County 9-1-1,Carroll,Delphi,IN,No Changes have been made.,NULL,"Delphi, IN
(40.586141, -86.673992)"
2016,Story County Sheriffs Office,Story,Nevada,IA,"PSAP Name, State, County or City text has been modified since the original posting.",06/25/2016,"Nevada, IA
(42.019648, -93.452278)"
4224,North Mecklenburg Communications Center,Mecklenburg,Cornelius,NC,"PSAP Name, State, County or City text has been modified since the original posting.",06/19/2008,"Cornelius, NC
(35.48491, -80.858848)"
250,Oneonta Police Department,Blount,Oneonta,AL,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,10/29/2007,"Oneonta, AL
(33.945504, -86.476538)"
217,Lamar County Sheriffs Department,Lamar,Vernon,AL,"PSAP Name, State, County or City text has been modified since the original posting.",06/18/2014,"Vernon, AL
(33.75718, -88.109105)"
975,Siskiyou County Sheriff (yreka),Siskiyou,Yreka,CA,"PSAP Name, State, County or City text has been modified since the original posting.",04/27/2010,"Yreka, CA
(41.731582, -122.635649)"
5039,Bethlehem Police Department,Albany,Delmar,NY,No Changes have been made.,NULL,"Delmar, NY
(42.621899, -73.833099)"
6326,Oak Ridge,Anderson,Oak Ridge,TN,No Changes have been made.,NULL,"Oak Ridge, TN
(36.012014, -84.265534)"
5218,Tonawanda Police Department,Erie,Kenmore,NY,No Changes have been made.,NULL,"Kenmore, NY
(42.962823, -78.870039)"
7102,Chesapeake Police Communications,Chesapeake City,Chesapeake,VA,No Changes have been made.,NULL,"Chesapeake, VA
(36.71461, -76.249925)"
5265,Boardman Township Police Department,Mahoning,Boardman,OH,No Changes have been made.,NULL,"Boardman, OH
(41.015585, -80.672318)"
7911,Broward County South Backup,Broward,Hollywood,FL,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,12/19/2013,"Hollywood, FL
(26.011757, -80.139055)"
4765,Lincoln Park Police Department,Morris,Lincoln Park,NJ,No Changes have been made.,NULL,"Lincoln Park, NJ
(40.921859, -74.304147)"
1427,Dc Fire And Emergency Medical Services,District Of Columbia,Washington,DC,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,05/31/2007,"Washington, DC
(38.892062, -77.019912)"
1060,Airlife,Adams,Englewood,CO,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,08/18/2016,"Englewood, CO
(39.649436, -104.98891)"
8089,Greene County Sheriff's Office,Greene,Paragould,AR,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,11/15/2004,"Paragould, AR
(36.052644, -90.505164)"
4564,Brown County,Brown,Bassett,NE,"PSAP Name, State, County or City text has been modified since the original posting.",11/09/2004,"Bassett, NE
(42.583179, -99.537813)"
5385,Kettering Fire,Montgomery,Kettering,OH,No Changes have been made.,NULL,"Kettering, OH
(39.689571, -84.167354)"
3046,Ascension Parish Sheriffs Office,Ascension,Gonzales,LA,No Changes have been made.,NULL,"Gonzales, LA
(30.232902, -90.913816)"
4069,Pascagoula Police Department,Jackson,Pascagoula,MS,No Changes have been made.,NULL,"Pascagoula, MS
(30.365765, -88.547309)"
728,Fountain Valley Police Department,Orange,Fountain Valley,CA,No Changes have been made.,NULL,"Fountain Valley, CA
(33.708975, -117.951323)"
2672,State Police District 55,Fayette,Connersville,IN,No Changes have been made.,NULL,"Connersville, IN
(39.639413, -85.140889)"
2740,Gove County Sheriffs Office,Gove,Gove,KS,No Changes have been made.,NULL,"Gove, KS
(38.957934, -100.487841)"
6962,Upton County Sheriffs Office,Upton,Rankin,TX,No Changes have been made.,NULL,"Rankin, TX
(31.225937, -101.933236)"
202,Haleyville Police Department,Winston,Haleyville,AL,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,12/12/2007,"Haleyville, AL
(34.231098, -87.615986)"
22,Capital City Fire-rescue,Juneau Borough,Juneau,AK,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,04/18/2007,"Juneau, AK
(58.301084, -134.424524)"
631,Chp-los Angeles Communications Center-east Los Angeles,Los Angeles,Los Angeles,CA,"PSAP Name, State, County or City text has been modified since the original posting.",06/24/2010,"Los Angeles, CA
(34.052238, -118.243344)"
4694,Camden County Communications,Camden,Lindenwold,NJ,No Changes have been made.,NULL,"Lindenwold, NJ
(39.822836, -74.989758)"
6513,Coryell County Sheriffs Department,Coryell,Gatesville,TX,No Changes have been made.,NULL,"Gatesville, TX
(31.434024, -97.744311)"
481,Pinetop-lakeside Police,Navajo,Lakeside,AZ,No Changes have been made.,NULL,"Lakeside, AZ
(34.162498, -109.984299)"
1392,South Central Connecticut Regional Emergency Communications Cent,New Haven,New Haven,CT,No Changes have been made.,NULL,"New Haven, CT
(41.308252, -72.924161)"
1079,Bayfield Marshals Office,La Plata,Bayfield,CO,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,08/19/2016,"Bayfield, CO
(37.230821, -107.59529)"
1957,Henry County Sheriffs Office,Henry,Mt Pleasant,IA,No Changes have been made.,NULL,"Mt Pleasant, IA
(40.965605, -91.554839)"
3451,Mackinac County Sheriffs Department,Mackinac,St Ignace,MI,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,12/06/2004,"St Ignace, MI
(45.866275, -84.720477)"
1946,Ft Madison Police Department,Lee,Ft Madison,IA,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,05/14/2014,"Ft Madison, IA
(40.630024, -91.313494)"
2378,Palatine Police Department,Cook,Palatine,IL,No Changes have been made.,NULL,"Palatine, IL
(42.110415, -88.043769)"
5341,Galion Police Station,Crawford,Galion,OH,No Changes have been made.,NULL,"Galion, OH
(40.733891, -82.789488)"
6643,Hereford Police Department,Deaf Smith,Hereford,TX,"PSAP Name, State, County or City text has been modified since the original posting.",07/28/2017,"Hereford, TX
(34.822133, -102.405656)"
2168,Chicago Office Of Emergency Communication-zone 7,Cook,Chicago,IL,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,12/07/2004,"Chicago, IL
(41.883229, -87.632398)"
2460,Union County Sheriffs Department,Union,Jonesboro,IL,No Changes have been made.,NULL,"Jonesboro, IL
(37.450553, -89.268324)"
4811,North Plainfield Police Department,Somerset,North Plainfield,NJ,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,12/22/2010,"North Plainfield, NJ
(40.624064, -74.433172)"
7450,Lac Du Flambeau Tribal Police Department,Vilas,Lac Du Flambeau,WI,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,09/25/2013,"Lac Du Flambeau, WI
(45.970477, -89.904237)"
7556,Hampshire County 9-1-1,Hampshire,Romney,WV,No Changes have been made.,NULL,"Romney, WV
(39.341957, -78.756547)"
