OBJECTID,GNLCCCODE,NORWEST,PATCH_ID,MINTEMPC,SLOPE,BT_0BRK,BT_25BRK,BT_50BRK,BT_75BRK,BT_100BRK,LENGTH_KM,NHDVERSION,SHAPELEN
81977,UCY_1351,Upper Columbia-Yakima,1351,5.47,4.78,0.878387,0.843969,0.802006,0.752072,0.694345,12.82,1,0.147759186087596
81978,UCY_1352,Upper Columbia-Yakima,1352,6.41,14.97,0.307142,0.307142,0.307142,0.307142,0.307142,4.87,1,0.0604994495066976
81979,UCY_1354,Upper Columbia-Yakima,1354,5.51,6.81,0.802621,0.762637,0.717405,0.667314,0.613131,9.47,1,0.116022678755203
81980,UCY_1357,Upper Columbia-Yakima,1357,6.35,6.02,0.885993,0.824608,0.739875,0.632453,0.510046,26.16,1,0.300602680407941
81981,UCY_1358,Upper Columbia-Yakima,1358,9.75,7.83,0.13565,0.120903,0.107561,0.09553,0.084718,3,1,0.0347425296662048
81982,UCY_1359,Upper Columbia-Yakima,1359,8.47,8.46,0.252527,0.225626,0.20082,0.178114,0.15747,4,1,0.0429678261912803
81983,UCY_1360,Upper Columbia-Yakima,1360,9.54,2.97,0.354999,0.308074,0.264806,0.225632,0.190751,8,1,0.0836338157596999
81984,UCY_1361,Upper Columbia-Yakima,1361,7.23,8.72,0.636487,0.545198,0.450766,0.359753,0.27782,18.43,1,0.20700468466693
81985,UCY_1362,Upper Columbia-Yakima,1362,8.17,8.45,0.311162,0.275248,0.242023,0.211637,0.184139,5.59,1,0.0622565245692827
81986,UCY_1363,Upper Columbia-Yakima,1363,6.83,14.44,0.27278,0.27278,0.27278,0.27278,0.27278,5.01,1,0.0551056358698616
81987,UCY_295,Upper Columbia-Yakima,295,9.3,8.72,0.16415,0.144043,0.126027,0.109975,0.095744,4.4,1,0.0512335818061245
81988,UCY_297,Upper Columbia-Yakima,297,9.86,6.11,0.207853,0.175664,0.147532,0.123231,0.102452,7.76,1,0.0859848435967728
81989,UCY_298,Upper Columbia-Yakima,298,10.22,4.21,0.18479,0.163526,0.144275,0.126947,0.111429,4,1,0.0473028059669631
81990,UCY_303,Upper Columbia-Yakima,303,8.69,4.7,0.47591,0.407953,0.343343,0.284056,0.231398,12,1,0.131721486056584
81991,UCY_314,Upper Columbia-Yakima,314,10.52,2.91,0.18889,0.16725,0.147639,0.129968,0.114129,4,1,0.0451191157172458
81992,UCY_318,Upper Columbia-Yakima,318,10.49,3.28,0.182418,0.161373,0.142333,0.125204,0.109872,4,1,0.0441376521255537
81993,UCY_331,Upper Columbia-Yakima,331,8.42,9.99,0.234375,0.203629,0.17599,0.151388,0.129685,6,1,0.0709329401311457
81994,UCY_332,Upper Columbia-Yakima,332,7.56,9.74,0.362016,0.319774,0.280296,0.243943,0.210924,6.51,1,0.0804368298120039
81995,UCY_336,Upper Columbia-Yakima,336,8.62,13.16,0.122681,0.122681,0.122681,0.122681,0.122681,3.94,1,0.0478741460630618
81996,UCY_337,Upper Columbia-Yakima,337,9.36,8.9,0.151763,0.133676,0.117446,0.102953,0.090065,4,1,0.0418691647616426
81997,UCY_338,Upper Columbia-Yakima,338,7.7,7.7,0.513048,0.442827,0.37482,0.31142,0.25438,12.37,1,0.146682505773617
81998,UCY_340,Upper Columbia-Yakima,340,8.19,13.88,0.140443,0.140443,0.140443,0.140443,0.140443,4,1,0.0498051417328124
81999,UCY_341,Upper Columbia-Yakima,341,5.05,6.86,0.880208,0.842899,0.796653,0.740978,0.676255,14.4,1,0.162841672472557
82000,UCY_346,Upper Columbia-Yakima,346,8.86,10.62,0.177049,0.177049,0.177049,0.177049,0.177049,6.47,1,0.0747877627431014
82001,UCY_347,Upper Columbia-Yakima,347,9.37,10.25,0.117588,0.117588,0.117588,0.117588,0.117588,3,1,0.0369999070085706
82002,UCY_349,Upper Columbia-Yakima,349,7.75,10.04,0.37468,0.37468,0.37468,0.37468,0.37468,10.07,1,0.113646245072744
82003,UCY_350,Upper Columbia-Yakima,350,8.17,10.01,0.263235,0.263235,0.263235,0.263235,0.263235,6,1,0.0746281840369409
82004,UCY_354,Upper Columbia-Yakima,354,8.35,13.68,0.132566,0.132566,0.132566,0.132566,0.132566,4,1,0.0494479107611814
82005,UCY_355,Upper Columbia-Yakima,355,8.73,7.56,0.306087,0.261429,0.221209,0.185621,0.154622,8.51,1,0.10634667575862
82006,UCY_357,Upper Columbia-Yakima,357,8.24,13.51,0.141221,0.141221,0.141221,0.141221,0.141221,3.61,1,0.035710579139495
82007,UCY_360,Upper Columbia-Yakima,360,8.98,13.1,0.095871,0.095871,0.095871,0.095871,0.095871,3,1,0.0345180718365791
82008,UCY_362,Upper Columbia-Yakima,362,8.28,11.6,0.182742,0.182742,0.182742,0.182742,0.182742,3.85,1,0.0462929072110643
82009,UCY_363,Upper Columbia-Yakima,363,5.05,8.44,0.933455,0.890361,0.824603,0.731306,0.61175,28.91,1,0.319183535987919
82010,UCY_366,Upper Columbia-Yakima,366,9.19,9.53,0.160356,0.139485,0.120938,0.104558,0.090169,5,1,0.0525799108453458
82011,UCY_369,Upper Columbia-Yakima,369,8.77,14,0.094512,0.094512,0.094512,0.094512,0.094512,3,1,0.0356798425843067
82012,UCY_370,Upper Columbia-Yakima,370,9.11,9.82,0.151278,0.133459,0.117449,0.103131,0.09038,3.88,1,0.0466795510993607
82013,UCY_371,Upper Columbia-Yakima,371,9.8,4.14,0.223638,0.200538,0.179273,0.159812,0.142098,3.4,1,0.0408747170749403
82014,UCY_374,Upper Columbia-Yakima,374,8.23,8.96,0.331484,0.28288,0.238856,0.199775,0.165696,9.05,1,0.110899805875885
82015,UCY_376,Upper Columbia-Yakima,376,7.46,11.73,0.270722,0.270722,0.270722,0.270722,0.270722,4,1,0.0453037610295916
82016,UCY_379,Upper Columbia-Yakima,379,9.35,8.92,0.15217,0.134042,0.117774,0.103245,0.090324,4,1,0.0490583219624742
82017,UCY_381,Upper Columbia-Yakima,381,8.74,7.79,0.252531,0.223005,0.196027,0.171591,0.149635,4.94,1,0.050303472099969
82018,UCY_384,Upper Columbia-Yakima,384,7.84,12.78,0.196776,0.196776,0.196776,0.196776,0.196776,4,1,0.0438695767390963
82019,UCY_385,Upper Columbia-Yakima,385,10.18,8.34,0.09886,0.087707,0.077704,0.068756,0.060771,3,1,0.036497698974168
82020,UCY_386,Upper Columbia-Yakima,386,7.11,14.01,0.248241,0.248241,0.248241,0.248241,0.248241,4.67,1,0.0504513146628176
82021,UCY_387,Upper Columbia-Yakima,387,8.88,13.48,0.10273,0.10273,0.10273,0.10273,0.10273,4.21,1,0.0481272060378431
82022,UCY_389,Upper Columbia-Yakima,389,7,4.45,0.76199,0.700364,0.630518,0.554742,0.476332,14.41,1,0.13797984332768
82023,UCY_390,Upper Columbia-Yakima,390,9.24,12.27,0.093727,0.093727,0.093727,0.093727,0.093727,3,1,0.0350916533077015
82024,UCY_394,Upper Columbia-Yakima,394,7.52,10.28,0.415413,0.415413,0.415413,0.415413,0.415413,11.11,1,0.120775134194546
82025,UCY_396,Upper Columbia-Yakima,396,8.5,10.88,0.17234,0.17234,0.17234,0.17234,0.17234,3.03,1,0.0294080873156332
82026,UCY_398,Upper Columbia-Yakima,398,8.88,8.79,0.199243,0.176382,0.155634,0.136921,0.120138,4.13,1,0.0466553644946462
82027,UCY_401,Upper Columbia-Yakima,401,7.38,10.66,0.364463,0.364463,0.364463,0.364463,0.364463,7.31,1,0.0876277937610376
82028,UCY_405,Upper Columbia-Yakima,405,7.66,10.3,0.328079,0.328079,0.328079,0.328079,0.328079,6.6,1,0.07141796606877
82029,UCY_406,Upper Columbia-Yakima,406,9.54,6.16,0.21093,0.185041,0.161678,0.140755,0.122145,4.95,1,0.0471918937765846
82030,UCY_413,Upper Columbia-Yakima,413,8.07,7.42,0.363693,0.324503,0.287627,0.253369,0.221921,5.61,1,0.0641488819200699
82031,UCY_415,Upper Columbia-Yakima,415,8.88,10.67,0.145248,0.145248,0.145248,0.145248,0.145248,3.05,1,0.0302541732883646
82032,UCY_417,Upper Columbia-Yakima,417,7.82,12.75,0.22413,0.22413,0.22413,0.22413,0.22413,6.34,1,0.0776201804025568
82033,UCY_419,Upper Columbia-Yakima,419,8.13,11.91,0.194765,0.194765,0.194765,0.194765,0.194765,4.4,1,0.0491232736103199
82034,UCY_421,Upper Columbia-Yakima,421,7.5,11.6,0.302422,0.302422,0.302422,0.302422,0.302422,6.53,1,0.0792357977219507
82035,UCY_426,Upper Columbia-Yakima,426,9.23,10.25,0.133288,0.133288,0.133288,0.133288,0.133288,3.88,1,0.0366189284186006
82036,UCY_430,Upper Columbia-Yakima,430,9.01,8.97,0.191714,0.167219,0.145291,0.125804,0.108598,5.16,1,0.062240554748724
82037,UCY_432,Upper Columbia-Yakima,432,8.16,9.89,0.270315,0.235876,0.204595,0.176504,0.151535,6.15,1,0.0627924840073532
82038,UCY_439,Upper Columbia-Yakima,439,9.36,11.33,0.105873,0.105873,0.105873,0.105873,0.105873,3.88,1,0.0386874944672441
82039,UCY_440,Upper Columbia-Yakima,440,8.13,8.2,0.309392,0.277441,0.247607,0.220005,0.194683,4.39,1,0.0527423565521345
82040,UCY_442,Upper Columbia-Yakima,442,8.27,11.68,0.183115,0.183115,0.183115,0.183115,0.183115,4,1,0.04476130898499
82041,UCY_444,Upper Columbia-Yakima,444,9.01,8.29,0.260999,0.217532,0.179545,0.146946,0.119405,9.71,1,0.118202208938318
82042,UCY_445,Upper Columbia-Yakima,445,8.67,11.84,0.144959,0.144959,0.144959,0.144959,0.144959,4,1,0.0498571006409482
82043,UCY_446,Upper Columbia-Yakima,446,8.43,9.76,0.23924,0.208227,0.180282,0.155351,0.133308,5.92,1,0.0685566867773768
82044,UCY_452,Upper Columbia-Yakima,452,8.69,9.23,0.236109,0.20298,0.173443,0.14741,0.124694,6.85,1,0.0707999026829382
82045,UCY_453,Upper Columbia-Yakima,453,9.92,3.45,0.261385,0.227962,0.197669,0.170512,0.146405,6.07,1,0.069254183535647
82046,UCY_454,Upper Columbia-Yakima,454,7.9,14.47,0.155317,0.155317,0.155317,0.155317,0.155317,4.53,1,0.053999864554692
82047,UCY_458,Upper Columbia-Yakima,458,8.77,8.13,0.220086,0.197556,0.176809,0.157813,0.14051,3.28,1,0.037095199592926
82048,UCY_459,Upper Columbia-Yakima,459,8.04,9.44,0.299018,0.262701,0.229351,0.199092,0.171935,6,1,0.0655820197087323
82049,UCY_460,Upper Columbia-Yakima,460,8.65,7.21,0.31592,0.273636,0.235066,0.200432,0.169769,7.48,1,0.0904157082600122
82050,UCY_461,Upper Columbia-Yakima,461,7.92,14.82,0.134742,0.134742,0.134742,0.134742,0.134742,3,1,0.0360840501168719
82051,UCY_469,Upper Columbia-Yakima,469,8.84,8.62,0.196382,0.176381,0.158017,0.141236,0.125971,3,1,0.0319889054294172
82052,UCY_477,Upper Columbia-Yakima,477,8.53,4.64,0.585047,0.495894,0.407001,0.323807,0.250437,17.25,1,0.201113747364135
82053,UCY_478,Upper Columbia-Yakima,478,9.83,11.59,0.073861,0.073861,0.073861,0.073861,0.073861,3,1,0.0308417832735762
82054,UCY_482,Upper Columbia-Yakima,482,8.68,12.38,0.152886,0.152886,0.152886,0.152886,0.152886,6.53,1,0.0688666537954813
82055,UCY_484,Upper Columbia-Yakima,484,8.75,8.9,0.208291,0.184936,0.163658,0.144395,0.127054,4,1,0.0464554310252887
82056,UCY_487,Upper Columbia-Yakima,487,9.95,9.37,0.10039,0.088216,0.077392,0.067796,0.059314,3.67,1,0.0406818109347204
82057,UCY_488,Upper Columbia-Yakima,488,10.43,7.82,0.092805,0.082246,0.072792,0.064348,0.056824,3.02,1,0.0293181193049895
82058,UCY_499,Upper Columbia-Yakima,499,8.85,10.45,0.151904,0.151904,0.151904,0.151904,0.151904,3,1,0.0379170882552729
82059,UCY_505,Upper Columbia-Yakima,505,9.81,8.5,0.11897,0.105815,0.09396,0.083309,0.073767,3,1,0.0288939197077417
82060,UCY_509,Upper Columbia-Yakima,509,10.12,7.73,0.112067,0.099589,0.088362,0.078291,0.06928,3,1,0.0309450887433508
82061,UCY_510,Upper Columbia-Yakima,510,9.93,11.85,0.066846,0.066846,0.066846,0.066846,0.066846,3,1,0.0380912203951565
82062,UCY_514,Upper Columbia-Yakima,514,8.6,11.63,0.20959,0.20959,0.20959,0.20959,0.20959,9.88,1,0.107705465272625
82063,UCY_516,Upper Columbia-Yakima,516,9.77,11.41,0.083243,0.083243,0.083243,0.083243,0.083243,4,1,0.0498629783837334
82064,UCY_517,Upper Columbia-Yakima,517,9.78,9.7,0.105364,0.092609,0.081258,0.071189,0.062283,3.7,1,0.0417548873263199
82065,UCY_518,Upper Columbia-Yakima,518,10.1,6.55,0.142097,0.124992,0.109683,0.096043,0.08394,4,1,0.0440843820283505
82066,UCY_521,Upper Columbia-Yakima,521,9.08,10.5,0.140507,0.140507,0.140507,0.140507,0.140507,4,1,0.0491900738388065
82067,UCY_522,Upper Columbia-Yakima,522,9.57,9.75,0.11963,0.104899,0.091793,0.080177,0.069919,4,1,0.0485619278057638
82068,UCY_524,Upper Columbia-Yakima,524,10.35,10.23,0.067122,0.067122,0.067122,0.067122,0.067122,3,1,0.0338936207448493
82069,UCY_526,Upper Columbia-Yakima,526,9.42,5.8,0.246301,0.214428,0.185664,0.159972,0.137236,6,1,0.0710332233792239
82070,UCY_527,Upper Columbia-Yakima,527,8.99,11.38,0.129971,0.129971,0.129971,0.129971,0.129971,4,1,0.0466365459577712
82071,UCY_531,Upper Columbia-Yakima,531,8.87,10.69,0.153134,0.153134,0.153134,0.153134,0.153134,4,1,0.0459383173249395
82072,UCY_533,Upper Columbia-Yakima,533,8.83,9.21,0.191942,0.170026,0.150148,0.132223,0.116146,4,1,0.046643923608618
82073,UCY_536,Upper Columbia-Yakima,536,9.9,12.67,0.059904,0.059904,0.059904,0.059904,0.059904,3,1,0.0359152166013003
82074,UCY_537,Upper Columbia-Yakima,537,8.52,8.12,0.269471,0.23843,0.209937,0.184026,0.160663,5,1,0.051759653388594
82075,UCY_538,Upper Columbia-Yakima,538,9.63,10.14,0.103262,0.103262,0.103262,0.103262,0.103262,3,1,0.0318495715752452
82076,UCY_540,Upper Columbia-Yakima,540,7.77,10.47,0.295699,0.295699,0.295699,0.295699,0.295699,5.75,1,0.0720548466276061
82077,UCY_541,Upper Columbia-Yakima,541,8.83,11.81,0.133435,0.133435,0.133435,0.133435,0.133435,4,1,0.046650781462621
82078,UCY_542,Upper Columbia-Yakima,542,8.92,11.6,0.123995,0.123995,0.123995,0.123995,0.123995,3,1,0.029813890438954
82079,UCY_545,Upper Columbia-Yakima,545,6.76,13.68,0.361553,0.361553,0.361553,0.361553,0.361553,8.87,1,0.0916207022796803
82080,UCY_555,Upper Columbia-Yakima,555,8.16,14.23,0.135803,0.135803,0.135803,0.135803,0.135803,4,1,0.042354191498157
82081,UCY_556,Upper Columbia-Yakima,556,8.96,14.3,0.091705,0.091705,0.091705,0.091705,0.091705,5.2,1,0.0534356448616141
82082,UCY_557,Upper Columbia-Yakima,557,8.57,4.49,0.617526,0.521014,0.422907,0.330526,0.249597,19.43,1,0.208089708233609
82083,UCY_565,Upper Columbia-Yakima,565,10.35,4.88,0.163888,0.14306,0.124484,0.108017,0.093495,4.78,1,0.0595166434938404
82084,UCY_572,Upper Columbia-Yakima,572,9.15,13.67,0.079744,0.079744,0.079744,0.079744,0.079744,3,1,0.0327396060618691
82085,UCY_578,Upper Columbia-Yakima,578,7.77,13.33,0.199111,0.199111,0.199111,0.199111,0.199111,5,1,0.0515281067996759
82086,UCY_579,Upper Columbia-Yakima,579,7.78,9.7,0.327469,0.28859,0.252593,0.219699,0.19,6.16,1,0.0735954607989935
82087,UCY_580,Upper Columbia-Yakima,580,7.92,12.17,0.205536,0.205536,0.205536,0.205536,0.205536,4.07,1,0.0423024872609786
82088,UCY_581,Upper Columbia-Yakima,581,9.88,9.67,0.09612,0.085247,0.075501,0.066788,0.059017,3,1,0.0343199110735018
82089,UCY_584,Upper Columbia-Yakima,584,7.73,10.59,0.351375,0.351375,0.351375,0.351375,0.351375,9.73,1,0.109025806012076
82090,UCY_587,Upper Columbia-Yakima,587,8.42,14.94,0.106985,0.106985,0.106985,0.106985,0.106985,4.17,1,0.0458050684174472
82091,UCY_590,Upper Columbia-Yakima,590,5.05,8.85,0.873803,0.825076,0.762644,0.686399,0.598555,18.74,1,0.220329046006289
82092,UCY_604,Upper Columbia-Yakima,604,5.05,5.72,0.8392,0.813628,0.785032,0.753378,0.718733,5.91,1,0.0607240412779519
82093,UCY_606,Upper Columbia-Yakima,606,8.88,8.62,0.1925,0.17281,0.154747,0.138257,0.123268,3,1,0.0296887994905426
82094,UCY_607,Upper Columbia-Yakima,607,7.94,13.12,0.171686,0.171686,0.171686,0.171686,0.171686,3.25,1,0.0365972892222787
82095,UCY_610,Upper Columbia-Yakima,610,6.16,5.7,0.768138,0.722502,0.671724,0.616585,0.558274,9.81,1,0.101675180145979
82096,UCY_612,Upper Columbia-Yakima,612,8.54,5.8,0.390564,0.3419,0.296351,0.254524,0.216781,7.87,1,0.0496891160731948
82097,UCY_621,Upper Columbia-Yakima,621,8.59,7.64,0.267351,0.238587,0.212023,0.187687,0.165558,4.27,1,0.0423254782701676
82098,UCY_622,Upper Columbia-Yakima,622,8.38,10.4,0.225057,0.225057,0.225057,0.225057,0.225057,5.84,1,0.0509681829372266
82099,UCY_624,Upper Columbia-Yakima,624,8.54,8.2,0.264132,0.233509,0.205446,0.179963,0.157016,5,1,0.0485714833566591
82100,UCY_626,Upper Columbia-Yakima,626,9.14,11.89,0.111045,0.111045,0.111045,0.111045,0.111045,4,1,0.0467132521873175
82101,UCY_630,Upper Columbia-Yakima,630,7.84,10.84,0.29951,0.29951,0.29951,0.29951,0.29951,7.73,1,0.092368976531997
82102,UCY_631,Upper Columbia-Yakima,631,6.42,10.91,0.451088,0.451088,0.451088,0.451088,0.451088,4.02,1,0.0498760085762141
82103,UCY_636,Upper Columbia-Yakima,636,6.74,7.24,0.577467,0.534551,0.491117,0.447817,0.405294,5.62,1,0.0608643069667403
82104,UCY_637,Upper Columbia-Yakima,637,8.66,11.61,0.142793,0.142793,0.142793,0.142793,0.142793,3,1,0.0370568858380712
82105,UCY_640,Upper Columbia-Yakima,640,5.94,10.1,0.703844,0.703844,0.703844,0.703844,0.703844,13.98,1,0.164167831080869
82106,UCY_642,Upper Columbia-Yakima,642,7.87,13.56,0.191708,0.191708,0.191708,0.191708,0.191708,5.87,1,0.0613783227454756
82107,UCY_643,Upper Columbia-Yakima,643,9.35,8.94,0.1512,0.133284,0.117197,0.102822,0.09003,3.94,1,0.0457547262146191
82108,UCY_645,Upper Columbia-Yakima,645,5.1,6.49,0.814624,0.786611,0.755634,0.721751,0.685127,5.73,1,0.0713156824824199
82109,UCY_646,Upper Columbia-Yakima,646,8.28,11.88,0.196074,0.196074,0.196074,0.196074,0.196074,5.98,1,0.0626569533266275
82110,UCY_647,Upper Columbia-Yakima,647,7.97,10.79,0.250827,0.250827,0.250827,0.250827,0.250827,5,1,0.060264053538248
82111,UCY_650,Upper Columbia-Yakima,650,6.54,7.75,0.606274,0.559237,0.511112,0.46278,0.415137,6.85,1,0.0561065290368761
82112,UCY_652,Upper Columbia-Yakima,652,8.06,12.31,0.187266,0.187266,0.187266,0.187266,0.187266,4,1,0.0495574849525519
82113,UCY_653,Upper Columbia-Yakima,653,9.56,5.66,0.234978,0.204041,0.176238,0.151503,0.129693,6.05,1,0.0602470900152883
82114,UCY_658,Upper Columbia-Yakima,658,8.66,13.73,0.106403,0.106403,0.106403,0.106403,0.106403,3.27,1,0.0295078349397837
82115,UCY_661,Upper Columbia-Yakima,661,8.66,11.74,0.140365,0.140365,0.140365,0.140365,0.140365,3.03,1,0.0364180102484118
82116,UCY_662,Upper Columbia-Yakima,662,9.05,6.44,0.288033,0.248475,0.212727,0.180884,0.152882,7.36,1,0.0796831464518723
82117,UCY_667,Upper Columbia-Yakima,667,7.9,11.78,0.286475,0.286475,0.286475,0.286475,0.286475,9.82,1,0.111759013937844
82118,UCY_668,Upper Columbia-Yakima,668,8.76,11.49,0.145213,0.145213,0.145213,0.145213,0.145213,4,1,0.0411753049690141
82119,UCY_670,Upper Columbia-Yakima,670,7.69,11.15,0.340298,0.340298,0.340298,0.340298,0.340298,10.04,1,0.10889052382289
82120,UCY_675,Upper Columbia-Yakima,675,6.89,12.04,0.515274,0.515274,0.515274,0.515274,0.515274,15.87,1,0.163361391556112
82121,UCY_678,Upper Columbia-Yakima,678,8.51,6.77,0.30953,0.27746,0.247521,0.21983,0.194436,4.42,1,0.0525494618902865
82122,UCY_681,Upper Columbia-Yakima,681,7.29,13.45,0.232494,0.232494,0.232494,0.232494,0.232494,3.63,1,0.0406500847790223
82123,UCY_682,Upper Columbia-Yakima,682,9.12,13.07,0.088954,0.088954,0.088954,0.088954,0.088954,3,1,0.0377527451355162
82124,UCY_683,Upper Columbia-Yakima,683,7.85,12.09,0.215104,0.215104,0.215104,0.215104,0.215104,4.06,1,0.0431651830677449
82125,UCY_684,Upper Columbia-Yakima,684,8.09,5.25,0.420517,0.38554,0.351707,0.319299,0.288549,3.84,1,0.0425195020862425
82126,UCY_690,Upper Columbia-Yakima,690,8.76,10.1,0.171625,0.171625,0.171625,0.171625,0.171625,3.48,1,0.0379976963103
82127,UCY_691,Upper Columbia-Yakima,691,7.17,12.1,0.308394,0.308394,0.308394,0.308394,0.308394,5,1,0.0579341989891729
82128,UCY_692,Upper Columbia-Yakima,692,7.01,11.17,0.46174,0.46174,0.46174,0.46174,0.46174,11.36,1,0.134462925523626
82129,UCY_693,Upper Columbia-Yakima,693,7.03,10.75,0.412095,0.412095,0.412095,0.412095,0.412095,7.2,1,0.0843791137320804
82130,UCY_695,Upper Columbia-Yakima,695,7.83,10.34,0.497545,0.497545,0.497545,0.497545,0.497545,19.71,1,0.214083460833485
82131,UCY_698,Upper Columbia-Yakima,698,8.22,13.96,0.13384,0.13384,0.13384,0.13384,0.13384,3.63,1,0.0418007269679402
82132,UCY_699,Upper Columbia-Yakima,699,6.43,9.28,0.71432,0.634571,0.546687,0.455793,0.367752,17.54,1,0.194615874266919
82133,UCY_700,Upper Columbia-Yakima,700,8.97,14.09,0.088111,0.088111,0.088111,0.088111,0.088111,4.04,1,0.0477235183511346
82134,UCY_701,Upper Columbia-Yakima,701,8.55,6.89,0.308344,0.274289,0.242676,0.213633,0.187207,5.07,1,0.0508110886115584
82135,UCY_702,Upper Columbia-Yakima,702,6.95,10.8,0.399683,0.399683,0.399683,0.399683,0.399683,5.72,1,0.0637539275587174
82136,UCY_704,Upper Columbia-Yakima,704,8.01,7.06,0.392646,0.35063,0.31081,0.273606,0.23931,6,1,0.0683649656141193
82137,UCY_705,Upper Columbia-Yakima,705,7.51,11.36,0.290716,0.290716,0.290716,0.290716,0.290716,5.12,1,0.0577328011570537
82138,UCY_707,Upper Columbia-Yakima,707,7.96,5.24,0.600545,0.524444,0.447192,0.372407,0.303268,14.12,1,0.167813791804836
82139,UCY_708,Upper Columbia-Yakima,708,8.61,14.15,0.104779,0.104779,0.104779,0.104779,0.104779,3.61,1,0.043682338857512
82140,UCY_709,Upper Columbia-Yakima,709,8.62,9.54,0.202458,0.18002,0.159572,0.141046,0.124353,3.83,1,0.0441842745571588
82141,UCY_710,Upper Columbia-Yakima,710,9.32,9.48,0.14269,0.125524,0.110158,0.096466,0.084314,4,1,0.0496535407100918
82142,UCY_711,Upper Columbia-Yakima,711,7.31,12.13,0.309065,0.309065,0.309065,0.309065,0.309065,6.54,1,0.0767339438113407
82143,UCY_712,Upper Columbia-Yakima,712,8.53,14.22,0.104689,0.104689,0.104689,0.104689,0.104689,3,1,0.0288510741933135
82144,UCY_714,Upper Columbia-Yakima,714,5.05,7.98,0.88357,0.83974,0.783455,0.71413,0.633009,17.9,1,0.223647615586279
82145,UCY_719,Upper Columbia-Yakima,719,8.59,7.05,0.375351,0.317775,0.265281,0.218679,0.178276,10.67,1,0.10717000970056
82146,UCY_723,Upper Columbia-Yakima,723,7.77,8.38,0.395806,0.348963,0.304867,0.264082,0.226972,7.29,1,0.0732856527715045
82147,UCY_725,Upper Columbia-Yakima,725,9.6,11.87,0.086883,0.086883,0.086883,0.086883,0.086883,4.24,1,0.045109126401264
82148,UCY_727,Upper Columbia-Yakima,727,6.42,8.36,0.809179,0.728302,0.628867,0.517168,0.403726,23.42,1,0.253677163749673
82149,UCY_728,Upper Columbia-Yakima,728,5.05,4.39,0.9562,0.930594,0.891715,0.834919,0.756471,25.22,1,0.271708627835378
82150,UCY_730,Upper Columbia-Yakima,730,5.56,14.68,0.45446,0.45446,0.45446,0.45446,0.45446,5.58,1,0.0714708771848248
82151,UCY_732,Upper Columbia-Yakima,732,5.35,12.2,0.59596,0.59596,0.59596,0.59596,0.59596,5.98,1,0.0614146009153466
82152,UCY_739,Upper Columbia-Yakima,739,5.97,10.84,0.609863,0.609863,0.609863,0.609863,0.609863,9.57,1,0.107586427024286
82153,UCY_740,Upper Columbia-Yakima,740,6.15,11.34,0.466166,0.466166,0.466166,0.466166,0.466166,3.42,1,0.0288506320165893
82154,UCY_741,Upper Columbia-Yakima,741,5.51,6.29,0.957673,0.921865,0.860184,0.762365,0.625874,35.45,1,0.397705455788896
82155,UCY_742,Upper Columbia-Yakima,742,7.31,14.64,0.211061,0.211061,0.211061,0.211061,0.211061,5,1,0.0537881747861205
82156,UCY_744,Upper Columbia-Yakima,744,6.78,7.56,0.716588,0.640285,0.556164,0.468695,0.383108,16.69,1,0.186379869609336
82157,UCY_749,Upper Columbia-Yakima,749,8.86,9.97,0.179596,0.156648,0.136146,0.117951,0.101902,5.02,1,0.0574791370296862
82158,UCY_750,Upper Columbia-Yakima,750,7.02,6.6,0.645481,0.582793,0.51731,0.451228,0.386821,11.31,1,0.114106108727979
82159,UCY_751,Upper Columbia-Yakima,751,9.04,9.67,0.153254,0.136897,0.122034,0.108582,0.09645,3,1,0.0372544276424716
82160,UCY_752,Upper Columbia-Yakima,752,9.56,10.95,0.095138,0.095138,0.095138,0.095138,0.095138,3,1,0.0378761597632661
82161,UCY_755,Upper Columbia-Yakima,755,5.05,13.05,0.624175,0.624175,0.624175,0.624175,0.624175,7.11,1,0.0837457493460071
