reqid(long),request_date,personpremise,address_one,zip(double precision),activity_date,activitytypeid(long),activity_type_desc,object_id(long)
714807.0,2021/01/04 05:00:00+00,JIMMY JOHN'S,415 W JEFFERSON ST,40202.0,2021/01/04 05:00:00+00,4,SURVEY,2572.0
714835.0,2021/01/06 05:00:00+00,PIZZA LUPO,401 RIVER RD,40202.0,2021/01/06 05:00:00+00,4,SURVEY,2573.0
714340.0,2021/01/05 05:00:00+00,MAC'S FOOD MART,1500 HEMLOCK ST,40211.0,2021/01/05 05:00:00+00,4,SURVEY,2574.0
714409.0,2021/01/05 05:00:00+00,HOLIDAY INN EXPRESS NEWBURG HOSPITALITY,1921 BISHOP LN,40218.0,2021/01/05 05:00:00+00,4,SURVEY,2575.0
713995.0,2020/12/30 05:00:00+00,SUBWAY #12335,3939 TAYLORSVILLE RD,40220.0,2020/12/30 05:00:00+00,4,SURVEY,2576.0
714808.0,2021/01/04 05:00:00+00,CHIPOTLE,315 S 4TH ST,40202.0,2021/01/04 05:00:00+00,4,SURVEY,2577.0
714836.0,2021/01/06 05:00:00+00,HEARTH ON MELLWOOD AVENUE,1765 MELLWOOD AVE,40206.0,2021/01/06 05:00:00+00,4,SURVEY,2578.0
714341.0,2021/01/05 05:00:00+00,CHARLEY'S GRILLED SUB,5000 SHELBYVILLE RD,40207.0,2021/01/05 05:00:00+00,4,SURVEY,2579.0
714342.0,2021/01/05 05:00:00+00,KABOB HOUSE,5000 SHELBYVILLE RD,40207.0,2021/01/05 05:00:00+00,4,SURVEY,2580.0
714343.0,2021/01/05 05:00:00+00,RED BRICK PIZZA,5000 SHELBYVILLE RD,40207.0,2021/01/05 05:00:00+00,4,SURVEY,2581.0
714344.0,2021/01/05 05:00:00+00,CHINESE GOURMET EXPRESS,5000 SHELBYVILLE RD,40207.0,2021/01/05 05:00:00+00,4,SURVEY,2582.0
714345.0,2021/01/05 05:00:00+00,CHICK-FIL-A,5000 SHELBYVILLE RD STE 1630,40207.0,2021/01/05 05:00:00+00,4,SURVEY,2583.0
714346.0,2021/01/05 05:00:00+00,MR GATTI'S,4200 OUTER LOOP,40219.0,2021/01/05 05:00:00+00,4,SURVEY,2584.0
714347.0,2021/01/05 05:00:00+00,GODIVA CHOCOLATIER,5000 SHELBYVILLE RD,40207.0,2021/01/05 05:00:00+00,4,SURVEY,2585.0
714348.0,2021/01/05 05:00:00+00,EL NOPAL,4214 OUTER LOOP,40219.0,2021/01/05 05:00:00+00,4,SURVEY,2586.0
714349.0,2021/01/05 05:00:00+00,GREAT AMERICAN COOKIE,5000 SHELBYVILLE RD,40207.0,2021/01/05 05:00:00+00,4,SURVEY,2587.0
714350.0,2021/01/05 05:00:00+00,CINNABON,5000 SHELBYVILLE RD,40207.0,2021/01/05 05:00:00+00,4,SURVEY,2588.0
714352.0,2021/01/05 05:00:00+00,HILLBILLY GOURMET,5000 SHELBYVILLE RD STE 1023,40207.0,2021/01/05 05:00:00+00,4,SURVEY,2589.0
714354.0,2021/01/05 05:00:00+00,QDOBA #2837,6403 BARDSTOWN RD,40291.0,2021/01/05 05:00:00+00,4,SURVEY,2590.0
714355.0,2021/01/05 05:00:00+00,EL NOPAL,5000 SHELBYVILLE RD,40207.0,2021/01/05 05:00:00+00,4,SURVEY,2591.0
714357.0,2021/01/05 05:00:00+00,LOLLI AND POPS,5000 SHELBYVILLE RD STE 1420,40207.0,2021/01/05 05:00:00+00,4,SURVEY,2592.0
714358.0,2021/01/05 05:00:00+00,RED ROBIN,5000 SHELBYVILLE RD,40207.0,2021/01/05 05:00:00+00,4,SURVEY,2593.0
714359.0,2021/01/05 05:00:00+00,CIRCLE K #4703317,6325 BARDSTOWN RD,40291.0,2021/01/05 05:00:00+00,4,SURVEY,2594.0
714360.0,2021/01/05 05:00:00+00,CHEESECAKE FACTORY,5000 SHELBYVILLE RD,40207.0,2021/01/05 05:00:00+00,4,SURVEY,2595.0
714361.0,2021/01/05 05:00:00+00,MCALISTER'S #1149,6510 BARDSTOWN RD,40291.0,2021/01/05 05:00:00+00,4,SURVEY,2596.0
714363.0,2021/01/05 05:00:00+00,KFC,6600 BARDSTOWN RD,40291.0,2021/01/05 05:00:00+00,4,SURVEY,2597.0
714370.0,2021/01/05 05:00:00+00,DONUT EXPRESS,9841 OLD 3RD STREET RD,40272.0,2021/01/05 05:00:00+00,4,SURVEY,2598.0
714372.0,2021/01/05 05:00:00+00,PRICELESS FOODS,10986 DIXIE HWY,40272.0,2021/01/05 05:00:00+00,4,SURVEY,2599.0
714373.0,2021/01/05 05:00:00+00,CRACKER BARREL #650,11000 DIXIE HWY,40272.0,2021/01/05 05:00:00+00,4,SURVEY,2600.0
714374.0,2021/01/05 05:00:00+00,PENN STATION,10800 DIXIE HWY,40272.0,2021/01/05 05:00:00+00,4,SURVEY,2601.0
714375.0,2021/01/05 05:00:00+00,WALMART #1170,10445 DIXIE HWY,40272.0,2021/01/05 05:00:00+00,4,SURVEY,2602.0
714377.0,2021/01/05 05:00:00+00,MCDONALD'S #6891,10411 DIXIE HWY,40272.0,2021/01/05 05:00:00+00,4,SURVEY,2603.0
714378.0,2021/01/05 05:00:00+00,BURGER KING,10600 DIXIE HWY,40258.0,2021/01/05 05:00:00+00,4,SURVEY,2604.0
714380.0,2021/01/05 05:00:00+00,MAPCO MART,10642 DIXIE HWY,40272.0,2021/01/05 05:00:00+00,4,SURVEY,2605.0
714382.0,2021/01/05 05:00:00+00,HOME DEPOT,964 BRECKRIDGE LN,40202.0,2021/01/05 05:00:00+00,4,SURVEY,2606.0
714383.0,2021/01/05 05:00:00+00,TONINI CHURCH SUPPLY STORE,966 BRECHENRIDGE LN,40202.0,2021/01/05 05:00:00+00,4,SURVEY,2607.0
714384.0,2021/01/05 05:00:00+00,SHAHEEN'S,994 BRECCKENRIDGE LN,40202.0,2021/01/05 05:00:00+00,4,SURVEY,2608.0
714385.0,2021/01/05 05:00:00+00,HOBBY LOBBY,968 BRECKENRIDGE LN,40202.0,2021/01/05 05:00:00+00,4,SURVEY,2609.0
714386.0,2021/01/05 05:00:00+00,BEDD BATH AND BEYOND,996 BRECKRIDGE LN,40202.0,2021/01/05 05:00:00+00,4,SURVEY,2610.0
714387.0,2021/01/05 05:00:00+00,QDOBA #2029,1500 BARDSTOWN RD,40205.0,2021/01/05 05:00:00+00,4,SURVEY,2611.0
714388.0,2021/01/05 05:00:00+00,QDOBA #2021,970 BRECKENRIDGE LN,40207.0,2021/01/05 05:00:00+00,4,SURVEY,2612.0
714389.0,2021/01/05 05:00:00+00,MCALISTER'S,980 BRECKENRIDGE LN,40207.0,2021/01/05 05:00:00+00,4,SURVEY,2613.0
714391.0,2021/01/05 05:00:00+00,COLD STONE CREAMERY,976 BRECKENRIDGE LN,40207.0,2021/01/05 05:00:00+00,4,SURVEY,2614.0
714392.0,2021/01/05 05:00:00+00,WENDYS,978 BRECKENRIDGE LN,40207.0,2021/01/05 05:00:00+00,4,SURVEY,2615.0
714393.0,2021/01/05 05:00:00+00,PROFILE BY SANFORD,982 BRECKENRIDGE LN,40207.0,2021/01/05 05:00:00+00,4,SURVEY,2616.0
714395.0,2021/01/05 05:00:00+00,JOE MUGGS,994 BRECKENRIDGE LN,40207.0,2021/01/05 05:00:00+00,4,SURVEY,2617.0
714400.0,2021/01/05 05:00:00+00,CVS #2337,3229 POPLAR LEVEL RD,40213.0,2021/01/05 05:00:00+00,4,SURVEY,2618.0
714401.0,2021/01/05 05:00:00+00,SHIRAZ MEDITERRANEAN GRILL,3501 POPLAR LEVEL RD,40213.0,2021/01/05 05:00:00+00,4,SURVEY,2619.0
714402.0,2021/01/05 05:00:00+00,JIMMY JOHN'S,3507 POPLAR LEVEL RD,40213.0,2021/01/05 05:00:00+00,4,SURVEY,2620.0
714403.0,2021/01/05 05:00:00+00,OSKAR'S SLIDER BAR,3799 POPLAR LEVEL RD,40217.0,2021/01/05 05:00:00+00,4,SURVEY,2621.0
714837.0,2021/01/06 05:00:00+00,SERGIO'S,1605 STORY AVE,40206.0,2021/01/06 05:00:00+00,4,SURVEY,2622.0
713996.0,2020/12/30 05:00:00+00,DOLLAR GENERAL #12410,3943 TAYLORSVILLE RD,40220.0,2020/12/30 05:00:00+00,4,SURVEY,2623.0
714838.0,2021/01/06 05:00:00+00,SERGIO'S,1605 STORY AVE,40206.0,2021/01/06 05:00:00+00,4,SURVEY,2624.0
713997.0,2020/12/30 05:00:00+00,EL NOPAL,3945 TAYLORSVILLE RD,40220.0,2020/12/30 05:00:00+00,4,SURVEY,2625.0
714839.0,2021/01/06 05:00:00+00,ODEON,1335 STORY AVE,40206.0,2021/01/06 05:00:00+00,4,SURVEY,2626.0
714000.0,2020/12/30 05:00:00+00,BASKIN ROBBINS,3959 TAYLORSVILLE RD,40220.0,2020/12/30 05:00:00+00,4,SURVEY,2627.0
714840.0,2021/01/06 05:00:00+00,NAIVE,1001 E WASHINGTON ST,40206.0,2021/01/06 05:00:00+00,4,SURVEY,2628.0
714001.0,2020/12/30 05:00:00+00,HEINE BROTHERS COFFEE,3965 TAYLORSVILLE RD,40220.0,2020/12/30 05:00:00+00,4,SURVEY,2629.0
714841.0,2021/01/06 05:00:00+00,PHO BA LUU,1019 E MAIN ST,40206.0,2021/01/06 05:00:00+00,4,SURVEY,2630.0
714031.0,2020/12/30 05:00:00+00,OSAKA JAPANESE RESTAURANT,426 W MARKET ST,40202.0,2020/12/30 05:00:00+00,4,SURVEY,2631.0
714842.0,2021/01/06 05:00:00+00,CULTURED CHEESE SHOP,1007 E MAIN ST,40206.0,2021/01/06 05:00:00+00,4,SURVEY,2632.0
714035.0,2020/12/30 05:00:00+00,POKEHANA,436 W MARKET ST,40202.0,2020/12/30 05:00:00+00,4,SURVEY,2633.0
714038.0,2020/12/30 05:00:00+00,HOT BOX EATERY,438 W MARKET ST,40202.0,2020/12/30 05:00:00+00,4,SURVEY,2634.0
714042.0,2020/12/30 05:00:00+00,440 MARKET,440 W MARKET ST,40202.0,2020/12/30 05:00:00+00,4,SURVEY,2635.0
714044.0,2020/12/30 05:00:00+00,QUIZNO'S,223 S 5TH ST,40202.0,2020/12/30 05:00:00+00,4,SURVEY,2636.0
714046.0,2020/12/30 05:00:00+00,GREEN DISTRICT SALADS,225 S 5TH ST,40202.0,2020/12/30 05:00:00+00,4,SURVEY,2637.0
714047.0,2020/12/30 05:00:00+00,CHEER KING STAR,231 S 5TH ST,40202.0,2020/12/30 05:00:00+00,4,SURVEY,2638.0
714048.0,2020/12/30 05:00:00+00,SUNERGOS COFFEE,231 S 5TH ST,40202.0,2020/12/30 05:00:00+00,4,SURVEY,2639.0
714050.0,2020/12/30 05:00:00+00,CRAVINGS,101 S 5TH ST,40202.0,2020/12/30 05:00:00+00,4,SURVEY,2640.0
714052.0,2020/12/30 05:00:00+00,STARBUCKS,101 S 5TH ST,40202.0,2020/12/30 05:00:00+00,4,SURVEY,2641.0
714054.0,2020/12/30 05:00:00+00,HEINE BROTHERS COFFEE,516 W MAIN ST,40202.0,2020/12/30 05:00:00+00,4,SURVEY,2642.0
714003.0,2020/12/31 05:00:00+00,TASTY DONUTS,8683 PRESTON HWY,40219.0,2020/12/31 05:00:00+00,4,SURVEY,2643.0
714004.0,2020/12/31 05:00:00+00,LA MORENA,8659 PRESTON HWY,40219.0,2020/12/31 05:00:00+00,4,SURVEY,2644.0
714005.0,2020/12/31 05:00:00+00,EL REY II,8655 PRESTON HWY,40219.0,2020/12/31 05:00:00+00,4,SURVEY,2645.0
714006.0,2020/12/31 05:00:00+00,DOLLAR GENERAL #2571,8641 PRESTON HWY,40219.0,2020/12/31 05:00:00+00,4,SURVEY,2646.0
714007.0,2020/12/31 05:00:00+00,LIN CHINA CAFE,8625 PRESTON HWY,40219.0,2020/12/31 05:00:00+00,4,SURVEY,2647.0
714010.0,2020/12/31 05:00:00+00,A&W ROOT BEER LONG JOHN SILVERS,8315 PRESTON HWY,40219.0,2020/12/31 05:00:00+00,4,SURVEY,2648.0
714011.0,2020/12/31 05:00:00+00,MCDONALD'S #6834,8220 PRESTON HWY,40219.0,2020/12/31 05:00:00+00,4,SURVEY,2649.0
714013.0,2020/12/31 05:00:00+00,FAMILY DOLLAR #30271,8010 PRESTON HWY,40219.0,2020/12/31 05:00:00+00,4,SURVEY,2650.0
714014.0,2020/12/31 05:00:00+00,GOLDEN BUDDHA RESTAURANT,8000 PRESTON HWY,40219.0,2020/12/31 05:00:00+00,4,SURVEY,2651.0
714032.0,2020/12/31 05:00:00+00,WAFFLE HOUSE #1887,10563 DIXIE HWY,40272.0,2020/12/31 05:00:00+00,4,SURVEY,2652.0
714034.0,2020/12/31 05:00:00+00,SUBWAY #21369,9090 DIXIE HWY,40258.0,2020/12/31 05:00:00+00,4,SURVEY,2653.0
714036.0,2020/12/31 05:00:00+00,POPEYE'S,7528 DIXIE HWY,40258.0,2020/12/31 05:00:00+00,4,SURVEY,2654.0
714037.0,2020/12/31 05:00:00+00,SPEEDWAY #9511,7430 TERRY RD,40258.0,2020/12/31 05:00:00+00,4,SURVEY,2655.0
714039.0,2020/12/31 05:00:00+00,KROGER L-292,7509 TERRY RD,40258.0,2020/12/31 05:00:00+00,4,SURVEY,2656.0
714041.0,2020/12/31 05:00:00+00,FIVE STAR FOOD MART,9501 CANE RUN RD,40272.0,2020/12/31 05:00:00+00,4,SURVEY,2657.0
714108.0,2020/12/31 05:00:00+00,THE PALM ROOM LOUNGE,1821 W JEFFERSON ST,40203.0,2020/12/31 05:00:00+00,4,SURVEY,2658.0
714109.0,2020/12/31 05:00:00+00,THE PRIZM,2901 SOUTH 4TH STREET,40202.0,2020/12/31 05:00:00+00,4,SURVEY,2659.0
714110.0,2020/12/31 05:00:00+00,THOROUGHBRED SOCIETY,209 EAST MAIN STREET,40202.0,2020/12/31 05:00:00+00,4,SURVEY,2660.0
714111.0,2020/12/31 05:00:00+00,BT ENTERTAINMENT,948 W JEFFERSON ST,40202.0,2020/12/31 05:00:00+00,4,SURVEY,2661.0
714112.0,2020/12/31 05:00:00+00,NIRVANA,1047 BARDSTOWN RD,40204.0,2020/12/31 05:00:00+00,4,SURVEY,2662.0
714113.0,2020/12/31 05:00:00+00,O'SHEA'S,956 BAXTER AVE,40205.0,2020/12/31 05:00:00+00,4,SURVEY,2663.0
714114.0,2020/12/31 05:00:00+00,MOLLY MALONES,933 BAXTER AVE,40204.0,2020/12/31 05:00:00+00,4,SURVEY,2664.0
714115.0,2020/12/31 05:00:00+00,JOE'S OLDER THAN DIRT,8131 NEW LAGRANGE RD,40222.0,2020/12/31 05:00:00+00,4,SURVEY,2665.0
714116.0,2021/01/01 05:00:00+00,MOJITO IN HAVANA RESTAURANT & BAR,3939 SHELBYVILLE RD,40207.0,2021/01/01 05:00:00+00,4,SURVEY,2666.0
714117.0,2021/01/01 05:00:00+00,DRAKE'S,3939 SHELBYVILLE RD,40207.0,2021/01/01 05:00:00+00,4,SURVEY,2667.0
714119.0,2021/01/01 05:00:00+00,TIN ROOF,3921 SHELBYVILLE RD,40207.0,2021/01/01 05:00:00+00,4,SURVEY,2668.0
714122.0,2021/01/01 05:00:00+00,GERSTLE'S,3801 FRANKFORT AVE,40207.0,2021/01/01 05:00:00+00,4,SURVEY,2669.0
714124.0,2021/01/01 05:00:00+00,DIAMOND PUB & BILLIARDS,3814 FRANKFORT AVE,40207.0,2021/01/01 05:00:00+00,4,SURVEY,2670.0
714126.0,2021/01/01 05:00:00+00,MOLLY MALONES ST. MATTHEWS,3900 SHELBYVILLE RD,40207.0,2021/01/01 05:00:00+00,4,SURVEY,2671.0
714127.0,2021/01/01 05:00:00+00,DISTRICT 6,3930 SHELBYVILLE RD,40207.0,2021/01/01 05:00:00+00,4,SURVEY,2672.0
714015.0,2021/01/03 05:00:00+00,LESLIE GILMORE,4443 CANE RUN ROAD,40216.0,2021/01/03 05:00:00+00,4,SURVEY,2673.0
714017.0,2021/01/03 05:00:00+00,MANAGER/ BEAUTY SUPPLY,4443 CANE RUN ROAD,40216.0,2021/01/03 05:00:00+00,4,SURVEY,2674.0
714018.0,2021/01/03 05:00:00+00,CITI TRENDS / TAGALITHA JACKSON,4443 CANE RUN ROAD SUITE 130,40216.0,2021/01/03 05:00:00+00,4,SURVEY,2675.0
714434.0,2021/01/05 05:00:00+00,RAMADA,1041 ZORN AVE,40202.0,2021/01/05 05:00:00+00,4,SURVEY,2676.0
714809.0,2021/01/04 05:00:00+00,CHEER KING STAR,231 S 5TH ST,40202.0,2021/01/04 05:00:00+00,4,SURVEY,2677.0
714436.0,2021/01/05 05:00:00+00,EL NOPAL,1041 ZORN AVE,40207.0,2021/01/05 05:00:00+00,4,SURVEY,2678.0
714810.0,2021/01/04 05:00:00+00,GREEN DISTRICT SALADS,225 S 5TH ST,40202.0,2021/01/04 05:00:00+00,4,SURVEY,2679.0
714437.0,2021/01/05 05:00:00+00,CONVENIENCE PLUS ONE,1035 ZORN AVE,40207.0,2021/01/05 05:00:00+00,4,SURVEY,2680.0
714843.0,2021/01/06 05:00:00+00,PREGAME COFFEE,723 E MAIN ST,40202.0,2021/01/06 05:00:00+00,4,SURVEY,2681.0
714811.0,2021/01/04 05:00:00+00,OLD SPAGHETTI FACTORY,235 W MARKET ST,40202.0,2021/01/04 05:00:00+00,4,SURVEY,2682.0
714438.0,2021/01/05 05:00:00+00,TARGET T-2473 STARBUCKS,4174 WESTPORT RD,40207.0,2021/01/05 05:00:00+00,4,SURVEY,2683.0
714844.0,2021/01/06 05:00:00+00,INTERNATIONAL TAP HOUSE,637 E MAIN ST,40202.0,2021/01/06 05:00:00+00,4,SURVEY,2684.0
714812.0,2021/01/04 05:00:00+00,POKEHANA,436 W MARKET ST,40202.0,2021/01/04 05:00:00+00,4,SURVEY,2685.0
714442.0,2021/01/05 05:00:00+00,CHINA 1,126 BRECKENRIDGE LN,40207.0,2021/01/05 05:00:00+00,4,SURVEY,2686.0
714845.0,2021/01/06 05:00:00+00,GOODWOOD BREWING COMPANY,636 E MAIN ST,40202.0,2021/01/06 05:00:00+00,4,SURVEY,2687.0
714813.0,2021/01/04 05:00:00+00,HOT BOX EATERY,438 W MARKET ST,40202.0,2021/01/04 05:00:00+00,4,SURVEY,2688.0
714443.0,2021/01/05 05:00:00+00,GREEN DISTRICT,126 BRECKENRIDGE LN,40207.0,2021/01/05 05:00:00+00,4,SURVEY,2689.0
714469.0,2021/01/05 05:00:00+00,HOMETOWN PIZZA,12607 TAYLORSVILLE RD,40299.0,2021/01/06 05:00:00+00,4,SURVEY,2690.0
714823.0,2021/01/05 05:00:00+00,ROYALS HOT CHICKEN,736 E MARKET ST,40202.0,2021/01/05 05:00:00+00,4,SURVEY,2691.0
714825.0,2021/01/05 05:00:00+00,BAR VETTI,727 E MARKET ST,40202.0,2021/01/05 05:00:00+00,4,SURVEY,2692.0
714826.0,2021/01/05 05:00:00+00,LA BODEGUITA DE MIMA,725 E MARKET ST,40206.0,2021/01/05 05:00:00+00,4,SURVEY,2693.0
714827.0,2021/01/05 05:00:00+00,AC HOTEL,727 E MARKET ST,40202.0,2021/01/05 05:00:00+00,4,SURVEY,2694.0
714828.0,2021/01/05 05:00:00+00,PLEASE & THANK YOU,800 E MARKET ST,40206.0,2021/01/05 05:00:00+00,4,SURVEY,2695.0
714829.0,2021/01/05 05:00:00+00,DECCA,812 E MARKET ST,40206.0,2021/01/05 05:00:00+00,4,SURVEY,2696.0
714830.0,2021/01/05 05:00:00+00,FEAST BBQ,909 E MARKET ST,40206.0,2021/01/05 05:00:00+00,4,SURVEY,2697.0
714831.0,2021/01/05 05:00:00+00,QUILLS COFFEE,802 E MAIN ST,40206.0,2021/01/05 05:00:00+00,4,SURVEY,2698.0
714832.0,2021/01/05 05:00:00+00,LOS AZTECAS,445 E MARKET ST,40202.0,2021/01/05 05:00:00+00,4,SURVEY,2699.0
714833.0,2021/01/05 05:00:00+00,JIMMY JOHN'S,301 E MARKET ST,40202.0,2021/01/05 05:00:00+00,4,SURVEY,2700.0
714834.0,2021/01/05 05:00:00+00,WILD EGGS,121 S FLOYD ST,40202.0,2021/01/05 05:00:00+00,4,SURVEY,2701.0
714457.0,2021/01/06 05:00:00+00,PETITE ACADEMY,9505 US HWY 42,40059.0,2021/01/06 05:00:00+00,4,SURVEY,2702.0
714458.0,2021/01/06 05:00:00+00,PROSPECT PARTY CENTER,9521 US HWY 42,40059.0,2021/01/06 05:00:00+00,4,SURVEY,2703.0
714459.0,2021/01/06 05:00:00+00,BUTCHERS BEST MEATS & DELI,9521 US HWY 42,40059.0,2021/01/06 05:00:00+00,4,SURVEY,2704.0
714460.0,2021/01/06 05:00:00+00,DOMINO'S PIZZA #1385,9551 US HWY 42,40059.0,2021/01/06 05:00:00+00,4,SURVEY,2705.0
714461.0,2021/01/06 05:00:00+00,ARATA SUSHI,9207 US HWY 42,40059.0,2021/01/06 05:00:00+00,4,SURVEY,2706.0
714462.0,2021/01/06 05:00:00+00,BRIGADEIRO'CLOCK,9207 US HWY 42,40059.0,2021/01/06 05:00:00+00,4,SURVEY,2707.0
714463.0,2021/01/06 05:00:00+00,STARBUCKS #2464,9205 US HWY 42,40059.0,2021/01/06 05:00:00+00,4,SURVEY,2708.0
714464.0,2021/01/06 05:00:00+00,GRACIOUS PLENTY,9207 US HWY 42,40059.0,2021/01/06 05:00:00+00,4,SURVEY,2709.0
714465.0,2021/01/06 05:00:00+00,WALGREENS #6171,5900 TIMBER RIDGE DR,40059.0,2021/01/06 05:00:00+00,4,SURVEY,2710.0
714466.0,2021/01/06 05:00:00+00,KLA SCHOOL OF PROSPECT,8907 US HWY 42,40059.0,2021/01/06 05:00:00+00,4,SURVEY,2711.0
714467.0,2021/01/06 05:00:00+00,STARBUCKS #24257,10240 WESTPORT RD,40241.0,2021/01/06 05:00:00+00,4,SURVEY,2712.0
714468.0,2021/01/06 05:00:00+00,MCDONALD'S #35637,12627 TAYLORSVILLE RD,40299.0,2021/01/06 05:00:00+00,4,SURVEY,2713.0
714470.0,2021/01/06 05:00:00+00,STARBUCKS #10595,12605 TAYLORSVILLE RD,40299.0,2021/01/06 05:00:00+00,4,SURVEY,2714.0
714471.0,2021/01/06 05:00:00+00,KROGER L-743,12611 TAYLORSVILLE RD,40299.0,2021/01/06 05:00:00+00,4,SURVEY,2715.0
714472.0,2021/01/06 05:00:00+00,HAPPY DRAGON,12613 TAYLORSVILLE RD,40299.0,2021/01/06 05:00:00+00,4,SURVEY,2716.0
714473.0,2021/01/06 05:00:00+00,EL NOPAL,12613 TAYLORSVILLE RD,40299.0,2021/01/06 05:00:00+00,4,SURVEY,2717.0
714474.0,2021/01/06 05:00:00+00,SUBWAY,12613 TAYLORSVILLE RD,40299.0,2021/01/06 05:00:00+00,4,SURVEY,2718.0
714475.0,2021/01/06 05:00:00+00,CIRCLE K #4703363,12415 TAYLORSVILLE RD,40299.0,2021/01/06 05:00:00+00,4,SURVEY,2719.0
714476.0,2021/01/06 05:00:00+00,PENN STATION #5,1933 BLANKENBAKER PKWY,40299.0,2021/01/06 05:00:00+00,4,SURVEY,2720.0
714477.0,2021/01/06 05:00:00+00,HEALTHY JAMES,1929 BLANKENBAKER PKWY,40299.0,2021/01/06 05:00:00+00,4,SURVEY,2721.0
714478.0,2021/01/06 05:00:00+00,ANGIO'S ITALIAN RESTAURANT,1915 BLANKENBAKER PKWY,40299.0,2021/01/06 05:00:00+00,4,SURVEY,2722.0
714479.0,2021/01/06 05:00:00+00,CAPORAL,1909 BLANKENBAKER PKWY,40299.0,2021/01/06 05:00:00+00,4,SURVEY,2723.0
714480.0,2021/01/06 05:00:00+00,CAPORAL,1909 BLANKENBAKER PKWY,40299.0,2021/01/06 05:00:00+00,4,SURVEY,2724.0
714482.0,2021/01/06 05:00:00+00,FOUR POINT,1035 S 3RD ST,40203.0,2021/01/06 05:00:00+00,4,SURVEY,2725.0
714483.0,2021/01/06 05:00:00+00,HAPPY'S FOOD MART,1397 S 2ND ST,40208.0,2021/01/06 05:00:00+00,4,SURVEY,2726.0
714487.0,2021/01/06 05:00:00+00,FOOD MART SOUTH FLOYD TOBACCO,1271 S FLOYD ST,40203.0,2021/01/06 05:00:00+00,4,SURVEY,2727.0
714631.0,2021/01/07 05:00:00+00,LUCY MAE'S FOOD MART,2300 W KENTUCKY ST,40210.0,2021/01/07 05:00:00+00,4,SURVEY,2728.0
714814.0,2021/01/04 05:00:00+00,OSAKA JAPANESE RESTAURANT,426 W MARKET ST,40202.0,2021/01/04 05:00:00+00,4,SURVEY,2729.0
714633.0,2021/01/07 05:00:00+00,BROTHER FOOD MART,2601 VIRGINIA AVE,40211.0,2021/01/07 05:00:00+00,4,SURVEY,2730.0
714815.0,2021/01/04 05:00:00+00,CRAVINGS,101 S 5TH ST,40202.0,2021/01/04 05:00:00+00,4,SURVEY,2731.0
714634.0,2021/01/07 05:00:00+00,KINGS FRIED CHICKEN,1302 DIXIE HWY,40210.0,2021/01/07 05:00:00+00,4,SURVEY,2732.0
714816.0,2021/01/04 05:00:00+00,LUIGI'S,712 W MAIN ST,40202.0,2021/01/04 05:00:00+00,4,SURVEY,2733.0
714637.0,2021/01/07 05:00:00+00,KFC Y052-023,1911 W BROADWAY,40203.0,2021/01/07 05:00:00+00,4,SURVEY,2734.0
714817.0,2021/01/04 05:00:00+00,STARBUCKS,101 S 5TH ST,40202.0,2021/01/04 05:00:00+00,4,SURVEY,2735.0
714638.0,2021/01/07 05:00:00+00,HIP HOP SWEET SHOP,1805 W JEFFERSON ST,40203.0,2021/01/07 05:00:00+00,4,SURVEY,2736.0
716028.0,2021/01/04 05:00:00+00,CIRCLE K #4703222,8320 OLD 3RD STREET RD,40272.0,2021/01/04 05:00:00+00,4,SURVEY,2737.0
714640.0,2021/01/07 05:00:00+00,GALAN'S MEAT MARKET,2801 W MARKET ST,40212.0,2021/01/07 05:00:00+00,4,SURVEY,2738.0
716029.0,2021/01/04 05:00:00+00,THORNTONS #160,9200 PRESTON HWY,40229.0,2021/01/04 05:00:00+00,4,SURVEY,2739.0
714646.0,2021/01/07 05:00:00+00,FIX COFFEEHOUSE,10616 MEETING ST,40059.0,2021/01/07 05:00:00+00,4,SURVEY,2740.0
716030.0,2021/01/04 05:00:00+00,HOME DEPOT,8232 PRESTON HWY,40202.0,2021/01/04 05:00:00+00,4,SURVEY,2741.0
714648.0,2021/01/07 05:00:00+00,KINDER CARE,2013 HERR LN,40222.0,2021/01/07 05:00:00+00,4,SURVEY,2742.0
714237.0,2021/01/05 05:00:00+00,KAYFIELD ACADEMY III,3800 NORTHUMBERLAND DR,40245.0,2021/01/05 05:00:00+00,4,SURVEY,2743.0
714238.0,2021/01/05 05:00:00+00,LITTLE HANDS ACADEMY,4140 ACCOMACK DR,40241.0,2021/01/05 05:00:00+00,4,SURVEY,2744.0
714239.0,2021/01/05 05:00:00+00,VANGUARD ACADEMY,9306 DAYFLOWER ST,40059.0,2021/01/05 05:00:00+00,4,SURVEY,2745.0
714240.0,2021/01/05 05:00:00+00,SUGAR TREE SWEET SHOP,9444 NORTON COMMONS BLVD,40059.0,2021/01/05 05:00:00+00,4,SURVEY,2746.0
714241.0,2021/01/05 05:00:00+00,DISCOVERY PRE SCHOOL,9410 BLOSSOM LN,40241.0,2021/01/05 05:00:00+00,4,SURVEY,2747.0
714243.0,2021/01/05 05:00:00+00,THORNTONS #158,4900 BROWNSBORO RD,40222.0,2021/01/05 05:00:00+00,4,SURVEY,2748.0
714244.0,2021/01/05 05:00:00+00,BEARNO'S PIZZA,9222 WESTPORT RD,40222.0,2021/01/05 05:00:00+00,4,SURVEY,2749.0
