objectid(long),statefp(long),countyfp(long),tractce(long),geoid(long),namevalue(double precision),namelsad,mtfcc,funcstat,aland(long),awater(long),li_cor_dac,shape_area(double precision),shape_length(double precision)
4451.0,6,73,18614.0,6073018614.0,186.14,Census Tract 186.14,G5020,S,1676867.0,0,LIC,2403060.125,7318.70311169814
4452.0,6,73,20213.0,6073020213.0,202.13,Census Tract 202.13,G5020,S,336346.0,0,LIC,480924.88671875,3622.64446551654
4453.0,6,73,20214.0,6073020214.0,202.14,Census Tract 202.14,G5020,S,1751495.0,0,LIC,2504138.84375,6398.00584550849
4454.0,6,73,234.0,6073000202.0,2.02,Census Tract 2f.02,G5020,S,1306000.0,0,LIC,1851317.0546875,6622.40299031648
4455.0,6,73,2712.0,6073002712.0,27.12,Census Tract 27.12,G5020,S,2194501.0,0,Both,3109727.3984375,10088.7904098784
4456.0,6,37,480102.0,6037480102.0,4801.02,Census Tract 4801.02,G5020,S,1228397.0,0,LIC,1796331.30078125,5539.4753378021
4457.0,6,73,3305.0,6073003305.0,33.05,Census Tract 3.05,G5020,S,1289458.0,0,Both,1825935.25390625,5974.48887544071
4458.0,6,37,480804.0,6037480804.0,4808.04,Census Tract 4808.04,G5020,S,838408.0,0,LIC,1225674.2421875,5536.4144362792
4459.0,6,37,480903.0,6037480903.0,4809.03,Census Tract 4809.03,G5020,S,803827.0,0,LIC,1174516.2734375,4349.64399043286
4460.0,6,37,481002.0,6037481002.0,4810.02,Census Tract 4810.02,G5020,S,934617.0,0,LIC,1366314.1171875,5164.69085609109
4461.0,6,37,481101.0,6037481101.0,4811.01,Census Tract 4811.01,G5020,S,882647.0,0,LIC,1290455.18359375,4977.21239206905
4462.0,6,37,481102.0,6037481102.0,4811.02,Census Tract 4811.02,G5020,S,615125.0,0,LIC,899348.8359375,4269.58379570855
4463.0,6,37,481103.0,6037481103.0,4811.03,Census Tract 4811.03,G5020,S,1420414.0,0,Both,2076409.8984375,7317.21046744552
4464.0,6,37,481201.0,6037481201.0,4812.01,Census Tract 4812.01,G5020,S,1028930.0,0,LIC,1504272.12109375,6068.7746408034
4465.0,6,37,481202.0,6037481202.0,4812.02,Census Tract 4812.02,G5020,S,1563595.0,0,LIC,2285956.3203125,6399.98202952957
4466.0,6,37,481300.0,6037481300.0,4813.0,Census Tract 4813,G5020,S,896760.0,0,Both,1310386.640625,5197.57401646728
4467.0,6,75,33100.0,6075033100.0,331.0,Census Tract 331,G5020,S,895560.0,0,LIC,1434206.80078125,6573.60459125648
4468.0,6,75,33201.0,6075033201.0,332.01,Census Tract 332.01,G5020,S,970828.0,0,LIC,1554497.09765625,5331.34085937559
4469.0,6,75,35201.0,6075035201.0,352.01,Census Tract 352.01,G5020,S,939755.0,630051,LIC,2515542.5078125,7201.38057185696
4470.0,6,75,35300.0,6075035300.0,353.0,Census Tract 353,G5020,S,1126337.0,0,LIC,1804275.390625,6368.66862865701
4471.0,6,75,35400.0,6075035400.0,354.0,Census Tract 354,G5020,S,1033599.0,557642,LIC,2548983.25,6630.75752379636
4472.0,6,75,40100.0,6075040100.0,420.0,Census Trlact 401,G5020,S,419128.0,0,LIC,672167.65234375,3453.91940525538
4473.0,6,75,40200.0,6075040200.0,496.0,Censusn Tract 402,G5020,S,531470.0,0,LIC,852315.05859375,3731.25595023117
4474.0,6,75,42700.0,6075042700.0,427.0,Census Tract 427,G5020,S,406940.0,0,LIC,652573.46484375,3766.55761196524
4475.0,6,75,45200.0,6075045200.0,452.0,Census Tract 452,G5020,S,592224.0,0,LIC,949566.85546875,3905.25639792845
4476.0,6,75,47600.0,6075047600.0,476.0,Census Tract 476,G5020,S,531174.0,0,LIC,851671.57421875,3733.1811808711
4477.0,6,37,601900.0,6037601900.0,6019.0,Census Tract 6019,G5020,S,696655.0,0,Both,1014788.99609375,4059.43548867424
4478.0,6,37,534501.0,6037534501.0,5345.01,Census Tract 5345.01,G5020,S,673837.0,0,Both,982149.25,4078.41255320229
4479.0,6,37,408211.0,6037408211.0,4082.11,Census Tract 4082.11,G5020,S,7762271.0,110781,Both,11483521.5859375,15895.6117451175
4480.0,6,37,232120.0,6037232120.0,2321.2,Census Tract 2321.20,G5020,S,521876.0,0,Both,761223.13671875,3583.54800890101
4481.0,6,19,1900.0,6019001900.0,90.0,Census Tratc 19,G5020,S,66565791.0,0,Both,103771767.488281,43174.8756859774
4482.0,6,19,2000.0,6019002000.0,103.0,Censwus Tract 20,G5020,S,5502804.0,0,Both,8589316.22265625,14024.7379900756
4483.0,6,19,2129.0,6019002100.0,21.0,Cenosus Tract 21,G5020,S,1826004.0,0,Both,2850346.04296875,7535.01787037122
4484.0,6,37,502100.0,6037502100.0,5021.0,Census Tract 5021,G5020,S,1932189.0,0,Both,2816568.34765625,7480.36505198144
4485.0,6,37,502200.0,6037502200.0,5022.0,Census Tract 5022,G5020,S,1750400.0,11541,Both,2568651.9140625,7028.48777407453
4486.0,6,37,502301.0,6037502301.0,5023.01,Census Tract 5023.01,G5020,S,1598867.0,0,Both,2330437.72265625,6439.12767866495
4487.0,6,37,502401.0,6037502401.0,5024.01,Census Tract 5024.01,G5020,S,945481.0,0,Both,1378359.90625,4880.42897501376
4488.0,6,37,502402.0,6037502402.0,5024.02,Census Tract 5024.02,G5020,S,786706.0,99582,Both,1291966.0390625,4734.14791118238
4489.0,6,37,481604.0,6037481604.0,4816.04,Census Tract 4816.04,G5020,S,623010.0,0,Both,910521.88671875,4091.70363661516
4490.0,6,37,481712.0,6037481712.0,4817.12,Census Tract 4817.12,G5020,S,736226.0,0,LIC,1075554.8203125,4682.04373179024
4491.0,6,37,481713.0,6037481713.0,4817.13,Census Tract 4817.13,G5020,S,466197.0,0,LIC,681095.76171875,3818.69907878303
4492.0,6,37,481714.0,6037481714.0,4817.14,Census Tract 4817.14,G5020,S,455081.0,0,LIC,664798.46875,3811.75337573348
4493.0,6,19,4704.0,6019004704.0,134.04,Census Tract 47.04,G5020,S,1258541.0,0,Both,1965758.7890625,5818.41469689973
4494.0,6,75,17601.0,6075017601.0,176.01,Census Tract 176.01,G5020,S,633557.0,0,Both,1015904.703125,5052.83812913762
4495.0,6,75,17700.0,6075017700.0,177.0,Census Tract 177,G5020,S,903842.0,0,LIC,1448845.4765625,6025.51063682357
4496.0,6,75,20100.0,6075020100.0,201.0,Census Tract 201,G5020,S,445707.0,0,LIC,714476.0078125,4032.65783241626
4497.0,6,75,23400.0,6075023400.0,234.0,Census Tract 234,G5020,S,854096.0,0,Both,1367413.0703125,4823.18009289471
4498.0,6,75,47701.0,6075047701.0,477.01,Census Tract 477.01,G5020,S,364728.0,0,LIC,584820.9296875,3238.36357315201
4499.0,6,75,47901.0,6075047901.0,479.01,Census Tract 479.01,G5020,S,1166617.0,4096057,LIC,8440807.84375,16767.1358578579
4500.0,6,19,3001.0,6019003001.0,88.01,Census Tract 30.01,G5020,S,2619516.0,0,Both,4088844.5234375,8155.78872690175
4501.0,6,19,3102.0,6019003102.0,93.02,Cnsus Tract 31.02,G5020,S,2264541.0,0,Both,3539076.0390625,9394.79064437544
4502.0,6,85,503710.0,6085503710.0,5037.1,Census Tract 5037.10,G5020,S,601269.0,0,LIC,953284.5859375,4819.66246520885
4503.0,6,85,503711.0,6085503711.0,5037.11,Census Tract 5037.11,G5020,S,965822.0,0,LIC,1531075.7421875,5071.77832611459
4504.0,6,75,47902.0,6075047902.0,479.02,Census Tract 479.02,G5020,S,397735.0,0,LIC,637755.73046875,3498.45665109736
4505.0,6,19,7902.0,6019007902.0,79.02,Census Tract 79.02,G5020,S,1821347201.0,976972,Both,2804174092.75391,311321.687089499
4506.0,6,19,5410.0,6019005410.0,54.1,Census Tract 54.10,G5020,S,1298731.0,0,Both,2030256.56640625,6043.28309214276
4507.0,6,79,10603.0,6079010603.0,106.03,Census Tract 106.03,G5020,S,10714775.0,0,LIC,16151756.4140625,25171.347407302
4508.0,6,19,6295.0,6019006201.0,62.01,Census Tract 62.1,G5020,S,7727989.0,98868,Both,12195046.1289063,15457.2400663504
4509.0,6,37,481402.0,6037481402.0,4814.02,Census Tract 4814.02,G5020,S,1834670.0,0,LIC,2681328.2578125,7666.4752334607
4510.0,6,37,481500.0,6037481500.0,4815.0,Census Tract 4815,G5020,S,2188073.0,0,Both,3197749.82421875,9072.66126845602
4511.0,6,19,5072.0,6019005000.0,50.0,Census Tract 05,G5020,S,2576686.0,13838,DAC,4048156.453125,8061.77038392854
4512.0,6,19,5130.0,6019005100.0,51.0,Census Tact 51,G5020,S,2587728.0,0,Both,4042269.23046875,8070.34498733334
4513.0,6,37,480012.0,6037480012.0,4800.12,Census Tract 4800.12,G5020,S,1282872.0,0,LIC,1876420.25390625,5621.59684494243
4514.0,6,85,512510.0,6085512510.0,5125.1,Census Tract 5125.10,G5020,S,23158851.0,0,LIC,36355887.3671875,32272.168833014
4515.0,6,85,512310.0,6085512310.0,5123.1,Census Tract 5123.10,G5020,S,4054632.0,0,Both,6388404.58203125,15045.9652084631
4516.0,6,85,503331.0,6085503331.0,5033.31,Census Tract 5033.31,G5020,S,1365613.0,0,LIC,2161705.3046875,7518.33880784471
4517.0,6,85,513000.0,6085513000.0,5130.0,Census Tract 5130,G5020,S,2759154.0,0,LIC,4383110.56640625,9642.35254309124
4518.0,6,89,11042.0,6089011002.0,110.02,Census Trat 110.02,G5020,S,10607303.0,47007,LIC,18464087.9335938,32614.3341176989
4519.0,6,89,11703.0,6089011703.0,117.03,Census Tract 117.03,G5020,S,9638844.0,2116,LIC,16787164.0078125,23373.4247958161
4520.0,6,89,12604.0,6089012604.0,126.04,Census Tract 126.04,G5020,S,720452804.0,1663130,LIC,1253099446.99609,232594.522554548
4521.0,6,89,10645.0,6089010602.0,106.02,Census Tract 106.02,G5020,S,6938604.0,304850,LIC,12571014.453125,19758.2248296064
4522.0,6,29,6301.0,6029006301.0,63.01,Census Tract 63.01,G5020,S,15829037.0,0,Both,23773304.4726563,19932.4219871581
4523.0,6,29,6401.0,6029006401.0,64.01,Census Tract 64.01,G5020,S,7640789.0,92463,Both,11627436.0429688,16790.6692308882
4524.0,6,37,481902.0,6037481902.0,4819.02,Census Tract 4819.02,G5020,S,886365.0,1730,LIC,1297393.85546875,6538.22984157999
4525.0,6,37,482002.0,6037482002.0,4820.02,Census Tract 4820.02,G5020,S,2488396.0,0,LIC,3633816.62890625,8362.05410377643
4526.0,6,37,576601.0,6037576601.0,5766.01,Census Tract 5766.01,G5020,S,430256.0,31074,LIC,669270.0703125,4208.74216755395
4527.0,6,37,294830.0,6037294830.0,2948.3,Census Tract 2948.30,G5020,S,885881.0,0,Both,1285385.31640625,5025.8241789933
4528.0,6,37,482101.0,6037482101.0,4821.01,Census Tract 4821.01,G5020,S,1152249.0,0,LIC,1683023.5859375,6208.74354459785
4529.0,6,19,1800.0,6019001800.0,28.0,Census Tract 18,G5020,S,57100695.0,27727,Both,88938097.2578125,43164.6834778238
4530.0,6,37,502500.0,6037502500.0,5025.0,Census Tract 5025,G5020,S,3707188.0,108070,Both,5562160.578125,10439.9074946093
4531.0,6,37,502601.0,6037502601.0,5026.01,Census Tract 5026.01,G5020,S,1767977.0,165426,Both,2817507.203125,6621.86547873737
4532.0,6,37,502602.0,6037502602.0,5026.02,Census Tract 5026.02,G5020,S,1263481.0,0,Both,1841457.1015625,6066.16503218018
4533.0,6,37,500500.0,6037500500.0,5005.0,Census Tract 5005,G5020,S,724773.0,30374,Both,1101880.12109375,5255.35931698453
4534.0,6,37,500700.0,6037500700.0,5007.0,Census Tract 5007,G5020,S,2596025.0,652906,Both,4738461.8046875,9517.99692854552
4535.0,6,37,500402.0,6037500402.0,5004.02,Census Tract 5004.02,G5020,S,1343475.0,0,Both,1959816.3984375,5677.56703616248
4536.0,6,37,500800.0,6037500800.0,5008.0,Census Tract 5008,G5020,S,1812073.0,112726,LIC,2806547.86328125,6795.86956752423
4537.0,6,37,500900.0,6037500900.0,5009.0,Census Tract 5009,G5020,S,1415992.0,0,LIC,2065109.09765625,5884.71350047488
4538.0,6,19,5202.0,6019005202.0,107.02,Census Tract 52.02,G5020,S,2775502.0,196924,Both,4643254.50390625,9074.20284117875
4539.0,6,19,2200.0,6019002200.0,22.0,Census ract 22,G5020,S,1322711.0,0,Both,2064686.76953125,6475.06954329765
4540.0,6,111,8303.0,6111008303.0,83.03,Census Tract 83.03,G5020,S,1002425.0,30651,LIC,1516422.86328125,6759.76710687516
4541.0,6,19,2300.0,6019002300.0,23.0,Census Tratc 23,G5020,S,1496252.0,0,Both,2335428.40625,7600.37264384534
4542.0,6,19,2400.0,6019002400.0,84.0,Cmensus Tract 24,G5020,S,2446457.0,0,Both,3818791.41796875,8688.89858809647
4543.0,6,37,480400.0,6037480400.0,4804.0,Census Tract 4804,G5020,S,1285545.0,0,LIC,1879714.83203125,6442.38315253486
4544.0,6,71,7303.0,6071007303.0,73.03,Census Tract 73.03,G5020,S,2690526.0,0,Both,3929620.63671875,9095.60095248589
4545.0,6,19,3201.0,6019003201.0,32.01,Census Tract3 2.01,G5020,S,1635763.0,0,Both,2554488.81640625,7060.53399183403
4546.0,6,19,3202.0,6019003202.0,125.02,Census Tract 32.02,G5020,S,1606183.0,0,Both,2507836.8203125,7046.98332774362
4547.0,6,19,7802.0,6019007802.0,78.02,Census Tract 78.02,G5020,S,523797950.0,0,Both,808381990.003906,116843.242563555
4548.0,6,19,501.0,6019000501.0,5.01,Census Tramct 5.01,G5020,S,674649.0,0,Both,1052661.6953125,5075.20324347423
4549.0,6,19,7801.0,6019007801.0,78.01,Census Tract 78.01,G5020,S,293191131.0,0,Both,450547363.625,98487.9515080121
4550.0,6,75,20200.0,6075020200.0,202.0,Census Tract 202,G5020,S,338535.0,0,LIC,542661.3125,3345.965130946
4551.0,6,19,2502.0,6019002502.0,78.02,Census Trhact 25.02,G5020,S,1294128.0,0,Both,2019832.01171875,6032.51327677874
4552.0,6,19,2700.0,6019002601.0,26.01,Census Tvract 26.01,G5020,S,1307496.0,0,Both,2040318.30078125,6045.66649096362
4553.0,6,19,2602.0,6019002602.0,52.02,Censu sTract 26.02,G5020,S,1303901.0,0,Both,2034326.32421875,6041.43142054272
4554.0,6,19,2800.0,6019002800.0,28.0,Cesus Tract 28,G5020,S,2640823.0,0,Both,4122110.6328125,8116.64367053053
4555.0,6,19,2701.0,6019002701.0,66.01,Census Tract 27.01,G5020,S,1300766.0,0,Both,2029818.09765625,6045.2999239246
4556.0,6,19,3593.0,6019003500.0,35.0,Cemnsus Tract 35,G5020,S,2594948.0,0,Both,4052015.3046875,8089.78598172176
4557.0,6,19,3843.0,6019003803.0,38.03,CensusT ract 38.03,G5020,S,26574775.0,34016,DAC,41548860.8476563,27190.9617151249
4558.0,6,19,3804.0,6019003804.0,38.04,Census Trac 38.04,G5020,S,2591566.0,0,DAC,4047452.8203125,8048.11648892225
4559.0,6,19,4205.0,6019004205.0,42.05,Census Tract 42.05,G5020,S,5093621.0,0,Both,7958860.3203125,16189.9701869665
4560.0,6,19,4212.0,6019004212.0,42.12,Census Tract 42.12,G5020,S,4757685.0,0,Both,7437376.078125,13641.4135092493
4561.0,6,75,20800.0,6075020800.0,208.0,Census Tract 208,G5020,S,346098.0,0,LIC,554665.6171875,3242.89818979091
4562.0,6,37,553100.0,6037553100.0,5531.0,Census Tract 5531,G5020,S,1985918.0,75627,Both,2999395.765625,8391.09713726829
4563.0,6,37,553200.0,6037553200.0,5532.0,Census Tract 5532,G5020,S,1861182.0,62560,Both,2799922.06640625,7528.64191382915
4564.0,6,37,553300.0,6037553300.0,5533.0,Census Tract 5533,G5020,S,840823.0,0,LIC,1223730.99609375,5233.29014889992
4565.0,6,37,553400.0,6037553400.0,5534.0,Census Tract 5534,G5020,S,733208.0,0,LIC,1067202.75,4325.42427635195
4566.0,6,37,553502.0,6037553502.0,5535.02,Census Tract 5535.02,G5020,S,1265579.0,0,Both,1841726.48046875,5676.89890209898
4567.0,6,37,553601.0,6037553601.0,5536.01,Census Tract 5536.01,G5020,S,2120297.0,62618,Both,3177084.66796875,10369.7791823968
4568.0,6,37,553701.0,6037553701.0,5537.01,Census Tract 5537.01,G5020,S,996120.0,90568,Both,1581553.72265625,6829.36661751932
4569.0,6,37,554403.0,6037554403.0,5544.03,Census Tract 5544.03,G5020,S,843980.0,0,Both,1227458.16015625,4494.7665705853
4570.0,6,37,554404.0,6037554404.0,5544.04,Census Tract 5544.04,G5020,S,842581.0,0,Both,1225418.39453125,4470.8026908172
4571.0,6,37,602105.0,6037602105.0,6021.05,Census Tract 6021.05,G5020,S,638607.0,0,Both,929766.71484375,3848.22257186285
4572.0,6,37,602106.0,6037602106.0,6021.06,Census Tract 6021.06,G5020,S,819871.0,0,Both,1193682.1484375,4880.3973882271
4573.0,6,37,602218.0,6037602200.0,6022.0,Census Tract 602r2,G5020,S,2109294.0,960,Both,3072627.16796875,8716.36986714749
4574.0,6,37,602301.0,6037602301.0,6023.01,Census Tract 6023.01,G5020,S,1796522.0,0,DAC,2614794.1171875,8020.23784304337
4575.0,6,37,602402.0,6037602402.0,6024.02,Census Tract 6024.02,G5020,S,1320921.0,0,Both,1922678.33203125,6440.77379358718
4576.0,6,37,602403.0,6037602403.0,6024.03,Census Tract 6024.03,G5020,S,585730.0,0,Both,852645.8046875,3699.86597471463
4577.0,6,37,602404.0,6037602404.0,6024.04,Census Tract 6024.04,G5020,S,645772.0,0,LIC,939891.72265625,4162.38704928306
4578.0,6,37,531502.0,6037531502.0,5315.02,Census Tract 5315.02,G5020,S,435562.0,0,Both,635624.98828125,3306.26678155053
4579.0,6,37,531603.0,6037531603.0,5316.03,Census Tract 5316.03,G5020,S,434055.0,0,Both,633573.37109375,3225.24325870291
4580.0,6,37,531604.0,6037531604.0,5316.04,Census Tract 5316.04,G5020,S,366760.0,0,Both,535267.06640625,2978.83424752777
4581.0,6,37,531701.0,6037531701.0,5317.01,Census Tract 5317.01,G5020,S,637121.0,0,Both,929797.5078125,4233.23629390773
4582.0,6,37,531702.0,6037531702.0,5317.02,Census Tract 5317.02,G5020,S,672162.0,0,Both,980810.16796875,4475.12132511705
4583.0,6,37,531901.0,6037531901.0,5319.01,Census Tract 5319.01,G5020,S,770898.0,0,Both,1124814.1875,4387.6849524981
4584.0,6,37,531902.0,6037531902.0,5319.02,Census Tract 5319.02,G5020,S,707888.0,0,Both,1032841.703125,4173.3959005714
4585.0,6,37,532001.0,6037532001.0,5320.01,Census Tract 5320.01,G5020,S,1353392.0,0,Both,1974387.93359375,6369.08546122148
4586.0,6,59,11717.0,6059011717.0,117.17,Census Tract 117.17,G5020,S,1081864.0,0,LIC,1574485.9140625,5414.6257453657
4587.0,6,59,11720.0,6059011720.0,117.2,Census Tract 117.20,G5020,S,1440097.0,0,Both,2093660.5,7833.84987399874
4588.0,6,59,11721.0,6059011721.0,117.21,Census Tract 117.21,G5020,S,710269.0,0,Both,1032910.71875,5099.58886583091
4589.0,6,37,532101.0,6037532101.0,5321.01,Census Tract 5321.01,G5020,S,1383490.0,52595,Both,2094977.03515625,5782.69403649195
4590.0,6,37,532002.0,6037532002.0,5320.02,Census Tract 5320.02,G5020,S,833395.0,0,Both,1215728.5546875,5521.41133442679
4591.0,6,37,532200.0,6037532200.0,5322.0,Census Tract 5322,G5020,S,2805197.0,0,Both,4090513.70703125,10016.034117141
4592.0,6,59,11722.0,6059011722.0,117.22,Census Tract 117.22,G5020,S,1395829.0,0,LIC,2029650.16015625,8532.13560760167
4593.0,6,59,42312.0,6059042312.0,423.12,Census Tract 423.12,G5020,S,4082322.0,0,LIC,5887174.421875,13348.461829984
4594.0,6,59,42313.0,6059042313.0,423.13,Census Tract 423.13,G5020,S,2389256.0,1916404,LIC,6202927.73828125,11982.8611572594
4595.0,6,59,63604.0,6059063604.0,636.04,Census Tract 636.04,G5020,S,1201705.0,0,Both,1738232.79296875,5229.57677912465
4596.0,6,75,22802.0,6075022802.0,228.02,Census Tract 228.02,G5020,S,291126.0,0,LIC,466564.6171875,3875.25502851176
4597.0,6,75,22903.0,6075022903.0,229.03,Census Tract 229.03,G5020,S,309622.0,0,LIC,496107.48828125,2875.47500945054
4598.0,6,75,23001.0,6075023001.0,230.01,Census Tract 230.01,G5020,S,666063.0,0,Both,1066751.37890625,4659.64036124889
4599.0,6,75,23003.0,6075023003.0,230.03,Census Tract 230.03,G5020,S,409146.0,0,Both,655235.68359375,3511.47653274799
4600.0,6,37,553702.0,6037553702.0,5537.02,Census Tract 5537.02,G5020,S,832794.0,96800,Both,1352703.5234375,7014.64031597729
4601.0,6,37,553801.0,6037553801.0,5538.01,Census Tract 5538.01,G5020,S,1294831.0,0,Both,1883982.7734375,5824.6511405068
4602.0,6,37,553802.0,6037553802.0,5538.02,Census Tract 5538.02,G5020,S,1740072.0,36395,Both,2584371.0,8998.31375576808
4603.0,6,37,553901.0,6037553901.0,5539.01,Census Tract 5539.01,G5020,S,1277454.0,0,Both,1858701.71484375,5791.72918745406
4604.0,6,37,554002.0,6037554002.0,5540.02,Census Tract 5540.02,G5020,S,1269668.0,0,Both,1847350.9609375,7552.96462376034
4605.0,6,37,554101.0,6037554101.0,5541.01,Census Tract 5541.01,G5020,S,473914.0,0,Both,689545.0078125,4633.11920349172
4606.0,6,37,554201.0,6037554201.0,5542.01,Census Tract 5542.01,G5020,S,971161.0,0,LIC,1412752.75390625,4849.56984445403
4607.0,6,37,554521.0,6037554521.0,5545.21,Census Tract 5545.21,G5020,S,4830490.0,114004,LIC,7190787.05078125,14213.7096146062
4608.0,6,37,554700.0,6037554700.0,5547.0,Census Tract 5547,G5020,S,801440.0,0,LIC,1165869.5,5071.48095009588
4609.0,6,37,554801.0,6037554801.0,5548.01,Census Tract 5548.01,G5020,S,904448.0,0,Both,1315485.8359375,5553.97699859147
4610.0,6,37,554802.0,6037554802.0,5548.02,Census Tract 5548.02,G5020,S,1535369.0,0,LIC,2232755.875,7038.1243605843
4611.0,6,37,532302.0,6037532302.0,5323.02,Census Tract 5323.02,G5020,S,3298157.0,441,Both,4812549.71875,11605.3180091719
4612.0,6,37,532303.0,6037532303.0,5323.03,Census Tract 5323.03,G5020,S,7567381.0,758,Both,11039630.3984375,16930.7029272386
4613.0,6,37,532304.0,6037532304.0,5323.04,Census Tract 5323.04,G5020,S,8277615.0,143037,Both,12278519.4296875,17932.8323265664
4614.0,6,37,532500.0,6037532500.0,5325.0,Census Tract 5325,G5020,S,1014111.0,4649,Both,1485659.37890625,7081.83500512158
4615.0,6,37,532603.0,6037532603.0,5326.03,Census Tract 5326.03,G5020,S,657490.0,902,Both,960015.3515625,4164.27065737735
4616.0,6,13,359103.0,6013359103.0,3591.03,Census Tract 3591.03,G5020,S,2544313.0,115898,LIC,4291413.109375,10400.0924382975
4617.0,6,13,317000.0,6013317000.0,3170.0,Census Tract 3170,G5020,S,1621419.0,0,LIC,2616673.7109375,9047.44268000828
4618.0,6,13,328000.0,6013328000.0,3280.0,Census Tract 3280,G5020,S,1074911.0,0,LIC,1732733.84375,6707.27726835128
4619.0,6,1,405901.0,6001405901.0,4059.01,Census Tract 4059.01,G5020,S,452588.0,0,LIC,725876.734375,3430.26523748933
4620.0,6,37,541002.0,6037541002.0,5410.02,Census Tract 5410.02,G5020,S,3430371.0,469,Both,4989933.58984375,9506.58489707365
4621.0,6,37,541100.0,6037541100.0,5411.0,Census Tract 5411,G5020,S,1244462.0,0,Both,1810944.0546875,5652.25948176806
4622.0,6,37,541200.0,6037541200.0,5412.0,Census Tract 5412,G5020,S,2123398.0,11593,Both,3107520.76171875,8454.19656917147
4623.0,6,37,541300.0,6037541300.0,5413.0,Census Tract 5413,G5020,S,1339957.0,15006,Both,1972348.73828125,5986.83872715005
4624.0,6,37,541400.0,6037541400.0,5414.0,Census Tract 5414,G5020,S,954536.0,0,Both,1389514.85546875,5705.32591660831
4625.0,6,37,541603.0,6037541603.0,5416.03,Census Tract 5416.03,G5020,S,1254761.0,0,Both,1826585.703125,7574.22599603704
4626.0,6,37,541604.0,6037541604.0,5416.04,Census Tract 5416.04,G5020,S,834332.0,0,Both,1214388.1953125,4480.5705245027
4627.0,6,13,330000.0,6013330000.0,3300.0,Census Tract 3300,G5020,S,2171418.0,0,LIC,3501502.61328125,9766.77599999792
4628.0,6,13,371000.0,6013371000.0,3710.0,Census Tract 3710,G5020,S,1316780.0,0,LIC,2120601.953125,7059.42754464653
4629.0,6,33,701.0,6033000701.0,73.01,Census Tract 7.01,G5020,S,28144902.0,4827078,LIC,54648648.8710938,36330.8052998499
4630.0,6,33,750.0,6033000702.0,7.02,Census Trct 7.02,G5020,S,121403971.0,788649,LIC,202458066.128906,115278.634450888
4631.0,6,13,372000.0,6013372000.0,3720.0,Census Tract 3720,G5020,S,1555877.0,0,LIC,2506209.8125,7024.65729187188
4632.0,6,37,554900.0,6037554900.0,5549.0,Census Tract 5549,G5020,S,1757632.0,0,LIC,2555491.37890625,9469.23843602728
4633.0,6,37,555001.0,6037555001.0,5550.01,Census Tract 5550.01,G5020,S,1262437.0,25935,Both,1872425.23046875,6404.90151185733
