X,Y,OBJECTID,EvaluationID,PlotID,SiteName,VisitType,SamplingApproach,PlotLayout,CowardinAttribute,HGMClass,WetlandType,EcotypeAlaska,AdminState,StateCode,SpeciesState,WetlandIndicatorRegion,FieldEvalDate,LatitudeWGS84,LongitudeWGS84,Elevation_m,ProtocolVersion,SppInv_Richness_Cnt,SppInv_CValue_Avg,SppInv_Native_Pct,SppInv_Nonnative_Pct,SppInv_Noxious_Cnt,SppInv_Hydrophyte_Pct,SppInv_HydroFAC_Pct,SppInv_Forb_Pct,SppInv_Graminoid_Pct,SppInv_Shrub_Pct,SppInv_Tree_Pct,SppInv_Annual_Pct,SppInv_Perennial_Pct,NumSpp_PreferredForb,Spp_PreferredForb,TotalFoliarCover,AH_BasalCover,AH_NativeCover,AH_NonnativeCover,AH_NoxiousCover,AH_HydrophyteCover,AH_HydroFACCover,AH_ForbCover,AH_GraminoidCover,AH_ShrubCover,AH_TreeCover,AH_AnnualCover,AH_PerennialCover,AH_AnnualGraminoidCover,AH_PreferredForbCover,AH_TotalLitterThatchCover,AH_MossCover,AH_AlgaeCover,AH_LichenCover,AH_RockCover,AH_SaltCrustCover,AH_WaterCover,FH_TotalLitterThatchCover,FH_MossCover,FH_AlgaeCover,FH_LichenCover,FH_RockCover,FH_SaltCrustCover,FH_WaterCover,BareSoilCover,BareOrganicMaterialCover,Hgt_Herbaceous_Avg,Hgt_Herbaceous_Cnt,Hgt_Woody_Avg,Hgt_Woody_Cnt,Hgt_Water_Avg,Hgt_Water_Cnt,Hgt_AllLitterThatch_Avg,Hgt_AllLitterThatch_Cnt,Hgt_HerbLitter_Avg,Hgt_HerbLitter_Cnt,Hgt_WoodyLitter_Avg,Hgt_WoodyLitter_Cnt,Hgt_DecidLitter_Avg,Hgt_DecidLitter_Cnt,WS_HgtClass1_PctQdrts,WS_HgtClass2_PctQdrts,WS_HgtClass3_PctQdrts,WS_HgtClass4_PctQdrts,WS_HgtClass5_PctQdrts,WS_HgtClass6_PctQdrts,WS_WoodySpp_PctQdrts,WS_DominantHgtClass,WS_WoodyHgtClass_Cnt,WS_Rhizomatous_Cnt,WS_Seedling_Cnt,WS_Young_Cnt,WS_Mature_Cnt,WS_Rhizomatous_PctQdrts,WS_Seedling_Pct,WS_Young_Pct,WS_Mature_Pct,H_Hummock_Cnt,H_Hummock_Pct,H_HummockHgt_Avg,H_HummockWidth_Avg,H_HummockTroughWidth_Avg,H_HummockSlope_Avg,H_HummockVegCover_Avg,WQ_SampleCnt,GapCover_25_50,GapCover_51_100,GapCover_101_200,GapCover_201_plus,GapCover_25_plus,SoilStability_All,SoilStability_Protected,SoilStability_Unprotected,GlobalID
-119.12570721,38.081169215,334,CA-CCAD-TW-22054_2022-08-08,CA-CCAD-TW-22054,Rancheria Gulch Spring,Full Sample Visit,Targeted,Diagonal,PSSC,Slope,Riparian Shrubland,,CA,CA,CA,Arid West,2022/08/08 12:00:00+00,38.08116922,-119.12570721,2194,March 2022 Draft,27,3.5,92.59,7.41,0,18.52,40.74,18.52,40.74,33.33,7.41,11.11,88.89,5,"IVAX; ACMI2; TECA2; ERNA10; ARLUI2",97.33,4.67,96.67,1.33,0,83.33,89.33,1.33,39.33,90.67,1.33,3.33,96,2,0,84.67,0,0,0,0,0,0,1.33,0,0,0,0,0,0,1.33,0,62.12,17,172.43,30,,0,18.37,30,4.2,5,22.04,24,1,1,27.45,54.9,62.75,39.22,0,0,98.04,Height Class 2 (>0.5 - 1.0 m),128,66,0,7,19,88.24,0,26.92,73.08,0,0,,,,,,0,,,,,,,,,{E5BAFF3F-6BD5-4711-8C5C-8B56ADD83820}
-119.150977973,38.331101516,335,CA-CCAD-TW-22059_2022-08-09,CA-CCAD-TW-22059,"Masonicn Aspen exclosure, McMillian Springs",Full Sample Visit,Targeted,Diagonal,PSSC,Slope,Riparian Shrubland,,CA,CA,CA,Arid West,2022/08/09 12:00:00+00,38.33110152,-119.15097797,2413,March 2022 Draft,43,3.75,90.7,9.3,0,20.93,39.53,34.88,39.53,20.93,4.65,13.95,86.05,13,"ERNA10; IRMI; POBI7; ACMI2; ARHOR; VIAM; LIPU11; OSOC; CHDO; GEMA4; ANRO2; ALBI2; MACAC",90,0,87.33,12.67,0,47.33,56,18,30.67,61.33,22,8.67,88.67,2.67,17.33,84.67,0.67,0,0,0.67,0,0,8,0,0,0,0,0,0,2,0,45.44,25,265.88,25,,0,16.97,30,2.62,8,31.64,14,5.62,8,49.02,64.71,54.9,52.94,21.57,0,100,Height Class 2 (>0.5 - 1.0 m),204,19,3,37,44,35.29,3.57,44.05,52.38,0,0,,,,,,0,,,,,,,,,{5038CE75-21CA-4D93-B73A-6B6DB447FF8C}
-114.063737577,42.8838347560001,336,ID-SHFO-TW-22070_2022-08-02,ID-SHFO-TW-22070,Lentic no. 3,Full Sample Visit,Targeted,Transverse,PEME,Depression,Marsh,,ID,ID,ID,Arid West,2022/08/02 12:00:00+00,42.88383476,-114.06373758,1291,March 2022 Draft,18,2.22,76.47,23.53,0,64.71,76.47,61.11,38.89,0,0,44.44,55.56,4,"VEPE2; POAV; LASE; NAIN2",100,2,100,0,0,100,100,32,84.67,0,0,0,100,0,0,14.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.27,30,,0,,0,1,22,1,22,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,8,6.95,10.38,65.12,872.38,21.75,4,0,,,,,,,,,{9351C09B-B1E2-4EFB-B726-0FBDE8FF53D2}
-114.126261744,42.8449959180001,337,ID-SHFO-TW-22011_2022-08-03,ID-SHFO-TW-22011,Lava Ridge Wetland W-KL-008,Full Sample Visit,Targeted,Spoke,PEMJ,Depression,Playa,,ID,ID,ID,Arid West,2022/08/03 12:00:00+00,42.84499592,-114.12626174,,March 2022 Draft,13,1.17,72.73,27.27,0,36.36,63.64,66.67,25,8.33,0,81.82,18.18,5,"POAV; POPO4; ERRE4; EPBR3; NAIN2",41.33,0,34,2.67,0,14.67,15.33,11.33,16,20,0,17.33,29.33,7.33,11.33,40.67,0,0,0,0,0,0,13.33,0,0,0,0,0,0,45.33,0,15.6,20,31.31,16,,0,1.71,24,1.71,24,,0,,0,29.41,64.71,0,0,0,0,94.12,Height Class 2 (>0.5 - 1.0 m),48,45,0,0,0,88.24,,,,0,0,,,,,,0,,,,,,,,,{161012A2-DEEE-493D-948D-905E628BDF48}
-115.084833548,42.0308170420001,338,ID-JAFO-TW-22023_2022-08-04,ID-JAFO-TW-22023,W-TCDCTC9-7,Full Sample Visit,Targeted,Transverse,PSSE,Slope,Riparian Shrubland,,ID,ID,ID,Arid West,2022/08/04 12:00:00+00,42.03081704,-115.08483355,1941,March 2022 Draft,61,2.77,77.05,22.95,0,40.98,62.3,47.54,26.23,24.59,1.64,11.48,88.52,24,"SIORO; POGR9; ARLU; IRMI; TAOF; EPCI; ACMI2; SINE3; VECA2; SYFO2; THMO6; RUCR; EPHO; TRHY; GEMA4; VEAM2; MIGU; ACCO4; TRRE3; PLMA2; JUEN; POAV; MEAR4; AGUR",91.33,1.33,80.67,33.33,0,64,82,35.33,40,42.67,6.67,4,91.33,0,34,61.33,2.67,2,0,4,0,14,6,0,0,0,1.33,0,0.67,0.67,0,32.15,27,402.39,18,3.2,5,1.54,24,1.54,24,,0,,0,7.84,13.73,29.41,35.29,41.18,1.96,72.55,Height Class 4 (>2.0 - 4.0 m),81,8,0,3,11,13.73,0,21.43,78.57,0,0,,,,,,3,,,,,,,,,{0B2F71AF-AA8D-453F-AED2-306F97C7D878}
-115.122853294,42.0375642920001,339,ID-JAFO-TW-22027_2022-08-05,ID-JAFO-TW-22027,W-TCDCTC9-20,Full Sample Visit,Targeted,Mixed Layout,PEMAh,Slope,Wet or Mesic Meadow,,ID,ID,ID,Arid West,2022/08/05 12:00:00+00,42.03756429,-115.12285329,1824,March 2022 Draft,37,1.74,64.86,35.14,0,16.22,37.84,45.95,43.24,10.81,0,32.43,67.57,17,"ACMI2; ORLU2; NAIN2; SYEA2; EPBR3; ARSO2; POAV; MAGL2; LASE; ALAC4; LUCA; TAOF; POGR9; ERNA10; TRDU; TRCY; AGGL",78,2,55.33,41.33,0,26.67,60.67,31.33,65.33,2,0,20,70,12,31.33,43.33,5.33,0,0,1.33,0,0,10.67,2,0,0,1.33,0,0,8,0,36.07,30,21.75,4,1,2,1.07,29,1.07,27,1,1,1,1,19.61,5.88,0,0,0,0,23.53,Height Class 1 (0.0 - 0.5 m),19,8,0,7,0,15.69,0,100,0,2,0.88,12,33,3717,52,1,0,,,,,,,,,{76E7C418-0B94-44B2-9DE4-96E1CBC181CE}
-113.847910878,45.1044946590001,340,ID-SAFO-TW-22042_2022-08-06,ID-SAFO-TW-22042,Clark Springs,Full Sample Visit,Targeted,Diagonal,PEMB,Slope,Wet or Mesic Meadow,,ID,ID,ID,Arid West,2022/08/06 12:00:00+00,45.10449466,-113.84791088,1354,March 2022 Draft,20,2.61,75,25,1,70,80,45,50,5,0,15,85,5,"LASE; VEAN2; SYFO2; RUCR; BEER",94,8,93.33,3.33,0,91.33,94,12,94,0,0,3.33,93.33,3.33,2,58,0.67,0,0,0,0,0,4.67,0,0,0,0,0,0,1.33,0,36.23,30,,0,1,1,2.13,30,2.13,30,,0,,0,0,1.96,0,0,0,0,1.96,Height Class 2 (>0.5 - 1.0 m),1,0,0,0,0,0,,,,8,2.92,13.5,27.38,910.12,57.5,1.12,0,,,,,,,,,{6D2969AA-F85D-485F-B4C3-44CC7546A224}
-113.777718173,45.0951644460001,341,ID-SAFO-TW-22044_2022-08-07,ID-SAFO-TW-22044,New Seeding,Full Sample Visit,Targeted,Spoke,PEMB,Slope,Wet or Mesic Meadow,,ID,ID,ID,Arid West,2022/08/07 12:00:00+00,45.09516445,-113.77771817,1381,March 2022 Draft,44,2.1,59.09,40.91,2,29.55,56.82,59.09,25,15.91,0,15.91,84.09,20,"POGR9; ACMI2; SYFO2; TRFR2; TRHY; SYFA; OEVI; TAOF; EPHO; EPCI; LASE; ANMI3; IRMI; SYLA6; VEAM2; PLMA2; CISC2; RUCR; TRRE3; MEAR4",97.33,2.67,93.33,35.33,0,84,94.67,54,86.67,4.67,0,5.33,96.67,4,54,61.33,0,0,0,0,0,0.67,2.67,0,0,0,0,0,0,0,0,54.6,30,64.6,5,1,1,1.77,30,1.59,29,7,1,,0,17.65,15.69,9.8,0,0,0,27.45,Height Class 1 (0.0 - 0.5 m),31,26,0,2,2,25.49,0,50,50,55,31.16,30.45,42.49,93.87,71.25,2.11,0,,,,,,,,,{43CA5497-B572-466D-98AD-9293FDF4050A}
-116.458434962,41.463940028,342,NV-NOD-RW-22536_2022-08-05,NV-NOD-RW-22536,South of china creek,Full Sample Visit,Random,Diagonal,PEMB,Slope,Vegetated Drainageway,,NV,NV,NV,Arid West,2022/08/05 12:00:00+00,41.46394003,-116.45843496,2040,March 2022 Draft,25,2.53,79.17,20.83,0,39.13,73.91,72,16,12,0,20,80,14,"VEAM2; ARLU; POGR9; ACMI2; VECA2; MIGU; EPCI; EPBR3; TRCY; TAOF; IRMI; IVAX; POAV; POGL9",16,0,13.33,2,0,14,14,8,10,0,0,0.67,16,0,4,36.67,2,18,0,11.33,0,26.67,26.67,0,14.67,0,10,0,18,14.67,0,12.71,24,,0,3.27,15,4.11,28,4.11,28,,0,,0,17.65,0,0,0,0,0,17.65,Height Class 1 (0.0 - 0.5 m),11,7,0,0,0,13.73,,,,5,2.39,16.4,35.8,1464.2,58,1.4,1,,,,,,,,,{DD016EE6-9380-4943-AFBA-08430109400E}
-116.25462359,41.0404102100001,343,NV-NOD-RW-22524_2022-08-06,NV-NOD-RW-22524,Coyote Creek,Full Sample Visit,Random,Diagonal,RpSS,Riverine,Riparian Shrubland,,NV,NV,NV,Arid West,2022/08/06 12:00:00+00,41.04041021,-116.25462359,1894,March 2022 Draft,26,2.35,84.62,15.38,1,15.38,50,38.46,23.08,38.46,0,19.23,80.77,8,"ARLU; EPBR3; EPCI; ERNA10; SYEA2; GEMA4; ERPA11; LASE",71.33,0,72,0,0,48,66.67,4,4.67,66,0,2,70.67,0,5.33,78.67,0,0,0,30,0,4,17.33,0,0,0,6.67,0,0,4.67,0,43.14,14,304.29,24,5,2,41.23,30,10,3,46.38,26,1,1,19.61,31.37,35.29,47.06,29.41,0,98.04,Height Class 4 (>2.0 - 4.0 m),108,13,0,8,3,23.53,0,72.73,27.27,0,0,,,,,,1,,,,,,,,,{86567AD1-8EB6-49FB-858B-9ED05BF4C14D}
-116.757575598,40.9938929510001,344,NV-NOD-RW-22540_2022-08-07,NV-NOD-RW-22540,Six mile creek,Full Sample Visit,Random,Transverse,PEMA,Riverine,Wet or Mesic Meadow,,NV,NV,NV,Arid West,2022/08/07 12:00:00+00,40.99389295,-116.7575756,1510,March 2022 Draft,11,1.06,45.45,54.55,1,9.09,36.36,72.73,18.18,9.09,0,45.45,54.55,4,"LASE; IVAX; ARLU; POAV",17.33,0,2,15.33,1.33,0.67,4,15.33,1.33,0.67,0,14.67,3.33,1.33,2,27.33,0,0,0,0,0,0,19.33,0,0,0,0,0,0,63.33,0,26.71,28,36,1,,0,5.53,30,5.69,26,4.5,4,,0,3.92,0,0,0,0,0,3.92,Height Class 1 (0.0 - 0.5 m),2,0,0,0,0,0,,,,0,0,,,,,,0,,,,,,,,,{10D8333F-40D6-42C6-B06B-1354E806717F}
-118.16329531,40.431015308,345,NV-WND-RW-22543_2022-08-08,NV-WND-RW-22543,Wilson Canyon,Full Sample Visit,Random,Transverse,RpSS,Riverine,Riparian Shrubland,,NV,NV,NV,Arid West,2022/08/08 12:00:00+00,40.43101531,-118.16329531,1914,March 2022 Draft,13,1.86,83.33,16.67,0,0,50,15.38,30.77,46.15,7.69,7.69,92.31,2,"CLLI2; LASE",90.67,1.33,90.67,0,0,0,88,0.67,4.67,90.67,0,0,90.67,0,3.33,94,0,0,0,35.33,0,0,8.67,0,0,0,0.67,0,0,0,0,40,7,452.24,29,,0,45.2,30,23.5,2,50,26,4.5,2,3.92,9.8,27.45,27.45,74.51,0,98.04,Height Class 5 (>4.0 - 8.0 m),73,36,0,0,3,58.82,0,0,100,0,0,,,,,,0,,,,,,,,,{D7313D51-214E-4422-9E62-B5EC36E47D0D}
-111.309925066,41.5833257140001,346,UT-WDD-TW-22014_2022-08-18,UT-WDD-TW-22014,Lower Big Creek Exclosure,Full Sample Visit,Targeted,Spoke,RpEM,Riverine,Wet or Mesic Meadow,,UT,UT,UT,"Western Mountains, Valleys, and Coast",2022/08/18 12:00:00+00,41.58332571,-111.30992507,2012,March 2022 Draft,60,2.64,74.14,25.86,2,28.07,59.65,65,18.33,16.67,0,15,85,22,"RUCR; ACMI2; LAPA5; LOMAT; SYER; TRDU; SYLA6; TAOF; MEAR4; POPE8; MAST4; TRRE3; POHI6; SYSP; GEMA4; LASE; ERNAH; GEVI2; VEAM2; ASJE2; LALA3; THMO6",92,0,83.33,80,16.67,64.67,90.67,47.33,88,10,0,0.67,96,0,16.67,84,0,0,0,3.33,0,7.33,0.67,0,0,0,0,0,5.33,2,0,64,30,140,5,29,2,14.1,29,12.52,25,26,3,18,1,13.73,17.65,19.61,9.8,0,0,43.14,Height Class 3 (>1.0 - 2.0 m),34,10,0,2,8,17.65,0,20,80,0,0,,,,,,1,,,,,,,,,{AE105EF8-6CDB-47AB-82AB-617D861BA6E6}
-111.334163183,41.577457544,347,UT-WDD-TW-027_2022-08-16,UT-WDD-TW-027,Big Creek - Inside Exclosure,Full Sample Visit,Targeted,Spoke,PSSFb,Riverine,Riparian Shrubland,,UT,UT,UT,"Western Mountains, Valleys, and Coast",2022/08/16 12:00:00+00,41.57745754,-111.33416318,2043,March 2022 Draft,54,3.23,81.48,18.52,2,40.74,68.52,62.96,16.67,20.37,0,9.26,90.74,21,"THMO6; VEAM2; MAST4; GEMA4; MEAR4; MELU; SYLA6; POPE8; RUCR; ACMI2; AGGLG; POGR9; VINE; HEOC; TAOF; MIGU; LAPA5; LALA3; SINE3; STLO; ERNA10",94.67,0,84,45.33,0,90.67,94.67,8.67,82,42.67,0,0,95.33,0,7.33,90,2,0.67,0,0,0,68.67,0,0,0,0,0,0,3.33,0,0,42.97,30,270.53,15,6.96,27,19.47,30,19.56,27,18.67,3,,0,3.92,15.69,23.53,45.1,7.84,0,64.71,Height Class 4 (>2.0 - 4.0 m),60,2,0,2,10,3.92,0,16.67,83.33,0,0,,,,,,1,,,,,,,,,{55C00AED-C794-469C-8235-78E09D68DC40}
-149.807976769,67.8903149700001,348,AK-CYFO-TW-22964_2022-08-17,AK-CYFO-TW-22964,Dietrich River Fire - Tussock Meadow Basin,AK Full Sample Visit,Targeted,Spoke,PSSB,Slope,Other,Lowland Dwarf Birch-Tussock Bog Low Scrub,AK,AK,AK,Alaska,2022/08/17 12:00:00+00,67.89031497,-149.80797677,629,March 2022 Draft,19,,100,0,0,36.84,89.47,10.53,21.05,57.89,10.53,0,100,0,,96,23.33,96,0,0,87.33,96,0,83.33,45.33,0,0,96,0,0,48.67,15.33,0,0,0,0,4,0,1.33,0,0,0,0,0,0,2.67,44.87,30,51.5,30,5,1,,0,,0,,0,,0,100,54.55,33.33,0,0,0,100,Height Class 1 (0.0 - 0.5 m),172,134,0,14,10,100,0,58.33,41.67,,,,,,,,,0,0,0,0,0,,,,{B0469A5F-2052-4833-96EE-EFBBBB3B67D5}
-113.829257986,45.3206818890001,349,ID-SAFO-TW-22049_2022-08-16,ID-SAFO-TW-22049,Upper Badger Springs,Full Sample Visit,Targeted,Diagonal,PEMC,Slope,Vegetated Drainageway,,ID,ID,ID,Arid West,2022/08/16 12:00:00+00,45.32068189,-113.82925799,1594,March 2022 Draft,33,1.83,51.52,48.48,3,36.36,51.52,66.67,27.27,6.06,0,30.3,69.7,10,"TAOF; PLMA2; TRPR2; TRRE3; SYFO2; POAV; ACMI2; LEDE; RUCR; VEAN2",67.33,4,49.33,37.33,0,58.67,66,30.67,57.33,0,0,10,62,0,26.67,33.33,1.33,0,0,4.67,0,0,10,0,0,0,3.33,0,0,19.33,0,22.64,28,9,1,,0,1.78,27,1.78,27,,0,,0,3.92,1.96,5.88,1.96,0,0,9.8,Height Class 3 (>1.0 - 2.0 m),7,0,0,2,0,0,0,100,0,35,19.28,15,41.31,172.97,54.46,1.29,0,,,,,,,,,{F0B80A61-C14E-4781-B05C-E32167A10179}
-113.066838761,44.4380078880001,350,ID-SAFO-TW-22038_2022-08-18,ID-SAFO-TW-22038,Shears,Full Sample Visit,Targeted,Spoke,PEMB,Slope,Wet or Mesic Meadow,,ID,ID,ID,Arid West,2022/08/18 12:00:00+00,44.43800789,-113.06683876,2400,March 2022 Draft,24,3.08,79.17,20.83,1,37.5,66.67,50,45.83,4.17,0,4.17,95.83,10,"IRMI; POGR9; ACMI2; PEGA3; SYFO2; RUSA; TRLO; THMO6; POAV; TAOF",88.67,0,84.67,35.33,0,74.67,85.33,41.33,82.67,0,0,0,88.67,0,41.33,68.67,0.67,0,0,2,0,0,8.67,0,0,0,1.33,0,0,1.33,0,57.9,29,,0,,0,2.52,29,2.5,28,,0,3,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,0,0,,,,,,0,,,,,,,,,{BA578C45-F43F-4B0B-A7F8-69DECA7306E5}
-113.036922304,44.4217876930001,351,ID-SAFO-TW-22039_2022-08-19,ID-SAFO-TW-22039,Shears,Full Sample Visit,Targeted,Spoke,PSSD,Slope,Fen or Bog,,ID,ID,ID,Arid West,2022/08/19 12:00:00+00,44.42178769,-113.0369223,2587,March 2022 Draft,49,4.05,91.67,8.33,0,52.08,72.92,48.98,32.65,16.33,2.04,6.12,93.88,19,"THMO6; THFE; FRVI; CAMI12; JUEN; GEMA4; SYFO2; MIGU; VEAM2; EPHO; VIMA2; TRLO; GEAL3; TAOF; ACMI2; POGR9; STLO2; ALBR2; ANMI3",84,1.33,82.67,5.33,0,71.33,80.67,20,60.67,39.33,1.33,3.33,82.67,0,17.33,35.33,34,0,0,0,0,11.33,1.33,1.33,0,0,0,0,6,0.67,6.67,32.6,30,64,24,5.43,7,2.7,20,2.7,20,,0,,0,56.86,78.43,35.29,0,0,0,98.04,Height Class 2 (>0.5 - 1.0 m),168,42,0,69,28,64.71,0,71.13,28.87,55,40.27,20.71,54.91,81.45,53.82,1.82,4,,,,,,,,,{45464216-C6F3-4FAE-8D24-2159A77DB124}
-110.869426667,42.4186250000001,352,WY-KEFO-TW-21046_2022-08-20,WY-KEFO-TW-21046,Dry Fork Restoration,Full Sample Visit,Targeted,Mixed Layout,PEMC,Riverine,Wet or Mesic Meadow,,WY,WY,WY,"Western Mountains, Valleys, and Coast",2022/08/20 12:00:00+00,42.418625,-110.86942667,2163,March 2022 Draft,42,3.23,73.17,26.83,2,39.02,75.61,54.76,35.71,9.52,0,9.76,90.24,18,"TRRE3; POGR9; HYHO; RUOC2; FRVE; TAOF; EPCI; SYSP; RUCR; ACMI2; GNPA; MELU; MEAR4; POAV; MAGL2; SOAR2; PLMA2; ERLO",84.67,0,54,59.33,0.67,40.67,81.33,56.67,66,1.33,0,0,84.67,0,54,39.33,18,0,0,7.33,0,16,0,1.33,0,0,0,0,12,2,0,33.36,28,61,1,17.4,5,2.33,21,2.33,21,,0,,0,9.8,5.88,1.96,0,0,0,17.65,Height Class 1 (0.0 - 0.5 m),14,1,0,5,4,1.96,0,55.56,44.44,0,0,,,,,,2,,,,,,,,,{92C2CD50-E8BB-4CED-BB3C-83F38A577800}
-110.633863333,42.121905,353,WY-KEFO-TW-21048_2022-08-17,WY-KEFO-TW-21048,Beaver Creek Project,Full Sample Visit,Targeted,Transverse,PEMA,Riverine,Wet or Mesic Meadow,,WY,WY,WY,"Western Mountains, Valleys, and Coast",2022/08/17 12:00:00+00,42.121905,-110.63386333,2348,March 2022 Draft,37,3.51,74.29,25.71,2,45.71,82.86,55.56,30.56,13.89,0,16.67,83.33,12,"EPCI; TRRE3; POAV; MIGU; JUEN; ACMI2; HYHO; SYSP; TAOF; CISC2; POGR9; SOAR2",78.67,0,33.33,54,11.33,21.33,67.33,46,51.33,4,0,4.67,74.67,0,43.33,49.33,1.33,0,0,0,0,6,13.33,0,0,0,0,0,0.67,7.33,0,22.7,30,40.25,4,10.33,3,2.17,29,2.17,29,,0,,0,7.84,17.65,1.96,1.96,0,0,21.57,Height Class 2 (>0.5 - 1.0 m),15,8,0,1,3,15.69,0,25,75,0,0,,,,,,1,,,,,,,,,{72555A09-38C3-436A-8AA4-9F7809FC8A3F}
-110.922085,42.422876667,354,WY-KEFO-TW-21042_2022-08-18,WY-KEFO-TW-21042,Upper Coal Creek Spring Crossing,Full Sample Visit,Targeted,Diagonal,PEMB,Slope,Spring or Seep,,WY,WY,WY,"Western Mountains, Valleys, and Coast",2022/08/18 12:00:00+00,42.42287667,-110.922085,2150,March 2022 Draft,43,3.32,77.5,22.5,3,37.5,70,53.49,34.88,9.3,2.33,19.51,80.49,16,"ACMI2; MIGU; EPCI; TRRE3; JUEN; FRVE; RUCR; MAGL2; VEAM2; GEMA4; SYSP; POGR9; GNPA; MELU; TAOF; VIOLA",98,0,96,4.67,2,94.67,97.33,20,96.67,0,0,4.67,98,0,16,70,12,0,0,0.67,0,8.67,1.33,0,0,0,0,0,0.67,0,0,45.47,30,,0,5.25,4,3.17,30,3.17,30,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,4,1.35,14,25.25,1849.75,55.25,3,3,,,,,,,,,{B5B9BB8D-8744-4DC0-8100-EC1183CD5423}
-110.931133333,42.32559,355,WY-KEFO-TW-22002_2022-08-19,WY-KEFO-TW-22002,Little Muddy,Full Sample Visit,Targeted,Mixed Layout,PEMC,Riverine,Wet or Mesic Meadow,,WY,WY,WY,"Western Mountains, Valleys, and Coast",2022/08/19 12:00:00+00,42.32559,-110.93113333,2081,March 2022 Draft,37,3.39,73.53,26.47,2,35.29,70.59,63.89,27.78,8.33,0,2.94,97.06,15,"GEMA4; EPCI; FRVE; LASE; ARLU; SYSP; ACMI2; SOAR2; PLMA2; TRRE3; HYHO; POGR9; TAOF; RUCR; VIOLA",79.33,0,69.33,5.33,2.67,58.67,66.67,29.33,58,0.67,0,0,79.33,0,20.67,62,10.67,0,0,2,0,25.33,10,2,0,0,0,0,8.67,0,0,28.4,30,53,1,12.75,8,3.5,26,3.5,26,,0,,0,23.53,27.45,1.96,0,0,0,49.02,Height Class 2 (>0.5 - 1.0 m),35,4,0,5,0,3.92,0,100,0,0,0,,,,,,1,,,,,,,,,{C32E5305-9B33-41C9-B823-EB2C37A7C818}
-113.486952576,44.6452576120001,356,ID-SAFO-TW-22036_2022-08-17,ID-SAFO-TW-22036,Deer Park,Full Sample Visit,Targeted,Diagonal,PSSE,Slope,Riparian Shrubland,,ID,ID,ID,Arid West,2022/08/17 12:00:00+00,44.64525761,-113.48695258,2045,March 2022 Draft,48,3.33,81.25,18.75,1,47.92,66.67,60.42,22.92,12.5,4.17,10.42,89.58,21,"SYFO2; ACMI2; ALIN2; TAOF; THMO6; FRVI; VIMA2; VEAM2; TRRE3; POGR9; CAMI12; JUEN; GEMA4; MOLI4; THSP; TRPR2; TRHY; TRDU; IRMI; MIGU; ANMI3",88.67,0.67,88.67,8,0,86.67,88,23.33,69.33,52,2.67,2,88.67,0,52.67,31.33,30,0,0,6,0,7.33,2.67,3.33,0,0,1.33,0,3.33,0,0.67,32.73,30,281.42,24,3.18,11,1.88,24,1.88,24,,0,,0,39.22,54.9,56.86,43.14,13.73,0,94.12,Height Class 2 (>0.5 - 1.0 m),185,17,1,82,53,33.33,0.74,60.29,38.97,36,20.13,13.19,41.94,166.39,58.36,1,3,,,,,,,,,{A8E1546A-DFA5-4B71-8390-6888B21D8D9F}
-110.656813333,41.2231400000001,357,WY-KEFO-TW-21054_2022-08-21,WY-KEFO-TW-21054,Soda Hollow Upper,Full Sample Visit,Targeted,Spoke,PEMB,Slope,Wet or Mesic Meadow,,WY,WY,WY,"Western Mountains, Valleys, and Coast",2022/08/21 12:00:00+00,41.22314,-110.65681333,2170,March 2022 Draft,13,4.5,91.67,8.33,0,66.67,83.33,33.33,66.67,0,0,8.33,91.67,4,"TRMA20; PLER; ORLU2; PYLA",82.67,0,76,12,0,62,82,44.67,60.67,0,0,0,82.67,0,55.33,32.67,0,0,0,0,0,0,3.33,0,0,0,0,0,0,14,0,25.34,29,,0,,0,1.67,27,1.67,27,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,50,25.23,17.58,37.84,112.16,62.8,1.38,0,,,,,,,,,{D061A897-0A14-4207-A60C-A15866367B8D}
-113.734729504,44.316440363,358,ID-CHFO-TW-22050_2022-08-22,ID-CHFO-TW-22050,Buck Creek BUCK-KA-01,Full Sample Visit,Targeted,Transverse,PEMA,Slope,Wet or Mesic Meadow,,ID,ID,ID,Arid West,2022/08/22 12:00:00+00,44.31644036,-113.7347295,2039,March 2022 Draft,46,2.75,69.57,30.43,1,39.13,54.35,47.83,36.96,15.22,0,15.22,84.78,17,"GEAF; TRPR2; MIGU; TRPA28; ANMI3; POGR9; SADR; TRRE3; ERNA10; SYCA3; ACMI2; TAOF; IRMI; VEAM2; EPHO; GEAL3; MAST4",82.67,0,50.67,42,0,47.33,80.67,18,78.67,10,0,0.67,82.67,0,17.33,92.67,5.33,0,0,2.67,0,0,17.33,0,0,0,0,0,0,0,0,27.73,30,395,4,,0,5.45,29,5.45,29,,0,,0,7.84,7.84,3.92,5.88,7.84,0,17.65,Height Class 1 (0.0 - 0.5 m),17,3,0,0,2,3.92,0,0,100,2,0.76,10.5,28.5,3721.5,34,3,1,,,,,,,,,{70768700-6FD7-4A03-AF85-2F3E55F110BE}
