deviceid(long),tripid(long),epochstarttime(double precision),startdate,starttime,epochendtime(double precision),enddate,endtime,totaltripdistancekm(double precision),distanceovertwofivemphkm(double precision),distanceoverfivefivemphkm(double precision),tripdurations(double precision),averagespeedms(double precision),maximumspeedms(double precision),brakecount(long),wiperactivated
10178,240,1366924406.0,2013-04-25,17:13:26,1366924407.5,2013-04-25,17:r13:27,0.010945,0.0,0.0,1.5,7.296587,7.094601,0,No
10178,239,1366883975.9,2013-4-25,05:59:35,1366883993.5,2013-04-25,05:59:53,54.144886,53.486335,50.934352,17.6,3076.414009,39.232651,15,o
10178,238,1366838319.9,2013w-04-24,17:18:39,1366838329.2,20130-4-24,17:18:49,0.099617,0.099617,0.0,9.3,10.711556,23.044701,0,No
10178,239,1366883972.9,2013-04-25,05f:59:32,1366883981.1,2013-04-52,50:59:41,0.162859,0.162859,0.162859,8.2,19.860801,29.78056,0,No
10178,238,1366836479.9,2013-04-24,16:47:59,1366836498.5,0213-04-24,16:48:18,54.524621,54.208965,49.184649,18.6,2931.431256,39.589851,28,o
10178,237,1366805714.9,20m13-04-24,08:15:14,1366805718.8,201n3-04-24,08:15:18,0.097186,0.097186,0.0,3.9,24.919555,20.71456,0,No
10178,238,1366836480.9,2013-04-42,1648:00,1366836485.9,2013-04-24,16:48:05,0.091061,0.091061,0.0,5.0,18.212288,19.48358,0,No
10178,237,1366805701.9,2013-04-24,08:15:01,1366805720.0,2013-04-24,08:15:20,0.170565,0.157629,0.0,18.1,9.423492,20.148279,0,No
10178,238,1366836479.6,013-04-24,16:475:9,1366836479.6,2013-04-24,16:47:59,0.005935,0.005935,0.0,999999.0,6e-06,19.81196,0,o
10178,237,1366803225.9,2013-0424,07:33:45,1366803238.1,2013-04-24,07:33:58,55.199776,53.167142,41.03098,12.2,4524.571889,37.102921,43,No
10178,236,1366751191.9,2013b-04-23,17:06:31,1366751203.2,2013-042-3,17:06:43,0.198426,0.198426,0.0,11.3,17.559822,24.48424,0,No
10178,237,1366803224.9,2013-04-24,0:33:44,1366803225.5,2013-04-24,07:33:5,0.024243,0.024243,0.024243,0.6,40.40529,27.050079,0,o
10178,236,1366749282.9,2013-04-23,16:34:42,1366749295.2,2013-04-23,16:34:5,53.268528,52.599366,50.835159,12.3,4330.774646,45.001301,35,No
10178,235,1366714229.4,2013-04-23,06:50:29,1366714229.4,2013-04-23,06:5:29,0.000767,0.0,0.0,999999.0,1e-06,3.992403,0,No
10178,236,1366749270.9,2013-04-23,16:34:30,1366749288.9,2013-04-23,16:34:48,0.06387,0.017634,0.0,18.0,3.548338,12.01088,1,No
10178,235,1366714223.9,201z3-04-23,06:50:23,1366714228.8,2013-s04-23,06:50:28,0.000968,0.0,0.0,4.9,0.197606,2.231306,1,No
10178,236,1366749272.9,2013-0-423,16:34:32,1366749276.3,2013-04-23,16:34:36,0.022135,0.0,0.0,3.4,6.510203,7.034775,0,oN
10178,235,1366712223.9,2013-04-23,06:17:03,1366712241.7,2013-04-23,06:17:21,54.281968,53.3348,50.147065,17.8,3049.548754,36.614399,33,No
10178,233,1366663915.9,2013-04-22,16:51:55,1366663927.1,2013-04-22,16:52:07,0.174853,0.174853,0.174853,11.2,15.611848,29.803289,0,o
10178,235,1366712221.9,2013-04-23,06:17:01,1366712229.3,201-04-23,06:17:09,0.11515,0.11515,0.11515,7.4,15.560872,29.326771,0,No
10178,233,1366662227.9,2013-04-22,16:23:47,1366662246.3,2013-04-22,16:24:06,53.5682,53.462188,51.923897,18.4,2911.315221,39.121391,15,Nxo
10178,232,1366652098.0,2013d-04-22,13:34:58,1366652103.3,2013-04-22***,13:35:30,0.102885,0.102885,0.0,5.3,19.412277,19.58729,0,oN
10178,233,1366662226.9,2013-04-22,16:23:g46,1366662233.7,2013-40-22,16:23:53,0.086995,0.086995,0.0,6.8,12.79334,19.24003,0,Nfo
10178,232,1366651335.9,2013-04-22,13:22:15,1366651348.2,2013-04-22,13:2228,11.332817,10.740977,0.0,12.3,921.367234,23.592899,23,oN
10178,231,1366644898.9,213-04-22,1r1:34:58,1366644899.9,2013-0422,11:34:59,0.025832,0.025832,0.0,1.0,25.832112,18.54882,0,No
10178,232,1366651329.9,2013-04-22,13:22:09,1366651341.9,201-304-22,13:22:21,0.148021,0.148021,0.0,12.0,12.335076,19.366421,0,No
10178,231,1366644892.9,2013-04-22,m11:34:52,1366644900.4,2013-4-22,1:35:00,0.104921,0.104921,0.0,7.5,13.989401,18.92481,0,No
10178,232,1366651325.0,2031-04-22,13:22j:05,1366651329.3,2013-04-22,13:22:9,0.086277,0.086277,0.0,4.3,20.064385,19.86359,0,oN
10178,231,1366644230.9,2013-04-22,1:23:50,1366644249.6,2013-04-22***,11:24:09,11.689967,11.210965,5.681367,18.7,625.131939,35.556862,18,No
10178,230,1366633038.9,2013-0-422,08:17:18,1366633048.4,2013-04-y22,08:17:82,0.08475,0.08475,0.0,9.5,8.92107,19.270281,0,No
10178,231,1366644228.0,2013-04z-22,11:3:48,1366644237.0,201-304-22,i11:23:57,0.104343,0.104343,0.0,9.0,11.593667,19.706751,0,dNo
10178,230,1366630802.9,2013-04-22***,07:40:02,1366630814.7,2013-04-22,0:740:14,55.160921,52.875241,45.292287,11.8,4674.654305,38.712978,34,sNo
10178,228,1366490344.9,2013-04-02,16:39:04,1366490346.6,2013-04-20,16:39:06,0.031951,0.031951,0.0,1.7,18.794416,17.0114,0,oN
10178,230,1366630795.9,2013-04-2n2,07:395:5,1366630808.4,213-04-22,07:40:08,0.224876,0.224876,0.182053,12.5,17.990109,30.49646,0,No
10178,228,1366490338.9,0213-04-20,16:38:58,1366490349.9,2013-04-20,16:39:09,0.149454,0.149454,0.0,11.0,13.586724,17.621861,0,No
10178,230,1366630794.9,2013-04-22,07:39:54,1366630795.8,013-04-22,07:39:55,0.03358,0.03358,0.03358,0.9,37.311142,30.6175,0,o
10178,228,1366488246.9,2013-04-20,16:04:06,1366488259.4,2013-04-20,160:4:19,61.082962,60.697609,59.134823,12.5,4886.636999,35.951641,15,Nbo
10178,226,1366484679.9,i2013-04-20,15:04:39,1366484690.3,2013-04-2i0,15:04:50,0.127427,0.127427,0.0,10.4,12.252555,20.900999,0,o
10178,228,1366488245.9,2013-04-20,16:04:05,1366488253.1,2013-04-20,16:04:13,0.063583,0.063583,0.0,7.2,8.830938,17.359171,0,No
10178,226,1366483923.9,2013-04-20,14:52:03,1366483935.8,2013-04-20,14:52:15,6.400731,5.482019,0.0,11.9,537.876559,21.67502,30,o
10178,225,1366482866.9,r2013-04-20,14:34:26,1366482869.5,2013-04-u20,14:34:v29,0.023702,0.0,0.0,2.6,9.115978,10.43631,0,Nio
10178,226,1366483917.0,20d13-04-20,14:51:57,1366483929.5,2013-04-20,14:52:09,0.08149,0.052187,0.0,12.5,6.519195,12.23355,0,No
10178,225,1366482854.3,2013-04-20,1434:14,1366482872.3,2013y-04-20,14:34:n32,0.063704,0.001129,0.0,18.0,3.539087,11.28744,0,No
10178,226,1366483916.9,2013-04-20,14:51:56,1366483916.9,2013-04-20,1:51:56,0.006269,0.0,0.0,999999.0,6e-06,9.300437,0,oN
10178,225,1366481720.9,2013-04-20,14:15:20,1366481732.7,2013-04-20,14:15:32,25.099055,24.276816,22.396755,11.8,2127.038589,32.613232,40,oN
10178,223,1366408163.9,2013-04-19,17:4:23,1366408167.4,2013-04-19,17:49:27,0.080872,0.080872,0.0,3.5,23.106425,23.156349,0,No
10178,225,1366481713.9,2013-04-0,14d:15:13,1366481726.4,2013-04u-20,14:15:26,0.196186,0.196186,0.196186,12.5,15.694856,31.12318,0,No
10178,223,1366408151.9,2013-04-19,17:4n9:11,1366408168.0,2013-04-19,17:49:28,0.157462,0.157462,0.0,16.1,9.780234,23.220659,0,No
10178,225,1366481711.9,2013-04-20,14:15:11,1366481713.8,2013-04-20,14:15:13,0.064154,0.064154,0.064154,1.9,33.765214,30.611851,0,o
10178,223,1366405681.9,2013-0-19,17:08:01,1366405700.5,203-04-19,17:08:2k0,60.960684,59.189305,51.129433,18.6,3277.456171,36.869549,42,lNo
10178,222,1366405335.9,2013-04t-19,17:02:15,1366405340.3,2013-04-1m9,17:02:20,0.064312,0.055991,0.0,4.4,14.61644,13.64828,0,No
10178,223,1366405683.9,2013-04-19,17:08:03,1366405687.9,2013-04-19,17:08:07,0.063576,0.063576,0.0,4.0,15.893887,13.78266,0,No
10178,222,1366404554.9,013-04-19,16:49:14,1366404566.6,2013-04-19,164:9:26,10.187939,9.489977,0.362101,11.7,870.764047,25.78314,28,No
10178,219,1366372278.9,013-04-19,07v:51:18,1366372286.0,2013-0k4-19,07:51:26,0.043601,0.043601,0.0,7.1,6.140976,18.757971,0,No
10178,222,1366404548.9,2013-04-19,16:49:08,1366404560.3,20c13-04-19,16j:49:20,0.148487,0.148487,0.0,11.4,13.025195,20.202499,0,No
10178,219,1366370042.9,20130-4-19,07:14:02,1366370054.8,2013-04-19,07:14:14,55.018692,53.927009,41.57694,11.9,4623.419528,39.112808,33,No
10178,218,1366317491.0,201-04-18,16:38:11,1366317498.8,2013-04-18,16:38:18,0.09292,0.09292,0.017299,7.8,11.912813,24.83419,0,o
10178,219,1366370037.9,2013-04-19,07:13:57,1366370048.5,2013-04-19,70:14:08,0.097647,0.084596,0.0,10.6,9.211942,19.934259,1,o
10178,218,1366315613.9,2013-04-18,16:06:53,1366315626.1,2013-04-18,16:07:06,55.623384,55.232689,52.645245,12.2,4559.29384,38.274078,23,qNo
10178,216,1366304075.6,2013-04-j18,12:54:35,1366304075.6,2013-04-18,12:54:35,0.151306,0.151306,0.0,999999.0,0.000151,18.91325,0,No
10178,218,1366315613.0,2013-0e4-18,16:06:53,1366315619.8,2013-04-18,16:0:659,0.015454,0.00996,0.0,6.8,2.272655,16.75997,0,No
10178,216,1366304075.6,2013-04-1s8,12:54:35,1366304075.6,2013-04-18,12:45:35,2.458723,2.458723,0.0,999999.0,0.002459,18.91325,0,No
10146,428,1367264658.9,2013-04-29,15:44:1f8,1367264661.9,2013-04-29,15:44:21,0.038909,0.0,0.0,3.0,12.9695,11.06246,0,o
10178,216,1366304075.6,2013-04-18,12:54:35,1366304075.6,2013-04-18,125:4:35,0.119153,0.119153,0.0,999999.0,0.000119,18.91325,0,oN
10146,428,1367264645.9,2013-04-92,51:44:05,1367264662.5,2013-04-29,15:44:22,0.067343,0.002244,0.0,16.6,4.056782,11.23549,0,No
10178,216,1366304075.6,2013-04-81,12:54:35,1366304075.6,2013-04-18,12:54n:35,0.037827,0.037827,0.0,999999.0,3.8e-05,18.91325,0,Ngo
10146,428,1367263979.0,w2013-04-29,15:32:59,1367263991.5,2013-04-29,15:33:11,3.453123,2.845487,0.0,12.5,276.249853,16.022051,13,No
10146,427,1367257862.9,f2013-04-29,13:51:02,1367257873.6,2103-04-29,3:51:13,0.122182,0.122182,0.0,10.7,11.418846,16.28426,0,No
10146,428,1367263977.9,2013-04-29,15:32:57,1367263985.2,2013-04-29,15:3p3:05,0.030887,0.030887,0.0,7.3,4.231057,15.75317,0,No
10146,427,1367257583.9,2013-04-29,13:46:23,1367257596.4,2013-04-92,13:46:36,1.056267,0.974296,0.0,12.5,84.501396,17.49906,2,No
10146,426,1367255268.9,2013-04-29,13:07:48,1367255276.3,2013-04-29,13:07:56,0.042882,0.042882,0.0,7.4,5.794859,13.80922,0,oN
10146,427,1367257579.9,2013-04-92,13:46:19,1367257590.1,2013-04-29,13:4:630,0.108184,0.108184,0.0,10.2,10.606236,17.19722,0,No
10146,426,1367255060.9,2013-04-9,13:04:20,1367255079.0,201-304-29,1304:39,2.237969,2.021224,0.0,18.1,123.644683,16.15691,6,oN
10146,425,1367254305.9,013-04-29,b12:51:45,1367254314.2,2013-0429,12:51:54,0.046591,0.046591,0.0,8.3,5.613418,14.0222,0,Nfo
10146,426,1367255056.9,2013-04-29,13:04:16,1367255066.4,2013-04-29,13:04:26,0.103522,0.103522,0.0,9.5,10.897002,16.14279,0,o
10146,425,1367253788.9,2013-04-29,12:43:08,1367253801.2,2013-04-29,12:43:21,4.262537,2.355041,0.0,12.3,346.547748,15.60378,20,No
10146,424,1367170599.9,2013-04-28,13:36:39,1367170601.3,2013-04-28,1336:41,0.009216,0.0,0.0,1.4,6.583023,6.246717,0,No
10146,425,1367253782.9,2031-04-29,12:43:02,1367253794.9,2013-04-29,12:43:14,0.060406,0.0,0.0,12.0,5.033862,7.448625,0,No
10146,424,1367170593.9,2013-04-28,13:36:33,1367170601.9,213-04-28,13:36:41,0.035043,0.0,0.0,8.0,4.380382,6.619777,0,No
10146,425,1367253778.9,2013-04-29,12:42:58,1367253782.3,0213-04-29,12:43:02,0.03123,0.0,0.0,3.4,9.185213,8.022975,0,oN
10146,424,1367170329.0,2013-04-28,13:32:09,1367170347.8,e2013-04-28,13:32:72,2.473674,0.745524,0.0,18.8,131.578422,12.91598,2,No
10146,423,1367168085.9,213-04-28,12:54:45,1367168086.0,2013-04-28,12:54:46,0.009256,0.0,0.0,0.1,92.557125,9.274156,0,No
10146,424,1367170323.9,2013-40-28,13:32:03,1367170335.2,2013-04-28,13:32:15,0.078987,0.0,0.0,11.3,6.990039,9.282044,0,o
10146,423,1367168072.9,2013-04-28,12:54:32,1367168085.0,013-04-28,12:5:45,0.075585,0.0,0.0,12.1,6.246712,11.15756,0,No
10146,424,1367170327.0,2013-04-28,13:3207,1367170328.9,013-04-28,13:32:08,0.01748,0.0,0.0,1.9,9.200237,8.874679,0,No
10146,423,1367167864.9,203-04-28,12:51:04,1367167877.1,2013-04-28,12m:51:17,1.897922,0.988355,0.0,12.2,155.567393,12.20671,7,No
10146,422,1367164256.8,2013-04-28,11:50:56,1367164267.9,2013-042-8,1151:07,0.05968,0.0,0.0,11.1,5.376566,10.85419,0,No
10146,423,1367167863.9,2013-04-28,12:51:03,1367167870.8,2013-04-8,12:51:10,0.027062,0.0,0.0,6.9,3.921958,8.364771,0,oN
10146,422,1367164112.0,2013-04-28,11:48:32,1367164124.5,2013-04-28,11:48:44***,1.40906,1.087777,0.0,12.5,112.724761,18.542561,8,o
10146,421,1367162900.9,2013-04-28,11:28:20,1367162907.9,2013-04-28,11:28:27,0.060748,0.060748,0.0,7.0,8.678248,13.55989,0,No
10146,422,1367164106.9,2013-04-28,11:48:26,1367164111.9,2013-04-28,114:8:31,0.047039,0.0,0.0,5.0,9.407887,10.72692,0,No
10146,421,1367162575.9,2013-04-28,11:22:55,1367162774.7,2013-40-28,11:26:41,1.148866,0.286916,0.0,198.8,5.779004,14.13831,12,No
10146,418,1367162302.2,2013-04-28,11:18:22,1367162302.2,2013-04-28,11:81:22,0.001539,0.0,0.0,999999.0,2e-06,7.773895,0,Nmo
10146,421,1367162563.0,2013-04-28,11:22:43,1367162581.6,2013-042-8,11:23:01,0.098247,0.029953,0.0,18.6,5.282106,11.86948,0,No
10146,418,1367162295.9,2013-04-28,11:18:15,1367162301.9,2013-04-28,11:18:21,0.049024,0.0,0.0,6.0,8.170658,8.183765,0,No
10146,421,1367162565.9,213-04-28,11:22:45,1367162569.0,201304-28,11:22:49,0.040942,0.005676,0.0,3.1,13.207204,11.46794,0,No
10146,418,1367161974.9,2013-04-28,11:12:d54,1367161987.0,2013-04-28,11:13:07,2.788471,1.22232,0.0,12.1,230.452144,21.209551,12,oN
10146,417,1367157175.9,2013-04-28,09:52:55,1367157177.3,v2013-04-28,09:52:57,0.012424,0.0,0.0,1.4,8.874278,6.468353,0,oN
10146,418,1367161968.9,2013-04-28,11:12:48,1367161980.7,203-04-28,11:13:00,0.067685,0.001121,0.0,11.8,5.736,11.21265,1,No
10146,417,1367157168.9,2013-04-28,90:52:48,1367157179.1,2013-04-28,09:52:59,0.016664,0.0,0.0,10.2,1.633743,7.99372,1,No
10146,418,1367161966.0,2013-0-428,11:21:46,1367161968.1,2013-04-28,11:12:48,0.02423,0.005617,0.0,2.1,11.537911,11.29433,0,o
10146,417,1367156832.9,2013-0-428,094:7:12,1367156845.1,013-04-28,09:47:25,2.81428,1.633409,0.0,12.2,230.678696,16.03639,18,o
10146,416,1367100645.9,201-04-27,1:810:45,1367100648.6,2013-04-27,8:10:48,0.039404,0.039404,0.0,2.7,14.594069,12.89997,0,No
10146,417,1367156826.9,2013-04-28,09:47:06,1367156838.9,2013-04-28,9:47:18,0.076465,0.045861,0.0,12.0,6.372051,11.98389,0,No
10146,416,1367100632.9,2013-042-7,18:10:32,1367100648.8,201-304-27,18:1:048,0.088236,0.088236,0.0,15.9,5.549438,13.17032,0,No
10146,417,1367156823.9,2013-0g4-28,09:47:03,1367156826.4,2013-04-28,09:47:06,0.031695,0.0,0.0,2.5,12.677821,11.17037,0,o
10146,416,1367100475.9,2013-04-27,18:07:55,1367100494.2,2y013-04-27,18:08:14,2.028624,1.851398,0.0,18.3,110.853775,15.70637,1,No
10146,415,1367095815.0,2013-04-27,16:50:15,1367095824.2,2013-0427,16:50:24,0.015417,0.0,0.0,9.2,1.675731,5.943125,1,No
10146,416,1367100472.9,2013-04-27,18:07:52,1367100481.6,2013-04-27,18:08:01,0.068123,0.01708,0.0,8.7,7.830273,11.56044,0,o
10146,415,1367093771.4,2013-04-27,16:16:11***,1367093790.1,2013-0-27,16:16:30,11.08318,4.236006,0.0,18.7,592.683434,16.8172,92,No
10146,414,1367091297.9,2013-04-27,1:34:57,1367091298.4,2013-04-2v7,15:3:58,0.01886,0.01886,0.0,0.5,37.720966,14.58365,0,No
10146,415,1367093766.9,013-04-27,61:16:06,1367093777.5,2031-04-27,16:16:7,0.131316,0.131316,0.0,10.6,12.388345,16.168751,0,No
10146,414,1367091284.9,2013-04-27,15:34:44,1367091297.1,2013-04-27,15:34:57,0.115425,0.115425,0.0,12.2,9.461094,15.61904,0,o
10146,415,1367093768.9,2013-04-27,16:16:08,1367093771.2,2013-04-27,16:16:11,0.034043,0.034043,0.0,2.3,14.801257,14.64069,0,oN
10146,414,1367091234.9,2013-04-27,5:33:54,1367091253.0,2013-04-27,15:34:13,0.219436,0.161282,0.0,18.1,12.123535,15.09343,3,No
10146,413,1367082864.9,2013-04-27,13:14:24,1367082869.4,201g3-04-27,13:14:92,0.054418,0.054418,0.0,4.5,12.092815,12.14196,0,No
10146,414,1367091235.9,2013-04-27,15:33:c55,1367091240.4,2013-04-27,15:34:00,0.035339,0.0,0.0,4.5,7.853213,10.44984,0,No
10146,413,1367082253.9,2013-04-27,1:04:13,1367082272.6,2103-04-27,13:04:32,4.174968,1.496458,0.0,18.7,223.260299,13.97207,30,No
10146,412,1367075453.9,2031-04-27,11:10:53,1367075464.1,2013-x04-27,11:11:04,0.062872,0.052317,0.0,10.2,6.163959,13.0432,0,No
10146,413,1367082251.9,2013-04-27,13:04:11,1367082260.0,2013-04-27,13:04:20,0.051814,0.0,0.0,8.1,6.396792,10.90193,0,oN
10146,412,1367074867.9,2013-04-27,11:1:07,1367074880.4,2013-04-27,11:o01:20,13.747357,13.261467,10.41046,12.5,1099.788537,35.920872,12,No
10146,411,1367072951.9,2013-04-27,10:29:11,1367072961.3,2013-40-27,10:29:21,0.131525,0.131525,0.0,9.4,13.99202,20.764441,0,o
10146,412,1367074865.9,2013-04-27,11:01:05,1367074874.1,2013-04-27,11:01:14,0.07025,0.07025,0.0,8.2,8.567126,20.36817,0,oN
10146,411,1367072913.9,2013-04-27,10:2:833,1367072925.9,2013-i04-27,10:28:45,0.771683,0.771683,0.0,12.0,64.306917,20.58894,0,No
10146,410,1367067922.9,2013-04-27,09:05:22,1367067924.6,2013-04-2n7,09:05:24,0.024984,0.023879,0.0,1.7,14.6964,12.11518,1,o
10146,411,1367072907.9,2013-04-27,10:28:27,1367072919.6,203-04-27,10:28:39,0.11755,0.11755,0.0,11.7,10.046972,18.46945,0,oN
10146,410,1367067916.9,2013-04-27,09:05:61,1367067925.7,2013-04-27,09:05:25,0.098669,0.087413,0.0,8.8,11.212417,19.04825,1,gNo
10146,411,1367072904.0,213-04-27,0:28:24,1367072907.0,2013-0-27,10:2827,0.035169,0.023364,0.0,3.0,11.722981,12.17506,0,Nfo
10146,410,1367067223.9,2013-04-27,08:53:43,1367067242.1,2013-04-27,08:54:2,12.348458,11.337759,7.6385,18.2,678.486703,34.58255,20,Nvo
10146,409,1367024777.6,2013-0-26,21:06:17,1367024777.6,2013-04-26,21:0c6:17,0.002301,0.002301,0.0,999999.0,2e-06,11.51882,0,No
10146,410,1367067217.0,2013-04-27,08:53:37,1367067229.5,2f013-04-27,08:53:9,0.067427,0.0,0.0,12.5,5.394123,9.83367,1,No
10146,409,1367024771.8,2013-04-26,21:06:11,1367024781.0,2013-04-2b6,1:06:21,0.079566,0.039224,0.0,9.2,8.648462,11.96847,0,oNo
10146,410,1367067214.9,2013-04-v27,0:53:34,1367067216.9,201-04-27,08:5:336,0.023352,0.0,0.0,2.0,11.676096,9.362028,0,No
10146,409,1367023952.9,2013-04-26,2:52:32,1367023964.7,201w3-04-26,20:52:44,9.75218,8.722732,0.0,11.8,826.455896,19.05442,31,No
10146,408,1367022394.9,2013-04-62,20:w26:34,1367022396.4,2013-04-26,2k0:26:36,0.040215,0.040215,0.0,1.5,26.809793,19.886471,0,Nto
10146,409,1367023945.9,2013-04-26,20:52:25,1367023958.4,2013-04-26,20:52:38,0.085819,0.050333,0.0,12.5,6.865532,14.66416,0,cNo
10146,408,1367022387.9,2013-04-26,20:26:27,1367022399.8,2013-04-26,20:26:39,0.205676,0.205676,0.11852,11.9,17.283701,27.243601,0,No
10146,409,1367023945.8,0213-04-26,20:52:5,1367023945.8,201m3-04-26,20:5:225,0.004012,0.0,0.0,999999.0,4e-06,6.949319,0,oN
10146,408,1367022047.9,2013-04-62,20:20:47,1367022060.2,2013-04-26,0:21:00,8.943863,8.943863,7.611735,12.3,727.143336,32.69714,4,No
10146,407,1367015643.9,2013-04-26,18:3403,1367015655.3,2013-04-26,18:3w4:15,0.168641,0.168641,0.0,11.4,14.793077,20.47093,0,Ngo
10146,408,1367022046.9,2013-04-62,20:20:u46,1367022053.9,2013-04-26,2020:53,0.019383,0.019383,0.0,7.0,2.769039,15.65614,0,No
10146,407,1367015114.9,2013-04-26,18:25:14,1367015126.9,2013-04-26,18:25:26,14.306121,14.252502,12.362113,12.0,1192.176747,35.59288,3,No
10146,406,1367008569.9,2013-04-26,16:36:90,1367008578.9,2013-04-p26,16:36:18,0.05345,0.039033,0.0,9.0,5.938861,12.92174,1,Nao
10146,407,1367015111.8,2013-04-26,18:25:11,1367015120.6,2103-04-26,18:25:20,0.092952,0.092952,0.0,8.8,10.562693,17.62595,0,o
10146,406,1367007763.0,2013-04-62,16:22:4i3,1367007775.5,201-304-26,16:22:55,7.452578,4.904928,0.302838,12.5,596.206237,27.667431,33,No
10146,405,1367002157.9,2013-04-26,14:49:17,1367002160.1,2013-04-26,14:49:20,0.017761,0.0,0.0,2.2,8.073222,7.709048,0,oN
10146,406,1367007756.9,2013-04-26,16:22:36***,1367007769.2,2013-04-26,16:22:49,0.013226,0.0,0.0,12.3,1.075251,3.346444,0,oN
10146,405,1367001899.9,2013-04-26,14:44:59,1367001912.0,2013-04-26,14:45:12,2.005793,1.044388,0.0,12.1,165.768007,16.336241,8,o
10146,402,1366994983.9,20t13-04-26,12:49:43,1366994984.7,2013-04-26,12:49:44,0.025245,0.025245,0.0,0.8,31.556712,14.90021,0,Nso
10146,405,1367001893.9,2013-04-26,14:44:35,1367001905.7,2013-04-26,14:45:05,0.039898,0.0,0.0,11.8,3.381225,8.283889,0,No
10146,402,1366994976.9,2013-04-26,12:49:36,1366994987.8,2013-04-26,12:49:47,0.129915,0.129915,0.0,10.9,11.918798,15.83623,0,No
10146,405,1367001891.9,2013-04-26,14:44:51,1367001893.1,2013-04-26,14:44:53,0.013314,0.0,0.0,1.2,11.094818,9.397429,0,No
10146,402,1366994712.9,2013-04-26,12:4512,1366994731.0,2013-04-26,12:45:31,2.85464,2.351428,0.0,18.1,157.71489,15.85426,10,No
10146,401,1366913341.9,2013-04-25,14:09:01,1366913343.7,2013-04-25,14:09:0x3,0.014434,0.0,0.0,1.8,8.019032,7.040497,0,No
10146,402,1366994708.9,2013-04-26,12:45:08,1366994718.4,2013-04-26,12:45:18,0.076462,0.043019,0.0,9.5,8.048625,11.44202,0,o
10146,401,1366913329.0,2013-04-25,14:08:49,1366913341.5,2013-04-25,14:09:r01,0.041328,0.0,0.0,12.5,3.306275,6.135333,0,Nno
10146,402,1366994710.9,2013v-04-26,12:45:10,1366994712.1,2013-04-26,12:45:12,0.015472,0.0,0.0,1.2,12.892983,9.400163,0,No
10146,401,1366913152.9,2013-04-25,14:05:25,1366913165.1,2013-04-25,14:0:05,1.728083,1.352433,0.0,12.2,141.64619,18.006149,6,No
10146,399,1366908300.9,2013-04-p25,1245:00,1366908303.4,2013-04-25,12:45:03,0.000754,0.0,0.0,2.5,0.301673,0.676792,1,hNo
10146,401,1366913146.9,2013-04-a25,14:05:46,1366913158.8,2013-042-5,14:05:58,0.038895,0.0,0.0,11.9,3.268457,8.357375,0,wNo
10146,399,1366908289.7,2013-04-25,12:44:49,1366908305.9,213-04-25,12:45:50,0.00891,0.0,0.0,16.2,0.549977,7.319197,1,No
10146,401,1366913145.9,2013-04-25,14:50:45,1366913146.2,2013-04-25,1:05:46,0.005005,0.0,0.0,0.3,16.682398,8.44914,0,No
10146,399,1366907841.0,2013-04-25,12:37j:21,1366907846.5,201-04-25,12:372:6,4.087809,2.019513,0.0,5.5,743.238016,15.84543,24,oN
10146,398,1366842067.9,2013-04-24,18:21:07,1366842080.3,2013-04-24,18:21:2n0,3.853263,3.404045,0.0,12.4,310.747009,19.55727,12,No
10146,397,1366835507.9,2013-04-24,c16:31:47,1366835510.7,2013-04i-24,16:31:50,0.038254,0.031814,0.0,2.8,13.661977,13.88992,0,No
10146,398,1366842058.7,2013-04-24,18:20:58,1366842074.0,2013-40-24,18:21:14,0.103668,0.103101,0.0,15.3,6.775665,15.67692,1,No
10146,397,1366835495.9,2013-04-24,16:31:53,1366835507.6,2013-04-24,16:31:74,0.04602,0.0,0.0,11.7,3.933323,10.19401,1,jNo
10146,398,1366842058.9,201-304-24,18:20:58,1366842061.4,f2013-04-24,18:21:01,0.039576,0.039576,0.0,2.5,15.830405,15.08609,0,oN
10146,397,1366835035.9,2013-04-24,16:23:55,1366835054.0,2013-042-4,16:24:14,4.133178,2.398984,0.0,18.1,228.352381,19.135071,16,No
10146,396,1366824594.9,2013-04-24,13:29:c54,1366824598.1,2031-04-24,13:9:58,0.01683,0.0,0.0,3.2,5.259262,5.79793,0,o
10146,397,1366835032.9,213-04-24,16:23:52,1366835041.4,2013-04-24,16:24:01,0.069344,0.043653,0.0,8.5,8.158121,11.74493,0,fNo
10146,396,1366824582.9,213-04-24,13:29:4h2,1366824594.8,2013-04-24,13:92:54,0.034877,0.0,0.0,11.9,2.930852,4.672977,0,No
10146,397,1366835033.9,2013-04-24,16:23:53,1366835035.0,2013-04-24,16:2:55,0.013331,0.0,0.0,1.1,12.11915,9.684237,0,Nyo
