Avg_3Day_Confirmed_RatePer100K,Avg_3Day_Confirmed_RatePer100K_,Avg_3Day_Deceased_RatePer100K,Avg_3Day_Deceased_RatePer100K_D,CONFIRMED,Confirmed_RatePer100K,DECEASED,Deceased_RatePer100K,LOADED,RECOVERED,reported,TOTAL_CONFIRMED,TOTAL_DECEASED,Total_Population,TOTAL_RECOVERED,WEEKBEGINNINGDATE,WEEKENDINGDATE,YEAR_WEEK,ObjectId
32.837366,0.825266,0.173733,-0.434367,422,54.9895,4,0.5212,2022/06/28 10:20:00+00,19,2022/06/28 04:00:00+00,250932,2374,767419,56975,2022/06/26 04:00:00+00,2022/07/02 04:00:00+00,202227,861
40.525466,7.6881,0.173733,0,301,39.2224,0,0,2022/06/29 10:21:00+00,26,2022/06/29 04:00:00+00,251207,2374,767419,56998,2022/06/26 04:00:00+00,2022/07/02 04:00:00+00,202227,862
49.907533,9.382067,0.347466,0.173733,426,55.5107,4,0.5212,2022/06/30 10:21:00+00,9,2022/06/30 04:00:00+00,251616,2378,767419,57004,2022/06/26 04:00:00+00,2022/07/02 04:00:00+00,202227,863
47.605466,-2.302067,0.3909,0.043434,369,48.0833,5,0.6515,2022/07/01 10:21:00+00,7,2022/07/01 04:00:00+00,251965,2378,767419,57010,2022/06/26 04:00:00+00,2022/07/02 04:00:00+00,202227,864
52.687433,5.081967,0.434333,0.043433,418,54.4683,1,0.1303,2022/07/02 10:20:00+00,24,2022/07/02 04:00:00+00,252319,2379,767419,57032,2022/06/26 04:00:00+00,2022/07/02 04:00:00+00,202227,865
43.2619,-9.425533,0.2606,-0.173733,209,27.2341,0,0,2022/07/03 10:21:00+00,0,2022/07/03 04:00:00+00,252528,2379,767419,57032,2022/07/03 04:00:00+00,2022/07/09 04:00:00+00,202228,866
39.7436,-3.5183,0.043433,-0.217167,288,37.5284,0,0,2022/07/04 10:20:00+00,0,2022/07/04 04:00:00+00,252816,2379,767419,57032,2022/07/03 04:00:00+00,2022/07/09 04:00:00+00,202228,867
27.494733,-12.248867,0,-0.043433,136,17.7217,0,0,2022/07/05 11:07:00+00,7,2022/07/05 04:00:00+00,252943,2379,767419,57039,2022/07/03 04:00:00+00,2022/07/09 04:00:00+00,202228,868
35.573766,8.079033,0.1303,0.1303,395,51.4712,3,0.3909,2022/07/06 10:44:00+00,14,2022/07/06 04:00:00+00,253322,2382,767419,57050,2022/07/03 04:00:00+00,2022/07/09 04:00:00+00,202228,869
40.525433,4.951667,0.304033,0.173733,402,52.3834,4,0.5212,2022/07/07 10:20:00+00,18,2022/07/07 04:00:00+00,253696,2386,767419,57065,2022/07/03 04:00:00+00,2022/07/09 04:00:00+00,202228,870
55.5976,15.072167,0.347466,0.043433,483,62.9382,1,0.1303,2022/07/08 10:20:00+00,6,2022/07/08 04:00:00+00,254155,2387,767419,57072,2022/07/03 04:00:00+00,2022/07/09 04:00:00+00,202228,871
51.775266,-3.822334,0.304033,-0.043433,307,40.0042,2,0.2606,2022/07/09 10:20:00+00,7,2022/07/09 04:00:00+00,254443,2389,767419,57079,2022/07/03 04:00:00+00,2022/07/09 04:00:00+00,202228,872
50.211566,-1.5637,0.1303,-0.173733,366,47.6923,0,0,2022/07/10 10:48:00+00,1,2022/07/10 04:00:00+00,254805,2388,767419,57080,2022/07/10 04:00:00+00,2022/07/16 04:00:00+00,202229,873
41.5679,-8.643666,0.1303,0,284,37.0072,1,0.1303,2022/07/11 10:21:00+00,1,2022/07/11 04:00:00+00,255087,2389,767419,57081,2022/07/10 04:00:00+00,2022/07/16 04:00:00+00,202229,874
45.8246,4.2567,0.086866,-0.043434,405,52.7743,1,0.1303,2022/07/12 10:21:00+00,18,2022/07/12 04:00:00+00,255458,2390,767419,57098,2022/07/10 04:00:00+00,2022/07/16 04:00:00+00,202229,875
48.257,2.4324,0.2606,0.173734,422,54.9895,4,0.5212,2022/07/13 10:21:00+00,6,2022/07/13 04:00:00+00,255848,2394,767419,57102,2022/07/10 04:00:00+00,2022/07/16 04:00:00+00,202229,876
51.862133,3.605133,0.434333,0.173733,367,47.8226,5,0.6515,2022/07/14 10:22:00+00,8,2022/07/14 04:00:00+00,256178,2399,767419,57107,2022/07/10 04:00:00+00,2022/07/16 04:00:00+00,202229,877
70.539466,18.677333,0.434333,0,835,108.8063,1,0.1303,2022/07/15 10:23:00+00,17,2022/07/15 04:00:00+00,256935,2400,767419,57124,2022/07/10 04:00:00+00,2022/07/16 04:00:00+00,202229,878
71.581933,1.042467,0.304033,-0.1303,446,58.1169,1,0.1303,2022/07/16 10:45:00+00,16,2022/07/16 04:00:00+00,257364,2401,767419,57140,2022/07/10 04:00:00+00,2022/07/16 04:00:00+00,202229,879
69.844533,-1.7374,0.086866,-0.217167,327,42.6104,0,0,2022/07/17 10:23:00+00,0,2022/07/17 04:00:00+00,257689,2401,767419,57142,2022/07/17 04:00:00+00,2022/07/23 04:00:00+00,202230,880
45.781166,-24.063367,0.086866,0,281,36.6162,1,0.1303,2022/07/18 10:22:00+00,1,2022/07/18 04:00:00+00,257968,2402,767419,57143,2022/07/17 04:00:00+00,2022/07/23 04:00:00+00,202230,881
45.6943,-0.086866,0.1303,0.043434,444,57.8563,2,0.2606,2022/07/19 10:22:00+00,10,2022/07/19 04:00:00+00,258376,2402,767419,57149,2022/07/17 04:00:00+00,2022/07/23 04:00:00+00,202230,882
53.0349,7.3406,0.2606,0.1303,496,64.6322,3,0.3909,2022/07/20 10:21:00+00,25,2022/07/20 04:00:00+00,258848,2405,767419,57171,2022/07/17 04:00:00+00,2022/07/23 04:00:00+00,202230,883
63.198866,10.163966,0.434333,0.173733,515,67.1081,5,0.6515,2022/07/21 10:24:00+00,9,2022/07/21 04:00:00+00,259348,2409,767419,57177,2022/07/17 04:00:00+00,2022/07/23 04:00:00+00,202230,884
56.031966,-7.1669,0.434333,0,279,36.3556,2,0.2606,2022/07/22 10:48:00+00,8,2022/07/22 04:00:00+00,259596,2404,767419,57181,2022/07/17 04:00:00+00,2022/07/23 04:00:00+00,202230,885
64.2413,8.209334,0.304033,-0.1303,685,89.2602,0,0,2022/07/23 10:24:00+00,23,2022/07/23 04:00:00+00,260235,2404,767419,57199,2022/07/17 04:00:00+00,2022/07/23 04:00:00+00,202230,886
49.212566,-15.028734,0.086866,-0.217167,169,22.0219,0,0,2022/07/24 10:25:00+00,2,2022/07/24 04:00:00+00,260405,2404,767419,57201,2022/07/24 04:00:00+00,2022/07/30 04:00:00+00,202231,887
54.511733,5.299167,0,-0.086866,401,52.2531,0,0,2022/07/25 10:24:00+00,1,2022/07/25 04:00:00+00,260806,2404,767419,57202,2022/07/24 04:00:00+00,2022/07/30 04:00:00+00,202231,888
46.345833,-8.1659,0,0,497,64.7625,0,0,2022/07/26 10:24:00+00,55,2022/07/26 04:00:00+00,261293,2404,767419,57253,2022/07/24 04:00:00+00,2022/07/30 04:00:00+00,202231,889
60.158366,13.812533,0,0,487,63.4595,0,0,2022/07/27 10:25:00+00,11,2022/07/27 04:00:00+00,261736,2404,767419,57259,2022/07/24 04:00:00+00,2022/07/30 04:00:00+00,202231,890
62.721066,2.5627,0,0,460,59.9412,0,0,2022/07/28 10:20:00+00,22,2022/07/28 04:00:00+00,262155,2404,767419,57275,2022/07/24 04:00:00+00,2022/07/30 04:00:00+00,202231,891
62.6342,-0.086866,0.043433,0.043433,495,64.5019,1,0.1303,2022/07/29 10:25:00+00,13,2022/07/29 04:00:00+00,262610,2405,767419,57287,2022/07/24 04:00:00+00,2022/07/30 04:00:00+00,202231,892
58.03,-4.6042,0.043433,0,381,49.6469,0,0,2022/07/30 10:20:00+00,23,2022/07/30 04:00:00+00,262982,2405,767419,57310,2022/07/24 04:00:00+00,2022/07/30 04:00:00+00,202231,893
50.7328,-7.2972,0.043433,0,292,38.0496,0,0,2022/07/31 10:30:00+00,1,2022/07/31 04:00:00+00,263271,2405,767419,57311,2022/07/31 04:00:00+00,2022/08/06 04:00:00+00,202232,894
43.696233,-7.036567,0,-0.043433,333,43.3922,0,0,2022/08/01 10:25:00+00,17,2022/08/01 04:00:00+00,263602,2405,767419,57327,2022/07/31 04:00:00+00,2022/08/06 04:00:00+00,202232,895
43.826566,0.130333,0,0,384,50.0379,0,0,2022/08/02 10:21:00+00,21,2022/08/02 04:00:00+00,263974,2405,767419,57343,2022/07/31 04:00:00+00,2022/08/06 04:00:00+00,202232,896
49.4732,5.646634,0.086866,0.086866,422,54.9895,2,0.2606,2022/08/03 10:24:00+00,12,2022/08/03 04:00:00+00,264369,2407,767419,57355,2022/07/31 04:00:00+00,2022/08/06 04:00:00+00,202232,897
49.256033,-0.217167,0.173733,0.086867,328,42.7407,2,0.2606,2022/08/04 11:52:00+00,10,2022/08/04 04:00:00+00,264663,2409,767419,57354,2022/07/31 04:00:00+00,2022/08/06 04:00:00+00,202232,898
52.339933,3.0839,0.3909,0.217167,455,59.2896,5,0.6515,2022/08/05 10:20:00+00,14,2022/08/05 04:00:00+00,265061,2414,767419,57361,2022/07/31 04:00:00+00,2022/08/06 04:00:00+00,202232,899
52.991466,0.651533,0.608066,0.217166,437,56.9441,7,0.9121,2022/08/06 10:22:00+00,5,2022/08/06 04:00:00+00,265475,2420,767419,57365,2022/07/31 04:00:00+00,2022/08/06 04:00:00+00,202232,900
51.644966,-1.3465,0.5212,-0.086866,297,38.7012,0,0,2022/08/07 11:24:00+00,0,2022/08/07 04:00:00+00,265772,2420,767419,57365,2022/08/07 04:00:00+00,2022/08/13 04:00:00+00,202233,901
42.957866,-8.6871,0.304033,-0.217167,255,33.2283,0,0,2022/08/08 10:21:00+00,20,2022/08/08 04:00:00+00,266027,2420,767419,57385,2022/08/07 04:00:00+00,2022/08/13 04:00:00+00,202233,902
42.871,-0.086866,0.434366,0.130333,435,56.6835,10,1.3031,2022/08/09 10:21:00+00,11,2022/08/09 04:00:00+00,266418,2424,767419,57392,2022/08/07 04:00:00+00,2022/08/13 04:00:00+00,202233,903
47.214533,4.343533,0.6081,0.173734,397,51.7318,4,0.5212,2022/08/10 10:21:00+00,36,2022/08/10 04:00:00+00,266738,2428,767419,57423,2022/08/07 04:00:00+00,2022/08/13 04:00:00+00,202233,904
53.9036,6.689067,0.7384,0.1303,409,53.2955,3,0.3909,2022/08/11 10:21:00+00,28,2022/08/11 04:00:00+00,267106,2431,767419,57450,2022/08/07 04:00:00+00,2022/08/13 04:00:00+00,202233,905
49.256,-4.6476,0.304033,-0.434367,328,42.7407,0,0,2022/08/12 10:21:00+00,12,2022/08/12 04:00:00+00,267407,2431,767419,57460,2022/08/07 04:00:00+00,2022/08/13 04:00:00+00,202233,906
48.9954,-0.2606,0.217166,-0.086867,391,50.95,2,0.2606,2022/08/13 10:22:00+00,15,2022/08/13 04:00:00+00,267766,2428,767419,57467,2022/08/07 04:00:00+00,2022/08/13 04:00:00+00,202233,907
39.483,-9.5124,0.086866,-0.1303,190,24.7583,0,0,2022/08/14 10:23:00+00,1,2022/08/14 04:00:00+00,267927,2428,767419,57468,2022/08/14 04:00:00+00,2022/08/20 04:00:00+00,202234,908
38.3971,-1.0859,0.086866,0,303,39.483,0,0,2022/08/15 10:22:00+00,3,2022/08/15 04:00:00+00,268227,2428,767419,57472,2022/08/14 04:00:00+00,2022/08/20 04:00:00+00,202234,909
36.529366,-1.867734,0.043433,-0.043433,348,45.3468,1,0.1303,2022/08/16 10:22:00+00,42,2022/08/16 04:00:00+00,268517,2429,767419,57512,2022/08/14 04:00:00+00,2022/08/20 04:00:00+00,202234,910
43.479066,6.9497,0.521233,0.4778,350,45.6074,11,1.4334,2022/08/17 10:19:00+00,28,2022/08/17 04:00:00+00,268831,2439,767419,57539,2022/08/14 04:00:00+00,2022/08/20 04:00:00+00,202234,911
