object_id(long),reqid(long),request_date,personpremise,address_one,zip(double precision),activity_date,activitytypeid(long),activity_type_desc
4337,714975,2021/01/12 05:00:00+00,BLIND SQUIRREL,592 N ENGLISH STATION RD,40223.0,2021/01/13 05:00:00+00,7,FIELD
4338,715302,2021/01/19 05:00:00+00,EDEMA PARTNERS,1169 EASTERN PKWY #23113,40217.0,2021/01/28 05:00:00+00,7,FIELD
4339,715614,2021/01/26 05:00:00+00,PETSMART,10308 WESTPORT RD,40241.0,2021/01/29 05:00:00+00,7,FIELD
4340,715908,2021/02/02 05:00:00+00,PLEATCO FILTRATION,11201 AMPERE CT,40299.0,2021/02/05 05:00:00+00,8,FIELD
4341,716068,2021/02/04 05:00:00+00,DAVID'S BRIDAL,3008 BARDSTOWN RD,40205.0,2021/02/05 05:00:00+00,7,FIELD
4342,716484,2021/02/12 05:00:00+00,VFW POST 2921,2902 S 7TH ST,40216.0,2021/02/17 05:00:00+00,7,FIELD
4343,716612,2021/02/19 05:00:00+00,JEWELL MANUFACTURING,9951 BUNSEN WAY,40299.0,2021/02/22 05:00:00+00,7,FIELD
4344,716640,2021/02/19 05:00:00+00,JOHNSON CONTROLS,7111 TRADE PORT DR,40258.0,2021/02/24 05:00:00+00,7,FIELD
4345,716755,2021/02/23 05:00:00+00,REPUBLIC BANK & TRUST COMPANY,2801 BARDSTOWN RD,40205.0,2021/03/10 05:00:00+00,7,FIELD
4346,716807,2021/02/23 05:00:00+00,DOMINO'S PIZZA #1424,812 EASTERN PKWY,40217.0,2021/02/24 05:00:00+00,7,FIELD
4347,717208,2021/03/02 05:00:00+00,MESH,3608 BROWNSBORO RD,40207.0,2021/03/05 05:00:00+00,10,FIELD
4348,717378,2021/03/05 05:00:00+00,BEND & ZEN,1301 HERR LN STE 187,40222.0,2021/04/23 03:59:59+00,7,FIELD
4349,718260,2021/03/22 03:59:59+00,THORNTON'S #165,4170 TAYLOR BLVD,40215.0,2021/03/25 03:59:59+00,7,FIELD
4350,719153,2021/04/05 03:59:59+00,MCDONALD'S,5001 S 3RD ST,40214.0,2021/04/09 03:59:59+00,7,FIELD
4351,719212,2021/04/06 03:59:59+00,KROGER L-356,12501 SHELBYVILLE RD,40243.0,2021/04/07 03:59:59+00,7,FIELD
4352,719802,2021/04/15 03:59:59+00,EL NOPAL,9451 WESTPORT RD,40241.0,2021/04/22 03:59:59+00,5,FIELD
4353,720113,2021/04/23 03:59:59+00,SOUTHEAST CHRISTIAN CHURCH,1407 MOSER RD,40299.0,2021/04/28 03:59:59+00,7,FIELD
4354,721607,2021/05/19 03:59:59+00,DIRECT STAFFING,5338 S 3RD ST,40214.0,2021/05/20 03:59:59+00,7,FIELD
4355,714065,2020/12/17 05:00:00+00,WAYSIDE CHRISTIAN MISSION,432 E JEFFERSON ST,40202.0,2020/12/29 05:00:00+00,7,FIELD
4356,714149,2021/01/04 05:00:00+00,CHANGING IMAGE BARBERSHOP,2251 HIKES LN,40218.0,2021/01/04 05:00:00+00,7,FIELD
4357,714265,2021/01/05 05:00:00+00,SOUTHEAST FAMILY YMCA,5930 SIX MILE LN,40218.0,2021/01/07 05:00:00+00,4,FIELD
4358,715298,2021/01/19 05:00:00+00,LIL DIAMOND CAFE,9125 GALENE DR,40299.0,2021/01/20 05:00:00+00,7,FIELD
4359,715431,2021/01/21 05:00:00+00,BOWMAN FIELD WINE & SPIRITS,2800 TAYLORSVILLE RD,40205.0,2021/01/21 05:00:00+00,7,FIELD
4360,715695,2021/01/25 05:00:00+00,JIMMY JOHN'S,1321 S HURSTBOURNE PKWY,40220.0,2021/01/27 05:00:00+00,8,FIELD
4361,715964,2021/02/02 05:00:00+00,BURGER KING,6300 GREENWOOD RD,40258.0,2021/02/02 05:00:00+00,7,FIELD
4362,716061,2021/02/04 05:00:00+00,BONNIE & CLYDE'S PIZZA,7611 DIXIE HWY,40258.0,2021/02/04 05:00:00+00,7,FIELD
4363,716253,2021/02/05 05:00:00+00,B QUICK FOOD MART,7600 3RD STREET RD,40214.0,2021/02/08 05:00:00+00,7,FIELD
4364,716291,2021/02/08 05:00:00+00,JTOWN PRESCHOOL,3922 RUCKRIEGEL PKWY,40299.0,2021/02/08 05:00:00+00,7,FIELD
4365,716497,2021/02/16 05:00:00+00,FLEX APPEAL,946 GOSS AVE,40217.0,2021/02/26 05:00:00+00,7,FIELD
4366,716639,2021/02/19 05:00:00+00,MERCEDES,2520 TERRA CROSSING,40219.0,2021/02/24 05:00:00+00,7,FIELD
4367,721166,2021/05/11 03:59:59+00,MEIJER #162,9905 DIXIE HWY,40272.0,2021/05/12 03:59:59+00,7,FIELD
4368,713662,2020/12/28 05:00:00+00,O'REILLYS AUTO PARTS,3700 DIXIE HWY,40216.0,2020/12/29 05:00:00+00,4,FIELD
4369,715305,2021/01/19 05:00:00+00,VENDOME COOPER & BRASS,729 FRANKLIN ST,40202.0,2021/01/21 05:00:00+00,7,FIELD
4370,715328,2021/01/19 05:00:00+00,CHARLEY'S GRILLED SUB,5000 SHELBYVILLE RD,40207.0,2021/01/21 05:00:00+00,7,FIELD
4371,715343,2021/01/20 05:00:00+00,NEPHROLOGY ASSOCIATES OF KENTUCKY PSC,6400 DUTCHMANS PKWY STE 250,40205.0,2021/01/27 05:00:00+00,7,FIELD
4372,715463,2021/01/22 05:00:00+00,DERBY FABRICATING SOLUTIONS,4500 PRODUCE RD,40218.0,2021/01/28 05:00:00+00,7,FIELD
4373,715799,2021/01/29 05:00:00+00,UOFL HEALTH-JEWISH HOSPITAL,200 ABRAHAM FLEXMER WAY,40202.0,2021/02/05 05:00:00+00,7,FIELD
4374,718417,2021/03/24 03:59:59+00,TEASDALE FOODS,3701 W MAGNOLIA AVE,40208.0,2021/03/25 03:59:59+00,7,FIELD
4375,721165,2021/05/11 03:59:59+00,MEIJER #166,9500 PRESTON HWY,40229.0,2021/05/11 03:59:59+00,7,FIELD
4376,722996,2021/06/07 03:59:59+00,KROGER DISTRIBUTION,2000 NELSON MILLER PKWY,40219.0,2021/06/07 03:59:59+00,7,FIELD
4377,710827,2020/12/02 05:00:00+00,COVER ALL CAFE,5001 STEPHAN DR,40258.0,2020/12/03 05:00:00+00,7,FIELD
4378,711036,2020/12/03 05:00:00+00,NOCHE MEXICAN BBQ,1838 BARDSTOWN RD,40205.0,2020/12/05 05:00:00+00,7,FIELD
4379,711111,2020/12/04 05:00:00+00,EUROFINS MICROBIOLOGY LABORATORIES,12701 PLANTSIDE DR,40299.0,2020/12/14 05:00:00+00,7,FIELD
4380,711142,2020/12/04 05:00:00+00,DAIRY QUEEN,4811 NORTON HEALTHCARE BLVD,40241.0,2020/12/04 05:00:00+00,7,FIELD
4381,711639,2020/11/18 05:00:00+00,POST,1045 GOSS AVE,40217.0,2020/11/18 05:00:00+00,7,FIELD
4382,711715,2020/12/09 05:00:00+00,SIGNATURE HEALTHCARE AT ROCKFORD REHAB & WELLNESS,4700 QUINN DR,40216.0,2020/12/09 05:00:00+00,7,FIELD
4383,712205,2020/12/12 05:00:00+00,WENDYS,4029 POPLAR LEVEL RD,40213.0,2020/12/14 05:00:00+00,3,FIELD
4384,714125,2021/01/04 05:00:00+00,MCALISTER'S #1079,2721 S HURSTBOURNE PKWY,40220.0,2021/01/04 05:00:00+00,7,FIELD
4385,714172,2021/01/05 05:00:00+00,YMCA SE,5930 SIX MILE,40218.0,2021/01/06 05:00:00+00,7,FIELD
4386,715301,2021/01/19 05:00:00+00,WAKO ELECTRONIC WAREHOUSE,2105 PRODUCTION DR,40219.0,2021/01/22 05:00:00+00,7,FIELD
4387,715363,2021/01/20 05:00:00+00,TK'S PUB & GRILL,5442 DEL MARIA WAY,40291.0,2021/01/20 05:00:00+00,7,FIELD
4388,715882,2021/02/01 05:00:00+00,SMOOTHIE KING,12430 SHELBYVILLE RD,40243.0,2021/02/03 05:00:00+00,7,FIELD
4389,715942,2021/02/02 05:00:00+00,EXCELLENCE LEARNING ACADEMY,1618 LINCOLN AVE,40213.0,2021/02/03 05:00:00+00,7,FIELD
4390,716295,2021/02/08 05:00:00+00,SALVATION ARMY CENTER OF HOPE,911 S BROOK ST,40203.0,2021/02/08 05:00:00+00,7,FIELD
4391,716410,2021/02/11 05:00:00+00,ROSES DISCOUNT STORE,3220 CRUMS LN,40216.0,2021/02/12 05:00:00+00,4,FIELD
4392,716486,2021/02/15 05:00:00+00,SAM'S CLUB #8111,1401 ALLIANT AVE,40299.0,2021/02/17 05:00:00+00,7,FIELD
4393,717416,2021/03/06 05:00:00+00,AMVETS POST 9,1567 S SHELBY ST,40217.0,2021/03/09 05:00:00+00,7,FIELD
4394,717809,2021/03/15 03:59:59+00,RED ROBIN,5000 SHELBYVILLE RD,40207.0,2021/03/19 03:59:59+00,4,FIELD
4395,718181,2021/03/19 03:59:59+00,BEEF O'BRADY'S,11324 PRESTON HWY,40229.0,2021/03/23 03:59:59+00,5,FIELD
4396,718605,2021/03/26 03:59:59+00,MID AMERICA SPORTS CENTER,1906 WATTERSON TRAIL,40219.0,2021/03/26 03:59:59+00,8,FIELD
4397,719161,2021/04/06 03:59:59+00,PRICELESS FOODS,7813 BEULAH CHURCH RD,40228.0,2021/04/07 03:59:59+00,7,FIELD
4398,720314,2021/04/28 03:59:59+00,SOUTHSIDE CHRISTIAN DAYCARE,3815 DIXIE HWY,40216.0,2021/04/30 03:59:59+00,7,FIELD
4399,721408,2021/05/17 03:59:59+00,U.S. BANK BRANCH,9905 DIXIE HWY,40272.0,2021/05/14 03:59:59+00,4,FIELD
4400,724182,2021/06/29 03:59:59+00,STONEWARE & CO,731 BRENT ST,40204.0,2021/07/01 03:59:59+00,7,FIELD
4401,706260,2020/10/01 03:59:59+00,CIRCLE K #4703311,2911 BARDSTOWN RD,40205.0,2020/10/01 03:59:59+00,7,FIELD
4402,706480,2020/10/06 03:59:59+00,MCDONALD'S,6400 GREENWOOD RD,40258.0,2020/10/06 03:59:59+00,7,FIELD
4403,706823,2020/10/13 03:59:59+00,HARBOR HOUSE OF LOUISVILLE,2231 LOWERS HUNTERS TRACE,40216.0,2020/10/20 03:59:59+00,7,FIELD
4404,707138,2020/10/16 03:59:59+00,KROGER L-753,1265 GOSS AVE,40217.0,2020/10/20 03:59:59+00,7,FIELD
4405,707530,2020/10/26 03:59:59+00,SUDS BUCKET EXPRESS LAUNDRY,4700 S 3RD ST,40214.0,2020/10/28 03:59:59+00,9,FIELD
4406,707615,2020/10/27 03:59:59+00,THE MASSAGE ENVY,4600 SHELBYVILLE RD,40207.0,2020/10/27 03:59:59+00,7,FIELD
4407,707851,2020/10/29 03:59:59+00,CRUNCH FITNESS,6801 DIXIE HWY,40258.0,2020/11/04 05:00:00+00,7,FIELD
4408,708002,2020/10/30 03:59:59+00,KROGER L-346,3039 BRECKENRIDGE LN,40220.0,2020/11/02 05:00:00+00,10,FIELD
4409,708295,2020/11/04 05:00:00+00,WENDYS,3301 CANE RUN RD,40211.0,2020/11/05 05:00:00+00,7,FIELD
4410,708509,2020/11/09 05:00:00+00,HONEYWELL,10640 FREEPORT DRIVE,40258.0,2020/11/10 05:00:00+00,8,FIELD
4411,708586,2020/11/10 05:00:00+00,SOUTHSIDE AUTO SALES II,1218 ARCADE AVE,40215.0,2020/11/11 05:00:00+00,7,FIELD
4412,708662,2020/11/11 05:00:00+00,PIC-PAC SUPREMARKET,6629 SOUTHSIDE DR,40214.0,2020/11/18 05:00:00+00,3,FIELD
4413,709006,2020/11/10 05:00:00+00,MERLE'S WHISKEY KITCHEN,122 W MAIN ST,40202.0,2020/11/18 05:00:00+00,7,FIELD
4414,709062,2020/11/12 05:00:00+00,ANOTHER PLACE SANDWICH SHOP,119 S 7TH ST,40202.0,2020/11/12 05:00:00+00,7,FIELD
4415,709248,2020/11/18 05:00:00+00,HD RUBBIES,6905 SOUTHSIDE DR,40214.0,2020/11/18 05:00:00+00,7,FIELD
4416,709415,2020/11/18 05:00:00+00,EMPIRE BEAUTY SCHOOL,5120 DIXIE HWY,40216.0,2020/12/07 05:00:00+00,7,FIELD
4417,709462,2020/11/18 05:00:00+00,DOLLAR GENERAL #15707,13725 DIXIE HWY,40272.0,2020/11/20 05:00:00+00,7,FIELD
4418,709707,2020/11/20 05:00:00+00,SOUTHEEAST CHRISTIAN CHURCH,920 BLANKENBAKER PKWY,40243.0,2020/12/13 05:00:00+00,7,FIELD
4419,710073,2020/11/17 05:00:00+00,HEARTH ON MELLWOOD AVENUE,1765 MELLWOOD AVE,40206.0,2020/11/17 05:00:00+00,7,FIELD
4420,710085,2020/11/17 05:00:00+00,MAYAN CAFE,813 E MARKET ST,40206.0,2020/11/17 05:00:00+00,7,FIELD
4421,710148,2020/11/23 05:00:00+00,CUVEE WINE TABLE,3598 SPRINGHURST BLVD,40241.0,2020/11/24 05:00:00+00,7,FIELD
4422,710505,2020/11/30 05:00:00+00,BILLIARDS CLUB OF LOUISVILLE,5404 BARDSTOWN RD,40291.0,2020/12/03 05:00:00+00,4,FIELD
4423,711415,2020/12/05 05:00:00+00,SUNNY NAILS AND SPA,4917-J DIXIE HWY,40219.0,2020/12/09 05:00:00+00,7,FIELD
4424,711866,2020/12/10 05:00:00+00,NORTON HEART SPECIALISTS,6420 DUTCHMANS PKWY STE 200,40205.0,2020/12/07 05:00:00+00,7,FIELD
4425,712500,2020/12/14 05:00:00+00,MANLEY'S MARATHON,7205 MANSLICK RD,40214.0,2020/12/14 05:00:00+00,7,FIELD
4426,715300,2021/01/19 05:00:00+00,REYNOLDS ALUMINUM,2827 HALE AVE,40211.0,2021/01/22 05:00:00+00,7,FIELD
4427,715694,2021/01/25 05:00:00+00,CRACKER BARREL #153,1401 KENTUCKY MILLS DR,40299.0,2021/01/27 05:00:00+00,4,FIELD
4428,716251,2021/02/05 05:00:00+00,DOLLAR GENERAL #11683,8715 3RD STREET RD,40272.0,2021/02/08 05:00:00+00,8,FIELD
4429,716611,2021/02/18 05:00:00+00,CIRCLE K #4703244,9109 US HWY 42,40059.0,2021/02/19 05:00:00+00,7,FIELD
4430,716892,2021/02/24 05:00:00+00,4 KINGS CAFE,4642 JENNINGS LN,40218.0,2021/02/25 05:00:00+00,4,FIELD
4431,717679,2021/03/12 05:00:00+00,CARDIOLOGY ASSOCIATES,1900 BLUEGRASS AVE STE 103,40215.0,2021/03/15 03:59:59+00,7,FIELD
4432,718498,2021/03/25 03:59:59+00,MUSCLE MONKEY GRILL #1,9451 WESTPORT RD,40241.0,2021/03/31 03:59:59+00,7,FIELD
4433,711616,2020/12/03 05:00:00+00,ATRIUM BREWING,1154 LOGAN ST,40204.0,2020/12/03 05:00:00+00,7,FIELD
4434,708917,2020/11/02 05:00:00+00,MINIT MART #683,1123 S FLOYD ST,40203.0,2020/11/02 05:00:00+00,7,FIELD
4435,705513,2020/09/18 03:59:59+00,JAVONAN FOOTBALL CLUB,12411 REHL RD,40299.0,2020/09/22 03:59:59+00,8,FIELD
4436,718640,2021/03/26 03:59:59+00,POPEYE'S,12206 SHELBYVILLE RD,40243.0,2021/03/31 03:59:59+00,7,FIELD
4437,721221,2021/05/12 03:59:59+00,FIFTH THIRD BANK,12501 SHELBYVILLE RD,40243.0,2021/05/14 03:59:59+00,7,FIELD
4438,721646,2021/05/18 03:59:59+00,MAPCO MART,6514 PRESTON HWY,40213.0,2021/05/18 03:59:59+00,7,FIELD
4439,711565,2020/12/08 05:00:00+00,DISMAS CHARITIES,1501 LYTLE ST,40203.0,2020/12/08 05:00:00+00,7,FIELD
4440,711722,2020/12/08 05:00:00+00,KROGER L-350,5533 NEW CUT RD,40214.0,2020/12/09 05:00:00+00,7,FIELD
4441,711877,2020/12/10 05:00:00+00,LOGAN'S TREEHOUSE CHILDCARE,7113 LOWER HUNTERS TRACE,40219.0,2020/12/22 05:00:00+00,7,FIELD
4442,711979,2020/12/10 05:00:00+00,SPEEDWAY #8132,2300 BROWNSBORO RD,40207.0,2020/12/14 05:00:00+00,7,FIELD
4443,714057,2021/01/04 05:00:00+00,GRASSA GRAMMA,2210 HOLIDAY MANOR CENTER,40222.0,2021/01/04 05:00:00+00,4,FIELD
4444,714614,2021/01/07 05:00:00+00,UPS SUPPLY CHAIN SOLUTION,2240 OUTER LOOP,40219.0,2021/01/14 05:00:00+00,7,FIELD
4445,714890,2021/01/09 05:00:00+00,PRICELESS FOODS,10986 DIXIE HWY,40272.0,2021/01/11 05:00:00+00,7,FIELD
4446,715135,2021/01/13 05:00:00+00,DAIRY QUEEN,2058 PORTLAND AVE,40212.0,2021/01/14 05:00:00+00,6,FIELD
4447,715680,2021/01/22 05:00:00+00,MOJITO IN HAVANA RESTAURANT & BAR,3939 SHELBYVILLE RD,40207.0,2021/01/28 05:00:00+00,7,FIELD
4448,715876,2021/02/01 05:00:00+00,SIRENS CLUB,2707 S 7TH ST,40215.0,2021/02/01 05:00:00+00,7,FIELD
4449,716062,2021/02/04 05:00:00+00,KROGER L-753,1265 GOSS AVE,40217.0,2021/02/05 05:00:00+00,7,FIELD
4450,716358,2021/02/08 05:00:00+00,KROGER L-332,4211 S 3RD ST,40214.0,2021/02/17 05:00:00+00,7,FIELD
4451,716637,2021/02/19 05:00:00+00,ANDORA GLASS,4301 CHEFS WAY,40218.0,2021/02/22 05:00:00+00,4,FIELD
4452,717413,2021/03/06 05:00:00+00,BONNIE & CLYDE'S PIZZA,7611 DIXIE HWY,40258.0,2021/03/08 05:00:00+00,7,FIELD
4453,719733,2021/04/16 03:59:59+00,POSH POSH CLUB CHILD & FAMILY ENRICHMENT CENTER,1512 CRUMS LN,40216.0,2021/04/16 03:59:59+00,7,FIELD
4454,719890,2021/04/19 03:59:59+00,THORNTONS #49,11710 DIXIE HWY,40272.0,2021/04/20 03:59:59+00,5,FIELD
4455,720547,2021/05/03 03:59:59+00,EJ WILLMAN & SONS,1636 W MARKET ST,40203.0,2021/05/03 03:59:59+00,7,FIELD
4456,723450,2021/06/14 03:59:59+00,CHEW PHARMACY,3621 FERN VALLEY RD,40219.0,2021/06/21 03:59:59+00,5,FIELD
4457,708737,2020/11/12 05:00:00+00,FAMILY DOLLAR #22424,1250 BARDSTOWN RD,40204.0,2020/11/19 05:00:00+00,7,FIELD
4458,719218,2021/04/06 03:59:59+00,PLATINUM FOOD MART,1025 W BROADWAY,40203.0,2021/04/07 03:59:59+00,7,FIELD
4459,705841,2020/09/24 03:59:59+00,WENDYS,5124 DIXIE HWY,40216.0,2020/09/28 03:59:59+00,5,FIELD
4460,708967,2020/11/14 05:00:00+00,FAMILY DOLLAR #20750,3022 PORTLAND AVE,40212.0,2020/11/18 05:00:00+00,7,FIELD
4461,711627,2020/12/03 05:00:00+00,KROGER L-753,1265 GOSS AVE,40217.0,2020/12/03 05:00:00+00,7,FIELD
4462,720042,2021/04/22 03:59:59+00,UPS,911 GRADE LANE,40213.0,2021/04/26 03:59:59+00,7,FIELD
4463,706377,2020/10/02 03:59:59+00,PENN STATION,2204 HEATHER LN,40218.0,2020/10/08 03:59:59+00,7,FIELD
4464,709060,2020/11/12 05:00:00+00,MANHATTAN GRILL,429 W MUHAMMAD ALI BLVD,40202.0,2020/11/12 05:00:00+00,7,FIELD
4465,711740,2020/12/09 05:00:00+00,UPS WORLDPORT,911 GRADE LN,40213.0,2020/12/09 05:00:00+00,7,FIELD
4466,720293,2021/04/27 03:59:59+00,CIRCLE K #4700117,9619 WHIPPS MILL RD,40222.0,2021/04/28 03:59:59+00,7,FIELD
4467,706478,2020/10/06 03:59:59+00,DOLLAR TREE,5532 NEW CUT RD,40214.0,2020/10/06 03:59:59+00,9,FIELD
4468,709066,2020/11/12 05:00:00+00,LUIGI'S,712 W MAIN ST,40202.0,2020/11/12 05:00:00+00,7,FIELD
4469,712169,2020/12/11 05:00:00+00,EL NOPAL,3945 TAYLORSVILLE RD,40220.0,2020/12/11 05:00:00+00,7,FIELD
4470,720546,2021/05/03 03:59:59+00,HYUNDAI OF LOUISVILLE,6633 DIXIE HWY,40258.0,2021/05/03 03:59:59+00,7,FIELD
4471,706660,2020/10/09 03:59:59+00,COIN LAUNDRY 2,4735 ROCKFORD PLZ,40216.0,2020/10/10 03:59:59+00,7,FIELD
4472,709083,2020/11/16 05:00:00+00,KROGER PHARMACY,5594 SHEPHERDSVILLE RD,40228.0,2020/11/18 05:00:00+00,7,FIELD
4473,713454,2020/12/22 05:00:00+00,LITTLE SMILES LEARNING ACADEMY,1240 S 28TH ST,40211.0,2020/12/29 05:00:00+00,7,FIELD
4474,720789,2021/05/04 03:59:59+00,DURAMART,1480 S 7TH ST,40208.0,2021/05/04 03:59:59+00,6,FIELD
4475,706824,2020/10/12 03:59:59+00,GRAB N GO,3110 ROCKFORD LN,40216.0,2020/10/13 03:59:59+00,7,FIELD
4476,709122,2020/11/17 05:00:00+00,FANATICS,9205 NATIONAL TPKE,40118.0,2020/11/17 05:00:00+00,7,FIELD
4477,714264,2021/01/05 05:00:00+00,HERITAGE GREEN APARTMENT COMPLEX,142 E SOUTHLAND BLVD,40214.0,2021/01/06 05:00:00+00,7,FIELD
4478,720864,2021/05/05 03:59:59+00,BOONE'S MARATHON,521 N 22ND ST,40203.0,2021/05/06 03:59:59+00,7,FIELD
4479,706919,2020/10/14 03:59:59+00,FAMILY MEDICINE,215 CENTRAL AVE,40208.0,2020/10/20 03:59:59+00,7,FIELD
4480,709284,2020/11/17 05:00:00+00,WENDYS,4029 POPLAR LEVEL RD,40213.0,2020/11/19 05:00:00+00,7,FIELD
4481,715141,2021/01/13 05:00:00+00,FRANK'S MEAT & PRODUCE DELI,3342 PRESTON HWY,40213.0,2021/01/14 05:00:00+00,7,FIELD
4482,721168,2021/05/11 03:59:59+00,FAURECIA EXHAUST SYSTEMS,2000 STANLEY GAULT PKWY,40223.0,2021/05/12 03:59:59+00,6,FIELD
4483,706946,2020/10/14 03:59:59+00,WHITEFIELD ACADEMY CAFETERIA,7711 FEGENBUSH LN,40228.0,2020/10/15 03:59:59+00,7,FIELD
4484,709502,2020/11/19 05:00:00+00,SPEEDWAY #9712,4547 TAYLORSVILLE RD,40220.0,2020/11/19 05:00:00+00,7,FIELD
4485,715201,2021/01/14 05:00:00+00,BEEF O'BRADY'S,3101 S 2ND ST,40208.0,2021/01/19 05:00:00+00,7,FIELD
4486,721637,2021/05/17 03:59:59+00,OLMSTED ACADEMY SOUTH,5650 SOUTHERN PKWY,40214.0,2021/05/17 03:59:59+00,7,FIELD
4487,706996,2020/10/14 03:59:59+00,STEP AHEAD CHILD CARE,7902 BEULAH CHURCH RD,40228.0,2020/10/14 03:59:59+00,7,FIELD
4488,709714,2020/11/20 05:00:00+00,LOUISVILLE TENNIS CLUB,2011 HERR LANE,40222.0,2020/11/20 05:00:00+00,7,FIELD
4489,715566,2021/01/25 05:00:00+00,BOB EVANS #437,11800 STANDIFORD PLAZA DR,40229.0,2021/01/26 05:00:00+00,7,FIELD
4490,722094,2021/05/25 03:59:59+00,EVANGEL CHRISTIAN SCHOOL,3728 TAYLORSVILLE RD,40220.0,2021/05/27 03:59:59+00,7,FIELD
4491,707054,2020/10/14 03:59:59+00,JETS PIZZA #007,6523 BARDSTOWN RD,40291.0,2020/10/19 03:59:59+00,7,FIELD
4492,707150,2020/10/16 03:59:59+00,POPEYE'S,7528 DIXIE HWY,40258.0,2020/10/21 03:59:59+00,7,FIELD
4493,707153,2020/10/19 03:59:59+00,MILLENNIUM FORGE,990 W ORMSBY AVE,40210.0,2020/10/19 03:59:59+00,7,FIELD
4494,707235,2020/10/19 03:59:59+00,CHRISTI'S CAFE,12810 DIXIE HWY,40272.0,2020/10/26 03:59:59+00,7,FIELD
4495,707394,2020/10/21 03:59:59+00,LA BODEGUITA DE MIMA,725 E MARKET ST,40206.0,2020/10/22 03:59:59+00,7,FIELD
4496,707453,2020/10/23 03:59:59+00,COX'S SMOKERS OUTLET,12610 SHELBYVILLE RD,40243.0,2020/10/23 03:59:59+00,7,FIELD
4497,707515,2020/10/26 03:59:59+00,AMERICAN LEGION DIXIE POST 2,2107 CRUMS LN,40216.0,2020/10/26 03:59:59+00,7,FIELD
4498,708148,2020/11/03 05:00:00+00,SAVE-A-LOT,2626 PORTLAND AVE,40212.0,2020/11/03 05:00:00+00,7,FIELD
4499,708302,2020/11/04 05:00:00+00,DAIRY QUEEN #311,3221 POPLAR LEVEL RD,40213.0,2020/11/05 05:00:00+00,7,FIELD
4500,708504,2020/11/06 05:00:00+00,QDOBA #2811,13006 SHELBYVILLE RD,40243.0,2020/11/09 05:00:00+00,7,FIELD
4501,708663,2020/11/11 05:00:00+00,DERBY CITY TRUCKING,121 BADGER AVE,40214.0,2020/11/18 05:00:00+00,7,FIELD
4502,708671,2020/11/11 05:00:00+00,CHRISTI'S CAFE,12810 DIXIE HWY,40272.0,2020/11/16 05:00:00+00,7,FIELD
4503,708708,2020/11/12 05:00:00+00,FAMILY HEALTH CENTER PORTLAND,2215 PORTLAND AVE,40212.0,2020/11/13 05:00:00+00,7,FIELD
4504,708804,2020/11/13 05:00:00+00,STANLEY SCHULTZE & CO INC,849 S 6TH ST,40203.0,2020/11/19 05:00:00+00,7,FIELD
4505,708841,2020/11/13 05:00:00+00,FIVE STAR FOOD MART,9501 CANE RUN RD,40272.0,2020/11/16 05:00:00+00,7,FIELD
4506,708996,2020/11/10 05:00:00+00,BIG AL'S BEERITAVILLE,1715 MELLWOOD AVE,40206.0,2020/11/10 05:00:00+00,10,FIELD
4507,709525,2020/11/19 05:00:00+00,MACY'S,7900 SHELBYVILLE RD STE B,40222.0,2020/11/23 05:00:00+00,7,FIELD
4508,709665,2020/11/20 05:00:00+00,TACO BELL,5414 NEW CUT RD,40214.0,2020/11/20 05:00:00+00,9,FIELD
4509,709900,2020/11/18 05:00:00+00,FAMOUS HAIR,4443 CANE RUN RD,40219.0,2020/12/01 05:00:00+00,7,FIELD
4510,710335,2020/11/23 05:00:00+00,B&S FOOD MART,4105 W MARKET ST,40212.0,2020/11/30 05:00:00+00,7,FIELD
4511,710394,2020/11/25 05:00:00+00,CRACKER BARREL #650,11000 DIXIE HWY,40272.0,2020/11/30 05:00:00+00,7,FIELD
4512,710397,2020/11/25 05:00:00+00,BLOOD BANK,333 S PRESTON ST,40202.0,2020/12/03 05:00:00+00,7,FIELD
4513,710564,2020/11/30 05:00:00+00,PRIMPOLOGY HAIR SALON,4931 W PAGES LN,40258.0,2020/12/01 05:00:00+00,7,FIELD
4514,710823,2020/12/02 05:00:00+00,TEN PIN STRIKE & SPARE,200 TEN PIN LN,40207.0,2020/12/03 05:00:00+00,7,FIELD
4515,710828,2020/12/02 05:00:00+00,DOLLAR GENERAL #3302,8519 TERRY RD,40258.0,2020/12/03 05:00:00+00,7,FIELD
4516,711612,2020/11/19 05:00:00+00,SUBWAY #24964,3314 PRESTON HWY,40213.0,2020/11/19 05:00:00+00,7,FIELD
4517,711657,2020/12/08 05:00:00+00,MACY'S,7900 SHELBYVILLE RD STE B,40222.0,2020/12/10 05:00:00+00,4,FIELD
4518,711823,2020/12/09 05:00:00+00,WALGREENS #4309,9702 WESTPORT RD,40241.0,2020/12/10 05:00:00+00,7,FIELD
4519,711878,2020/12/10 05:00:00+00,ST PETER THE APOSTLE CATHOLIC CHURCH,5431 JOHNSONTOWN RD,40258.0,2020/12/20 05:00:00+00,7,FIELD
4520,712008,2020/12/11 05:00:00+00,EVE'S PIZZA,1670 S 17TH ST,40210.0,2020/12/14 05:00:00+00,7,FIELD
4521,713287,2020/12/21 05:00:00+00,BACHMAN CHEVROLET,9650 BLUEGRASS PKWY,40299.0,2020/12/22 05:00:00+00,7,FIELD
4522,713296,2020/12/19 05:00:00+00,KROGER L-752,3165 S 2ND ST,40208.0,2020/12/22 05:00:00+00,7,FIELD
