rxdevice(long),fileid(long),txdevice(long),starttime(long),endtime(long),valuevalue(long)
6614,317761.0,16490,276873566062462,276873865938725.0,255
6606,317761.0,17648,276873866062743,276874041538733.0,255
6637,317818.0,-11991,277254866074747,277254936551065.0,255
6562,317823.0,-8071,277401566080158,277401619056607.0,255
6601,317840.0,-6412,277560266103664,277560530080194.0,255
6587,317840.0,20992,277559666103625,277559965980217.0,255
6622,317840.0,23548,277559966103554,277560265980219.0,255
6634,317860.0,-23409,277732466077314,277732765953828.0,255
6633,317860.0,10268,277732766077209,277733013053899.0,255
6582,317860.0,15320,277731866077405,277732021553912.0,255
6638,317874.0,25271,277831166074039,277831381150177.0,255
6628,317876.0,-27292,277835066112793,277835072789382.0,255
6582,317880.0,-25184,277911866108734,277912017984952.0,255
6602,317880.0,-3988,277911566108633,277911865984984.0,255
6562,317894.0,4968,278045066076602,278045273352926.0,255
6603,317897.0,-12388,278122166103994,278122319180496.0,255
6562,317899.0,18203,278164166065949,278164297342457.0,255
6562,317908.0,-32119,278250566130306,278250594906561.0,255
6562,317916.0,-9463,278296466108828,278296493685100.0,255
6562,317917.0,-5954,278296766086836,278296955863086.0,255
6643,317920.0,-2509,278337266065161,278337312541838.0,255
6562,317920.0,25403,278336966065094,278337265941823.0,255
6619,317920.0,31576,278336666065208,278336965941807.0,255
6562,317922.0,23500,278338466099687,278338544076018.0,255
6578,317924.0,5056,278369966079496,278370265956284.0,255
6593,317924.0,13046,278370266080003,278370295256286.0,255
6608,317935.0,-19296,278435066116949,278435089693297.0,255
6572,318009.0,-2045,276900266039551,276900344115908.0,255
6572,318011.0,13524,276995966058378,276995993435194.0,255
6592,318015.0,-25899,277124666100707,277124965976940.0,255
6652,318015.0,-5114,277124966100620,277125265976923.0,255
6656,318015.0,13018,277124066100735,277124365976967.0,255
6615,318015.0,28014,277124366100671,277124665976954.0,255
6601,318015.0,31860,277125266100682,277125536276970.0,255
6580,318018.0,-32013,277393766033079,277393859709347.0,255
6601,318018.0,-17339,277393166033044,277393465909331.0,255
6608,318018.0,29150,277393466032997,277393765909341.0,255
6591,318019.0,-18433,277394966036651,277395121013103.0,255
6588,318019.0,9482,277394666036661,277394965913123.0,255
6572,318020.0,-8112,277396766126842,277396801703463.0,255
6621,318020.0,-6262,277396466126958,277396766003466.0,255
6665,318021.0,-28582,277743866085847,277744165962370.0,255
6572,318021.0,-19302,277746566085882,277746865962343.0,255
6572,318021.0,-18805,277747766085762,277747985862353.0,255
6657,318021.0,-11754,277747466085768,277747765962340.0,255
6639,318021.0,-3752,277743566085795,277743865962360.0,255
6612,318021.0,1082,277744166085779,277744465962353.0,255
6627,318021.0,25402,277747166085791,277747465962375.0,255
6654,318021.0,27838,277743266085833,277743565962347.0,255
6602,318021.0,27795,277744466085796,277744551262350.0,255
6663,318021.0,31110,277746866085817,277747165962330.0,255
6621,318022.0,-28914,277751966064339,277752028640522.0,255
6637,318022.0,-25618,277751666064093,277751965940760.0,255
6572,318027.0,26035,277760366115843,277760446292585.0,255
6621,318038.0,-32035,278384666038888,278384965915459.0,255
6643,318038.0,-21428,278385266038945,278385565915475.0,255
6663,318038.0,-19434,278383466038903,278383765915488.0,255
6661,318038.0,-16781,278383166038945,278383465915478.0,255
6637,318038.0,-972,278384366038935,278384665915464.0,255
6641,318038.0,7556,278386166038832,278386334215443.0,255
6590,318038.0,17330,278384966038937,278385265915462.0,255
6586,318038.0,18629,278384066038902,278384365915434.0,255
6593,318038.0,19379,278385566038955,278385865915442.0,255
6653,318038.0,29844,278382866038941,278383165915568.0,255
6654,318038.0,30909,278382566038956,278382865915465.0,255
6599,318038.0,31760,278383766038953,278384065915489.0,255
6610,318038.0,32724,278385866038806,278386165915456.0,255
6661,318039.0,-14224,278387066046088,278387098822423.0,255
6599,318042.0,15140,278527166037417,278527466015510.0,255
6622,318042.0,19048,278527466137085,278527526015551.0,255
6572,318043.0,28418,278529866085812,278530029262370.0,255
6572,318044.0,22424,278648966105799,278649088981991.0,255
6609,318044.0,27538,278648666105623,278648965982007.0,255
6600,318045.0,17489,278650466047819,278650694724519.0,255
6670,318047.0,-23008,278794466033144,278794765909381.0,255
6611,318047.0,720,278794766032996,278794844309354.0,255
6592,318048.0,-26362,278805566046847,278805634423135.0,255
6645,318048.0,-19228,278805266046450,278805565923071.0,255
6574,318058.0,-7757,276899366083215,276899372960095.0,255
6574,318060.0,-10564,276977066056312,276977328532329.0,255
6574,318063.0,21783,277058666069675,277058851746034.0,255
6634,318065.0,-19130,277063466119273,277063752395519.0,255
6574,318066.0,-32238,277070966036696,277071265913304.0,255
6587,318066.0,4851,277071266036688,277071565913353.0,255
6574,318066.0,19519,277070666037218,277070965913341.0,255
6612,318066.0,22325,277071566036641,277071865913429.0,255
6658,318066.0,26857,277071866037197,277072069313352.0,255
6574,318067.0,-25315,277074566075181,277074636351538.0,255
6648,318067.0,-24675,277074266075165,277074565951538.0,255
6639,318067.0,-23758,277073366074974,277073665951529.0,255
6634,318067.0,-20406,277073066075074,277073365951564.0,255
6616,318067.0,-17996,277073966075191,277074265951540.0,255
6625,318067.0,1687,277073666074987,277073965951554.0,255
6613,318069.0,16746,277079666079795,277079766655899.0,255
6574,318072.0,-32532,277342766116739,277343065993133.0,255
6673,318072.0,14908,277343366116916,277343665993122.0,255
6642,318072.0,19985,277343666116805,277343960893136.0,255
6601,318072.0,23578,277343066116914,277343365993119.0,255
6590,318073.0,-31908,277346966101625,277347265978246.0,255
6623,318073.0,-30603,277349066101585,277349365978219.0,255
6630,318073.0,-25384,277349666101542,277349675878185.0,255
6656,318073.0,-15680,277347566101631,277347865978224.0,255
6574,318073.0,-11103,277347866101590,277348070578243.0,255
6634,318073.0,-846,277348766101611,277349065978227.0,255
6580,318073.0,16688,277347266101533,277347565978227.0,255
6661,318073.0,25899,277349366101606,277349665978205.0,255
6627,318074.0,-2849,277407566050279,277407646926575.0,255
6636,318076.0,6561,277412366082310,277412449258781.0,255
6623,318079.0,-15359,277665266041032,277665400917250.0,255
6574,318081.0,-27891,277668266118211,277668413794294.0,255
6577,1147004.0,-27186,276954566097230,276954865974022.0,255
6577,1147004.0,-22150,276955166097255,276955465973998.0,255
6595,1147004.0,-13444,276955466097171,276955473073979.0,255
6645,1147004.0,20541,276954866097210,276955165974012.0,255
6621,1147005.0,-2931,276992966111725,276993209288538.0,255
6613,1147006.0,-20506,277042166119609,277042465996298.0,255
6624,1147006.0,-11394,277042466120019,277042560396341.0,255
6577,1147007.0,-15294,277077866033137,277077881809965.0,255
6648,1147007.0,14609,277077566033189,277077865909901.0,255
6644,1147009.0,-7523,277129166121419,277129286898017.0,255
6662,1147009.0,-5892,277128866121489,277129165997987.0,255
6588,1147010.0,3413,277163666122884,277163677999291.0,255
6647,1147010.0,13122,277162766123006,277163065999264.0,255
6579,1147010.0,28355,277163066122869,277163169099260.0,255
6616,1147011.0,15498,277249766126157,277249842702505.0,255
6641,1147012.0,18506,277267766057574,277268046733901.0,255
6612,1147013.0,-22421,277385366085959,277385665962506.0,255
6638,1147013.0,-14695,277385666085656,277385679662330.0,255
6602,1147014.0,-20692,277424066120429,277424365996733.0,255
6666,1147014.0,11420,277424366120092,277424445496756.0,255
6663,1147015.0,-32401,277471166036008,277471207112445.0,255
6625,1147015.0,-2526,277470866036034,277471165912440.0,255
6606,1147016.0,-9553,277509866061860,277510165938253.0,255
6669,1147016.0,1865,277510166061626,277510182838236.0,255
6673,1147017.0,14188,277556066119551,277556281696098.0,255
6577,1147018.0,4398,277597466057575,277597765934234.0,255
6659,1147018.0,21035,277597766057589,277597878234224.0,255
6577,1147019.0,-31067,277643666104958,277643965981295.0,255
6599,1147019.0,11055,277643966105170,277644100381357.0,255
6599,1147020.0,-22655,277683266125649,277683306302196.0,255
6668,1147020.0,-2960,277682966125471,277683266002217.0,255
6609,1147021.0,17537,277728266072073,277728464148680.0,255
6577,1147022.0,-12593,277770866102745,277771046679404.0,255
6674,1147022.0,27697,277770566102730,277770865979413.0,255
6577,1147023.0,-18584,277992866128508,277993166004867.0,255
6671,1147023.0,29332,277993166128496,277993339704847.0,255
6577,1147024.0,-26396,278028266071106,278028378847525.0,255
6577,1147025.0,-23022,278078966042172,278079265918703.0,255
6591,1147025.0,22040,278079266042083,278079281118731.0,255
6592,1147026.0,-114,278114966111083,278115020387621.0,255
6660,1147026.0,22808,278114666111093,278114965987661.0,255
6593,1087548.0,-27941,276990566035471,276990696311804.0,255
6593,1087553.0,-3565,277074866128086,277074925204658.0,255
6593,1087556.0,18879,277160366039216,277160441815987.0,255
6689,1087557.0,8409,277221266124792,277221489301682.0,255
6675,1087557.0,26835,277220966124971,277221266001873.0,255
6686,1087558.0,-7190,277224866043164,277225165919666.0,255
6663,1087558.0,32763,277225166042983,277225223719681.0,255
6593,1087559.0,-29052,277228766131356,277228825208059.0,255
6593,1087561.0,28917,277506266057986,277506322334457.0,255
6593,1087562.0,-22511,277507466093636,277507583370493.0,255
6593,1087563.0,11023,277512866074511,277513021250963.0,255
6593,1087569.0,11690,277670366063415,277670420939804.0,255
6593,1087571.0,-31407,277758866061715,277758900333487.0,255
6593,1087573.0,-21217,277760666035082,277760965911717.0,255
6612,1087573.0,6939,277761266035044,277761511711597.0,255
6656,1087573.0,13564,277760966035129,277761265911737.0,255
6647,1087573.0,21158,277759766035142,277760065911611.0,255
6596,1087573.0,21832,277760366035061,277760665911718.0,255
6620,1087573.0,27104,277760066035120,277760365911636.0,255
6660,1087574.0,-28555,277764566098360,277764865974581.0,255
6656,1087574.0,-23334,277764266098113,277764565974553.0,255
6628,1087574.0,-20753,277764866098087,277765165974570.0,255
6632,1087574.0,-14112,277766066098045,277766365974542.0,255
6615,1087574.0,-2668,277763966098098,277764265974852.0,255
6645,1087574.0,-1481,277765766097995,277766065974573.0,255
6649,1087574.0,4853,277766366098170,277766373374694.0,255
6650,1087574.0,6688,277765166098328,277765465974572.0,255
6597,1087574.0,29144,277765466097834,277765765974583.0,255
6593,1087577.0,-23181,277914566063203,277914862339631.0,255
6630,1087577.0,-18820,277913966063073,277914265939476.0,255
6650,1087577.0,12382,277914266063074,277914565939496.0,255
6686,1087579.0,-14221,277916666126553,277916966003068.0,255
6606,1087579.0,-14076,277916966126384,277917266003057.0,255
6648,1087579.0,-9378,277916366126557,277916666003073.0,255
6659,1087579.0,-2455,277917266126563,277917400603047.0,255
6615,1087581.0,-7127,277936766102824,277937065979251.0,255
6692,1087581.0,16880,277935266102822,277935552079233.0,255
6670,1087581.0,19696,277937066102804,277937092879224.0,255
6603,1087582.0,22396,277937366078065,277937579554554.0,255
6656,1087583.0,-32466,277938266077266,277938456153907.0,255
6616,1087584.0,-2061,277941866123430,277942080599909.0,255
6620,1087584.0,32716,277941566123419,277941866000120.0,255
6593,1087588.0,4376,278032166109638,278032312485841.0,255
6598,1087591.0,15643,278116466045404,278116660921862.0,255
6593,1087592.0,-13551,278120366081837,278120393257996.0,255
6645,1087592.0,-8627,278119766081831,278120065957946.0,255
6680,1087592.0,-5812,278120066081461,278120365957966.0,255
6650,1087595.0,-24489,278286566118524,278286599894876.0,255
6617,1087598.0,-30544,278540066084876,278540365961591.0,255
6653,1087598.0,4885,278540366084883,278540429961624.0,255
6681,1087598.0,28158,278539766085404,278540065961636.0,255
6680,1087599.0,24753,278543966064089,278544186940316.0,255
6597,1087600.0,-26807,278548166095967,278548280472684.0,255
6622,1087600.0,30112,278547866095947,278548165972682.0,255
6612,1087603.0,18238,278633966115995,278634192392572.0,255
6593,1087604.0,-13949,278635766082748,278635865259303.0,255
6593,1087607.0,1835,278719766091835,278719827868574.0,255
6616,1087609.0,-29791,278784866099210,278784975775816.0,255
6593,1087613.0,1018,278811566126286,278811586002788.0,255
6598,318083.0,17510,276977966059442,276978265935651.0,255
6663,318083.0,23930,276978266059466,276978531035658.0,255
6598,318084.0,-32594,277048466041517,277048759918156.0,255
6619,318085.0,-30562,277057466059320,277057684736323.0,255
6645,318085.0,-14774,277056866059665,277057165936208.0,255
6645,318085.0,2493,277057166059234,277057465936163.0,255
6688,318086.0,-20710,277071266123557,277071506300365.0,255
6669,318086.0,20504,277070966124018,277071266000390.0,255
6598,318087.0,-28778,277073066104325,277073145580695.0,255
6643,318087.0,-18666,277072766104217,277073065980711.0,255
6598,318088.0,-12926,277130966035797,277131193112585.0,255
6598,318089.0,-10270,277136366053399,277136474129889.0,255
6598,318091.0,24596,277137866079566,277137930056063.0,255
6601,318092.0,-8800,277139366085603,277139552362431.0,255
6643,318092.0,12378,277139066085639,277139365962201.0,255
6598,318093.0,-14532,277155266064208,277155388241062.0,255
6690,318094.0,-28633,277159166121611,277159465998154.0,255
6634,318094.0,4808,277159466121645,277159507598152.0,255
6600,318094.0,18629,277158566121621,277158865998130.0,255
6696,318094.0,27912,277158866121556,277159165998123.0,255
6684,318095.0,-13464,277320266069572,277320505045756.0,255
6598,318098.0,-17801,277389866116436,277390165992580.0,255
6632,318098.0,-12259,277390166116579,277390324292652.0,255
6598,318099.0,-23972,277395266065357,277395565941719.0,255
6612,318099.0,-20674,277395566065078,277395865941729.0,255
6609,318099.0,28499,277395866065408,277395912241762.0,255
6598,318101.0,-17364,277403966093281,277404102269699.0,255
6617,318101.0,-471,277403666093327,277403965969687.0,255
6598,318102.0,14987,277410566104841,277410576681369.0,255
6644,318103.0,-31460,277413866075551,277414165952298.0,255
6631,318103.0,-8028,277414166075510,277414426152297.0,255
6635,318103.0,18837,277413566075400,277413865952300.0,255
6598,318105.0,-22829,277427666078876,277427965955088.0,255
6609,318105.0,10765,277427966078826,277428228955059.0,255
6609,318106.0,-3919,277434866067347,277434995043988.0,255
6613,318106.0,18134,277434566067368,277434865943939.0,255
6630,318106.0,19799,277434266067341,277434565943962.0,255
6652,318106.0,21881,277433966067902,277434265943956.0,255
6598,318107.0,-29283,277480466104410,277480754280791.0,255
6610,318108.0,-25112,277488566115999,277488821892457.0,255
6598,318109.0,-14569,277491266056035,277491455432538.0,255
6598,318110.0,-27112,277498766113286,277499065989521.0,255
6675,318110.0,-3127,277499366112814,277499429189529.0,255
6652,318110.0,19252,277499066113041,277499365989534.0,255
6598,318111.0,-24100,277502366034843,277502492611221.0,255
6658,318111.0,13136,277502066034850,277502365911210.0,255
6626,318112.0,-23572,277505366125076,277505622801679.0,255
6625,318113.0,6630,277562666099477,277562965975811.0,255
6685,318113.0,8204,277562966099479,277563081275805.0,255
6620,318114.0,10351,277568066079424,277568365956105.0,255
6685,318114.0,27401,277568366079248,277568398156139.0,255
6598,318115.0,-9906,277653266083825,277653464360282.0,255
6598,318116.0,-25341,277661366100536,277661393477224.0,255
6613,318117.0,-6302,277662266122814,277662295299409.0,255
6638,318117.0,27970,277661966123049,277662265999367.0,255
6598,318118.0,-32654,277675766117448,277676065994233.0,255
6667,318118.0,-13604,277676366117387,277676639494091.0,255
6620,318118.0,9815,277676066117716,277676365994085.0,255
6695,318120.0,-31419,277686566099944,277686616776545.0,255
6620,318120.0,22068,277685966100132,277686265976536.0,255
6636,318120.0,22101,277686266100018,277686565976541.0,255
