code,category,description,sizevalue,totalinventory,price,saleprice,saleenddate
69344,IMPORTED BOTTLE,BOSTEELS TRIPEL KARMELIET 750ML,25.4Z,0,14.99,10.99,11/30/2022
63811,DOMESTIC CAN,Greetings from Troegs Variety Pack - 15 Pack,12.0Z,42,23.99,10.99,11/30/2022
26538,IMPORTED BOTTLE,961 Lager Beer - 4 Pack,11.2Z,0,11.99,10.99,11/30/2022
308150,SPAIN/PORTUGAL,Bodegas Juan Gil Honoro Vera Organic Monastrell,750ML,1,10.99,10.99,11/30/2022
48128,CHAMPAGNE/SPARKLING,Gruet Winery Blanc de Blancs Sauvage Chardonnay,750ML,5,20.99,10.99,11/30/2022
80382,CHILE,Emiliana Natura Carmenere,750ML,1,12.99,10.99,11/30/2022
84895,ARGENTINA,Barefoot Cellars Malbec,1.5L,11,12.99,10.99,11/30/2022
16866,DOMESTIC CAN,3 FLOYDS BRIAN BORU 4/6 CANS - 6 Pack,12.0Z,0,13.99,10.99,11/30/2022
167683,CORDIALS,MR BOSTON BUTTERSCOTCH SCHNAPPS 1L,1LTR,0,7.99,10.99,11/30/2022
81747,AMERICAN WHITE,Barefoot Cellars Deliciously Sweet Moscato Muscat,750ML,247,8.79,10.99,11/30/2022
78147,TEQUILA,Roca Patron Silver Tequila,750ML,17,64.99,10.99,11/30/2022
13803,AMERICAN WHITE,Chateau Ste. Michelle Canoe Ridge Estate Vineyard Chardonnay,750ML,0,28.99,10.99,11/30/2022
14045,IMPORTED CAN,YOUNG MASTER JADE SCORPION 24 LOOSE CANS,11.2Z,0,5.99,10.99,11/30/2022
63772,IMPORTED CAN,EINBECKER MAI UR BOCK 4/6 CANS - 6 Pack,11.2Z,0,16.99,10.99,11/30/2022
10136,IMPORTED BOTTLE,GULDEN DRAAK TRIPEL 750ML,25.4Z,0,19.99,10.99,11/30/2022
84649,OTHER WINE,Bulgariana Chardonnay,750ML,0,15.49,10.99,11/30/2022
29746,DOMESTIC CAN,Burley Oak Sorry Chicky - 6 Pack,12.0Z,0,21.99,10.99,11/30/2022
15440,ITALY,Masi Masianco Delle Venezie IGT Rare White Blend,750ML,0,15.99,10.99,11/30/2022
166865,BOURBON/RYE,Heaven's Door Straight Rye Whiskey,750ML,157,92.99,10.99,11/30/2022
418099,AMERICAN RED,Fox Brook Winery Cabernet Sauvignon,1.5L,0,16.99,10.99,11/30/2022
88968,TEQUILA,Campo Azul Tres Barricas Anejo Batch #2 Tequila,750ML,75,89.99,10.99,11/30/2022
24811,IMPORTED BOTTLE,EVIL TWIN AUN MAS JESUS 24/11.2 OZ,11.2Z,0,10.99,10.99,11/30/2022
15977,DOMESTIC CAN,SILVER BRANCH DR JUICY AND MR NUGS 6/4 16OZ CANS - 4 Pack,16.0Z,229,12.99,10.99,11/30/2022
355780,ITALY,Il Conte Stella Rosa Ruby Rose Grapefruit Malvasia,750ML,19,13.99,10.99,11/30/2022
238948,CHAMPAGNE/SPARKLING,Rubus Blanc de Blancs Brut Ugni Blanc,750ML,0,11.99,10.99,11/30/2022
44341,ALSACE,DOM WEINBACH GEW FURSTUNTUM GRD CRU,750ML,0,102.99,10.99,11/30/2022
69174,DOMESTIC CAN,SCHLAFLY BOOMERANG 4/6 CANS - 6 Pack,12.0Z,30,11.99,10.99,11/30/2022
302244,OTHER WINE,Anton Bauer Gmork Gruner Veltliner,750ML,0,17.99,10.99,11/30/2022
71439,ITALY,Folonari Valpolicella Valpolicella Blend,1.5L,0,20.99,10.99,11/30/2022
81448,AMERICAN WHITE,Smoking Loon The Original Sauvignon Blanc,750ML,2,11.99,10.99,11/30/2022
48923,DOMESTIC BOTTLE,MICHELOB ULTRA PRICKLY PEAR LIME INFUSION NR - 6 Pack,12.0Z,0,11.99,10.99,11/30/2022
29234,IMPORTED BOTTLE,Birra Flea Bastola,11.2Z,0,5.99,10.99,11/30/2022
70791,CORDIALS,Sao Paulo Cachaca,1L,92,18.99,10.99,11/30/2022
302243,OTHER WINE,Marani Alazani Valley Red Medium Sweet Wine Saperavi,750ML,0,16.99,10.99,11/30/2022
44388,AUSTRALIA,Jim Barry The Lodge Hill Shiraz,750ML,0,24.99,10.99,11/30/2022
161420,OTHER WINE,Dionysos Mereni Four Seasons Collection Estate Bottled Muscat Blanc a Petits Grains,750ML,0,12.99,10.99,11/30/2022
21199,ITALY,Cavit Collection Delle Venezie IGT Pinot Grigio,375ML,24,6.79,10.99,11/30/2022
305555,FRANCE,Lionel Osmin Estate Bottled Pied De Perdrix,750ML,0,16.99,10.99,11/30/2022
97160,IMPORTED BOTTLE,Taj Mahal Premium Lager Beer - 6 Pack,22.0Z,0,29.99,10.99,11/30/2022
70441,RUM,Seacrets Distilling Company White Rum,750ML,20,24.99,21.99,11/30/2022
26393,IMPORTED BOTTLE,Black Boss Porter,16.9Z,0,3.99,10.99,11/30/2022
241836,RUM,THE REAL MCCOY RUM SNBL DPRF 12YR,750ML,76,54.99,10.99,11/30/2022
81456,ARGENTINA,Colores Del Sol Reserva Malbec,750ML,0,10.99,10.99,11/30/2022
46365,KOSHER,Barkan Classic Merlot,750ML,12,11.99,10.99,11/30/2022
29008,IMPORTED CAN,Schofferhofer Grapefruit Can - 4 Pack,16.0Z,0,8.99,10.99,11/30/2022
303263,OTHER WINE,JANURO MOSCATO,750ML,0,11.49,10.99,11/30/2022
15881,ITALY,Castello Banfi Col di Sasso Toscana IGT Cabernet Sauvignon,750ML,1,12.99,10.99,11/30/2022
25454,CIDER,Angry Orchard Crisp Apple Hard Cider - 6 Pack,355ML,2241,10.99,10.99,11/30/2022
84996,OTHER WINE,ARTEVANI SAPERAVI ARGO,750ML,0,19.39,10.99,11/30/2022
70219,TEQUILA,Casamigos Blanco Tequila,750ML,1202,48.99,10.99,11/30/2022
35254,VODKA,Smirnoff No. 21 Vodka,1.75L,1388,23.99,10.99,11/30/2022
30463,AMERICAN RED,Meiomi Red Blend,750ML,152,21.99,17.99,11/30/2022
321881,AUSTRALIA,Yellow Tail Pink Moscato Muscat,1.5L,56,11.99,10.99,11/30/2022
430927,AMERICAN RED,Lucky Star Pinot Noir,750ML,5,12.49,10.99,11/30/2022
238783,BOURBON/RYE,Iron Smoke Straight Bourbon Whiskey,750ML,93,49.99,10.99,11/30/2022
47768,AMERICAN WHITE,Fox Brook Winery Pinot Grigio,750ML,0,8.99,10.99,11/30/2022
88532,AMERICAN RED,Black Box Brilliant Collection Cabernet Sauvignon,3L,93,19.99,10.99,11/30/2022
14753,FRANCE,Georges Vigouroux Gouleyant Cahors Malbec,750ML,265,14.99,10.99,11/30/2022
297305,MISCELLANEOUS IMPORTED,GIN LANE 1751 LONDON DRY GIN 750ML,750ML,158,37.99,10.99,11/30/2022
16411,DOMESTIC CAN,CIGAR CITY JAI ALAI VARIETY 2/12 CANS - 12 Pack,12.0Z,0,25.99,10.99,11/30/2022
68691,ITALY,Bella Sera Veneto IGT Pinot Grigio,750ML,168,9.99,10.99,11/30/2022
66570,COOLERS,TWISTED TEA LIGHT 24OZ CAN,24.0Z,0,3.99,10.99,11/30/2022
60089,FRANCE,Louis Jadot Gamay,750ML,327,12.99,10.99,11/30/2022
95745,DOMESTIC BOTTLE,Dogfish Head 60 Minute IPA - 6 Pack,12.0Z,2022,10.99,10.99,11/30/2022
16420,IRISH WHISKEY,Jameson Triple Distilled Irish Whiskey,375ML,668,18.99,10.99,11/30/2022
42702,FRANCE,Domaine de Bernier Chardonnay,750ML,260,12.99,10.99,11/30/2022
68445,DOMESTIC CAN,STONE DELICIOUS IPA 4/6 CANS - 6 Pack,12.0Z,24,12.99,10.99,11/30/2022
181226,KOSHER,Golan Heights Winery Yarden Chardonnay,750ML,7,24.99,10.99,11/30/2022
338459,FRANCE,Maison de la Villette Cabernet Sauvignon,750ML,0,15.99,10.99,11/30/2022
72753,CHILE,Concha y Toro Frontera Cabernet Sauvignon,1.5L,258,10.49,10.99,11/30/2022
34800,CHAMPAGNE/SPARKLING,Veuve Clicquot Ponsardin Brut Yellow Label Champagne,375ML,156,44.99,10.99,11/30/2022
243068,BOURBON/RYE,Lost Whiskey Club Wheat Heavy Straight Bourbon Whiskey 375ML,375ML,146,36.99,10.99,11/30/2022
333873,KOSHER,Tishbi Cabernet Sauvignon,750ML,12,14.99,10.99,11/30/2022
46159,ITALY,Antinori Gran Selezione Badia a Passignano Chianti Classico DOCG Sangiovese,750ML,0,72.99,10.99,11/30/2022
11851,BOURBON/RYE,Heaven Hill White Label 4 Year Old Kentucky Bourbon Whiskey,1.75L,253,17.99,10.99,11/30/2022
325456,FRANCE,Chateau Loumelat Cuvee J.J. Lesgourgues Cotes de Bordeaux Blaye Bordeaux Blend,750ML,269,24.99,10.99,11/30/2022
370016,KOSHER,HEAVENS CLASSIC CHOCOLATE LIQUEUR,750ML,26,23.0,10.99,11/30/2022
242149,TEQUILA,Villa One Silver Tequila,750ML,445,39.99,10.99,11/30/2022
60380,FRANCE,Louis Jadot Macon Villages Chardonnay,750ML,199,15.99,10.99,11/30/2022
166772,BOURBON/RYE,Ezra Brooks 99 Kentucky Straight Bourbon Whiskey,750ML,256,23.99,10.99,11/30/2022
53821,CORDIALS,Baileys Salted Caramel,750ML,263,28.99,10.99,11/30/2022
71750,VODKA,New Amsterdam Pineapple Vodka,1.75L,173,21.99,10.99,11/30/2022
14056,TEQUILA,Milagro Reposado Tequila 1.75L,1.75L,227,63.99,10.99,11/30/2022
432822,FRANCE,Domaine de la Pinardiere Sur Lie Muscadet Sevre et maine Melon de Bourgogne,750ML,0,14.99,10.99,11/30/2022
3441,DOMESTIC BOTTLE,Icehouse - 24 Pack,12.0Z,0,22.99,10.99,11/30/2022
37093,MALT BASED SELTZER,WHITE CLAW VP 3 2/12PK 12.OZ CAN - 12 Pack,12.0Z,2760,19.99,10.99,11/30/2022
315802,ITALY,Casa Vinicola Botter 14� Secolo Chianti DOCG Sangiovese,750ML,0,14.99,10.99,11/30/2022
90999,DOMESTIC BOTTLE,INCORRECT SHIPMENT BEER - 24 Pack,12.0Z,0,0.99,10.99,11/30/2022
13560,AMERICAN WHITE,Grgich Hills Estate Grown Chardonnay,750ML,0,54.99,10.99,11/30/2022
26725,DOMESTIC BOTTLE,Boulder Beer A Honey of a Saison,22.0Z,0,8.99,10.99,11/30/2022
60646,DOMESTIC CAN,Cigar City Guayabera - 6 Pack,12.0Z,0,14.99,10.99,11/30/2022
196410,OTHER WINE,SHO CHIKU BAI PREM GINJO SAKE,300ML,0,7.99,10.99,11/30/2022
319729,MISCELLANEOUS IMPORTED,Soldeica Quebranta Pisco,750ML,270,17.99,10.99,11/30/2022
85669,AMERICAN TABLE,Livingston Cellars Reserve Cabernet Sauvignon,3LTR,0,16.39,10.99,11/30/2022
322045,AMERICAN WHITE,14 Hands Pinot Grigio,750ML,180,10.99,10.99,11/30/2022
9342,IMPORTED BOTTLE,Reissdorf Kolsch,11.2Z,0,3.99,10.99,11/30/2022
366204,MISCELLANEOUS IMPORTED,Ohishi Sakura Cask Whisky,750ML,11,95.99,10.99,11/30/2022
16140,AMERICAN RED,The Urban Winery Strawberry Rose Merlot,750ML,46,17.99,10.99,11/30/2022
77750,DOMESTIC CAN,BLUE MOON MOON HAZE 2/12 CAN - 12 Pack,12.0Z,0,20.99,10.99,11/30/2022
90060,IMPORTED CAN,Modelo Especial Can,24.0Z,0,3.99,10.99,11/30/2022
94153,DOMESTIC BOTTLE,Hurricane Malt Liquor - 12 Pack,40.0Z,0,34.99,10.99,11/30/2022
50704,DOMESTIC BOTTLE,Yuengling Golden Pilsner - 6 Pack,12.0Z,0,8.99,10.99,11/30/2022
304194,AMERICAN WHITE,One Hope Chardonnay,750ML,-1,12.99,10.99,11/30/2022
71562,SCOTCH,Buchanan's De Luxe 12 Year Old Blended Scotch Whisky,1.75L,357,79.99,10.99,11/30/2022
238717,ITALY,RIONDO PROSECCO SPUMANTE 750ML,750ML,738,15.99,12.99,11/30/2022
74236,BOURBON/RYE,Jack Daniel's Tennessee Straight Rye Whiskey,750ML,253,31.99,10.99,11/30/2022
318791,BOURBON/RYE,Smooth Ambler Old Scout 7 Years Old Straight Bourbon Whiskey,750ML,45,43.99,10.99,11/30/2022
38288,RUM,Myers's Original Dark Rum,750ML,213,22.99,10.99,11/30/2022
42598,BOURBON/RYE,"TRAVERSE CITY WHISKEY CO SAMPLER PACK (3YR, APPLE, CHERRY) 200ML - 3 Pack",200ML,51,47.97,10.99,11/30/2022
32042,GIN,Bombay Dry Gin,750ML,309,18.99,10.99,11/30/2022
68920,DOMESTIC CAN,FLYING FISH GREATEST SIPS VARIETY 6/4 16OZ CANS - 4 Pack,16.0Z,0,17.99,10.99,11/30/2022
332128,ARGENTINA,Armonia Malbec,750ML,0,14.99,10.99,11/30/2022
6351,IMPORTED BOTTLE,Weihenstephaner Hefeweissbier Dunkel,16.9Z,48,5.99,10.99,11/30/2022
23114,IMPORTED CAN,Obolon Premium Beer Can - 6 Pack,16.9Z,0,14.99,10.99,11/30/2022
83602,AMERICAN WHITE,Edna Valley Vineyard Pinot Grigio,750ML,278,12.99,10.99,11/30/2022
335696,BOURBON/RYE,Bib & Tucker 6 Year Old Small Batch Bourbon Whiskey,750ML,157,53.99,10.99,11/30/2022
87333,SCOTCH,Glenfiddich 21 Year Old Gran Reserva Rum Cask Finish Single Malt Scotch Whisky,750ML,74,199.99,10.99,11/30/2022
71285,ITALY,Ruffino Chianti DOCG Chianti Blend,1.5L,130,20.99,10.99,11/30/2022
66495,MALT BASED RTD,CAYMAN JACK COCKTAIL VP 2/12 CAN - 12 Pack,12.0Z,0,18.99,10.99,11/30/2022
98914,IMPORTED BOTTLE,Lindemans Kriek,25.4Z,0,14.99,10.99,11/30/2022
28933,DOMESTIC BOTTLE,North Coast Puck The Beer Petite Saison - 4 Pack,12.0Z,0,10.99,10.99,11/30/2022
71416,VODKA,CiROC Apple Vodka,1.75L,125,56.99,10.99,11/30/2022
367040,AMERICAN RED,Matthews Claret Red Blend,750ML,446,34.99,10.99,11/30/2022
42578,BOURBON/RYE,Four Roses Small Batch Select Kentucky Straight Bourbon Whiskey 50ML,50ML,1906,7.99,10.99,11/30/2022
68608,ASIA,Gekkeikan Gold Sake,720ML,73,16.99,10.99,11/30/2022
242075,SCOTCH,Grand Old Parr 12 Year Old De Luxe Blended Scotch Whisky,750ML,432,35.99,10.99,11/30/2022
83829,AMERICAN BLUSH/ROSE,Black Box Rose Rare Rose Blend,3L,154,19.99,10.99,11/30/2022
27561,SCOTCH,Johnnie Walker Black Label 12 Year Old Blended Scotch Whisky,375ML,258,20.99,10.99,11/30/2022
47146,CANADIAN/BLENDED WHISKEY,Fireball Cinnamon Whisky,1L,47,24.99,10.99,11/30/2022
26849,DOMESTIC BOTTLE,Alltech Kentucky Bourbon Barrel Ale - 4 Pack,12.0Z,0,17.99,10.99,11/30/2022
26694,DOMESTIC BOTTLE,Shipyard Melonhead,12.0Z,0,2.99,10.99,11/30/2022
142450,CHAMPAGNE/SPARKLING,ARGYLE NV BRUT SPARK,750ML,361,32.99,10.99,11/30/2022
15633,BOURBON/RYE,Basil Hayden's Kentucky Straight Bourbon Whiskey,750ML,507,41.99,10.99,11/30/2022
68674,DOMESTIC CAN,DENIZENS LOWEST LORD 4/6 CANS - 6 Pack,12.0Z,36,11.99,10.99,11/30/2022
323227,AMERICAN WHITE,Seaglass Unoaked Chardonnay,750ML,0,12.99,10.99,11/30/2022
314082,OTHER WINE,Dreamfish Chardonnay,750ML,2,7.99,10.99,11/30/2022
328776,OTHER WINE,Cramele Reca? Dreambird Merlot,750ML,0,7.99,10.99,11/30/2022
354310,FRANCE,Robert Debuisson Pouilly fuisse Chardonnay,750ML,7,29.99,10.99,11/30/2022
13743,DOMESTIC CAN,TROEGS BLIZZARD OF HOPS 4/6 CANS - 6 Pack,12.0Z,-80,12.99,10.99,11/30/2022
33880,RUM,Admiral Nelson's Premium Spiced Rum,1.75L,190,15.99,10.99,11/30/2022
74955,CORDIALS,ANCHO REYES CHILE VERDE LIQUEUR,750ML,4,31.99,10.99,11/30/2022
352532,AMERICAN BLUSH/ROSE,WINC Buellton Summer Water Rose Grenache,750ML,268,19.99,10.99,11/30/2022
77863,CIDER,ANGRY ORCHARD DARK CHERRY APPLE 4/6 CANS - 6 Pack,12.0Z,60,10.99,10.99,11/30/2022
10264,AMERICAN RED,90+ CELLARS LOT 113 BIG RED BLEND,750ML,0,10.99,10.99,11/30/2022
304918,KOSHER,Ben Ami Zmora Cabernet Sauvignon,750ML,74,8.99,10.99,11/30/2022
334063,AMERICAN WHITE,Sand Point Family Vineyards Chardonnay,750ML,0,9.99,10.99,11/30/2022
72257,ASIA,Gekkeikan Plum Wine,750ML,37,14.99,10.99,11/30/2022
7285,IMPORTED BOTTLE,Ambari Premium Indian Lager - 6 Pack,11.2Z,0,12.99,10.99,11/30/2022
251008,VODKA,Wheatley Vodka 50ML,50ML,7838,0.99,10.99,11/30/2022
24613,IMPORTED BOTTLE,Sierra Nevada Ovila White Ale,16.9Z,0,2.99,10.99,11/30/2022
326521,AMERICAN RED,ARCHERY SUMMIT DUNDEE HILLS P/NOIR,750ML,0,72.99,10.99,11/30/2022
330658,CHAMPAGNE/SPARKLING,Folie a Deux Menage a Trois Prosecco Glera,750ML,443,12.99,10.99,11/30/2022
37818,AMERICAN RED,J. Lohr Hilltop Cabernet Sauvignon,750ML,157,27.99,10.99,11/30/2022
41663,AUSTRALIA,Mollydooker The Boxer Shiraz,750ML,0,36.99,10.99,11/30/2022
390968,OTHER WINE,"Clos St. Thomas Les Gourmets Rouge Red Southern Rhone Blend, Cinsault, Carignan, Grenache",750ML,0,11.99,10.99,11/30/2022
344310,RUM,J. Wray Gold Rum,750ML,68,12.99,10.99,11/30/2022
27981,DOMESTIC BOTTLE,Saucony Creek Hexerei White Ale - 6 Pack,12.0Z,0,14.99,10.99,11/30/2022
76260,AMERICAN RED,Barefoot Cellars Cabernet Sauvignon,1.5L,208,12.99,10.99,11/30/2022
79405,CHAMPAGNE/SPARKLING,Freixenet Cordon Negro Extra Dry Macabeo,750ML,322,12.99,10.99,11/30/2022
235502,ITALY,Folonari Rosso BIB Toscana IGT Sangiovese,3L,59,21.99,10.99,11/30/2022
68332,AMERICAN RED,J. Lohr Pure Paso Proprietary Red Cabernet Sauvignon,750ML,49,24.99,10.99,11/30/2022
44132,AMERICAN WHITE,La Crema Chardonnay,750ML,238,24.99,10.99,11/30/2022
70452,CANADIAN/BLENDED WHISKEY,Jim Beam Apple Liqueur,750ML,274,15.99,10.99,11/30/2022
99554,IMPORTED BOTTLE,Unibroue Maudite - 4 Pack,12.0Z,0,13.99,10.99,11/30/2022
42807,AMERICAN WHITE,Four Vines Naked Unoaked Chardonnay,750ML,0,14.99,10.99,11/30/2022
40291,BOURBON/RYE,Michter's US 1 Single Barrel Kentucky Straight Rye Whiskey,750ML,253,44.99,10.99,11/30/2022
26956,AUSTRALIA,Yellow Tail Shiraz,1.5L,301,11.99,10.99,11/30/2022
13501,TEQUILA,Sauza Hornitos Reposado Tequila,750ML,307,25.99,10.99,11/30/2022
355198,AMERICAN RED,King Estate Inscription Pinot Noir,750ML,250,18.99,10.99,11/30/2022
84737,AMERICAN RED,Quilt Cabernet Sauvignon,750ML,0,54.99,10.99,11/30/2022
406120,OTHER WINE,Grooner Gruner Veltliner,750ML,0,15.99,10.99,11/30/2022
83054,AMERICAN TABLE,Richards Wine Company Wild Irish Rose,750ML,0,6.99,10.99,11/30/2022
238381,MIXERS,Cocktail Courier Party Can Triple Spice Margarita,1.75L,162,31.99,10.99,11/30/2022
88548,WINE BASED RTD,LIQS MOJITO RTD,1.5L,123,12.99,10.99,11/30/2022
324554,OTHER WINE,Wip Srl Winemaker Ciumai Garling Collection Red Off Dry Cabernet Sauvignon,1L,0,13.99,10.99,11/30/2022
38750,RUM,Mount Gay Eclipse Rum,1L,33,28.99,10.99,11/30/2022
70149,PORT/SHERRY/DESSERT/VERMOUTH,Lillet Blanc,750ML,270,19.99,10.99,11/30/2022
15450,SPECIALTY,Kent Cob Hazelnut Whiskey,750ML,288,34.99,30.99,11/30/2022
95710,IMPORTED CAN,Guinness Draught Can - 4 Pack,14.9Z,606,9.99,10.99,11/30/2022
308877,FRANCE,Charles Thomas Cotes du Rhone Red Southern Rhone Blend,750ML,259,15.99,10.99,11/30/2022
70751,TEQUILA,Milagro Select Barrel Reserve Anejo Tequila,750ML,11,57.99,10.99,11/30/2022
80581,SOUTH AFRICA,Simonsig Chenin Blanc,750ML,5,14.99,10.99,11/30/2022
297230,MIXERS,POST MERIDIEM ESPRESSO MARTINI 24/100ML,100ML,763,4.99,10.99,11/30/2022
28983,CANADIAN/BLENDED WHISKEY,Windsor Blended Canadian Whisky,1.75L,151,16.99,10.99,11/30/2022
60266,DOMESTIC CAN,7 Locks Devil's Alley IPA - 6 Pack,12.0Z,1151,13.99,10.99,11/30/2022
16137,RUM,Loveton Farms Apple Pie Rum,750ML,53,25.99,22.99,11/30/2022
6696,IMPORTED BOTTLE,Samichlaus Classic - 6 Pack,11.2Z,0,39.99,10.99,11/30/2022
84301,AMERICAN WHITE,Sutter Home Winery Sauvignon Blanc,187ML,952,2.49,10.99,11/30/2022
34681,RUM,El Dorado 15 Year Old Special Reserve Rum,750ML,136,59.99,10.99,11/30/2022
73062,TEQUILA,Jose Cuervo Especial Silver Tequila,375ML,627,11.99,10.99,11/30/2022
77741,IMPORTED BOTTLE,DRAGON STOUT FIRE 9.6 OZ 4/6 NR - 6 Pack,9.6Z,0,12.99,10.99,11/30/2022
14298,MIXERS,The Ultimate Black Cherry Margarita,1.75L,57,19.99,10.99,11/30/2022
82786,AMERICAN RED,Bota Box RedVolution Zinfandel,3L,127,19.99,10.99,11/30/2022
78397,RUM,Captain Morgan 100 Proof Spiced Rum,1.75L,167,32.99,10.99,11/30/2022
326059,VODKA,Deep Eddy Sweet Tea Vodka,750ML,293,15.99,10.99,11/30/2022
360022,SCOTCH,MacNair's Lum Reek Peated Small Batch Blended Malt Scotch Whisky,750ML,16,183.99,10.99,11/30/2022
357802,CORDIALS,Sugarlands Appalachian Butter Pecan Sippin' Cream Liqueur 50ML - 6 Pack,50ML,1396,16.74,10.99,11/30/2022
91090,DOMESTIC CAN,Coors Light Can - 18 Pack,12.0Z,0,23.99,10.99,11/30/2022
37056,MALT BASED SELTZER,MICH ULTRA PURE ORGAINC SLTZR VP #2 12PK CN - 12 Pack,12.0Z,0,22.99,10.99,11/30/2022
169161,AMERICAN RED,Ariel Premium Dealcoholized Wine Chardonnay,750ML,296,14.99,10.99,11/30/2022
240592,ITALY,Cantine Florio Gran Chef Marsala Fine Grillo,750ML,4,9.99,10.99,11/30/2022
41235,PORT/SHERRY/DESSERT/VERMOUTH,Martini & Rossi Martini Bianco White Blend,750ML,0,12.99,10.99,11/30/2022
81884,AMERICAN WHITE,Franzia Refreshing White Rare White Blend,5L,150,15.99,10.99,11/30/2022
66521,MALT BASED SELTZER,MICH ULTRA PURE ORGAINC SLTZR VP #3 12PK CN - 12 Pack,12.0Z,36,22.99,10.99,11/30/2022
92932,IMPORTED BOTTLE,Erdinger Wei�bier - 6 Pack,12.0Z,0,15.99,10.99,11/30/2022
159344,KOSHER,Teal Lake Cabernet Sauvignon,750ML,7,10.99,10.99,11/30/2022
42349,CHAMPAGNE/SPARKLING,Saint Hilaire Semi Sweet Estate Bottled Blanquette de Limoux Mauzac,750ML,93,15.99,10.99,11/30/2022
74185,CORDIALS,Fulton's Harvest Pumpkin Pie Cream Liqueur,750ML,540,10.49,10.99,11/30/2022
244011,MIXERS,The Hemingway Daiquiri,100ML,561,4.99,10.99,11/30/2022
72732,CORDIALS,Caffo Vecchio Amaro del Cap Liqueur,750ML,205,21.99,10.99,11/30/2022
42434,MISCELLANEOUS IMPORTED,Tempus Fugit Creme de Cacao Liqueur,750ML,0,46.99,10.99,11/30/2022
240538,TEQUILA,Cincoro Reposado Tequila,750ML,400,106.99,10.99,11/30/2022
35360,VODKA,Popov Vodka,1.75L,221,13.99,10.99,11/30/2022
28566,IMPORTED CAN,Heineken Can - 18 Pack,12.0Z,0,28.99,10.99,11/30/2022
18028,DOMESTIC CAN,TRUE RESPITE HALFTIME HAZE 6/4 16OZ CANS - 4 Pack,16.0Z,473,15.99,10.99,11/30/2022
10048,DOMESTIC CAN,BROOKEVILLE PHILSNER 6/4 16OZ CANS - 4 Pack,16.0Z,42,10.99,10.99,11/30/2022
4367,DOMESTIC BOTTLE,Magic Hat #9 Not Quite Pale Ale - 6 Pack,12.0Z,1,10.29,10.99,11/30/2022
77840,MALT BASED SELTZER,BUD LIGHT APPLE SLICES SELTZER VP 2/12 CN - 12 Pack,12.0Z,0,20.99,10.99,11/30/2022
30857,DOMESTIC BOTTLE,Heavy Seas TropiCannon Citrus IPA - 6 Pack,12.0Z,498,12.99,10.99,11/30/2022
337546,MISCELLANEOUS IMPORTED,Khortytsa Platinum Vodka,750ML,0,15.99,10.99,11/30/2022
50655,DOMESTIC BOTTLE,Michelob Ultra Pure Gold - 6 Pack,12.0Z,0,11.99,10.99,11/30/2022
36153,VODKA,Absolut Citron Vodka,750ML,228,23.99,10.99,11/30/2022
15726,DOMESTIC CAN,ANDERSON VALLEY TROP HAZY SOUR 4/6 CANS - 6 Pack,12.0Z,0,14.99,10.99,11/30/2022
317727,ITALY,Villa Jolanda Moscato and Peach Muscat,750ML,0,13.99,10.99,11/30/2022
14117,VODKA,Chopin Potato Vodka,750ML,148,28.99,10.99,11/30/2022
243148,AMERICAN BLUSH/ROSE,McBride Sisters Black Girl Magic Rose Pinot Noir,750ML,271,22.99,10.99,11/30/2022
71245,BOURBON/RYE,Bulleit 95 Small Batch Rye Whiskey,750ML,395,26.99,10.99,11/30/2022
42335,BOURBON/RYE,BARRELL RYE SINGLE BARREL M767 MOCO SEL WARM EMBRACE WHISKEY 750ML,750ML,53,104.99,10.99,11/30/2022
69891,OTHER WINE,IMPERO MONTEPULCIANO ALATRI 750ML,750ML,0,10.99,10.99,11/30/2022
368118,CHAMPAGNE/SPARKLING,LE MESNIL GR CRU SUBLIME ROSE BRUT,750ML,0,62.99,10.99,11/30/2022
18716,ASIA,Hakutsuru Excellent Junmai Sake,1.8L,0,22.99,10.99,11/30/2022
43249,CORDIALS,Di Amore Amaretto Liqueur,1L,145,15.99,10.99,11/30/2022
82066,AMERICAN WHITE,Clos du Bois Hand Selected Lots Sauvignon Blanc,750ML,258,9.99,10.99,11/30/2022
24510,DOMESTIC BOTTLE,Bear Republic Racer 5 IPA,22.0Z,0,6.99,10.99,11/30/2022
43079,CORDIALS,DeKuyper Signature Blue Curacao Liqueur,1L,332,10.99,10.99,11/30/2022
10472,RUM,Malibu Passion Fruit Rum,750ML,0,22.99,10.99,11/30/2022
35629,VODKA,Skol Vodka,1.75L,240,12.99,10.99,11/30/2022
56442,IMPORTED BOTTLE,Konig Ludwig Weissbier - 6 Pack,11.2Z,0,11.99,10.99,11/30/2022
69587,DOMESTIC CAN,SIXPOINT SPRITZER BOMB 4/6 CANS - 6 Pack,12.0Z,0,15.99,10.99,11/30/2022
43939,VODKA,CiROC Snap Frost Vodka,1.75L,134,57.99,10.99,11/30/2022
17914,CORDIALS,Tic Tack Liqueur,750ML,288,13.99,10.99,11/30/2022
315214,AMERICAN WHITE,Spellbound Chardonnay,750ML,6,16.99,10.99,11/30/2022
70156,RUM,Brugal XV Ron Reserva Rum,750ML,212,24.99,10.99,11/30/2022
45409,OTHER WINE,Easley Regal Tej Honey Wine,750ML,0,10.49,10.99,11/30/2022
351218,CORDIALS,Tempus Fugit Creme de Banane Liqueur,750ML,0,46.99,10.99,11/30/2022
