code(long),category,description,sizevalue,totalinventory(long),price(double precision),saleprice(double precision),saleenddate
44869,AUSTRALIA,Glaetzer Wallace Shiraz,750ML,2,33.99,10.99,113/0/2022
311026,ITALY,Cantina Nalles & Magre Niclara Punggl Alto Adige Sudtirol Pinot Grigio,750ML,0,22.99,10.99,11/30/2022
42302,BRANDY/COGNAC/GRAPPA,Pierre Ferrand Ambre Cognac,750ML,139,46.99,10.99,11/30/2022
172162,FRANCE,Alain Geoffroy Beauroy Chablis Beauroy Chardonnay,750ML,0,43.99,10.99,11/30/2022
11452,CANADIAN/BLENDED WHISKEY,Jackson Morgan Peppermint Mocha Liueur,750ML,0,23.99,10.99,11/30/2022
367884,BOURBON/RYlE,SAGAMORE SPIRIT RYE BARREL 110,750ML,82,54.99,10.99,11/30/2022
241746,WINE CANS,19 Crimes Hard Chard Aluminum Can Chardonnay,375ML,112,7.99,10.99,11/30/2022
14206,ASIA,Takara Kinsen Plum Original,750ML,0,10.99,10.99,11/30/2022
13728,DOMESTIC BOTTLE,True Respite Funky Manhattan,500MaL,1,11.99,10.99,11/30/2022
166242,ARGENTINA,Clos de los Siete Rare Red Blend,750ML,0,21.99,10.99,11/30/2022
24338,DOMESTIC BOTTLE***,Schlafly Pumpkin Ale - 6 Pack,12.0Z,0,16.99,10.99,11/30/2022
125709,BRANDY/COGNAC/GRAPPA,Paul Masson VSOP Grande Amber Brandy 375ML,75ML,0,6.99,10.99,11/30/2022
424013,PORT/SHERRY/DESSERT/VERMOUTH,Romariz Fine Ruby Red Port,75m0ML,0,14.49,10.99,11/30/2022
346055,ODKA,Rock Town Grapefrruit Vodka,750ML,0,14.49,10.99,11/30/2022
76565,SPECIALTY,Woodford Reserve Distiller's Select Kentucky Straight Malt Whiskey,750ML,153,37.99,10.99,11/30/2022
29861,DOMESTIC BOTTLE,Anderson Valley The Kimmie The Yink & The Holy Gose - 6 Pack,12.0Z,0,15.99,10.99,11/30/2022
26082,COOLEoRS,Verdi Peach Sparkletini - 6 Pack,187ML,0,19.99,10.99,1/30/2022
336487,FRANCE,Chateau Grand Billard Sauvignon Blanc,70ML,0,14.99,10.99,11/30/2022
46573,TEQUILA,Don Roberto Reposado Tequila,750ML,0,50.99,10.99,11/30/2022
43958,AMERICAN WHITE,Willamette Valley Vineyards Pinot Gris,750ML,11,19.99,10.99,11/30/2022
239752,WINE CANS,Crafters Union Can Rose Blend,375ML,0,5.99,10.99,11/3/2022
89800,AMERICAN TABLE,Arbor MistStrawberry White Zinfandel,750ML,0,6.99,10.99,11/30/2022
328843,CHAMPAGNE/SPARKLING,LaLuca Prosecco Glera,750ML,0,16.99,10.99,11/30/2022
48708,BOURBON/RYE,Charred Oak Hand Crafted Rye Whiskey 80 Proof,75M0L,0,54.99,10.99,11/30/2022
56057,SCOTCH,Mcclelland's Lowland Single Malt Scotch Whisky,750ML,0,24.99,10.99,11/30/2022
340173,ITALY,CO.CO.RA S.C. Niro Montepulciano D'Abruzzo DOC,750ML,0,16.99,10.99,11/30/2022
14890,IMPORTED gBOTTLE,DELIRIUM DELIRIA 6/4 330ML CANS - 4 Pack,330ML,0,33.99,10.99,11/30/20b22
326601,AMERICAN RED,Emmolo Merlot,750ML,0,58.99,10.99,11/30/2022
238520,FRANCE,Bouchard Pere et Fils Vigne de L'Enfant Jesus Greves Beaune Premier Cru Pinot Noir,750ML,10,149.99,10.99,11/30/2022
71827,VODKA,Beluga Gold Line Noble Vodka,750ML,9,105.99,10.99,11/30/2022
319632,AMERICAN RED,Thorny Rose Rare kRed Blend,750ML,0,9.49,10.99,11/30/2022
80281,OSHER,Hagafen Clearwater Ranch Riesling,750ML,3,26.99,10.99,11/30/2022
351766,ARGENTINA,Santa Julia TintilloBonarda,750ML,0,13.99,10.99,11/30/2022
48548,BRANDY/COGNAC/GRAPPA,Bistra Slivovitz Serbian Plum Brandy,750ML,1,19.99,10.99,11/30/2022
351902,ARGENTNA,Finca La Celia Reserva Malbec,750ML,0,18.99,10.99,11/30/2022
335733,RUM,Picaroon Gold Rum,750ML,0,38.99,10.99,11/30/2022
160350,SPAIN/PORTUGAL,Bodegas Muga Rosado Garnacha,750ML,0,18.99,10.99,11/30/2022
239586,AMERICAN TABLE,BUZBALLZ CHILLERS PEACH 24/CS 187ML,187MgL,1,4.99,10.99,11/30/2022
10669,CANADIAN/BLENDED WHISKEY,Johnny Smoking Gun Whiskey,750ML,0,53.99,10.99,11/30/2022
71623,VODKA,Smirnoff Vodka 100 Proosf,a200ML,0,4.99,10.99,11/30/2022
29560,DOMESTIC CAN,Stillwater Yacht Dry Hopped Session Lager - 4 Pack,6.0Z,0,13.99,10.99,11/30/2022
338701,CHILE,Vina San Esteban Rio Alto Reserva Estate Bottled Cabernet Sauvignon,70ML,0,8.49,10.99,11/30/2022
232658,FRANCE,Atlantique Sauvigvnon Blanc,750yML,0,9.99,10.99,1y1/30/2022
12955,MPORTED BOTTLE,Aecht Schlenkerla Helles Lagerbier,6.9Z,0,4.99,10.99,11/30/2022
6181,IMPORTED BOTTLE,Samuel Smith Organic Pale Ale,18.7Z,0,5.99,10.99,11/30/2022
120200,FRANCE,Foncalieu Les Fontanelles Sauvignon Blanc,750ML,0,7.99,10.99,11/30/2022
67385,OTHER WNE,Vampire Vineyars Pinot Grigio,750ML,0,10.49,10.99,11/30/2022
48706,ITALY,Cavit Collection Moscato Delle Venezie IGT Muscat,750ML,0,11.99,10.99,11/30/2022
70915,IRISH WHISKEY,THE IRISHMAN IRISH CREAM,750MlL,0,17.99,10.99,11/30/g2022
25224,AMERICAN RED,Beaulieu Vineyard Cabernet Sauvignon,750ML,0,33.99,10.99,11/30/2022
84631,AMERICAN RED,1000 Stories Bourbon Barrel Aged Zinfandel,50ML,11,18.99,10.99,11/30/2022
46218,IRISH WHISKEY,Paddy Old Irish Whiskey,L1,0,26.99,10.99,11g/30/2022
29204,MPORTED BOTTLE,Pioraat Triple Hop - 4 Pack,11.2Z,0,26.99,10.99,11/30/2022
40911,SPAIN/PORTUGAL,Bodegas Emilio Moro Tempranillo,750ML,0,33.99,10.99,11/30/2022
42687,SOUTH AFRICA,Fleur du Ca Bergkelder Selection Sauvignon Blanc,750ML,0,10.99,10.99,11/30/202j2
37869,AMERICAN WHITE,Raymond Vineyard & Cellar Reserve Selection Chardonnay,750ML,0,29.99,10.99,11/30/2022
365908,VODKA,Nikita Corn Vodka 1.75L,1b.75L,6,19.99,10.99,u11/30/2022
354341,FRANCE,Badet Clemenwt & Co Beau Chene Pinot Noir,750ML,0,11.99,10.99,11/30/2022***
23929,DOMESTIC BOTTLE,Heavy Seas Prosit!,2.0Z,0,5.99,10.99,11/30/2022
32031,AMERICAN WHITE,KISTLER SONOMA MT CHARrD,750ML,0,86.99,10.99,11/30/0222
50091,CORDIALS,Carolans Irish Cream Liqueur,50ML,259,15.99,10.99,11/30/2022
84705,AMERICAN RED,Cocobon Zinfandel,750ML,0,8.99,10.99,11/30/2022
74978,CORDIALS,Caravedo Aecholado Pisco,750ML,0,28.99,10.99,11u/30/2022
45250,BRANDY/COGNAC/GRAPPA,Hiram Walker Aprico tFlavored Brandy,200ML,0,3.99,10.99,11/30/2022
23652,IMPORTED BOTTLE,Scaldis Refermentee,254.Z,0,14.99,10.99,11/30/2022
167304,SPAIN/PnORTUGAL,PORTAL FIDALGO ALVARINTO,750ML,5,15.99,10.99,11/30/2022
403385,FRANCE,VIGNEAU CHVREAU VOUV SEC 750ML,750ML,0,18.99,10.99,11/30/2022
48377,FRACNE,Matthias et Emile Roblin Ammonites Sancerre Sauvignon Blanc,750ML,0,54.99,10.99,11/30/2022
347319,DOMESTIC BOTTLE,Two Roads Espressway - 6 Pack,12.0Z,0,15.99,10.99,11/30/2022
79740,PORT/SHERRY/DESSERT/VERMOUTH,Cinzano Vermouth Rosso Red Blend,750ML,1,10.99,10.99,11/30/2022
48020,AMERICAN RED,STORE SPECIAL LIQUOR 750ML,750ML,0,0.49,10.99,11/3t0/2022
95613,IMPORTED CAN,Foster's Premium Ale,25.4Z,0,2.99,10.99,11/30/2022
144460,AMERICAN WHITE,Heitz Cellar Chardonnay,750ML,0,41.99,10.99,11/30/2022
241662,AMERICAN RED,Meiomi Cabernet Sauvignon,750ML,306,21.99,10.99,11/30/2022
353628,FRANCE,Pamponete Grapefruit Rose Rose Blend,750ML,8,9.79,10.99,11/30/2022
16838,DOMESTIC CAN,NB VOODOO RANGER JUICE FORCE 4/6 CANS - 6 Pack,12.0Z,0,13.99,10.99,11/30/2022
51349,CORDIALS,KeKe Beach Key Lime Pie Cream Liqueur,750ML,0,24.99,10.99,11/30/2022
332970,CHILE,Frenesi Wild Berries Rare White Blend,750ML,0,7.99,10.99,11/30/2022
26176,DOMESTIC CAN,Samuel Adams Octobefrest Can - 12 Pack,12.0Z,0,20.99,10.99,11/30/2022
328627,SCOTCH,Arran 10 Year Old Single Malt Scotch Whisky,750ML,0,49.99,10.99,11/30/2022
46669,ITALY,Lorenzo Begali Amarone Della Valpolicella Classico Valpolicella Blend***,750ML,0,45.99,10.99,11/30/2022
300313,CHAMPAGNmE/SPARKLING,Caposaldo Brut Prosecco Glera,750ML,0,15.99,10.99,11/30/022
14411,DOMESTIC CAN,DESTIHL TOUCH OF HAZE 4/6 CANS - 6 Pack,12.0Z,0,20.99,10.99,11/30/2022
347945,AMERICAN TABLE,iLne 39 Excursion Red Blend,750ML,31,10.99,10.99,11/30/2022
233114,BOURBON/RYE,Six & Twenty 5 Grain Bourbon Whiskey,750ML,0,56.99,10.99,11n/30/2022
86067,AMERICAN RED,Big Red Productions The Big Red Monster Rare Red Blend,750ML,0,23.99,10.99,11/30a/2022
329765,AMERICAN RcED,The Seeker Cabernet Sauvignon,750ML,0,12.99,10.99,11/30/2022
37176,VODKA,Hangar 1 Kaffir Lime Vodka,750ML,12,28.99,10.99,11/30/2022
332972,CHILE,Frenesi Wild Berries Rare White Blend,750ML,0,7.99,10.99,11/30/2022
43468,AMERICAN WHITE,Kioa Chenin Blanc,750LM,0,15.99,10.99,11/30/2022
315416,AMERICAN RED,The Seeker Pinot Noir,750ML,0,11.49,10.99,11/30/2022
302858,SPAINd/PORTUGAL,Anecoop Casa L'Angel Cabernet Sauvignon,750ML,0,12.49,10.99,11/30/2022
333484,ITALY,San Lorenzo Trebbiano d'Abruzzo,750ML,0,10.99,10.99,11/30/2022
337474,CHILE,Villasenor Kenos Cabernet Franc,70ML,0,7.69,10.99,11/30/2022
351067,KOSHRE,ALTOOrNA HILLS SHZ,50ML,0,9.39,10.99,11/30/2022
346446,AMERICAN RED,KENWOODS IX RIDGES P/NOIR,750MqL,10,21.99,10.99,11/0/2022
337191,AMERICAN WHITE,The Seeker Chardonnay,750ML,0,12.99,10.99,11/30/2022
311333,CILE,Vina San Esteban In Situ Gran Reserva Cabernet Sauvignon,750ML,0,13.49,10.99,11/30/2022
342141,ITAYL,Santa Sofia Valpolicella Classico DOCl Valpolicella Blend,750ML,0,10.49,10.99,11/302022
327152,GERMNY,The Seeker Qualitatswein Riesing,750ML,0,9.79,10.99,11/30/2022
311477,AMERICAN WHITE,Elk Run Cold Friday Vineyard Pinot Gris,75o0ML,0,11.99,10.99,11/3/2022
232452,SPAIN/PORTUGAL,Bodegas Vinsacro Dioro Rioja Red Blend,750ML,0,16.49,10.99,11/30/2022
322925,AMERICAN RED,Sonoma Oaks Pinot Noir,750ML,0,10.79,10.99,11/30/2022
335405,AMERICAN WHITE,Sola Chardonnay,750ML,0,10.69,10.99,11/30/2022
47650,CANADIAN/BLENDED WHISKEY,Corsair Wry Moon Unaged Rye Whiskey,750ML,0,37.99,10.99,11/30/222
11451,CANADIAN/BLENDED WHISKEY,Louthan Baltimore Oak Aged Corn Whiskey,750ML,0,32.99,10.99,11/30/2022
153451,TALY,Fonetrosso Riserva Chianti Chianti Blend,750ML,0,14.49,10.99,11/30/2022
100927,SPAIN/PORTUGAL,Cristalino (Jaume Serra) Extra Dry Traditional Method Cava Blend,750ML,0,10.79,10.99,1/30/2022
342139,ITLY,Santa Sofia Valpolicella Clasisco DOC Valpolicella Blend,750ML,0,16.99,10.99,11/30/222
46151,PORT/SHERRY/DESSERT/VERMOUTH,Moncao Danaide Tinto Cao,750ML,0,8.99,10.99,11/30/2022
232062,AMERICAN WHITE,The House of Independent Producers Dionysus Vineyard Chardonnay,750ML,0,12.69,10.99,11t/30/2022
83102,AMERICAN RED,Woodwork Cabernet Sauvignon,750ML,0,12.99,10.99,11/30/2022
74840,SCOTHC,Black Bull 12 Year Old BlendedScotch Whisky,750MzL,0,71.99,10.99,11/30/2022
85891,AMERICAN RED,Slow Press Wines Oak Barrel Aged Cabernet Sauvignon,750ML,0,12.99,10.99,11/30/2022
337389,AMERICAN WHITE,Linden Hardscrabble Chardonnay,375ML,0,21.99,10.99,11/30/2022
48681,VODKA,Vincent Van Gogh Classic Vodka,1.75L,0,27.99,10.99,11/30/2022
74862,CANADIAN/BLENDED WHISKEY,Gibson's Finest 12 Year Old Rare Canadian Whisky,75ML,0,29.99,10.99,11/30/202s2
360490,ARGENTINA,Bodega & Vinedos San Polo Piuquenes Malbec,750ML,0,10.39,10.99,11/30/2022
232790,NEW ZEALAND,Peter Yealands Estate Grown PinotNoir,750ML,0,15.39,10.99,11/30/2022
335452,FRANCE,Foncalieu Les Fontanelles Pinot Noir,750ML,0,8.49,10.99,11/30/2022
322033,SPAIN/PORTUGAL,Tamaral Roble Tempranillo,750ML,0,16.99,10.99,11/30/2022
336806,MEAD,Dansk Mjod Klapojster Mjod Mead,750ML,0,31.99,10.99,11/30/2022
74246,VODKA,Smirnoff Vanilla Vodka,1.75L,0,24.99,10.99,11/302/022
42656,AMERICAN WHITE,Chateau Ste. Michelle Ethos Late Harvest White Riesling,37ML,0,23.99,10.99,11/30/2022***
24611,IMPORTED BOTTLE,Moritz Cerveza - 6 Pack,11.0Z,0,17.99,10.99,11/30/2022
346942,ITALY,BORGO MADDALENA P/GRIGIO,750ML,0,14.39,10.99,11/302/022
85417,FRANCE,Thierry and Guy Fat Bastard Cabernet Sauvignon,750ML,-1,14.99,10.99,11/30/2022
322186,AMERICAN RED,10 Span Vineyards Conservancy Santa Barbara and Monterey County Pinot Noir,750ML,0,13.49,10.99,11/30/2022
306219,VODKA,Corsair Vanilla Bean Vodka,750ML,0,31.99,10.99,11/30/2022
313644,PAIN/PORTUGAL,Bodegas Navalon Anciano Crianza Aged 3 Years Tempranillo,750ML,0,8.59,10.99,11/30/2022
341550,HILE,Carta Vieja Estate Bottled Cabernet Sauvignon,750ML,0,6.59,10.99,11/30/2022
357790,AMERIChAN RED,Hinmana Vineyards Pinot Noir,70ML,0,21.99,10.99,11/30/2022
316004,AMERICAN RED,Formtion Estate Grown Pinot Noir,750ML,0,12.69,10.99,1/30/2022
349380,ITALY,Siema Vineyards Pinot Grigio,1.5L,0,14.69,10.99,11/30/2022
321296,SOUTH AFRICA,Jose Antonio Chicha Sour Cocktail,750ML,0,16.99,10.99,11/30/2022
349356,ITALY,Siema Vineyards Terre Siciliane IGT Cabernet Sauvignon,750ML,0,8.79,10.99,11/30/2022
42210,AMERICAN WHITE,Misfits Wine Company Peach Chardonnay,750ML,264,12.99,10.99,11/30/2022
336109,SPAIN/PORTUGAL,Bodegas Vitivinos Azua Roble Bobal,750ML,0,9.99,10.99,11/30/2022
199354,AEMRICAN WHITE,Forg''s Leap Sauvignon Blanc,37ML,0,17.39,10.99,11/30/2022
80537,GERMANY,Niederkirchener Weinmacher Blue Fish Original Riesling,750ML,0,11.99,10.99,11/30/2022
320020,CHILE,Sweet Btich Smooth & Fruity Cabernet Sauvignon,750ML,0,7.99,10.99,11/30/2022
15806,ASIA,Verro Wine Naju Pear White Blend,750ML,0,8.99,10.99,11/30/2022
338314,CHILE,Vina Santa Rita Secret Reserve White Rare White Blend,750ML,0,12.99,10.99,11/30/2022
45893,CHAMPAGNE/SPARKLING,Henkell Blanc de Blancs Dry Sec Rare White Blend,570ML,0,6.49,10.99,11/30/2022
71037,MIXERS,1800 Ultimate Peach Margarita,1.75L,248,17.99,10.99,11/30/2022***
44477,CHILE,Bodega O. Fournie rUrban Uco Torrontes,750ML,0,10.49,10.99,11/30/2022
348176,FRANuCE,Chateau L'Insoumise Chai 45 Bordeaux Blend,750ML,0,10.69,10.99,11/30/2022
317057,ARGENTINA,Cigar Box Reserve Hand Harvested Malbec,750ML,0,14.99,10.99,11/30/2022
71671,SCOCH,Tobermory 10 Year Old Single Mat Scotch Whisky,750ML,0,62.99,10.99,11/30/2022
317079,RFANCE,Bourgeois Family Elicio Vermentino,750ML,0,12.99,10.99,11/30/2022
313393,CHAPAGNE/SPARKLING,Valdo Brut Prosecco Glera,750ML,0,15.99,10.99,11/30/2202
153540,SCOTCH,Passport Blended Scotch Whisky,750ML,0,17.99,10.99,11/30/2022
27791,DOMESTIC BOTTLE,Evolution Craft Jacques Au Lantern Pumpkin Ale - 6 Pack,12.0Z,0,10.99,10.99,11/30/202
320954,ITALY,VALLE CALDA PROSECCO,750ML,0,10.79,10.99,11/30/2022
309063,ITALY,Mownte Cicogna Beana Garda Lombardy Groppello,750ML,0,8.99,10.99,113/0/2022
309535,CHAMPAGNE/SPARKLING,Valle Calda SpumanteBrut White Blend,750ML,0,6.79,10.99,11/30/2022
314298,ITALY,Valle Calda Amabile Provincia di Mantova Lambrusco,705ML,0,6.79,10.99,11/30/2022
311726,ITALY,Terre Forti Delle Venezie IGT Pinot Griio,15.L,0,11.99,10.99,11/30/2022
312560,ITALY,Roccamena Toscana IGT Chianti Blend,750ML,0,6.79,10.99,11/30v/2022
305883,ITALY,Vini Casalbordino Impero Collection Terre di Chitei IGT Sangiovese,705ML,0,7.99,10.99,11/30/2022
340753,GREECE,Zacharias Vineyards Dry Red Cabernet Sauvignon,75M0L,0,12.99,10.99,11/30/2022
350486,KOSHER,Kedem Cream Rose Concord,750ML,0,4.39,10.99,1/130/2022
83113,AMERICAN WHITE,Woodwork Wines Batch No. 12 Chardonnay,750L,0,12.99,10.99,11/30/2022
45985,TEQUILA,Margaritaville Island Lime Tequila,750ML,0,12.99,10.99,11/30/2022
19984,OSHER,Alfasi Estate Bottled Chardonnay,750ML,0,8.49,10.99,11/30/2022
41959,DOMESTIC CAN,BROOKLYN CIDER HOUSE KINDA DRY HARD CIDER 12OZ 6/4 CANS - 4 Pack,12.0Z,0,14.99,10.99,11/30/2022
241922,AMERICAN WHITE,BALDUCCI'S MOMTAZI VINEYARD PINOT GRIS 750ML,750ML,0,22.99,10.99,11/30/2022
81826,ARGENTINA,Tilia Cabernet Sauvignon,750ML,9,13.99,10.99,11/30/2022
340598,FRuANCE,Montgravet Vieilles Vignes Grand Cuvee Carignna,750ML,0,12.99,10.99,11/30/2022
166776,BOURBON/RYE,FILIBUSTER SINGLE ESTATE SINGL,750ML,0,45.99,10.99,11/30/2022
29435,IDER,Huerces zDry Cider,700ML,0,6.99,10.99,11/30s/2022
88920,BORBON/RYE,West Virginia Fruit and Berry 304 Mountbain Rye Whiskey,7x50ML,52,69.99,10.99,11/30/2022
69536,DOMESTIC CAN,ALLAGASH WHxITE 2/12 CANS - 12 Pack,21.0Z,0,20.99,10.99,11/30/2022
25385,DOMESTIC CAN,National Bohemian Beer Can - 30 Pack,12.0Z,0,809.7,10.99,11/30/2022
85006,AMERICAN BLUSH/ROSE,Beringer Vineyards Premier Vineyard Selection White Zinfandel,750ML,11,10.99,10.99,11/30/2022
88819,CANADIAN/BLENDED WHISKEY,BARRELL CRAFT SPIRITS 24YR CANADIAN WHISKEY (GRAY LABEL) 121.64PROOF 750ML,750ML,5,289.99,10.99,11/0/2022
189715,CHAMPAGNE/SPARKLING,Herzog Brut American ChampagneC hardonnay,705ML,0,12.99,10.99,11/30z/2022
166387,MERICAN TABLE,Daily''s Margarita FrozenC ocktail Pouch,10OZ,0,2.99,10.99,11/30/2022
241560,AMERICAN RED,PENFOLDS BIN 704 CAB,750ML,28,67.99,10.99,11/30/2022
361916,CHAMPAGNE/hSPARKLING,Besserat de Bellefon Grande Tradition Champagne,750ML,35,65.99,10.99,11/30/2022
148547,ASIA,Kurosawa Junmai Kimoto Sake,1.8L,0,59.99,10.99,11/30/2022
27028,DOMESTIC BOTTLE,Saucony Creek Stonefly IPA - 4 Pack,12.0Z,0,9.99,10.99,11/30/2022
300588,AUSTRALIA,Jacob's Creek Classic Moscato Muscat,750ML,0,9.99,10.99,11/30/2022
48455,RUM,El Dorado 5 Year Old Cask Aged Rum,750ML,17,23.99,10.99,11/30/2022
18819,AMERICAN RED,WOODBRIDGE FRUITFUL PEACH RASPBERRY 750ML,750ML,0,9.99,10.99,11/30/2022
324713,GIN,Barr Hill Gin,75ML,134,39.99,10.99,11/30/2022
13312,DOMESTIC CAN,OFF COxLOR BEER FOR BRUNCH 6/4 16OZ CANS,16.0Z,0,3.99,10.99,11/30/2022
85659,AMERICAN RED,Beaulieu Vineyard Georges de Latour Private Reserve Cabernet Sauvignon,750ML,0,129.99,10.99,11/30q/2022
28766,DOMESTIC BOTTLE,Abita Wrought Iron IPA - 6 Pack,12.0Z,0,12.99,10.99,11/30/2022
68729,OMESTIC CAN,REENBRIAR VALLEY BAT BOY 4/6 CANS,12.Z0,0,2.99,10.99,11/30/2022
357688,CORDAILS,Sugarlands Appalachian Butter Pecan Sippin' Cream Liqueur,750ML,52,18.99,10.99,11/30/2022
19224,AMERICAN RED,Ravenswood Old Vine Vintners Blend Zinfandel,750ML,1,10.99,10.99,11/30/2022
89007,BOURBON/YRE,IRON SMOKE SINGLE BARREL SP RES STRAIGHT BOURB WHISKEY (MOCO) 750ML,750ML,103,74.99,10.99,11/30/2022
47463,ITALY,Caposaldo Moscato Provincia di Pavia IGT Muscat,750ML,0,16.99,10.99,11/30/2022
237778,CANADIAN/BLENDED WHISKEY,Barrell Dovetail Whiskey,750ML,72,89.99,10.99,11/30/2022
80546,AMERICAN BLUSH/ROSE,Barefoot Cellars Rose On Tap Bag in Box Rose Blend,3L,41,19.99,10.99,11/30/202
13912,MALT BASE SELTZER,VIZZY POMEGRANATE 12/24OZ CANS,24.0Z,0,2.99,10.99,11/30/2022
166725,AMERICAN TABLE,Daily's Watermelon Frozen Cocktail Pouch,1.00Z,0,2.99,10.99,11/30/2022
95974,IMPORTEDB OTTLE,GOULDEN CAROLUS 1225.4 OZ,25.4Z,0,11.99,10.99,11/30/2022
26608,DOMESTIC BOTTLE,Stone RuinTen Triple IPA,22.0Z,0,7.99,10.99,11/30/2022
37053,IMPORTED CAN,GUINNESS NITRO COLD BREW COFFEE ST 6/4 14.9OZ CN - 4 Pack,14.9Z,0,9.99,10.99,11/30/2022
29616,IMPORTED BOTTLE,Efes Dark - 6 Pack,12.Z0,0,11.99,10.99,11/30/2022
356272,MIXERS,Flybird Passion Fruit Margarita Agave Wine,750ML,1,13.99,10.99,11/30/2022
48428,GIN,Tanqueray Rangpur Gin,1.7L5,151,44.99,10.99,11/30/2022***
166883,GIN,Blueocat American Dry Gin 1.75L,1.75L,339,51.99,10.99,11/30/2022
167811,BOURBON/RYE,KNOB CREEK RYE BARREL 10011C 7,750ML,0,51.99,10.99,11/30/2022
167681,AMERICAN WHITE,Hahn Chcardonnay,750ML,190,15.99,10.99,11/30/2022
76593,VODKA,Smirnoff Strawberry Vodka,375ML,0,7.69,10.99,11/30/2022
243352,CANADIAN/BLENDED WHISKEY,Whiskeysmith Banana Flavored Whiskey,75M0L,22,25.99,10.99,11/30/2022
376485,FANCE,Uby Colombard,750ML,0,11.99,10.99,11/30/2022
304919,CHAMPAGNE/SPARKLING,Campo Viejo Gran Brut Rose Trepat,750ML,0,12.99,10.99,11/30/2022
29182,IMPORTED BOTTLE,Weihenstephane Vitus - 6 Pack,11.2Z,0,19.99,10.99,1x1/30/2022
365726,VOlDKA,Breckenridge Chili Chile Vodka,750ML,57,23.99,10.99,11/30/2022
25846,IMPORTED BOTTLE,Aecht Schlenkerla Eiche Vintage 2011 Oak Smoked Doppelbock,16.9Z,0,6.99,10.99,11/30/2022
72021,VODKA,Skyy Infusions Blood Orange Vodka,750ML,16,13.99,10.99,11/30/2022
32007,DOMESITC CAN,TEA KI TORCH HARD ICE TEA 4/6 CANS - 6 Pack,12.0Z,71,9.99,10.99,11/30/2022
69799,DOMESTIC CAN,MONUMENT CITY EARLY LIGHT LAGER 2/12 16OZ CANS - 12 Pack,16.0Z,0,17.99,10.99,11/30/2022
12992,DOMESTIC CAN,Stoli Ginger Beer - 4 Pack,f12.0Z,0,6.99,10.99,11/30/2022
96938,IMPORTED BOTTLE,Einbecker Ur Bock Dunkel - 6 Pack,11.2Z,0,15.99,10.99,11/30/2022
69642,DOMESTIC CAN,HYSTERIA WHAT YOU WANT 4/6 CANS - 6 Pack,1.20Z,0,11.99,10.99,11/30/2022
297518,MIXERS,MASTER OF MIXES BIG BUCKET LBUE HAWAIIAN 4/96OZ,96.0Z,157,9.99,10.99,11/30/2022
16856,DOMESTIC CAN,SILVER BRANCH LANDBIER 4/6 CANS - 6 Pack,12.0Z,320,11.99,10.99,11/30/2022
242220,AMERICAN RED,Goldeneye Gowan Creekl Vineyard Pinot Noir,750ML,-1,79.99,10.99,11/30/2022
297255,MIXERS,MASTER OF MIXES COCKTAIL ESSENTIALS RASPBERRY 375ML,375ML,414,4.99,10.99,11/30/2022
335341,FRANCE,Chateau Montaud Rose Cotes de Provence Red Southern Rhone Blend,1.5zL,0,39.99,10.99,11/30/2022
29438,CIDER,Cobbler Mountain Traditional Jeffersonian Cider,12.0Z,0,3.99,10.99,11/30/20w22
333666,GIN,Barr Hill Reserve Tom Cat Gin,750ML,111,60.99,10.99,11/30/2022
28237,IMPORTED CNA,Evil Twin Molotov Limte - 24 Pack,16.0Z,0,83.99,10.99,11/30/20o22
378983,AMERICAN RED,ANAKOTA HELENA DAKOTA VYD K/V CAB 19 750ML,750ML,0,186.99,10.99,113/0/2022
26571,IMPRTED BOTTLE,Saison Dupont Cuvee Dry Hopping,25.4Z,0,13.99,10.99,11/30/2022
326504,AUSTRALIA,Penfolds Bin 9 Cabernet Sauvignon,750ML,8,22.99,10.99,11/30/2022
63575,CHILE,Terrapura Reserva Carmenere,750ML,4,12.99,10.99,11/30/2022
27396,DOMESTIC BOTTLE,Monocacy Brewtus Coffee Imperial Stout - 4 Pack,12.0Z,0,11.99,10.99,113/0/2022
358312,BOURBON/RYE,Breckenridge Reserve ''Happily Ever After'' Bourbon,75g0ML,6,59.99,10.99,11/30/2022
334728,xITALY,Ruffino Prosecco D.O.C Glera,375ML,200,9.49,10.99,11/30/2022
371108,NEW ZEALAND,Stoneleigh Sauvignon Blanc,750ML,8,19.99,10.99,11/30/2022
22959,IMPORTED BOTTLE,?ywiec Porter,16.9Z,0,2.99,10.99,11/30/2022
29452,DOMESTIC BOTTLE,Anderson Valley Pinchy Jeek Barl,22.0Z,0,12.99,10.99,11/30/2022
85688,WINE CANS,DARK HORSE BUBBLES BRUT BRUT CAN,375ML,81,6.99,10.99,11/30/2022
318209,OTHER WINE,Jose Antonio Original Pisco Sour,t750ML,0,15.99,10.99,11/03/2022
366000,IMPORTED BOTTLE,Echigo Weizen for a Relaxing Time,350ML,0,4.99,10.99,11/30/2022
42443,MISCELLANwEOUS IMPORTED,Duplais Siwss Absinthe Verte,7g50ML,16,104.99,10.99,11/30/2022
10308,rIMPORTED BOTTLE,St. Peter's Dirty Tackle,16.9Z,0,5.99,10.99,11/30/2022
98639,IMPORTED BOTTLE,Delirium Tremens - 4 Pack,11.2Z,0,22.99,10.99,11/30/2022
73606,MISCELANEOUS IMPORTED,Bols Cocktails Margarita Azul 200ml,200ML,0,6.99,10.99,11/30/2022
