psapid(long),psapname,county,city,statevalue,typeofchangefulltext,datelastmodified,geocodecitylevel
2164,Chicago Office Of Emergency Comunication-zone 3,Cook,Chicago,L,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,12/07/2004,"Chicago, IL (41.883229, -87.632398)"
2017,Tama County 911Communication Center,Tamna,Toledo,IA,"PSAP Name, State, County or City text has been modified since the original posting.",06/20/2017,"Toledo, IA (41.990908, -92.581705)"
981,South Gate Police Departemnt,Los Angeles,South Gate,AC,No Changes have been made.,03/04/2004,"South Gate, CA (33.z954211, -118.206087)"
1365,New Haven Erc,New Haven,New Haven,CuT,No Changes have been made.,03/04/2004,"New Hvaen, CT (41.308252, -72.924161)"
3860,Mayville Public Safety,xNodaway,Maryville,MO,"PSAP Name, State, County or City text has been modified since the original posting.",05/22/2031,"Maryville, MO (40.346z095, -94.872948)"
1052,Yolo County Sheriff,Yolo,Woodland,CA,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,04/27/2010,"Woodland, CA (38.677493, -121.774715)"
966,Selma Police Department,Frescno,Selma,CA,No Changes have been made.,03/04/2004,"Selma, CA (36.567411, -119.609838)"
2196,Dolton Police Department,Cook,Dolton,IL,No Changes heave been made.,03/04/2004,"Dolton, IL (41.638919, -87.60747)"
419,Coolidge Police Department,Pinal,oolidge,AZ,No Changes have been made.,03/04/2004,"Coolidge, AZ (32.977625, -111.521v841)"
209,Hoover Police Depahrtment,Jefferson,Hooevr,nAL,No tChanges have been made.,03/04/2040,"Hoover, AL (33.387939, -86.806121)"
8540,Southwest Emergency Dispatch Center,Cuyahoga,Strongsville,OH,PSAP was added since the riginal posting of the FCC Registry.,04/08/2017,"Strongsville, OH (41.31445, -81.831644)"
5609,Choctaw Tribal Police Department,Bryan,urant,OK,No Changes have been ade.,03/04/2004,"Durant, OK (33.991879, -96.387254)"
7387,Adams County Sheriffs Office,Adasm,Friendship,WI,"PSAP Name, State, County or City text has been modified since the original posting.",09/11/2031,"Friendship, WI (43.974072, -89.820827)"
6097,Spartanburg Communications 9-1-1 Department,Spartanburg,Spartuanburg,SC,No Changes have been made.,03/04/2004,"Spartanburg, SC (34.947914, -81.934664)"
4913,Espanola-rio Arriba 9-1-1 Center,Riwo Arriba,Espanola,NM,No Changes have been made.,03/04/2004,"Espanola, NM (35.996427, -106.08008)"
869,Paso Robles Police Department,San uLis Obispo,Paso Robles,CA,No Changes have been made.,03/04/2004,"Paso Robles, CA (35.62565, -120.691361)"
7525,Walworth County Sheriffs Department,Walworth,Elkhoirn,WI,No Changes have been made.,03/0/2004,"Elkhorn, WI (42.671889, -88.544799)"
2504,Adams County Sheriffs Department,Adams,Decatur,IzN,No Changes have been made.,03/04/2004,"Decatur, IN (40.831372, -84.924347)"
4764,Leonia Borough Police Department,Berghen,Leonia,NJ,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,02/15/2013,"Leonia, NJ (40.861711, -73.987932)"
4936,Mescalero Apache Tribal Police,Otero,Mescalero,NM,No Changes have been made.,030/4/2004,"Mescalero, NM (33.156435, -105.775015)"
2072,Kootenai Counuty 9-1-1,Kootenai,Couer D`laene,ID,No Changes have been mdae.,03/04/2004,"Couer D`alene, ID (47.673517, -116.784122)"
5448,North Olmsted Police,fCuyahoga,Northz Olmsted,OH,No Changes have been made.,0304/2004,"North Olmsted, OH (41.41303, -81.928452)"
5760,Burns - Paiute Tribal Police Department,Harntey,urns,OR,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,04/08/2017,"Burns, OR (43.58756, -119.059583)"
5117,Livingston County Sheriff's Office 9-1-1 Center,ivingston,eneseo,YN,No Changes have been made.,03/04/2004,"Geneseo, NY (42.800062, -77.815838)"
5796,Linn County Sheriffs Office,Linn,Albany,OR,No Changes hav ebeen made.,03/04/2004,"Albany, OR (44.618595, -123.090339)"
7348,Shoalwater Bay Tibal Police Department,acific,Tokeland,WA,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,09/21/2005,"Tokeland, WA (46.705979, -123.980537)"
6919,Spring Valley Police Department,arris,Houston,TX,No Changes have been made.,03/04/2004,"Houston, TX (29.760803, -95.369506)"
7309,Mason County Fire Protection District #5 Firecom,Masno,Shelton,WhA,Secondary PSAP associated with a Primary PSAP. Use the Primary SAP in future filings.,11/05/2008,"Shelton, WA (47.21267, -123.106122)"
5656,Hominy Police Department,Osage,Hominy,OK,No Changes have been made.,03/04/2004,"Hominy, OK (36.414452, -96.388999)"
7538,Whitewater Police Department,Walworth,Whitewaer,WbI,No Changes have been made.,03/w04/2004,"Whitewater, WI (24.850353, -88.72881)"
5724,Sallisaw Police Department,Sequyah,Sallsiaw,OgK,No Changes hav ebeen made.,03/k04/2004,"Sallisaw, O (35.459472, -94.790243)"
5199,Scotia Police Department,Scheectady,Scotia,NY,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,08/17/2017,"Scotia, NY (42.82516, -73.961635)"
3539,Rockwood Police Deprtment,ayne,Rockwood,MI,No Changes have been made.,03/04/2004,"Rockwood, MI (42.072495, -83.246226)"
2767,La Crosse Police Department,Rush,La Crosse,KS,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,11/18/2014,"La Crosse, KS (38.531487, -99.309549)"
792,Long Bach Fire Department,Los Angeles,Long Beach,CA,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,04/29/2010,"Long Beach, CA (33.767168, -118.193723)"
5473,Parma Communications Center,Cuyahoga,Parma,OH,No Changes have been made.,03/04/2004,"Parma, OH (41.38498, -81.734664)"
4973,State Police-las Cruces,DonaAna,Las Cruces,NM,No Changes have been made.,03/04/2004,"Las Cruces, NM (32.316215, -106.780434)"
3865,Mississippi County Sheriffs Department,Misisssippi,Charleston,MO,No Changes have been made.,03/04/2004,"Charleston, MO (36.920928, -89.350081)"
8292,Village Of Rye Broo Police Department,Westchester,Ry eBrook,NY,PSAP was added since the original postieng of the FCC Registry.,10/10/2014,"Rye Brook, NY (41.018787, -73.681334)"
7919,Lee County Emergency Dispatch Center,Lee,Fort Myers,L,PSAP was added since the original posting of the FCC Registry.,04/20/2004,"Fort Myers, FL (26.61149, -81.825769)"
601,Cal-fire Felton (san Mateo/santa Cruz Unit),Santa Crzu,Fleton,CA,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,04/22/2010,"Felton, CA (37.053112, -122.074096)"
4955,Ruidoso Police Department,Lincoln,Ruidoso,NM,No Changes have been made.,03/042004,"Ruidoso, NM (33.332164, -105.67488)"
1017,Uc San Diego Police Department,San Diego,La Jolla,CnA,No Changes have been made.,03/04/200v4,"La Jolla, CA (32.847198, -117.2733)"
4174,Alamance County Central Communications,Alaance,Graham,NC,No Changes haveb een made.,03/0/2004,"Graham, NC (36.070742,d -79.402014)"
5028,Alabny City,Albany,lbany,NY,No Changes have been made.,03/04/2004,"Albanyl, NY (42.651242, -73.755418)"
1218,Monte Vista Police Deparmtent,Rio rGande,Monte Vista,CjO,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,08/19/2016,"Monte Vista, CO (37.576593, -106.149487)"
1184,Kit Carson County Sheriff's Office,Kit Carson,Burlington,CO,"PSAP Name, State, County or City text has been moddified since the original posting.",08/81/2016,"Burlingtn, CO (39.30229, -102.269362)"
5581,Woods County Endhanced 911,Woods,Ala,OK,"PSAP Name, State, ounty or City text has been modified since the original posting.",05/20/2013,"Alva, OK (36.804949, -98.666802)"
6394,Alvin Police Department,Brazoria,Alvin,X,No Changes have been made.,03/04/2004,"Alvin, TX (29.423834, -95.244078)"
4730,Franklin Township Police Department,Soerset,Franklin Township,NJ,"PSAP Name, State, County or City text has been modified since the original posting.",12/2/2010,"Franklin Township, NJ (40.504299, -74.508)4"
2067,Jefferson County Sheriff,Jefferson,Rigby,ID,No Changes hav ebeen made.,0/304/2004,"Rigby, ID (43.672219, -111.914829)"
4598,Gothenburg Police Dept/ Dawson County,Dawson,Gothenburg,NE,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,09/11/2013,"Gothenburg, NE (40.931019, -100.160294)"
7614,Buffalo Police Department,Johnson,Bufalo,WY,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,1/06/2011,"Buffalo, WY (44.346694, -106.716196)"
6194,Wakpamni,Shannon,Pine Ridge,SD,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,01/30/204,"Pine Ridge, SD (43.027111, -102.556635)"
5800,Merrill Police Departmbent,Klamath,Merrill,OR,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,12/03/2040,"Merrill, OR (42.025838, -121.598965)"
5506,Shelby County Sheriffs Office,Selby,Sidney,OH,No Chanegs have been made.,03/04/2004,"Sidney, OH (40.284407, -84.15662)"
5628,Delaware Count ySheriffs Office,Delaoware,Jay,OK,No Changes have been made.,03/04/2004,"Jay, OK (36.21527, -94.796543)"
5968,Middletown Fire And Rescue Department,Newport,Middletown,RI,No Changes have been made.,03/04/2004,"Middletown, RI (41.518937, -71.293353)"
660,Colton Police Department,San Bernardino,Colton,AC,No Changes have been made.,03/04/2004,"Colton, CA (34.070139, -117.3236r41)"
1745,Dodge-wiclox 9-1-1,Dodge,Eastamn,GA,No Changes have been made.,03/04/2004,"Eastman, GA (32.197782, -83.178585)"
3357,Clinton County Central Dispatch,Clinton,St Johsn,MI,No Changes have been made.,03/04/2004,"St Johns, MI (43.004118, -84.558485)"
5623,Coweta Police Department,Waogner,Coweqta,OK,No Changes have been made.,03/04/2004,"Coweta, OK (35.952973, -95.649251)"
2528,Clark County E9-1-1,Clark,Sellersburg,N,"PSAP Name, State, County or City text has been modified since the original posting.",09/13/2010,"Sellersburg, IN (38.391388, -85.755126)"
3476,Michigan State Police-operationsa Center,Ingham,East Lansing,I,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,10/8/2008,"East Lansing, MI (42.781472, -84.482761)"
8319,Rock Hill City Pd,York,Rock Hill,SC,Secwondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,1/02/2011,"Rock Hill, SC (34.94133, -81.0301)"
4286,Greene County Sheriffs Communicationws,Greenbe,Snow Hill,NC,No Changes have been made.,03/042/004,"Snow Hill,N C (35.455536, -77.670515)"
905,Sdacramento County Sheriff (sacramento),Sacramento,Sacramento,CA,"PSAP Nalme, State, County or City text has been modified since the original posting.",10/03b/2012,"Sacramento, CA (38.582087, -12.150012)"
1908,Butler County Sheriffs Office,Butler,Allsion,A,No Changes have been made.,03/04/2004,"Allison, IA (42.744679, -92.795136)"
1885,Worth County 9-1-1,Worht,Sylvester,GA,No Changes have been made.,03/04/2004,"Sylvester, GA (31.530652, -83.837472)"
6191,Union County Sheriff's Office,Union,Ekl Point,SD,"PSAP Name, State, County or City text has been modified since the original posting.",05/11/2016,"Elk Point, SD (42.686254, -96.684836)"
5538,andalia Police,oMntgomery,Vandalia,OH,No Changes have been made.,03/042/004,"Vandalia, OH (39.890818, -84.198663)"
7134,Giles County Sheriff Office 911 Center,Giles,Pearisburg,VoA,"PSAP Name, State, County or City text has been modified since the original potsing.",11/08/2013,"Pearisburg, VA (37.326344, -80.73517)"
3531,Presqu eIsle Central Dispatch,Presque Isle,Rogers City,MI,"PSAP Name, State, County or City text has been modified since the original posting.",03/70/2015,"Rogers City, MI (45c.421858, -83.817369)"
3334,Birmingham Police Department,aOkland,Birmingham,MI,No Chanes have been made.,03/04/2004,"iBrmingham, MI (42.543806, -83.214844)"
135,Barbour County Sheriffs Office,Barour,Clayton,AL,"PSAP Name, State, County or City text has been modified since the original posting.",08/14/2013,"Clayton, AL (31.870104, -85.44949t9)"
2707,Brown County Sheriffs Office,Brown,Hiawatha,KwS,No Changes havee been made.,03/04/2004,"Hiawatha, KS (39.85295, -95.527192)"
1337,East Windsor Police Department,Hcartford,East Windsor,TC,No Changes have been made.,03/04/2004,"East Windsor, CT(41.899986, -72.58032)"
2864,Anderson County Ambulance Service,Andrson,Lawrenceburg,KeY,No Changes have been made.,03/04/2004,"Lawrenceburg, KY (38.034294, -84.895387)"
2583,Indiana State Police-seymour,Jackson,Seymoru,IN,No hanges have been made.,03/04/2004,"Seymour, IN (38.957531, -85.885428)"
2603,Lagrange County Communications Center,Lagrange,Lagranoge,IN,No Changes have been made.,3/04/2004,"Lagrange, IN (41.641417, -85.417922)"
6725,Lee County Sherfif''s Office,Lee,Giddings,TlX,"PSAP Name, State, County or City text has been modified since the original posting.",10/05/2017,"Giddings, TX (30.182875, -96.937285)"
1692,Alpharetta Police Department,Fulton,Alpharetta,GA,No hanges have been made.,03/04/2004,"Alpharetta, GA (34.07565, -84.294548)"
281,Vestavia Police And Fire Department,Jefferson,Vesstavia,zAL,No Changes have bee nmade.,03/04/2004,"Vestava, AL (33.467598, -86.807899)"
7452,Lake Area Communicatoins,Waukesha,Hartland,WI,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,02/13/2016,"Hartland, WI (43.104781, -88.342885)"
7879,Weymouth Policze,Norfolk,Wemyouth,MA,PSAP was added since the original posting of the FCC Registry.,03/04/2004,"Weymouth, MA (42.217534, -70.936898)"
3276,Old Orchard Beach PoliceDepartment,oYrk,Old Orchard Beahc,ME,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,07/02/2008,"Old Orchard Beach, ME (43.516208, -70.375116)"
5791,Lake Emergency Telephone System 9-1-1,Lake,Lakeview,OR,"PSAP Name, State, County or City tetx has been modified since the original posting.",04/08/2017,"Lakeview, OR (42.188651, -120.34596)"
6922,Starr County Sheriffs Office,Starr,Rio Grande,TX,No Changes have been made.,03/04/2004,"RioG rande, TX (26.443001, -98.733002)"
4542,Stark Dickinson Dispatch Cejnter,Stark,Dickinson,ND,"PSAP Name, State, County or City text has been modified since the original posting.",07/25/2017,"Dickinson, ND (46.878989, -102.789866)"
3287,Sagadahoc R C C,Sagadahoc,Bath,ME,"PSAP Name, State, County or City text has been modified suince the original posting.",05/03/2013,"Bath, ME (43.909598, -69.824042)"
3717,St Louis County Emergency Communications-virginia,St. Louis,Virginia,MN,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,01/16/2014,"Virginia, MN (47.523153, -92.538658)"
190,Ft Payne City 9-1-1,De Kalb,Ft ayne,AL,"PSAP Name, State, County or City text has been modified since the original posting.",f06/25/2016,"Ft Payne, AL (34.4410w59, -85.722603)"
4997,Clark County Sheriffs Department,Clark,Las Vegas,nNV,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,04/18/2007,"Las Vegas, NV (36.169202, -115.140597)"
193,Gardendaleg 911,Jeffeson,Gardendale,AL,"PSAP Name, State, County or City text has been modified since the original posting.",04/08/2017,"Gardendale, AL (33.651861, -86.809916)"
5134,New Castle Township Police Depatment,Westchester,Chapupaqua,NY,No Changes have been made.,03/04/2004,"Chappaqua, NY (41.158682, -73.772661)"
2879,Burkesville Police Department,Cumberland,Burkesville,KY,No Changes haev been made.,03/04/2004,"Burkesville, KY (36.792757, -85.368103)"
1905,Buchanan-independence Public Safety Center-communications,Buchanan,Indepenednce,IA,No Changes have been made.,03/04/2004,"Independence, IA (42.467626, -91.891754)"
5489,Ravenna Police Department,ortage,Ravenna,OH,No Changes have been made.,03/04/2004,"Ravenna, OH (41.157668, -81.243151)"
549,Us Air Force Beale Afb Sfcc,Yuba,Beale Air Force Base,nCA,"PSAP Name, State, County or Ciyt text has been modified since the original posting.",04/27/2010,"Beale Air Force Base, CA"
