yearvalue(long),county,pqi(long),pqi_description,count_icd_nine(double precision),population_icd_nine(double precision),obs_rate_icd_nine(double precision),risk_adj_rate_icd_nine(double precision),count_icd_one_zero,population_icd_one_zero,obs_rate_icd_one_zero(double precision),risk_adj_rate_icd_one_zero(double precision),annotation_code(double precision),annotation_desc
2007,Santa Clara,3,Diabetes Long-term Complications,1033.0,1297418.0,79.6,88.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Santa Clara,3,Diabetes Long-term Complications,979.0,1319407.0,74.2,81.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Santa Clara,3,Diabetes Long-term Complications,1097.0,1339490.0,81.9,89.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Santa Clara,3,Diabetes Long-term Complications,1027.0,1357407.0,75.7,81.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Santa Clara,3,Diabetes Long-term Complications,976.0,1377352.0,70.9,75.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Santa Clara,3,Diabetes Long-term Complications,918.0,1358776.0,67.6,69.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Santa Clara,3,Diabetes Long-term Complications,957.0,1383328.0,69.2,70.8,0,***,0.0,0.0,0.6747583555741106,Cell suppressed for small numbers
2014,Santa Clara,3,Diabetes Long-term Complications,934.0,1385342.0,67.4,69.3,0,***,0.0,0.0,1.2118790558959278,Cell suppressed for small numbers
2015,Santa Clara,3,Diabetes Long-term Complications,763.0,1063381.0,71.8,71.7,0,***,0.0,0.0,1.3974774148465026,Cell suppressed for small numbers
2016,Santa Clara,3,Diabetes Long-term Complications,0.0,304287.0,0.0,0.0,798,"1,493,296",53.4,96.7,1.0,Cell suppressed for small numbers
2017,Santa Clara,3,Diabetes Long-term Complications,0.0,304287.0,0.0,0.0,924,"1,501,944",61.5,110.8,1.0,Cell suppressed for small numbers
2018,Santa Clara,3,Diabetes Long-term Complications,0.0,304287.0,0.0,0.0,768,"1,508,214",50.9,91.2,1.0,Cell suppressed for small numbers
2019,Santa Clara,3,Diabetes Long-term Complications,0.0,304287.0,0.0,0.0,916,"1,507,624",60.8,108.2,1.0,Cell suppressed for small numbers
2020,Santa Clara,3,Diabetes Long-term Complications,0.0,304287.0,0.0,0.0,828,"1,520,713",54.4,96.6,1.0,Cell suppressed for small numbers
2021,Santa Clara,3,Diabetes Long-term Complications,0.0,304287.0,0.0,0.0,799,"1,493,505",53.5,93.4,1.0,Cell suppressed for small numbers
2022,Santa Clara,3,Diabetes Long-term Complications,0.0,304287.0,0.0,0.0,914,"1,490,785",61.3,106.7,1.0,Cell suppressed for small numbers
2005,Santa Clara,5,COPD or Asthma in Older Adults (Age 40+),1758.0,706205.0,248.9,277.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Santa Clara,5,COPD or Asthma in Older Adults (Age 40+),1681.0,718692.0,233.9,259.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Santa Clara,5,COPD or Asthma in Older Adults (Age 40+),1663.0,733072.0,226.9,250.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Santa Clara,5,COPD or Asthma in Older Adults (Age 40+),1942.0,750523.0,258.8,284.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Santa Clara,5,COPD or Asthma in Older Adults (Age 40+),1873.0,768933.0,243.6,265.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Santa Clara,5,COPD or Asthma in Older Adults (Age 40+),1834.0,787863.0,232.8,252.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Santa Clara,5,COPD or Asthma in Older Adults (Age 40+),1737.0,806201.0,215.5,232.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Santa Clara,5,COPD or Asthma in Older Adults (Age 40+),1623.0,824722.0,196.8,211.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Santa Clara,5,COPD or Asthma in Older Adults (Age 40+),1604.0,843341.0,190.2,202.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Santa Clara,5,COPD or Asthma in Older Adults (Age 40+),1557.0,845696.0,184.1,196.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Santa Clara,5,COPD or Asthma in Older Adults (Age 40+),1355.0,662539.0,204.5,214.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2016,Santa Clara,5,COPD or Asthma in Older Adults (Age 40+),0.0,304287.0,0.0,0.0,"1,563","877,235",178.2,399.5,1.0,Cell suppressed for small numbers
2017,Santa Clara,5,COPD or Asthma in Older Adults (Age 40+),0.0,304287.0,0.0,0.0,"1,577","882,629",178.7,396.2,1.0,Cell suppressed for small numbers
2018,Santa Clara,5,COPD or Asthma in Older Adults (Age 40+),0.0,304287.0,0.0,0.0,"1,186","885,380",134.0,293.5,1.0,Cell suppressed for small numbers
2019,Santa Clara,5,COPD or Asthma in Older Adults (Age 40+),0.0,304287.0,0.0,0.0,"1,111","885,794",125.4,271.6,1.0,Cell suppressed for small numbers
2020,Santa Clara,5,COPD or Asthma in Older Adults (Age 40+),0.0,304287.0,0.0,0.0,667,"892,135",74.8,162.0,0.9733690547997412,Cell suppressed for small numbers
2021,Santa Clara,5,COPD or Asthma in Older Adults (Age 40+),0.0,304287.0,0.0,0.0,594,"888,203",66.9,143.2,1.0,Cell suppressed for small numbers
2022,Santa Clara,5,COPD or Asthma in Older Adults (Age 40+),0.0,304287.0,0.0,0.0,763,"885,940",86.1,182.1,1.0,Cell suppressed for small numbers
2005,Santa Clara,7,Hypertension,185.0,1267009.0,14.6,16.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Santa Clara,7,Hypertension,186.0,1280352.0,14.5,16.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Santa Clara,7,Hypertension,223.0,1297418.0,17.2,19.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Santa Clara,7,Hypertension,264.0,1319407.0,20.0,22.1,0,***,0.0,0.0,1.1630361164016918,Cell suppressed for small numbers
2009,Santa Clara,7,Hypertension,237.0,1339490.0,17.7,19.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Santa Clara,7,Hypertension,251.0,1357407.0,18.5,20.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Santa Clara,7,Hypertension,245.0,1377352.0,17.8,19.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Santa Clara,7,Hypertension,241.0,1358776.0,17.7,18.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Santa Clara,7,Hypertension,284.0,1383328.0,20.5,21.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Santa Clara,7,Hypertension,301.0,1385342.0,21.7,22.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Santa Clara,7,Hypertension,234.0,1063381.0,22.0,22.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2016,Santa Clara,7,Hypertension,0.0,304287.0,0.0,0.0,345,"1,493,296",23.1,42.8,1.0,Cell suppressed for small numbers
2017,Santa Clara,7,Hypertension,0.0,304287.0,0.0,0.0,486,"1,501,944",32.4,59.6,1.0,Cell suppressed for small numbers
2018,Santa Clara,7,Hypertension,0.0,304287.0,0.0,0.0,428,"1,508,214",28.4,52.0,0.957988171198625,Cell suppressed for small numbers
2019,Santa Clara,7,Hypertension,0.0,304287.0,0.0,0.0,470,"1,507,624",31.2,56.8,1.0,Cell suppressed for small numbers
2020,Santa Clara,7,Hypertension,0.0,304287.0,0.0,0.0,348,"1,520,713",22.9,41.7,1.0,Cell suppressed for small numbers
2021,Santa Clara,7,Hypertension,0.0,304287.0,0.0,0.0,470,"1,493,505",31.5,56.4,1.0,Cell suppressed for small numbers
2022,Santa Clara,7,Hypertension,0.0,304287.0,0.0,0.0,497,"1,490,785",33.3,59.4,1.0,Cell suppressed for small numbers
2005,Santa Clara,8,Heart Failure,3166.0,1267009.0,249.9,313.8,0,***,0.0,0.0,0.9719041182016072,Cell suppressed for small numbers
2006,Santa Clara,8,Heart Failure,3330.0,1280352.0,260.1,322.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Santa Clara,8,Heart Failure,3105.0,1297418.0,239.3,291.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Santa Clara,8,Heart Failure,3194.0,1319407.0,242.1,291.4,0,***,0.0,0.0,0.8993943988954523,Cell suppressed for small numbers
2009,Santa Clara,8,Heart Failure,2965.0,1339490.0,221.4,262.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Santa Clara,8,Heart Failure,3058.0,1357407.0,225.3,262.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Santa Clara,8,Heart Failure,3075.0,1377352.0,223.3,255.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Santa Clara,8,Heart Failure,2949.0,1358776.0,217.0,238.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Santa Clara,8,Heart Failure,3220.0,1383328.0,232.8,251.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Santa Clara,8,Heart Failure,3162.0,1385342.0,228.2,247.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Santa Clara,8,Heart Failure,2568.0,1063381.0,241.5,251.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2016,Santa Clara,8,Heart Failure,0.0,304287.0,0.0,0.0,"3,866","1,493,296",258.9,444.2,0.6252092192213405,Cell suppressed for small numbers
2017,Santa Clara,8,Heart Failure,0.0,304287.0,0.0,0.0,"4,176","1,501,944",278.0,470.2,1.0,Cell suppressed for small numbers
2018,Santa Clara,8,Heart Failure,0.0,304287.0,0.0,0.0,"4,092","1,508,214",271.3,452.2,1.0,Cell suppressed for small numbers
2019,Santa Clara,8,Heart Failure,0.0,304287.0,0.0,0.0,"4,287","1,507,624",284.4,466.1,1.0,Cell suppressed for small numbers
2020,Santa Clara,8,Heart Failure,0.0,304287.0,0.0,0.0,"3,582","1,520,713",235.5,387.0,1.0,Cell suppressed for small numbers
2021,Santa Clara,8,Heart Failure,0.0,304287.0,0.0,0.0,"4,014","1,493,505",268.8,429.3,1.110143151700276,Cell suppressed for small numbers
2022,Santa Clara,8,Heart Failure,0.0,304287.0,0.0,0.0,"4,346","1,490,785",291.5,457.2,1.0,Cell suppressed for small numbers
2005,Santa Clara,10,Dehydration,1203.0,1267009.0,94.9,114.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Santa Clara,10,Dehydration,1175.0,1280352.0,91.8,109.3,0,***,0.0,0.0,1.4382799996734974,Cell suppressed for small numbers
2007,Santa Clara,10,Dehydration,1383.0,1297418.0,106.6,125.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Santa Clara,10,Dehydration,1260.0,1319407.0,95.5,111.4,0,***,0.0,0.0,1.038798744996933,Cell suppressed for small numbers
2009,Santa Clara,10,Dehydration,934.0,1339490.0,69.7,80.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Santa Clara,10,Dehydration,810.0,1357407.0,59.7,67.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Santa Clara,10,Dehydration,841.0,1377352.0,61.1,68.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Santa Clara,10,Dehydration,790.0,1358776.0,58.1,63.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Santa Clara,10,Dehydration,838.0,1383328.0,60.6,64.9,0,***,0.0,0.0,1.3791307970803923,Cell suppressed for small numbers
2014,Santa Clara,10,Dehydration,742.0,1385342.0,53.6,57.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Santa Clara,10,Dehydration,628.0,1063381.0,59.1,61.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2005,Santa Clara,11,Community-Acquired Pneumonia,3089.0,1267009.0,243.8,295.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Santa Clara,11,Community-Acquired Pneumonia,2749.0,1280352.0,214.7,256.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Santa Clara,11,Community-Acquired Pneumonia,2510.0,1297418.0,193.5,228.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Santa Clara,11,Community-Acquired Pneumonia,2453.0,1319407.0,185.9,217.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Santa Clara,11,Community-Acquired Pneumonia,2310.0,1339490.0,172.5,199.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Santa Clara,11,Community-Acquired Pneumonia,2162.0,1357407.0,159.3,181.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Santa Clara,11,Community-Acquired Pneumonia,1803.0,1377352.0,130.9,146.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Santa Clara,11,Community-Acquired Pneumonia,1564.0,1358776.0,115.1,124.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Santa Clara,11,Community-Acquired Pneumonia,1619.0,1383328.0,117.0,125.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Santa Clara,11,Community-Acquired Pneumonia,1450.0,1385342.0,104.7,112.0,0,***,0.0,0.0,0.6560056616260632,Cell suppressed for small numbers
2015,Santa Clara,11,Community-Acquired Pneumonia,1243.0,1063381.0,116.9,121.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2016,Santa Clara,11,Community-Acquired Pneumonia,0.0,304287.0,0.0,0.0,"1,362","1,493,296",91.2,178.8,1.0,Cell suppressed for small numbers
2017,Santa Clara,11,Community-Acquired Pneumonia,0.0,304287.0,0.0,0.0,"1,065","1,501,944",70.9,137.1,0.6215776395323563,Cell suppressed for small numbers
2018,Santa Clara,11,Community-Acquired Pneumonia,0.0,304287.0,0.0,0.0,970,"1,508,214",64.3,122.7,1.0,Cell suppressed for small numbers
2019,Santa Clara,11,Community-Acquired Pneumonia,0.0,304287.0,0.0,0.0,954,"1,507,624",63.3,118.9,1.0,Cell suppressed for small numbers
2020,Santa Clara,11,Community-Acquired Pneumonia,0.0,304287.0,0.0,0.0,677,"1,520,713",44.5,84.0,1.0,Cell suppressed for small numbers
2021,Santa Clara,11,Community-Acquired Pneumonia,0.0,304287.0,0.0,0.0,576,"1,493,505",38.6,70.9,1.0,Cell suppressed for small numbers
2022,Santa Clara,11,Community-Acquired Pneumonia,0.0,304287.0,0.0,0.0,780,"1,490,785",52.3,94.6,1.0,Cell suppressed for small numbers
2005,Santa Clara,12,Urinary Tract Infection,1287.0,1267009.0,101.6,122.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Santa Clara,12,Urinary Tract Infection,1378.0,1280352.0,107.6,128.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Santa Clara,12,Urinary Tract Infection,1448.0,1297418.0,111.6,131.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Santa Clara,12,Urinary Tract Infection,1552.0,1319407.0,117.6,137.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Santa Clara,12,Urinary Tract Infection,1583.0,1339490.0,118.2,136.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Santa Clara,12,Urinary Tract Infection,1501.0,1357407.0,110.6,126.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Santa Clara,12,Urinary Tract Infection,1295.0,1377352.0,94.0,106.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Santa Clara,12,Urinary Tract Infection,1303.0,1358776.0,95.9,105.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Santa Clara,12,Urinary Tract Infection,1329.0,1383328.0,96.1,104.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Santa Clara,12,Urinary Tract Infection,1259.0,1385342.0,90.9,98.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Santa Clara,12,Urinary Tract Infection,1028.0,1063381.0,96.7,102.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2016,Santa Clara,12,Urinary Tract Infection,0.0,304287.0,0.0,0.0,"1,353","1,493,296",90.6,145.0,1.0,Cell suppressed for small numbers
2017,Santa Clara,12,Urinary Tract Infection,0.0,304287.0,0.0,0.0,"1,151","1,501,944",76.6,120.9,1.0,Cell suppressed for small numbers
2018,Santa Clara,12,Urinary Tract Infection,0.0,304287.0,0.0,0.0,993,"1,508,214",65.8,102.3,0.7392418910423633,Cell suppressed for small numbers
2019,Santa Clara,12,Urinary Tract Infection,0.0,304287.0,0.0,0.0,945,"1,507,624",62.7,95.8,1.0,Cell suppressed for small numbers
2020,Santa Clara,12,Urinary Tract Infection,0.0,304287.0,0.0,0.0,662,"1,520,713",43.5,66.9,1.0,Cell suppressed for small numbers
2021,Santa Clara,12,Urinary Tract Infection,0.0,304287.0,0.0,0.0,741,"1,493,505",49.6,74.2,1.0,Cell suppressed for small numbers
2022,Santa Clara,12,Urinary Tract Infection,0.0,304287.0,0.0,0.0,886,"1,490,785",59.4,86.9,1.0,Cell suppressed for small numbers
2005,Santa Clara,13,Angina without Procedure,180.0,1267009.0,14.2,16.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Santa Clara,13,Angina without Procedure,193.0,1280352.0,15.1,17.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Santa Clara,13,Angina without Procedure,196.0,1297418.0,15.1,17.3,0,***,0.0,0.0,0.5026506897002134,Cell suppressed for small numbers
2008,Santa Clara,13,Angina without Procedure,181.0,1319407.0,13.7,15.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Santa Clara,13,Angina without Procedure,120.0,1339490.0,9.0,10.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Santa Clara,13,Angina without Procedure,107.0,1357407.0,7.9,8.7,0,***,0.0,0.0,1.0050809395684694,Cell suppressed for small numbers
2011,Santa Clara,13,Angina without Procedure,121.0,1377352.0,8.8,9.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Santa Clara,13,Angina without Procedure,97.0,1358776.0,7.1,7.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Santa Clara,13,Angina without Procedure,94.0,1383328.0,6.8,7.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Santa Clara,13,Angina without Procedure,107.0,1385342.0,7.7,8.1,0,***,0.0,0.0,1.0388505882769183,Cell suppressed for small numbers
2015,Santa Clara,13,Angina without Procedure,75.0,1063381.0,7.1,7.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2005,Santa Clara,14,Uncontrolled Diabetes,44.0,1267009.0,3.5,3.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Santa Clara,14,Uncontrolled Diabetes,46.0,1280352.0,3.6,3.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Santa Clara,14,Uncontrolled Diabetes,46.0,1297418.0,3.5,3.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Santa Clara,14,Uncontrolled Diabetes,58.0,1319407.0,4.4,4.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Santa Clara,14,Uncontrolled Diabetes,41.0,1339490.0,3.1,3.2,0,***,0.0,0.0,0.5563621407493375,Cell suppressed for small numbers
2010,Santa Clara,14,Uncontrolled Diabetes,39.0,1357407.0,2.9,3.0,0,***,0.0,0.0,0.7558402868999043,Cell suppressed for small numbers
2011,Santa Clara,14,Uncontrolled Diabetes,49.0,1377352.0,3.6,3.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Santa Clara,14,Uncontrolled Diabetes,40.0,1358776.0,2.9,3.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Santa Clara,14,Uncontrolled Diabetes,44.0,1383328.0,3.2,3.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Santa Clara,14,Uncontrolled Diabetes,39.0,1385342.0,2.8,2.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Santa Clara,14,Uncontrolled Diabetes,34.0,1063381.0,3.2,3.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2016,Santa Clara,14,Uncontrolled Diabetes,0.0,304287.0,0.0,0.0,344,"1,493,296",23.0,40.6,1.0,Cell suppressed for small numbers
2017,Santa Clara,14,Uncontrolled Diabetes,0.0,304287.0,0.0,0.0,377,"1,501,944",25.1,43.9,1.0,Cell suppressed for small numbers
2018,Santa Clara,14,Uncontrolled Diabetes,0.0,304287.0,0.0,0.0,325,"1,508,214",21.5,37.4,1.457469443086167,Cell suppressed for small numbers
2019,Santa Clara,14,Uncontrolled Diabetes,0.0,304287.0,0.0,0.0,323,"1,507,624",21.4,36.9,1.443801250522274,Cell suppressed for small numbers
2020,Santa Clara,14,Uncontrolled Diabetes,0.0,304287.0,0.0,0.0,300,"1,520,713",19.7,34.0,1.0,Cell suppressed for small numbers
2021,Santa Clara,14,Uncontrolled Diabetes,0.0,304287.0,0.0,0.0,331,"1,493,505",22.2,37.5,1.0,Cell suppressed for small numbers
2022,Santa Clara,14,Uncontrolled Diabetes,0.0,304287.0,0.0,0.0,324,"1,490,785",21.7,36.5,1.0,Cell suppressed for small numbers
2005,Santa Clara,15,Asthma in Younger Adults (Age 18-39),138.0,560804.0,24.6,24.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Santa Clara,15,Asthma in Younger Adults (Age 18-39),126.0,561660.0,22.4,22.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Santa Clara,15,Asthma in Younger Adults (Age 18-39),117.0,564346.0,20.7,20.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Santa Clara,15,Asthma in Younger Adults (Age 18-39),96.0,568884.0,16.9,16.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Santa Clara,15,Asthma in Younger Adults (Age 18-39),81.0,570557.0,14.2,14.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Santa Clara,15,Asthma in Younger Adults (Age 18-39),83.0,569544.0,14.6,14.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Santa Clara,15,Asthma in Younger Adults (Age 18-39),89.0,571151.0,15.6,15.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Santa Clara,15,Asthma in Younger Adults (Age 18-39),87.0,534054.0,16.3,15.8,0,***,0.0,0.0,1.135498000943466,Cell suppressed for small numbers
2013,Santa Clara,15,Asthma in Younger Adults (Age 18-39),92.0,539987.0,17.0,16.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Santa Clara,15,Asthma in Younger Adults (Age 18-39),85.0,539646.0,15.8,15.4,0,***,0.0,0.0,1.075389241538895,Cell suppressed for small numbers
2015,Santa Clara,15,Asthma in Younger Adults (Age 18-39),69.0,400842.0,17.2,16.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2016,Santa Clara,15,Asthma in Younger Adults (Age 18-39),0.0,304287.0,0.0,0.0,79,"616,061",12.8,25.8,1.0,Cell suppressed for small numbers
2017,Santa Clara,15,Asthma in Younger Adults (Age 18-39),0.0,304287.0,0.0,0.0,69,"619,315",11.1,22.4,1.2550809824534066,Cell suppressed for small numbers
