year,month,quarter,mktcarrier,mktcarrierairlineid,mktcarriername,mktuniquecarrier,mktuniquecarriername,opcarrier,opcarrierairlineid,opcarriername,opuniquecarrier,opuniquecarriername,paxalttrans,paxnoalttrans,paxnocomp_one,paxnocomp_two,paxnocomp_three,totdenboarding,paxcomp_one,paxcomp_two,paxupgrade,paxdowngrade,totboarding,comppaid_one,comppaid_two,comppaid_three,codeshare,opcarriersource
2015,6,2,,,,,,US,20355.0,US Airways Inc.,US,US Airways Inc.,91,731,0,304,30,1156,1126,6323,2622.0,44.0,16073671,18792.0,695300.0,0,False,US
2012,3,1,VX,21171.0,Virgin America,VX,Virgin America,VX,21171.0,Virgin America,VX,Virgin America,2,0,0,0,10,12,3,14,0.0,0.0,1402246,2256.0,700.0,7651,False,VX
2012,6,2,VX,21171.0,Virgin America,VX,Virgin America,VX,21171.0,Virgin America,VX,Virgin America,0,0,0,0,4,4,0,3,1.0,1.0,1600351,0.0,0.0,825,False,VX
2012,9,3,VX,21171.0,Virgin America,VX,Virgin America,VX,21171.0,Virgin America,VX,Virgin America,5,4,0,0,2,11,9,2,1.0,0.0,1663716,1000.0,2600.0,500,False,VX
2012,12,4,VX,21171.0,Virgin America,VX,Virgin America,VX,21171.0,Virgin America,VX,Virgin America,12,0,3,0,3,18,12,30,19.0,31.0,1499063,6662.0,401.0,6853,False,VX
2013,3,1,VX,21171.0,Virgin America,VX,Virgin America,VX,21171.0,Virgin America,VX,Virgin America,10,0,1,0,0,11,10,119,17.0,4.0,1319210,4229.0,2900.0,35639,False,VX
2013,6,2,VX,21171.0,Virgin America,VX,Virgin America,VX,21171.0,Virgin America,VX,Virgin America,12,0,0,3,0,12,12,68,7.0,0.0,1708688,8080.0,0.0,26836,False,VX
2013,9,3,VX,21171.0,Virgin America,VX,Virgin America,VX,21171.0,Virgin America,VX,Virgin America,1,0,1,0,0,2,1,60,8.0,1.0,1661469,250.0,0.0,17708,False,VX
2013,12,4,VX,21171.0,Virgin America,VX,Virgin America,VX,21171.0,Virgin America,VX,Virgin America,1,0,0,0,0,1,1,104,6.0,1.0,1555207,400.0,0.0,27816,False,VX
2014,3,1,VX,21171.0,Virgin America,VX,Virgin America,VX,21171.0,Virgin America,VX,Virgin America,22,3,0,0,0,25,25,236,12.0,2.0,1459461,16091.0,4078.0,81732,False,VX
2014,6,2,VX,21171.0,Virgin America,VX,Virgin America,VX,21171.0,Virgin America,VX,Virgin America,11,0,0,0,0,11,11,137,2.0,0.0,1703282,9664.0,0.0,39850,False,VX
2014,9,3,VX,21171.0,Virgin America,VX,Virgin America,VX,21171.0,Virgin America,VX,Virgin America,5,0,0,0,0,5,5,235,9.0,0.0,1677222,8445.0,0.0,67022,False,VX
2014,12,4,VX,21171.0,Virgin America,VX,Virgin America,VX,21171.0,Virgin America,VX,Virgin America,16,0,4,0,0,16,15,302,23.0,2.0,1598058,15760.0,0.0,111530,False,VX
2015,3,1,VX,21171.0,Virgin America,VX,Virgin America,VX,21171.0,Virgin America,VX,Virgin America,5,0,0,0,0,5,5,286,6.0,0.0,1510065,4784.0,0.0,89522,False,VX
2015,6,2,VX,21171.0,Virgin America,VX,Virgin America,VX,21171.0,Virgin America,VX,Virgin America,10,5,0,0,0,15,15,669,11.0,0.0,1772262,11210.0,3321.0,241103,False,VX
2015,9,3,VX,21171.0,Virgin America,VX,Virgin America,VX,21171.0,Virgin America,VX,Virgin America,12,2,0,0,3,17,14,279,17.0,3.0,1813533,10334.0,566.0,80416,False,VX
2015,12,4,VX,21171.0,Virgin America,VX,Virgin America,VX,21171.0,Virgin America,VX,Virgin America,43,0,0,0,0,43,43,488,36.0,8.0,1832945,50048.0,200.0,269956,False,VX
2016,3,1,VX,21171.0,Virgin America,VX,Virgin America,VX,21171.0,Virgin America,VX,Virgin America,30,0,0,0,0,30,30,427,38.0,5.0,1739517,29852.0,3114.0,191437,False,VX
2016,6,2,VX,21171.0,Virgin America,VX,Virgin America,VX,21171.0,Virgin America,VX,Virgin America,16,0,0,0,0,16,16,389,13.0,0.0,2050950,18232.0,0.0,153228,False,VX
2016,9,3,VX,21171.0,Virgin America,VX,Virgin America,VX,21171.0,Virgin America,VX,Virgin America,31,0,0,0,0,31,31,948,109.0,1.0,2137471,24803.0,0.0,409781,,
2016,12,4,VX,21171.0,Virgin America,VX,Virgin America,VX,21171.0,Virgin America,VX,Virgin America,15,0,1,0,1,17,16,611,29.0,2.0,2017391,15199.0,0.0,271828,False,VX
2017,3,1,VX,21171.0,Virgin America,VX,Virgin America,VX,21171.0,Virgin America,VX,Virgin America,51,0,0,0,0,51,51,908,50.0,2.0,1803849,45980.0,0.0,463549,False,VX
2017,6,2,VX,21171.0,Virgin America,VX,Virgin America,VX,21171.0,Virgin America,VX,Virgin America,94,8,7,0,2,111,103,643,24.0,6.0,2100967,81069.0,18356.0,346145,False,VX
2017,9,3,VX,21171.0,Virgin America,VX,Virgin America,VX,21171.0,Virgin America,VX,Virgin America,3,0,0,0,0,3,3,170,35.0,0.0,2185213,3838.0,0.0,900073,False,VX
2017,12,4,VX,21171.0,Virgin America,VX,Virgin America,VX,21171.0,Virgin America,VX,Virgin America,61,2,8,0,0,71,71,213,29.0,0.0,2193909,52338.0,0.0,114201,False,VX
2018,3,1,VX,21171.0,Virgin America,VX,Virgin America,VX,21171.0,Virgin America,VX,Virgin America,18,0,0,4,0,22,18,89,30.0,1.0,2045185,16098.0,0.0,41000,False,VX
2011,3,1,,,,,,OW,,,,,9,7,0,61,0,77,77,428,0.0,0.0,526952,1307.0,2400.0,0,False,OW
2019,3,1,AA,19805.0,American Airlines Inc.,AA,American Airlines Inc.,AA,19805.0,American Airlines Inc.,AA,American Airlines Inc.,6,348,0,1448,7,1809,1802,14914,575.0,352.0,13094377,110.0,372222.0,0,True,AA
2019,3,1,AS,19930.0,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930.0,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,113,0,1,2,116,113,814,158.0,8.0,2502296,0.0,93250.0,0,True,AS
2019,3,1,HA,19690.0,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,HA,19690.0,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,0,0,0,0,0,0,0,6,0.0,0.0,52776,0.0,0.0,0,True,HA
2019,6,2,AA,19805.0,American Airlines Inc.,AA,American Airlines Inc.,AA,19805.0,American Airlines Inc.,AA,American Airlines Inc.,22,464,0,1434,9,1929,1920,16503,834.0,696.0,15183390,7735.0,457223.0,0,True,AA
2019,6,2,AS,19930.0,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930.0,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,117,0,0,5,122,117,1047,586.0,3.0,2749500,0.0,115527.0,0,True,AS
2019,6,2,HA,19690.0,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,HA,19690.0,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,0,0,0,0,0,0,0,4,0.0,0.0,57004,0.0,0.0,0,True,HA
2019,9,3,AA,19805.0,American Airlines Inc.,AA,American Airlines Inc.,AA,19805.0,American Airlines Inc.,AA,American Airlines Inc.,23,586,0,982,0,1591,1591,11634,588.0,413.0,15114574,8483.0,580273.0,0,True,AA
2019,9,3,AS,19930.0,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930.0,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,57,0,0,3,60,57,700,183.0,1.0,2826987,0.0,54747.0,0,True,AS
2019,9,3,HA,19690.0,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,HA,19690.0,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,0,0,0,0,0,0,0,3,0.0,0.0,55769,0.0,0.0,0,True,HA
2019,12,4,AA,19805.0,American Airlines Inc.,AA,American Airlines Inc.,AA,19805.0,American Airlines Inc.,AA,American Airlines Inc.,14,348,0,1216,0,1578,1578,9417,337.0,517.0,14825816,2264.0,458308.0,0,True,AA
2019,12,4,AS,19930.0,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930.0,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,49,0,0,5,54,49,906,123.0,2.0,2837052,0.0,37006.0,0,True,AS
2019,12,4,HA,19690.0,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,HA,19690.0,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,0,0,0,0,0,0,0,12,0.0,0.0,50602,0.0,0.0,0,True,HA
2020,3,1,AA,19805.0,American Airlines Inc.,AA,American Airlines Inc.,AA,19805.0,American Airlines Inc.,AA,American Airlines Inc.,8,254,0,785,0,1047,1047,6272,269.0,507.0,11606872,2889.0,415160.0,0,True,AA
2020,3,1,AS,19930.0,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930.0,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,42,0,0,3,45,42,429,77.0,4.0,2200742,0.0,24169.0,0,True,AS
2020,3,1,HA,19690.0,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,HA,19690.0,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,0,0,0,0,0,0,0,7,0.0,0.0,41713,0.0,0.0,0,True,HA
2020,6,2,AA,19805.0,American Airlines Inc.,AA,American Airlines Inc.,AA,19805.0,American Airlines Inc.,AA,American Airlines Inc.,12,105,0,7,0,124,124,801,39.0,20.0,2886418,0.0,34051.0,0,True,AA
2020,6,2,AS,19930.0,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930.0,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,41,0,0,4,45,41,113,2.0,0.0,640409,0.0,24484.0,0,True,AS
2020,6,2,HA,19690.0,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,HA,19690.0,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,0,0,0,0,0,0,0,7,0.0,0.0,5921,0.0,0.0,0,True,HA
2020,9,3,AA,19805.0,American Airlines Inc.,AA,American Airlines Inc.,AA,19805.0,American Airlines Inc.,AA,American Airlines Inc.,15,255,0,85,0,355,355,2319,103.0,57.0,6810260,1000.0,111076.0,0,True,AA
2020,9,3,AS,19930.0,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930.0,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,0,0,0,4,4,0,0,0.0,1.0,1529125,0.0,0.0,0,True,AS
2020,9,3,HA,19690.0,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,HA,19690.0,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,0,0,0,0,0,0,0,0,0.0,0.0,10866,0.0,0.0,0,True,HA
2020,12,4,AA,19805.0,American Airlines Inc.,AA,American Airlines Inc.,AA,19805.0,American Airlines Inc.,AA,American Airlines Inc.,3,28,0,47,0,78,78,1395,65.0,91.0,7755943,788.0,29602.0,0,True,AA
2020,12,4,AS,19930.0,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930.0,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,1,0,0,0,1,1,7,0.0,0.0,1359127,0.0,226.0,0,True,AS
2020,12,4,HA,19690.0,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,HA,19690.0,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,0,0,0,0,0,0,0,0,0.0,0.0,7641,0.0,0.0,0,True,HA
2021,3,1,AA,19805.0,American Airlines Inc.,AA,American Airlines Inc.,AA,19805.0,American Airlines Inc.,AA,American Airlines Inc.,6,83,0,15,0,104,104,3354,,,8034815,,,0,True,AA
2021,3,1,AS,19930.0,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930.0,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,18,0,0,0,18,18,152,,,1604818,,,0,True,AS
2021,3,1,HA,19690.0,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,HA,19690.0,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,0,0,0,0,0,0,0,0,,,1502,,,0,True,HA
2021,6,2,AA,19805.0,American Airlines Inc.,AA,American Airlines Inc.,AA,19805.0,American Airlines Inc.,AA,American Airlines Inc.,18,318,5,139,0,480,475,6169,,,13239499,,,0,True,AA
2021,6,2,AS,19930.0,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930.0,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,77,0,0,0,77,77,1129,,,2650265,,,0,True,AS
2021,9,3,AA,19805.0,American Airlines Inc.,AA,American Airlines Inc.,AA,19805.0,American Airlines Inc.,AA,American Airlines Inc.,6,308,1,187,6,508,507,6286,,,13805973,,,24946,True,AA
2021,9,3,AS,19930.0,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930.0,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,63,0,0,0,63,63,752,,,2845055,,,1196,True,AS
