Unit,Inci_no,Disp_date,Disp_time,Notif_date,Notif_time,Roll_date,Roll_time,Arv_date,Arv_time,City,Fdid,Final_nature,Dispatch_Datetime,Notification_Datetime,Roll_Datetime,Arrival_Datetime,ObjectId
E277,18404447,2018/11/01 16:47:37+00,2020/01/02 16:47:37+00,2018/11/01 16:48:45+00,2020/01/02 16:48:45+00,2018-11-01T16:49:45Z,9:49:45,2018/11/01 16:56:05+00,2020/01/02 16:56:05+00,TEMPE,8293,UNC,2018/11/01 23:47:00+00,2018/11/01 23:48:00+00,11/1/2018 16:49,2018/11/01 23:56:00+00,8148
E273,18404504,2018/11/01 17:32:55+00,2020/01/02 17:32:55+00,2018/11/01 17:33:27+00,2020/01/02 17:33:27+00,2018-11-01T17:33:53Z,10:33:53,2018/11/01 17:36:48+00,2020/01/02 17:36:48+00,TEMPE,8293,HA,2018/11/02 00:32:00+00,2018/11/02 00:33:00+00,11/1/2018 17:33,2018/11/02 00:36:00+00,8149
E271,18404527,2018/11/01 17:48:39+00,2020/01/02 17:48:39+00,2018/11/01 17:49:13+00,2020/01/02 17:49:13+00,2018-11-01T17:49:32Z,10:49:32,2018/11/01 17:53:49+00,2020/01/02 17:53:49+00,TEMPE,8293,ODS,2018/11/02 00:48:00+00,2018/11/02 00:49:00+00,11/1/2018 17:49,2018/11/02 00:53:00+00,8150
L273,18404529,2018/11/01 17:50:31+00,2020/01/02 17:50:31+00,2018/11/01 17:51:10+00,2020/01/02 17:51:10+00,2018-11-01T17:51:54Z,10:51:54,2018/11/01 17:55:33+00,2020/01/02 17:55:33+00,TEMPE,8293,962A,2018/11/02 00:50:00+00,2018/11/02 00:51:00+00,11/1/2018 17:51,2018/11/02 00:55:00+00,8151
E278,18404579,2018/11/01 18:32:59+00,2020/01/02 18:32:59+00,2018/11/01 18:33:35+00,2020/01/02 18:33:35+00,2018-11-01T18:34:03Z,11:34:03,2018/11/01 18:37:44+00,2020/01/02 18:37:44+00,TEMPE,8293,962P,2018/11/02 01:32:00+00,2018/11/02 01:33:00+00,11/1/2018 18:34,2018/11/02 01:37:00+00,8152
E271,18404595,2018/11/01 18:47:15+00,2020/01/02 18:47:15+00,2018/11/01 18:48:04+00,2020/01/02 18:48:04+00,2018-11-01T18:48:28Z,11:48:28,2018/11/01 18:51:10+00,2020/01/02 18:51:10+00,TEMPE,8293,962P,2018/11/02 01:47:00+00,2018/11/02 01:48:00+00,11/1/2018 18:48,2018/11/02 01:51:00+00,8153
E277,18404601,2018/11/01 18:51:17+00,2020/01/02 18:51:17+00,2018/11/01 18:53:03+00,2020/01/02 18:53:03+00,2018-11-01T18:53:49Z,11:53:49,2018/11/01 18:56:17+00,2020/01/02 18:56:17+00,TEMPE,8293,962A,2018/11/02 01:51:00+00,2018/11/02 01:53:00+00,11/1/2018 18:53,2018/11/02 01:56:00+00,8154
E273,18404602,2018/11/01 18:53:21+00,2020/01/02 18:53:21+00,2018/11/01 18:53:54+00,2020/01/02 18:53:54+00,2018-11-01T18:54:27Z,11:54:27,2018/11/01 18:57:12+00,2020/01/02 18:57:12+00,TEMPE,8293,962MC,2018/11/02 01:53:00+00,2018/11/02 01:53:00+00,11/1/2018 18:54,2018/11/02 01:57:00+00,8155
E278,18404618,2018/11/01 19:01:46+00,2020/01/02 19:01:46+00,2018/11/01 19:02:25+00,2020/01/02 19:02:25+00,2018-11-01T19:02:29Z,12:02:29,2018/11/01 19:03:47+00,2020/01/02 19:03:47+00,TEMPE,8293,GSW,2018/11/02 02:01:00+00,2018/11/02 02:02:00+00,11/1/2018 19:02,2018/11/02 02:03:00+00,8156
E271,18404638,2018/11/01 19:24:23+00,2020/01/02 19:24:23+00,2018/11/01 19:25:03+00,2020/01/02 19:25:03+00,2018-11-01T19:25:22Z,12:25:22,2018/11/01 19:27:25+00,2020/01/02 19:27:25+00,TEMPE,8293,962BC,2018/11/02 02:24:00+00,2018/11/02 02:25:00+00,11/1/2018 19:25,2018/11/02 02:27:00+00,8157
LT276,18404653,2018/11/01 19:38:30+00,2020/01/02 19:38:30+00,2018/11/01 19:39:32+00,2020/01/02 19:39:32+00,2018-11-01T19:40:15Z,12:40:15,2018/11/01 19:43:18+00,2020/01/02 19:43:18+00,TEMPE,8293,INJA,2018/11/02 02:38:00+00,2018/11/02 02:39:00+00,11/1/2018 19:40,2018/11/02 02:43:00+00,8158
E276,18404670,2018/11/01 19:51:47+00,2020/01/02 19:51:47+00,2018/11/01 19:52:18+00,2020/01/02 19:52:18+00,2018-11-01T19:52:56Z,12:52:56,2018/11/01 19:58:51+00,2020/01/02 19:58:51+00,TEMPE,8293,CODEX,2018/11/02 02:51:00+00,2018/11/02 02:52:00+00,11/1/2018 19:52,2018/11/02 02:58:00+00,8159
LT273,18404678,2018/11/01 19:57:28+00,2020/01/02 19:57:28+00,2018/11/01 19:58:30+00,2020/01/02 19:58:30+00,2018-11-01T19:59:11Z,12:59:11,2018/11/01 20:02:38+00,2020/01/02 20:02:38+00,TEMPE,8293,ABDA,2018/11/02 02:57:00+00,2018/11/02 02:58:00+00,11/1/2018 19:59,2018/11/02 03:02:00+00,8160
LT276,18404686,2018/11/01 20:06:25+00,2020/01/02 20:06:25+00,2018/11/01 20:07:02+00,2020/01/02 20:07:02+00,2018-11-01T20:07:27Z,13:07:27,2018/11/01 20:09:08+00,2020/01/02 20:09:08+00,TEMPE,8293,UNC,2018/11/02 03:06:00+00,2018/11/02 03:07:00+00,11/1/2018 20:07,2018/11/02 03:09:00+00,8161
E272,18404701,2018/11/01 20:17:28+00,2020/01/02 20:17:28+00,2018/11/01 20:18:27+00,2020/01/02 20:18:27+00,2018-11-01T20:18:49Z,13:18:49,2018/11/01 20:22:10+00,2020/01/02 20:22:10+00,TEMPE,8293,DB,2018/11/02 03:17:00+00,2018/11/02 03:18:00+00,11/1/2018 20:18,2018/11/02 03:22:00+00,8162
E277,18404842,2018/11/01 23:07:59+00,2020/01/02 23:07:59+00,2018/11/01 23:08:55+00,2020/01/02 23:08:55+00,2018-11-01T23:09:39Z,16:09:39,2018/11/01 23:14:43+00,2020/01/02 23:14:43+00,TEMPE,8293,ALOC,2018/11/02 06:07:00+00,2018/11/02 06:08:00+00,11/1/2018 23:09,2018/11/02 06:14:00+00,8163
E276,18404849,2018/11/01 23:24:08+00,2020/01/02 23:24:08+00,2018/11/01 23:24:32+00,2020/01/02 23:24:32+00,2018-11-01T23:25:56Z,16:25:56,2018/11/01 23:28:33+00,2020/01/02 23:28:33+00,TEMPE,8293,ALOC,2018/11/02 06:24:00+00,2018/11/02 06:24:00+00,11/1/2018 23:25,2018/11/02 06:28:00+00,8164
E276,18404868,2018/11/02 00:00:47+00,2020/01/03 00:00:47+00,2018/11/02 00:02:17+00,2020/01/03 00:02:17+00,2018-11-02T00:02:19Z,17:02:19,2018/11/02 00:04:20+00,2020/01/03 00:04:20+00,TEMPE,8293,ALOC,2018/11/02 07:00:00+00,2018/11/02 07:02:00+00,11/2/2018 0:02,2018/11/02 07:04:00+00,8165
LT276,18404898,2018/11/02 00:52:32+00,2020/01/03 00:52:32+00,2018/11/02 00:54:06+00,2020/01/03 00:54:06+00,2018-11-02T00:55:20Z,17:55:20,2018/11/02 01:00:25+00,2020/01/03 01:00:25+00,TEMPE,8293,SEIZA,2018/11/02 07:52:00+00,2018/11/02 07:54:00+00,11/2/2018 0:55,2018/11/02 08:00:00+00,8166
E272,18404913,2018/11/02 01:36:53+00,2020/01/03 01:36:53+00,2018/11/02 01:38:10+00,2020/01/03 01:38:10+00,2018-11-02T01:39:00Z,18:39:00,2018/11/02 01:42:11+00,2020/01/03 01:42:11+00,TEMPE,8293,DB,2018/11/02 08:36:00+00,2018/11/02 08:38:00+00,11/2/2018 1:39,2018/11/02 08:42:00+00,8167
E274,18404932,2018/11/02 02:35:40+00,2020/01/03 02:35:40+00,2018/11/02 02:37:10+00,2020/01/03 02:37:10+00,2018-11-02T02:38:18Z,19:38:18,2018/11/02 02:42:16+00,2020/01/03 02:42:16+00,TEMPE,8293,ILLA,2018/11/02 09:35:00+00,2018/11/02 09:37:00+00,11/2/2018 2:38,2018/11/02 09:42:00+00,8168
E278,18404956,2018/11/02 03:40:30+00,2020/01/03 03:40:30+00,2018/11/02 03:42:26+00,2020/01/03 03:42:26+00,2018-11-02T03:43:14Z,20:43:14,2018/11/02 03:45:55+00,2020/01/03 03:45:55+00,TEMPE,8293,OD,2018/11/02 10:40:00+00,2018/11/02 10:42:00+00,11/2/2018 3:43,2018/11/02 10:45:00+00,8169
E277,18405111,2018/11/02 08:21:38+00,2020/01/02 08:21:38+00,2018/11/02 08:22:12+00,2020/01/02 08:22:12+00,2018-11-02T08:22:32Z,1:22:32,2018/11/02 08:27:00+00,2020/01/02 08:27:00+00,TEMPE,8293,962A,2018/11/02 15:21:00+00,2018/11/02 15:22:00+00,11/2/2018 8:22,2018/11/02 15:27:00+00,8170
E274,18405308,2018/11/02 11:04:32+00,2020/01/02 11:04:32+00,2018/11/02 11:05:13+00,2020/01/02 11:05:13+00,2018-11-02T11:05:53Z,4:05:53,2018/11/02 11:08:12+00,2020/01/02 11:08:12+00,TEMPE,8293,DIAB,2018/11/02 18:04:00+00,2018/11/02 18:05:00+00,11/2/2018 11:05,2018/11/02 18:08:00+00,8171
E275,18405373,2018/11/02 11:53:12+00,2020/01/02 11:53:12+00,2018/11/02 11:54:54+00,2020/01/02 11:54:54+00,2018-11-02T11:55:06Z,4:55:06,2018/11/02 11:58:19+00,2020/01/02 11:58:19+00,TEMPE,8293,DIAB,2018/11/02 18:53:00+00,2018/11/02 18:54:00+00,11/2/2018 11:55,2018/11/02 18:58:00+00,8172
E277,18405408,2018/11/02 12:16:31+00,2020/01/02 12:16:31+00,2018/11/02 12:17:33+00,2020/01/02 12:17:33+00,2018-11-02T12:17:56Z,5:17:56,2018/11/02 12:20:25+00,2020/01/02 12:20:25+00,TEMPE,8293,CVA,2018/11/02 19:16:00+00,2018/11/02 19:17:00+00,11/2/2018 12:17,2018/11/02 19:20:00+00,8173
E278,18405420,2018/11/02 12:27:00+00,2020/01/02 12:27:00+00,2018/11/02 12:27:27+00,2020/01/02 12:27:27+00,2018-11-02T12:27:58Z,5:27:58,2018/11/02 12:28:42+00,2020/01/02 12:28:42+00,TEMPE,8293,962P,2018/11/02 19:27:00+00,2018/11/02 19:27:00+00,11/2/2018 12:27,2018/11/02 19:28:00+00,8174
E271,18405432,2018/11/02 12:34:39+00,2020/01/02 12:34:39+00,2018/11/02 12:35:20+00,2020/01/02 12:35:20+00,2018-11-02T12:35:53Z,5:35:53,2018/11/02 12:39:45+00,2020/01/02 12:39:45+00,TEMPE,8293,INJA,2018/11/02 19:34:00+00,2018/11/02 19:35:00+00,11/2/2018 12:35,2018/11/02 19:39:00+00,8175
E274,18405443,2018/11/02 12:42:32+00,2020/01/02 12:42:32+00,2018/11/02 12:43:43+00,2020/01/02 12:43:43+00,2018-11-02T12:44:21Z,5:44:21,2018/11/02 12:48:54+00,2020/01/02 12:48:54+00,TEMPE,8293,ILLA,2018/11/02 19:42:00+00,2018/11/02 19:43:00+00,11/2/2018 12:44,2018/11/02 19:48:00+00,8176
E276,18405581,2018/11/02 14:31:13+00,2020/01/02 14:31:13+00,2018/11/02 14:33:24+00,2020/01/02 14:33:24+00,2018-11-02T14:33:24Z,7:33:24,2018/11/02 14:36:32+00,2020/01/02 14:36:32+00,TEMPE,8293,ALOC,2018/11/02 21:31:00+00,2018/11/02 21:33:00+00,11/2/2018 14:33,2018/11/02 21:36:00+00,8177
LT276,18405586,2018/11/02 14:35:13+00,2020/01/02 14:35:13+00,2018/11/02 14:35:47+00,2020/01/02 14:35:47+00,2018-11-02T14:35:57Z,7:35:57,2018/11/02 14:39:50+00,2020/01/02 14:39:50+00,TEMPE,8293,SEIZA,2018/11/02 21:35:00+00,2018/11/02 21:35:00+00,11/2/2018 14:35,2018/11/02 21:39:00+00,8178
E278,18405694,2018/11/02 15:55:53+00,2020/01/02 15:55:53+00,2018/11/02 15:56:58+00,2020/01/02 15:56:58+00,2018-11-02T15:57:03Z,8:57:03,2018/11/02 15:59:16+00,2020/01/02 15:59:16+00,TEMPE,8293,ILLA,2018/11/02 22:55:00+00,2018/11/02 22:56:00+00,11/2/2018 15:57,2018/11/02 22:59:00+00,8179
E277,18405781,2018/11/02 17:10:17+00,2020/01/02 17:10:17+00,2018/11/02 17:11:05+00,2020/01/02 17:11:05+00,2018-11-02T17:11:36Z,10:11:36,2018/11/02 17:15:36+00,2020/01/02 17:15:36+00,TEMPE,8293,SEIZA,2018/11/03 00:10:00+00,2018/11/03 00:11:00+00,11/2/2018 17:11,2018/11/03 00:15:00+00,8180
E275,18405873,2018/11/02 18:10:44+00,2020/01/02 18:10:44+00,2018/11/02 18:11:39+00,2020/01/02 18:11:39+00,2018-11-02T18:11:46Z,11:11:46,2018/11/02 18:16:44+00,2020/01/02 18:16:44+00,TEMPE,8293,HA,2018/11/03 01:10:00+00,2018/11/03 01:11:00+00,11/2/2018 18:11,2018/11/03 01:16:00+00,8181
E276,18391385,2018/10/22 17:24:57+00,2020/01/02 17:24:57+00,2018/10/22 17:25:24+00,2020/01/02 17:25:24+00,2018-10-22T17:25:35Z,10:25:35,2018/10/22 17:31:48+00,2020/01/02 17:31:48+00,TEMPE,8293,962P,2018/10/23 00:24:00+00,2018/10/23 00:25:00+00,10/22/2018 17:25,2018/10/23 00:31:00+00,8182
E273,18408093,2018/11/04 14:21:58+00,2020/01/02 14:21:58+00,2018/11/04 14:22:26+00,2020/01/02 14:22:26+00,2018-11-04T14:23:23Z,7:23:23,2018/11/04 14:26:42+00,2020/01/02 14:26:42+00,TEMPE,8293,CP,2018/11/04 21:21:00+00,2018/11/04 21:22:00+00,11/4/2018 14:23,2018/11/04 21:26:00+00,8183
E272,18405984,2018/11/02 19:29:29+00,2020/01/02 19:29:29+00,2018/11/02 19:30:20+00,2020/01/02 19:30:20+00,2018-11-02T19:30:43Z,12:30:43,2018/11/02 19:35:10+00,2020/01/02 19:35:10+00,TEMPE,8293,SEIZA,2018/11/03 02:29:00+00,2018/11/03 02:30:00+00,11/2/2018 19:30,2018/11/03 02:35:00+00,8184
E274,18399340,2018/10/28 18:37:39+00,2020/01/02 18:37:39+00,2018/10/28 18:38:26+00,2020/01/02 18:38:26+00,2018-10-28T18:38:56Z,11:38:56,2018/10/28 18:43:55+00,2020/01/02 18:43:55+00,TEMPE,8293,ALOC,2018/10/29 01:37:00+00,2018/10/29 01:38:00+00,10/28/2018 18:38,2018/10/29 01:43:00+00,8185
LT273,18401833,2018/10/30 16:32:01+00,2020/01/02 16:32:01+00,2018/10/30 16:32:28+00,2020/01/02 16:32:28+00,2018-10-30T16:33:10Z,9:33:10,2018/10/30 16:36:04+00,2020/01/02 16:36:04+00,TEMPE,8293,OD,2018/10/30 23:32:00+00,2018/10/30 23:32:00+00,10/30/2018 16:33,2018/10/30 23:36:00+00,8186
E278,18408112,2018/11/04 14:37:24+00,2020/01/02 14:37:24+00,2018/11/04 14:37:51+00,2020/01/02 14:37:51+00,2018-11-04T14:37:57Z,7:37:57,2018/11/04 14:40:22+00,2020/01/02 14:40:22+00,TEMPE,8293,CP,2018/11/04 21:37:00+00,2018/11/04 21:37:00+00,11/4/2018 14:37,2018/11/04 21:40:00+00,8187
E274,18406018,2018/11/02 19:54:43+00,2020/01/02 19:54:43+00,2018/11/02 19:55:24+00,2020/01/02 19:55:24+00,2018-11-02T19:55:29Z,12:55:29,2018/11/02 20:00:05+00,2020/01/02 20:00:05+00,TEMPE,8293,ALOC,2018/11/03 02:54:00+00,2018/11/03 02:55:00+00,11/2/2018 19:55,2018/11/03 03:00:00+00,8188
E274,18401846,2018/10/30 16:43:18+00,2020/01/02 16:43:18+00,2018/10/30 16:44:19+00,2020/01/02 16:44:19+00,2018-10-30T16:44:37Z,9:44:37,2018/10/30 16:49:19+00,2020/01/02 16:49:19+00,TEMPE,8293,962BC,2018/10/30 23:43:00+00,2018/10/30 23:44:00+00,10/30/2018 16:44,2018/10/30 23:49:00+00,8189
E272,18399377,2018/10/28 19:10:33+00,2020/01/02 19:10:33+00,2018/10/28 19:12:30+00,2020/01/02 19:12:30+00,2018-10-28T19:13:10Z,12:13:10,2018/10/28 19:16:57+00,2020/01/02 19:16:57+00,TEMPE,8293,962P,2018/10/29 02:10:00+00,2018/10/29 02:12:00+00,10/28/2018 19:13,2018/10/29 02:16:00+00,8190
LT276,18408164,2018/11/04 15:37:23+00,2020/01/02 15:37:23+00,2018/11/04 15:38:24+00,2020/01/02 15:38:24+00,2018-11-04T15:38:58Z,8:38:58,2018/11/04 15:41:15+00,2020/01/02 15:41:15+00,TEMPE,8293,ALOC,2018/11/04 22:37:00+00,2018/11/04 22:38:00+00,11/4/2018 15:38,2018/11/04 22:41:00+00,8191
E271,18406049,2018/11/02 20:23:06+00,2020/01/02 20:23:06+00,2018/11/02 20:24:17+00,2020/01/02 20:24:17+00,2018-11-02T20:24:50Z,13:24:50,2018/11/02 20:30:39+00,2020/01/02 20:30:39+00,TEMPE,8293,ALOC,2018/11/03 03:23:00+00,2018/11/03 03:24:00+00,11/2/2018 20:24,2018/11/03 03:30:00+00,8192
E278,18401934,2018/10/30 17:50:42+00,2020/01/02 17:50:42+00,2018/10/30 17:51:23+00,2020/01/02 17:51:23+00,2018-10-30T17:51:52Z,10:51:52,2018/10/30 17:56:28+00,2020/01/02 17:56:28+00,TEMPE,8293,ALOC,2018/10/31 00:50:00+00,2018/10/31 00:51:00+00,10/30/2018 17:51,2018/10/31 00:56:00+00,8193
E271,18399396,2018/10/28 19:21:40+00,2020/01/02 19:21:40+00,2018/10/28 19:23:55+00,2020/01/02 19:23:55+00,2018-10-28T19:24:15Z,12:24:15,2018/10/28 19:27:31+00,2020/01/02 19:27:31+00,TEMPE,8293,ILLA,2018/10/29 02:21:00+00,2018/10/29 02:23:00+00,10/28/2018 19:24,2018/10/29 02:27:00+00,8194
E271,18408311,2018/11/04 18:03:28+00,2020/01/02 18:03:28+00,2018/11/04 18:03:46+00,2020/01/02 18:03:46+00,2018-11-04T18:04:19Z,11:04:19,2018/11/04 18:07:57+00,2020/01/02 18:07:57+00,TEMPE,8293,DB,2018/11/05 01:03:00+00,2018/11/05 01:03:00+00,11/4/2018 18:04,2018/11/05 01:07:00+00,8195
E278,18406054,2018/11/02 20:27:30+00,2020/01/02 20:27:30+00,2018/11/02 20:28:08+00,2020/01/02 20:28:08+00,2018-11-02T20:28:54Z,13:28:54,2018/11/02 20:31:27+00,2020/01/02 20:31:27+00,TEMPE,8293,ALOC,2018/11/03 03:27:00+00,2018/11/03 03:28:00+00,11/2/2018 20:28,2018/11/03 03:31:00+00,8196
E271,18401976,2018/10/30 18:21:43+00,2020/01/02 18:21:43+00,2018/10/30 18:23:16+00,2020/01/02 18:23:16+00,2018-10-30T18:23:33Z,11:23:33,2018/10/30 18:26:59+00,2020/01/02 18:26:59+00,TEMPE,8293,ALOC,2018/10/31 01:21:00+00,2018/10/31 01:23:00+00,10/30/2018 18:23,2018/10/31 01:26:00+00,8197
E276,18399427,2018/10/28 19:48:31+00,2020/01/02 19:48:31+00,2018/10/28 19:48:53+00,2020/01/02 19:48:53+00,2018-10-28T19:49:26Z,12:49:26,2018/10/28 19:50:58+00,2020/01/02 19:50:58+00,TEMPE,8293,UNC,2018/10/29 02:48:00+00,2018/10/29 02:48:00+00,10/28/2018 19:49,2018/10/29 02:50:00+00,8198
E276,18408416,2018/11/04 19:31:42+00,2020/01/02 19:31:42+00,2018/11/04 19:32:18+00,2020/01/02 19:32:18+00,2018-11-04T19:32:47Z,12:32:47,2018/11/04 19:35:28+00,2020/01/02 19:35:28+00,TEMPE,8293,ALOC,2018/11/05 02:31:00+00,2018/11/05 02:32:00+00,11/4/2018 19:32,2018/11/05 02:35:00+00,8199
E271,18406081,2018/11/02 20:42:49+00,2020/01/02 20:42:49+00,2018/11/02 20:46:48+00,2020/01/02 20:46:48+00,2018-11-02T20:46:48Z,13:46:48,2018/11/02 20:46:48+00,2020/01/02 20:46:48+00,TEMPE,8293,UNC,2018/11/03 03:42:00+00,2018/11/03 03:46:00+00,11/2/2018 20:46,2018/11/03 03:46:00+00,8200
E276,18402041,2018/10/30 19:09:42+00,2020/01/02 19:09:42+00,2018/10/30 19:10:04+00,2020/01/02 19:10:04+00,2018-10-30T19:10:37Z,12:10:37,2018/10/30 19:14:43+00,2020/01/02 19:14:43+00,TEMPE,8293,SEIZA,2018/10/31 02:09:00+00,2018/10/31 02:10:00+00,10/30/2018 19:10,2018/10/31 02:14:00+00,8201
LT276,18399450,2018/10/28 20:06:46+00,2020/01/02 20:06:46+00,2018/10/28 20:08:24+00,2020/01/02 20:08:24+00,2018-10-28T20:09:14Z,13:09:14,2018/10/28 20:11:50+00,2020/01/02 20:11:50+00,TEMPE,8293,ALOC,2018/10/29 03:06:00+00,2018/10/29 03:08:00+00,10/28/2018 20:09,2018/10/29 03:11:00+00,8202
E277,18408548,2018/11/04 21:39:10+00,2020/01/02 21:39:10+00,2018/11/04 21:39:53+00,2020/01/02 21:39:53+00,2018-11-04T21:40:28Z,14:40:28,2018/11/04 21:44:42+00,2020/01/02 21:44:42+00,TEMPE,8293,SEIZA,2018/11/05 04:39:00+00,2018/11/05 04:39:00+00,11/4/2018 21:40,2018/11/05 04:44:00+00,8203
E271,18406106,2018/11/02 21:29:54+00,2020/01/02 21:29:54+00,2018/11/02 21:31:41+00,2020/01/02 21:31:41+00,2018-11-02T21:31:41Z,14:31:41,2018/11/02 21:31:57+00,2020/01/02 21:31:57+00,TEMPE,8293,962A,2018/11/03 04:29:00+00,2018/11/03 04:31:00+00,11/2/2018 21:31,2018/11/03 04:31:00+00,8204
E275,18402109,2018/10/30 20:00:15+00,2020/01/02 20:00:15+00,2018/10/30 20:01:22+00,2020/01/02 20:01:22+00,2018-10-30T20:01:48Z,13:01:48,2018/10/30 20:07:34+00,2020/01/02 20:07:34+00,TEMPE,8293,ALOC,2018/10/31 03:00:00+00,2018/10/31 03:01:00+00,10/30/2018 20:01,2018/10/31 03:07:00+00,8205
E278,18399529,2018/10/28 21:27:57+00,2020/01/02 21:27:57+00,2018/10/28 21:28:16+00,2020/01/02 21:28:16+00,2018-10-28T21:29:11Z,14:29:11,2018/10/28 21:31:25+00,2020/01/02 21:31:25+00,TEMPE,8293,OD,2018/10/29 04:27:00+00,2018/10/29 04:28:00+00,10/28/2018 21:29,2018/10/29 04:31:00+00,8206
E278,18408622,2018/11/04 23:10:21+00,2020/01/02 23:10:21+00,2018/11/04 23:11:03+00,2020/01/02 23:11:03+00,2018-11-04T23:11:36Z,16:11:36,2018/11/04 23:14:37+00,2020/01/02 23:14:37+00,TEMPE,8293,CP,2018/11/05 06:10:00+00,2018/11/05 06:11:00+00,11/4/2018 23:11,2018/11/05 06:14:00+00,8207
E275,18406111,2018/11/02 21:33:46+00,2020/01/02 21:33:46+00,2018/11/02 21:34:53+00,2020/01/02 21:34:53+00,2018-11-02T21:35:18Z,14:35:18,2018/11/02 21:41:30+00,2020/01/02 21:41:30+00,TEMPE,8293,CP,2018/11/03 04:33:00+00,2018/11/03 04:34:00+00,11/2/2018 21:35,2018/11/03 04:41:00+00,8208
E271,18402113,2018/10/30 20:06:39+00,2020/01/02 20:06:39+00,2018/10/30 20:07:35+00,2020/01/02 20:07:35+00,2018-10-30T20:08:03Z,13:08:03,2018/10/30 20:12:14+00,2020/01/02 20:12:14+00,TEMPE,8293,962BC,2018/10/31 03:06:00+00,2018/10/31 03:07:00+00,10/30/2018 20:08,2018/10/31 03:12:00+00,8209
E276,18399550,2018/10/28 21:58:01+00,2020/01/02 21:58:01+00,2018/10/28 21:58:56+00,2020/01/02 21:58:56+00,2018-10-28T21:59:32Z,14:59:32,2018/10/28 22:03:01+00,2020/01/02 22:03:01+00,TEMPE,8293,ALOC,2018/10/29 04:58:00+00,2018/10/29 04:58:00+00,10/28/2018 21:59,2018/10/29 05:03:00+00,8210
LT273,18408632,2018/11/04 23:25:38+00,2020/01/02 23:25:38+00,2018/11/04 23:26:39+00,2020/01/02 23:26:39+00,2018-11-04T23:27:44Z,16:27:44,2018/11/04 23:34:02+00,2020/01/02 23:34:02+00,TEMPE,8293,INJA,2018/11/05 06:25:00+00,2018/11/05 06:26:00+00,11/4/2018 23:27,2018/11/05 06:34:00+00,8211
E271,18408644,2018/11/04 23:53:07+00,2020/01/02 23:53:07+00,2018/11/04 23:54:30+00,2020/01/02 23:54:30+00,2018-11-04T23:55:14Z,16:55:14,2018/11/05 00:00:09+00,2020/01/03 00:00:09+00,TEMPE,8293,962P,2018/11/05 06:53:00+00,2018/11/05 06:54:00+00,11/4/2018 23:55,2018/11/05 07:00:00+00,8212
LT276,18408655,2018/11/05 00:10:49+00,2020/01/03 00:10:49+00,2018/11/05 00:11:59+00,2020/01/03 00:11:59+00,2018-11-05T00:13:02Z,17:13:02,2018/11/05 00:15:19+00,2020/01/03 00:15:19+00,TEMPE,8293,ILLA,2018/11/05 07:10:00+00,2018/11/05 07:11:00+00,11/5/2018 0:13,2018/11/05 07:15:00+00,8213
E275,18408656,2018/11/05 00:18:50+00,2020/01/03 00:18:50+00,2018/11/05 00:19:38+00,2020/01/03 00:19:38+00,2018-11-05T00:20:41Z,17:20:41,2018/11/05 00:23:08+00,2020/01/03 00:23:08+00,TEMPE,8293,OD,2018/11/05 07:18:00+00,2018/11/05 07:19:00+00,11/5/2018 0:20,2018/11/05 07:23:00+00,8214
E276,18408676,2018/11/05 00:47:24+00,2020/01/03 00:47:24+00,2018/11/05 00:47:28+00,2020/01/03 00:47:28+00,2018-11-05T00:48:35Z,17:48:35,2018/11/05 00:51:06+00,2020/01/03 00:51:06+00,TEMPE,8293,ILLA,2018/11/05 07:47:00+00,2018/11/05 07:47:00+00,11/5/2018 0:48,2018/11/05 07:51:00+00,8215
LT276,18408688,2018/11/05 01:05:10+00,2020/01/03 01:05:10+00,2018/11/05 01:06:18+00,2020/01/03 01:06:18+00,2018-11-05T01:07:07Z,18:07:07,2018/11/05 01:09:02+00,2020/01/03 01:09:02+00,TEMPE,8293,UNC,2018/11/05 08:05:00+00,2018/11/05 08:06:00+00,11/5/2018 1:07,2018/11/05 08:09:00+00,8216
LT276,18408695,2018/11/05 01:17:21+00,2020/01/03 01:17:21+00,2018/11/05 01:18:52+00,2020/01/03 01:18:52+00,2018-11-05T01:19:55Z,18:19:55,2018/11/05 01:23:55+00,2020/01/03 01:23:55+00,TEMPE,8293,CP,2018/11/05 08:17:00+00,2018/11/05 08:18:00+00,11/5/2018 1:19,2018/11/05 08:23:00+00,8217
E278,18408711,2018/11/05 01:57:36+00,2020/01/03 01:57:36+00,2018/11/05 01:58:08+00,2020/01/03 01:58:08+00,2018-11-05T01:59:18Z,18:59:18,2018/11/05 02:02:05+00,2020/01/03 02:02:05+00,TEMPE,8293,SEIZA,2018/11/05 08:57:00+00,2018/11/05 08:58:00+00,11/5/2018 1:59,2018/11/05 09:02:00+00,8218
LT273,18408740,2018/11/05 02:58:50+00,2020/01/03 02:58:50+00,2018/11/05 02:59:17+00,2020/01/03 02:59:17+00,2018-11-05T03:00:23Z,20:00:23,2018/11/05 03:03:09+00,2020/01/03 03:03:09+00,TEMPE,8293,DB,2018/11/05 09:58:00+00,2018/11/05 09:59:00+00,11/5/2018 3:00,2018/11/05 10:03:00+00,8219
