OBJECTID,SMARC_COD,SURFM_ARC,SHAPE_Length
31868,1,Surficial Material Contact,5659.8379337459
31869,1,Surficial Material Contact,1327.2226521419
31870,1,Surficial Material Contact,1008.19065579448
31871,1,Surficial Material Contact,9720.1269733001
31872,2,Hydrography Shoreline,1921.66110533531
31873,1,Surficial Material Contact,1776.65316813988
31874,1,Surficial Material Contact,867.006054011035
31875,1,Surficial Material Contact,2876.55351192366
31876,1,Surficial Material Contact,4457.64721855941
31877,2,Hydrography Shoreline,524.063656700927
31878,1,Surficial Material Contact,1032.11766456899
31879,1,Surficial Material Contact,4559.00731221814
31880,1,Surficial Material Contact,1782.5376222373
31881,2,Hydrography Shoreline,403.937027695196
31882,2,Hydrography Shoreline,405.364540563983
31883,1,Surficial Material Contact,510.887597756986
31884,1,Surficial Material Contact,939.112715889534
31885,2,Hydrography Shoreline,813.798328174985
31886,2,Hydrography Shoreline,1117.78415328451
31887,1,Surficial Material Contact,2076.53966482895
31888,2,Hydrography Shoreline,246.728015530357
31889,1,Surficial Material Contact,350.173814703113
31890,2,Hydrography Shoreline,193.977999101238
31891,1,Surficial Material Contact,939.4706218958
31892,2,Hydrography Shoreline,8773.48206507787
31893,1,Surficial Material Contact,9017.24338108829
31894,1,Surficial Material Contact,1489.28983047665
31895,2,Hydrography Shoreline,195.833189203983
31896,1,Surficial Material Contact,122.205047232442
31897,1,Surficial Material Contact,4953.8435384225
31898,2,Hydrography Shoreline,438.459363332711
31899,1,Surficial Material Contact,384.355897257037
31900,1,Surficial Material Contact,991.51360554326
31901,2,Hydrography Shoreline,2794.80798214689
31902,2,Hydrography Shoreline,217.427564388896
31903,2,Hydrography Shoreline,166.881587853317
31904,2,Hydrography Shoreline,958.361962247264
31905,1,Surficial Material Contact,138.428358041434
31906,1,Surficial Material Contact,248.309242813376
31907,2,Hydrography Shoreline,5565.41867630374
31908,2,Hydrography Shoreline,5902.77459083412
31909,2,Hydrography Shoreline,1121.47958199802
31910,1,Surficial Material Contact,1564.80311002747
31911,1,Surficial Material Contact,561.024296504209
31912,1,Surficial Material Contact,725.565057112755
31913,2,Hydrography Shoreline,3470.87595196579
31914,1,Surficial Material Contact,2587.46595412719
31915,2,Hydrography Shoreline,6455.40782476367
31916,1,Surficial Material Contact,33940.198895775
31917,2,Hydrography Shoreline,2937.09461398357
31918,1,Surficial Material Contact,2415.70158161258
31919,1,Surficial Material Contact,778.274748942349
31920,2,Hydrography Shoreline,1668.55215272188
31921,1,Surficial Material Contact,2252.99435033745
31922,1,Surficial Material Contact,21759.8265604377
31923,2,Hydrography Shoreline,2587.72160207984
31924,1,Surficial Material Contact,34.3249665391658
31925,2,Hydrography Shoreline,120.6377478588
31926,2,Hydrography Shoreline,13531.2988958816
31927,1,Surficial Material Contact,3911.6807535529
31928,2,Hydrography Shoreline,297.24177017953
31929,1,Surficial Material Contact,11601.8458899841
31930,2,Hydrography Shoreline,595.776312139366
31931,1,Surficial Material Contact,18.0540606122933
31932,1,Surficial Material Contact,6.37376164174241
31933,1,Surficial Material Contact,1458.02516041212
31934,1,Surficial Material Contact,4772.26640294785
31935,2,Hydrography Shoreline,260.732650180564
31936,2,Hydrography Shoreline,367.170914226181
31937,2,Hydrography Shoreline,460.297688387064
31938,2,Hydrography Shoreline,1344.57766320783
31939,2,Hydrography Shoreline,301.366686296501
31940,2,Hydrography Shoreline,502.811669314865
31941,2,Hydrography Shoreline,580.487421264025
31942,2,Hydrography Shoreline,7584.22383951874
31943,2,Hydrography Shoreline,303.734409733769
31944,1,Surficial Material Contact,16682.66398431
31945,1,Surficial Material Contact,14226.5049737636
31946,1,Surficial Material Contact,451.428453067857
31947,2,Hydrography Shoreline,285.007628446651
31948,1,Surficial Material Contact,1111.53803685757
31949,2,Hydrography Shoreline,4585.81414801302
31950,2,Hydrography Shoreline,11212.6426852324
31951,1,Surficial Material Contact,5088.99303187907
31952,1,Surficial Material Contact,1300.14072331721
31953,1,Surficial Material Contact,251.933697574622
31954,1,Surficial Material Contact,3028.04546293837
31955,1,Surficial Material Contact,724.559079563556
31956,2,Hydrography Shoreline,805.626657809521
31957,2,Hydrography Shoreline,1781.12113324948
31958,1,Surficial Material Contact,3109.90309357297
31959,2,Hydrography Shoreline,222.936889535605
31960,2,Hydrography Shoreline,112.094096724144
31961,2,Hydrography Shoreline,255.078138061293
31962,2,Hydrography Shoreline,1589.82653938147
31963,1,Surficial Material Contact,1319.58419778731
31964,2,Hydrography Shoreline,842.38421888372
31965,1,Surficial Material Contact,3231.37330690472
31966,1,Surficial Material Contact,4.44757864752451
31967,1,Surficial Material Contact,548.14426399668
31968,2,Hydrography Shoreline,102.097376003997
31969,1,Surficial Material Contact,5608.8324741126
31970,2,Hydrography Shoreline,1952.4512361352
31971,1,Surficial Material Contact,82.5959529127908
31972,2,Hydrography Shoreline,730.212965177587
31973,1,Surficial Material Contact,573.106088559768
31974,1,Surficial Material Contact,424.420432780832
31975,2,Hydrography Shoreline,2021.41829513382
31976,1,Surficial Material Contact,18847.1589716611
31977,2,Hydrography Shoreline,53.7326079961337
31978,1,Surficial Material Contact,762.569517705025
31979,2,Hydrography Shoreline,182.09963742337
31980,2,Hydrography Shoreline,1277.11166597892
31981,3,State Boundary,15034.2605150741
31982,1,Surficial Material Contact,377.444350787038
31983,2,Hydrography Shoreline,10644.2306852143
31984,2,Hydrography Shoreline,401.783864440949
31985,2,Hydrography Shoreline,304.136041848704
31986,2,Hydrography Shoreline,474.959619502517
31987,3,State Boundary,437.192846488998
31988,1,Surficial Material Contact,697.371739994975
31989,2,Hydrography Shoreline,1493.74905043822
31990,2,Hydrography Shoreline,458.621822365304
31991,1,Surficial Material Contact,3196.70268885693
31992,2,Hydrography Shoreline,605.503297425231
31993,2,Hydrography Shoreline,54.3491523930216
31994,2,Hydrography Shoreline,2485.34154128941
31995,2,Hydrography Shoreline,534.093045179132
31996,2,Hydrography Shoreline,871.145861711829
31997,2,Hydrography Shoreline,736.725904308399
31998,1,Surficial Material Contact,800.774819094787
31999,1,Surficial Material Contact,710.004389132375
32000,1,Surficial Material Contact,1079.07680718485
32001,2,Hydrography Shoreline,508.450054747855
32002,1,Surficial Material Contact,2224.98250431596
32003,1,Surficial Material Contact,505.074431388072
32004,2,Hydrography Shoreline,151.973642909891
32005,1,Surficial Material Contact,331.413090132005
32006,2,Hydrography Shoreline,525.276784752278
32007,1,Surficial Material Contact,2570.96309539518
32008,2,Hydrography Shoreline,2922.99909717311
32009,1,Surficial Material Contact,11761.8760380539
32010,1,Surficial Material Contact,1886.80974484843
32011,1,Surficial Material Contact,2176.32949668272
32012,1,Surficial Material Contact,3281.06886872346
32013,2,Hydrography Shoreline,2559.19583536215
32014,1,Surficial Material Contact,419.383053568529
32015,1,Surficial Material Contact,784.241292082843
32016,1,Surficial Material Contact,2007.38561486468
32017,2,Hydrography Shoreline,3046.36856906011
32018,1,Surficial Material Contact,1205.71211753465
32019,1,Surficial Material Contact,2635.22572156542
32020,1,Surficial Material Contact,2489.62090848732
32021,1,Surficial Material Contact,2185.2115696336
32022,2,Hydrography Shoreline,12478.3742892292
32023,1,Surficial Material Contact,6003.83699788621
32024,1,Surficial Material Contact,1950.46763381186
32025,1,Surficial Material Contact,1277.96270259029
32026,1,Surficial Material Contact,1786.84586064251
32027,3,State Boundary,1373.97320220842
32028,1,Surficial Material Contact,692.637718400573
32029,1,Surficial Material Contact,212.213632697092
32030,1,Surficial Material Contact,438.7444616168
32031,2,Hydrography Shoreline,315.161386632766
32032,1,Surficial Material Contact,9102.89218051403
32033,2,Hydrography Shoreline,560.925819869757
32034,2,Hydrography Shoreline,1886.53805573405
32035,3,State Boundary,520.383962889564
32036,1,Surficial Material Contact,1545.45147916293
32037,1,Surficial Material Contact,12818.1532674758
32038,3,State Boundary,317.049365130711
32039,1,Surficial Material Contact,21641.4436872398
32040,1,Surficial Material Contact,960.463396024043
32041,1,Surficial Material Contact,1084.75717047267
32042,1,Surficial Material Contact,1084.30267220023
32043,1,Surficial Material Contact,3083.22642940834
32044,1,Surficial Material Contact,2099.78618809671
32045,2,Hydrography Shoreline,1711.95516789917
32046,1,Surficial Material Contact,1898.32055559495
32047,1,Surficial Material Contact,4190.85352028823
32048,2,Hydrography Shoreline,2656.24466676651
32049,2,Hydrography Shoreline,3336.08478055876
32050,1,Surficial Material Contact,4146.16304759809
32051,2,Hydrography Shoreline,315.816756290701
32052,2,Hydrography Shoreline,2871.14853546921
32053,2,Hydrography Shoreline,153.740723617037
32054,2,Hydrography Shoreline,447.884432742918
32055,1,Surficial Material Contact,2259.13426128958
32056,2,Hydrography Shoreline,8629.68353130176
32057,2,Hydrography Shoreline,296.09256852016
32058,1,Surficial Material Contact,6201.8939026478
32059,2,Hydrography Shoreline,2190.66460577372
32060,1,Surficial Material Contact,570.348600315273
32061,1,Surficial Material Contact,11208.1034774546
32062,1,Surficial Material Contact,2596.02771511844
32063,1,Surficial Material Contact,429.776873935089
32064,2,Hydrography Shoreline,100.381002811185
32065,3,State Boundary,1137.81495805526
32066,1,Surficial Material Contact,3931.91555765567
32067,1,Surficial Material Contact,1089.61435764068
32068,2,Hydrography Shoreline,266.44282807834
32069,1,Surficial Material Contact,240.477564687798
32070,2,Hydrography Shoreline,696.681054882202
32071,1,Surficial Material Contact,102.857691069168
32072,2,Hydrography Shoreline,673.303280123957
32073,1,Surficial Material Contact,13733.7158444695
32074,2,Hydrography Shoreline,645.428735862138
32075,1,Surficial Material Contact,685.757540478155
32076,2,Hydrography Shoreline,621.574071371842
32077,2,Hydrography Shoreline,661.756717201531
32078,3,State Boundary,539.473808904358
32079,1,Surficial Material Contact,1151.51487236176
32080,2,Hydrography Shoreline,229.467303634543
32081,2,Hydrography Shoreline,473.620747289035
32082,2,Hydrography Shoreline,1451.47161702649
32083,2,Hydrography Shoreline,387.005825380443
32084,1,Surficial Material Contact,14096.2072309652
32085,2,Hydrography Shoreline,991.148309860168
32086,1,Surficial Material Contact,3542.82160257403
32087,1,Surficial Material Contact,4092.37954404484
32088,2,Hydrography Shoreline,2159.66660849345
32089,2,Hydrography Shoreline,5160.774431469
32090,2,Hydrography Shoreline,78.8023988783988
32091,2,Hydrography Shoreline,573.111950237312
32092,2,Hydrography Shoreline,1680.27831910432
32093,1,Surficial Material Contact,66.6699498470834
32094,2,Hydrography Shoreline,1076.79889839298
32095,1,Surficial Material Contact,1064.6126693495
32096,1,Surficial Material Contact,521.525194753052
32097,1,Surficial Material Contact,2779.40946034756
32098,1,Surficial Material Contact,3507.33620258629
32099,2,Hydrography Shoreline,6607.10759789108
32100,1,Surficial Material Contact,1284.83536990404
32101,1,Surficial Material Contact,3655.61389837615
32102,2,Hydrography Shoreline,4843.91814187837
32103,1,Surficial Material Contact,1385.07422924499
32104,2,Hydrography Shoreline,370.552736286722
32105,1,Surficial Material Contact,3829.68991786268
32106,2,Hydrography Shoreline,1040.55918814697
32107,2,Hydrography Shoreline,367.572750885789
32108,2,Hydrography Shoreline,705.593752401531
32109,1,Surficial Material Contact,1104.97874372451
32110,2,Hydrography Shoreline,663.886991087212
32111,2,Hydrography Shoreline,512.841316300662
32112,1,Surficial Material Contact,768.318164054056
32113,1,Surficial Material Contact,3906.02352726897
32114,1,Surficial Material Contact,3759.04812383072
32115,1,Surficial Material Contact,354.854406350819
32116,2,Hydrography Shoreline,692.953125717272
32117,2,Hydrography Shoreline,694.090931748501
32118,1,Surficial Material Contact,12636.2982345154
32119,3,State Boundary,2269.45268086826
32120,2,Hydrography Shoreline,840.529361985864
32121,1,Surficial Material Contact,1367.49864236494
32122,1,Surficial Material Contact,1692.07323833006
32123,1,Surficial Material Contact,1857.23913996743
32124,1,Surficial Material Contact,11987.537263439
32125,1,Surficial Material Contact,12848.4662869612
32126,1,Surficial Material Contact,797.497093655358
32127,2,Hydrography Shoreline,1038.24542638183
32128,2,Hydrography Shoreline,1017.95077732248
32129,2,Hydrography Shoreline,448.78303592092
32130,1,Surficial Material Contact,1026.90687564969
32131,1,Surficial Material Contact,10604.4543162467
32132,2,Hydrography Shoreline,3173.91936710464
32133,1,Surficial Material Contact,11220.0060445847
32134,2,Hydrography Shoreline,21569.5860223305
32135,2,Hydrography Shoreline,1067.09771455369
32136,1,Surficial Material Contact,2763.50363383797
32137,1,Surficial Material Contact,3938.29609933649
32138,1,Surficial Material Contact,9194.76637354308
32139,2,Hydrography Shoreline,1205.7441844163
32140,1,Surficial Material Contact,278.236335722542
32141,1,Surficial Material Contact,3886.7581100358
32142,1,Surficial Material Contact,1159.02465393222
32143,2,Hydrography Shoreline,1298.31648634613
32144,1,Surficial Material Contact,7904.35177065219
32145,2,Hydrography Shoreline,1060.28533822092
32146,1,Surficial Material Contact,1897.77131507419
32147,1,Surficial Material Contact,62.3918362268785
32148,1,Surficial Material Contact,2751.81869744749
32149,2,Hydrography Shoreline,5266.74095096878
32150,2,Hydrography Shoreline,4481.25165898731
32151,1,Surficial Material Contact,20102.4971058569
32152,2,Hydrography Shoreline,2307.62344103604
32153,1,Surficial Material Contact,149.50300491057
32154,2,Hydrography Shoreline,184.793749509244
32155,1,Surficial Material Contact,3053.42623984787
32156,2,Hydrography Shoreline,1533.321154042
32157,1,Surficial Material Contact,1926.51951812242
32158,2,Hydrography Shoreline,1101.46609608856
32159,1,Surficial Material Contact,1088.31469851097
32160,2,Hydrography Shoreline,991.085689766345
32161,1,Surficial Material Contact,915.340921359405
32162,1,Surficial Material Contact,634.542085067913
32163,1,Surficial Material Contact,4355.41723100946
32164,1,Surficial Material Contact,3253.11680462672
32165,1,Surficial Material Contact,2145.83427004456
32166,1,Surficial Material Contact,5728.22409157641
32167,1,Surficial Material Contact,332.356790677741
32168,2,Hydrography Shoreline,715.428172941926
32169,1,Surficial Material Contact,619.313272196477
32170,1,Surficial Material Contact,233.304218248156
