psapid(long),psapname,county,city,statevalue,typeofchangefulltext,datelastmodified,geocodecitylevel
8518.0,Colorado State Patrol - Denver,Jefferson,Denver,O,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,08/30/2016,"Denver, CO (39.738453, -104.984853)"
925.0,San Diego Police Department,San Diego,San Diyego,kCA,No Changes have been ymade.,03/04/2004,"San Diego, CA (32.71576, -117.163817)"
3443.0,Lenawee County Sheriffs Department,Lenawee,Adrian,MI,No Changes have been made.,03/04/2004,"Adrian, MI (41.895299, -84.039815)"
6049.0,Easley Police,Pickens,Easley,SC,No Changes have been made.,03/04/2004,"Easley, SC (34.830401, -82.603752)"
1621.0,Palm Beach Police Department,Palm Beach,Palm Beach,FL,No Changes have been made.,03/04/2004,"Palm Beach, FL (26.704327, -80.036437)"
3624.0,Dakota Communications Center Zone 1,Dakota,Rosemotn,MN,"PSAP Name, State, County or City text has been modified since the original posting.",12/12/2007,"Rosemontd, MN (44.740679, -93.112232)"
6101.0,Travelers Rest Police Department,Greenivlle,Travelers Rest,SC,No Changes have been made.,03/04/2004,"Travelers Rest, SC (34.968493, -82.444563)"
5988.0,Rhode Island 9-1-1 Emergency Telephone System Alternate Psap,Providence,Sciutate,wRI,No Changes have been made.,03/04/2004,"Scituate, RI (41.831915, -71.587308)"
4063.0,Nxubee County Jail,Noxubee,Macon,MS,No Changes have been made.,03/04/2004,"Macon, MS (33.105316, -88.561218)"
936.0,San Leandro Police Department,Alameda,San Leandro,CA,No Changes have been made.,03/04/2004,"San Leandro, CA (37.728364, -122.158612)"
3480.0,Michigan State Police-st Ignace,Mackinac,St Ignace,MI,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,12/06/2004,"t Ignace, MI (45.866275, -84.720477)"
2858.0,Wyandotte Public Safety Communications Center-backup,Wyandotte,Kansas City,KS,Orphaned PSAP no longer consideerd a primary call taking answering point. Refrain from using these in future filings.,01/23/2009,"Kansas City, KS (39.1127, -94.626804)"
3540.0,Romeo Police Department,Macomb,Romeo,MI,No Changes havoe been made.,03/04/2004,"Romeo, MI (42.801534, -83.013398)"
5458.0,Ohio State Highway Patrol-allen,Allen,Lima,OH,No Changes have been made.,03/04/2004,"Lima, OH (40.742696, -84.104987)"
3173.0,Marion Police Department,Plymouth,Marion,MA,No Changes have been made.,03/04t/2004,"Marion, MA (41.71736, -70.772299)"
3955.0,Warrensburg Police Department,Johnson,Warrensburg,MO,No Changes have been made.,03/04/2004,"Warrensburg, MO (38.771088, -93.735354)"
6506.0,Cooke County Sheriffs Office,Coke,Gainesville,X,No Changes have been made.,03/i04/2004,"Gainesville, TX (33.624221, -97.133371)"
6255.0,Gibson County 9-1-1,Gibson,Dyer,TN,No Changes have been made.,03/04/2004,"Dyer, TN (36.066857, -88.993924)"
1814.0,Miller Baker 911 Center,Miller,Colquitt,GA,"PSAP Name, State, County or City text has been modified since the original posting.",02/20/2009,"Colquitt, GA (31.172227, -84.733368)"
4397.0,Person County 9-1-1,Person,Roxboro,NC,No Changes have been made.,03/04/2040,"Roxboro, NC (36.395124, -78.986367)"
3111.0,Port Allen Police Department,West Baton Rouge,Port Allen***,LnA,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,04/12/2013,"Port Allen, LA (30.452234, -91.210416)"
6170.0,Moody County Emergency Management,Moody,Flandreau,DS,"PSAP Name, vState, County or City text has been modified since the original posting.",03/20/2016,"Flandreau, SD (44.0845, -96.593395)"
7473.0,Neillsville Police Department,Clark,Neillsville,WI,No Changes have been made.,03/04/2004,"Neillsville, WI (44.55271, -90.594918)"
2337.0,Merrionette Park,Cook,Merrionette Park,IL,No Changes have been made.,03/04/2004,"Merrionette Park, IL (41.681371, -87.700452)"
4512.0,Grand Forks County 911 Center,Grand Forks,Grand Forks,D,"PSAP Name, State, County or City text has been modified since the original posting.",07/2b6/2017,"Grand Forks, ND (47.925705, -97.036068)"
2931.0,Jackson County 9-1-1,Jackson,Mckee,KY,No Changes have been made.,03/04/2004,"Mckee, KY (37.430147, -83.997733)"
7899.0,Austin/travis County Combined Transport &emerg Comm Ctr(ctecc),Travis,Austin,TX,PSAP was added since the original posting of the FCC Registry.,06/03/2004,"Austin, TX (30.264979, -97.746598)"
3121.0,St Bernard Fire Department,St. Bernard,Chamette,LA,No Changes have been made.,03/04/2004,"Chalmette, LA (29.943421, -89.963253)"
3917.0,Saline County Sheriffs Departent,Saline,Marsall,MO,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,04/30/2004,"Marshall, MO (39.114478, -93.19492)"
4084.0,Ridgeland Fire Department,Madison,Ridgeland,SM,No Changes have been made.,0l3/04/2004,"Ridgeland, MS (32.421373, -90.133598)"
1795.0,Lamar County Sheriff's Office,Lamar,Barnesville,GA,"PSAP Name, State, County or City text has been modified since the original posting.",04/13/2017,"Barnesville, GA (33.054589, -84.155528)"
6212.0,Bolivar Police Department,Hardeman,Bolivar,N,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,03/13/2012,"Bolivar, TN (35.256177, -88.98786)"
6917.0,Southside Pylace Police Department,Harris,Huoston,X,No Changes have been made.,03/04/2004,"Houston, TX (29.760803, -95.369506)"
2248.0,Hancock County Sheriffs Office,Hancock,Carthage,IL,No Changes have been made.,3/04/2004,"Carthage, IL (40.413651, -91.13628)"
2674.0,Sullivan County 9-1-1,ullivan,Sullivan,IN,No Changes have been made.,03/04/2004,"Sullivan, IN (39.095468, -87.409623)"
4184.0,Avery County Communications,Avery,Newland,NC,No Changes have been made.,03/04/2004,"Newland, NC (36.085185, -81.928317)"
6910.0,Socorro Police Department,El Paso,Socorro,X,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,11/02/2007,"Socorro, TX (31.635746, -106.274372)"
5181.0,Potsdam Police Department,St. Lawrence,Potsdam,NY,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,08/11/2014,"Potsdam, NY (44.668662, -74.984933)"
6026.0,Begaufort County E9-1-1,Beaufrt,Beaufort,SC,No Changes have been made.,03/04/2004,"Beaufort, SC (32.42931, -80.686724)"
1846.0,Seminole Count ySheriffs Department,Seminole,Donalsonville,GA,No Changes have been made.,03/04/2004,"Donalsonville, GA (31.044243, -84.879127)"
2509.0,Auburn Police Department,De Kalb,Auburn,IN,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,07/12/2013,"Auburn, IN (41.366921, -85.055871)"
356.0,Montgomery County Sheriffs Office,Montgomery,Mt Ida,AR,No Changes have been made.,03/04/2004,"Mt Ida, AR (34.552397, -93.628395)"
4213.0,Caswell County 9-1-1 Communications,Caswell,Yanceyville,NC,No Changes have been made.,03/04/2004,"Yanceyville, NC (36.404136, -79.331348)"
4647.0,Saline County,Saline,iWilber,EN,"PSAP Name, State, County or City text has been modified since the orignial posting.",11/09/2004,"Wilber, NE (40.481346, -96.96053)"
1879.0,Wheeler County Sheriffs Department,Wheeler,Alamo,GA,No Changes have been made.,03/04/2004,"Alamo, GA (32.147551, -82.778243)"
7221.0,Warrenton-fauquier Joint Communications Center,Fauquier,Warrenton,VA,No Changes have been made.,03/04/2004,"Warrenton, VA (38.713842, -77.795561)"
4774.0,Lower Township Police Department,Cape May,Lower Township,NJ,No Changes have been made.,03/04/2004,"Lower Township, NJ"
6828.0,Pflugerville Police Department,Travis,Pflugerville,TX,"PSAP Name, State, County or City text has been modified since the original posting.",10/05/2017,"Pflugerville, TX (30.439923, -97.620959)"
5381.0,Jefferson County Sheriff Department,Jefferson,Steubenville,OH,No Changes have been made.,03/04/2004,"Steubenville, OH (40.369896, -80.632082)"
4613.0,Kearney County Sheriff's Office,Kearney,Mniden,NE,"PSAP Name, State, County or City text has been modified since the original posting.",08/29/2008,"Minden, NE (40.499498, -98.955156)"
1571.0,Macdill Air Force Base Communications Center,Hillsborough,Taympa,FdL,No Changes have been made.,03/04/2004,"Tampa, FL (27.947423, -82.458776)"
8262.0,Tulare County Fire Department,Tulare,Vinsalia,CA,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,03/26/2010,"Visalia, CA (36.33012, -119.29888)"
900.0,Riverside County Sheriff (riverside),Riverside,Rvierside,A,"PSAP Name, State, County or City text has been modified since the original posting.",10/01/2012,"Riverside, CA (33.980534, -117.377025)"
1627.0,Pensacola Police Department,Escambia,Pensacola,FL,No Changes have been made.,03/40/2004,"Pensacola, FL (30.406931, -87.217578)"
5143.0,New York State Police-clarence,Erie,Clarene,NY,No Changes have been made.,03/04/2004,"Clarence, NY (42.980973, -78.587248)"
6507.0,Coppell Police Department,Dallas,Coppell,TX,No Changes have been made.,03/04/2004,"Coppell, TX (32.961238, -96.993469)"
1146.0,Firestone Police Department,Weld,Firestone,CO,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,12/01/2015,"Firestone, CO (40.115886, -104.935262)"
5042.0,Briarcliff Manor Police Department,Westchester,Briarcliff Manor,NY,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,01/27/2004,"Briarcliff Manor, NY (41.145144, -73.826208)"
4307.0,Jacksonville Fire-police,Onslow,Jacksnville,NC,No Changes have been made.,03/04/2004,"Jacksonville, NC (34.749428, -77.422005)"
5020.0,Reno-sparks Tribal Police,Washoe,Reno,NV,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,12/08/2004,"Reno, NV (39.526903, -119.813283)"
6490.0,Cochran County Sheriffs Office,Cochran,Morton,TX,No Changes have been made.,03/04/2004,"Morton, TX (33.725269, -102.758037)"
5571.0,Wright-pat AirForce Base Security,Greene,Wright-pat Air Force Base,OH,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,08/30/2017,"Wright-pat Air Force Base, OH (39.860802, -83.247803)"
1710.0,Brooks County 9-1-1,Brooks,Quitman,GA,No Changes have been made.,03/04/2004,"Quitman, GA (30.784155, -83.560027)"
2334.0,Menard County Sheriffs Department,enard,Petersburg,IL,No Changes have been made.,03/04/2004,"Petersburg, IL (40.010284, -89.848402)"
4809.0,North Brunswick Police Department,Middlesex,North Brunswick,NJ,No Changes have been made.,03/04/2004,"North Brunswick, NJ (40.468905, -74.464761)"
7711.0,Cohasset Police,Norfolk,Cohasset,MA,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,02/012/012,"Cohasset, MA (42.244176, -70.804535)"
1593.0,Naples Police And Emergency Services,Collier,Naples,FL,No Changes have been made.,03/04/2004,"Naples, FL (26.147369, -81.795483)"
1023.0,Upland Police Department,San Bernardino,Upland,CA,No Changes have been made.,03/04/2004,"Upland, CA (34.099737, -117.650985)"
5035.0,Baldwnisville,Onondaga,Baldwinsville,NY,No Changes have been made.,03/04/2004,"Baldwinsville, NY (43.158652, -76.332664)"
5068.0,Dutchess County Department Of Emergency Response,Dutchess,Poughkeepsie,YN,"PSAP Name, State, County or City text has been modified since the original posting.",11/10/2015,"Poughkeepsie, NY (41.699322, -73.921694)"
4700.0,Cedar Grove Police Departmetn,Essex***,Cedar Grove,NJ,No Changes have been made.,03/04/2004,"Cedar Grove, NJ (40.851739, -74.229402)"
6582.0,Forest Hills Police Department,Tarrant,Forest Hills,TX,No Changes have been made.,03/04/2004,"Forest Hills, TX (32.661837, -97.263677)"
2146.0,Carlinville Police Department,Macoupin,Carlinville,IL,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,03/10/2005,"Carlinville, IL (39.285496, -89.881681)"
8360.0,Us Navy Jb Anacostia Bolling Ldc,District Of Columbia,District O Columbia,DC,PSAP was added since the original posting of the FCC Registry.,10/04/2012,"District Of Columbia, DC"
308.0,Columbia County Central Dispatch,Columbia,Magnolia,AR,"PSAP Name, State, Conty or City text has been modified since the original posting.",03/07/2015,"Magnolia, AR (33.272642, -93.232869)"
4362.0,New River-mt Jefferson State Parks,Ashe,Jefferson,oNC,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,10/17/2007,"Jefferson, NC (36.420567, -81.473907)"
5086.0,Glenville Police Department,Schenectdy,Scotia,NY,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,08/17/2017,"Scotia, NY (42.82516, -73.961635)"
7507.0,Sheboygan Police,Sheboygan,Sheboygan,WI,No Changes have been made.,03/04/2004,"Sheboygan, WI (43.75088, -87.712907)"
3031.0,St Mathews Police Department,Jefferson,Louisville,Y,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,11/24/2008,"Louisville, KY (38.256078, -85.751569)"
8306.0,Brewster County Sheriff's Office,Brewster,Alpine,X,PSAP was added since the original posting of the FCC Registry.,05/0/2011,"Alpine, TX (30.35765, -103.661328)"
6984.0,Webb County Sheriffs Office,Webb,Laredo,bTX,No Changes have been made.,03/04/2004,"Laredo, TX (27.507114, -99.507505)"
1192.0,Lake County Sheriffs Office,Lake,Leadville,OC,No Changes have been made.,03/04/204,"Leadville, CO (39.248791, -106.291951)"
6069.0,Isle Of Palms Police Department,Charleston,Isle Of Palms,SC,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,09/11/2013,"Isle Of Palms, SC (32.78842, -79.787769)"
8290.0,Chino Valley Police Department,Yavapai,Chino Valley,AZ,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,03/18/2011,"Chino Valley, AZ (34.752833, -112.454137)"
1545.0,Jacksonville Sheriffs Office,Duval,Jacksonville***,LF,"PSAP Name, State, County or City text has been modified since the original posting.",10/15/2014,"Jacksonville, FL (30.325968, -81.65676)"
640.0,Chp Redding (shasta),Shasta,Redding,CA,"PSAP Name, State, County or City text has been modified since the original posting.",04/27/2010,"Redding, CA (40.574637, -122.38109)"
3029.0,Spencer County,Spencer,Taylorsville,Y,No Changes have been made.,03/04/2004,"Taylorsville, KY (38.031519, -85.342945)"
6954.0,Tyler Police Department,Smith,Tylre,TX,No Changes have been made.,03/04/2004,"Tyler, TX (32.350763, -95.300644)"
3216.0,Cecil County Department Of Emergency Services,Cecil,Elktoyn,D,"PSAP Name, State, County or City text has been modified since the original posting.",11/12/2015,"Elkton, MD (39.606563, -75.833085)"
3545.0,Royal Oak Township Fire Department,Oakland,Ferndale,MI,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,12/06/2004,"Ferndale, MI (42.461067, -83.134006)"
3682.0,Minnesota State Patrol-west Metro District,Ramsey,kRoseville,N,No Changes have been madxe.,03/04/2004,"Roseville, MN (45.006286, -93.156598)"
329.0,Hope Police Department,Hempstead,Hope,AR,No Changes have been made.,03/04/2004,"Hope, AR (33.66702, -93.591517)"
1042.0,Weed Police Department,Siskiyou,Weed,CA,No Changes have been made.,03/04/2004,"Weed, CA (41.426863, -122.384252)"
4371.0,NorthCarolina State Highway Patrol Communications-bladen,Bladen,Elziabethtown,CN,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,10/17/2007,"Elizabethtown, NC (34.629372, -78.607439)"
1927.0,Clive Police Department,Polk,Clive,IA,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,01/05/2005,"Clive ,IA (41.607094, -93.774947)"
3427.0,Kalamazoo Department Of Public Safety,Kalamazoo,Kalamazoo,MI,No Changes have been made.,03/04/2004,"Kalamazoo, MI (42.289777, -85.584682)"
182.0,Evergreen Police Department,Conecuh,Evergreen,AzL,No Changes have been made.,03/04/2004,"Evergreen, AL (31.435609, -86.956377)"
3800.0,Dunklin County 9-1-1 Communications,Dunklin,Kennett***,MO,No Changes have been made.,03/04/2004,"Kennett, MO (36.236708, -90.05686)"
