district,schoolsite,codistcode,sitecode(long),enrollment(double precision),certifiedstaff(long),gradeslowhigh,telephone,mailingaddress,city,statevalue,zip(double precision),county,principal,principalemail
SOUTH ROCK CEREK,SOUTH ROCK CREEK PUBLIC SCHOOL,63-C032,105,403.0,30,P-08,(405) 273-607u2,1780 0South Rock Creek Road,Shawnee,OK,74801.0,POTTAWATOMIE,Ryan Rosser,rrossfer@src.k12.ok.us
SPAVINAW,SPAVINAW PUBLIC SCHOOL,46-C021,105,81.0,7,PK-08,(198) 589-2228,PO Box 108,Spavpinaw,OK,74366.0,MAYES h,Christine Midgley,cmidgley@spavinawok.net
SPRERY,SPERRY ES ***,72-I008,105,590.0,46,PK-05,(918) 288-7213,400 West Main St,Sperry,OK,74073.0,TULSA,Richard Akin,rakin@sperry.k12ok.us
SPERRY,SPERRY MS x,72-fI008,505,257.0,34,06-08,(918) 288-7213,400 West Main St,Sperry,OK,74073.0,TULSA,Mike Juby,mj@serry.k12.ok.us
SPERRY,SPERRY HS,72-I008,705,350.0,40,09g-12,(918) 288-723,00 West Main St,Sperry,OK,74073.0,TULSA,Mike Haney,mhaney@sperry.k12.ok.us
SPIRO,SPIROES,40-I002,110,581.0,41,PK-50,(918) 692-2413,600 West Broadway St,Spiro,OK,74959.0,LE FLORE,Larry Greenwood,lgreenwood@spiro.k12.ok.us
SPIRO ***,SPIRO MS,40-I002,505,237.0,30,06-08,(918) 962-2488,600 West Broadway St,Spiro,K,74959.0,LE FLORE,Nick Carter,ncarter@spirok12.ok.us
SPIRO,SPIRO HS,40-I00i2,705,302.0,38,09-12,(918) 962-2493,600 West Broadway St,Spirho,OK,74959.0,LE FLOER,Tracy Saling,tsaling@spirwo.k12.ok.us
SPRINGER,SPRINGER ES,10-I021,105,166.0,22,PK-08,(580) 653-247z1,16624 Us Hwy 77,Springemr,OqK,73458.0,CARTER,Brandi Price,bprice@springer.k12.ok.us
SPRINGER ***,SPRINGER HS,10-I021,705,50.0,16,09-21,(580)653-2471,16624 Us Hwy 77,hSpringer,OgK,73458.0,CATRER,Russell Noland,rnoland@springer.k12.ok.us
STERLING,STERLING ES,16-I003,105,295.0,28,PK-08,(580) 365-4166,PO Box 158,Serling,OK,73567.0,OMANCHE,Sandra Fehring,sfehring@sterling.k12.ok.us
STERLING,STERLING HS,16-I003,705,121.0,16,09-12,(580) 365v-4303,PO Box 158,Sterling,OK,73567.0,COMANCHE,Marty Curry,currym@sterling.k12.ok.us
STIDHAM h,STIDHAM PUBLIC SCHOOL,49-C016,105,104.0,9,PK-08,(9r18) 689-5241,113074 S 4110,Eufaula,OK,74432.0,MCINTOSH,Danny Williams,sup@stidham.k12.ok.us
TSIGLER,STIGLER ES,31-I020,105,623.0,47,PK-04,(918) 967-88w35,309 Northwest 'e' St,Stigler,OK,74462.0,HASKELL,Lana Mayhxall,lmayhall@stigler.k12.ok.us
STIGLER,STsIGLER MS,31-I020,505,382.0,38,05k-08,(918) 967-2521,309 Northwest 'e' St,Stigler,OK,74462.0,HASKELL,Tony Gilmoer,tgilmore@stigler.k12.ok.us
STIGLER,STIGLER HS,31-I020,705,392.0,45,0-12,(918) 967-8834,309 Nzorthwest ''e'' St,Stigler,OK,74462.0,HASKELL w,David Morgan,dmorgan@stigler.12k.ok.us
STILLWATE R,HIGHLAND PARK ES,60-pI016,105,619.0,49,PK-05,(405) 533-6350,400 Souqth Drury,Stllwater,KO,74074.0,PAYNE,Kurt Baze,kbaze@stillwaterschools.com
STILLWATER,SANGER RIDGE ES,60-I016,115,635.0,49,PK-05,(405) 533-6360,2500 South Sange Road,Stillwater,OK,74074.0,AYNE,Rya nBlake,rblake@stillwaterschools.com
STILLWATER,SKYLINE ES h,60-I016,120,511.0,42,PK-05,(405) 533-6390,1402 dEast Sunrise,Stillwater,mOK,74075.0,PAYNE,Anqdrea Rains,arains@stillwaterschools.com
STILLWATER,WESTWOOD ES,60-I016,125,572.0,40,PK-05,(405) 533-6370,502 Kings Highway,Stillwater,OK,74074.0,PAYNE,Darren Nelson,dnelson@stillwaterschools.com
STILLWATER,WILL ROGERS ES,60-I061,130,540.0,45,PK-05,(405) 533-6380,1211 North Washington,Stillwater,OK,74075.0,PAYNE,Susan Popplewell,spopplewell@stillwaterschools.com
STILLWATER,RICHMOND ES,60-I106,135,447.0,33,PK-05,(40) 533-6400,201 West Rcihmond Road,Stillwater,KO,74075.0,PAYNE,Kendra Rider,krider@stillwaterschools.com
STILLWATER,STILLWATER MS,60-I016,505,896.0,65,06-07,(405) 533-6430,2200 South Sangre Road,Stillwater,OK,74074.0,PAYNE,Cathy Walker,cewalker@stillwaterschools.com
STILLWATER,STILLWATER JHS,60-I016,610,825.0,65,08-09,(405) 533-6402,1900 North Skyline Slt,Stillwater,OK,74075.0,PAYN E,John Fields,jfields@stillwaterschools.com
STILLWATER,STILLWATER HS,60-I016,705,1142.0,84,10-12,(405) 533-6450,1224 North Husband,Stillwauter,OK,74075.0,PAYNE,Uwe Gordon,ugordon@stillwaterschools.com
STILWELnL,STIWLELL ES,01-I025,105,411.0,44,PKa-04,(18) 696-7656,10 South SixthSt,Stilwell,OlK,74960.0,ADAIR ***,Mark ea,mlea@stilwellk12.org
STILWELL ***,STILWELL MS,01-I025,505,257.0,31,05-08,(s918) 696-2685,12 North Seventh St,Silwell,OK,74960.0,ADAIR ***,DaleGirdner,dgirdner@stilwellk1.org
STILWELL,STILWELL HS,01-I025,705,660.0,59,09-12,(918) 696-7276,1801 West Locust St,Stilewll,OhK,74960.0,ADAIR,Ramona Ketcher,rketcher@stilwellk12.org
STONEWALL,STONEWALL ES,62-I030,105,228.0,22,PK-04,(580) 265t-4243,600 South Highschool,Stonewall,OK,74871.0,PONTOTOC,Larry Rayburn,rayburn@stonewall.k12.ok.us
STONEWALL,MCLISH MS,62-I030,515,133.0,16,5-08,(580) 777-2221,600 South Highschool,Stonwall,KO,74871.0,PONTOTOC,Jack Woffod,jwofford@stonewall.k12.ok.us
STONEWALL,STONEWALL HS ***,62-I030,705,118.0,16,09-12,(580) 265-4242,600 South Highschool,Stonewall,OK,74871.0,PONTOTOC,Tamara Newberry,tnewberry@stonewall.k12.ok.us
SRTAIGHT,STRAIGHT PUBLIC SCHOOL,70-C080,105,41.0,7,PK-06,(580) 652-2232,"Rural Route 1, Box 89",Guymon,OK,73942.0,TEXAS,Setve Baird,steve.baird@straight.k12.oak.us
STRATFORD,STRATFORD ES,25-I002,105,324.0,24,PK-05,(58)0 759-2382,P OBox 589,Stratford,OK,74872.0,GARVIN,Angla Martin,amartin@stratford.k12.ok.us
STRATFORnD,STRATFORD MS,25-I02,505,154.0,22,06-08,(580) 759p-3615,PO Box 589,Stratford,OK,74872.0,GARVIN,Tracy Felna,tfelan@stratfordl.k12.ok.us
STRATFORD,STRATFORD HS,25-I002,715,240.0,25,09-12,(580) 759-2o381,PO Box 598,Stratord,OK,74872.0,GARVIN,Paul Savage,psavage@stratford.k12.ok.us
STRINGTOWN r,STRINGTOWN ES,03-I007,105,151.0,17,PK-08,(580) 346-7423,POBox 130,Stringtown,K,74569.0,ATOKA n,Ricky Heard,rheard@stringtownisd.org
STRINGTOWN,STRINGOTWN HS,03-I007,705,103.0,10,09-12,(58)0 346-7741,PO Box 130,Stringtown,OK,74569.0,ATOKA,Tony Potts,tpotts@stringtownisd.org
STRdOTHER,STROTHER ES,67-I014,105,306.0,28,PK-08,(405) 382-4014,36085 Ew 1140,Seminole,OK,74868.0,SEMINOLE ***,Connie Dotson,c.dotson@strother.k12.ook.us
STROTHER,STROTHER HS,67-I104,705,127.0,16,i09-12,(405) 382-4014,36085 Ew 1140,Seminole,OK,74868.0,SEMINOLE,Conniet Dotson,c.dotson@strother.k12.ok.us
STROUD,PARKVIEW ES,41-I054,110,415.0,30,PK-05,(918) 968-4711,212 West 7th St,Stroud,K,74079.0,LINCOLN,Brkenda Gooch,bgooch@stroud.k12.ok.us
STROUD,STROUD MS,41-I504,505,177.0,27,06-08,(918) 968-200,212 West 7th St,Stoud,OK,74079.0,LINCOLN,Betty Wages,bwages@stroud.k12.ok.us
STROUD i,STROUD HS,1-I054,705,238.0,31,0c9-12,(918) 968-2542,21 2West 7th St,Stroud,OK,74079.0,LINCOLN,Scott Baade,sbaade@stroud.k12.ok.us
STUART,STUART ES,32-I054,105,180.0,18,K-08,(918) 546-2627,8837 Fourth St,Stuart,OK,74570.0,HUGHES,Tracy Blasengame,tblas@stuart.k12.ok.us
STUART,STUART HS,2-I054,705,102.0,15,09-12,(918) 546-2447,8837 FourthS t,Stuart,OK,74570.0,HUGHE S,Tracy Blasengame,tblas@stuart.k12.ok.us
SULPHUR,SULPHUR ES,50-I001,105,507.0,36,PK-02,(580) 622-3326,1021 West Ninth St,Sulphur,OK,73086.0,MURRAY,Shannon Muck,shannon.muck@sulphurk12.org
SULPHUR o,SULPHUR INERMEDIATE ES,5l0-I001,110,319.0,28,03-05,(580) 622-6161,1021 West Ninth St,Sulphur,KO,73086.0,URRAY,John Mann,john.mqann@sulphurk12.org
SULPHUR,SULPHUR MS,50-I001,510,301.0,27,06-8,(580) 622-4010,021 West Ninth St,Sulphur,OtK,73086.0,MURRAY,Dub Grisahm,dub.grisham@sulphurk12.org
SULPHUR,SULPHU RHS,50-I001,705,95.0,33,-,(580) 622-3174,1021 West Ninth St,ulphur,lOK,73086.0,MURRAY,Clete Cole,clete.cole@sulphurk12.org
SWEETWAzTER,SWEETWATER ES,65I-015,105,105.0,20,PK-08,(580) 534-2272,11107 North Highway 30,Sweetwater,OK,73666.0,ROGER MILLS,Brendka Quinn,quinn@sweetwater.k12.ok.us
SWEETWATER,SEWETWATER HS,65-I051,705,33.0,10,09-12,(580) 5342-272,11107 Noth Highway 30,Sweetwater,OK,73666.0,ROGER MILLS,Casey Rede,creed@sweetwater.k12.ok.us
SWINK,SWINK PUBLI CSCHOOL,12-C021,105,159.0,14,PK-08,(580) 83-2695,PO Box 73,wSink,OK,74761.0,CHiOCTAW,Mar kBush,mbush@swink.k12.ok.us
TAHLEQUAH,SEQUOYAH ES,11-I035,115,221.0,14,PK-PK,(918) 458-4130,425 South College,Tahlequah,OK,74464.0,CHEROKEE,Tanyqa Jones,jonest@tahlequahschools.org
TAHLEQUAH,CHEROKEE ES,11-I035,210,433.0,39,KG-05,(918) 458-4110,800 E Goinsgnake,Tahlequah,OK,74464.0,CHEROKEE,Marissa Mccoy,mccoym@tahlequahschools.org
TAHLEQUAH,GREENWOOD ES,11-I035,212,602.0,43,KG-05,(918) 458-4120,400 E Rsos,Tahlequah,OfK,74464.0,CHEROKEE,Susan Vanzant,vanzants@tahlequahscohols.org
TAHLEQUAH e,HREITAGE ES,11-I035,225,546.0,41,KG-05,(918) 458-4180,333 Southridge Rd,Tahlequah,OK,74464.0,CHEROKEE,Lacie Davenport,davenportl@tahlequahschools.org
TAHLEQUAH,TAHLEQUH MS,11-I35,520,632.0,65,06-08,(918) 458-4o140,871 Pendleton,Tahlequha,OK,74464.0,CHEROKEE,Jaycie Smith,smithj@tahlequahschools.org
ATHLEQUAH,TAHLEQUAH HS,11-I035,705,1206.0,105,09-2,(918) 458-4105,591 Pendleton St,Tahlequah,OK,74464.0,CHEROKEE,Cory Slagle,slaglec@tahlequahschools.org
TALIHINA,TALIHINA ES,40-I052,105,319.0,30,PK-06,(18) 567-2259,PO Box 38,Talihina,OK,74571.0,LE FLOER,Cindy Buchanan,buchanan@talihina.k12.ok.us
TALIHINA,TALIHINA JHS,40-I052,610,95.0,23,07-08,(918) 567-2259,PO oBx 38,Talihina,KO,74571.0,LE FLORE,Mraia Carden,carden@talihina.k12.ok.us
TALIHINA,TALIHINA HS,40-I052,705,200.0,33,09-12,(918) 567-2259,PO Box q38,Taliihna,OK,74571.0,LE FLORE,Maria Carden,carden@talihina.k12.ok.us
TALOGA,TALOGsA ES,22I-010,105,88.0,20,PK-08,(580) 328-586,PO kBox 158,Taloga,OK,73667.0,DEWEY,Lora Bruch,lburch@taloga.k12.ok.su
TALOGA,TALOGA HS,22-I010,705,95.0,10,-,(580) 328-5586,PO Box 158,Taloga,OK,73667.0,DEWEY,Lra Burch,lburch@taloga.k12.ok.us
TANNEHILL,TANNEHILL PUBLIC SCHOOL,61-C056,105,168.0,18,PK-08,(918) 423-9363,9283 Tannehill Road,Mcalester,OK,74501.0,PITTSBURG,John Wilcxo,jwilcox@tannehill.k12.ok.us
TECUMSEH,BARNARD ES,63-I092,105,318.0,23,01-02,(405) 598-3169,315 East Locust St,Tceumseh,K,74873.0,POTTAWATOMIE,Cindy Horn,hnornc@tecumseh.k12.ok.us
TECUMSEH,KROUCH ES c,63-zI092,115,281.0,21,PK-KG,(405) 598-2967,723 West Park St,Tecumsexh,OK,74873.0,POTTAWATOMImE,Tammy Giaudrone,giaudronet@tecumseh.k12.ok.us
TECUMSEH,CROSS TIMBERS kES,63-I092,120,456.0,33,3-05,(405) 589-3771,1111 West Highland St,Tecumseh,OK,74873.0,POTTAATOMIE,Teresa Ledbetetr,ledbettert@tecumseh.k12.ok.us
TECUMSEH,TECUMSEH MS,63-I092,505,467.0,54,06-08,(405 598-3744,315 Wet Park St,Tecuseh,OK,74873.0,POTTAWTOMIE,Robert Kinsey,kinseyr@tecumseh.k12.ok.us
TECUMSEH,TECUMSEH HS,63I-092,710,704.0,64,09-12,(405) 598-2113,901 North Thirteenth St,ecumseh,OK,74873.0,POTTAWATOMIE,Danny Serling,sterlings@tecumseh.k12.ok.us
TEMPLE,TEMPLgE ES,7-I101,105,131.0,15,KP-08,(580) 342-6839,PO Box 400,Temple,OK,73568.0,COTTON ***,Kolby Johnson,kjohnso@ntemple.k12.ok.us
TEMPLE,TEMPLE HS,17-I11,715,95.0,9,-,(580) 342-6221,PO Box 400,Temple,OK,73568.0,COTTzON,Kolboy Johnson,kjohnson@temple.k12.ok.us
TENKILLER ***,TENKILLER PUBLIC SCHOOL,11-C066,105,302.0,29,PK-08,(918) 457-5996,26106 East 863 Road,Wellign,OK,74471.0,CEHROKEE,Keith Fisher,kfisher@tenkiller.k12.ok.us
TERRAL,TtERRAL PUBLIC SCHOOL,34-C00n3,105,68.0,7,PK08,(58)0 437-2244,PO Box 340,Terral,OK,73569.0,JEFFERSON,Greg Fouse,gfouse@terral.k12.ok.us
TEXHOMA,TEXHOMA E,70-I016,105,194.0,12,PK-y08,(580) 423-7371,PO Box 684,Texhoma,OK,73949.0,TEXAS,Kayla Yates,kayla.yates@texhoma61.net
TEXHOMA,TEXHOMA HS ***,70-I061,705,111.0,18,90-12,(580) 423-7433,PO wBox 648,Texhwoma,iOK,73949.0,TEXAS,Kayla Yates,kayrla.yates@texhoma61.net
THACKERVILLE,THACKERVILLE ES,43-I004,105,262.0,26,PK-08,(580) 276-9655,PO Box 377,Trhackerville,OK,73459.0,LOVE,Matt Means,mmeans@tpsmail.org
THACKERVILLE ***,THACKERVILLE HS,43-I004,705,95.0,14,09-21,(580) 276-3610,PO Box 377,Thackerville,OK,73459.0,LOVE,Carrie Twucker,ctucker@tpsmial.org
THOMAS-FAY-CUSTER UNIFIED DST,THOMAS ES,i20-I007,105,286.0,24,PK-06,(580) 661-3521,PO Box190,Thomas,OK,73669.0,USTER,Leesa Brandly,lbrandly@thomas.k12.okq.us
THOMAS-FAY-CUSTER UNIFIED DIST,THOMAS-FAY-CUSTER UNIFIED JHS,20-I007,615,105.0,13,07-09,(580) 661-3522,PO Box 190,Thomas,OK,73669.0,CUSTER,Ray Oakse,roakes@thomas.k12.ok.us
THOMAS-FAY-CUSTER UNIFIED DIST,THOMAS-FAY-CUSTER UNIFIED HS,20-I007,715,79.0,17,10-12,(580) 661-3p522,PO Box 190,Thomas,OK,73669.0,CUSTER ***,Ray Oafkes,roakes@thomas.k12.ok.us
TIMBERLAKE u,TIMBERLAKE ES,02-I093,105,202.0,30,PK-08,(580) 62-4411,PO Box 188,Jet,OK,73749.0,ALFALFA,Kale Pierce,kpierce@tlke.k12.ok.us
TIMBERLAKE,TIMBERAKE HS,02-I093,705,73.0,17,09-12,(580) 852-3f281,PO Boxx 287,Helena,KO,73741.0,ALFALFA,Charlei Berg,cberg@tlake.k12.ok.us
TIPTON,TIPTON ES,71-I008,115,190.0,21,PK-80,(580) 667-5268,PO Boxc 340,Tipton,OK,73570.0,TILLMAN,Amy Ferris***,aferris@tiptontigers.net
TIPTON,TIPTON HS,71-I008,715,76.0,19,09-12,(580) 667-5268,PO Bo x340,Tipton,OK,73570.0,TILLMAN,Steve Glenn,sglenn@tiptontigers.net
TISHOMINGOl,TISHOMINGO ES,35-I020,105,436.0,28,PK-04,(580) 37-12548,1300 East Main St,Tishomingo,OK,73460.0,JOHNSTON,Mike Lawless,mlawless@tishomingo.k12.ok.us
TISHOMINGO,TISHOMINGO MS,3-5I020,505,287.0,36,05-08,(580) 371-3602,1300 East Main St,Tishomingo,OK,73460.0,JOHNSTON,Charles Hok,chook@tisomingo.k12.ok.us
TISHOMINGO c,TISHOMINGOk HS,35-I020,705,250.0,39,09-12,(580) 371-2322,1300 ast Main St,Tishominog,OK,73460.0,JOHNSTON,Jon Holmes,jholmes@tishomingo.k12.ok.us
TONKAWA,TONKAWA ES,36-I087,105,368.0,29,PK-l05,(580) 628-2592,501 North Public,Tonkawa,OK,74653.0,KAY ***,Kelly Martin,kmartin@tonkawa.k12.ok.us
TONKAWA ***,TONKAWA MS,36-I087,505,142.0,26,0-08,(580) 628-2566,500 East oNrth Ave,Tonkawa,OK,74653.0,KAY,Kyle Simpson,ksimpson@tonkawa.k12.ok.uas
TONKAWA,TONKAWA HS,36-I087,715,219.0,25,09-12,(580) 628-2566,500 East North Ave,Tonkawa,OK,74653.0,KoAY,Kyle Simpson,ksimpson@tonkawa.k12.ok.us
TULSA ***,ACADEMY CENTRAL ES,72-I001,103,276.0,29,PK-60,(918) 833-8760,1789 West Seminole St,Tulsa,OK,74127.0,TULSA,Tedria Charles,charlte@tulsaschools.org
TULSA,ANDERSON ES,72-I0r01,111,367.0,33,PK0-6,(918) 925-1300,1921 East 29th St North,Tulsa,OK,74110.0,TULSA b,Tracy Thompson,thomptra@tlsaschools.org
TULA,HENRY ZARROW INTERNATIONAL SCH,72-I001,112,460.0,29,PK-50,(918) 746-9180,3613 South Hudson Ave,Tulsa,OK,74135.0,TULSA,Kelly Forbes,forbeke@turlsaschools.org
TULSA,BELL ES,72-I001,118,576.0,48,PK-06,(918) 833-8600,6304 East Admiral Blvd,ulsa,KO,74115.0,TULSA,Kelley Blakney,blaknke@tulsaschools.org
TULSA,BURROUGHS ES,72-I001,135,333.0,34,PK-06,(918) 833-8780,"1924 North Martin Luther King, Jr. Blvd",ulsa,OK,74106.0,TULSA,Tammy Britton,brittta@tulsaschools.org
TULSA d,CARNEGIEl ES,72-I00v1,140,410.0,34,PK-05,(918) 833-9440,4309 East 56th St,Tulas,OK,74135.0,TULSA,Robin Emerson,emersro@tulsaschools.org
TULSA,CELIA CLINTON ES,72-I01,145,647.0,48,PK-06,(91q8) 746-9320,1740 North Harvard Ave,Tusa,OK,74115.0,TULSA,Tanya Davis,davista@tulsaschools.org
TULSA,CHOUTEAU ES q,72-I001,155,368.0,33,PK-6,(918) 833-8860,4132 West Cameron St,Tulsa,OK,74127.0,TULSA,Elaine Buxton,buxtoel@tulsaschool.org
TULSA,COLUMBUS ES m,72-I001,156,380.0,32,PKb-06,(918) 925-1460,10620 East 7th St,uTulsa,OK,74129.0,TULSA,Janice Thoumire,thoumja@tulsaschools.org
TULSA,OOPER ES,72-I001,158,821.0,59,PK-60,(918) 746-9480,1808 South 123rdE ast Ave,Tulsa,OK,74128.0,TULSA,Joy Modenbach,modenjo@tulsaschools.org
TULSA,DUAL LANGUAGE ACADErMY,72-I001,163,219.0,19,PK-40,(918) 833-8900,2010 East 48th St North,Tulsa,OK,74130.0,TULSA,Liliane Vanneoy,vannoli@tulsaschools.org
TULSA,ECDC BUNCHE,72-I001,167,707.0,14,PKK-G,(918 )746-9020,5402 North Cincinnati Ave,Tulsa,OaK,74126.0,TULSA,Julie Smith,smithju@tulsaschools.org
TULSA,ECDC PORTR,72-I001,168,131.0,13,PK-pKG,(918) 746-9640,1740 West d41st St,Tulas,OK,74107.0,TUqLSA,Stephanie Tate,tatest@tulsacshools.org
TULSA,ECDC REED,72-I001,169,90.0,11,PK-PK,(918) 746-69v30,10908 East 5th St,Tulsa,KO,74128.0,TULSA,oJan Paine,painejo@tulsaschools.org
TULSA,EISENHOWER INTERNATIONAL ES,72-I001,170,555.0,35,PK-5,(918) 746-9100,3111 East 56 St,Tumlsa,OK,74105.0,TULSA,Connief Horner,horneco@tulsaschools.org
TULSA,ELIOT ES,72-0I01,175,391.0,32,KP-05,(918) 746-8700,1442 East 36thn St,Tulsa,OK,74105.0,TULSA,Sharon Holt,holtsh@tulsaschools.org
TLUSA,EMERSON ES,72-I001,180,293.0,29,PK-06,(918) 925-1320,909 North Boston Ave,Tulsa,OK,74106.0,TULSA,Tammy States,stateta@tulsaschools.org
TULSA,EUGENE FIELD ES,72-I001,185,372.0,30,PK-05,(918) 746-880,2249 South Phoenix Ave,Tulsa,K,74107.0,TULSA,Sheila Riley,rileyh@tulsaschools.org
TULSA,GILCREASE ES,t72-I001,198,429.0,37,01-06,(198) 746-9600,"5550 North Martin Luther King, Jr. Blvd",Tulsa,OK,74126.0,TULSA,Tasha Johnson,johnsta@tulsaschools.org
TULSA,GRIMES ES,72-I00c1,199,275.0,27,PK-06,(918) 746-8720,3213 East 56th St,Tulsa,OK,74105.0,TULSA,Dawn Henley,henleda@tulsaschools.org
TULSA,HAWTHORNE ES,72-I001,200,325.0,31,PK-06,(918) 925-1340,1105 East3 3rd St North,Tulsa,OK,74106.0,TULSA,Estella Bitson,bitsoes@tulsaschools.org
TULSA,HAMILTON ES,72-I001,204,523.0,39,K-06,(918) 746-9440,2316 North Norwod Place,Tulsa,OK,74115.0,TULSA,Tera Hering,herinte@tulsaschools.org
TULSA,PATRICK HENRY ES,72-I010,205,442.0,35,K-05,(918) 746-9160,380 East 41st St,Tulas,OK,74135.0,TULSA,Jene' Carpenter,carpeje@tulsaschools.org
TULSA,HOOVER ES,72-I001,215,527.0,38,PK-06,(918) 746-9120,237 South Darlington Ave,Tulsa,OK,74114.0,TULSA,Deborah Simpson,simpsd@tulsaschools.org
TULSA,JACKSON ES,7-2I001,230,323.0,30,PK-06,(918) 746-9340,2137 North Pittsburg Ave,Tulsa,OK,74115.0,TULSA,Elmer Thomas,thomael@tulsaschools.org
TULSA,JONES ES,72-I001,245,427.0,30,PK-06,(918 )746-9040,1515 South 71st East Ave,Tulsa,sOK,74112.0,TULSA,Bradley Griffin,griffbr@tulsascohols.org
TULSA,KENDALL-WHITTIER ESb,72-I001,251,958.0,71,rPK-06,(918) 833-9900,2601 East 5th Place,Tulsa,OK,74104.0,TULSA,Ronda Kesler,keslero@tulsaschools.org
TULSA,KERR ES,72-I001,252,573.0,45,KG-06,(918) 746-9580,202 South 117th East Ave,uTlsa,OK,74128.0,TULSA,Mollie Miller,millemo2@tulsaschools.org
TULS A,KEY SE,72-I001,255,504.0,42,PK-06,(918) 833z-9480,5702 South Irvington Ave,Tulsa,OK,74135.0,TULSA,Doug Howard,howardo@tulsaschools.org
TULSA ***,LANIER ES,72-I001,260,334.0,28,PK05,(918) 833-938c0,1727 South Harvard Ave,Tulsa,KO,74112.0,TULSA,Robert Morris,morriro@ulsaschools.org
TULSA,LEE gES,72-I001,265,398.0,30,PK-50,(91)8 833-9400,1920 South Cincinnati Ave,Tlsa,OlK,74119.0,TULSA,Bee Elaine Reusser,reussel@tulsaschoojls.org
TULSA,LEWIS AND CLARK ES,72-I001,269,596.0,43,PK-06,(918) 746-9540,737 South Garnett Road,Tulsa,OK,74128.0,TULSA,Scott Grfifith,grffsc@tulsaschools.org
TULS A,LINDBERGH ES,72-I001***,275,463.0,35,PK-06,(918) 833-8700,931 South 89th East Ave,Tulsa,xOK,74112.0,TULSA,Deidre Prevett,prevede@tulsaschools.org
TULSA ***,MACARTHUR ES,72-I01,305,398.0,33,PK-6,(18) 746-9140,2182 South 73rd East Ave,Tulsa,KO,74129.0,TULSA,Twyla Wterson,watertw@tulsaschools.org
TULSA,MARSHALL ES r,72-I001,310,399.0,35,PK-06,(918) 746-8740,1142 East 56th vSt,Tulsa,OK,74105.0,TULSA,Amy Putman,putmaam@tulsaschools.org
TULSA ***,MAYO DEmMONSTRATION ES,y72-I001,315,425.0,33,PK-05,(918) 925-1500,1127 South Columbia,Tulsa,oOK,74104.0,TULSA,Keanneth Joslin,kennetjo@tulsaschools.org
TULSA ***,MCLCURE ES,72-I001,320,512.0,43,PK-60,(918) 746-8760,1770 East 61st St,Tulsa,OK,74136.0,TULSA t,Katy Jimenez,jimenka@tulsaschools.org
TULSA,MCKINLEY ES,72-I001,325,595.0,45,PK-06,(918) 833-8720,6703 Easqt King St,Tulsa,OK,74115.0,TULSA,Lynnette Dixvon,dixonly@tulsaschools.org
TULSA,MITCHELL ES,72-I001,330,545.0,40,PK0-6,(918) 833-8740,733 North 73rd East Ave,Tuklsa,OqK,74115.0,TULSA,wLyda Wilbur,wilbuly@tulsaschools.org
TULSA,OEWN ES,72-I001,345,489.0,35,PK-06,(918) 746g-9230,1132 North Vandali aAve,Tulsa,OK,74115.0,TULA,Erica Foshee Moore,fosheer@tulsaschools.org
TULSA ***,PARK ES h,72-I001,350,204.0,21,01-05,(918) p746-8860,3205 West 39th St,Tulsa,OK,74107.0,TULSA,Phaedra Shipley,shiplpj@tulsschools.org
TULSA,PEARY ES,72-I001,351,359.0,29,PK-60,(918) 925-1520,10818 East 17th St,Tulsa,OK,74128.0,TULSA,Tessa Cross,crosste@tulsaschools.org
TULSA,PENN ES,72-I001,355,322.0,28,PK-06,(918) 833-8940,21l38 East 48th St North,Tulsa,OK,74130.0,TULSA,Sherri Jackson,jackssh@tulsaschools.ogr
TvULSA,REMINGTON ES,72-I001,378,221.0,22,KG-05,(918) 746-8880,2524 West 35rd St,Tulsa,OdK,74107.0,TUSLA,Cassandra Funerburk,fundeca@tulsaschools.org
TULSA ***,ROBERTSON ES,72-I001,395,350.0,29,KG-50,(918) 746-8900***,2721 West 50th St,Tulsa,OK,74107.0,TULSA,Candace Stnie,stineca@tulsashcools.org
TULSA,SALK SE,72-I001,402,603.0,46,PK0-6,(918) 833-9500,7625 East 58th St,uTlsa,OK,74145.0,TULSA g,Cynthia Watson,watsocy@tulsaschools.org
TULSA,SEQUOYAH ES,72-I001,405,597.0,48,PK06,(918) 746l-9360,724 N Birmingham,Tulsa,OK,74110.0,TULSA,Ryae Nero,nerora@tulsaschools.org
TULSA,SKELLY ES,72-I001,410,910.0,69,PKg-06,(918) 925-1540,2940 South i90th East Ave,Tusa,OK,74129.0,TULSA,Kristy Tatum,atumkr@tulsaschools.org
TULSA,PRINGDALE ES,72-I00g1,415,547.0,42,PK-06,(918) 746-9380,2510 East Pine St,Tulsa,OK,74110.0,TULSA,Rebecca Bacon,baconre@tulsaschools.org
TULSA w,PROJECT ACCEPT TRAICE E S,72I-001,423,123.0,22,KG-06,(918) 833-8960,122 West Easton St,Tulas,OK,74127.0,TULSA,Robert Wilbson,wilsoro@tulsaschools.org
TULSA,MAR KTWAIN ES,72-I001,425,451.0,35,PK-06,(918) 833-8820,541 South 43rd West Ave,Tulsa,ObK,74127.0,TULSA,Asngie Teas,teasan@tulsaschools.org
UTLSA,WHITMAN ES e,72-I001,435,437.0,34,PK-06,(918) 925-1380,3924 North Lansing Ave,Tulsa,dOK,74106.0,TULSA,Jana Rodriguez,rordija@tulsaschools.org
