OBJECTID,GlobalID,VRM_ID,LUP_ID,LUP_NM,VRM_CLASS,DSGNTN_SRCE,DSGNTN_RSN,ADMIN_ST,ADM_UNIT_CD,COORD_SRC_TYPE,COORD_SRC2,GIS_ACRES,AZ_DSTRBTE_EXTRNL_CODE,Shape__Area,Shape__Length
1875,{8806ED65-DEAE-4247-8B54-11561F2061D7}, ,LUP-AZ-021,Phoenix Resource Management Plan,I , , ,AZ,AZG02000,UNK,,0.20923907,,846.760459395,303.648406816803
1876,{ED492FF2-3F32-4160-B449-323F022B14AA}, ,LUP-AZ-021,Phoenix Resource Management Plan,I , , ,AZ,AZG02000,UNK,,0.02071099,,83.814417925,119.665948219068
1877,{8FF81715-8702-43AA-8D71-3FAD456AE620}, ,LUP-AZ-021,Phoenix Resource Management Plan,I , , ,AZ,AZG02000,UNK,,0.147786,,598.068729925,234.530205848321
1878,{188A3D51-C335-48A5-A5F1-54B1EA3CED82}, , , ,I , , ,AZ,AZG02000,UNK,,0.95220536,,3853.438394575,956.37281066458
1879,{F2C5BCA7-D366-4959-86F8-84426C30AB16}, , , ,I , , ,AZ,AZG02000,UNK,,0.52921083,,2141.64025086,360.192315834781
1880,{AC0558B2-05C6-4FFC-ADAE-AF34FF78E9A9}, , , ,I , , ,AZ,AZG02000,UNK,,0.83171691,,3365.83892483,417.068059744029
1881,{22099891-099D-443F-A1CB-98B04959A2F2}, , , ,I , , ,AZ,AZG02000,UNK,,0.52343481,,2118.26550485,500.521348468509
1882,{250D6C35-328C-4665-B9E7-D2FA40466741}, , , ,I , , ,AZ,AZG02000,UNK,,0.04402501,,178.16290944,183.283854462193
1883,{634BC449-4AD0-4825-BF40-A0A9EC231135}, , , ,I , , ,AZ,AZG02000,UNK,,0.08090164,,327.397325295,224.361711740943
1884,{0B1A55A0-9532-469E-A11F-E1F6324B8653}, , , ,I , , ,AZ,AZG02000,UNK,,1.50531359,,6091.78796477,1033.9784564194
1885,{C2B7B45D-DD36-4C8B-A0ED-E7ED6F7C006C}, , , ,I , , ,AZ,AZG02000,UNK,,0.00107247,,4.340135615,16.2718158357433
1886,{DA17B6A8-4703-4AAA-BDAE-0061753972B4}, , , ,I , , ,AZ,AZG02000,UNK,,0.00725378,,29.355024735,27.1586130815974
1887,{02DDB4B7-04D3-4C98-8036-9A1E7E4114F4}, , , ,I , , ,AZ,AZG02000,UNK,,0.14210882,,575.09398681,207.142333198959
1888,{D9BD8E01-A9C9-4C53-AC0A-7DE678175934}, ,LUP-AZ-021,Phoenix Resource Management Plan,I , , ,AZ,AZG02000,UNK,,0.00541405,,21.90990084,26.0109232974557
1889,{43167E29-75CC-4525-A426-D09E62AC3630}, ,LUP-AZ-021,Phoenix Resource Management Plan,I , , ,AZ,AZG02000,UNK,,0.48054268,,1944.68724155,392.077632329404
1890,{9FDEA8D8-85E1-4F43-8A90-B8433C38DB15}, ,LUP-AZ-021,Phoenix Resource Management Plan,I , , ,AZ,AZG02000,UNK,,0.00030635,,1.23976984,12.3336049345364
1891,{20996675-015F-4C6C-ACA6-8A1F25E80C6E}, , , ,I , , ,AZ,AZG02000,UNK,,0.19534747,,790.54317406,358.859452481997
1892,{7E2759D3-218A-47E8-ABA4-02CC4AE91AE4}, ,LUP-AZ-021,Phoenix Resource Management Plan,I , , ,AZ,AZG02000,UNK,,0.02327053,,94.1724857,75.680676922134
1893,{68A4D324-1A83-48B0-910D-3DDC22FD7F06}, , , ,I , , ,AZ,AZG02000,UNK,,0.21833294,,883.562052905,298.769980672786
1894,{1BE70C06-5F2B-4A75-9C04-D4A24137D572}, , , ,I , , ,AZ,AZG02000,UNK,,0.14937268,,604.48980696,105.016711849199
1895,{20B1433B-793F-4B94-8164-BFD6C32C42E5}, , , ,I , , ,AZ,AZG02000,UNK,,0.01076102,,43.54831063,56.3962600400775
1896,{B75223F1-3831-42F5-999A-B90B31BB5BF0}, , , ,I , , ,AZ,AZG02000,UNK,,0.07797872,,315.56867947,160.131391638918
1897,{835D3ECB-0D67-4CD6-9734-38F6447CE029}, , , ,I , , ,AZ,AZG02000,UNK,,0.17435106,,705.57371207,254.54997041956
1898,{CD7C0400-3BC6-4BE9-B148-433BAC56921C}, ,LUP-AZ-021,Phoenix Resource Management Plan,I , , ,AZ,AZG02000,UNK,,0.00525415,,21.262791465,99.3193068314837
1899,{3F57BF66-582B-40EA-827E-7B4FF4953DF3}, ,LUP-AZ-021,Phoenix Resource Management Plan,I , , ,AZ,AZG02000,UNK,,0.24637594,,997.04805446,267.938811125295
1900,{16BF58CF-2DA7-4DF0-BB92-4B2CE7E96B26}, , , ,I , , ,AZ,AZG02000,UNK,,0.0195261,,79.01932725,77.3187858095463
1901,{A223D499-344A-493D-B8AD-0207C1205885}, ,LUP-AZ-021,Phoenix Resource Management Plan,I , , ,AZ,AZG02000,UNK,,0.12324702,,498.762979745,173.346165979669
1902,{A969107D-7E68-459C-981E-9CC4714BB2EC}, ,LUP-AZ-021,Phoenix Resource Management Plan,I , , ,AZ,AZG02000,UNK,,0.00247938,,10.033688115,30.2910537000542
1903,{BAC58042-D6FE-468E-932E-2C9C9E9916FC}, , , ,I , , ,AZ,AZG02000,UNK,,0.06922521,,280.14449174,216.034010538841
1904,{32625AAD-E0A7-4675-B55C-F1C3A82A73B9}, ,LUP-AZ-021,Phoenix Resource Management Plan,I , , ,AZ,AZG02000,UNK,,0.01444258,,58.44703341,48.6500089469792
1905,{7D4CA58F-C145-4282-A52D-C62E62DBD8CD}, ,LUP-AZ-021,Phoenix Resource Management Plan,I , , ,AZ,AZG02000,UNK,,0.0700684,,283.55677136,188.917663007598
1906,{67C7C485-F7B4-4B64-B3C2-038B5887A704}, ,LUP-AZ-021,Phoenix Resource Management Plan,I , , ,AZ,AZG02000,UNK,,0.60040531,,2429.75409054,2445.2479271321
1907,{5E23711B-3692-48AC-BF1E-5EC6A4020646}, ,LUP-AZ-021,Phoenix Resource Management Plan,I , , ,AZ,AZG02000,UNK,,0.00188735,,7.63783901,91.9711693684486
1908,{DAE2F300-3DB0-4F81-90DF-FC2602794A2C}, ,LUP-AZ-021,Phoenix Resource Management Plan,I , , ,AZ,AZG02000,UNK,,0.47673489,,1929.27764185,1172.75832229385
1909,{AF4F8CEA-0AE0-42C6-B418-9DEBDF1A07B7}, , , ,III , , ,AZ,AZC02000,UNK,,0.69663766,,2819.19256966,3256.41925023827
1910,{9380AB05-238D-4ECD-A105-C956DD2DFC28}, , , ,III , , ,AZ,AZC02000,UNK,,4.85166146,,19633.97732706,5980.95760055198
1911,{B3C8A757-A85C-4C74-B32F-93C89D59B80C}, , , ,II , , ,AZ,AZC02000,UNK,,7.16716893,,29004.50361723,11469.4766577202
1912,{CD19475C-AD7A-4C9A-8F50-FBC1A151C9BD}, ,LUP-AZ-014,Lower Sonoran Resource Management Plan,II , , ,AZ,AZC02000,UNK,,0.00602769,,24.39321081,58.4364308692472
1913,{6F7417C4-7409-46FF-ACF0-E035D49DE68D}, ,LUP-AZ-014,Lower Sonoran Resource Management Plan,III , , ,AZ,AZC02000,UNK,,0.01160499,,46.96373964,47.9904657189337
1914,{24A57004-0EA3-4C95-87F8-7281112A6DA3}, ,LUP-AZ-014,Lower Sonoran Resource Management Plan,III , , ,AZ,AZC02000,UNK,,0.00463775,,18.76832428,17.5679148606741
1915,{03540CEF-5476-4D32-8D9C-A9DCEEBA63B0}, ,LUP-AZ-014,Lower Sonoran Resource Management Plan,III , , ,AZ,AZC02000,UNK,,0.005036,,20.379988495,18.1881030270462
1916,{E53E7164-73DC-43BB-AE7B-23334B7BCCFE}, , , ,II , , ,AZ,AZC01000,UNK,,16.1326184,,65286.390380135,5674.05356819357
1917,{41731EC6-9229-480D-A009-F5DE3C672F0E}, ,LUP-AZ-019,Kingman Resource Management Plan,IV , , ,AZ,AZC01000,UNK,,91.20456069,,369091.76217115,2778.63023454999
1918,{298B7E1A-455C-443C-A928-BCB872293AB5}, ,LUP-AZ-019,Kingman Resource Management Plan,IV , , ,AZ,AZC01000,UNK,,286.63864232,,1159985.43056709,4873.53010258571
1919,{A88599BE-470F-422C-A65B-BAD116BB1201}, ,LUP-AZ-019,Kingman Resource Management Plan,IV , , ,AZ,AZC01000,UNK,,122.95677157,,497588.40068728,3347.92355231584
1920,{F341C57D-6297-4EC7-8C9B-0D635498EE52}, , , ,IV , , ,AZ,AZC03000,UNK,,2469731.08526698,,9994647104.01362,1867397.07545082
1921,{81133095-1723-4A6D-A6E4-CC5722D1746A}, ,LUP-AZ-019,Kingman Resource Management Plan,IV , , ,AZ,AZC01000,UNK,,173.62142391,,702620.97440187,59262.9461068304
1922,{F0EB44DA-082B-48BB-BADD-5B1A009ADF4B}, ,LUP-AZ-019,Kingman Resource Management Plan,IV , , ,AZ,AZC01000,UNK,,25.0415196,,101339.43442646,1936.66368851659
1923,{5B17D335-3C2E-48DB-9409-3E836829BF8C}, ,LUP-AZ-019,Kingman Resource Management Plan,II , , ,AZ,AZC01000,UNK,,345.22685196,,1397083.50302959,4800.69811578372
1924,{A545502D-D054-43D9-B4D5-CBDE06EBEAD2}, ,LUP-AZ-019,Kingman Resource Management Plan,II , , ,AZ,AZC01000,UNK,,11234.31612949,,45463664.3798904,40217.2530594992
1925,{6BB5FD16-B6CD-4BD6-82EB-3D7BEAA60F11}, ,LUP-AZ-019,Kingman Resource Management Plan,II , , ,AZ,AZC01000,UNK,,1960.68804877,,7934623.02247136,13304.7611360473
1926,{C30A7B5E-9113-45A9-AF38-91235012E823}, ,LUP-AZ-019,Kingman Resource Management Plan,II , , ,AZ,AZC01000,UNK,,3508.60858782,,14198835.1973076,24700.7865407168
1927,{061945D5-C5C0-4A3D-8D18-40410FC2F791}, ,LUP-AZ-019,Kingman Resource Management Plan,II , , ,AZ,AZC01000,UNK,,428.1130208,,1732511.92775553,7490.48589171542
1928,{A306EE3F-6621-4706-BDC3-9BFFFF225FC6}, ,LUP-AZ-019,Kingman Resource Management Plan,II , , ,AZ,AZC01000,UNK,,11163.45312647,,45176891.9810369,33758.0194227659
1929,{8D90F39E-5993-4179-9DD3-21428EA7A60A}, ,LUP-AZ-019,Kingman Resource Management Plan,II , , ,AZ,AZC01000,UNK,,389.61427472,,1576713.02989641,7413.44465952753
1930,{14A002A3-D2BF-4831-8A4A-7F725483D973}, ,LUP-AZ-019,Kingman Resource Management Plan,II , , ,AZ,AZC01000,UNK,,108085.25823359,,437405521.449387,218947.616512755
1931,{CBE5DED1-B692-4416-86FD-46FBE619CA5C}, ,LUP-AZ-019,Kingman Resource Management Plan,II , , ,AZ,AZC01000,UNK,,10591.44556581,,42862059.510493,76056.1442384292
1932,{B5ACDB78-B11C-4FC9-906F-580F6DE23041}, ,LUP-AZ-019,Kingman Resource Management Plan,II , , ,AZ,AZC01000,UNK,,233192.53461728,,943696706.371662,571081.531083813
1933,{A56BD2A9-5D8D-4FEC-B943-618F4A164B5B}, ,LUP-AZ-019,Kingman Resource Management Plan,II , , ,AZ,AZC01000,UNK,,257.28288966,,1041186.91440969,6637.19032882364
1934,{77008359-B013-49FF-B78C-4C9CC5358376}, , , ,II , , ,AZ,AZC01000,UNK,,11818.61899736,,47828254.193353,58723.077186206
1935,{87BA45D2-2B44-47FC-80A7-A737B7EF79D5}, ,LUP-AZ-019,Kingman Resource Management Plan,II , , ,AZ,AZC01000,UNK,,4091.57930866,,16558034.0030141,37041.3125306912
1936,{E2369DAF-8FA5-43A0-BAD3-7B0DFE3E1ABE}, ,LUP-AZ-019,Kingman Resource Management Plan,II , , ,AZ,AZC01000,UNK,,82197.63020297,,332642007.692956,335892.65334034
1937,{BC38A50B-3362-4828-8820-804EE2DEB07C}, ,LUP-AZ-019,Kingman Resource Management Plan,II , , ,AZ,AZC01000,UNK,,514.63917903,,2082670.86688427,9947.98737992594
1938,{3C2049BE-9773-4448-BBEA-538B342E1D62}, ,LUP-AZ-019,Kingman Resource Management Plan,II , , ,AZ,AZC01000,UNK,,10115.36898815,,40935445.9546368,96000.2440084596
1939,{9FB609C5-FFED-476A-8EAD-DC445CC4ADFC}, ,LUP-AZ-019,Kingman Resource Management Plan,II , , ,AZ,AZC01000,UNK,,2199.95496435,,8902901.87644954,26990.3192638601
1940,{EC746273-EF3C-4003-9152-8A4B2154B1BD}, ,LUP-AZ-019,Kingman Resource Management Plan,II , , ,AZ,AZC01000,UNK,,3207.98206562,,12982242.825189,32013.3429261551
1941,{7D441406-2A37-40B3-ACF1-EFE136DB492E}, ,LUP-AZ-019,Kingman Resource Management Plan,II , , ,AZ,AZC01000,UNK,,934.65057622,,3782396.68706862,11827.590559078
1942,{A073E841-69C4-43D1-9867-336C9A37D3BD}, ,LUP-AZ-019,Kingman Resource Management Plan,II , , ,AZ,AZC01000,UNK,,338.54612759,,1370047.57069797,10370.513993407
1943,{73069541-5BA5-4478-8416-ECEF869F57CA}, ,LUP-AZ-019,Kingman Resource Management Plan,II , , ,AZ,AZC01000,UNK,,2623.56706474,,10617199.225554,18181.5654816547
1944,{0F97A196-1EDF-4390-9AE0-F1EC43F87A63}, ,LUP-AZ-019,Kingman Resource Management Plan,II , , ,AZ,AZC01000,UNK,,61.38388594,,248411.77305938,3349.54954866229
1945,{65C98340-AC17-4A36-9C48-6448537AB2E3}, ,LUP-AZ-019,Kingman Resource Management Plan,II , , ,AZ,AZC01000,UNK,,55.85107121,,226021.26620823,2145.39302552555
1946,{018467D0-583D-4FFD-852B-299A317272EB}, , , ,II , , ,AZ,AZC03000,UNK,,4393.13609264,,17778391.0109806,47323.6918840536
1947,{CFE45DDA-EB43-4EB0-9AE3-52390CAB042C}, , , ,II , , ,AZ,AZC01000,UNK,,97302.7546649,,393770277.632859,181243.715118136
1948,{C27E089D-EDCF-402E-B426-F95770726CAC}, ,LUP-AZ-019,Kingman Resource Management Plan,II , , ,AZ,AZC01000,UNK,,93.80928183,,379632.6946493,3224.12418541973
1949,{2A1FD797-5484-4FAB-8B7D-1C706765F0B0}, ,LUP-AZ-019,Kingman Resource Management Plan,II , , ,AZ,AZC01000,UNK,,749.74350006,,3034104.29837944,10294.2687885461
1950,{DAB58667-D9E4-49B4-BB26-D9E47F615F7E}, ,LUP-AZ-019,Kingman Resource Management Plan,II , , ,AZ,AZC01000,UNK,,392.79727568,,1589594.17776641,5701.60129342106
1951,{AE415F14-860F-472B-93F8-4A89CDD5148C}, ,LUP-AZ-019,Kingman Resource Management Plan,II , , ,AZ,AZC01000,UNK,,213.20327773,,862803.053769265,4821.68784167406
1952,{2979E2CD-15EF-48BF-929C-63671495CAB9}, ,LUP-AZ-019,Kingman Resource Management Plan,III , , ,AZ,AZC01000,UNK,,939.22224442,,3800897.5718802,8966.34978128414
1953,{2518931A-012F-4689-BC95-575680238139}, ,LUP-AZ-019,Kingman Resource Management Plan,III , , ,AZ,AZC01000,UNK,,5876.73432757,,23782300.0562822,26223.2204641412
1954,{8503E688-8AC5-4846-A9B3-4CBC5340CE78}, ,LUP-AZ-019,Kingman Resource Management Plan,III , , ,AZ,AZC01000,UNK,,1850.77312485,,7489813.10670072,15490.4006711032
1955,{BD030E65-1B7E-4EE3-BBEA-3CDFB296020C}, ,LUP-AZ-019,Kingman Resource Management Plan,III , , ,AZ,AZC01000,UNK,,917.59726543,,3713384.38678917,8444.89727817575
1956,{CF017024-59B6-4798-ABBB-061A9206B984}, ,LUP-AZ-019,Kingman Resource Management Plan,III , , ,AZ,AZC01000,UNK,,47931.93796786,,193973671.003317,103542.662864704
1957,{605A4336-DE19-4A1B-AB7D-3BC4321B3C56}, ,LUP-AZ-019,Kingman Resource Management Plan,III , , ,AZ,AZC01000,UNK,,123.11927515,,498246.02935209,3259.54502337026
1958,{2474DC2A-D9CC-4FFA-91DB-26A198AB2808}, ,LUP-AZ-019,Kingman Resource Management Plan,III , , ,AZ,AZC01000,UNK,,14011.88696742,,56704094.7640514,44457.046954427
1959,{CFAFD261-37D5-47D2-A041-41A016AED0EC}, ,LUP-AZ-019,Kingman Resource Management Plan,III , , ,AZ,AZC01000,UNK,,10430.13499943,,42209258.8089524,31943.6466341182
1960,{D246387F-1512-45FD-B51D-E98725E628BA}, ,LUP-AZ-019,Kingman Resource Management Plan,III , , ,AZ,AZC01000,UNK,,19772.6444132,,80017053.0313941,66093.2474815338
1961,{6C08E372-E64B-4877-9A79-FA73CF80DD2C}, ,LUP-AZ-019,Kingman Resource Management Plan,III , , ,AZ,AZC01000,UNK,,4986.37327522,,20179136.7133219,21642.6072644598
1962,{C976B461-B193-4E48-A845-7B97DB66F0D0}, , , ,III , , ,AZ,AZC01000,UNK,,192.72777179,,779941.621038945,5615.37398787088
1963,{E43EAD71-86BD-4CA8-83F7-D40A8E7CAE2B}, ,LUP-AZ-019,Kingman Resource Management Plan,III , , ,AZ,AZC01000,UNK,,3911.13913139,,15827818.512751,18475.5332029665
1964,{BED556CF-6520-40F8-AE2C-D30BAB06D39C}, ,LUP-AZ-019,Kingman Resource Management Plan,III , , ,AZ,AZC01000,UNK,,52.66512979,,213128.21871346,5942.00233235767
1965,{59EBB723-D89E-41AF-BFE7-84146310E1E4}, ,LUP-AZ-019,Kingman Resource Management Plan,III , , ,AZ,AZC01000,UNK,,139.13315784,,563051.913370255,4438.76723881394
1966,{BA7BA756-9ADD-44BB-8D67-D0D4A21DF9AF}, ,LUP-AZ-019,Kingman Resource Management Plan,III , , ,AZ,AZC01000,UNK,,250.50472313,,1013756.64762688,6635.448831642
1967,{FF13214C-1D24-46BF-B5AC-F193B851ADE4}, ,LUP-AZ-019,Kingman Resource Management Plan,III , , ,AZ,AZC01000,UNK,,162.99531755,,659618.64765371,4428.75668042966
1968,{628552D3-D54F-47A2-B353-576F5D5C2A3A}, ,LUP-AZ-019,Kingman Resource Management Plan,III , , ,AZ,AZC01000,UNK,,56802.10844392,,229869977.362156,139130.734288404
1969,{C36EC255-FD66-4558-A96C-96FA67C72633}, ,LUP-AZ-019,Kingman Resource Management Plan,III , , ,AZ,AZC01000,UNK,,31699.03754817,,128281453.685717,154508.354296123
1970,{18A6F0F9-268C-499B-B6DD-8E11C5C1DA5D}, ,LUP-AZ-019,Kingman Resource Management Plan,III , , ,AZ,AZC01000,UNK,,229.84059803,,930131.900282375,4386.24841949374
1971,{70334DBF-1C77-46E7-B796-338994A3C6AC}, ,LUP-AZ-019,Kingman Resource Management Plan,III , , ,AZ,AZC01000,UNK,,173.74925543,,703138.290224925,4079.02835529776
1972,{678392C1-3BF5-4353-89BC-7733EFC8BAB0}, ,LUP-AZ-019,Kingman Resource Management Plan,III , , ,AZ,AZC01000,UNK,,234.76251826,,950050.204768805,4440.52641129637
1973,{2C1D982A-2F06-4A0D-AB31-B39789B72EF9}, ,LUP-AZ-019,Kingman Resource Management Plan,III , , ,AZ,AZC01000,UNK,,230.51140418,,932846.556438165,4857.25194056385
1974,{CCB7F5E9-C8E5-4396-A77B-971E495B4F58}, ,LUP-AZ-019,Kingman Resource Management Plan,III , , ,AZ,AZC01000,UNK,,2820.90286755,,11415788.8865215,16564.9199378134
1975,{A74ABF77-4E4E-420B-AF6B-41AF7C57B995}, ,LUP-AZ-019,Kingman Resource Management Plan,III , , ,AZ,AZC01000,UNK,,122424.43342756,,495434104.675003,381628.751038789
1976,{DE633DDD-B010-4A59-8B9B-B7235C3B4619}, , , ,III , , ,AZ,AZC01000,UNK,,6296.29201346,,25480189.771969,38085.1102095628
1977,{222BC631-4370-4515-80A1-51371DE2EC69}, , , ,III , , ,AZ,AZC01000,UNK,,8330.64763267,,33712934.8750188,36214.6792380873
1978,{02EA244A-5835-490B-B4EB-354BC3765316}, ,LUP-AZ-019,Kingman Resource Management Plan,III , , ,AZ,AZC01000,UNK,,2556.03919002,,10343923.6120313,14962.0249662788
1979,{809EE18A-F415-4D8D-B620-81E9BB73C0A6}, ,LUP-AZ-019,Kingman Resource Management Plan,III , , ,AZ,AZC01000,UNK,,10195.97596061,,41261650.798839,54094.9348144539
1980,{A18B58EB-BCF0-4230-ADE2-24C54F67A3B2}, ,LUP-AZ-019,Kingman Resource Management Plan,III , , ,AZ,AZC01000,UNK,,11557.47765911,,46771452.691509,44429.9643525048
1981,{25888B3A-F0FC-4080-BF40-43875D7F30F2}, , , ,III , , ,AZ,AZC01000,UNK,,175437.04273421,,709968523.115782,232729.485377342
1982,{CFC488A9-E7FE-41C0-ADE2-51EA0B88319D}, ,LUP-AZ-019,Kingman Resource Management Plan,III , , ,AZ,AZC01000,UNK,,3457.86770856,,13993494.1441975,19732.1618617203
1983,{7C8E376F-277B-4CDE-A3C3-30F7A7957BFA}, ,LUP-AZ-019,Kingman Resource Management Plan,III , , ,AZ,AZC01000,UNK,,49208.33017619,,199139047.00908,90744.9942062899
1984,{D835A0B9-1FE3-4034-A327-5B91B86B1182}, ,LUP-AZ-019,Kingman Resource Management Plan,III , , ,AZ,AZC01000,UNK,,8116.18605681,,32845039.6694091,29111.1043137978
1985,{F2770821-C689-4573-9748-CC3F22FAB114}, ,LUP-AZ-019,Kingman Resource Management Plan,III , , ,AZ,AZC01000,UNK,,8056.5412688,,32603665.7759831,46437.814214414
1986,{CA2DEE47-9C11-4372-8819-7286F61A8D7F}, ,LUP-AZ-019,Kingman Resource Management Plan,IV , , ,AZ,AZC01000,UNK,,57759.32852715,,233743709.603615,102355.482545393
1987,{3A9477FE-9F34-473B-994A-0B3FC9555F32}, ,LUP-AZ-019,Kingman Resource Management Plan,IV , , ,AZ,AZC01000,UNK,,19035.0035851,,77031926.5087679,67585.0775891219
1988,{7F8F5323-2908-4655-97E7-6A9F002D481C}, ,LUP-AZ-019,Kingman Resource Management Plan,IV , , ,AZ,AZC01000,UNK,,4758.14789454,,19255541.3657441,23980.6724357825
1989,{BCC35DD6-53C6-4E87-AA74-6E93636C48DA}, , , ,IV , , ,AZ,AZC01000,UNK,,257534.54021394,,1042205308.05461,273005.536800874
1990,{3A1CAC83-6EA6-4D35-94F0-FC6A234C93B6}, , , ,IV , , ,AZ,AZC01000,UNK,,25451.59227771,,102998939.669338,63183.3777691625
1991,{2156E96D-3194-452E-9BD4-B2B7CAAF95C3}, ,LUP-AZ-019,Kingman Resource Management Plan,IV , , ,AZ,AZC01000,UNK,,572.81359909,,2318094.39229391,14393.6596381958
1992,{9B32AD0B-877C-4BC3-9BCD-5F5E06916092}, ,LUP-AZ-019,Kingman Resource Management Plan,IV , , ,AZ,AZC01000,UNK,,16257.47773559,,65791678.1863165,64786.6526555797
1993,{AD818652-E674-4A84-9B7E-039863176199}, , , ,IV , , ,AZ,AZC03000,UNK,,54351.03381845,,219950830.272283,119673.699896896
1994,{EB363F38-310D-4F8B-A71C-B7D0AF918429}, ,LUP-AZ-019,Kingman Resource Management Plan,III , , ,AZ,AZC01000,UNK,,248.86275196,,1007111.82607217,5248.85341987335
1995,{793DDB30-82A0-4474-B7A4-70B5ABB4A3B0}, , , ,II , , ,AZ,AZC01000,UNK,,56670.80004877,,229338591.139919,150153.538907026
1996,{2EACA8E5-376A-4CCE-B6BF-4068BF6F906C}, ,LUP-AZ-020,Lower Gila North Management Framework Plan,III , , ,AZ,AZC01000,UNK,,5134.2283551,,20777484.9929176,33191.3546901051
1997,{5C7485A0-114F-499C-8B8D-5E043DC191A2}, , , ,III , , ,AZ,AZC01000,UNK,,2136.06578252,,8644351.53067077,11255.2717416265
1998,{07A8F19E-672D-4B94-A453-8AED871FEBFD}, , , ,III , , ,AZ,AZC01000,UNK,,875.68127312,,3543756.38411316,16448.0513914483
1999,{2AB00ADF-8C70-4C0F-BCE7-19784079E522}, , , ,III , , ,AZ,AZC03000,UNK,,4820.8236908,,19509181.3143651,18041.3954458239
2000,{35555514-FE0F-4353-A726-2F7E27367913}, , , ,III , , ,AZ,AZC01000,UNK,,46276.94313977,,187276144.554209,152695.850007028
2001,{528F94B8-7754-40DD-9F9A-55ADE059F469}, , , ,IV , , ,AZ,AZC01000,UNK,,40433.73506067,,163629520.411895,115394.594646456
2002,{016857EB-DF65-481E-9D70-00CCB7A98998}, , , ,II , , ,AZ,AZC01000,UNK,,44389.97728952,,179639864.684298,145964.605512763
2003,{6FA47F07-91A0-48E1-A99A-48302D9E2E83}, ,LUP-AZ-019,Kingman Resource Management Plan,II , , ,AZ,AZC01000,UNK,,12.63608442,,51136.419382685,3050.31017167596
2004,{92FB5A8F-DAD5-461A-BC71-CAB633D56595}, ,LUP-AZ-019,Kingman Resource Management Plan,II , , ,AZ,AZC01000,UNK,,8.27679797,,33495.01301818,2953.36159177283
2005,{5284D1BB-B6D8-49CA-A4BE-2F47C3B3108A}, ,LUP-AZ-019,Kingman Resource Management Plan,II , , ,AZ,AZC01000,UNK,,42.87381658,,173504.17999152,10597.7602000589
2006,{E3082D1F-F1B5-4BC5-BF41-11B69CAB8E73}, ,LUP-AZ-019,Kingman Resource Management Plan,II , , ,AZ,AZC01000,UNK,,32.77718799,,132644.573721045,6512.57048601192
2007,{2F5F2BED-F759-43E4-8627-3382E5B77D62}, ,LUP-AZ-019,Kingman Resource Management Plan,I , , ,AZ,AZC01000,UNK,,24148.68297143,,97726252.7754377,43730.4096220305
2008,{8DF6BDC1-D481-466C-8B54-58828A1A434E}, ,LUP-AZ-019,Kingman Resource Management Plan,II , , ,AZ,AZC01000,UNK,,27.47463758,,111185.913555165,1356.6525125669
2009,{46579A3E-7732-4A9F-8194-962AB6195686}, ,LUP-AZ-019,Kingman Resource Management Plan,III , , ,AZ,AZC01000,UNK,,34.21417746,,138459.863797045,1716.92908259085
2010,{38FAE222-D549-4D07-91F4-3AFA58F594B4}, ,LUP-AZ-019,Kingman Resource Management Plan,I , , ,AZ,AZC01000,UNK,,32917.49862593,,133212390.723671,97104.3328770062
2011,{D477D38F-5A72-482E-B3F7-D673629805A1}, ,LUP-AZ-019,Kingman Resource Management Plan,I , , ,AZ,AZC01000,UNK,,28054.79901972,,113533743.592084,88643.1744213463
2012,{ED9C67E9-461A-4631-9CB3-657896C2C85A}, , , ,I , , ,AZ,AZC01000,UNK,,113132.98579895,,457832950.165754,175637.70321788
2013,{57C1CA58-83B1-4995-9385-F8D8305D9A08}, ,LUP-AZ-019,Kingman Resource Management Plan,I , , ,AZ,AZC01000,UNK,,40273.54190781,,162981241.722398,103789.928098129
2014,{CF364673-F1E6-4D6E-8F9F-AF5FF5543574}, ,LUP-AZ-019,Kingman Resource Management Plan,I , , ,AZ,AZC01000,UNK,,18433.89941712,,74599344.2460488,58599.1295854909
2015,{E2DE684C-063B-4624-91D4-0A8D71DA40C6}, ,LUP-AZ-019,Kingman Resource Management Plan,I , , ,AZ,AZC01000,UNK,,9284.52909916,,37573156.2138783,37927.0706334207
2016,{9421814B-73FF-4158-AFF3-3BFAEE082D4C}, , , ,I , , ,AZ,AZC01000,UNK,,128121.84707745,,518490719.695134,171254.834429843
2017,{BDB6D4A3-3082-4D59-8371-4449F81C174E}, ,LUP-AZ-019,Kingman Resource Management Plan,I , , ,AZ,AZC01000,UNK,,14886.19240464,,60242283.3378169,36095.4298715089
2018,{306665C5-2632-46AA-9923-4F8C832DC1E2}, ,LUP-AZ-020,Lower Gila North Management Framework Plan,I , , ,AZ,AZC01000,UNK,,8365.19568692,,33852745.8902372,39538.3645998798
2019,{23611203-2784-41D0-AC1B-42F0DDAB40B1}, ,LUP-AZ-019,Kingman Resource Management Plan,II , , ,AZ,AZC01000,UNK,,1870.99548925,,7571650.11193527,17591.6152427334
2020,{8777CF87-656A-4912-8A9C-3315EA8986BF}, ,LUP-AZ-019,Kingman Resource Management Plan,II , , ,AZ,AZC01000,UNK,,29.15418136,,117982.786071315,8309.25053599452
