OBJECTID,LAND_CLASS,CT_LEGEND,MA_LEGEND,ME_LEGEND,NH_LEGEND,NJ_LEGEND,NY_LEGEND,RI_LEGEND,VT_LEGEND,STATE_COD,STATE_NAME,CNTY_FIELD,CNTY_COD,CNTY_NAME,TOWN_FIELD,TOWN_NAME,LABEL_FLAG,MAP_LABEL,CT_LABEL_Y,CT_LABEL_N,SHAPE_Length,SHAPE_Area
8120,Land,Other States,Other States,Other States,Other States,Other States,New York,Other States,Other States,NY,New York,CNTYCODE,56,Wyoming,SWIS,Covington,True,Covington, ,Covington,110223.061405732,730096675.887397
8121,Land,Other States,Other States,Other States,Other States,Other States,New York,Other States,Other States,NY,New York,CNTYCODE,32,Ontario,SWIS,Seneca,True,Seneca, ,Seneca,159364.166469796,1408074933.10675
8122,Land,Other States,Other States,Other States,New Hampshire,Other States,Other States,Other States,Other States,NH,New Hampshire,COUNTY,15,Rockingham,FIPS,Hampton Falls,True,Hampton Falls, ,Hampton Falls,106269.541316596,352061975.14027
8123,Land,Other States,Other States,Other States,Other States,Other States,New York,Other States,Other States,NY,New York,CNTYCODE,32,Ontario,SWIS,Geneva,True,Geneva, ,Geneva,135679.589302255,696090695.355737
8124,Land,Other States,Other States,Other States,New Hampshire,Other States,Other States,Other States,Other States,NH,New Hampshire,COUNTY,15,Rockingham,FIPS,Sandown,True,Sandown, ,Sandown,83043.4590435418,402374198.130678
8125,Land,Other States,Other States,Other States,Other States,Other States,New York,Other States,Other States,NY,New York,CNTYCODE,45,Seneca,SWIS,Fayette,True,Fayette, ,Fayette,205611.906754263,1851202227.81126
8126,Land,Other States,Other States,Other States,New Hampshire,Other States,Other States,Other States,Other States,NH,New Hampshire,COUNTY,15,Rockingham,FIPS,Kensington,True,Kensington, ,Kensington,75724.6437837041,334190220.301701
8127,Land,Other States,Other States,Other States,Other States,Other States,New York,Other States,Other States,NY,New York,CNTYCODE,5,Cayuga,SWIS,Fleming,True,Fleming, ,Fleming,111285.346223269,680104140.288637
8128,Land,Other States,Other States,Other States,New Hampshire,Other States,Other States,Other States,Other States,NH,New Hampshire,COUNTY,15,Rockingham,FIPS,Kingston,True,Kingston, ,Kingston,127764.280924958,586218505.437997
8129,Land,Other States,Other States,Other States,Other States,Other States,New York,Other States,Other States,NY,New York,CNTYCODE,21,Herkimer,SWIS,Warren,True,Warren, ,Warren,128376.565109555,1071179752.82638
8130,Land,Other States,Other States,Other States,Other States,Other States,New York,Other States,Other States,NY,New York,CNTYCODE,25,Madison,SWIS,Nelson,True,Nelson, ,Nelson,140787.771124394,1229297903.58054
8131,Land,Other States,Other States,Other States,New Hampshire,Other States,Other States,Other States,Other States,NH,New Hampshire,COUNTY,15,Rockingham,FIPS,Danville,True,Danville, ,Danville,74374.5413089964,329913742.810125
8132,Land,Other States,Other States,Other States,New Hampshire,Other States,Other States,Other States,Other States,NH,New Hampshire,COUNTY,15,Rockingham,FIPS,East Kingston,True,East Kingston, ,East Kingston,68680.3580787868,278098126.987132
8133,Land,Other States,Other States,Other States,New Hampshire,Other States,Other States,Other States,Other States,NH,New Hampshire,COUNTY,5,Cheshire,FIPS,Harrisville,True,Harrisville, ,Harrisville,121554.331833224,564249481.620108
8134,Land,Other States,Other States,Other States,Other States,Other States,Other States,Other States,Vermont,VT,Vermont,CNTY,25,Windham,FIPS6,Dummerston,True,Dummerston, ,Dummerston,131386.496960474,863060080.875559
8135,Land,Other States,Other States,Other States,Other States,Other States,New York,Other States,Other States,NY,New York,CNTYCODE,25,Madison,SWIS,Eaton,True,Eaton, ,Eaton,142874.724461289,1272690994.45833
8136,Land,Other States,Other States,Other States,Other States,Other States,New York,Other States,Other States,NY,New York,CNTYCODE,24,Livingston,SWIS,Geneseo,True,Geneseo, ,Geneseo,198920.53216163,1261056829.56118
8137,Land,Other States,Other States,Other States,Other States,Other States,New York,Other States,Other States,NY,New York,CNTYCODE,30,Oneida,SWIS,Bridgewater,True,Bridgewater, ,Bridgewater,105069.491132493,664922063.763696
8138,Land,Other States,Other States,Other States,Other States,Other States,New York,Other States,Other States,NY,New York,CNTYCODE,21,Herkimer,SWIS,Winfield,True,Winfield, ,Winfield,110026.950426057,660487441.565086
8139,Land,Other States,Other States,Other States,Other States,Other States,New York,Other States,Other States,NY,New York,CNTYCODE,25,Madison,SWIS,Madison,True,Madison, ,Madison,136043.650274547,1155172755.98679
8140,Land,Other States,Other States,Other States,Other States,Other States,New York,Other States,Other States,NY,New York,CNTYCODE,14,Erie,SWIS,Hamburg,True,Hamburg, ,Hamburg,173615.81337593,1152465448.69078
8141,Land,Other States,Other States,Other States,Other States,Other States,New York,Other States,Other States,NY,New York,CNTYCODE,27,Montgomery,SWIS,Florida,True,Florida, ,Florida,201205.697407073,1436781065.1792
8142,Land,Other States,Other States,Other States,Other States,Other States,New York,Other States,Other States,NY,New York,CNTYCODE,14,Erie,SWIS,Orchard Park,True,Orchard Park, ,Orchard Park,137669.206437725,1072733972.47702
8143,Land,Other States,Other States,Other States,Other States,Other States,New York,Other States,Other States,NY,New York,CNTYCODE,30,Oneida,SWIS,Sangerfield,True,Sangerfield, ,Sangerfield,127161.035108566,835627373.562074
8144,Land,Other States,Other States,Other States,Other States,Other States,New York,Other States,Other States,NY,New York,CNTYCODE,30,Oneida,SWIS,Waterville,True,Waterville, ,Waterville,22328.8544691657,28757720.6267795
8145,Land,Other States,Other States,Other States,Other States,Other States,New York,Other States,Other States,NY,New York,CNTYCODE,42,Schenectady,SWIS,Glenville,True,Glenville, ,Glenville,178137.315570423,1420425053.71262
8146,Land,Other States,Other States,Other States,New Hampshire,Other States,Other States,Other States,Other States,NH,New Hampshire,COUNTY,11,Hillsborough,FIPS,Lyndeborough,True,Lyndeborough, ,Lyndeborough,162384.059980428,844253409.735251
8147,Land,Other States,Other States,Other States,Other States,Other States,New York,Other States,Other States,NY,New York,CNTYCODE,5,Cayuga,SWIS,Springport,True,Springport, ,Springport,120831.335959511,750263914.91602
8148,Land,Other States,Other States,Other States,Other States,Other States,New York,Other States,Other States,NY,New York,CNTYCODE,27,Montgomery,SWIS,Glen,True,Glen, ,Glen,152276.234613682,1096750632.42895
8149,Land,Other States,Other States,Other States,Other States,Other States,New York,Other States,Other States,NY,New York,CNTYCODE,24,Livingston,SWIS,Livonia,True,Livonia, ,Livonia,135207.730043463,1143488047.28678
8150,Land,Other States,Other States,Other States,Other States,Other States,New York,Other States,Other States,NY,New York,CNTYCODE,38,Rensselaer,SWIS,Hoosick,True,Hoosick, ,Hoosick,188047.706935092,1758167321.65
8151,Land,Other States,Other States,Other States,Other States,Other States,New York,Other States,Other States,NY,New York,CNTYCODE,27,Montgomery,SWIS,Fort Plain,True,Fort Plain, ,Fort Plain,29992.8829956894,39505634.954183
8152,Land,Other States,Other States,Other States,New Hampshire,Other States,Other States,Other States,Other States,NH,New Hampshire,COUNTY,15,Rockingham,FIPS,Londonderry,True,Londonderry, ,Londonderry,156839.723710702,1174969652.41673
8153,Land,Other States,Other States,Other States,Other States,Other States,New York,Other States,Other States,NY,New York,CNTYCODE,31,Onondaga,SWIS,Otisco,True,Otisco, ,Otisco,126911.316814016,868582814.886839
8154,Land,Other States,Other States,Other States,Other States,Other States,New York,Other States,Other States,NY,New York,CNTYCODE,32,Ontario,SWIS,Richmond,True,Richmond, ,Richmond,192091.875209699,1236023317.59246
8155,Land,Other States,Other States,Other States,New Hampshire,Other States,Other States,Other States,Other States,NH,New Hampshire,COUNTY,15,Rockingham,FIPS,Derry,True,Derry, ,Derry,131813.106176657,1012286268.41434
8156,Land,Other States,Other States,Other States,Other States,Other States,New York,Other States,Other States,NY,New York,CNTYCODE,31,Onondaga,SWIS,Spafford,True,Spafford, ,Spafford,165649.793553091,1091784282.51566
8157,Land,Other States,Other States,Other States,Other States,Other States,New York,Other States,Other States,NY,New York,CNTYCODE,32,Ontario,SWIS,Bristol,True,Bristol, ,Bristol,128657.996214862,1024128571.94207
8158,Land,Other States,Other States,Other States,New Hampshire,Other States,Other States,Other States,Other States,NH,New Hampshire,COUNTY,11,Hillsborough,FIPS,Amherst,True,Amherst, ,Amherst,156856.048966268,959980027.930473
8159,Land,Other States,Other States,Other States,New Hampshire,Other States,Other States,Other States,Other States,NH,New Hampshire,COUNTY,11,Hillsborough,FIPS,Peterborough,True,Peterborough, ,Peterborough,131726.516725529,1071870623.14171
8160,Land,Other States,Other States,Other States,Other States,Other States,New York,Other States,Other States,NY,New York,CNTYCODE,38,Rensselaer,SWIS,Pittstown,True,Pittstown, ,Pittstown,186207.40486108,1807241784.32807
8161,Land,Other States,Other States,Other States,Other States,Other States,New York,Other States,Other States,NY,New York,CNTYCODE,38,Rensselaer,SWIS,Schaghticoke,True,Schaghticoke, ,Schaghticoke,208845.859515537,1446281341.55903
8162,Land,Other States,Other States,Other States,Other States,Other States,New York,Other States,Other States,NY,New York,CNTYCODE,27,Montgomery,SWIS,Canajoharie,True,Canajoharie, ,Canajoharie,145433.398845476,1200478544.19687
8163,Land,Other States,Other States,Other States,Other States,Other States,New York,Other States,Other States,NY,New York,CNTYCODE,32,Ontario,SWIS,Gorham,True,Gorham, ,Gorham,161294.532384667,1483586825.185
8164,Land,Other States,Other States,Other States,New Hampshire,Other States,Other States,Other States,Other States,NH,New Hampshire,COUNTY,11,Hillsborough,FIPS,Mont Vernon,True,Mont Vernon, ,Mont Vernon,101733.203012933,471607789.195371
8165,Land,Other States,Other States,Other States,Other States,Other States,New York,Other States,Other States,NY,New York,CNTYCODE,27,Montgomery,SWIS,Root,True,Root, ,Root,160823.028422992,1421118492.67098
8166,Land,Other States,Other States,Other States,Other States,Other States,Other States,Other States,Vermont,VT,Vermont,CNTY,3,Bennington,FIPS6,Bennington,True,Bennington, ,Bennington,138807.28955474,1177920033.34412
8167,Land,Other States,Other States,Other States,New Hampshire,Other States,Other States,Other States,Other States,NH,New Hampshire,COUNTY,5,Cheshire,FIPS,Marlborough,True,Marlborough, ,Marlborough,111618.374852585,575834905.717716
8168,Land,Other States,Other States,Other States,New Hampshire,Other States,Other States,Other States,Other States,NH,New Hampshire,COUNTY,5,Cheshire,FIPS,Chesterfield,True,Chesterfield, ,Chesterfield,154948.580928241,1326088607.43838
8169,Land,Other States,Other States,Other States,Other States,Other States,New York,Other States,Other States,NY,New York,CNTYCODE,41,Saratoga,SWIS,Clifton Park,True,Clifton Park, ,Clifton Park,157800.828714611,1400116708.0076
8170,Land,Other States,Other States,Other States,Other States,Other States,New York,Other States,Other States,NY,New York,CNTYCODE,41,Saratoga,SWIS,Halfmoon,True,Halfmoon, ,Halfmoon,158435.646301423,940334724.251919
8171,Land,Other States,Other States,Other States,Other States,Other States,Other States,Other States,Vermont,VT,Vermont,CNTY,3,Bennington,FIPS6,Woodford,True,Woodford, ,Woodford,145154.475853094,1325467430.0548
8172,Land,Other States,Other States,Other States,Other States,Other States,New York,Other States,Other States,NY,New York,CNTYCODE,14,Erie,SWIS,Aurora,True,Aurora, ,Aurora,127469.923276635,1016661815.02609
8173,Land,Other States,Other States,Other States,Other States,Other States,New York,Other States,Other States,NY,New York,CNTYCODE,36,Otsego,SWIS,Richfield,True,Richfield, ,Richfield,128614.379509108,903289781.047169
8174,Land,Other States,Other States,Other States,Other States,Other States,Other States,Other States,Vermont,VT,Vermont,CNTY,3,Bennington,FIPS6,Searsburg,True,Searsburg, ,Searsburg,97401.8257100188,597205263.949839
8175,Land,Other States,Other States,Other States,Other States,Other States,Other States,Other States,Vermont,VT,Vermont,CNTY,25,Windham,FIPS6,Wilmington,True,Wilmington, ,Wilmington,137726.441770974,1184361990.97595
8176,Land,Other States,Other States,Other States,Other States,Other States,New York,Other States,Other States,NY,New York,CNTYCODE,14,Erie,SWIS,Wales,True,Wales, ,Wales,125764.686049198,995846219.872357
8177,Land,Other States,Other States,Other States,Other States,Other States,New York,Other States,Other States,NY,New York,CNTYCODE,24,Livingston,SWIS,Leicester,True,Leicester, ,Leicester,190700.870255255,934631878.781672
8178,Land,Other States,Other States,Other States,Other States,Other States,Other States,Other States,Vermont,VT,Vermont,CNTY,25,Windham,FIPS6,Marlboro,True,Marlboro, ,Marlboro,134784.481972356,1135959885.42187
8179,Land,Other States,Other States,Other States,New Hampshire,Other States,Other States,Other States,Other States,NH,New Hampshire,COUNTY,5,Cheshire,FIPS,Dublin,True,Dublin, ,Dublin,122718.960838652,808632255.500437
8180,Land,Other States,Other States,Other States,New Hampshire,Other States,Other States,Other States,Other States,NH,New Hampshire,COUNTY,15,Rockingham,FIPS,Hampstead,True,Hampstead, ,Hampstead,93031.8304973078,392870168.054719
8181,Land,Other States,Other States,Other States,Other States,Other States,New York,Other States,Other States,NY,New York,CNTYCODE,56,Wyoming,SWIS,Perry,True,Perry, ,Perry,127217.958608101,1019912999.66019
8182,Land,Other States,Other States,Other States,New Hampshire,Other States,Other States,Other States,Other States,NH,New Hampshire,COUNTY,15,Rockingham,FIPS,Seabrook,True,Seabrook, ,Seabrook,86993.9270442938,268515514.955664
8183,Land,Other States,Other States,Other States,Other States,Other States,New York,Other States,Other States,NY,New York,CNTYCODE,56,Wyoming,SWIS,Sheldon,True,Sheldon, ,Sheldon,146523.988588571,1322044523.2227
8184,Land,Other States,Other States,Other States,New Hampshire,Other States,Other States,Other States,Other States,NH,New Hampshire,COUNTY,11,Hillsborough,FIPS,Merrimack,True,Merrimack, ,Merrimack,156237.238934777,933244502.660636
8185,Land,Other States,Other States,Other States,Other States,Other States,New York,Other States,Other States,NY,New York,CNTYCODE,36,Otsego,SWIS,Springfield,True,Springfield, ,Springfield,175155.531125569,1260705522.78905
8186,Land,Other States,Other States,Other States,Other States,Other States,New York,Other States,Other States,NY,New York,CNTYCODE,41,Saratoga,SWIS,Mechanicville,True,Mechanicville, ,Mechanicville,28533.9127761499,26598555.612195
8187,Land,Other States,Other States,Other States,New Hampshire,Other States,Other States,Other States,Other States,NH,New Hampshire,COUNTY,15,Rockingham,FIPS,South Hampton,True,South Hampton, ,South Hampton,72472.1210659302,224298525.071499
8188,Land,Other States,Other States,Other States,Other States,Other States,New York,Other States,Other States,NY,New York,CNTYCODE,56,Wyoming,SWIS,Orangeville,True,Orangeville, ,Orangeville,126032.643182292,994126278.000188
