yearvalue(long),county,pqi(long),pqi_description,count_icd_nine(double precision),population_icd_nine(double precision),obs_rate_icd_nine(double precision),risk_adj_rate_icd_nine(double precision),count_icd_one_zero,population_icd_one_zero,obs_rate_icd_one_zero(double precision),risk_adj_rate_icd_one_zero(double precision),annotation_code(double precision),annotation_desc
2011,Stanislaus,10,Diabetes Short-term Complications,499.0,372845.0,133.8,149.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Stanislaus,10,Perforated Appendix,466.0,362639.0,128.5,138.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Stanislaus,10,Diabetes Short-term Complications,451.0,367108.0,122.9,130.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Stanislaus,10,Urinary Tract Infection,406.0,381811.0,106.3,116.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Stanislaus,10,Diabetes Short-term Complications,344.0,278069.0,123.7,126.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2005,Stanislaus,11,Dehydration,1561.0,351584.0,444.0,522.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Stanislaus,11,Diabetes Short-term Complications,1469.0,355891.0,412.8,485.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Stanislaus,11,COPD or Asthma in Older Adults (Age 40+),1232.0,358840.0,343.3,400.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Stanislaus,11,Dehydration,1200.0,360777.0,332.6,383.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Stanislaus,11,COPD or Asthma in Older Adults (Age 40+),1321.0,363949.0,363.0,414.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Stanislaus,11,Diabetes Long-term Complications,1124.0,368478.0,305.0,345.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Stanislaus,11,Diabetes Short-term Complications,1081.0,372845.0,289.9,325.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Stanislaus,11,Urinary Tract Infection,999.0,362639.0,275.5,296.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Stanislaus,11,Dehydration,959.0,367108.0,261.2,277.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Stanislaus,11,Diabetes Short-term Complications,1018.0,381811.0,266.6,291.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Stanislaus,11,Diabetes Short-term Complications,766.0,278069.0,275.5,281.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2016,Stanislaus,11,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,841,"391,725",214.7,296.6,1.0,Cell suppressed for small numbers
2017,Stanislaus,11,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,545,"396,063",137.6,189.0,1.0,Cell suppressed for small numbers
2018,Stanislaus,11,Diabetes Long-term Complications,0.0,304287.0,0.0,0.0,644,"399,095",161.4,219.3,1.0,Cell suppressed for small numbers
2019,Stanislaus,11,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,622,"401,158",155.1,208.6,1.0,Cell suppressed for small numbers
2020,Stanislaus,11,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,543,"404,571",134.2,181.4,1.0,Cell suppressed for small numbers
2021,Stanislaus,11,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,403,"405,579",99.4,134.3,1.0,Cell suppressed for small numbers
2022,Stanislaus,11,Prevention Quality Acute Composite,0.0,304287.0,0.0,0.0,432,"405,382",106.6,142.8,1.0,Cell suppressed for small numbers
2005,Stanislaus,12,Diabetes Short-term Complications,586.0,351584.0,166.7,192.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Stanislaus,12,Diabetes Short-term Complications,517.0,355891.0,145.3,167.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Stanislaus,12,Diabetes Long-term Complications,539.0,358840.0,150.2,172.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Stanislaus,12,Diabetes Short-term Complications,561.0,360777.0,155.5,177.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Stanislaus,12,Diabetes Long-term Complications,657.0,363949.0,180.5,204.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Stanislaus,12,Perforated Appendix,619.0,368478.0,168.0,188.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Stanislaus,12,Heart Failure,637.0,372845.0,170.8,190.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Stanislaus,12,Diabetes Short-term Complications,644.0,362639.0,177.6,191.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Stanislaus,12,Diabetes Short-term Complications,689.0,367108.0,187.7,200.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Stanislaus,12,COPD or Asthma in Older Adults (Age 40+),614.0,381811.0,160.8,176.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Stanislaus,12,Perforated Appendix,451.0,278069.0,162.2,168.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2016,Stanislaus,12,Prevention Quality Acute Composite,0.0,304287.0,0.0,0.0,470,"391,725",120.0,169.6,1.0,Cell suppressed for small numbers
2017,Stanislaus,12,Angina without Procedure,0.0,304287.0,0.0,0.0,397,"396,063",100.2,141.1,1.0,Cell suppressed for small numbers
2018,Stanislaus,12,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,430,"399,095",107.7,150.1,1.0,Cell suppressed for small numbers
2019,Stanislaus,12,Hypertension,0.0,304287.0,0.0,0.0,406,"401,158",101.2,139.6,1.0,Cell suppressed for small numbers
2020,Stanislaus,12,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,326,"404,571",80.6,111.9,1.0,Cell suppressed for small numbers
2021,Stanislaus,12,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,243,"405,579",59.9,83.3,1.0,Cell suppressed for small numbers
2022,Stanislaus,12,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,278,"405,382",68.6,94.3,1.0,Cell suppressed for small numbers
2005,Stanislaus,13,Diabetes Short-term Complications,117.0,351584.0,33.3,38.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Stanislaus,13,Diabetes Short-term Complications,193.0,355891.0,54.2,62.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Stanislaus,13,Diabetes Short-term Complications,145.0,358840.0,40.4,46.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Stanislaus,13,Diabetes Long-term Complications,147.0,360777.0,40.7,46.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Stanislaus,13,Diabetes Short-term Complications,148.0,363949.0,40.7,45.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Stanislaus,13,Perforated Appendix,146.0,368478.0,39.6,43.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Stanislaus,13,Perforated Appendix,79.0,372845.0,21.2,23.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Stanislaus,13,Diabetes Short-term Complications,51.0,362639.0,14.1,14.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Stanislaus,13,Hypertension,50.0,367108.0,13.6,14.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Stanislaus,13,Hypertension,51.0,381811.0,13.4,14.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Stanislaus,13,Diabetes Short-term Complications,47.0,278069.0,16.9,17.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2005,Stanislaus,14,Diabetes Short-term Complications,44.0,351584.0,12.5,13.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Stanislaus,14,Hypertension,48.0,355891.0,13.5,14.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Stanislaus,14,Diabetes Long-term Complications,44.0,358840.0,12.3,13.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Stanislaus,14,Diabetes Short-term Complications,67.0,360777.0,18.6,19.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Stanislaus,14,Diabetes Short-term Complications,44.0,363949.0,12.1,12.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Stanislaus,14,Diabetes Short-term Complications,60.0,368478.0,16.3,17.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Stanislaus,14,Heart Failure,57.0,372845.0,15.3,16.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Stanislaus,14,Diabetes Short-term Complications,76.0,362639.0,21.0,21.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Stanislaus,14,Diabetes Short-term Complications,72.0,367108.0,19.6,20.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Stanislaus,14,Diabetes Short-term Complications,49.0,381811.0,12.8,13.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Stanislaus,14,Hypertension,28.0,278069.0,10.1,10.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2016,Stanislaus,14,Perforated Appendix,0.0,304287.0,0.0,0.0,176,"391,725",44.9,51.7,1.0,Cell suppressed for small numbers
2017,Stanislaus,14,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,175,"396,063",44.2,50.6,1.0,Cell suppressed for small numbers
2018,Stanislaus,14,Perforated Appendix,0.0,304287.0,0.0,0.0,173,"399,095",43.3,49.3,1.0,Cell suppressed for small numbers
2019,Stanislaus,14,Asthma in Younger Adults (Age 18-39),0.0,304287.0,0.0,0.0,192,"401,158",47.9,54.1,1.0,Cell suppressed for small numbers
2020,Stanislaus,14,Perforated Appendix,0.0,304287.0,0.0,0.0,171,"404,571",42.3,47.8,1.0,Cell suppressed for small numbers
2021,Stanislaus,14,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,190,"405,579",46.8,52.9,1.0,Cell suppressed for small numbers
2022,Stanislaus,14,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,144,"405,382",35.5,39.9,1.0,Cell suppressed for small numbers
2005,Stanislaus,15,Diabetes Short-term Complications,52.0,155500.0,33.4,33.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Stanislaus,15,Dehydration,71.0,157318.0,45.1,45.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Stanislaus,15,Diabetes Short-term Complications,56.0,157881.0,35.5,35.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Stanislaus,15,Asthma in Younger Adults (Age 18-39),72.0,157016.0,45.9,46.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Stanislaus,15,Diabetes Short-term Complications,80.0,156964.0,51.0,51.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Stanislaus,15,Diabetes Short-term Complications,65.0,157460.0,41.3,41.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Stanislaus,15,Diabetes Short-term Complications,65.0,158785.0,40.9,41.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Stanislaus,15,Diabetes Short-term Complications,59.0,145910.0,40.4,40.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Stanislaus,15,Perforated Appendix,47.0,147367.0,31.9,31.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Stanislaus,15,Diabetes Long-term Complications,52.0,156289.0,33.3,33.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Stanislaus,15,Diabetes Short-term Complications,41.0,107593.0,38.1,37.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2016,Stanislaus,15,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,41,"165,341",24.8,31.8,1.0,Cell suppressed for small numbers
2017,Stanislaus,15,Perforated Appendix,0.0,304287.0,0.0,0.0,32,"167,133",19.1,24.5,1.0,Cell suppressed for small numbers
2018,Stanislaus,15,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,51,"167,929",30.4,38.8,1.0,Cell suppressed for small numbers
2019,Stanislaus,15,Prevention Quality Overall Composite,0.0,304287.0,0.0,0.0,71,"168,593",42.1,53.7,1.0,Cell suppressed for small numbers
2020,Stanislaus,15,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,29,"169,669",17.1,21.9,1.0,Cell suppressed for small numbers
2021,Stanislaus,15,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,30,"169,919",17.7,22.6,1.0,Cell suppressed for small numbers
2022,Stanislaus,15,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,33,"169,170",19.5,25.0,1.0,Cell suppressed for small numbers
2005,Stanislaus,16,Diabetes Short-term Complications,84.0,351584.0,23.9,28.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Stanislaus,16,Diabetes Short-term Complications,73.0,355891.0,20.5,24.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Stanislaus,16,Community-Acquired Pneumonia,67.0,358840.0,18.7,21.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Stanislaus,16,Diabetes Short-term Complications,71.0,360777.0,19.7,22.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Stanislaus,16,Perforated Appendix,72.0,363949.0,19.8,22.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Stanislaus,16,Diabetes Short-term Complications,66.0,368478.0,17.9,20.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Stanislaus,16,Hypertension,66.0,372845.0,17.7,19.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Stanislaus,16,Diabetes Short-term Complications,72.0,362639.0,19.9,21.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Stanislaus,16,Diabetes Short-term Complications,68.0,367108.0,18.5,19.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Stanislaus,16,Diabetes Short-term Complications,69.0,381811.0,18.1,19.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Stanislaus,16,Community-Acquired Pneumonia,47.0,278069.0,16.9,17.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2016,Stanislaus,16,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,119,"391,725",30.4,31.8,1.0,Cell suppressed for small numbers
2017,Stanislaus,16,Perforated Appendix,0.0,304287.0,0.0,0.0,157,"396,063",39.6,41.3,1.0,Cell suppressed for small numbers
2018,Stanislaus,16,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,184,"399,095",46.1,47.8,1.0,Cell suppressed for small numbers
2019,Stanislaus,16,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,210,"401,158",52.3,54.0,1.0,Cell suppressed for small numbers
2020,Stanislaus,16,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,206,"404,571",50.9,52.2,1.0,Cell suppressed for small numbers
2021,Stanislaus,16,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,219,"405,579",54.0,55.3,1.0,Cell suppressed for small numbers
2022,Stanislaus,16,Perforated Appendix,0.0,304287.0,0.0,0.0,189,"405,382",46.6,47.7,1.0,Cell suppressed for small numbers
2005,Stanislaus,90,Diabetes Short-term Complications,5717.0,351584.0,1626.1,1890.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Stanislaus,90,Diabetes Long-term Complications,5860.0,355891.0,1646.6,1912.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Stanislaus,90,Prevention Quality Acute Composite,5524.0,358840.0,1539.4,1775.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Stanislaus,90,Diabetes Short-term Complications,6086.0,360779.0,1686.9,1924.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Stanislaus,90,Diabetes Long-term Complications,6406.0,363949.0,1760.1,1988.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Stanislaus,90,COPD or Asthma in Older Adults (Age 40+),5936.0,368480.0,1610.9,1804.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Stanislaus,90,Asthma in Younger Adults (Age 18-39),5847.0,372846.0,1568.2,1742.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Stanislaus,90,Urinary Tract Infection,5622.0,362642.0,1550.3,1657.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Stanislaus,90,Diabetes Short-term Complications,5792.0,367108.0,1577.7,1667.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Stanislaus,90,Diabetes Short-term Complications,5454.0,381811.0,1428.5,1549.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Stanislaus,90,Diabetes Short-term Complications,4478.0,278069.0,1610.4,1644.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2016,Stanislaus,90,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,"4,959","391,725",1265.9,1608.1,1.0,Cell suppressed for small numbers
2017,Stanislaus,90,Perforated Appendix,0.0,304287.0,0.0,0.0,"4,838","396,063",1221.5,1544.1,1.0,Cell suppressed for small numbers
2018,Stanislaus,90,Community-Acquired Pneumonia,0.0,304287.0,0.0,0.0,"4,849","399,095",1215.0,1523.1,1.0,Cell suppressed for small numbers
2019,Stanislaus,90,Diabetes Long-term Complications,0.0,304287.0,0.0,0.0,"5,058","401,158",1260.8,1568.3,1.0,Cell suppressed for small numbers
2020,Stanislaus,90,Perforated Appendix,0.0,304287.0,0.0,0.0,"4,186","404,571",1034.7,1289.7,1.0,Cell suppressed for small numbers
2021,Stanislaus,90,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,"4,170","405,579",1028.2,1281.5,1.0,Cell suppressed for small numbers
2022,Stanislaus,90,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,"4,307","405,382",1062.5,1315.0,1.0,Cell suppressed for small numbers
2005,Stanislaus,91,Diabetes Short-term Complications,2576.0,351584.0,732.7,856.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Stanislaus,91,Diabetes Short-term Complications,2470.0,355891.0,694.0,810.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Stanislaus,91,Urinary Tract Infection,2383.0,358840.0,664.1,770.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Stanislaus,91,Diabetes Short-term Complications,2368.0,360777.0,656.4,753.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Stanislaus,91,Diabetes Short-term Complications,2465.0,363949.0,677.3,770.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Stanislaus,91,Diabetes Long-term Complications,2189.0,368478.0,594.1,670.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Stanislaus,91,Diabetes Short-term Complications,2217.0,372845.0,594.6,665.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Stanislaus,91,Perforated Appendix,2109.0,362639.0,581.6,626.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Stanislaus,91,Diabetes Short-term Complications,2099.0,367108.0,571.8,608.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Stanislaus,91,Dehydration,2038.0,381811.0,533.8,584.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Stanislaus,91,Diabetes Short-term Complications,1561.0,278069.0,561.4,577.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2016,Stanislaus,91,Asthma in Younger Adults (Age 18-39),0.0,304287.0,0.0,0.0,"1,311","391,725",334.7,466.8,1.0,Cell suppressed for small numbers
2017,Stanislaus,91,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,942,"396,063",237.8,330.1,1.0,Cell suppressed for small numbers
2018,Stanislaus,91,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,"1,074","399,095",269.1,369.6,1.0,Cell suppressed for small numbers
2019,Stanislaus,91,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,"1,028","401,158",256.3,348.5,1.0,Cell suppressed for small numbers
2020,Stanislaus,91,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,869,"404,571",214.8,293.7,1.0,Cell suppressed for small numbers
2021,Stanislaus,91,Perforated Appendix,0.0,304287.0,0.0,0.0,646,"405,579",159.3,217.9,1.0,Cell suppressed for small numbers
2022,Stanislaus,91,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,710,"405,382",175.1,237.3,1.0,Cell suppressed for small numbers
2005,Stanislaus,92,Diabetes Short-term Complications,3141.0,351584.0,893.4,1035.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Stanislaus,92,Diabetes Short-term Complications,3391.0,355891.0,952.8,1102.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Stanislaus,92,Perforated Appendix,3141.0,358840.0,875.3,1005.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Stanislaus,92,Diabetes Short-term Complications,3719.0,360777.0,1030.8,1171.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Stanislaus,92,Diabetes Short-term Complications,3941.0,363949.0,1082.8,1218.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Stanislaus,92,Diabetes Long-term Complications,3747.0,368478.0,1016.9,1134.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Stanislaus,92,COPD or Asthma in Older Adults (Age 40+),3630.0,372845.0,973.6,1077.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Stanislaus,92,Diabetes Short-term Complications,3513.0,362639.0,968.7,1030.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Stanislaus,92,Community-Acquired Pneumonia,3693.0,367108.0,1006.0,1058.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Stanislaus,92,Diabetes Short-term Complications,3416.0,381811.0,894.7,965.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Stanislaus,92,COPD or Asthma in Older Adults (Age 40+),2917.0,278069.0,1049.0,1066.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2016,Stanislaus,92,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,"3,648","391,725",931.3,1151.7,1.0,Cell suppressed for small numbers
2017,Stanislaus,92,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,"3,896","396,063",983.7,1210.7,1.0,Cell suppressed for small numbers
2018,Stanislaus,92,COPD or Asthma in Older Adults (Age 40+),0.0,304287.0,0.0,0.0,"3,775","399,095",945.9,1155.2,1.0,Cell suppressed for small numbers
