X,Y,OBJECTID,PARCELID,BLOCK,LOT,SUBLOT,LRSN,LAND_SIZE,PROP_ADDRESS,PROP_HOUSE,PROP_DIR,PROP_STREET,PROP_STREETTYPE,REASSESS_YEAR,REM_DEEDBOOK,REM_DEEDPAGE,REM_DEEDDATE,CUR_LASTNAME,CUR_FIRSTNAME,CUR_NAME2,CUR_ADDRESS1,CUR_ADDRESS2,CUR_CITY,CUR_STATE,CUR_ZIP,CUR_PROP_CLASS,CUR_LAND,CUR_IMPROVEMENT,CUR_TOTAL,PROP_CLASS,GOV_TYPE,ORIG_FID
1241418.955,216157.165000007,8216,009100190000,0091,0019,0000,268483,   0.40080,6735 MOUNT WASHINGTON RD,  6735, ,MOUNT WASHINGTON,RD,00,7354,0904,1999/11/09 00:00:00+00,LOUISVILLE/JEF,COUNTY METRO GO, ,527 W JEFFERSON ST, ,LOUISVILLE,KY,40202-2814,E,8000,0,8000,620,1,17333
1270630.85875,302526.483750001,8217,164006210000,1640,0621,0000,9711722,   0.19150,11302 DEHAM DR, 11302, ,DEHAM,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,17334
1270572.4025,302507.135000005,8218,164006200000,1640,0620,0000,9711721,   0.21030,11300 DEHAM DR, 11300, ,DEHAM,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,17335
1270512.50125,302489.152500004,8219,164006190000,1640,0619,0000,9711720,   0.19800,11216 DEHAM DR, 11216, ,DEHAM,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,17336
1236578.69374999,257432.316249996,8220,004301030026,0043,0103,0026,8100991,   0.78180,2214 STEIER LN,  2214, ,STEIER,LN,08,9200,0631,2008/03/27 00:00:00+00,LOUISVILLE,METRO HOUSING AUTH, ,420 S 8TH ST, ,LOUISVILLE,KY,40203-1906,E,81000,1156000,1237000,620,1,17337
1187208.40875,257256.963750005,8221,101407940000,1014,0794,0000,91042256,   0.32030,HARTLAGE CT, , ,HARTLAGE,CT,20,11590,745,2019/12/30 00:00:00+00,CITY,OF SHIVELY, ,3920 DIXIE HWY, ,LOUISVILLE,KY,40216-4120,E,15000,0,15000,604,5,17338
1241623.96375,218185.976249993,8222,008602250000,0086,0225,0000,2001768,  26.81640,MOUNT WASHINGTON DR, , ,MOUNT WASHINGTON,DR, ,11499,427,2019/09/06 00:00:00+00,LOUISVILLE/JEF,COUNTY METRO GO, ,527 W JEFFERSON ST, ,LOUISVILLE,KY,40202-2814,E,0,0,0,620,1,17339
1224913.51375,272496.944999993,8223,074A00160000,074A,0016,0000,70609, 388.88050,2191 PARK BOUNDARY RD,  2191, ,PARK BOUNDARY,RD,82, , ,1900/01/01 00:00:00+00,LOUISVILLE,METRO PARKS, ,1297 TREVILIAN WAY, ,LOUISVILLE,KY,40213-1556,E,5100250,0,5100250,620,1,17340
1220973.6575,284080.311250001,8224,088M00490000,088M,0049,0000,24257,   0.04640,RIVER RD, , ,RIVER,RD,00,7046,0723,1998/05/29 00:00:00+00,WATERFRONT,DEVELOPMENT CORP, ,129 RIVER RD, ,LOUISVILLE,KY,40202-1335,E,48700,0,48700,620,1,17341
1237934.33,250231.498750001,8225,061800310000,0618,0031,0000,182057,   5.17650,1922 BUECHEL BANK RD,  1922, ,BUECHEL BANK,RD,90,5885,0298,1989/08/03 00:00:00+00,COMMONWEALTH,OF KENTUCKY, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,117920,0,117920,602,2,17342
1207637.95625,264477.211250007,8226,035D00030000,035D,0003,0000,119433,   1.09210,2207 S BROOK ST,  2207,S,BROOK,ST,81, , ,1900/01/01 00:00:00+00,UNIVERSITY,OF LOUISVILLE, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,120750,120750,608,2,17343
1207599.85375001,264224.592500001,8227,035D00390000,035D,0039,0000,120247,   1.72490,2211 S BROOK ST,  2211,S,BROOK,ST,81, , ,1900/01/01 00:00:00+00,UNIVERSITY,OF LOUISVILLE, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,86250,86250,608,2,17344
1205196.11,266580.402500004,8228,034D00200000,034D,0020,0000,8004729,   9.03140,1710 S 5TH ST,  1710,S,5TH,ST,13,10526,0218,2015/12/28 00:00:00+00,UNIVERSITY,OF LOUISVILLE REAL EST, ,215 CENTRAL AVE STE 212, ,LOUISVILLE,KY,40208-1451,E,1000000,0,1000000,608,2,17345
1228697.87125,249719.532499999,8229,061601830000,0616,0183,0000,91031350,  35.14120,4439 JENNINGS LN,  4439, ,JENNINGS,LN,11, , ,1900/01/01 00:00:00+00,LOUISVILLE,& JEFFERSON COUNTY MSD, ,700 W LIBERTY ST, ,LOUISVILLE,KY,40203-1911,E,2723980,0,2723980,620,3,17346
1230416.23875,237958.166250005,8230,064301840000,0643,0184,0000,1015106,   4.83390,7300 JEFFERSON BLVD,  7300, ,JEFFERSON,BLVD,07,9008,0778,2007/03/27 00:00:00+00,LOUISVILLE/JEF,COUNTY METRO GO, ,527 W JEFFERSON ST, ,LOUISVILLE,KY,40202-2814,E,1451400,0,1451400,620,1,17347
1211991.52124999,244069.098749995,8231,063000630000,0630,0063,0000,802164,  96.43470,8001 CRITTENDEN DR,  8001, ,CRITTENDEN,DR, ,5438,0683,1984/07/23 00:00:00+00,REGIONAL,AIRPORT AUTHORITY OF L, ,PO BOX 9129, ,LOUISVILLE,KY,40209-0129,E,0,0,0,620,1,17348
1288454.5975,264181.491249993,8232,004100050000,0041,0005,0000,8300268,  81.56740,1400 S BECKLEY STATION RD,  1400,S,BECKLEY STATION,RD,06,8833,0924,2006/05/17 00:00:00+00,LOUISVILLE/JEF,COUNTY METRO GO, ,527 W JEFFERSON ST, ,LOUISVILLE,KY,40202-2814,E,1723150,98810,1821960,620,1,17349
1214806.95625,275712.941249996,8233,068A00900000,068A,0090,0000,91043521,   0.33210,1021 HAMILTON AVE,  1021, ,HAMILTON,AVE,20,11071,328,2018/01/19 00:00:00+00,LOUISVILLE,AND JEFFERSON AND MSD, ,700 W LIBERTY ST, ,LOUISVILLE,KY,40203-1911,E,41120,0,41120,620,3,17350
1189537.28125,252260.734999999,8234,102103140000,1021,0314,0000,174378,   0.29890,HEATHER LN, , ,HEATHER,LN,92,6119,0793,1991/11/12 00:00:00+00,CITY,OF SHIVELY, ,PO BOX 16007, ,LOUISVILLE,KY,40256-0007,E,0,500,500,604,5,17351
1198905.46375,251467.667500004,8235,066D00260000,066D,0026,0000,177099,  12.88640,4251 HAZELWOOD AVE,  4251, ,HAZELWOOD,AVE,02,7883,0197,2002/05/16 00:00:00+00,JEFFERSON,COUNTY SCHOOL DISTRICT, ,3332 NEWBURG RD, ,LOUISVILLE,KY,40218-2414,E,0,102690,102690,608,4,17352
1208372.7025,248533.376249999,8236,059P00060000,059P,0006,0000,91035727,   0.86740,STRAWBERRY LN, , ,STRAWBERRY,LN,14,10232,0547,2014/04/23 00:00:00+00,LOUISVILLE,REGIONAL AIRPORT AUTHO, ,PO BOX 9129, ,LOUISVILLE,KY,40209-0129,E,35610,0,35610,620,1,17353
1285647.85625,287396.632499993,8237,001501590000,0015,0159,0000,17748,   2.27310,14318 OLD HENRY RD, 14318, ,OLD HENRY,RD,17,10388,0186,2015/04/09 00:00:00+00,COMMONWEALTH,OF KENTUCKY TRANSPORTA, ,200 MERO ST, ,FRANKFORT,KY,40601-1920,E,58770,0,58770,602,2,17354
1211295.58374999,274016.132499993,8238,021A00360007,021A,0036,0007,91034357,   0.06950,746 HANCOCK ST,   746, ,HANCOCK,ST,13, , ,1900/01/01 00:00:00+00,LOUISVILLE,METRO HOUSING AUTHORIT, ,420 S 8TH ST, ,LOUISVILLE,KY,40203-1906,E,11000,0,11000,620,1,17355
1211300.58875,274049.008750007,8239,021A00360006,021A,0036,0006,91034356,   0.07500,744 HANCOCK ST,   744, ,HANCOCK,ST,13, , ,1900/01/01 00:00:00+00,LOUISVILLE,METRO HOUSING AUTHORIT, ,420 S 8TH ST, ,LOUISVILLE,KY,40203-1906,E,11000,0,11000,620,1,17356
1216536.3325,232185.597499996,8240,064905320000,0649,0532,0000,91023320,   3.27380,OUTER LOOP, , ,OUTER,LOOP,07,9109,0352,2007/09/20 00:00:00+00,LOUISVILLE,RENAISSANCE ZONE CORPO, ,PO BOX 9129, ,LOUISVILLE,KY,40209-0129,E,339600,0,339600,620,1,17357
1211510.9575,273821.868750006,8241,021B00010023,021B,0001,0023,91035886,   0.07390,757 JOHN LITTLE ST,   757, ,JOHN LITTLE,ST, , , ,1900/01/01 00:00:00+00,LOUISVILLE,METRO HOUSING AUTHORIT, ,420 S 8TH ST, ,LOUISVILLE,KY,40203-1906,E,0,0,0,620,1,17358
1211502.71625,273766.3125,8242,021B00010025,021B,0001,0025,91035888,   0.06030,761 JOHN LITTLE ST,   761, ,JOHN LITTLE,ST, , , ,1900/01/01 00:00:00+00,LOUISVILLE,METRO HOUSING AUTHORIT, ,420 S 8TH ST, ,LOUISVILLE,KY,40203-1906,E,0,0,0,620,1,17359
1247520.0125,223633.867500007,8243,066410010000,0664,1001,0000,2005456,   1.17000,COOPER CHAPEL RD, , ,COOPER CHAPEL,RD, ,11964,962,2021/03/23 00:00:00+00,COMMONWEALTH,OF KENTUCKY TRANSPORTA, ,8210 COOPER CHAPEL RD, ,LOUISVILLE,KY,40229-1756,R,0,0,0,510,2,17360
1223577.55374999,275351.538749993,8244,070H00100000,070H,0010,0000,91010708,   5.88930,ADDRESS UNKNOWN, , ,ADDRESS UNKNOWN, , , , ,1900/01/01 00:00:00+00,COMMONWEALTH,OF KENTUCKY, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,602,2,17361
1214592.355,256402.555000007,8245,083H00010000,083H,0001,0000,154696,   3.40630,3440 PRESTON HWY,  3440, ,PRESTON,HWY,90,6188,0045,1992/06/09 00:00:00+00,JEFFERSON,COUNTY SCHOOL DISTRICT, ,3332 NEWBURG RD, ,LOUISVILLE,KY,40218-2414,E,42110,31790,73900,608,4,17362
1235397.47624999,214961.256249994,8246,009100040000,0091,0004,0000,91002788,  14.14280,ASHBROOKE GARDENS DR, , ,ASHBROOKE GARDENS,DR, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,17363
1228030.91125,250507.591250002,8247,061601810000,0616,0181,0000,91028008,  52.53870,3930 PRODUCE RD,  3930, ,PRODUCE,RD,11,9448,0403,2009/08/25 00:00:00+00,LOUISVILLE,& JEFFERSON COUNTY MSD, ,700 W LIBERTY ST, ,LOUISVILLE,KY,40203-1911,E,3967000,0,3967000,620,3,17364
1208089.9375,262994.040000007,8248,056A00150000,056A,0015,0000,8006231,   0.61010,320 EASTERN PKWY,   320, ,EASTERN,PKWY,17,11969,660,2021/03/26 00:00:00+00,UNIVERSITY,OF LOUISVILLE REAL EST, ,215 CENTRAL AVE STE 212, ,LOUISVILLE,KY,40208-1451,E,70480,385520,456000,608,2,17365
1225298.46125001,251272.564999998,8249,061501980000,0615,0198,0000,177895,   1.71280,4649 POPLAR LEVEL RD,  4649, ,POPLAR LEVEL,RD,08,5917,0340,1989/11/28 00:00:00+00,CAMP,TAYLOR FIRE PROTECTION, ,4649 POPLAR LEVEL RD, ,LOUISVILLE,KY,40213-2337,E,252200,535000,787200,604,5,17366
1255447.12125,223332.015000001,8250,066510010000,0665,1001,0000,2005140,   0.03070,MEGHAN LN, , ,MEGHAN,LN, ,12159,55,2021/10/06 00:00:00+00,LOUISVILLE,JEFFERSON COUNTY METRO, ,527 W JEFFERSON ST, ,LOUISVILLE,KY,40202-2814,E,0,0,0,620,1,17367
1195566.73999999,231428.349999994,8251,104930110000,1049,3011,0000,1031484,   0.26370,3RD STREET RD, , ,3RD STREET,RD, , , ,1900/01/01 00:00:00+00,COMMONWEALTH,OF KENTUCKY, ,ADDRESS UNKNOWN, ,LOUISVILLE,KY,40214,E,0,0,0,602,2,17368
1240935.1275,219381.208749995,8252,008670000000,0086,7000,0000,264510,  32.17840,ADDRESS UNKNOWN, , ,ADDRESS UNKNOWN, ,96,4992,0522,1978/02/01 00:00:00+00,LOUISVILLE/JEF,COUNTY METRO GO, ,527 W JEFFERSON ST, ,LOUISVILLE,KY,40202-2814,E,94740,0,94740,620,1,17369
1251257.685,278226.613749996,8253,002100750000,0021,0075,0000,49200,   2.73030,502 WOOD RD,   502, ,WOOD,RD,81,7472,0643,2000/06/30 00:00:00+00,JEFFERSON,COUNTY SCHOOL DISTRICT, ,3332 NEWBURG RD, ,LOUISVILLE,KY,40218-2414,E,0,54870,54870,608,4,17370
1215074.30125,280099.71875,8254,019H00410000,019H,0041,0000,2000841,   0.70060,CABEL ST, , ,CABEL,ST,19,11284,822,2018/11/07 00:00:00+00,LOUISVILLE,JEFFERSON COUNTY METRO, ,444 S 5TH ST STE 600, ,LOUISVILLE,KY,40202-4315,E,838050,0,838050,620,1,17371
1218052.9175,276397.532499999,8255,068L00260000,068L,0026,0000,91030739,   4.31230,1388 LEXINGTON RD,  1388, ,LEXINGTON,RD,11, , ,1900/01/01 00:00:00+00,LOUISVILLE/JEF,COUNTY METRO GO, ,527 W JEFFERSON ST, ,LOUISVILLE,KY,40202-2814,E,383340,0,383340,620,1,17372
1218990.13375001,248422.213750005,8256,078901270000,0789,0127,0000,190890,   0.02060,1083 ALDER AVE,  1083, ,ALDER,AVE,20,59,58,2019/12/18 00:00:00+00,REGIONAL,AIRPORT AUTHORITY OF L, ,PO BOX 9129, ,LOUISVILLE,KY,40209-0129,E,910,0,910,620,1,17373
1217721.78,279908.508750007,8257,020E00370000,020E,0037,0000,91004980,   0.06240,1548 FRANKFORT AVE,  1548, ,FRANKFORT,AVE, ,2480,0179,1949/04/25 00:00:00+00,LOUISVILLE/JEF,COUNTY METRO GO, ,527 W JEFFERSON ST, ,LOUISVILLE,KY,40202-2814,E,0,0,0,620,1,17374
1168160.56125,224047.733750001,8258,104701800000,1047,0180,0000,257774,   0.98920,10500 LOWER RIVER RD, 10500, ,LOWER RIVER,RD,82,4076,0545,1966/11/03 00:00:00+00,LOUISVILLE/JEF,COUNTY METRO GO, ,527 W JEFFERSON ST, ,LOUISVILLE,KY,40202-2814,E,0,1000,1000,620,1,17375
1301640.4425,231397.769999996,8259,006030010000,0060,3001,0000,9702350,  20.68150,8811 OLD HEADY RD,  8811, ,OLD HEADY,RD, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,17376
1250648.88875,219599.796250001,8260,008602230000,0086,0223,0000,91040745,  12.57930,JUSTICE WAY, , ,JUSTICE,WAY, ,10723,0663,2016/09/29 00:00:00+00,CITY,OF HERITAGE CREEK, ,8700 JUSTICE WAY, ,LOUISVILLE,KY,40229-2584,E,0,0,0,655,5,17377
1204495.64,277683.498750001,8261,014H00070000,014H,0007,0000,49040,   1.63170,1000 W JEFFERSON ST,  1000,W,JEFFERSON,ST,20,58,97,2019/06/12 00:00:00+00,LOUISVILLE,METRO HOUSING AUTHORIT, ,420 S 8TH ST, ,LOUISVILLE,KY,40203-1906,E,1324730,0,1324730,620,1,17378
1247463.755,307761.526250005,8262,171165CS0000,1711,65CS,0000,720225,   3.66150,ADDRESS UNKNOWN, , ,ADDRESS UNKNOWN, ,87,5596,0815,1986/07/18 00:00:00+00,CITY,OF PROSPECT, ,7829 MONTERO DR, ,PROSPECT,KY,40059-9458,E,35500,0,35500,604,5,17379
1207736.15375,255030.392499998,8263,057D01620000,057D,0162,0000,163310,   0.05040,E ADAIR ST, ,E,ADAIR,ST,96,6618,0164,1995/07/17 00:00:00+00,REGIONAL,AIRPORT AUTHORITY OF L, ,PO BOX 9129, ,LOUISVILLE,KY,40209-0129,E,3880,0,3880,620,1,17380
1275585.39125,261989.318749994,8264,003911010000,0039,1101,0000,91027690,  24.92340,12901 PLANTSIDE DR, 12901, ,PLANTSIDE,DR,13,9528,0177,2010/03/01 00:00:00+00,COUNTY,OF SHELBY KENTUCKY, ,1111 SUPERIOR AVE E, ,CLEVELAND,OH,44114-2522,E,4075000,14942770,19017770,604,5,17381
1167951.3725,225645.137500003,8265,104710040000,1047,1004,0000,253520,  33.09130,7400 ASHBY LN,  7400, ,ASHBY,LN,98, , ,1900/01/01 00:00:00+00,COMMONWEALTH,OF KENTUCKY, ,PO BOX 37090, ,LOUISVILLE,KY,40233-7090,E,223420,0,223420,602,2,17382
1168243.08750001,224516.703749999,8266,104705750000,1047,0575,0000,256408,   5.67440,10450 LOWER RIVER RD, 10450, ,LOWER RIVER,RD,82,4076,0545,1966/11/03 00:00:00+00,LOUISVILLE/JEF,COUNTY METRO GO, ,527 W JEFFERSON ST, ,LOUISVILLE,KY,40202-2814,E,0,10100,10100,620,1,17383
1167769.67625,224182.211250007,8267,104770190000,1047,7019,0000,257189,   3.36400,OLD JOHNSONTOWN RD, , ,OLD JOHNSONTOWN,RD,99,7061,0823,1911/11/11 00:00:00+00,LOUISVILLE/JEF,COUNTY METRO GO, ,527 W JEFFERSON ST, ,LOUISVILLE,KY,40202-2814,E,12000,0,12000,620,1,17384
1190698.51875,241298.768749997,8268,103301260000,1033,0126,0000,211531,  20.68340,7609 SAINT ANDREWS CHURCH RD,  7609, ,SAINT ANDREWS CHURCH,RD,81,7472,0643,2000/06/30 00:00:00+00,JEFFERSON,COUNTY SCHOOL DISTRICT, ,3332 NEWBURG RD, ,LOUISVILLE,KY,40218-2414,E,0,36000,36000,608,4,17385
1261499.66,280243.911249995,8269,320800130000,3208,0013,0000,1007629,  20.68380,10000 FOREST GREEN BLVD, 10000, ,FOREST GREEN,BLVD,99,10343,0326,2014/12/23 00:00:00+00,LOUISVILLE/JEF,COUNTY METRO GO, ,527 W JEFFERSON ST, ,LOUISVILLE,KY,40202-2814,E,607900,0,607900,655,1,17386
1209870.4825,279351.267499998,8270,018K00140000,018K,0014,0000,43397,   1.40150,WASHINGTON ST, , ,WASHINGTON,ST,08,6861,0150,1997/03/19 00:00:00+00,WATERFRONT,DEVELOPMENT CORP, ,129 RIVER RD, ,LOUISVILLE,KY,40202-1335,E,4907020,0,4907020,620,1,17387
1248494.56999999,217755.299999997,8271,008602200000,0086,0220,0000,91040737,  17.02300,11550 REALITY TRL, 11550, ,REALITY,TRL, ,10723,0663,2016/09/29 00:00:00+00,CITY,OF HERITAGE CREEK, ,8700 JUSTICE WAY, ,LOUISVILLE,KY,40229-2584,E,0,0,0,604,5,17388
1216943.52500001,282340.125,8272,020B00730000,020B,0073,0000,91022408,  26.09960,1555 RIVER RD,  1555, ,RIVER,RD,18,11114,74,2018/03/26 00:00:00+00,LOUISVILLE/JEF,COUNTY METRO GO, ,527 W JEFFERSON ST, ,LOUISVILLE,KY,40202-2814,E,7549970,0,7549970,620,1,17389
1247961.88249999,234809.6875,8273,064600550000,0646,0055,0000,8102760,   1.00480,7914 BEULAH CHURCH RD,  7914, ,BEULAH CHURCH,RD,13,9999,0074,2012/12/28 00:00:00+00,COMMONWEALTH,OF KENTUCKY, ,200 MERO ST, ,FRANKFORT,KY,40601-1920,E,157380,232620,390000,602,2,17390
1232724.505,269300.894999996,8274,082B02510000,082B,0251,0000,1028434, 449.28080,2900 MORAN AVE,  2900, ,MORAN,AVE, , , ,1900/01/01 00:00:00+00,BOARD,OF PARK COMM, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,620,1,17391
1226873.99625,239748.372500002,8275,064203080000,0642,0308,0000,1031518,   3.88220,PRESTON HWY, , ,PRESTON,HWY, , , ,1900/01/01 00:00:00+00,LOUISVILLE,& JEFFERSON COUNTY MSD, ,700 W LIBERTY ST, ,LOUISVILLE,KY,40203-1911,E,0,0,0,620,3,17392
1208434.45625,274362.159999996,8276,030A00110000,030A,0011,0000,8004028,   1.57000,746 S 1ST ST,   746,S,1ST,ST,18,11086,112,2018/02/12 00:00:00+00,COMMONWEALTH,OF KENTUCKY FBO KENTUC, ,300 N MAIN ST, ,VERSAILLES,KY,40383-1245,E,635540,1306100,1941640,602,2,17393
1205017.7175,278090.716250002,8277,014H00140000,014H,0014,0000,2001288,   1.83910,951 W LIBERTY ST,   951,W,LIBERTY,ST,19,014H,14LH02,2020/12/31 00:00:00+00,LOUISVILLE,METRO HOUSING AUTHORIT, ,420 S 8TH ST, ,LOUISVILLE,KY,40203-1906,E,1869970,0,1869970,620,1,17394
1204942.66125,277611.671250001,8278,014H00160000,014H,0016,0000,2001290,   1.88630,W MUHAMMAD ALI BLVD, ,W,MUHAMMAD ALI,BLVD,19,58,53,2019/02/19 00:00:00+00,LOUISVILLE,METRO HOUSING AUTHORIT, ,420 S 8TH ST, ,LOUISVILLE,KY,40203-1906,E,1922960,0,1922960,620,1,17395
1171624.20125,228235.338750005,8279,104700250000,1047,0025,0000,802695,  90.18630,5914 JOHNSONTOWN RD,  5914, ,JOHNSONTOWN,RD,81,7160,0581,1998/12/28 00:00:00+00,LOUISVILLE/JEF,COUNTY METRO GO, ,527 W JEFFERSON ST, ,LOUISVILLE,KY,40202-2814,E,0,243000,243000,620,1,17396
1215299.26875,279614.457499996,8280,019H00420000,019H,0042,0000,2000842,   3.53160,CABEL ST, , ,CABEL,ST,19,11284,822,2018/11/07 00:00:00+00,LOUISVILLE,JEFFERSON COUNTY METRO, ,444 S 5TH ST STE 600, ,LOUISVILLE,KY,40202-4315,E,4224440,0,4224440,620,1,17397
1217828.2475,249492.757499993,8281,062203090000,0622,0309,0000,186552,   0.17790,ADDRESS UNKNOWN, , ,ADDRESS UNKNOWN, ,81,11179,906,2018/06/21 00:00:00+00,LOUISVILLE,& JEFFERSON COUNTY AIR, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,40300,40300,620,1,17398
1217836.07375,249416.15625,8282,062204230000,0622,0423,0000,186954,   0.05660,ADDRESS UNKNOWN, , ,ADDRESS UNKNOWN, ,81,11179,906,2018/06/21 00:00:00+00,LOUISVILLE,& JEFFERSON COUNTY AIR, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,1650,1650,620,1,17399
1243755.07375,286219.981250003,8283,W00300170000,W003,0017,0000,8300027,  34.34670,4906 BROWNSBORO RD,  4906, ,BROWNSBORO,RD,12,12213,689,2021/12/03 00:00:00+00,UNITED,STATES OF AMERICA THE, ,9500 ORMSBY STATION RD S,TE 302,LOUISVILLE,KY,40223-4078,E,12905000,0,12905000,601,6,17400
1257970.38875,276946.888750002,8284,002106100000,0021,0610,0000,91028360,   9.71670,500 N HURSTBOURNE PKWY,   500,N,HURSTBOURNE,PKWY, , , ,1900/01/01 00:00:00+00,UNIVERSITY,OF LOUISVILLE, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,608,2,17401
1230329.06125,237409.137500003,8285,064201000000,0642,0100,0000,224901,   4.92140,7400 JEFFERSON BLVD,  7400, ,JEFFERSON,BLVD,88,11267,37,2018/10/11 00:00:00+00,UNITED,STATES POSTAL SERVICE, ,PO BOX 8601, ,PHILADELPHIA,PA,19101-8601,E,317350,0,317350,601,6,17402
1245744.48125,306077.646249995,8286,173930000000,1739,3000,0000,1029467,   5.63700,ADDRESS UNKNOWN, , ,ADDRESS UNKNOWN, , , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,17403
1277640.1425,245665.275000006,8287,005201230000,0052,0123,0000,198101,  54.69830,5607 OLD HEADY RD,  5607, ,OLD HEADY,RD,04,4133,0183,1967/08/02 00:00:00+00,LOUISVILLE/JEF,COUNTY METRO GO, ,527 W JEFFERSON ST, ,LOUISVILLE,KY,40202-2814,E,429120,0,429120,620,1,17404
1209660.075,227373.291250005,8288,105104130000,1051,0413,0000,251614,   0.42940,9207 NATIONAL TPKE,  9207, ,NATIONAL,TPKE,81, , ,1900/01/01 00:00:00+00,COMMONWEALTH,OF KENTUCKY, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,46730,46730,602,2,17405
1259722.8275,245439.665000007,8289,005105180000,0051,0518,0000,200648,  10.97130,5700 CYNTHIA DR,  5700, ,CYNTHIA,DR,81,7472,0643,2000/06/30 00:00:00+00,JEFFERSON,COUNTY SCHOOL DISTRICT, ,3332 NEWBURG RD, ,LOUISVILLE,KY,40218-2414,E,0,109200,109200,608,4,17406
1210889.2325,242836.516249999,8290,063000760000,0630,0076,0000,91020519,   1.75880,CRITTENDEN DR, , ,CRITTENDEN,DR,06,8946,0312,2006/11/22 00:00:00+00,LOUISVILLE,REGIONAL AIRPORT AUTHO, ,PO BOX 9129, ,LOUISVILLE,KY,40209-0129,E,185940,0,185940,620,1,17407
1222599.84125,275325.878749996,8291,070J00180000,070J,0018,0000,8007405,  13.31980,2301 LEXINGTON RD,  2301, ,LEXINGTON,RD,19,11379,918,2019/04/02 00:00:00+00,LOUISVILLE,& JEFFERSON COUNTY MSD, ,700 W LIBERTY ST, ,LOUISVILLE,KY,40203-1911,E,240000,10000,250000,620,3,17408
1241627.54625,217588.048749998,8292,008602260000,0086,0226,0000,2001769,   9.01300,PARKVIEW TRACE DR, , ,PARKVIEW TRACE,DR, ,11499,427,2019/09/06 00:00:00+00,LOUISVILLE/JEF,COUNTY METRO GO, ,527 W JEFFERSON ST, ,LOUISVILLE,KY,40202-2814,E,0,0,0,620,1,17409
1241077.97875001,216830.736249998,8293,009100530000,0091,0053,0000,267458,  26.63100,6711 MOUNT WASHINGTON RD,  6711, ,MOUNT WASHINGTON,RD,81, , ,1900/01/01 00:00:00+00,LOUISVILLE/JEF,COUNTY METRO GO, ,527 W JEFFERSON ST, ,LOUISVILLE,KY,40202-2814,E,0,109170,109170,620,1,17410
1170782.645,228945.765000001,8294,104709140000,1047,0914,0000,247257,  10.82120,ADDRESS UNKNOWN, , ,ADDRESS UNKNOWN, ,81, , ,1900/01/01 00:00:00+00,LOUISVILLE/JEF,COUNTY METRO GO, ,527 W JEFFERSON ST, ,LOUISVILLE,KY,40202-2814,E,0,19650,19650,620,1,17411
1287866.3,253592.336250007,8295,004801530000,0048,0153,0000,167474,   4.25290,TAYLORSVILLE RD, , ,TAYLORSVILLE,RD,14,10217,0187,2014/03/19 00:00:00+00,COMMONWEALTH,OF KENTUCKY, ,200 MERO ST, ,FRANKFORT,KY,40601-1920,E,436470,0,436470,602,2,17412
1211447.13249999,241555.057500005,8296,063000900000,0630,0090,0000,2002357,   3.86570, , , , , ,20,11525,418,2019/10/08 00:00:00+00,LOUISVILLE,REGIONAL AIRPORT AUTHO, ,PO BOX 9129, ,LOUISVILLE,KY,40209-0129,E,125680,0,125680,620,1,17413
1290163.75749999,258657.497500002,8297,004102210000,0041,0221,0000,2003505,  39.50980,2601 ECHO TRL,  2601, ,ECHO,TRL,21,11781,168,2020/09/04 00:00:00+00,JEFFERSON,COUNTY SCHOOL DISTRICT, ,3332 NEWBURG RD, ,LOUISVILLE,KY,40218-2414,E,715870,0,715870,608,4,17414
1204909.42,259700.34375,8298,051E00640000,051E,0064,0000,141105,   0.09050,3709 S 4TH ST,  3709,S,4TH,ST,19,11594,10,2020/01/06 00:00:00+00,LOUISVILLE/JEF,COUNTY METRO GO, ,527 W JEFFERSON ST, ,LOUISVILLE,KY,40202-2814,E,24050,0,24050,620,1,17415
