OBJECTID,name,reportdt,confirmed,recovered,deaths,active,GlobalID,tested,Negative,Pending,MaleCases,FemaleCases,Cases0to19,Cases20to29,Cases30to39,Cases40to49,Cases50to59,Cases60to69,Cases70to79,Cases80plus,NewCases,MaleDeaths,FemaleDeaths,Deaths0to19,Deaths20to29,Deaths30to39,Deaths40to49,Deaths50to59,Deaths60to69,Deaths70to79,Deaths80plus,AsianCases,BlackCases,HispanicCases,NativeAmCases,OtherCases,WhiteCases,CurrentlyHospitalizedCases,PercAsianCases,PercBlackCases,PercHispanicCases,PercNativeAmCases,PercOtherCases,PercWhiteCases,PercPopAsianCases,PercPopBlackCases,PercPopHispanicCases,PercPopNativeAmCases,PercPopOtherCases,PercPopWhiteCases,NewDailyDeaths,NewDailyTested,DailyPercentPositive,TotalPercentPositive,NewDailyNegative,ThreeDayAvg,SevenDayAvg,Cases0to9,Cases10to19,Deaths0to9,Deaths10to19,TotalDoses,TotalRecipients,MalesVaccinated,FemalesVaccinated,Vaccinated0to9,Vaccinated10to19,Vaccinated20to29,Vaccinated30to39,Vaccinated40to49,Vaccinated50to59,Vaccinated60to69,Vaccinated70to79,Vaccinated80plus,NewDailyDoses,NewDailyRecipients,Total1DoseRecipients,Total2DoseRecipients,TotalJJDoses,TotalJJRecipients,TotalVaccinated,Pfizer3DoseRecipients,Moderna3DoseRecipients,Total3DoseRecipients,PartialVaccinated
601,South Dakota,2021/12/15 17:33:00+00,172744,163260,2419,7065,8ecfc81a-0d2e-4fa9-9c3b-fc06152a3af4,0,,0,82431,90313,,29375,28788,24129,22979,19292,10102,6715,444,1307,1112,,11,38,61,174,362,555,1218,2258,4083,7150,20713,6216,132324,271,1.30713657203723,2.36361320798407,4.13907284768212,11.990575649516,3.59838836660029,76.6012133561802,17.8357030015798,25.1400775814297,22.3472417565245,27.495984388897,20.7234539089848,18.1250359558503,8,,,,,498.667,332.571,10313,21051,0,0,1052951,487351,220076,254277,,,,,,,,,,3204,459,92335,406139,34926,34926,589121,82666,65390,148056,57409
602,South Dakota,2021/12/16 22:47:00+00,173257,163747,2430,7080,61d37352-6bef-4bf3-829f-277058746c47,0,,0,82679,90578,,29459,28887,24196,23046,19354,10119,6728,513,1313,1117,,11,38,62,175,364,559,1221,2265,4087,7175,20774,6203,132753,268,1.30730648689519,2.35892344898042,4.14124681831037,11.9902803349937,3.58023052459641,76.6220123862239,17.8909952606635,25.164706606736,22.4253789654634,27.5769603483294,20.6801133522254,18.1837980883815,11,,,,,558,351,10370,21098,0,0,1055392,487759,220300,254469,,,,,,,,,,2441,408,92451,406564,34986,34986,591079,83362,66167,149529,57465
603,South Dakota,2021/12/17 19:26:00+00,173655,163887,2433,7335,688faf6c-3a1d-4ca9-b451-1cc5d670f923,0,,0,82893,90762,,29527,28962,24247,23098,19394,10135,6736,398,1315,1118,,11,38,62,175,364,561,1222,2267,4096,7193,20821,6163,133115,254,1.30546197921166,2.3586997207106,4.1421208718436,11.9898649621376,3.54899081512194,76.6548616509746,17.9067930489731,25.2201219136753,22.4816377558994,27.6393516613346,20.5467577929655,18.2333829181631,3,,,,,451.667,343.857,10402,21154,0,0,1060167,489211,221024,255202,,,,,,,,,,4475,1452,93058,407636,35185,35185,594366,84263,67282,151545,57873
604,South Dakota,2021/12/19 09:11:08.864+00,173655,163887,2433,7335,ca5c9dd6-f273-477b-827c-46379720f5d6,0,,0,82893,90762,,29527,28962,24247,23098,19394,10135,6736,0,1315,1118,,11,38,62,175,364,561,1222,2267,4096,7193,20821,6163,133115,254,1.30546197921166,2.3586997207106,4.1421208718436,11.9898649621376,3.54899081512194,76.6548616509746,17.9067930489731,25.2201219136753,22.4816377558994,27.6393516613346,20.5467577929655,18.2333829181631,0,0,,,0,451.667,343.857,10402,21154,0,0,1060167,489211,221024,255202,,,,,,,,,,0,0,93058,407636,35185,35185,594366,,,,
605,South Dakota,2021/12/18 09:14:21.940+00,173655,163887,2433,7335,c7f885d0-d619-4dfb-937c-303062114264,0,,0,82893,90762,,29527,28962,24247,23098,19394,10135,6736,0,1315,1118,,11,38,62,175,364,561,1222,2267,4096,7193,20821,6163,133115,254,1.30546197921166,2.3586997207106,4.1421208718436,11.9898649621376,3.54899081512194,76.6548616509746,17.9067930489731,25.2201219136753,22.4816377558994,27.6393516613346,20.5467577929655,18.2333829181631,0,0,,,0,451.667,343.857,10402,21154,0,0,1060167,489211,221024,255202,,,,,,,,,,0,0,93058,407636,35185,35185,594366,,,,
606,South Dakota,2021/12/20 18:06:00+00,174021,164247,2438,7336,158cce62-66d3-498b-9613-ce46e5c3d8a5,0,,0,83079,90942,,29591,29016,24287,23145,19434,10163,6750,366,1317,1121,,11,38,62,176,365,564,1222,2274,4101,7212,20857,6114,133463,244,1.30673884186391,2.35661213301843,4.14432740876101,11.9853351032347,3.51336907614598,76.693617436976,17.9620853080569,25.2509081953082,22.5410220346929,27.6871407521472,20.3833972328721,18.281050102594,5,,,,,122,348.286,10448,21187,0,0,1061462,489163,221059,255128,,,,,,,,,,1295,0,93248,407570,35185,35185,595533,84891,67887,152778,58063
607,South Dakota,2021/12/21 16:20:00+00,174783,165241,2449,7093,2dae7ca1-82b3-47f8-86cc-0f857e291c01,0,,0,83451,91332,,29717,29149,24384,23235,19517,10199,6769,762,1321,1128,,11,39,62,178,369,566,1224,2286,4128,7243,20939,6079,134108,239,1.30790751961003,2.36178575719607,4.14399569752207,11.9799980547307,3.47802703924295,76.7282859316982,18.0568720379147,25.4171541161259,22.6379121737772,27.7959936812202,20.2667111185198,18.3693987633927,11,,,,,376,354.714,10532,21281,0,0,1068992,490903,221970,255992,,,,,,,,,,7530,1740,94567,408582,35311,35311,600853,87521,69439,156960,59256
608,South Dakota,2021/12/22 16:09:00+00,175249,165697,2450,7102,15640a5c-6f25-46dd-a950-07cbcea7f490,0,,0,83674,91575,,29781,29237,24450,23300,19571,10218,6777,466,1322,1128,,11,39,62,178,369,567,1224,2293,4135,7252,20993,6001,134575,239,1.30842401383175,2.35949991155442,4.13811205770076,11.9789556573789,3.42427060924741,76.7907377502867,18.1121642969984,25.4602549104119,22.6660415689952,27.867677317439,20.006667777963,18.4333659333043,1,,,,,531.333,357.857,10581,21334,0,0,1072708,491792,222428,256403,,,,,,,,,,3716,889,95235,409073,35378,35378,603472,88525,70496,159021,59857
609,South Dakota,2021/12/24 19:21:00+00,175677,166131,2456,7090,1820254e-07fe-4dfb-9537-2c9a8d32077d,0,,0,83873,91804,,29860,29318,24525,23342,19603,10237,6787,428,1325,1131,,11,39,63,179,371,68,1225,2305,4148,7265,21046,5963,134950,237,1.31206703211007,2.36115143131998,4.1354303636788,11.9799404589104,3.39429748914201,76.8171132248388,18.2069510268562,25.5402992426575,22.7066729176434,27.9380334789131,19.8799799966661,18.4847314337686,6,,,,,552,345.714,10613,21392,0,0,1075758,492378,222738,256706,,,,,,,,,,3050,586,95645,409511,35409,35409,605702,89497,71285,160782,60236
610,South Dakota,2021/12/23 19:21:00+00,175677,166131,2456,7090,05aefe9e-a9bd-4fbc-893d-fd79fd5da0f7,0,,0,83873,91804,,29860,29318,24525,23342,19603,10237,6787,428,1325,1131,,11,39,63,179,371,68,1225,2305,4148,7265,21046,5963,134950,237,1.31206703211007,2.36115143131998,4.1354303636788,11.9799404589104,3.39429748914201,76.8171132248388,18.2069510268562,25.5402992426575,22.7066729176434,27.9380334789131,19.8799799966661,18.4847314337686,6,,,,,552,345.714,10613,21392,0,0,1075758,492378,222738,256706,,,,,,,,,,3050,586,95645,409511,35409,35409,605702,89497,71285,160782,60236
611,South Dakota,2021/12/26 09:11:20.786+00,175677,166131,2456,7090,2a2a43b0-1a7b-49df-b27c-bf3bd87c5123,0,,0,83873,91804,,29860,29318,24525,23342,19603,10237,6787,0,1325,1131,,11,39,63,179,371,68,1225,2305,4148,7265,21046,5963,134950,237,1.31206703211007,2.36115143131998,4.1354303636788,11.9799404589104,3.39429748914201,76.8171132248388,18.2069510268562,25.5402992426575,22.7066729176434,27.9380334789131,19.8799799966661,18.4847314337686,0,0,,,0,552,345.714,10613,21392,0,0,1075758,492378,222738,256706,,,,,,,,,,0,0,95645,409511,35409,35409,605702,,,,
612,South Dakota,2021/12/25 09:15:03.390+00,175677,166131,2456,7090,359e7c2d-e67f-4514-b8a9-d5b08ca9d9d8,0,,0,83873,91804,,29860,29318,24525,23342,19603,10237,6787,0,1325,1131,,11,39,63,179,371,68,1225,2305,4148,7265,21046,5963,134950,237,1.31206703211007,2.36115143131998,4.1354303636788,11.9799404589104,3.39429748914201,76.8171132248388,18.2069510268562,25.5402992426575,22.7066729176434,27.9380334789131,19.8799799966661,18.4847314337686,0,0,,,0,552,345.714,10613,21392,0,0,1075758,492378,222738,256706,,,,,,,,,,0,0,95645,409511,35409,35409,605702,,,,
613,South Dakota,2021/12/27 17:21:00+00,176186,166493,2469,7224,aae6acb8-dfd3-4790-8506-7764d71c5c55,0,,0,84113,92073,,29962,29392,24609,23402,19656,10255,6797,509,1333,1136,,11,40,63,182,372,570,1231,2313,4158,7291,21103,5908,135413,244,1.31281713643536,2.36000590285267,4.13824026880683,11.9776826762626,3.35327438048426,76.8579796351583,18.2701421800948,25.6018718059233,22.7879356149398,28.0136995393663,19.6966161026838,18.5481507050086,13,,,,,169.667,370.429,10657,21456,0,0,1079147,492789,223007,256869,,,,,,,,,,3389,411,95836,410037,35464,35464,608425,90868,72056,162924,60372
614,South Dakota,2021/12/28 17:33:00+00,177451,167712,2468,7271,12b37c20-412a-42df-99b3-23c7793bba37,0,,0,84690,92761,,30212,29633,24798,23549,19782,10299,6840,1265,1333,1135,,11,40,62,182,372,570,1231,2324,4187,7339,21274,5905,136422,228,1.30965731385002,2.3595246011575,4.13578959825529,11.9886616587114,3.32767919031169,76.8786876377141,18.3570300157978,25.7804322393941,22.9379590561025,28.2406977207259,19.6866144357393,18.6863581449247,1,,,,,591.3,442.3,10742,21596,0,0,1083921,494061,223652,257509,,,,,,,,,,4774,1272,96780,410699,35545,35545,611672,92425,73003,165428,61235
615,South Dakota,2021/12/29 17:35:00+00,178395,168050,2474,7871,453a1071-664c-455f-98e1-b93af50e139e,0,,0,85128,93267,,30394,29815,24956,23654,19878,10337,6861,944,1334,1140,,11,40,62,182,377,570,1232,2329,4218,7375,21376,5877,137220,237,1.30552986350514,2.36441604305053,4.13408447546176,11.9823986098265,3.29437484234424,76.9191961658118,18.3965244865719,25.9713071855181,23.0504766369745,28.3761001446947,19.5932655442574,18.7956639299128,6,,,,,906,510.571,10812,21688,0,0,1086372,494645,223941,257807,,,,,,,,,,2451,584,97123,411111,35585,35585,613406,93148,73562,166710,61538
616,South Dakota,2021/12/31 17:31:00+00,179204,168395,2486,8323,c03790b0-564a-4ee0-b1fa-e32f11749a7d,0,,0,85478,93726,,30567,30001,25069,23759,19941,10363,6880,0,1341,1145,,11,41,62,185,378,577,1232,2341,4248,7412,21423,5831,137949,240,1.30633244793643,2.37048280172318,4.13606839133055,11.9545322649048,3.25383361978527,76.9787504743198,18.4913112164297,26.1560248753156,23.1661197062041,28.4384914577,19.4399066511085,18.8955184628155,0,,,,,1006,565,10876,21748,0,0,1088956,495026,224146,257980,,,,,,,,,,0,0,97260,411547,35653,35653,615482,93931,74351,168282,61607
617,South Dakota,2021/12/30 17:31:00+00,179204,168395,2486,8323,08479c84-13d8-4878-80ca-8a98b3923192,0,,0,85478,93726,,30567,30001,25069,23759,19941,10363,6880,809,1341,1145,,11,41,62,185,378,577,1232,2341,4248,7412,21423,5831,137949,240,1.30633244793643,2.37048280172318,4.13606839133055,11.9545322649048,3.25383361978527,76.9787504743198,18.4913112164297,26.1560248753156,23.1661197062041,28.4384914577,19.4399066511085,18.8955184628155,12,,,,,1006,565,10876,21748,0,0,1088956,495026,224146,257980,,,,,,,,,,2584,381,97260,411547,35653,35653,615482,93931,74351,168282,61607
618,South Dakota,2022/01/02 11:42:04.797+00,179204,168395,2486,8323,ccb83923-c071-4a12-8ea7-32df90e9b5cd,0,,0,85478,93726,,30567,30001,25069,23759,19941,10363,6880,0,1341,1145,,11,41,62,185,378,577,1232,2341,4248,7412,21423,5831,137949,240,1.30633244793643,2.37048280172318,4.13606839133055,11.9545322649048,3.25383361978527,76.9787504743198,18.4913112164297,26.1560248753156,23.1661197062041,28.4384914577,19.4399066511085,18.8955184628155,0,0,,,0,1006,565,10876,21748,0,0,1088956,495026,224146,257980,,,,,,,,,,0,0,97260,411547,35653,35653,615482,,,,
619,South Dakota,2022/01/01 11:44:45.090+00,179204,168395,2486,8323,57682166-4247-45bb-9693-6c67534fc0c8,0,,0,85478,93726,,30567,30001,25069,23759,19941,10363,6880,0,1341,1145,,11,41,62,185,378,577,1232,2341,4248,7412,21423,5831,137949,240,1.30633244793643,2.37048280172318,4.13606839133055,11.9545322649048,3.25383361978527,76.9787504743198,18.4913112164297,26.1560248753156,23.1661197062041,28.4384914577,19.4399066511085,18.8955184628155,0,0,,,0,1006,565,10876,21748,0,0,1088956,495026,224146,257980,,,,,,,,,,0,0,97260,411547,35653,35653,615482,,,,
620,South Dakota,2022/01/03 18:01:00+00,179983,168711,2494,8778,9ceaeb76-2cf0-4404-a8fe-57e0ed2f62e3,0,,0,85849,94134,,30723,30170,25187,23844,20014,10405,6894,779,1347,1147,,11,41,63,186,379,580,1234,2353,4293,7451,21464,5792,138630,238,1.30734569375997,2.38522527127562,4.13983542890162,11.9255707483485,3.21808170771684,77.0239411499975,18.5860979462875,26.4331014100117,23.2880137521488,28.4929179222365,19.3098849808301,18.9887982116587,8,,,,,259.667,658,10920,21826,0,0,1092524,496547,224867,258785,,,,,,,,,,3568,1521,98393,412072,35692,35692,617425,94597,75064,169661,62701
621,South Dakota,2022/01/04 18:17:00+00,183030,169779,2498,10753,2ed4e0e0-bf32-41c7-a5b0-68e823aa3221,0,,0,87235,95795,,31395,30763,25597,24210,20277,10544,6968,3047,1348,1150,,11,41,63,187,380,580,1236,2392,4402,7555,21835,5964,140882,261,1.30688958094301,2.40507020706988,4.12773862208381,11.9297382942687,3.25848221603016,76.9720810796044,18.8941548183254,27.104242349609,23.6130645413346,28.9854110525547,19.8833138856476,19.2972651637806,4,,,,,1275.333,797,11143,22133,0,0,1097505,497474,225381,259206,,,,,,,,,,4981,927,92300,412843,35802,35802,621151,96392,76114,172506,56498
622,South Dakota,2022/01/05 17:02:00+00,185284,170199,2507,12578,9517a862-e4a8-4e8d-b0d7-8232ce503363,0,,0,88224,97060,,31954,31154,25939,24462,20441,10629,7004,2254,1354,1153,,11,42,65,187,381,583,1238,2433,4470,7648,22368,6050,142315,287,1.3131193195311,2.41251268323223,4.1277174499687,12.0722782323352,3.26525765851342,76.8091146564193,19.218009478673,27.5229357798165,23.9037349585873,29.6929550915294,20.1700283380563,19.4935498628884,9,,,,,2026.667,984.143,11293,22408,0,0,1098716,497502,225440,259185,,,,,,,,,,1211,28,92061,413170,35822,35822,622232,96798,76442,173240,56239
623,South Dakota,2022/01/06 17:51:00+00,187467,170592,2520,14355,33edfb2e-3f35-476d-84da-fb8e8d5fc283,0,,0,89221,98246,,32529,31605,26241,24690,20595,10703,7027,2183,1361,1159,,11,43,67,188,385,583,1243,2470,4557,7778,22633,6163,143866,305,1.3175652248129,2.43082782569732,4.14899689011933,12.0730581915751,3.28751193543397,76.7420399323614,19.5102685624013,28.058617080229,24.3100484450695,30.0447358988995,20.5467577929655,19.7059975728089,13,,,,,2494.667,1180.429,11418,22656,0,0,1101445,498380,225891,259631,,,,,,,,,,2729,878,92629,413557,35886,35886,623952,97561,76948,174509,56743
624,South Dakota,2022/01/07 16:50:00+00,189411,170962,2522,15927,49e78add-d579-4854-ad97-61c8560528ef,0,,0,90063,99348,,33038,31980,26538,24906,20723,10758,7051,1944,1363,1159,,11,43,67,188,386,583,1244,2502,4617,7878,22811,6258,145345,301,1.32093700999414,2.43755642491724,4.1592093384228,12.0431231554662,3.30392638231148,76.7352476888882,19.7630331753554,28.4280524598239,24.6225972808251,30.2810264034727,20.8634772462077,19.9085831066403,2,,,,,2127,1458.143,11557,22860,0,0,1103823,499002,226220,259910,,,,,,,,,,2378,622,92978,413937,35938,35938,625574,98228,77471,175699,57040
625,South Dakota,2022/01/09 09:06:59.897+00,189411,170962,2522,15927,104c7275-6514-4ad6-bf50-cccafb7ec43a,0,,0,90063,99348,,33038,31980,26538,24906,20723,10758,7051,0,1363,1159,,11,43,67,188,386,583,1244,2502,4617,7878,22811,6258,145345,301,1.32093700999414,2.43755642491724,4.1592093384228,12.0431231554662,3.30392638231148,76.7352476888882,19.7630331753554,28.4280524598239,24.6225972808251,30.2810264034727,20.8634772462077,19.9085831066403,0,0,,,0,2127,1458.143,11557,22860,0,0,1103823,499002,226220,259910,,,,,,,,,,0,0,92978,413937,35938,35938,625574,,,,
626,South Dakota,2022/01/08 09:09:24.468+00,189411,170962,2522,15927,b68fd729-2683-4a72-bbf4-363663197ed8,0,,0,90063,99348,,33038,31980,26538,24906,20723,10758,7051,0,1363,1159,,11,43,67,188,386,583,1244,2502,4617,7878,22811,6258,145345,301,1.32093700999414,2.43755642491724,4.1592093384228,12.0431231554662,3.30392638231148,76.7352476888882,19.7630331753554,28.4280524598239,24.6225972808251,30.2810264034727,20.8634772462077,19.9085831066403,0,0,,,0,2127,1458.143,11557,22860,0,0,1103823,499002,226220,259910,,,,,,,,,,0,0,92978,413937,35938,35938,625574,,,,
627,South Dakota,2022/01/10 17:38:00+00,191094,171347,2528,17219,68a810d4-1394-4efe-bdb0-acca9a761e87,0,,0,90811,100283,,33447,32294,26783,25084,20856,10813,7081,1638,1368,1160,,11,43,67,188,387,584,1248,2538,4685,7956,22996,6373,146546,307,1.32814217086879,2.45167299862895,4.16339602499294,12.0338681486598,3.33500790187028,76.6879127549792,20.0473933649289,28.8467458900314,24.8663853727145,30.5266092312594,21.2468744790798,20.0730896827941,6,,,,,546,1580.857,11681,23055,0,0,1106775,499859,226634,260371,,,,,,,,,,2952,857,93550,414335,36018,36018,627544,99041,78150,177191,57532
628,South Dakota,2022/01/11 17:50:00+00,195204,172201,2528,20475,e74054c2-ac7a-43b6-9c77-0592103cb7b3,0,,0,92630,102574,,34338,33100,27383,25532,21167,10963,7164,4110,1368,1160,,11,43,67,188,387,584,1248,2605,4847,8166,23439,6629,149518,315,1.33450134218561,2.4830433802586,4.18331591565747,12.0074383721645,3.39593450953874,76.5957664801951,20.5766192733017,29.8442214149375,25.5227379278012,31.1146805432027,22.1003500583431,20.4801783958075,0,,,,,1916,1732.714,12033,23524,0,0,1111197,500760,227170,260761,,,,,,,,,,4422,901,93928,415022,36097,36097,630808,100765,78924,179689,57831
629,South Dakota,2022/01/12 17:20:00+00,197912,172635,2534,22743,f6db08ee-f2ac-4cf5-9ed6-5ff922360764,0,,0,93903,104009,,34851,33594,27815,25819,21392,11048,7209,2708,1371,1163,,11,43,68,188,390,584,1249,2647,4926,8294,23749,6765,151531,336,1.33746311491976,2.48898500343587,4.1907514450867,11.9997776789684,3.41818586038239,76.5648368972068,20.9083728278041,30.3306446647374,25.9228004375684,31.5261977140885,22.5537589598266,20.7559084023001,6,,,,,2818.667,1797.571,12279,23905,1,0,1112775,501177,227400,260947,,,,,,,,,,1578,417,94105,415272,36134,36134,631901,101254,79241,180495,57971
630,South Dakota,2022/01/13 18:36:00+00,200496,173156,2544,24796,c2b2c849-d3e1-4cd2-9f32-e9f6ae32ff66,0,,0,95159,105337,,35349,34093,28198,26114,21590,11138,7243,2584,1380,1164,,11,43,68,190,393,587,1251,2704,4982,8437,24044,6911,153418,343,1.34865533476977,2.48483760274519,4.20806400127683,11.992259197191,3.44695156013088,76.5192323038864,21.3586097946288,30.6754510190259,26.3697452726989,31.9178027638024,23.0405067511252,21.0143796006367,10,,,,,3134,1854.9,12499,24272,1,0,1114742,501568,227590,261138,,,,,,,,,,1967,,94239,415592,36160,36160,633360,101855,79753,181608,58079
631,South Dakota,2022/01/14 19:05:00+00,203137,173743,2559,26835,068ad6a8-1cb3-4297-9f07-c2ef8f7507dc,0,,0,96384,106753,,35876,34577,28618,26425,21782,11210,7287,2641,1388,1171,,11,43,69,191,399,591,1254,2733,5060,8537,24347,7063,155397,349,1.34539744113579,2.49092976661071,4.20258249358807,11.9855073177215,3.47696382244495,76.498619158499,21.5876777251185,31.1557170124992,26.6822941084544,32.3200276114747,23.5472578763127,21.2854524684205,15,,,,,2644.333,1954.429,12711,24651,1,0,1116389,502026,227827,261370,,,,,,,,,,1647,458,94480,415872,36217,36217,634490,102264,80137,182401,58263
632,South Dakota,2022/01/16 11:02:01.193+00,203137,173743,2559,26835,458a5423-e12f-4094-b3e8-976aadb325b4,0,,0,96384,106753,,35876,34577,28618,26425,21782,11210,7287,0,1388,1171,,11,43,69,191,399,591,1254,2733,5060,8537,24347,7063,155397,349,1.34539744113579,2.49092976661071,4.20258249358807,11.9855073177215,3.47696382244495,76.498619158499,21.5876777251185,31.1557170124992,26.6822941084544,32.3200276114747,23.5472578763127,21.2854524684205,0,0,,,0,2644.333,1954.429,12711,24651,1,0,1116389,502026,227827,261370,,,,,,,,,,0,0,94480,415872,36217,36217,634490,,,,
633,South Dakota,2022/01/15 11:03:29.607+00,203137,173743,2559,26835,b7358ded-9af0-40f4-9e3c-391fd1d16dfa,0,,0,96384,106753,,35876,34577,28618,26425,21782,11210,7287,0,1388,1171,,11,43,69,191,399,591,1254,2733,5060,8537,24347,7063,155397,349,1.34539744113579,2.49092976661071,4.20258249358807,11.9855073177215,3.47696382244495,76.498619158499,21.5876777251185,31.1557170124992,26.6822941084544,32.3200276114747,23.5472578763127,21.2854524684205,0,0,,,0,2644.333,1954.429,12711,24651,1,0,1116389,502026,227827,261370,,,,,,,,,,0,0,94480,415872,36217,36217,634490,,,,
634,South Dakota,2022/01/17 08:56:06.303+00,203137,173743,2559,26835,46584708-a9ca-4bbb-aa5a-e1ff3551c24f,0,,0,96384,106753,,35876,34577,28618,26425,21782,11210,7287,0,1388,1171,,11,43,69,191,399,591,1254,2733,5060,8537,24347,7063,155397,349,1.34539744113579,2.49092976661071,4.20258249358807,11.9855073177215,3.47696382244495,76.498619158499,21.5876777251185,31.1557170124992,26.6822941084544,32.3200276114747,23.5472578763127,21.2854524684205,0,0,,,0,2644.333,1954.429,12711,24651,1,0,1116389,502026,227827,261370,,,,,,,,,,0,0,94480,415872,36217,36217,634490,,,,
635,South Dakota,2022/01/18 17:01:00+00,205402,174029,2560,28813,5acd011c-680d-416c-a893-20b4bd3da602,0,,0,97444,107956,,36327,34961,28954,26717,21967,11276,7323,2265,1389,1171,,11,43,69,191,399,591,1254,2760,5122,8643,24632,7205,157040,348,1.34370648776545,2.49364660519372,4.20784607744813,11.99209355313,3.50775552331526,76.4549517531475,21.8009478672986,31.5374669047472,27.0135958743554,32.6983579137407,24.0206701116853,21.5105018477883,1,,,,,755,1456.857,12892,24985,2,0,1119209,502801,228216,261759,,,,,,,,,,2820,775,95031,416205,36286,36286,636388,103299,80598,183897,58745
636,South Dakota,2022/01/19 19:15:00+00,211885,176551,2573,32761,53b210e6-f827-41df-9d88-d28521d3d373,0,,0,100412,111473,,37448,36167,29898,27495,22510,11563,7495,6483,1397,1176,,11,44,69,194,400,594,1259,2850,5292,8941,25277,7602,161923,392,1.345069259268,2.49758123510395,4.21974184109305,11.929584444392,3.58779526630012,76.4202279538429,22.5118483412322,32.584200480266,27.944991404907,33.5545791241322,25.3442240373396,22.179349151168,13,,,,,2916,1996.143,13456,25853,2,0,1124636,504563,229092,262646,,,,,,,,,,5427,1762,96231,416940,36457,36457,639900,105110,81393,186503,59774
