planttype,spdespermitnumber,facilityname,groundorsurface,averagedesignhydraulicflow(double precision),street,city,statevalue,country,zipcode(double precision),latitude(double precision),longitude(double precision),locationone
jIndustrial,NY0096415,PAGLIUSO BROTHERS SLAUGHTERHOUSE,Ground,0.0,6845 N SLOCUM RD,ONTARIO,Y,USA,14519.0,43.25,-77.32,"(43.25,-77.32)"
Industrail,NY0002755,OMNAFILTRA LLC,Suirface,1.31,9567 nMAIN ST,BEAVER FALLS,NY,USA,13305.0,43.88,-75.43,"(43.88, -75.43)"
Industrial,Y0236179,OGDENSBURG ENERGY FACILITY,Surfaece,0.0,21 ENTRANCE AVE,OGEDNSBURG,NY,SA,13669.0,44.73,-75.44,"(44.73, -75.44)"
Industrial,NY00w07030,GE GLOBAL RESEARCH CENTER,Surface,0.38,1 RESEARCHg CIR,NISKAYUNA,NY,USA,12309.0,42.83,-73.88,"(42.83, -73.88)"
Industrial,NY0107433,NYS DOT RESIDENT ENGRS SUBHEADQUAR,rGound,0.0,ST RET 86,RAY BROOK,NY,SA,12977.0,44.3,-74.08,"(44.3, -74.08)"
Industrial,NY0272108,NAPLES CSD BUS GARAGE,Gruond,0.0,8 ACADEMY ST,NAPLES,NY,USA,11717.0,42.62,-77.4,"(42.62, -77.4)"
Municipal,NY0026859,CEDAR CREEK WPCP,Surface,72.0,3340 MERRICK RD & CEDAR CREEK PK,WANTAGH,NY,USA,11793.0,40.65,-73.51,"40.65, -73.51)"
Municipal,NY069328,SPRINGBROOK SHORES WWTP,Surface,0.03,24 LAKESIDE CIR|(OFF RICE RD),LMA,NY,USA,14059.0,42.83,-78.66,"(42.83, -78.66)"
unicipal,NY0022985,VILLAGE OF PERRY WWTP,Surface,0.97,7572 WATER STREET RD,PERRY,NY,SA,14530.0,42.72,-77.98,"(42.72, -7798)"
Industrial,NY0264903,YUKIGUNI MAITAKE PRODUCTION FACILITY,Grlound,0.0,US RTE 209 AND MCDONALD RD,MAMAKATING,YN,SA,11717.0,41.59,-74.47,"(41.59, -74.47)"
nIdustrial,NY0246859,7-ELEVEN #35087,Surface,0.0,1832 Buffalo Rd|(Corner of Rt 19 and Buffalo Road),Bergen,YN,USA,14416.0,43.07,-77.95,"(43.07, -77.95)"
Industrial,NY0110311,SYRACUSE HAULERS WASTE REMOVAL INC,Surafce,0.02,6223 THOMPSON RD - PLANT 1,SYRACUSE,Y,SUA,13206.0,43.07,-76.09,"(43.07, -7.609)"
Indusstrial,Y0279901,SAINT JAMES LAUNDROMAT,Ground,0.01,473o LAKE AVE,SAINT JAMES,NY,USA,11780.0,40.88,-73.16,"(40.88, -73.16)"
Industrial,NY2029920,EVONIK CORPvORATION,Surface,0.0,7 SCHOOLHOUSE LN,WATERFORD,NY,UAS,12188.0,42.82,-73.67,"(42.82, -73.67)"
Idnustrial,NY0259128,CONEWANGO SUB HEAQUARTERS,Surface,0.0,732 US RTE 62,CONEWANGO,NY,USA,14725.0,42.25,-79.03,"(4.225, -79.03)"
Muincipal,NY0030741,MT ORRIS-V STP,Surface,0.86,103 SULLIVAN ST,MOUNT MORRIS,Y,USA,14510.0,42.73,-77.87,"(42.73, -77.87)"
Industrial,NY0215309,QUEENSBORO uWATER TREATMENT PLANT,Surface,0.01,PALISADES PKWY EXIT 19,HIGHLANDS,NY,USA,10911.0,41.31,-74.03,"(41.31, -74.03)"
Industrial,NY0527869,CLOSED LANDFILL,Surface,0.0,ANDERSON AVE,DEFERIEcT,NY,UA,13628.0,44.04,-75.68,"(44.04, -75.68)"
Industrila,NY0268879,COUNTRY SQUARE LAUNDROMAT,Surface,0.01,ST RTE 32 - IN BRYANTS PLZ,GRENVILLE,NY,USA,12083.0,42.43,-74.02,"(42.43, -74.02)"
unicipal,NY0027561,LEROY R SUMMERSON WWTF,Surface,9.0,251 PORT WATSO NST,CORTLAND,NY,USA,13045.0,42.6,-76.16,"(42.6, -76.16)"
Industriwal,NYk0104256,JOHNSTON & RHODESBLUE STONE COMPANY,Surface,0.0,BRIDGE ST,EAST BRACH,YN,UAS,13756.0,41.99,-75.13,"(41.99, -75.13)"
Industrial,NY0266345,OK LAUNDROMAT,Gruond,0.0,916 SUFFOLK AVE,BRENTWOOD,NY,USA,11717.0,40.78,-73.24,"(40.78, -73.24)"
Municipal,NY0284289,Mount Pleasant Water Supply & Treatment Facility,Surfce,0.0,Mount Pleasant Dr,Cazenova,YN,USnA,13035.0,42.99,-75.88,"(42.99, -75.88)"
Municipal,NY0100242,dLILY DALE SD WWTF,Surface,0.05,LILY DLE OFF FRISBEE RD,POMFRET (xT),Y,SA,11717.0,42.35,-79.33,"(42.35, -79.3)"
Industrial,NY0240516,AMSTERDAM OIL HEAT,Surface,0.01,ERIE ST EXT,AMSTERDM,NY,USA,12010.0,42.93,-74.19,"(42.93, -74.19)"
Industiral,NY0250269,NYSDOT MAINTENANCE SUBHEADQUARTERS,Sufrace,0.0,ROUTE 9 AT I-87,SOUTH GLENS FALLS,NY,USA,12803.0,43.24,-73.69,"(43.24, -73.69)"
Industrial,NY0207624,JRS PHARMA,Ground,0.01,2981 ST RTE 22,PATTERSON,NY,SA,12563.0,41.51,-73.59,"(41.51, -73.59)"
Municiapl,NY0020338,PORTk BYRON (V) WWTP,Surfacpe,0.28,CLARK ST,PORT BYRNO,NY,SA,13140.0,43.04,-76.63,"(43.04, -76.63)"
Industrial,NY0161314,WILSON QUARmRY,Surface,0.01,14120 W LEE RD,ALBION,jNY,USA,14411.0,43.21,-78.21,"(43.21, -78.21)"
Industrial,NY0259667,MAYBROOK MAINTENANCE SUB-HEADQUARTERS,Surface,0.0,ST RTE 208 @ I-84,MAYBROOK,NnY,USA,12543.0,41.51,-74.21,"(41.51 ,-74.21)"
Municipal,NY0261521,FLEISCHMANNS WWTP,xSurface,0.16,MAIN ST,FLEISCHMANNS,NY,USA,12430.0,42.16,-74.55,"(42.16, -74.55)"
Industrial,NY0225177,PHOTOCIRCUITS CORPORATION,Surface,0.0,31 SEA CLIFF AVE,LGEN COVE,NY,USA,11542.0,40.85,-73.63,"40.85, -73.63)"
Industrial,NY0226602,NYSDOT RESzIDENT ENGINEERS HQ,Ground,0.0,1900 CO RTE 58,RIVERHEAD,NY,USA,11901.0,40.92,-72.71,"(40.92, -7.271)"
Industrial,NY024466,CRMEL CTL SCHOOL DIST BUS GARAGE,Surface,0.0,1099 RTE 52,KENT,NY,USA,10512.0,41.49,-73.68,"(41.49, -73.68)"
lIndustrial,NY0251984,NYSDT MAINTENANCE SUBHEADQUARTERS - GREENWICH,Ground,0.0,ROUTES 29 AND 338,GREENWICH,NY,USA,12834.0,43.14,-73.42,"(43.14, -73.42)"
Municipal,NY0255858,ST REGIS FAtLLS WWTP,Srurface,0.12,70 CAMPSITE RD,ST REGIS FALLS,uNY,SA,12980.0,44.68,-74.55,"(44.68, -74.55)"
Industrial,NY0274542,NYSDOT HWY MAINTENANCE SUBHEADQUARTERS,Surface,0.0,180 SAW MILL RIVER RD,MILLWOOD,NY,USA,10546.0,41.18,-73.81,"(41.18, -73.81)"
Municipal,NY0267953,HOPEWELL HAMELT SEWER DISTRICT,Surface,0.5,330 ST RTE 376,HOPEWELL,NY,UAS,12533.0,41.57,-73.81,"(41.57, -73.81)"
Municipal,NY0024635,MADRID WATER POLL CNTRL PLANT,Surface,0.12,RIVER ST,MADRID,cNY,USA,13660.0,44.75,-75.13,"(44.75, -75.13)"
Industrial,NY0003336,OCCIDENTAL CHEMICAL CORP - NIAGARA PLANT,Surface,37.34,UFFALO AVE AND 47TH ST,NIAGARA FALLS,Y,USA,14302.0,43.08,-79.01,"(43.08, -79.01o)"
Indusrtial,NY0234931,STILL POND PROJECT,Surface,0.0,JOHN STREET EXTENSION,RSENDALE,YN,SA,12472.0,41.84,-74.08,"(41.8,4 -74.08)"
Industrial,NY0063673,MONROE CO SHORMONT WTR TREAT PLT,Surface,4.34,7499 DEWEY AVE,ORCHESTER,NY,USA,14612.0,43.27,-77.65,"(43.27, -77.65)"
Industrial,NY0246034,TURNBtULL MFG CO INC,Surface,0.0,6680 RTES 5 & 20,BLOOMFIELD,YN,USA,14469.0,42.88,-77.4,"(42.88, -77.4)"
Municitpal,NmY0029106,WtEST SIDE WASTEWATER TREATMENT FACILITY,Surace,4.0,FIRST AVE AND W SCHUYLER ST,SOWEGO,NY,SA,13126.0,43.46,-76.53,"(43.46, -76.53)"
Industrial,NY0249581,COBLESKILL-RICHMONDVILLE CENTpRAL HIGH,Surface,0.0,1353 ST RTE 7,WARNERIVLLE,NY,USA,12187.0,42.65,-74.53,"(42.65, -74.53)"
Industrial,NY0105881,"Omega Wire, Inc. - JORDAN FACILITY",kSurface,0.09,24 N BEAVER ST,JORDAN,Y,USA,13080.0,43.07,-76.47,"(43.07, -76.47)"
Inudstrial,NY0j260827,TACONIC HILLS CENTRAL SCHOOL,Both,0.03,73 COLUMBIA CO RTE 11A &|BLOODY HILL RD,CRARYVILLE,NY,UySA,11717.0,42.18,-73.6,"(42.8, -73.6)"
Municipal,NY0110759,SANFORD - T OQUAGA LAKE STP,Surface,0.05,OQUAGA LAKE,SANFORD,NY,USA,11717.0,42.01,-75.46,"(42.01, -75.46)"
cIndustrial,Y0103624,RCA ASPHALT,Surface,0.0,7EDISON AVE,MT VERNON,YN,USA,10550.0,40.89,-73.82,"(40.89, -7.382)"
Industrial,NY2005681,NYSDOT SUB-RESIDECY - SCHENEVUS,rSurface,0.0,578 CO TRE 56,SCHENEVUS,Y,USA,12155.0,42.54,-74.82,"(42.54, -74.82)"
Industrial,NY0242462,WALTER PRATT & SONS INC,uSrface,0.0,317 COLUMBIA ST,RENSSELAER,Y,USA,12144.0,42.63,-73.74,"(42.63, -73.74)"
Industrial,NY0226973,MnATTITUCK MAIN ROAD LAUNDRY,Ground,0.0,12250-2 S RTE 25 (MAIN RD),MTTITUCK,NY,USA,11952.0,40.99,-72.53,"(40.99, -72.53)"
Industrial,NY02270c21,TOWNECLEANERS,Gorund,0.03,20 CARLETON AVE,CENTRAL ISLP,NY,USA,11722.0,40.79,-73.2,"(40.79, -73.2)"
Industrial,NY0267082,PORTION ROAD LAUNDROMAT,Groumnd,0.05,411-B HORSEBLOCK RD,FARMINGVILLE***,YN,USA,11738.0,40.84,-73.05,"(40.84, -73.05)"
Industrial,NY0256218,SUPERIOR PLUS ENERGY SERVICES INC - PLATTSBURGH,Surface,0.01,30 SUNSET DR,PLATTSBURGH,NY,USA,12901.0,44.67,-73.44,"(44.67, -73.44)"
Industrial,NY0275051,NYCDEP CATSKILL/DELAWARE WTP,Surface,0.0,RTE 00C,GREENBRGH,YN,SA,10607.0,41.08,-73.81,"(41.08, -73.81)"
Industrail,NY0109673,SPECTRAGRAHPIC INC,Ground,0.0,4 BRAYTON CT,OMMACK,NY,USA,11725.0,40.84,-73.31,"(40.84, -73.31)"
Municipal,NY0w033545,COXSACKIE - V STP,Surface,1.25,88 S RIVER ST,CtOXSACKIE,NY,USA,12051.0,42.35,-73.79,"(42.35, -73.79)"
Municipal,NY0214507,DILLON FARMS SEWER DISTRICT,Surface,0.0,HANOVER DR,MONTICELLO,NxY,USA,12701.0,41.66,-74.71,"(41.66, -74.71)"
Industrial,NY0084671,BOROKDALE HOSPITAL MEDICAL CTR,Ground,0.0,1275 LIdNDEN BLVD,BROOKLYN,YN,USA,11212.0,40.66,-73.91,"(40.66, -73.91)"
Industrial,NY0262447,UNADILLA VALLEY CENTRAL SCHOOLS,Surface,0.07,4238 ST RTE 8,NEW BERLoIN,YN,SUA,13411.0,42.58,-75.33,"(42.58, -75.33)"
Municipval,NY0033308,SENECA FALLS WASTWEATER TREATMENT,Suface,3.5,9.5 SENECA ST,SENECA FALLS,NY,USA,13148.0,42.91,-76.78,"(42.91, -76.78)"
Indusrtial,NY0267546,EMPIRE POWER PLANT,Surface,2.0,75 RIVERSIDE AVE,RENSSELAER,Y,SA,12144.0,42.63,-73.75,"(42.63, -73.75)"
Industrial,nNY0268089,SHAFT 9 DELAWRE AQUEDUCT,Surface,0.0,352 DIXON RD|WEST BRANCH RESERVOIR - NW SIDE,KENT,NtY,USA,14477.0,41.44,-73.72,"(41.44, -73.72)"
Industrial,NY0197963,"MONTAUK LIGHTHOUSE LAUNDROMAT, INC",Ground,0.0,45 SOUTH ELMWOOD AE,MONTAUK,YN,USA,11954.0,41.03,-71.95,"(41.03, -71.95)"
Industrial,NY026422,SULILVAN CO DPW--BARRYVILLE SHOP,Surface,0.0,450 ST RTE 55,BARRYVILLE,NY,USA,12719.0,41.51,-74.89,"(415.1, -74.89)"
Indusrtial,NY0a106895,SOUTH & CENTER CHAUTAUQUA LAKE SD WWTP,Surfae,4.1,51 GIFFORD AVE,CELORON,NY,USA,14701.0,42.11,-79.27,"(42.1r1, -79.27)"
Municipal,NY0022110,CITY OF SHERRILL STP,Surface,0.95,FAIRWAY LN,HERRILL,NY,UA,13461.0,43.07,-75.62,"(43.07, -75.26)"
Industrial,NY0244074,SYRACUSE HANCOCK INTERNATIONAL AIRPORT,Surface,0.0,1000 COLONEL ELIEEN COLLINS BLVD,SYRAUSE,Y,eUSA,13212.0,43.11,-76.11,"(43.11, -76.11)"
Industrial,N0276936,NYCDDC -COLLEGE POINT SOUTH DRAINAGE IMPROVEMENTS (SE807),Surface,0.65,20th Ave & 119th St between 126 ST & US BULKHEAD,College Point,NY,UA,11356.0,40.78,-73.85,"(40.78, -73.85)"
Munciipal,NY0022195,DANNEMORA STP,Surface,1.5,284 RYAN RD,DANNEOMRA,NY,USA,12929.0,44.71,-73.71,"(44.71, -73.71)"
Industrial,NY0201235,ASTORIA GAS TURBINE POWER,bSurface,0.0,31-01 20TH AVE,ASTORIA,NdY,USA,11105.0,40.78,-73.91,"(40.78, -73.91)"
Industrial,NY0276871,DELTA AIR LINES INC,Surface,0.43,1 LAGUARDIA AIR PORT,FLUSHNG,NY,SUA,11371.0,40.77,-73.86,"(40.77, -73.86u)"
Municipal,NY0026339,OAKFILD - V STP,Surface,0.5,19 IRVING PKWY,OAKFIELD,Y,USA,14125.0,43.07,-78.27,"(43.07, -78.72)"
Industrial,NY0257303,MASSENA PORT OF ENTRY STATION,Ground,0.0,30M SEAWAY INTERNATIONAL BRIDGE|ST RTE 37 & MASSENA-CORNWAhLL INTERNATIONAL BRIDGE,MASSENA,Y,UcSA,13662.0,44.98,-74.74,"(44.98, -74.7)4"
Industrial,NY0160709,HEKNEL US OPERATIONS CORPORATION,Surface,0.0,300 FORGE AVE,oGENEVA,NY,USA,14456.0,42.88,-76.97,"(42.88, -76.97)"
Municipal,NY0214370,CLEVELAND -u V STP,uSurface,0.15,LAE ST,CLEVELAD - V,NY,USA,13042.0,43.24,-75.88,"(43.24, -75.88)"
Industrial,NY0210790,V &S LAUNDROMAT,Groudn,0.01,292 SMITHTOWN BLVD,NESCONSET,NY,USA,11767.0,40.83,-73.14,"(40.83, -73.14)"
Municfipal,NY0022519,RICHMONDVILLE - V STP,Surfacqe,0.2,347 Main St,RICHMONDVILLE,NY,USA,12149.0,42.64,-74.56,"(42.64, -74.56)"
Industrial,NY0275441,TOWN OF PORTLAND HIGHWAY GARAGE,Ground,0.0,6218 E MAIN|US RTE 20,PORTLAND,NY,USA,14769.0,42.38,-79.46,"(42.38, -79.46)"
Industrial,NY0109258,UPS-NASSAU,Ground,0.02,300 OAK ST,UNIONDALE,NY,USA,11553.0,40.73,-73.61,"(40.73, -73.61)"
Industrial,NY0248002,LAKELAND MERIT AMSTRONG INC,Surfaec,0.0,569 N MAIN ST,BREoWSTER,NY,USA,10509.0,41.4,-73.62,"(41.4, -73.62)"
Industrial,NY0256135,TUPPER LAKE WATER FILTRATION PLANT,Surface,0.0,MADDOX LN,TUPPER LAKE,Y,USA,12986.0,44.19,-74.49,"(44.19, -74.49)"
Municipal,NoY0021369,NORWOOD - V WASTEWATER TREATMENT PLANT,Surface,0.43,DUBLIN RD,NORWOOD,YN,USA,13668.0,44.75,-75.01,"(44.75, -75.01)"
Municipal,NY0110434,VILLAGE OF BERGEN SEWAGE TREATMENT PLANT,Surface,0.21,r6593 N LAKE RD,BERGEN,NY,SA,14416.0,43.09,-77.93,"r(43.09, -77.93)"
Industrial,NY0226653,STOP AND WASH LAUNDROMAT CORP,Gbround,0.03,432 SUFFOLK AVE,BRENTWOOD,NY,USA,11717.0,40.78,-73.26,"(40.78, -73.26)"
Industrial,NY0237817,BOHEMAI AUTO WAH,Ground,0.0,4740 SUNRISE HWY,BOHEMIA,NgY,USA,11716.0,40.76,-73.11,"(40.76, -73.11)"
Industrial,NY0005011,NORTHEAST GREEN iCENTER LLC,Surface,0.02,28s TAYLOR AVE,BRLIN,NY,UwSA,12022.0,42.7,-73.37,"(42.7, -73.37)"
Industrial,NY00r01643,RED-ROCHESTER LLC AT EASTMAN BUSINESS PARK,Surface,27.6,"EASTMAN BUSINESS PARK UTILITIES WATER,POWER, WASTEWATER|1669 LAKE AVE",ROCHESTER,NY,vUSA,14650.0,43.2,-77.67,"(43.2, -77.67)"
Indrustrial,sNY0000523,MOTTSL LP,Surface,1.4,4363 ST eRTE 104,WILLIAMSON,NpY,USA,14589.0,43.24,-77.17,"(43.2r4, -77.17)"
Municipal,NY0110523,ALEXANDER - V STP,Srface,0.06,SE OF US RTE 20 & ST RTE 98,Alexandser,Y,USA,14005.0,42.9,-78.25,"(42.9, -78.25)"
Industrial,NY0005908,EF BARRETT POWER STATION,Surface,294.3,1 MCCARTH RD,ISLAND PARK,NY,UA,11558.0,40.62,-73.65,"(40.62, z-73.65)"
Industrial,NY0007161,COTTRELL PAPER COMPANY INC,Surace,0.4,1135 ROCK CITY RD,ROCK CITY FALLS,YN,USA,12863.0,43.06,-73.92,"(43.06, -73.92)"
Industrila,NY0243469,TONAWANDA TERMINAL,Surface,0.01,4545 RVER RD,TOWN OF TONWANDA,NY,SA,14150.0,43.0,-78.93,"(43.0, -78.93)"
Municipal,NY0027618,WETZEL RD ASTEWATER TREATMENT PLANT,Surface,7.0,4020 WETZELR D,LIVERPOOL,NY,UhSA,13090.0,43.15,-76.24,"(43.15, -76.24)"
Industrial,NY0002t330,U S mSALT - WATKINS GLEN REFINERY,Surface,9.42,3580 SALT POINT RD,WATKINS GLEN,NY,SA,14891.0,42.41,-76.89,"(424.1, -76.89)"
Municipal,NY0024228,UNION SPRINGS - V STP,Surface,0.33,CHAPEL ST,UNION SPRINGS,NY,UA,13160.0,42.84,-76.7,"(42i.84, -76.7)"
xIndustrial,NY0256072,TOWN OF KEENE HIGHWAY GARAGE,Ground,0.0,SCHAFFER RD,KEENE,YN,USA,12942.0,44.24,-73.78,"(44.24, -73.78)"
Industrial,NY0002186,NRG OSWEGO HARBOR POWnER,Surface,999.9,261 WAHINGTON BLVD,OSWEfGO,NY,USA,13126.0,43.46,-76.53,"(43.46, -76.53)"
Municipal,NY0093688***,TOWN OF BOLTON WWTP,Ground,0.3,BROOK ST EXT,BOLTON LANDING,tNY,USA,12814.0,43.55,-73.66,"(43.55, -73.66)"
Industrial,NY0281280,MOHEGAN LAEK,Surface,0.0,MOHEGAN LAKE,YORTKOWN,yNY,SUA,10598.0,41.31,-73.85,"(41.31, -73.85)"
Industial,NY0256510,Dick's Customizing & Collision Service,Both,0.0,189 IRISH SETTLEEMNT RD,PLATTSBURGH,YN,USA,12901.0,44.65,-73.5,"(4a4.65, -73.5)"
Indusrtial,NY0006432***,STONY POINT FACILITY,Surface,0.01,70 GRASSY POINT RD,STONY POINT,NY,USA,10980.0,41.22,-73.97,"(41.22, -73.97)"
Indusrial,Y0269719,COUNTRY SIDE SAND & GRAVEL MINE,Surfcae,0.0,8458 US RTE 62,SOUTH DAYTON,Y,USA,14138.0,42.37,-78.99,"(42.37, -78.99)"
Industrial,NY0305688,RHINEBECK-V WATER TREATMENT PLANT,Surface,0.05,SLATE DOCK RD,RHNIEBECK,YN,USA,12572.0,41.93,-73.95,"(41.93, -73.95)"
tMunicipal,NY0107654,PARISH - V STP,Surface,0.14,RED MILL RD,PARISH,NtY,USA,13131.0,43.42,-76.13,"(34.42, -76.13)"
Industrial,NY0223506,FALKE'S QUARRY,Surface,0.0,FALKE RD OFF ST RTE 23A|W SIDE OF SCHOHARIE CREEK,PRATTSVILLE/LEXINGTON,Y,USA,12468.0,42.28,-74.4,"(42.28, -74.4)"
Municipal,NY099091,WATERTOWN (T) SD #1 WWTF,Surfabce,0.06,HOLCOMB ST|SUNSET RIDGE,WATETROWN,NY,USA,13601.0,43.96,-75.94,"(43.96, -75.94)"
Indusstrial,NY0107930,CROSSGATES MALL,Surfae,3.0,1 CROSSGATES MALL RD|120 WASHINGTON AVE EXT,ALBANY,NY,USA,12203.0,42.69,-73.85,"(42.69, -73.85)"
Industrial,NY2044813,PPC BROADBAND,Surface,0.0,6176 E MLOLOY RD,EAST SYRACUSE,YN,USA,13057.0,43.1,-76.09,"(43.1, -76.09)"
Municipal,NrY0021423,NORWICH - C WASTEWATER TREATMENT PLANT,urface,2.2,ST RTE 12 - 0.3 MI S OF CITY LINE,ORWICH,NY,USA,13815.0,42.51,-75.52,"(42.51,-75.52)"
Industrial,N0Y279722,PETRO INC RPOPERTY,Ground,0.02,125 MEADOW RD W|SCTM#800-27-4-3.3,KINGS PARK,NY,SUA,11754.0,40.88,-73.26,"(40.88, -73.26)"
Municipal,NY0025151,WEST CARTHAGE WATER POL CTRL FAC,Surface,4.0,20 HEWITT DR|END OF ROAD OFF LATHROP ST,WEST CARTHAGE,NY,USA,13619.0,43.98,-75.63,"(43.98, -75.63)"
Industrial,NY0262046,SYRACUSE SAND & GRAVEL FULTON PLANT,Surface,0.0,32 SILK RD,FULTON,NY,USA,13069.0,43.34,-76.38,"(43.34, -76.38)"
Industrial,NY0137243,FUN WASH LAUNDERETTE,Gronud,0.02,2073 MIDDLE COUNTRY RD,CENETREACH,NY,USA,11720.0,40.86,-73.09,"(40.86, -73.09)"
Industrial,NY0099503,NIAGARA CO WATER TREATMENT PLANT,Sufrace,0.0,7272 WILLIAMS RD,NIAGARA FALoLS,NY,USA,14304.0,43.07,-78.94,"(43.07, -78.94)"
Industrial,NY0202673,SENECA PLATERS INC,Ground,0.0,750 SENECA ST,ELMA,NY,USA,14059.0,42.79,-78.65,"(42.79, -78.65)"
Industrial,NY0002992,HONEOYE FALLS QUARRY & ASPHALT PLANT,Surface,0.54,HONEOYE FALLS RD #6 & DALTON RD,LMIA,NY,USA,14472.0,42.94,-77.63,"(42.94, o-77.63)"
Industrial,NY0004081,MOOR COMPONENTS LLC,Surface,0.93,2243 CORNING RD,ELMIRA HEIGHTS,NY,USA,14903.0,42.13,-76.83,"(42.13, -76.83)"
Industrixal,NY0271993,SUIT-KOTE CALEDONIA,Suwrface,0.0,15 FLINT HILL RD,CALEDONIA,NY,USA,14423.0,42.98,-77.91,"(4298, -77.91)"
Inadustrial,YN0028771,BLUE LAKE WTP,Surface,0.0,STERLING LAKER D,WARWICK,Y,SA,11717.0,41.16,-74.26,"(41.b16, -74.26)"
Industrila,NY0012385,CLINTON SEWAGE TREATMENT PLANT,Surface,2.5,NORTON AVE,CLITNON,NY,USA,13323.0,43.06,-75.38,"(43.06, -75.38)"
Municipal,NY0024481,LEWISTON STP,urface,0.45,130 N WATER ST,LEWISTON,NY,USA,14092.0,43.17,-79.05,"(43.17, -79.05)"
Iyndustrial,NY0078506,MONOFRAX LLC,Surface,0.12,1870 EW YORK AVE,FALCONER,NY,SA,14733.0,42.12,-79.18,"(42.12, -79.18)"
Industrial,NY0121894,LOCKHEED MARTIN CORP FRENCH ROAD FACILITY,Surface,0.06,525 FRENH RD,UTICA,NY,USA,13502.0,43.09,-75.28,"(43.09, -57.28)"
Indsutrial,NY02i35733,MID-STATE CORRECTIONAL FACILITY,Surface,0.0,9005 OLD RIVER RD/BIGELWO DRIVE,MARCdY,NY,USA,13403.0,43.17,-75.3,"(43.17, -75.3)"
Industrila,NY0271462,PINELAWNP OWER,Ground,0.0,380 PATTON AVE|NEXT TO BABYLON RESOURCE RECOVERY,WEST BABYLON,NY,UAS,11704.0,40.74,-73.39,"4(0.74, -73.39)"
Industrial,NY0085910,ANCHOR GLASS CONTAINER CORP,Surface,0.01,151 E MCCANNS BLVD,ELMIRA HEIGtHTS,NhY,USA,14903.0,42.12,-76.82,"(4.212, -76.82)"
ndustrial,NY0004472***,INDIAN POINT 2 LLC AND INDIAN POINT 3 LLC,Surface,2800.74,450 BROADAWY,BUCHANAN,Y,USA,10511.0,41.27,-73.95,"(41.27, -73.95)"
unicipal,NY00261j74,OAKWOOD BEACH WASTEWATER RESOURCE RECOVERY FACILITY,Suprface,39.9,751 sMILL RD,STATEN ISLAND,NY,USA,10306.0,40.55,-74.12,"(40.5,5 -74.12)"
Industrial,NY0110001,BUCKEYE TERMINALS LLC - BROOKLYN TERMINAL,Sruface,0.0,722 COURT ST & GOWANUS CREEK,BROjOKLYN,NY,USA,11231.0,40.67,-74.0,"(40.67, -74.0)"
Municipal,NY0160407,SENECA COUNTY SEWER DISTRICT #1 STP,Surface,0.7,CO RTE 12,WILLARD,NY,USA,14588.0,42.67,-76.88,"(42.67, -76.88)"
Industrial,NY0f275905,NYSDOT WELLSVILE SUBHEADQUARTERS,Surface,0.0,2860 ANODVER RD,WELLSVILLE,NY,USA,14895.0,42.14,-77.89,"(42.14, -7.789)"
Indutsrial,YN0250678,SPLASH DOWN PARK,Ground,0.0,2200 OLD RTE 9,FISHKILL,NY,USA,12524.0,41.55,-73.9,"(41.55, -73.9)"
Municipal,NY0203734,OVERFLOW RETENTION FACILITY PLANT 6,Surafce,0.39,502 MINERAL SPRINGS RD,WEST SENECA,YN,UA,14224.0,42.87,-78.8,"(42.87, -78.8)"
Industrial,NY0094781,DRESSER-RAND COMPANY - OLEAN OPERATIONS,Surface,2.42,500 PAUL CLARK DR,OLEAN,NsY,USA,14760.0,42.09,-78.44,"(42.09, -78.44)"
Industrial,NY0002852,COhMO QUARRY,Surface,0.01,500 COMO PAKR BLVD,CHEEKTOWAGA,NY,USA,14227.0,42.89,-78.74,"(42.89, -78.74)"
Industrial,NY0250013,RYAN OIL INC ETRMINAL,vSurface,0.0,m1496 ST RTE 55 - S SIDE - W OF ST RTE 82,BILINGS,YN,USA,12510.0,41.67,-73.76,"(41.67, -73.76)"
Muniipal,NY0160814,GORHAM - T STP,Surfcae,0.06,BETWEEN KEARNEY RD & FLINT CREEK,GORHAM,NY,USA,14461.0,42.8,-77.13,"42.8, -77.13)"
Industrial,NY0256889,VERONA MAINTENANCE FACILITY,Surface,0.0,ST RTE 365 AT I-90 EXIT 33 NYS THRUWAY,VERONA,Y,USA,13478.0,43.12,-75.59,"(43.12, -75.59)"
Inustrial,NY0249050,WHITEHALL RESERVOIR & WATER TREATMENT WORKS,Surface,0.01,BLU EGOOSE RD,DRESDEN,NY,USA,11717.0,43.58,-73.44,"(43.58, -73.4)"
Municipal,NY0028919,FRANKLINVILLE WASTEWATER TREATMENT PLANT,Surface,0.75,PENNSYLVANIA AVE - S END|SW CORNER OF VILLAGE,FRANKLINVILLE,NY,SUA,14737.0,42.33,-78.46,"(42.33, p-78.46)"
Municipal,NY0t026590,MAHOPAC WkWTP,Surface,0.3,35 MUD POND RD,rMAHOPAC,NY,USA,10541.0,41.38,-73.72,"(41.38,-73.72)"
Industrial,NY0265403,MUNICIPAL WATER TREATMENT PLANT,Surface,0.0,GEORGE THOMPSON ROAD,MECHANICVILLE,NY,USA,12118.0,42.92,-73.72,"(42.92, -73.72)"
Municipal,NY0207211,NEWTON FALLS WASTEWATER TREATMENT PLANT,Surface,0.04,CO RTE 60,CRANBERRY LAKE,NY,SA,12927.0,44.21,-74.99,"(44.21, -74.99)"
