uniqueid,indicatorid,name,measure,measure_info,geo_type_name,geo_joinid,geo_place_name,time_period,start_date,data_value,message
649688,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,202,Downtown - Heights - Slope,Summer 2019,06/01/2019,8.9,NULL
649689,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,202,Downtown - Heights - Slope,Winter 2018-19,12/01/2018,8.15,NULL
649690,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,203,Bedford Stuyvesant - Crown Heights,Annual Average 2019,01/01/2019,6.61,NULL
649691,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,203,Bedford Stuyvesant - Crown Heights,Summer 2019,06/01/2019,8.11,NULL
649692,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,203,Bedford Stuyvesant - Crown Heights,Winter 2018-19,12/01/2018,7.23,NULL
649693,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,204,East New York,Annual Average 2019,01/01/2019,6.56,NULL
649694,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,204,East New York,Summer 2019,06/01/2019,8.02,NULL
649695,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,204,East New York,Winter 2018-19,12/01/2018,7.15,NULL
649696,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,205,Sunset Park,Annual Average 2019,01/01/2019,7.32,NULL
649697,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,205,Sunset Park,Summer 2019,06/01/2019,8.86,NULL
649698,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,205,Sunset Park,Winter 2018-19,12/01/2018,7.97,NULL
649699,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,206,Borough Park,Annual Average 2019,01/01/2019,6.32,NULL
649700,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,206,Borough Park,Summer 2019,06/01/2019,7.91,NULL
649701,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,206,Borough Park,Winter 2018-19,12/01/2018,6.93,NULL
649702,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,207,East Flatbush - Flatbush,Annual Average 2019,01/01/2019,6.31,NULL
649703,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,207,East Flatbush - Flatbush,Summer 2019,06/01/2019,7.87,NULL
649704,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,207,East Flatbush - Flatbush,Winter 2018-19,12/01/2018,6.91,NULL
649705,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,208,Canarsie - Flatlands,Annual Average 2019,01/01/2019,6.15,NULL
649706,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,208,Canarsie - Flatlands,Summer 2019,06/01/2019,7.71,NULL
649707,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,208,Canarsie - Flatlands,Winter 2018-19,12/01/2018,6.74,NULL
649708,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,209,Bensonhurst - Bay Ridge,Annual Average 2019,01/01/2019,6.21,NULL
649709,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,209,Bensonhurst - Bay Ridge,Summer 2019,06/01/2019,7.79,NULL
649710,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,209,Bensonhurst - Bay Ridge,Winter 2018-19,12/01/2018,6.85,NULL
649711,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,210,Coney Island - Sheepshead Bay,Annual Average 2019,01/01/2019,6.04,NULL
649712,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,210,Coney Island - Sheepshead Bay,Summer 2019,06/01/2019,7.64,NULL
649713,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,210,Coney Island - Sheepshead Bay,Winter 2018-19,12/01/2018,6.69,NULL
649714,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,211,Williamsburg - Bushwick,Annual Average 2019,01/01/2019,7.5,NULL
649715,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,211,Williamsburg - Bushwick,Summer 2019,06/01/2019,8.96,NULL
649716,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,211,Williamsburg - Bushwick,Winter 2018-19,12/01/2018,8.1,NULL
649717,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,301,Washington Heights,Annual Average 2019,01/01/2019,7.11,NULL
649718,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,301,Washington Heights,Summer 2019,06/01/2019,8.17,NULL
649719,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,301,Washington Heights,Winter 2018-19,12/01/2018,7.76,NULL
649720,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,302,Central Harlem - Morningside Heights,Annual Average 2019,01/01/2019,7.0,NULL
649721,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,302,Central Harlem - Morningside Heights,Summer 2019,06/01/2019,8.19,NULL
649722,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,302,Central Harlem - Morningside Heights,Winter 2018-19,12/01/2018,7.59,NULL
649723,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,303,East Harlem,Annual Average 2019,01/01/2019,7.11,NULL
649724,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,303,East Harlem,Summer 2019,06/01/2019,8.27,NULL
649725,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,303,East Harlem,Winter 2018-19,12/01/2018,7.79,NULL
649726,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,304,Upper West Side,Annual Average 2019,01/01/2019,7.38,NULL
649727,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,304,Upper West Side,Summer 2019,06/01/2019,8.55,NULL
649728,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,304,Upper West Side,Winter 2018-19,12/01/2018,8.16,NULL
649729,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,305,Upper East Side,Annual Average 2019,01/01/2019,8.0,NULL
649730,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,305,Upper East Side,Summer 2019,06/01/2019,9.14,NULL
649731,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,305,Upper East Side,Winter 2018-19,12/01/2018,8.96,NULL
649732,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,306,Chelsea - Clinton,Annual Average 2019,01/01/2019,10.21,NULL
649733,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,306,Chelsea - Clinton,Summer 2019,06/01/2019,11.24,NULL
649734,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,306,Chelsea - Clinton,Winter 2018-19,12/01/2018,11.75,NULL
649735,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,307,Gramercy Park - Murray Hill,Annual Average 2019,01/01/2019,10.09,NULL
649736,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,307,Gramercy Park - Murray Hill,Summer 2019,06/01/2019,11.11,NULL
649737,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,307,Gramercy Park - Murray Hill,Winter 2018-19,12/01/2018,11.66,NULL
649738,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,308,Greenwich Village - SoHo,Annual Average 2019,01/01/2019,9.65,NULL
649739,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,308,Greenwich Village - SoHo,Summer 2019,06/01/2019,10.79,NULL
649740,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,308,Greenwich Village - SoHo,Winter 2018-19,12/01/2018,11.04,NULL
650013,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,316,Brownsville (CD16),Winter 2018-19,12/01/2018,7.24,NULL
649741,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,309,Union Square - Lower East Side,Annual Average 2019,01/01/2019,8.87,NULL
649742,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,309,Union Square - Lower East Side,Summer 2019,06/01/2019,10.09,NULL
649743,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,309,Union Square - Lower East Side,Winter 2018-19,12/01/2018,10.08,NULL
649744,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,310,Lower Manhattan,Annual Average 2019,01/01/2019,8.23,NULL
649745,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,310,Lower Manhattan,Summer 2019,06/01/2019,9.52,NULL
649746,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,310,Lower Manhattan,Winter 2018-19,12/01/2018,9.29,NULL
649747,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,401,Long Island City - Astoria,Annual Average 2019,01/01/2019,7.99,NULL
649748,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,401,Long Island City - Astoria,Summer 2019,06/01/2019,9.28,NULL
649749,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,401,Long Island City - Astoria,Winter 2018-19,12/01/2018,8.62,NULL
649750,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,402,West Queens,Annual Average 2019,01/01/2019,7.35,NULL
649751,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,402,West Queens,Summer 2019,06/01/2019,8.61,NULL
649752,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,402,West Queens,Winter 2018-19,12/01/2018,8.01,NULL
649753,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,403,Flushing - Clearview,Annual Average 2019,01/01/2019,6.61,NULL
649754,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,403,Flushing - Clearview,Summer 2019,06/01/2019,7.76,NULL
649755,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,403,Flushing - Clearview,Winter 2018-19,12/01/2018,7.24,NULL
649756,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,404,Bayside - Little Neck,Annual Average 2019,01/01/2019,6.21,NULL
649757,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,404,Bayside - Little Neck,Summer 2019,06/01/2019,7.29,NULL
649758,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,404,Bayside - Little Neck,Winter 2018-19,12/01/2018,6.92,NULL
649759,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,405,Ridgewood - Forest Hills,Annual Average 2019,01/01/2019,6.56,NULL
649760,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,405,Ridgewood - Forest Hills,Summer 2019,06/01/2019,7.91,NULL
649761,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,405,Ridgewood - Forest Hills,Winter 2018-19,12/01/2018,7.17,NULL
649762,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,406,Fresh Meadows,Annual Average 2019,01/01/2019,6.16,NULL
649763,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,406,Fresh Meadows,Summer 2019,06/01/2019,7.35,NULL
649764,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,406,Fresh Meadows,Winter 2018-19,12/01/2018,6.83,NULL
649765,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,407,Southwest Queens,Annual Average 2019,01/01/2019,6.19,NULL
649766,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,407,Southwest Queens,Summer 2019,06/01/2019,7.54,NULL
649767,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,407,Southwest Queens,Winter 2018-19,12/01/2018,6.86,NULL
649768,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,408,Jamaica,Annual Average 2019,01/01/2019,6.24,NULL
649769,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,408,Jamaica,Summer 2019,06/01/2019,7.48,NULL
649770,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,408,Jamaica,Winter 2018-19,12/01/2018,6.93,NULL
649771,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,409,Southeast Queens,Annual Average 2019,01/01/2019,6.01,NULL
649772,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,409,Southeast Queens,Summer 2019,06/01/2019,7.18,NULL
649773,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,409,Southeast Queens,Winter 2018-19,12/01/2018,6.73,NULL
649774,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,410,Rockaways,Annual Average 2019,01/01/2019,5.59,NULL
649775,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,410,Rockaways,Summer 2019,06/01/2019,7.02,NULL
649776,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,410,Rockaways,Winter 2018-19,12/01/2018,6.28,NULL
649777,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,501,Port Richmond,Annual Average 2019,01/01/2019,6.34,NULL
649778,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,501,Port Richmond,Summer 2019,06/01/2019,7.79,NULL
649779,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,501,Port Richmond,Winter 2018-19,12/01/2018,6.86,NULL
649780,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,502,Stapleton - St. George,Annual Average 2019,01/01/2019,5.9,NULL
649781,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,502,Stapleton - St. George,Summer 2019,06/01/2019,7.43,NULL
649782,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,502,Stapleton - St. George,Winter 2018-19,12/01/2018,6.44,NULL
649783,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,Annual Average 2019,01/01/2019,5.96,NULL
649784,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,Summer 2019,06/01/2019,7.39,NULL
649785,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,503,Willowbrook,Winter 2018-19,12/01/2018,6.53,NULL
649786,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Annual Average 2019,01/01/2019,5.81,NULL
649787,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Summer 2019,06/01/2019,7.25,NULL
649788,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,504,South Beach - Tottenville,Winter 2018-19,12/01/2018,6.43,NULL
649789,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,101,Kingsbridge - Riverdale,Annual Average 2019,01/01/2019,6.71,NULL
649790,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,101,Kingsbridge - Riverdale,Summer 2019,06/01/2019,7.78,NULL
649791,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,101,Kingsbridge - Riverdale,Winter 2018-19,12/01/2018,7.18,NULL
649792,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,102,Northeast Bronx,Annual Average 2019,01/01/2019,6.68,NULL
649793,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,102,Northeast Bronx,Summer 2019,06/01/2019,7.7,NULL
649794,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,102,Northeast Bronx,Winter 2018-19,12/01/2018,7.19,NULL
649795,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,103,Fordham - Bronx Pk,Annual Average 2019,01/01/2019,6.7,NULL
649796,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,103,Fordham - Bronx Pk,Summer 2019,06/01/2019,7.77,NULL
649797,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,103,Fordham - Bronx Pk,Winter 2018-19,12/01/2018,7.2,NULL
649798,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,104,Pelham - Throgs Neck,Annual Average 2019,01/01/2019,6.74,NULL
649799,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,104,Pelham - Throgs Neck,Summer 2019,06/01/2019,7.81,NULL
649800,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,104,Pelham - Throgs Neck,Winter 2018-19,12/01/2018,7.31,NULL
649801,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,201,Greenpoint,Annual Average 2019,01/01/2019,8.56,NULL
649802,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,201,Greenpoint,Summer 2019,06/01/2019,9.93,NULL
649803,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,201,Greenpoint,Winter 2018-19,12/01/2018,9.24,NULL
649804,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,202,Downtown - Heights - Slope,Annual Average 2019,01/01/2019,7.44,NULL
649805,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,202,Downtown - Heights - Slope,Summer 2019,06/01/2019,8.9,NULL
649806,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,202,Downtown - Heights - Slope,Winter 2018-19,12/01/2018,8.15,NULL
649807,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,203,Bedford Stuyvesant - Crown Heights,Annual Average 2019,01/01/2019,6.61,NULL
649808,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,203,Bedford Stuyvesant - Crown Heights,Summer 2019,06/01/2019,8.11,NULL
649809,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,203,Bedford Stuyvesant - Crown Heights,Winter 2018-19,12/01/2018,7.23,NULL
649810,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,204,East New York,Annual Average 2019,01/01/2019,6.56,NULL
649811,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,204,East New York,Summer 2019,06/01/2019,8.02,NULL
649812,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,204,East New York,Winter 2018-19,12/01/2018,7.15,NULL
649813,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,205,Sunset Park,Annual Average 2019,01/01/2019,7.32,NULL
649814,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,205,Sunset Park,Summer 2019,06/01/2019,8.86,NULL
649815,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,205,Sunset Park,Winter 2018-19,12/01/2018,7.97,NULL
649816,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,206,Borough Park,Annual Average 2019,01/01/2019,6.32,NULL
649817,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,206,Borough Park,Summer 2019,06/01/2019,7.91,NULL
649818,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,206,Borough Park,Winter 2018-19,12/01/2018,6.93,NULL
649819,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,207,East Flatbush - Flatbush,Annual Average 2019,01/01/2019,6.31,NULL
649820,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,207,East Flatbush - Flatbush,Summer 2019,06/01/2019,7.87,NULL
649821,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,207,East Flatbush - Flatbush,Winter 2018-19,12/01/2018,6.91,NULL
649822,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,208,Canarsie - Flatlands,Annual Average 2019,01/01/2019,6.15,NULL
649823,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,208,Canarsie - Flatlands,Summer 2019,06/01/2019,7.71,NULL
649824,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,208,Canarsie - Flatlands,Winter 2018-19,12/01/2018,6.74,NULL
649825,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,209,Bensonhurst - Bay Ridge,Annual Average 2019,01/01/2019,6.21,NULL
649826,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,209,Bensonhurst - Bay Ridge,Summer 2019,06/01/2019,7.79,NULL
649827,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,209,Bensonhurst - Bay Ridge,Winter 2018-19,12/01/2018,6.85,NULL
649828,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,210,Coney Island - Sheepshead Bay,Annual Average 2019,01/01/2019,6.04,NULL
649829,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,210,Coney Island - Sheepshead Bay,Summer 2019,06/01/2019,7.64,NULL
649830,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,210,Coney Island - Sheepshead Bay,Winter 2018-19,12/01/2018,6.69,NULL
649831,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,211,Williamsburg - Bushwick,Annual Average 2019,01/01/2019,7.5,NULL
649832,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,211,Williamsburg - Bushwick,Summer 2019,06/01/2019,8.96,NULL
649833,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,211,Williamsburg - Bushwick,Winter 2018-19,12/01/2018,8.1,NULL
649834,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,301,Washington Heights,Annual Average 2019,01/01/2019,7.11,NULL
649835,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,301,Washington Heights,Summer 2019,06/01/2019,8.17,NULL
649836,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,301,Washington Heights,Winter 2018-19,12/01/2018,7.76,NULL
649837,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,302,Central Harlem - Morningside Heights,Annual Average 2019,01/01/2019,7.0,NULL
649838,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,302,Central Harlem - Morningside Heights,Summer 2019,06/01/2019,8.19,NULL
649839,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,302,Central Harlem - Morningside Heights,Winter 2018-19,12/01/2018,7.59,NULL
649840,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,303,East Harlem,Annual Average 2019,01/01/2019,7.11,NULL
649841,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,303,East Harlem,Summer 2019,06/01/2019,8.27,NULL
649842,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,303,East Harlem,Winter 2018-19,12/01/2018,7.79,NULL
649843,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,304,Upper West Side,Annual Average 2019,01/01/2019,7.38,NULL
649844,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,304,Upper West Side,Summer 2019,06/01/2019,8.55,NULL
649845,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,304,Upper West Side,Winter 2018-19,12/01/2018,8.16,NULL
649846,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,401,Long Island City - Astoria,Annual Average 2019,01/01/2019,7.99,NULL
649847,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,401,Long Island City - Astoria,Summer 2019,06/01/2019,9.28,NULL
649848,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,401,Long Island City - Astoria,Winter 2018-19,12/01/2018,8.62,NULL
649849,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,402,West Queens,Annual Average 2019,01/01/2019,7.35,NULL
649850,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,402,West Queens,Summer 2019,06/01/2019,8.61,NULL
