OBJECTID,AREA,PERIMETER,ZONING_,ZONING_ID,SYMBOL,ZONING_COD,ZONING_NAM,ZONING_TYP,Shape_Length,Shape_Area
3281,13744.9078611,573.325082149,3282,3033,262,R7,RES MULTI-FAMILY,RESIDENTIAL,573.32493747593,13744.9084789029
3282,1340363.50581,6067.62681406,3283,1141,262,R7,RES MULTI-FAMILY,RESIDENTIAL,6067.62625799707,1340363.58458426
3283,318406.175034,3024.73134896,3284,3049,262,R7,RES MULTI-FAMILY,RESIDENTIAL,3024.73145643942,318406.135785793
3284,145792.094677,1740.29152616,3285,3742,262,R7,RES MULTI-FAMILY,RESIDENTIAL,1740.29141861961,145792.129441578
3285,28338.9104047,712.002544601,3286,3074,262,R7,RES MULTI-FAMILY,RESIDENTIAL,712.002783581716,28338.9383204926
3286,10480.7057825,556.313354181,3287,3097,262,R7,RES MULTI-FAMILY,RESIDENTIAL,556.313301307609,10480.6801708003
3287,9474.34920449,548.360548223,3288,3102,262,R7,RES MULTI-FAMILY,RESIDENTIAL,548.360742293322,9474.32557581685
3288,16099.6205225,604.428284609,3289,3106,262,R7,RES MULTI-FAMILY,RESIDENTIAL,604.428519757637,16099.6479998307
3289,95158.7404364,1515.99709218,3290,3108,262,R7,RES MULTI-FAMILY,RESIDENTIAL,1515.99749383239,95158.7727417335
3290,19150.0327238,607.456612578,3291,3117,262,R7,RES MULTI-FAMILY,RESIDENTIAL,607.456739885419,19150.0561624364
3291,11809.7714296,570.031256733,3292,3127,262,R7,RES MULTI-FAMILY,RESIDENTIAL,570.030760831582,11809.751722706
3292,22753.2743403,675.24446745,3293,3128,262,R7,RES MULTI-FAMILY,RESIDENTIAL,675.244342480682,22753.2699137484
3293,298296.85196,2309.4102934,3294,1153,262,R7,RES MULTI-FAMILY,RESIDENTIAL,2309.41032964086,298296.828365556
3294,28805.1325766,723.312087205,3295,3143,262,R7,RES MULTI-FAMILY,RESIDENTIAL,723.311816163223,28805.1081118933
3295,127414.706909,1546.7027244,3296,3146,262,R7,RES MULTI-FAMILY,RESIDENTIAL,1546.70329657395,127414.717875108
3296,118517.53388,1461.3326562,3297,3156,262,R7,RES MULTI-FAMILY,RESIDENTIAL,1461.33319602883,118517.630567769
3297,18145.5920755,661.445164559,3298,3161,262,R7,RES MULTI-FAMILY,RESIDENTIAL,661.444980668738,18145.5750481487
3298,82310.1748509,1260.02259721,3299,3167,262,R7,RES MULTI-FAMILY,RESIDENTIAL,1260.02279724778,82310.1721941291
3299,48299.0838511,937.117875877,3300,3177,262,R7,RES MULTI-FAMILY,RESIDENTIAL,937.118167396888,48299.106757953
3300,118403.989898,1692.627634,3301,3190,262,R7,RES MULTI-FAMILY,RESIDENTIAL,1692.62753095623,118403.991232345
3301,44609.325959,879.704742975,3302,623,262,R7,RES MULTI-FAMILY,RESIDENTIAL,879.704873240268,44609.3052180918
3302,336783.641453,2614.03231299,3303,542,262,R7,RES MULTI-FAMILY,RESIDENTIAL,2614.0326109359,336783.670086398
3303,330383.301087,2284.79368427,3304,1159,262,R7,RES MULTI-FAMILY,RESIDENTIAL,2284.79398073943,330383.308543479
3304,164546.069751,1934.40388532,3305,3212,262,R7,RES MULTI-FAMILY,RESIDENTIAL,1934.4039588586,164546.150569894
3305,79741.3841341,1164.88866748,3306,3225,262,R7,RES MULTI-FAMILY,RESIDENTIAL,1164.8880652976,79741.326975209
3306,62654.1454916,1167.09205654,3307,3238,262,R7,RES MULTI-FAMILY,RESIDENTIAL,1167.09191333824,62654.1451075852
3307,26073.8598619,693.992052263,3308,3244,262,R7,RES MULTI-FAMILY,RESIDENTIAL,693.99193004836,26073.8647814222
3308,30329.0144249,721.574796965,3309,3246,262,R7,RES MULTI-FAMILY,RESIDENTIAL,721.574985347627,30329.0441328627
3309,242124.880558,2605.79022693,3310,3265,262,R7,RES MULTI-FAMILY,RESIDENTIAL,2605.79082242053,242124.892950129
3310,15090.6645566,576.271323942,3311,3266,262,R7,RES MULTI-FAMILY,RESIDENTIAL,576.271207267982,15090.6323147731
3311,9965.75668509,448.100307634,3312,3278,262,R7,RES MULTI-FAMILY,RESIDENTIAL,448.100778914242,9965.78175718468
3312,28048.7811268,807.752794883,3313,3291,262,R7,RES MULTI-FAMILY,RESIDENTIAL,807.753328828041,28048.7914729605
3313,15819.0063628,602.578115388,3314,3293,262,R7,RES MULTI-FAMILY,RESIDENTIAL,602.578043586018,15819.0169076731
3314,43939.2609066,858.159183249,3315,3300,262,R7,RES MULTI-FAMILY,RESIDENTIAL,858.159475089263,43939.28163206
3315,9609.5632857,423.341977415,3316,3305,262,R7,RES MULTI-FAMILY,RESIDENTIAL,423.341980601139,9609.56829567507
3316,12642.0803909,613.991799942,3317,3306,262,R7,RES MULTI-FAMILY,RESIDENTIAL,613.992462476823,12642.1253698045
3317,27788.8454032,705.09712521,3318,3310,262,R7,RES MULTI-FAMILY,RESIDENTIAL,705.09742627831,27788.8421598905
3318,28260.9926388,675.103141124,3319,3314,262,R7,RES MULTI-FAMILY,RESIDENTIAL,675.102906018079,28260.9750475042
3319,37481.8935819,791.32290622,3320,3328,262,R7,RES MULTI-FAMILY,RESIDENTIAL,791.322547286349,37481.8572865268
3320,1790101.60521,6828.19899736,3321,3332,262,R7,RES MULTI-FAMILY,RESIDENTIAL,6828.19934111331,1790101.52194659
3321,1010205.54273,4778.54763889,3322,3335,262,R7,RES MULTI-FAMILY,RESIDENTIAL,4778.5469147088,1010205.39374674
3322,42333.5297782,955.487311918,3323,3348,262,R7,RES MULTI-FAMILY,RESIDENTIAL,955.487213563491,42333.5301475524
3323,505975.813513,3784.69981745,3324,3397,262,R7,RES MULTI-FAMILY,RESIDENTIAL,3784.69954853287,505975.709836095
3324,33734.4957012,736.023768415,3325,3398,262,R7,RES MULTI-FAMILY,RESIDENTIAL,736.023828058564,33734.5246966064
3325,21902.3450683,626.630858317,3326,3405,262,R7,RES MULTI-FAMILY,RESIDENTIAL,626.630808766594,21902.3330229047
3326,46410.0429054,867.536296985,3327,3407,262,R7,RES MULTI-FAMILY,RESIDENTIAL,867.536354108149,46410.06375997
3327,689637.758902,3982.80252569,3328,1190,262,R7,RES MULTI-FAMILY,RESIDENTIAL,3982.80225707141,689637.70568466
3328,42247.070751,1037.52098402,3329,1196,262,R7,RES MULTI-FAMILY,RESIDENTIAL,1037.52066448126,42247.0287600392
3329,49109.2603691,887.911729985,3330,3440,262,R7,RES MULTI-FAMILY,RESIDENTIAL,887.911544632168,49109.2573559055
3330,17538.8020278,565.317311525,3331,2028,262,R7,RES MULTI-FAMILY,RESIDENTIAL,565.31756610392,17538.8119783805
3331,58664.6474027,980.339635574,3332,3444,262,R7,RES MULTI-FAMILY,RESIDENTIAL,980.339815421201,58664.6320622634
3332,249361.069688,3332.09769141,3333,1828,262,R7,RES MULTI-FAMILY,RESIDENTIAL,3332.09836333933,249361.153739341
3333,98544.3722771,1347.42078863,3334,3470,262,R7,RES MULTI-FAMILY,RESIDENTIAL,1347.4208173871,98544.4118417744
3334,112098.973719,1540.60855644,3335,3477,262,R7,RES MULTI-FAMILY,RESIDENTIAL,1540.60854107719,112098.919350055
3335,236871.847287,2041.89337966,3336,572,262,R7,RES MULTI-FAMILY,RESIDENTIAL,2041.89359847115,236871.904284343
3336,113974.10545,1724.85862321,3337,1211,262,R7,RES MULTI-FAMILY,RESIDENTIAL,1724.8591008233,113974.139179375
3337,67934.2915404,1080.14833638,3338,1217,262,R7,RES MULTI-FAMILY,RESIDENTIAL,1080.14868074663,67934.3392476492
3338,57132.7155812,996.442721421,3339,3535,262,R7,RES MULTI-FAMILY,RESIDENTIAL,996.443134382958,57132.6914209425
3339,281091.634128,2161.32462738,3340,1224,262,R7,RES MULTI-FAMILY,RESIDENTIAL,2161.32440668752,281091.595846043
3340,863273.702229,4384.71527805,3341,589,262,R7,RES MULTI-FAMILY,RESIDENTIAL,4384.71492505274,863273.604787644
3341,107800.294522,1554.09976526,3342,3551,262,R7,RES MULTI-FAMILY,RESIDENTIAL,1554.09967444205,107800.270832342
3342,4269.36718718,347.686812464,3343,3563,262,R7,RES MULTI-FAMILY,RESIDENTIAL,347.686775935094,4269.37487929471
3343,183512.590636,1920.82868685,3344,3567,262,R7,RES MULTI-FAMILY,RESIDENTIAL,1920.82828340237,183512.565382207
3344,140079.184253,1746.35484576,3345,595,262,R7,RES MULTI-FAMILY,RESIDENTIAL,1746.35503574363,140079.195066288
3345,20335.1931556,568.500042384,3346,3572,262,R7,RES MULTI-FAMILY,RESIDENTIAL,568.500273452301,20335.2106295625
3346,168932.918169,2007.73445465,3347,606,262,R7,RES MULTI-FAMILY,RESIDENTIAL,2007.73429596495,168932.997443916
3347,82514.6643215,1150.78139201,3348,3621,262,R7,RES MULTI-FAMILY,RESIDENTIAL,1150.78112361045,82514.6206022202
3348,962532.877141,4462.68719719,3349,614,262,R7,RES MULTI-FAMILY,RESIDENTIAL,4462.68789754288,962532.88591423
3349,82754.5509904,1252.47098751,3350,3628,262,R7,RES MULTI-FAMILY,RESIDENTIAL,1252.47093201206,82754.597271386
3350,135766.057339,1724.30848377,3351,1835,262,R7,RES MULTI-FAMILY,RESIDENTIAL,1724.30837511168,135766.039547761
3351,310254.29001,2334.8503933,3352,1837,262,R7,RES MULTI-FAMILY,RESIDENTIAL,2334.85035803196,310254.253060342
3352,421222.191647,2798.23420384,3353,3646,262,R7,RES MULTI-FAMILY,RESIDENTIAL,2798.23416417437,421222.201689826
3353,42832.0097007,901.128024538,3354,618,262,R7,RES MULTI-FAMILY,RESIDENTIAL,901.128238527723,42832.0202648851
3354,73210.9097533,1429.81329442,3355,631,262,R7,RES MULTI-FAMILY,RESIDENTIAL,1429.81335405755,73210.9243633304
3355,427610.009682,3114.14201502,3356,633,262,R7,RES MULTI-FAMILY,RESIDENTIAL,3114.14227221762,427609.993143846
3356,1240386.25881,4546.00098606,3357,263,262,R7,RES MULTI-FAMILY,RESIDENTIAL,4546.00112398616,1240386.14407301
3357,33435.6671808,829.785638041,3358,4,262,R7,RES MULTI-FAMILY,RESIDENTIAL,829.784908522427,33435.627722918
3358,1283445.91276,5438.70320015,3359,826,262,R7,RES MULTI-FAMILY,RESIDENTIAL,5438.70321134368,1283445.8955438
3359,175509.639343,1936.01176788,3360,645,262,R7,RES MULTI-FAMILY,RESIDENTIAL,1936.01165793694,175509.612690843
3360,2078670.33946,9160.62243704,3361,648,262,R7,RES MULTI-FAMILY,RESIDENTIAL,9160.62251038014,2078670.50837859
3361,150780.968585,1896.68315748,3362,1290,262,R7,RES MULTI-FAMILY,RESIDENTIAL,1896.68311116064,150780.966586393
3362,2672825.82869,7740.14479259,3363,2200,262,R7,RES MULTI-FAMILY,RESIDENTIAL,7740.14484082229,2672825.62022393
3363,106449.918937,1715.13426559,3364,1336,262,R7,RES MULTI-FAMILY,RESIDENTIAL,1715.13396756073,106449.934203218
3364,183300.871657,1739.49264878,3365,211,262,R7,RES MULTI-FAMILY,RESIDENTIAL,1739.49241168012,183300.830539733
3365,31653.1454901,769.615713277,3366,1355,262,R7,RES MULTI-FAMILY,RESIDENTIAL,769.615514275463,31653.1359121848
3366,26407.1354277,730.551077137,3367,1358,262,R7,RES MULTI-FAMILY,RESIDENTIAL,730.550803685532,26407.1097384904
3367,119288.992766,1509.2360614,3368,221,262,R7,RES MULTI-FAMILY,RESIDENTIAL,1509.23576889807,119288.980864758
3368,54606.4754195,936.080189416,3369,1367,262,R7,RES MULTI-FAMILY,RESIDENTIAL,936.079998601292,54606.4531299565
3369,58796.5665491,970.132865095,3370,1376,262,R7,RES MULTI-FAMILY,RESIDENTIAL,970.133256221679,58796.6228086344
3370,64923.8843561,1021.52003611,3371,1383,262,R7,RES MULTI-FAMILY,RESIDENTIAL,1021.5199083829,64923.8661170982
3371,807240.96447,4568.21963886,3372,372,262,R7,RES MULTI-FAMILY,RESIDENTIAL,4568.22019728441,807240.971667434
3372,6894.62057362,332.184787453,3373,2073,262,R7,RES MULTI-FAMILY,RESIDENTIAL,332.184656153996,6894.61485763651
3373,6843.25785529,331.105216469,3374,164,262,R7,RES MULTI-FAMILY,RESIDENTIAL,331.105045528236,6843.25007270128
3374,39641.8003979,843.502820443,3375,1392,262,R7,RES MULTI-FAMILY,RESIDENTIAL,843.503269746977,39641.8258807354
3375,11234.0782796,595.650462472,3376,1399,262,R7,RES MULTI-FAMILY,RESIDENTIAL,595.650892885189,11234.0964313903
3376,42205.3033845,926.287132287,3377,177,262,R7,RES MULTI-FAMILY,RESIDENTIAL,926.286640402513,42205.232949115
3377,210575.734578,2027.60660351,3378,22,262,R7,RES MULTI-FAMILY,RESIDENTIAL,2027.60678522111,210575.742805579
3378,47463.5439978,875.897206639,3379,1406,262,R7,RES MULTI-FAMILY,RESIDENTIAL,875.897559560885,47463.5666774059
3379,35961.5684381,857.340707727,3380,188,262,R7,RES MULTI-FAMILY,RESIDENTIAL,857.340403477591,35961.5673088738
3380,44571.1530285,844.515804514,3381,327,262,R7,RES MULTI-FAMILY,RESIDENTIAL,844.515855118727,44571.1443866034
3381,34580.832218,766.839973486,3382,1415,262,R7,RES MULTI-FAMILY,RESIDENTIAL,766.840050742739,34580.7990163393
3382,56895.9020278,1016.73839864,3383,711,262,R7,RES MULTI-FAMILY,RESIDENTIAL,1016.73856764823,56895.9314806028
3383,141679.786078,2066.11119833,3384,1416,262,R7,RES MULTI-FAMILY,RESIDENTIAL,2066.11103742997,141679.80937889
3384,368829.676286,2825.185379,3385,1809,262,R7,RES MULTI-FAMILY,RESIDENTIAL,2825.18523071412,368829.63987194
3385,887906.444495,3929.67862789,3386,201,262,R7,RES MULTI-FAMILY,RESIDENTIAL,3929.67869152195,887906.427005483
3386,1340831.44519,5674.82379364,3387,2154,262,R7,RES MULTI-FAMILY,RESIDENTIAL,5674.82355435393,1340831.67063728
3387,232371.034583,1929.59546576,3388,893,262,R7,RES MULTI-FAMILY,RESIDENTIAL,1929.59513138534,232370.934065835
3388,31639.258981,877.592339047,3389,714,262,R7,RES MULTI-FAMILY,RESIDENTIAL,877.592302183875,31639.2750061228
3389,91039.0743636,1350.15265043,3390,202,262,R7,RES MULTI-FAMILY,RESIDENTIAL,1350.15232771602,91039.0256042191
3390,1123095.84526,4691.35747166,3391,715,262,R7,RES MULTI-FAMILY,RESIDENTIAL,4691.35725259458,1123095.81033117
3391,491883.023959,2903.54509553,3392,1431,262,R7,RES MULTI-FAMILY,RESIDENTIAL,2903.5457611774,491883.020714413
3392,116185.946072,1400.51637423,3393,2106,262,R7,RES MULTI-FAMILY,RESIDENTIAL,1400.51664027381,116185.945392157
3393,509245.009061,4333.88959682,3394,39,262,R7,RES MULTI-FAMILY,RESIDENTIAL,4333.88962348973,509245.020743473
3394,184149.025266,1797.68489954,3395,2108,262,R7,RES MULTI-FAMILY,RESIDENTIAL,1797.68529076911,184149.048203462
3395,110425.628541,1717.94675317,3396,143,262,R7,RES MULTI-FAMILY,RESIDENTIAL,1717.9470548334,110425.678379695
3396,738808.012136,4437.05054344,3397,2110,262,R7,RES MULTI-FAMILY,RESIDENTIAL,4437.05039724564,738808.092364828
3397,268642.069417,3266.7502032,3398,333,262,R7,RES MULTI-FAMILY,RESIDENTIAL,3266.75002802519,268641.991549137
3398,1695258.09717,6195.08307307,3399,905,262,R7,RES MULTI-FAMILY,RESIDENTIAL,6195.08253383587,1695257.93542611
3399,112574.949369,1404.67698685,3400,775,262,R7,RES MULTI-FAMILY,RESIDENTIAL,1404.67695582575,112574.995401575
3400,45955.5053513,869.172591214,3401,919,262,R7,RES MULTI-FAMILY,RESIDENTIAL,869.172883256961,45955.5377797178
3401,90950.702688,1312.14894544,3402,43,262,R7,RES MULTI-FAMILY,RESIDENTIAL,1312.14857389833,90950.7411997391
3402,51856.8368532,974.252589928,3403,750,262,R7,RES MULTI-FAMILY,RESIDENTIAL,974.252592682922,51856.799835126
3403,176935.894603,2010.86382782,3404,784,262,R7,RES MULTI-FAMILY,RESIDENTIAL,2010.86382623267,176935.85305601
3404,217741.155596,2224.52061106,3405,1661,262,R7,RES MULTI-FAMILY,RESIDENTIAL,2224.52095090843,217741.251820192
3405,657822.196225,4569.17312356,3406,1673,262,R7,RES MULTI-FAMILY,RESIDENTIAL,4569.17412266485,657822.263835021
3406,317891.56536,2949.49894974,3407,2136,262,R7,RES MULTI-FAMILY,RESIDENTIAL,2949.49894324312,317891.505994345
3407,371099.494141,3254.63280341,3408,72,262,R7,RES MULTI-FAMILY,RESIDENTIAL,3254.6333391186,371099.558264816
3408,141773.138442,2089.81881946,3409,3526,262,R7,RES MULTI-FAMILY,RESIDENTIAL,2089.81914932511,141773.255211224
3409,295388.550241,2237.41023018,3410,1928,262,R7,RES MULTI-FAMILY,RESIDENTIAL,2237.41053002227,295388.647816257
3410,663429.032131,3436.03463678,3411,1028,262,R7,RES MULTI-FAMILY,RESIDENTIAL,3436.03434596247,663428.849287373
3411,170758.592918,2108.97681758,3412,941,262,R7,RES MULTI-FAMILY,RESIDENTIAL,2108.97673632548,170758.555447796
3412,1166086.94675,5314.44927051,3413,992,262,R7,RES MULTI-FAMILY,RESIDENTIAL,5314.44882187599,1166086.94374372
3413,373719.349292,2752.21619097,3414,2326,262,R7,RES MULTI-FAMILY,RESIDENTIAL,2752.21621012053,373719.452312718
3414,1028833.56053,4691.52073061,3415,1854,262,R7,RES MULTI-FAMILY,RESIDENTIAL,4691.52066491376,1028833.50126413
3415,125555.786122,1417.91456396,3416,2363,262,R7,RES MULTI-FAMILY,RESIDENTIAL,1417.91495734666,125555.804539466
3416,612184.139104,4997.93446179,3417,2383,262,R7,RES MULTI-FAMILY,RESIDENTIAL,4997.93494471605,612184.296796748
3417,341412.211796,3177.90354225,3418,394,262,R7,RES MULTI-FAMILY,RESIDENTIAL,3177.90366615078,341412.098280261
3418,456005.927194,2746.28669399,3419,2395,262,R7,RES MULTI-FAMILY,RESIDENTIAL,2746.28699758871,456005.894688813
3419,468061.999368,3379.57714995,3420,2404,262,R7,RES MULTI-FAMILY,RESIDENTIAL,3379.57705826797,468061.998715424
3420,272944.296963,3126.07926849,3421,3716,262,R7,RES MULTI-FAMILY,RESIDENTIAL,3126.07916103059,272944.278099566
3421,254497.783216,2057.1413249,3422,2417,262,R7,RES MULTI-FAMILY,RESIDENTIAL,2057.14110705484,254497.720241281
3422,243977.508947,2476.53286996,3423,2422,262,R7,RES MULTI-FAMILY,RESIDENTIAL,2476.53179016382,243977.487319109
3423,151067.233559,1566.11327027,3424,2442,262,R7,RES MULTI-FAMILY,RESIDENTIAL,1566.11342167501,151067.263545012
3424,15814.4239092,737.333208417,3425,426,262,R7,RES MULTI-FAMILY,RESIDENTIAL,737.333471187546,15814.4259930864
3425,23417.8438973,667.770079353,3426,429,262,R7,RES MULTI-FAMILY,RESIDENTIAL,667.770484744335,23417.863775521
3426,36486.159081,916.167234983,3427,433,262,R7,RES MULTI-FAMILY,RESIDENTIAL,916.167658280294,36486.179495719
3427,264079.284228,2559.52287937,3428,2595,262,R7,RES MULTI-FAMILY,RESIDENTIAL,2559.52347555375,264079.323822036
3428,87153.5957959,1295.65657506,3429,2637,262,R7,RES MULTI-FAMILY,RESIDENTIAL,1295.65603409872,87153.5546679746
3429,2110728.94476,11250.4006123,3430,2685,262,R7,RES MULTI-FAMILY,RESIDENTIAL,11250.4001706159,2110728.71389067
3430,6417.78325437,467.024535156,3431,2771,262,R7,RES MULTI-FAMILY,RESIDENTIAL,467.024504258622,6417.77378744469
3431,11090.6424473,551.802315853,3432,2776,262,R7,RES MULTI-FAMILY,RESIDENTIAL,551.802355627103,11090.6655510788
3432,27047.4330533,676.077556927,3433,3737,262,R7,RES MULTI-FAMILY,RESIDENTIAL,676.077138061705,27047.4007798388
3433,296070.80235,2344.25744986,3434,485,262,R7,RES MULTI-FAMILY,RESIDENTIAL,2344.25711420389,296070.706464915
3434,218573.128336,2401.6152602,3435,2794,262,R7,RES MULTI-FAMILY,RESIDENTIAL,2401.61529667258,218573.111619725
3435,70688.7805694,1085.23889804,3436,1070,262,R7,RES MULTI-FAMILY,RESIDENTIAL,1085.23871001668,70688.7933743945
3436,305356.665466,2500.0840742,3437,1992,262,R7,RES MULTI-FAMILY,RESIDENTIAL,2500.08363480953,305356.661992823
3437,1183460.96386,4302.90592752,3438,621,262,R7,RES MULTI-FAMILY,RESIDENTIAL,4302.90584466359,1183460.96221396
3438,654110.390084,3426.7699843,3439,1140,262,R7,RES MULTI-FAMILY,RESIDENTIAL,3426.76961763172,654110.273497374
3439,491483.120362,4220.49709389,3440,1146,262,R7,RES MULTI-FAMILY,RESIDENTIAL,4220.49705815065,491483.156046458
3440,89565.4372457,1415.6982669,3441,361,262,R7,RES MULTI-FAMILY,RESIDENTIAL,1415.69845142512,89565.4036412494
3441,224888.459944,2804.1188413,3442,1769,262,R7,RES MULTI-FAMILY,RESIDENTIAL,2804.11868842381,224888.372875014
3442,170229.390092,2262.66197275,3443,1775,262,R7,RES MULTI-FAMILY,RESIDENTIAL,2262.66201071773,170229.354195521
3443,172818.391849,1703.96578937,3444,627,262,R7,RES MULTI-FAMILY,RESIDENTIAL,1703.96586796819,172818.326631211
3444,328102.47856,2761.16723598,3445,978,262,R7,RES MULTI-FAMILY,RESIDENTIAL,2761.16690041932,328102.643885547
3445,112542.008136,1360.65673575,3446,529,262,R7,RES MULTI-FAMILY,RESIDENTIAL,1360.65657600539,112541.984432067
3446,4621732.6527,9012.86336384,3447,957,262,R7,RES MULTI-FAMILY,RESIDENTIAL,9012.86365320286,4621732.80026633
3447,744124.418499,4477.28416736,3448,1930,262,R7,RES MULTI-FAMILY,RESIDENTIAL,4477.28411495996,744124.425465018
3448,3892455.22943,10191.6287109,3449,857,262,R7,RES MULTI-FAMILY,RESIDENTIAL,10191.6295693852,3892455.11670547
3449,46419.3093362,875.404861115,3450,1942,262,R7,RES MULTI-FAMILY,RESIDENTIAL,875.404719763684,46419.3026387268
3450,246845.887359,2019.38236722,3451,999,262,R7,RES MULTI-FAMILY,RESIDENTIAL,2019.38218739643,246845.888874868
3451,25774.6988952,651.957277718,3452,2356,262,R7,RES MULTI-FAMILY,RESIDENTIAL,651.95740588273,25774.7073032805
3452,88519.4378441,1214.97294422,3453,1016,262,R7,RES MULTI-FAMILY,RESIDENTIAL,1214.97295510121,88519.4198370362
3453,907825.206773,6623.47221874,3454,1022,262,R7,RES MULTI-FAMILY,RESIDENTIAL,6623.47231801982,907825.355595941
3454,231620.818267,2827.82822691,3455,406,262,R7,RES MULTI-FAMILY,RESIDENTIAL,2827.82809081564,231620.758494672
3455,281698.49401,2707.55648789,3456,2427,262,R7,RES MULTI-FAMILY,RESIDENTIAL,2707.55639893139,281698.527656835
3456,38548.9605015,1025.54489945,3457,2443,262,R7,RES MULTI-FAMILY,RESIDENTIAL,1025.54501615555,38548.9552630416
3457,423446.169907,3174.40374916,3458,2450,262,R7,RES MULTI-FAMILY,RESIDENTIAL,3174.40301080635,423446.200597548
3458,997260.04712,5442.07628147,3459,2456,262,R7,RES MULTI-FAMILY,RESIDENTIAL,5442.07686202922,997260.045543907
3459,25865.9681404,692.011930179,3460,2458,262,R7,RES MULTI-FAMILY,RESIDENTIAL,692.011683127809,25865.9161574104
3460,1954207.83155,9520.96729026,3461,2464,262,R7,RES MULTI-FAMILY,RESIDENTIAL,9520.96588470678,1954207.73591787
3461,8433.51023817,373.687583669,3462,2468,262,R7,RES MULTI-FAMILY,RESIDENTIAL,373.687032318636,8433.49876926427
3462,691722.194829,5378.89914124,3463,2475,262,R7,RES MULTI-FAMILY,RESIDENTIAL,5378.89857638063,691722.155195389
3463,698054.413616,4179.56178152,3464,1047,262,R7,RES MULTI-FAMILY,RESIDENTIAL,4179.56126196985,698054.418547295
3464,114405.232553,1549.3695162,3465,2530,262,R7,RES MULTI-FAMILY,RESIDENTIAL,1549.36967213393,114405.186025615
3465,1304156.0798,5136.45621661,3466,2531,262,R7,RES MULTI-FAMILY,RESIDENTIAL,5136.45623455247,1304156.06037194
3466,146246.164917,2078.97741069,3467,2541,262,R7,RES MULTI-FAMILY,RESIDENTIAL,2078.97746218741,146246.199961275
3467,90598.7236443,1458.72940484,3468,430,262,R7,RES MULTI-FAMILY,RESIDENTIAL,1458.72937960444,90598.7027662962
3468,260929.599751,2436.75595756,3469,432,262,R7,RES MULTI-FAMILY,RESIDENTIAL,2436.75573556686,260929.568260574
