gross,net,conventional_accounting,economic_sector,sector,category,sub_category_one,sub_category_two,sub_category_three,year,gas,mtco_twoear_five_two_zeroyr,mtco_twoear_four_one_zero_zeroyr
Yes,Yes,Yes,Industry,IPPU,Minerals,Soda Ash,Not Applicable,Not Applicable,2014,CO2,132281,132281
Yes,Yes,Yes,Buildings,Energy,Fuel Combustion,Commercial,Not Applicable,Natural Gas,2011,CH4,132440,39417
Yes,Yes,No,Transportation,Energy,Imported Fossil Fuels,Transportation,Nonroad - Recreational Vehicle,Gasoline,2001,CO2,132469,132469
Yes,Yes,No,Transportation,Energy,Imported Fossil Fuels,Transportation,Nonroad - Recreational Vehicle,Gasoline,2003,CO2,132528,132528
Yes,Yes,No,Buildings,Energy,Imported Fossil Fuels,Commercial,Not Applicable,LPG,2015,CO2,132691,132691
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Other Fossil Fuel Use,Not Applicable,Lubricants (Transportation),1990,CO2,132813,132813
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Industrial,Not Applicable,Distillate Fuel,2010,CO2,132881,132881
Yes,Yes,No,Transportation,Energy,Imported Fossil Fuels,Transportation,Nonroad - Recreational Vehicle,Gasoline,2002,CO2,133064,133064
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Electric Power,Not Applicable,Distillate Fuel,1994,CH4,133267,39663
Yes,Yes,Yes,Industry,IPPU,Minerals,Soda Ash,Not Applicable,Not Applicable,2011,CO2,133555,133555
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Other Fossil Fuel Use,Not Applicable,Lubricants (Transportation),1998,CO2,133565,133565
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Industrial,Not Applicable,Distillate Fuel,1994,CH4,133611,39765
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Coal,2006,CO2,133763,133763
Yes,Yes,No,Transportation,Energy,Imported Fossil Fuels,Transportation,Nonroad - Recreational Vehicle,Gasoline,2019,CO2,133780,133780
Yes,Yes,No,Transportation,Energy,Imported Fossil Fuels,Transportation,Nonroad - Industrial/Commercial,Gasoline,2019,CH4,133892,39849
Yes,Yes,Yes,Industry,Energy,Other Fossil Fuel Use,Industrial,Not Applicable,LPG,1999,CO2,133968,133968
Yes,Yes,No,Transportation,Energy,Imported Fossil Fuels,Transportation,Nonroad - Marine/Boating,Gasoline,2014,CO2,134027,134027
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Other Fossil Fuel Use,Not Applicable,Natural Gas,2013,CH4,134095,39909
Yes,Yes,No,Transportation,Energy,Imported Fossil Fuels,Transportation,Nonroad - Marine/Boating,Gasoline,1997,CO2,134250,134250
Yes,No,No,Transportation,Energy,Fuel Combustion,Transportation,Road,Gasoline,2003,Biogenic CO2,134384,134384
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Electric Power,Not Applicable,Residual Fuel,2014,CH4,134405,40002
Yes,Yes,No,Buildings,Energy,Imported Fossil Fuels,Residential,Not Applicable,Kerosene,2000,CO2,134484,134484
Yes,Yes,Yes,Buildings,Energy,Fuel Combustion,Commercial,Not Applicable,Residual Fuel,2017,CO2,134492,134492
Yes,Yes,No,Transportation,Energy,Imported Fossil Fuels,Transportation,Nonroad - Railroad,Distillate Fuel,2016,CO2,134824,134824
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Industrial,Not Applicable,Petroleum Coke,1998,CH4,134912,40152
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Other Fossil Fuel Use,Not Applicable,Lubricants (Transportation),1999,CO2,134954,134954
Yes,Yes,Yes,Electricity,Energy,Fuel Combustion,Electric Power,Not Applicable,Petroleum Coke,1998,CO2,134998,134998
Yes,Yes,No,Transportation,Energy,Imported Fossil Fuels,Transportation,Nonroad - Marine/Boating,Gasoline,2010,CO2,135087,135087
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Other Fossil Fuel Use,Not Applicable,Natural Gas,2010,CH4,135120,40214
Yes,No,No,Transportation,Energy,Fuel Combustion,Transportation,Road,Gasoline,1996,Biogenic CO2,135205,135205
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Other Fossil Fuel Use,Not Applicable,Lubricants (Transportation),2000,CO2,135496,135496
Yes,Yes,Yes,Electricity,Energy,Electricity Transmission,Electricity Transmission,Not Applicable,Not Applicable,2017,SF6,135793,176919
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Industrial,Not Applicable,Distillate Fuel,2015,CO2,135834,135834
Yes,Yes,Yes,Buildings,Energy,Fuel Combustion,Commercial,Not Applicable,Wood,2019,CH4,136340,40577
Yes,Yes,No,Transportation,Energy,Imported Fossil Fuels,Transportation,Nonroad - Marine/Boating,Gasoline,1996,CO2,136472,136472
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Industrial,Not Applicable,Residual Fuel,1991,CH4,136493,40623
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Industrial,Not Applicable,Petroleum Coke,2000,CH4,136748,40699
Yes,Yes,No,Buildings,Energy,Imported Fossil Fuels,Residential,Not Applicable,Kerosene,2001,CO2,137139,137139
Yes,Yes,Yes,Buildings,Energy,Fuel Combustion,Residential,Not Applicable,Distillate Fuel,1998,CH4,137370,40884
Yes,Yes,Yes,Industry,IPPU,Minerals,Soda Ash,Not Applicable,Not Applicable,2010,CO2,137450,137450
No,No,No,Excluded,Energy,Fuel Combustion,Transportation,Bunker (Vessel),Distillate Fuel,2004,CO2,137570,137570
Yes,Yes,Yes,Transportation,Energy,Fuel Combustion,Transportation,Road,Gasoline,2011,CH4,137670,40973
Yes,Yes,Yes,Industry,Energy,Other Fossil Fuel Use,Industrial,Not Applicable,Miscellaneous Petroleum Products,2002,CO2,137770,137770
Yes,Yes,Yes,Buildings,Energy,Fuel Combustion,Residential,Not Applicable,Distillate Fuel,2006,CH4,137814,41016
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Other Fossil Fuel Use,Not Applicable,Natural Gas,1990,CH4,137896,41040
Yes,Yes,Yes,Buildings,Energy,Fuel Combustion,Commercial,Not Applicable,Natural Gas,2013,CH4,137907,41044
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Coal,1994,CO2,138005,138005
Yes,Yes,Yes,Buildings,Energy,Fuel Combustion,Commercial,Not Applicable,Natural Gas,2016,CH4,138334,41171
Yes,Yes,Yes,Industry,Energy,Other Fossil Fuel Use,Industrial,Not Applicable,LPG,1998,CO2,138447,138447
Yes,Yes,No,Transportation,Energy,Imported Fossil Fuels,Transportation,Nonroad - Marine/Boating,Gasoline,2004,CO2,138457,138457
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Electric Power,Not Applicable,Distillate Fuel,2000,CH4,138467,41210
Yes,Yes,No,Transportation,Energy,Imported Fossil Fuels,Transportation,Nonroad - Marine/Boating,Gasoline,2009,CO2,138601,138601
No,No,No,Excluded,Energy,Fuel Combustion,Transportation,Bunker (Aircraft),Jet Fuel,2016,N2O,138614,156465
Yes,Yes,No,Transportation,Energy,Imported Fossil Fuels,Transportation,Nonroad - Railroad,Distillate Fuel,2007,CO2,138641,138641
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Transportation,Nonroad - Pipelines,Natural Gas,2006,CO2,138734,138734
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Industrial,Not Applicable,Distillate Fuel,2013,CO2,138751,138751
Yes,Yes,Yes,Buildings,Energy,Fuel Combustion,Commercial,Not Applicable,Wood,2018,CH4,138893,41337
No,No,No,Excluded,Energy,Fuel Combustion,Transportation,Bunker (Aircraft),Jet Fuel,2019,N2O,138916,156806
Yes,Yes,Yes,Industry,Energy,Fuel Combustion,Industrial,Not Applicable,Kerosene,1991,CO2,138981,138981
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Industrial,Not Applicable,Petroleum Coke,2011,CO2,139001,139001
Yes,Yes,Yes,Industry,Energy,Other Fossil Fuel Use,Industrial,Not Applicable,Petroleum Coke,2002,CO2,139075,139075
No,No,No,Excluded,Energy,Fuel Combustion,Transportation,Bunker (Aircraft),Jet Fuel,2018,N2O,139110,157026
Yes,Yes,Yes,Buildings,Energy,Fuel Combustion,Commercial,Not Applicable,Wood,2016,CH4,139318,41464
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Industrial,Not Applicable,Distillate Fuel,1992,CH4,139374,41480
Yes,Yes,Yes,Buildings,Energy,Fuel Combustion,Commercial,Not Applicable,Wood,2017,CH4,139398,41487
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Electric Power,Not Applicable,Residual Fuel,2010,CO2,139719,139719
Yes,Yes,Yes,Transportation,Energy,Fuel Combustion,Transportation,Military,Distillate Fuel,2011,CO2,139858,139858
Yes,Yes,No,Buildings,Energy,Imported Fossil Fuels,Commercial,Not Applicable,LPG,2017,CO2,139953,139953
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Industrial,Not Applicable,Petroleum Coke,1991,CO2,139964,139964
Yes,No,No,Transportation,Energy,Fuel Combustion,Transportation,Road,Diesel,2010,Biogenic CO2,139991,139991
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Industrial,Not Applicable,Distillate Fuel,2007,CH4,139996,41665
Yes,Yes,No,Buildings,Energy,Imported Fossil Fuels,Commercial,Not Applicable,LPG,2018,CO2,140714,140714
Yes,Yes,Yes,Electricity,Energy,Fuel Combustion,Electric Power,Not Applicable,Petroleum Coke,2002,CO2,140819,140819
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Coal,2004,CO2,140938,140938
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Industrial,Not Applicable,Residual Fuel,1998,CO2,140941,140941
No,No,No,Excluded,Energy,Fuel Combustion,Transportation,Bunker (Vessel),Distillate Fuel,1991,CO2,140946,140946
Yes,Yes,Yes,Transportation,Energy,Fuel Combustion,Transportation,Nonroad - Agricultural,Gasoline,1993,CO2,141067,141067
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Electric Power,Not Applicable,Distillate Fuel,1997,CO2,141118,141118
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Industrial,Not Applicable,Residual Fuel,1996,CH4,141357,42071
Yes,Yes,Yes,Electricity,Energy,Fuel Combustion,Electric Power,Not Applicable,Distillate Fuel,2011,CO2,141607,141607
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Electric Power,Not Applicable,Distillate Fuel,2003,CH4,141836,42213
Yes,Yes,Yes,Electricity,Energy,Fuel Combustion,Electric Power,Not Applicable,Coal,2010,N2O,141959,160241
Yes,Yes,Yes,Buildings,Energy,Fuel Combustion,Commercial,Not Applicable,Natural Gas,2017,CH4,141982,42256
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Industrial,Not Applicable,Distillate Fuel,1991,CH4,142264,42340
Yes,Yes,No,Transportation,Energy,Imported Fossil Fuels,Transportation,Nonroad - Marine/Boating,Gasoline,2001,CO2,142285,142285
Yes,Yes,Yes,Transportation,Energy,Fuel Combustion,Transportation,Nonroad - Construction,Gasoline,1994,CO2,142406,142406
Yes,Yes,Yes,Buildings,Energy,Fuel Combustion,Commercial,Not Applicable,Natural Gas,2015,CH4,142425,42388
Yes,Yes,Yes,Transportation,Energy,Fuel Combustion,Transportation,Nonroad - Construction,Gasoline,1997,CO2,142856,142856
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Industrial,Not Applicable,Distillate Fuel,2014,CO2,142924,142924
Yes,Yes,No,Buildings,Energy,Imported Fossil Fuels,Residential,Not Applicable,LPG,1990,CH4,143036,42570
Yes,Yes,No,Transportation,Energy,Imported Fossil Fuels,Transportation,Nonroad - Marine/Boating,Gasoline,2008,CO2,143064,143064
Yes,Yes,No,Buildings,Energy,Imported Fossil Fuels,Commercial,Not Applicable,LPG,2016,CO2,143246,143246
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Other Fossil Fuel Use,Not Applicable,Coal,2015,CH4,143307,42651
Yes,Yes,Yes,Industry,Energy,Other Fossil Fuel Use,Industrial,Not Applicable,Special Naphthas,1993,CO2,143337,143337
Yes,Yes,Yes,Transportation,Energy,Fuel Combustion,Transportation,Road,Gasoline,2002,CH4,143445,42692
Yes,Yes,Yes,Transportation,Energy,Fuel Combustion,Transportation,Nonroad - Railroad,Distillate Fuel,1994,CO2,143651,143651
Yes,Yes,No,Transportation,Energy,Imported Fossil Fuels,Transportation,Nonroad - Marine/Boating,Gasoline,2002,CO2,143669,143669
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Net Electricity Imports,Not Applicable,Coal,2007,CO2,143804,143804
Yes,Yes,Yes,Buildings,Energy,Fuel Combustion,Commercial,Not Applicable,Wood,2015,CH4,143944,42841
Yes,Yes,Yes,Buildings,Energy,Fuel Combustion,Residential,Not Applicable,Distillate Fuel,2008,CH4,144142,42899
Yes,Yes,Yes,Transportation,IPPU,Product Use,ODS Substitues,Transportation Refrigeration,Not Applicable,2006,HFCs,144465,64014
Yes,Yes,No,Transportation,Energy,Imported Fossil Fuels,Transportation,Nonroad - Marine/Boating,Gasoline,2003,CO2,144475,144475
No,No,No,Excluded,Energy,Fuel Combustion,Transportation,Bunker (Aircraft),Jet Fuel,2017,N2O,144633,163260
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Other Fossil Fuel Use,Not Applicable,Natural Gas,2003,CH4,144870,43116
Yes,Yes,Yes,Industry,Energy,Other Fossil Fuel Use,Industrial,Not Applicable,Special Naphthas,1992,CO2,144975,144975
Yes,Yes,Yes,Transportation,Energy,Fuel Combustion,Transportation,Nonroad - Construction,Gasoline,1995,CO2,145008,145008
No,No,No,Excluded,Energy,Fuel Combustion,Transportation,Bunker (Vessel),Distillate Fuel,1996,CO2,145084,145084
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Electric Power,Not Applicable,Coal,2019,CH4,145454,43290
Yes,Yes,Yes,Industry,IPPU,Minerals,Other Process Uses of Carbonates,Not Applicable,Not Applicable,1990,CO2,145843,145843
Yes,Yes,Yes,Buildings,Energy,Fuel Combustion,Commercial,Not Applicable,Natural Gas,1997,CH4,146026,43460
Yes,Yes,Yes,Transportation,Energy,Fuel Combustion,Transportation,Nonroad - Construction,Gasoline,1991,CO2,146047,146047
Yes,Yes,No,Buildings,Energy,Imported Fossil Fuels,Commercial,Not Applicable,LPG,2019,CO2,146128,146128
Yes,Yes,Yes,Buildings,Energy,Fuel Combustion,Residential,Not Applicable,Distillate Fuel,1999,CH4,146186,43508
Yes,No,No,Transportation,Energy,Fuel Combustion,Transportation,Road,Diesel,2006,Biogenic CO2,146483,146483
Yes,Yes,No,Transportation,Energy,Imported Fossil Fuels,Transportation,Road,CNG,2007,CH4,146525,43609
Yes,Yes,Yes,Buildings,Energy,Fuel Combustion,Commercial,Not Applicable,Natural Gas,2014,CH4,146613,43635
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Industrial,Not Applicable,Petroleum Coke,2012,CH4,146703,43662
Yes,Yes,Yes,Electricity,Energy,Fuel Combustion,Electric Power,Not Applicable,Distillate Fuel,2016,CO2,146799,146799
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Industrial,Not Applicable,Coal,2000,CO2,146875,146875
Yes,Yes,No,Transportation,Energy,Imported Fossil Fuels,Transportation,Nonroad - Lawn and Garden,Gasoline,1990,CH4,146950,43735
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Electric Power,Not Applicable,Distillate Fuel,1995,CO2,147003,147003
Yes,Yes,Yes,Buildings,Energy,Fuel Combustion,Commercial,Not Applicable,Kerosene,2006,CO2,147032,147032
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Industrial,Not Applicable,Distillate Fuel,2006,CH4,147180,43804
Yes,Yes,Yes,Buildings,Energy,Fuel Combustion,Commercial,Not Applicable,Residual Fuel,2016,CO2,147183,147183
Yes,Yes,Yes,Industry,Energy,Fuel Combustion,Industrial,Not Applicable,Kerosene,1994,CO2,147252,147252
Yes,Yes,Yes,Buildings,Energy,Fuel Combustion,Commercial,Not Applicable,Residual Fuel,2015,CO2,147258,147258
Yes,Yes,Yes,Industry,IPPU,Metals,Aluminum,Not Applicable,Not Applicable,2008,PFCs,147324,222221
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Industrial,Not Applicable,Petroleum Coke,1990,CO2,147397,147397
Yes,Yes,Yes,Industry,Energy,Other Fossil Fuel Use,Industrial,Not Applicable,Miscellaneous Petroleum Products,2019,CO2,147451,147451
Yes,Yes,Yes,Transportation,Energy,Fuel Combustion,Transportation,Nonroad - Construction,Gasoline,1992,CO2,147459,147459
Yes,Yes,Yes,Buildings,Energy,Fuel Combustion,Residential,Not Applicable,Distillate Fuel,1995,CH4,147643,43941
Yes,Yes,Yes,Buildings,Energy,Fuel Combustion,Commercial,Not Applicable,Natural Gas,2019,CH4,147646,43942
Yes,Yes,No,Transportation,Energy,Imported Fossil Fuels,Transportation,Nonroad - Lawn and Garden,Gasoline,2010,CH4,147755,43975
Yes,Yes,No,Transportation,Energy,Imported Fossil Fuels,Transportation,Nonroad - Marine/Boating,Gasoline,1998,CO2,147993,147993
Yes,Yes,Yes,Industry,Energy,Other Fossil Fuel Use,Industrial,Not Applicable,Natural Gas,1994,CO2,148040,148040
Yes,Yes,No,Transportation,Energy,Imported Fossil Fuels,Transportation,Nonroad - Lawn and Garden,Gasoline,2009,CH4,148096,44076
Yes,Yes,No,Transportation,Energy,Imported Fossil Fuels,Transportation,Nonroad - Lawn and Garden,Gasoline,1991,CH4,148153,44093
Yes,Yes,Yes,Industry,Energy,Other Fossil Fuel Use,Industrial,Not Applicable,Special Naphthas,2018,CO2,148169,148169
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Electric Power,Not Applicable,Distillate Fuel,2005,CO2,148255,148255
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Industrial,Not Applicable,Residual Fuel,1997,CO2,148302,148302
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Industrial,Not Applicable,Petroleum Coke,2016,CO2,148515,148515
Yes,Yes,No,Transportation,Energy,Imported Fossil Fuels,Transportation,Road,CNG,2006,CH4,148698,44255
Yes,Yes,No,Transportation,Energy,Imported Fossil Fuels,Transportation,Nonroad - Lawn and Garden,Gasoline,2011,CH4,148777,44279
Yes,Yes,Yes,Transportation,Energy,Fuel Combustion,Transportation,Nonroad - Agricultural,Gasoline,1991,CO2,148980,148980
Yes,Yes,No,Transportation,Energy,Imported Fossil Fuels,Transportation,Nonroad - Lawn and Garden,Gasoline,1993,CH4,149255,44421
Yes,Yes,No,Transportation,Energy,Imported Fossil Fuels,Transportation,Nonroad - Lawn and Garden,Gasoline,1992,CH4,149296,44433
Yes,Yes,Yes,Industry,IPPU,Minerals,Soda Ash,Not Applicable,Not Applicable,2008,CO2,149343,149343
Yes,Yes,No,Transportation,Energy,Imported Fossil Fuels,Transportation,Nonroad - Lawn and Garden,Gasoline,2008,CH4,149387,44460
Yes,Yes,Yes,Buildings,Energy,Fuel Combustion,Residential,Not Applicable,Distillate Fuel,1991,CH4,149520,44500
Yes,Yes,No,Transportation,Energy,Imported Fossil Fuels,Transportation,Nonroad - Lawn and Garden,Gasoline,1995,CH4,149546,44508
Yes,Yes,No,Transportation,Energy,Imported Fossil Fuels,Transportation,Nonroad - Lawn and Garden,Gasoline,2012,CH4,149603,44525
Yes,Yes,No,Transportation,Energy,Imported Fossil Fuels,Transportation,Nonroad - Lawn and Garden,Gasoline,2015,CH4,149618,44529
Yes,Yes,No,Transportation,Energy,Imported Fossil Fuels,Transportation,Nonroad - Lawn and Garden,Gasoline,1994,CH4,149635,44534
Yes,Yes,Yes,Industry,Energy,Fuel Combustion,Industrial,Not Applicable,Kerosene,1997,CO2,149740,149740
Yes,Yes,Yes,Industry,Energy,Other Fossil Fuel Use,Industrial,Not Applicable,LPG,2000,CO2,149907,149907
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Industrial,Not Applicable,Distillate Fuel,2005,CH4,149912,44617
Yes,Yes,No,Electricity,Energy,Imported Fossil Fuels,Electric Power,Not Applicable,Coal,2014,CO2,150185,150185
Yes,Yes,No,Transportation,Energy,Imported Fossil Fuels,Transportation,Nonroad - Lawn and Garden,Gasoline,1996,CH4,150212,44706
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Transportation,Nonroad - Pipelines,Natural Gas,2009,CO2,150395,150395
Yes,Yes,Yes,Buildings,IPPU,Product Use,ODS Substitues,Building Refrigeration,Not Applicable,1997,HFCs,150433,71542
Yes,Yes,No,Transportation,Energy,Imported Fossil Fuels,Transportation,Nonroad - Lawn and Garden,Gasoline,1997,CH4,150474,44784
Yes,Yes,Yes,Industry,IPPU,Metals,Aluminum,Not Applicable,Not Applicable,2004,PFCs,150512,227213
Yes,Yes,No,Buildings,Energy,Imported Fossil Fuels,Residential,Not Applicable,LPG,1993,CH4,150663,44840
Yes,Yes,No,Transportation,Energy,Imported Fossil Fuels,Transportation,Nonroad - Lawn and Garden,Gasoline,2013,CH4,150919,44916
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Industrial,Not Applicable,Residual Fuel,1995,CO2,151005,151005
Yes,Yes,Yes,Buildings,Energy,Fuel Combustion,Commercial,Not Applicable,Natural Gas,2018,CH4,151121,44977
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Industrial,Not Applicable,Petroleum Coke,1992,CH4,151169,44991
Yes,Yes,No,Transportation,Energy,Imported Fossil Fuels,Transportation,Nonroad - Lawn and Garden,Gasoline,2014,CH4,151254,45016
Yes,Yes,Yes,Buildings,IPPU,Product Use,ODS Substitues,Building HVAC,Not Applicable,2009,HFCs,151300,76325
Yes,Yes,No,Buildings,Energy,Imported Fossil Fuels,Residential,Not Applicable,LPG,1998,CH4,151317,45035
Yes,Yes,No,Transportation,Energy,Imported Fossil Fuels,Transportation,Nonroad - Lawn and Garden,Gasoline,1998,CH4,151320,45036
Yes,No,No,Waste,Waste,Waste Combustion,Out-of-State Waste Combustion,Not Applicable,Not Applicable,2008,Biogenic CO2,151339,151339
Yes,Yes,No,Transportation,Energy,Imported Fossil Fuels,Transportation,Nonroad - Lawn and Garden,Gasoline,2016,CH4,151449,45074
Yes,Yes,Yes,Buildings,Energy,Fuel Combustion,Residential,Not Applicable,Distillate Fuel,1997,CH4,151473,45081
Yes,Yes,No,Industry,Energy,Imported Fossil Fuels,Industrial,Not Applicable,Distillate Fuel,2012,CO2,151546,151546
