objectid,statefp,countyfp,tractce,geoid,namevalue,namelsad,mtfcc,funcstat,aland,awater,li_cor_dac,shape_area,shape_length
4480,6,37,232120,6037232120,2321.2,Census Tract 2321.20,G5020,S,521876,0,Both,761223.13671875,3583.54800890101
4481,6,19,1900,6019001900,19.0,Census Tract 19,G5020,S,66565791,0,Both,103771767.488281,43174.8756859774
4482,6,19,2000,6019002000,20.0,Census Tract 20,G5020,S,5502804,0,Both,8589316.22265625,14024.7379900756
4483,6,19,2100,6019002100,21.0,Census Tract 21,G5020,S,1826004,0,Both,2850346.04296875,7535.01787037122
4484,6,37,502100,6037502100,5021.0,Census Tract 5021,G5020,S,1932189,0,Both,2816568.34765625,7480.36505198144
4485,6,37,502200,6037502200,5022.0,Census Tract 5022,G5020,S,1750400,11541,Both,2568651.9140625,7028.48777407453
4486,6,37,502301,6037502301,5023.01,Census Tract 5023.01,G5020,S,1598867,0,Both,2330437.72265625,6439.12767866495
4487,6,37,502401,6037502401,5024.01,Census Tract 5024.01,G5020,S,945481,0,Both,1378359.90625,4880.42897501376
4488,6,37,502402,6037502402,5024.02,Census Tract 5024.02,G5020,S,786706,99582,Both,1291966.0390625,4734.14791118238
4489,6,37,481604,6037481604,4816.04,Census Tract 4816.04,G5020,S,623010,0,Both,910521.88671875,4091.70363661516
4490,6,37,481712,6037481712,4817.12,Census Tract 4817.12,G5020,S,736226,0,LIC,1075554.8203125,4682.04373179024
4491,6,37,481713,6037481713,4817.13,Census Tract 4817.13,G5020,S,466197,0,LIC,681095.76171875,3818.69907878303
4492,6,37,481714,6037481714,4817.14,Census Tract 4817.14,G5020,S,455081,0,LIC,664798.46875,3811.75337573348
4493,6,19,4704,6019004704,47.04,Census Tract 47.04,G5020,S,1258541,0,Both,1965758.7890625,5818.41469689973
4494,6,75,17601,6075017601,176.01,Census Tract 176.01,G5020,S,633557,0,Both,1015904.703125,5052.83812913762
4495,6,75,17700,6075017700,177.0,Census Tract 177,G5020,S,903842,0,LIC,1448845.4765625,6025.51063682357
4496,6,75,20100,6075020100,201.0,Census Tract 201,G5020,S,445707,0,LIC,714476.0078125,4032.65783241626
4497,6,75,23400,6075023400,234.0,Census Tract 234,G5020,S,854096,0,Both,1367413.0703125,4823.18009289471
4498,6,75,47701,6075047701,477.01,Census Tract 477.01,G5020,S,364728,0,LIC,584820.9296875,3238.36357315201
4499,6,75,47901,6075047901,479.01,Census Tract 479.01,G5020,S,1166617,4096057,LIC,8440807.84375,16767.1358578579
4500,6,19,3001,6019003001,30.01,Census Tract 30.01,G5020,S,2619516,0,Both,4088844.5234375,8155.78872690175
4501,6,19,3102,6019003102,31.02,Census Tract 31.02,G5020,S,2264541,0,Both,3539076.0390625,9394.79064437544
4502,6,85,503710,6085503710,5037.1,Census Tract 5037.10,G5020,S,601269,0,LIC,953284.5859375,4819.66246520885
4503,6,85,503711,6085503711,5037.11,Census Tract 5037.11,G5020,S,965822,0,LIC,1531075.7421875,5071.77832611459
4504,6,75,47902,6075047902,479.02,Census Tract 479.02,G5020,S,397735,0,LIC,637755.73046875,3498.45665109736
4505,6,19,7902,6019007902,79.02,Census Tract 79.02,G5020,S,1821347201,976972,Both,2804174092.75391,311321.687089499
4506,6,19,5410,6019005410,54.1,Census Tract 54.10,G5020,S,1298731,0,Both,2030256.56640625,6043.28309214276
4507,6,79,10603,6079010603,106.03,Census Tract 106.03,G5020,S,10714775,0,LIC,16151756.4140625,25171.347407302
4508,6,19,6201,6019006201,62.01,Census Tract 62.01,G5020,S,7727989,98868,Both,12195046.1289063,15457.2400663504
4509,6,37,481402,6037481402,4814.02,Census Tract 4814.02,G5020,S,1834670,0,LIC,2681328.2578125,7666.4752334607
4510,6,37,481500,6037481500,4815.0,Census Tract 4815,G5020,S,2188073,0,Both,3197749.82421875,9072.66126845602
4511,6,19,5000,6019005000,50.0,Census Tract 50,G5020,S,2576686,13838,DAC,4048156.453125,8061.77038392854
4512,6,19,5100,6019005100,51.0,Census Tract 51,G5020,S,2587728,0,Both,4042269.23046875,8070.34498733334
4513,6,37,480012,6037480012,4800.12,Census Tract 4800.12,G5020,S,1282872,0,LIC,1876420.25390625,5621.59684494243
4514,6,85,512510,6085512510,5125.1,Census Tract 5125.10,G5020,S,23158851,0,LIC,36355887.3671875,32272.168833014
4515,6,85,512310,6085512310,5123.1,Census Tract 5123.10,G5020,S,4054632,0,Both,6388404.58203125,15045.9652084631
4516,6,85,503331,6085503331,5033.31,Census Tract 5033.31,G5020,S,1365613,0,LIC,2161705.3046875,7518.33880784471
4517,6,85,513000,6085513000,5130.0,Census Tract 5130,G5020,S,2759154,0,LIC,4383110.56640625,9642.35254309124
4518,6,89,11002,6089011002,110.02,Census Tract 110.02,G5020,S,10607303,47007,LIC,18464087.9335938,32614.3341176989
4519,6,89,11703,6089011703,117.03,Census Tract 117.03,G5020,S,9638844,2116,LIC,16787164.0078125,23373.4247958161
4520,6,89,12604,6089012604,126.04,Census Tract 126.04,G5020,S,720452804,1663130,LIC,1253099446.99609,232594.522554548
4521,6,89,10602,6089010602,106.02,Census Tract 106.02,G5020,S,6938604,304850,LIC,12571014.453125,19758.2248296064
4522,6,29,6301,6029006301,63.01,Census Tract 63.01,G5020,S,15829037,0,Both,23773304.4726563,19932.4219871581
4523,6,29,6401,6029006401,64.01,Census Tract 64.01,G5020,S,7640789,92463,Both,11627436.0429688,16790.6692308882
4524,6,37,481902,6037481902,4819.02,Census Tract 4819.02,G5020,S,886365,1730,LIC,1297393.85546875,6538.22984157999
4525,6,37,482002,6037482002,4820.02,Census Tract 4820.02,G5020,S,2488396,0,LIC,3633816.62890625,8362.05410377643
4526,6,37,576601,6037576601,5766.01,Census Tract 5766.01,G5020,S,430256,31074,LIC,669270.0703125,4208.74216755395
4527,6,37,294830,6037294830,2948.3,Census Tract 2948.30,G5020,S,885881,0,Both,1285385.31640625,5025.8241789933
4528,6,37,482101,6037482101,4821.01,Census Tract 4821.01,G5020,S,1152249,0,LIC,1683023.5859375,6208.74354459785
4529,6,19,1800,6019001800,18.0,Census Tract 18,G5020,S,57100695,27727,Both,88938097.2578125,43164.6834778238
4530,6,37,502500,6037502500,5025.0,Census Tract 5025,G5020,S,3707188,108070,Both,5562160.578125,10439.9074946093
4531,6,37,502601,6037502601,5026.01,Census Tract 5026.01,G5020,S,1767977,165426,Both,2817507.203125,6621.86547873737
4532,6,37,502602,6037502602,5026.02,Census Tract 5026.02,G5020,S,1263481,0,Both,1841457.1015625,6066.16503218018
4533,6,37,500500,6037500500,5005.0,Census Tract 5005,G5020,S,724773,30374,Both,1101880.12109375,5255.35931698453
4534,6,37,500700,6037500700,5007.0,Census Tract 5007,G5020,S,2596025,652906,Both,4738461.8046875,9517.99692854552
4535,6,37,500402,6037500402,5004.02,Census Tract 5004.02,G5020,S,1343475,0,Both,1959816.3984375,5677.56703616248
4536,6,37,500800,6037500800,5008.0,Census Tract 5008,G5020,S,1812073,112726,LIC,2806547.86328125,6795.86956752423
4537,6,37,500900,6037500900,5009.0,Census Tract 5009,G5020,S,1415992,0,LIC,2065109.09765625,5884.71350047488
4538,6,19,5202,6019005202,52.02,Census Tract 52.02,G5020,S,2775502,196924,Both,4643254.50390625,9074.20284117875
4539,6,19,2200,6019002200,22.0,Census Tract 22,G5020,S,1322711,0,Both,2064686.76953125,6475.06954329765
4540,6,111,8303,6111008303,83.03,Census Tract 83.03,G5020,S,1002425,30651,LIC,1516422.86328125,6759.76710687516
4541,6,19,2300,6019002300,23.0,Census Tract 23,G5020,S,1496252,0,Both,2335428.40625,7600.37264384534
4542,6,19,2400,6019002400,24.0,Census Tract 24,G5020,S,2446457,0,Both,3818791.41796875,8688.89858809647
4543,6,37,480400,6037480400,4804.0,Census Tract 4804,G5020,S,1285545,0,LIC,1879714.83203125,6442.38315253486
4544,6,71,7303,6071007303,73.03,Census Tract 73.03,G5020,S,2690526,0,Both,3929620.63671875,9095.60095248589
4545,6,19,3201,6019003201,32.01,Census Tract 32.01,G5020,S,1635763,0,Both,2554488.81640625,7060.53399183403
4546,6,19,3202,6019003202,32.02,Census Tract 32.02,G5020,S,1606183,0,Both,2507836.8203125,7046.98332774362
4547,6,19,7802,6019007802,78.02,Census Tract 78.02,G5020,S,523797950,0,Both,808381990.003906,116843.242563555
4548,6,19,501,6019000501,5.01,Census Tract 5.01,G5020,S,674649,0,Both,1052661.6953125,5075.20324347423
4549,6,19,7801,6019007801,78.01,Census Tract 78.01,G5020,S,293191131,0,Both,450547363.625,98487.9515080121
4550,6,75,20200,6075020200,202.0,Census Tract 202,G5020,S,338535,0,LIC,542661.3125,3345.965130946
4551,6,19,2502,6019002502,25.02,Census Tract 25.02,G5020,S,1294128,0,Both,2019832.01171875,6032.51327677874
4552,6,19,2601,6019002601,26.01,Census Tract 26.01,G5020,S,1307496,0,Both,2040318.30078125,6045.66649096362
4553,6,19,2602,6019002602,26.02,Census Tract 26.02,G5020,S,1303901,0,Both,2034326.32421875,6041.43142054272
4554,6,19,2800,6019002800,28.0,Census Tract 28,G5020,S,2640823,0,Both,4122110.6328125,8116.64367053053
4555,6,19,2701,6019002701,27.01,Census Tract 27.01,G5020,S,1300766,0,Both,2029818.09765625,6045.2999239246
4556,6,19,3500,6019003500,35.0,Census Tract 35,G5020,S,2594948,0,Both,4052015.3046875,8089.78598172176
4557,6,19,3803,6019003803,38.03,Census Tract 38.03,G5020,S,26574775,34016,DAC,41548860.8476563,27190.9617151249
4558,6,19,3804,6019003804,38.04,Census Tract 38.04,G5020,S,2591566,0,DAC,4047452.8203125,8048.11648892225
4559,6,19,4205,6019004205,42.05,Census Tract 42.05,G5020,S,5093621,0,Both,7958860.3203125,16189.9701869665
4560,6,19,4212,6019004212,42.12,Census Tract 42.12,G5020,S,4757685,0,Both,7437376.078125,13641.4135092493
4561,6,75,20800,6075020800,208.0,Census Tract 208,G5020,S,346098,0,LIC,554665.6171875,3242.89818979091
4562,6,37,553100,6037553100,5531.0,Census Tract 5531,G5020,S,1985918,75627,Both,2999395.765625,8391.09713726829
4563,6,37,553200,6037553200,5532.0,Census Tract 5532,G5020,S,1861182,62560,Both,2799922.06640625,7528.64191382915
4564,6,37,553300,6037553300,5533.0,Census Tract 5533,G5020,S,840823,0,LIC,1223730.99609375,5233.29014889992
4565,6,37,553400,6037553400,5534.0,Census Tract 5534,G5020,S,733208,0,LIC,1067202.75,4325.42427635195
4566,6,37,553502,6037553502,5535.02,Census Tract 5535.02,G5020,S,1265579,0,Both,1841726.48046875,5676.89890209898
4567,6,37,553601,6037553601,5536.01,Census Tract 5536.01,G5020,S,2120297,62618,Both,3177084.66796875,10369.7791823968
4568,6,37,553701,6037553701,5537.01,Census Tract 5537.01,G5020,S,996120,90568,Both,1581553.72265625,6829.36661751932
4569,6,37,554403,6037554403,5544.03,Census Tract 5544.03,G5020,S,843980,0,Both,1227458.16015625,4494.7665705853
4570,6,37,554404,6037554404,5544.04,Census Tract 5544.04,G5020,S,842581,0,Both,1225418.39453125,4470.8026908172
4571,6,37,602105,6037602105,6021.05,Census Tract 6021.05,G5020,S,638607,0,Both,929766.71484375,3848.22257186285
4572,6,37,602106,6037602106,6021.06,Census Tract 6021.06,G5020,S,819871,0,Both,1193682.1484375,4880.3973882271
4573,6,37,602200,6037602200,6022.0,Census Tract 6022,G5020,S,2109294,960,Both,3072627.16796875,8716.36986714749
4574,6,37,602301,6037602301,6023.01,Census Tract 6023.01,G5020,S,1796522,0,DAC,2614794.1171875,8020.23784304337
4575,6,37,602402,6037602402,6024.02,Census Tract 6024.02,G5020,S,1320921,0,Both,1922678.33203125,6440.77379358718
4576,6,37,602403,6037602403,6024.03,Census Tract 6024.03,G5020,S,585730,0,Both,852645.8046875,3699.86597471463
4577,6,37,602404,6037602404,6024.04,Census Tract 6024.04,G5020,S,645772,0,LIC,939891.72265625,4162.38704928306
4578,6,37,531502,6037531502,5315.02,Census Tract 5315.02,G5020,S,435562,0,Both,635624.98828125,3306.26678155053
4579,6,37,531603,6037531603,5316.03,Census Tract 5316.03,G5020,S,434055,0,Both,633573.37109375,3225.24325870291
4580,6,37,531604,6037531604,5316.04,Census Tract 5316.04,G5020,S,366760,0,Both,535267.06640625,2978.83424752777
4581,6,37,531701,6037531701,5317.01,Census Tract 5317.01,G5020,S,637121,0,Both,929797.5078125,4233.23629390773
4582,6,37,531702,6037531702,5317.02,Census Tract 5317.02,G5020,S,672162,0,Both,980810.16796875,4475.12132511705
4583,6,37,531901,6037531901,5319.01,Census Tract 5319.01,G5020,S,770898,0,Both,1124814.1875,4387.6849524981
4584,6,37,531902,6037531902,5319.02,Census Tract 5319.02,G5020,S,707888,0,Both,1032841.703125,4173.3959005714
4585,6,37,532001,6037532001,5320.01,Census Tract 5320.01,G5020,S,1353392,0,Both,1974387.93359375,6369.08546122148
4586,6,59,11717,6059011717,117.17,Census Tract 117.17,G5020,S,1081864,0,LIC,1574485.9140625,5414.6257453657
4587,6,59,11720,6059011720,117.2,Census Tract 117.20,G5020,S,1440097,0,Both,2093660.5,7833.84987399874
4588,6,59,11721,6059011721,117.21,Census Tract 117.21,G5020,S,710269,0,Both,1032910.71875,5099.58886583091
4589,6,37,532101,6037532101,5321.01,Census Tract 5321.01,G5020,S,1383490,52595,Both,2094977.03515625,5782.69403649195
4590,6,37,532002,6037532002,5320.02,Census Tract 5320.02,G5020,S,833395,0,Both,1215728.5546875,5521.41133442679
4591,6,37,532200,6037532200,5322.0,Census Tract 5322,G5020,S,2805197,0,Both,4090513.70703125,10016.034117141
4592,6,59,11722,6059011722,117.22,Census Tract 117.22,G5020,S,1395829,0,LIC,2029650.16015625,8532.13560760167
4593,6,59,42312,6059042312,423.12,Census Tract 423.12,G5020,S,4082322,0,LIC,5887174.421875,13348.461829984
4594,6,59,42313,6059042313,423.13,Census Tract 423.13,G5020,S,2389256,1916404,LIC,6202927.73828125,11982.8611572594
4595,6,59,63604,6059063604,636.04,Census Tract 636.04,G5020,S,1201705,0,Both,1738232.79296875,5229.57677912465
4596,6,75,22802,6075022802,228.02,Census Tract 228.02,G5020,S,291126,0,LIC,466564.6171875,3875.25502851176
4597,6,75,22903,6075022903,229.03,Census Tract 229.03,G5020,S,309622,0,LIC,496107.48828125,2875.47500945054
4598,6,75,23001,6075023001,230.01,Census Tract 230.01,G5020,S,666063,0,Both,1066751.37890625,4659.64036124889
4599,6,75,23003,6075023003,230.03,Census Tract 230.03,G5020,S,409146,0,Both,655235.68359375,3511.47653274799
4600,6,37,553702,6037553702,5537.02,Census Tract 5537.02,G5020,S,832794,96800,Both,1352703.5234375,7014.64031597729
4601,6,37,553801,6037553801,5538.01,Census Tract 5538.01,G5020,S,1294831,0,Both,1883982.7734375,5824.6511405068
4602,6,37,553802,6037553802,5538.02,Census Tract 5538.02,G5020,S,1740072,36395,Both,2584371.0,8998.31375576808
4603,6,37,553901,6037553901,5539.01,Census Tract 5539.01,G5020,S,1277454,0,Both,1858701.71484375,5791.72918745406
4604,6,37,554002,6037554002,5540.02,Census Tract 5540.02,G5020,S,1269668,0,Both,1847350.9609375,7552.96462376034
4605,6,37,554101,6037554101,5541.01,Census Tract 5541.01,G5020,S,473914,0,Both,689545.0078125,4633.11920349172
4606,6,37,554201,6037554201,5542.01,Census Tract 5542.01,G5020,S,971161,0,LIC,1412752.75390625,4849.56984445403
4607,6,37,554521,6037554521,5545.21,Census Tract 5545.21,G5020,S,4830490,114004,LIC,7190787.05078125,14213.7096146062
4608,6,37,554700,6037554700,5547.0,Census Tract 5547,G5020,S,801440,0,LIC,1165869.5,5071.48095009588
4609,6,37,554801,6037554801,5548.01,Census Tract 5548.01,G5020,S,904448,0,Both,1315485.8359375,5553.97699859147
4610,6,37,554802,6037554802,5548.02,Census Tract 5548.02,G5020,S,1535369,0,LIC,2232755.875,7038.1243605843
4611,6,37,532302,6037532302,5323.02,Census Tract 5323.02,G5020,S,3298157,441,Both,4812549.71875,11605.3180091719
4612,6,37,532303,6037532303,5323.03,Census Tract 5323.03,G5020,S,7567381,758,Both,11039630.3984375,16930.7029272386
4613,6,37,532304,6037532304,5323.04,Census Tract 5323.04,G5020,S,8277615,143037,Both,12278519.4296875,17932.8323265664
4614,6,37,532500,6037532500,5325.0,Census Tract 5325,G5020,S,1014111,4649,Both,1485659.37890625,7081.83500512158
4615,6,37,532603,6037532603,5326.03,Census Tract 5326.03,G5020,S,657490,902,Both,960015.3515625,4164.27065737735
4616,6,13,359103,6013359103,3591.03,Census Tract 3591.03,G5020,S,2544313,115898,LIC,4291413.109375,10400.0924382975
4617,6,13,317000,6013317000,3170.0,Census Tract 3170,G5020,S,1621419,0,LIC,2616673.7109375,9047.44268000828
4618,6,13,328000,6013328000,3280.0,Census Tract 3280,G5020,S,1074911,0,LIC,1732733.84375,6707.27726835128
4619,6,1,405901,6001405901,4059.01,Census Tract 4059.01,G5020,S,452588,0,LIC,725876.734375,3430.26523748933
4620,6,37,541002,6037541002,5410.02,Census Tract 5410.02,G5020,S,3430371,469,Both,4989933.58984375,9506.58489707365
4621,6,37,541100,6037541100,5411.0,Census Tract 5411,G5020,S,1244462,0,Both,1810944.0546875,5652.25948176806
4622,6,37,541200,6037541200,5412.0,Census Tract 5412,G5020,S,2123398,11593,Both,3107520.76171875,8454.19656917147
4623,6,37,541300,6037541300,5413.0,Census Tract 5413,G5020,S,1339957,15006,Both,1972348.73828125,5986.83872715005
4624,6,37,541400,6037541400,5414.0,Census Tract 5414,G5020,S,954536,0,Both,1389514.85546875,5705.32591660831
4625,6,37,541603,6037541603,5416.03,Census Tract 5416.03,G5020,S,1254761,0,Both,1826585.703125,7574.22599603704
4626,6,37,541604,6037541604,5416.04,Census Tract 5416.04,G5020,S,834332,0,Both,1214388.1953125,4480.5705245027
4627,6,13,330000,6013330000,3300.0,Census Tract 3300,G5020,S,2171418,0,LIC,3501502.61328125,9766.77599999792
4628,6,13,371000,6013371000,3710.0,Census Tract 3710,G5020,S,1316780,0,LIC,2120601.953125,7059.42754464653
4629,6,33,701,6033000701,7.01,Census Tract 7.01,G5020,S,28144902,4827078,LIC,54648648.8710938,36330.8052998499
4630,6,33,702,6033000702,7.02,Census Tract 7.02,G5020,S,121403971,788649,LIC,202458066.128906,115278.634450888
4631,6,13,372000,6013372000,3720.0,Census Tract 3720,G5020,S,1555877,0,LIC,2506209.8125,7024.65729187188
4632,6,37,554900,6037554900,5549.0,Census Tract 5549,G5020,S,1757632,0,LIC,2555491.37890625,9469.23843602728
4633,6,37,555001,6037555001,5550.01,Census Tract 5550.01,G5020,S,1262437,25935,Both,1872425.23046875,6404.90151185733
4634,6,37,555002,6037555002,5550.02,Census Tract 5550.02,G5020,S,885482,24722,LIC,1322576.046875,4699.48208628777
4635,6,37,555102,6037555102,5551.02,Census Tract 5551.02,G5020,S,1482385,0,Both,2154177.28125,6115.83414085219
4636,6,37,555104,6037555104,5551.04,Census Tract 5551.04,G5020,S,847485,32598,LIC,1278818.734375,4639.77095083024
4637,6,37,555211,6037555211,5552.11,Census Tract 5552.11,G5020,S,793308,0,Both,1152517.4921875,4335.27200779234
4638,6,37,555212,6037555212,5552.12,Census Tract 5552.12,G5020,S,680323,26510,Both,1026890.78515625,4348.50446464061
4639,6,13,373000,6013373000,3730.0,Census Tract 3730,G5020,S,827433,0,Both,1332797.37890625,5687.87100652808
4640,6,107,402,6107000402,4.02,Census Tract 4.02,G5020,S,2611573,0,Both,4055008.71484375,8053.32743121061
4641,6,13,310000,6013310000,3100.0,Census Tract 3100,G5020,S,1979515,0,Both,3195343.66796875,11724.5065277492
4642,6,37,532604,6037532604,5326.04,Census Tract 5326.04,G5020,S,256091,0,Both,373409.22265625,3233.75522580499
4643,6,37,532605,6037532605,5326.05,Census Tract 5326.05,G5020,S,524517,0,Both,764801.5078125,3818.67370209554
4644,6,37,532700,6037532700,5327.0,Census Tract 5327,G5020,S,771359,0,Both,1124754.625,5015.31420998396
4645,6,37,533104,6037533104,5331.04,Census Tract 5331.04,G5020,S,341999,0,Both,498581.6796875,2831.53108185259
4646,6,37,533107,6037533107,5331.07,Census Tract 5331.07,G5020,S,345829,0,Both,504142.68359375,3737.78470374852
4647,6,37,533201,6037533201,5332.01,Census Tract 5332.01,G5020,S,373788,0,Both,544993.81640625,3452.34235493112
4648,6,37,533202,6037533202,5332.02,Census Tract 5332.02,G5020,S,329916,0,Both,480986.07421875,3263.03851765509
4649,6,37,533203,6037533203,5332.03,Census Tract 5332.03,G5020,S,384938,0,Both,561151.5078125,3358.01809109696
4650,6,37,533300,6037533300,5333.0,Census Tract 5333,G5020,S,346624,0,Both,505516.15625,3151.03334652009
4651,6,13,374000,6013374000,3740.0,Census Tract 3740,G5020,S,992095,0,LIC,1597673.11328125,5091.12878304048
4652,6,13,375000,6013375000,3750.0,Census Tract 3750,G5020,S,655840,0,Both,1056187.23828125,4268.20300110893
4653,6,13,376000,6013376000,3760.0,Census Tract 3760,G5020,S,1224031,0,Both,1971258.5546875,6947.66586066902
4654,6,13,377000,6013377000,3770.0,Census Tract 3770,G5020,S,1256288,0,Both,2022822.37890625,7576.67912499159
4655,6,13,383000,6013383000,3830.0,Census Tract 3830,G5020,S,1344740,0,LIC,2163798.2578125,8303.11458697917
4656,6,37,543202,6037543202,5432.02,Census Tract 5432.02,G5020,S,3036586,53917,Both,4495265.94921875,10980.810072046
4657,6,37,543305,6037543305,5433.05,Census Tract 5433.05,G5020,S,8326975,158093,Both,12336536.3710938,14655.7152201467
4658,6,13,387000,6013387000,3870.0,Census Tract 3870,G5020,S,801387,0,LIC,1289779.22265625,4812.71358482117
4659,6,107,501,6107000501,5.01,Census Tract 5.01,G5020,S,2623779,0,Both,4072448.06640625,8351.5533827937
4660,6,107,702,6107000702,7.02,Census Tract 7.02,G5020,S,2478336,0,LIC,3835070.13671875,8506.42532232455
4661,6,107,1004,6107001004,10.04,Census Tract 10.04,G5020,S,3401009,0,Both,5253731.1640625,10716.3929308296
