fullcomplaintid(long),complaintyearnumber(long),monthnumber(long),recordcreatedate,complaintprecinctcode(long),patrolboroughname,county,lawcodecategorydescription,offensedescription,pdcodedescription,biasmotivedescription,offensecategory,arrestdate,arrestid
202204612216717.0,2022,2,02/15/2022,46.0,PATROL BORO BRONX,BRONX,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULTi 3,ANTI-FEMALE HOMOSEXUAL (LESBIAN),Sexual Orientation,02/15/2022,Bk34677119
202204612316017.0,2022,3,03/17/2022,46.0,PATRLO BORO BRONX,BROX,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,03/23/2022,B34681734
202204612316017.0,2093,21,03/7/2022,54.0,PATROL BORO BRONX,RONX,FLONY,FELONY ASAULT,"SASAULT 2,1,UNCLASSIFIED",ANTI-MALE HOMOoSEXUAL (GAY),Sexua lOrientation,05/01/2021,B31682806
202204612736917.0,2022,7,07/13/2022,46.0,PATROL BORO BRONX,RBONX,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202204612859717.0,2022,8,08/18/2022,46.0,PATROL BORO BRONX,BRNX,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-BLAKC,Race/Color,05/01/2021,B31682806
202204712635917.0,2022,5,05/24/2022,47.0,PATROL BORO BRONX,BROlNX,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/2021,B31682806
202204812128417.0,2022,1,01/24/2022,48.0,PATROL BORO BRONX,uBRONX,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-BLACK,Race/Color,05/01/2021,B31682806
202204812150917.0,2022,2,02/02/2022,48.0,PATROL BORO BRONX,BROjNX,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF T4H, GRAFFIT",ANTI-BLACK,Race/Color,05/01/2021,B31682806
202204812210917.0,2022,2,02/21/2022,48.0,PATROL BORO BRONX,BRONX,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MUSLIM,Rleigion/Religious Practice,03/02/2022,B34678970
202204812215317.0,2022,2,02/22/2022,48.0,PATROL BORO BRONX,iBRONX,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULTx 3,ANTI-TRANSGENDER,Gender,05/01/2021,B31682806
202204812326717.0,2022,4,04/02/2022,48.0,PATROL BORO BRONX,BONX,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-BLACK,Race/Color,05/01/2021,B31682806
202204812609417.0,2022,6,07/01/2022,48.0,PATROL BORO BRONX,BROXN,FELONY,ROBBERY,"ROBBERY,POCKETBOOK/CARRIED BAG",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/2021,B31682806
202204812621417.0,2022,7,07/05/2022,48.0,PATROL BORO BRONX,BROXN,FELONY,MISCELLANEOUS PENAL AW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202204912657617.0,2022,8,08/20/2022,49.0,PATROL BORO BRONX,RBONX,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-ASIAN,RaceC/olor,08/20/2022,B34700760
202205012086417.0,2022,1,01/10/2022,50.0,PATROL BORO BRONX,BRzONX,MISDEMANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-BLACK,Race/Color,05/01/2021,B31682806
202205012147717.0,2022,2,02/12/2022,50.0,PATROL BORO BRONX,BROqNX,MISDEMEANOR,CRIMINAL MISCHIEF & RLEATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",ANTI-BLACK,Race/Color,05/01/2021,B31682806
202205012159417.0,2022,2,02/19/2022,50.0,PATROL BORO BRONX,BORNX,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202205012160017.0,2022,2,02/20/2022,50.0,PATROL BORO BRONX,BlRONX,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-BLACK,Race/Color,05/01/2021,B31682806
202205012166617.0,2022,2,02/24/2022,50.0,PATROL BORO BRONX,BRONbX,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202205012387117.0,2022,6,06/09/2022,50.0,PATROL BORO BRONX,dBRONX,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",ANTI-JEcWISH,Religion/Religious Practice,05/01/2021,B31682806
202205012397617.0,2022,6,06/14/2022,50.0,PATROL BORO BRONX,BROhNX,FELONY,ISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202205212077417.0,2022,1,01/02/2022,52.0,PATROL BORO BRONX,BROXN,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",ANTI-BLACK,Race/Color,0z5/01/2021,B31682806
202205212144917.0,2022,1,01/23/2022,52.0,PATROL BORO BRONX,BORNX,MISDEMEANRO,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",ANTI-BLACK,Race/Color,05/01/2021,B31682806
202205212549017.0,2022,5,05/13/2022,52.0,PATROL BORO BRONX,dBRONX,MISDEMEANOR,ASSAULT 3 & RELATED OFFESES,ASSAULT 3,ANTI-TRANSGENDER,Gender,05/13/2022,B34688284
202205212813917.0,2022,7,07/23/2022,52.0,PATROL BORO BRONX,BROXN,FELONY,FELONY wASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-TRANSGENDER,Gender,05/01/2012,B31682806
202206012079017.0,2022,1,01/04/2022,60.0,PATROL BORO BKLYN SOUTH,KINGS,FEONY,CRIMINAL MISCHIEF & RELATED OF,CRIMINAL MIS 2 & 3,ANTI-BLACK,Race/Color,05/01/2021,B31682806
202206012204617.0,2022,3,03/07/2022,60.0,PATROL BORO BKLYN SOUTH,INGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202206012207017.0,2022,3,03/08/2022,60.0,PATROL BORO BKLYN SOUTH,INGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B316828b06
202206012210717.0,2022,3,03/09/2022,60.0,PATROL BORO BKLYN SOUTH,IKNGS,FLEONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,NTI-JEWISH,Religion/Religious Practice,05/01/0221,B31682806
202206012632617.0,2022,8,08/21/2022,60.0,PATROL BORO BKLYN SOUTH,KINGS,FELONY,FELONY ASSAULT,STRANGULATION 1ST,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/2021,B31682806
202206012649217.0,2022,8,08/27/2022,60.0,PATROL BORO gBKLYN SOUTH,KINSG,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIcEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202206112174317.0,2022,2,02/21/2022***,61.0,PATROL BORO BKLYN SOUTH,qKINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202206112220417.0,2022,3,03/15/2022,61.0,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-BLACK,Race/Color,05/01/2021,B31682806
202206112230317.0,2022,3,03/19/2022,61.0,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PNAL LAW,AGGRAVATED HARASSMENT 1,ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,05/01/2021,B31682806
202206112240217.0,2022,3,03/24/2022,61.0,PATROL BORO BKLYN SOUTH,KzINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202206112254317.0,2022,3,03/31/2022,61.0,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202206112304217.0,2022,4,04/24/2022,61.0,PATROL BORO BKLYN SOUTH,KINSG,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATEDH ARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202206112304517.0,2022,4,04/24/2022,61.0,PATROL BORO BKLYN SOUTH,KItNGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,05/05/2022,K34690605
202206112305117.0,2022,4,04/25/2022,61.0,PATROL BORO BKLYN SOUTH,KjINGS,FELONY,FELONY ASSAUT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,04/25/2022,K3468p8970
202206112307817.0,2022,4,04/26/2022,61.0,PATROL BORO BKLYN SOUTH,IKNGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,05/03/2022,K36490183
202206112312317.0,2022,4,04/29/2022,61.0,PATROL BORO BKLYN SOUTH,KINSG,EFLONY,ISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202206112317217.0,2022,5,05/01/2022,61.0,PATROL BORO BKLYN SOUTH,KsINGS,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF, CRIMINAL 3 & 2, OF M",ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,05/01/2021,B31682806
202206112366417.0,2022,5,05/23/2022,61.0,PATROL BORO BKLYN SOUTH,KItNGS,FELNY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202206112398417.0,2022,6,060/6/2022,61.0,PATROL BORO BKLYN SOUTH,KINGS,FELONY,CRIMIANL MISCHIEF & RELATED OF,CRIMINAL MIS 2 & 3,ANTI-BLACK,Race/Color,05/01/2021,B31682806
202206112404417.0,2022,6,06/08/2022,61.0,PATROL BORO BKLYN SOUTH,IKNGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,05/01/2021,B31682806
202206112415817.0,2022,6,06/13/2022,61.0,PATROL BORO BKLYN SOUTH,INGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,05/01/20e21,B31682806
202206112514617.0,2022,7,07/25/2022,61.0,PATROL BORO BKLYN SOUTH,KNGS,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF,CRIMINAL, UNCL 2ND",ANTI-EASTERN ORTHODOX,Religion/Religious Practie,05/01/2021,B31682806
202206112567817.0,2022,8,08/17/2022,61.0,PATROL BORO BKLYN SOUTH,bKINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Rleigious Practice,05/01/2021,B31682806
202206112577817.0,2022,8,08/21/2022,61.0,PATROL BORO BKLYN SOUTH,KINGcS,FELONY,CRIMINAL MISCHIEF & RELATED OF,CRIMINAL MIS 2 & 3,ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,05/01/2021,B31682806
202206212088717.0,2022,1,01/09/2022,62.0,PATROL BORO BKLYN SOUTH,KIGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",ANTI-CTHOLIC,Religion/Religious Practice,05/01/2021,B31682806
202206212155117.0,2022,2,02/07/2022,62.0,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HAASSMENT 2,ANTI-ASINA,Race/Color,05/01/2021,B31682806
202206212155617.0,2022,2,02/07/2022,62.0,PATROL BORO BKLYN SOUTH,KINGS,MiISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-ASIAN,Raec/Color,02/07/2022,K34t676916
202206212233017.0,2022,3,03/15/2022,62.0,PATROL BORO BKLYN SOUTH,KINSG,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,03/15/2022,K34682497
202206212307617.0,2022,4,04/18/2022,62.0,PATROL BORO BKLYN SOUTH,KNIGS,FELONY,BURGLARY,"BURGLARY,UNCLASSIFIED,NIGHT",ANTI-BLACK,Race/Color,05/01/2021,B31682806
202206212478117.0,2022,6,06/27/2022,62.0,PATROLh BORO BKLYN SOUTH,INGS,FELONY,KIDNAPPING & RELATED OFFENSES,"IMPRISONMENT 1,UNLAWFUL",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,06/27/2022,K34699033
202206212490217.0,2022,7,07/02/2022,62.0,PATROL BORO BKLN SOUTH,KIGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",ANTI-ASIAN,Race/Color,05/01/2021,B31682806
202206212539317.0,2022,7,07/22/2022,62.0,PATROL BORO BKLYN SOUTH,KdINGS,FELONY,MISCELLANEOUS PENAL LAW,MAKING TERRORISTIC THREAT,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202206312093317.0,2022,1,01/14/2022,63.0,PATROL BORO BKLYN SOUTH,KINSG,FELONY,MICELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,01/21/2022,K34674809
202206312138817.0,2022,2,02/12/2022,63.0,PATROL BORO BKLYNS OUTH,KINSG,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-JEWISH,Religion/Religious Practice,02/17/2022,K34678401
202206312139517.0,2022,2,02/13/20e22,63.0,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202206312162317.0,2022,2,02/25/2022,63.0,PATROL BORO BKLYN SOUTH,KINGS,ELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-BLACK,Race/Color,05/01/2021,B31682806
202206312296517.0,2022,5,05/18/2022,63.0,PATROL BORO BKLYN SOUTH,KINS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-BLACK,Race/Clor,05/01/2021,B3682806
202206312458917.0,2022,8,08/16/2022,63.0,PATROL BORO BKLYN SOUTH,KINSG,FELONY,MISCELLANEOUS PENAL LAW***,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,09/01/2022,K3470758
202206612118117.0,2022,1,01/31/2022,66.0,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-MUSLIM,Religion/Religious Practice,01/31/2022,K34675955
202206612139117.0,2022,2,02/12/2022,66.0,PATROL BORO BKLYN SOUTH,KINSG,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202206612161717.0,2022,2,02/25/2022,66.0,PATROL BORO BKLYN SOUTH,IKNGS,FELONY,DANGEROUS WEAPONS,WEAPONS POSSESSION 3,ANTI-JEWISH,Religion/Religious Practice,02/25/2022,K34679681
202206612207917.0,2022,3,03/22/2022,66.0,PATROL BORO BKLYN SOUTH,KINGS,FELONY,GRAND LARCENY,"LARCENY,GRAND FROM PERSON,UNCL",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202206612220917.0,2022,3,03/30/2022,66.0,PATROL BORO BKLYN SOUTH,INGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202206612253717.0,2022,4,04/19/2022,66.0,PATROL BORO BKLYN SOUTH,KINSG,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202206612281817.0,2022,5,05/05/2022,66.0,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/17/2022,K34692615
202206612343317.0,2022,6,06/09/2022,66.0,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202206612361417.0,2022,6,06/18/2022,66.0,PATROL BORO BKLYN SOUTH,KIuNGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/2021,B31682806
202206612431117.0,2022,7,07/26/2022,66.0,PATROL BORO BKLYN SOUTH,KINSG,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202206612443517.0,2022,8,08/02/2022,66.0,PATROL BORO BKLYN SOUTH,KINGS,FELONY,ROBBERY,"ROBBERY,OPEN AREA UNCLASSIFIED",ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,05/01/2021,B31682806
202206612533717.0,2022,9,09/17/2022,66.0,PATROL BORO BKLYN SOUTH,gKINGS,FLEONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,091/7/2022,K34711167
202206712321817.0,2022,3,03/22/2022,67.0,PATROL BORO BKLYN SOUTH,KINGS,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF, CRIMINAL 3 & 2, OF M",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202206712755217.0,2022,7,07/22/2022,67.0,PATROL BORO BKLYN SOUTH,KINpGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,07/22/2022,K34702805
202206812228817.0,2022,3,03/26/2022,68.0,PATROL BORO BKLYN SOUTH,KIxNGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,05/01/2021,B31682806
202206912287717.0,2022,5,05/07/2022,69.0,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEAgNOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-BLACK,Race/Color,05/21/2022,K34693218
202206912415017.0,2022,7,07/18/2022,69.0,PATROL BORO BKLYN SOUTH,KINGS,FELONY,GRAND LARCENY,"LARCEN,GRAND FROM PERSON,UNCL",ANTI-ASIAN,Race/Color,05/01/2021,B31682806
202206912415117.0,2022,7,07/18/2022,69.0,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-ASIAN,Race/oClor,05/01/2021,B31682806
202207012138917.0,2022,2,02/01/2022,70.0,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & REALTED OF,"CRIMINAL MhISCHIEF 4TH, GRAFFIT",ANTI-BLACK,Race/Color,05/01/2021,B31682806
202207012365017.0,2022,5,05/05/2022,70.0,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,08/07/2022,M34701480
202207012367817.0,2022,5,05/06/2022,70.0,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202207012376217.0,2022,5,05/09/2022,70.0,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCLELANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202207012379017.0,2022,5,05/1t0/2022,70.0,PATROL BORO BKLYN SOUTH,KINGS,MImSDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT3,ANTI-JEWISH,Religion/Religious Practice,06/15/2022,K3469730
202207012379017.0,2074,62,05/10/2022,78.0,PATRL BORO BKLYN SOUTH,xKINGS,MISDEMEANOR,ASSALT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-JEWsISH,Religion/Religious rPactice,05/20/2022,K34693044
202207012379017.0,2121,101,05/1/02022,144.0,PATOL BORO BKLYN SOUTH,aKINGS,MISDEMEAOR,SSAULT 3 & RELATED OFFENSES,ASSULT 3,ANTI-JEWuISH,Religion/Religiosu Practice,05/01/2021,B31682806
202207012387517.0,2022,5,05/14/2022,70.0,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,05/14/2022,K34692182
202207012413417.0,2022,5,05/25/2022,70.0,PATROL BORO BKLYN SOUTH,KINGS,FEONY,MISCELLANEOUS ENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682860
202207012507517.0,2022,7,07/03/2022,70.0,PATROL BORO BKLYN SOUTH,KINGS,FELONY,GRAND LARCENY,"LARCENY,GRAND FROM PERSON,UNCL",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202207012522217.0,2022,7,07/08/2022,70.0,PATROL BORO BKLYN SOUTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sexual Oriexntation,08/30/2022,K34708425
202207012522917.0,2022,7,07/08/2022,70.0,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-MALE HOMOSEXgUAL (GAY),Sexual Orientation,08/30/2022,K34708427
202207012642417.0,2022,8,08/26/2022,70.0,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202207012699217.0,2022,9,09/18/2022,70.0,PATROL BORO BKLYN SOUTH,KINGS,FELOYN,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202207112116117.0,2022,1,01/22/2022,71.0,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-JEWIHS,Religion/Religious rPactice,02/01/2022,K34676099
202207112122817.0,2022,1,01/25/2022,71.0,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,01/25/2022,K34675328
202207112125617.0,2022,1,01/26/2022,71.0,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202207112199017.0,2022,3,03/01/2022,71.0,PATROL BORO BKLYN SOUTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,a05/01/2021,B31682806
202207112335717.0,2022,4,04/26/2022,71.0,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202207112361417.0,2022,5,05/06/2022,71.0,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,NTI-JEWISH,Religion/Religious Practice,06/01/2022,K34694926
202207112397017.0,2022,5,05/22/2022,71.0,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVAETD HARASSMENT 1,ANTI-MUSLIM,Religion/Religious Practice,0m5/26/2022,K34694068
202207112397117.0,2022,5,05/22/2022,71.0,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED",ANTI-MUSLIM,Religion/Religious Practice,05/26/2022,K34694071
202207112620017.0,2022,8,08/24/2022,71.0,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",ANTI-JEWISH,Religion/Religious Practce,05/01/2021,B31682806
202207212168317.0,2022,2,02/16/2022,72.0,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-BLACK,Race/Color,05/01/2021,B31682806
202207212434417.0,2022,6,06/17/2022,72.0,PATROL BORO BKLYN SOUTH,KINGS,FLEONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202207212517917.0,2022,7,07/25/2022,72.0,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-ASIAN,Rcae/Color,07/25/2022,K34703212
202207212527717.0,2022,9,07/29/2022,72.0,PATROL BORO BKLYN SOUTH,KINGS,FELNOY,MISCELLANEOSU PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-FEMALE HOMOSEXUAL (LESBIAN),Sexual Orientation,07/29/2022,K34703840
