fullcomplaintid,complaintyearnumber,monthnumber,recordcreatedate,complaintprecinctcode,patrolboroughname,county,lawcodecategorydescription,offensedescription,pdcodedescription,biasmotivedescription,offensecategory,arrestdate,arrestid
202207212528217.0,2022,3,07/29/2022,72.0,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-FEMALE HOMOSEXUAL (LESBIAN),Sexual Orientation,07/29/2022,K34703847
202207212622517.0,2022,9,09/12/2022,72.0,PATROL BORO BKLYN SOUTH,KINGS,FELONY,ROBBERY,"ROBBERY,PERSONAL ELECTRONIC DEVICE",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,09/12/2022,K34710336
202207212622517.0,2022,9,09/12/2022,72.0,PATROL BORO BKLYN SOUTH,KINGS,FELONY,ROBBERY,"ROBBERY,PERSONAL ELECTRONIC DEVICE",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/2021,B31682806
202207312611217.0,2022,6,06/11/2022,73.0,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-ASIAN,Race/Color,06/11/2022,K34696706
202207312740517.0,2022,7,07/16/2022,73.0,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-ASIAN,Race/Color,05/01/2021,B31682806
202207312822717.0,2022,8,08/07/2022,73.0,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,08/07/2022,K34705051
202207512180617.0,2022,1,01/21/2022,75.0,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-TRANSGENDER,Gender,04/14/2022,K34687419
202207512873217.0,2022,5,05/14/2022,75.0,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-HISPANIC,Ethnicity/National Origin/Ancestry,05/14/2022,K34692150
202207513031117.0,2022,6,06/06/2022,75.0,PATROL BORO BKLYN NORTH,KINGS,FELONY,ROBBERY,"ROBBERY,PERSONAL ELECTRONIC DEVICE",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,10/04/2022,K34713603
202207513031117.0,2022,6,06/06/2022,75.0,PATROL BORO BKLYN NORTH,KINGS,FELONY,ROBBERY,"ROBBERY,PERSONAL ELECTRONIC DEVICE",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,06/20/2022,K34698043
202207513031117.0,2022,6,06/06/2022,75.0,PATROL BORO BKLYN NORTH,KINGS,FELONY,ROBBERY,"ROBBERY,PERSONAL ELECTRONIC DEVICE",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,08/02/2022,K34704260
202207513031117.0,2022,6,06/06/2022,75.0,PATROL BORO BKLYN NORTH,KINGS,FELONY,ROBBERY,"ROBBERY,PERSONAL ELECTRONIC DEVICE",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,06/20/2022,K34698026
202207513031117.0,2022,6,06/06/2022,75.0,PATROL BORO BKLYN NORTH,KINGS,FELONY,ROBBERY,"ROBBERY,PERSONAL ELECTRONIC DEVICE",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,07/06/2022,K34700416
202207612178017.0,2022,5,05/10/2022,76.0,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-HISPANIC,Ethnicity/National Origin/Ancestry,05/01/2021,B31682806
202207712160317.0,2022,2,02/15/2022,77.0,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202207712475817.0,2022,7,07/08/2022,77.0,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,07/29/2022,K34703852
202207712483317.0,2022,7,07/11/2022,77.0,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/2021,B31682806
202207712516317.0,2022,7,07/26/2022,77.0,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-ASIAN,Race/Color,10/11/2022,K34714735
202207812081717.0,2022,1,01/10/2022,78.0,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,05/01/2021,B31682806
202207812091617.0,2022,1,01/17/2022,78.0,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/2021,B31682806
202207812113917.0,2022,2,02/04/2022,78.0,PATROL BORO BKLYN SOUTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,Race/Color,02/08/2022,K34677013
202207812133917.0,2022,2,02/18/2022,78.0,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,02/18/2022,K34678600
202207812373417.0,2022,7,07/17/2022,78.0,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202207812411317.0,2022,8,08/08/2022,78.0,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,08/17/2022,K34706451
202207912152217.0,2022,2,02/05/2022,79.0,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-JEWISH,Religion/Religious Practice,02/10/2022,K34677338
202207912152317.0,2022,2,02/05/2022,79.0,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-JEWISH,Religion/Religious Practice,02/10/2022,K34677340
202207912245217.0,2022,3,03/15/2022,79.0,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,04/19/2022,K34688014
202207912345417.0,2022,4,04/24/2022,79.0,PATROL BORO BKLYN NORTH,KINGS,FELONY,GRAND LARCENY,"LARCENY,GRAND FROM PERSON,UNCL",ANTI-JEWISH,Religion/Religious Practice,07/04/2022,K34700204
202207912345417.0,2022,4,04/24/2022,79.0,PATROL BORO BKLYN NORTH,KINGS,FELONY,GRAND LARCENY,"LARCENY,GRAND FROM PERSON,UNCL",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202207912400717.0,2022,5,05/16/2022,79.0,PATROL BORO BKLYN NORTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202207912403617.0,2022,5,05/17/2022,79.0,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202207912432417.0,2022,5,05/27/2022,79.0,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-JEWISH,Religion/Religious Practice,06/26/2022,K34698909
202207912608717.0,2022,7,07/29/2022,79.0,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/2021,B31682806
202207912691617.0,2022,8,08/26/2022,79.0,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,08/26/2022,K34707918
202208112208317.0,2022,3,03/27/2022,81.0,PATROL BORO BKLYN NORTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-TRANSGENDER,Gender,05/01/2021,B31682806
202208112479417.0,2022,8,08/20/2022,81.0,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-WHITE,Race/Color,05/01/2021,B31682806
202208312079817.0,2022,1,01/05/2022,83.0,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202208312216317.0,2022,3,03/03/2022,83.0,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-ASIAN,Race/Color,05/01/2021,B31682806
202208312293517.0,2022,4,04/03/2022,83.0,PATROL BORO BKLYN NORTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,04/13/2022,K34687288
202208312493417.0,2022,6,06/16/2022,83.0,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-JEWISH,Religion/Religious Practice,06/16/2022,K34697482
202208412099017.0,2022,1,01/19/2022,84.0,PATROL BORO BKLYN NORTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-HISPANIC,Ethnicity/National Origin/Ancestry,01/19/2022,K34674602
202208412099017.0,2022,1,01/19/2022,84.0,PATROL BORO BKLYN NORTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-HISPANIC,Ethnicity/National Origin/Ancestry,05/01/2021,B31682806
202208412190817.0,2022,3,03/16/2022,84.0,PATROL BORO BKLYN NORTH,KINGS,FELONY,ROBBERY,"ROBBERY,PERSONAL ELECTRONIC DEVICE",ANTI-ASIAN,Race/Color,09/08/2022,K34709808
202208412264917.0,2022,4,04/23/2022,84.0,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202208412336617.0,2022,5,05/29/2022,84.0,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-ASIAN,Race/Color,07/09/2022,K34700934
202208412339117.0,2022,5,05/31/2022,84.0,PATROL BORO BKLYN NORTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,Race/Color,06/02/2022,Q34689243
202208412341117.0,2022,5,06/01/2022,84.0,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202208412365617.0,2022,6,06/14/2022,84.0,PATROL BORO BKLYN NORTH,KINGS,FELONY,CRIMINAL MISCHIEF & RELATED OF,CRIMINAL MIS 2 & 3,ANTI-CATHOLIC,Religion/Religious Practice,05/01/2021,B31682806
202208412388917.0,2022,6,06/24/2022,84.0,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,05/01/2021,B31682806
202208412439317.0,2022,7,07/17/2022,84.0,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,07/17/2022,K34702074
202208412527317.0,2022,8,08/27/2022,84.0,PATROL BORO BKLYN NORTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,Race/Color,08/27/2022,K34708128
202208812097617.0,2022,1,01/19/2022,88.0,PATROL BORO BKLYN NORTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,Race/Color,01/19/2022,K34674479
202208812279117.0,2022,5,05/31/2022,88.0,PATROL BORO BKLYN NORTH,KINGS,FELONY,ARSON,ARSON 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202208812429117.0,2022,9,09/06/2022,88.0,PATROL BORO BKLYN NORTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202208812429217.0,2022,9,09/06/2022,88.0,PATROL BORO BKLYN NORTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202209012074017.0,2022,1,01/03/2022,90.0,PATROL BORO BKLYN NORTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202209012145817.0,2022,2,02/05/2022,90.0,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,04/07/2022,K34686217
202209012145817.0,2022,2,02/05/2022,90.0,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,03/03/2022,K34680454
202209012147017.0,2022,2,02/06/2022,90.0,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,03/03/2022,K34680457
202209012147017.0,2022,2,02/06/2022,90.0,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,04/07/2022,K34686218
202209012155417.0,2022,2,02/09/2022,90.0,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,04/07/2022,K34686220
202209012155417.0,2022,2,02/09/2022,90.0,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,03/03/2022,K34680459
202209012155617.0,2022,2,02/09/2022,90.0,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,03/03/2022,K34680461
202209012155617.0,2022,2,02/09/2022,90.0,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,04/07/2022,K34686221
202209012173217.0,2022,2,02/20/2022,90.0,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,OFFENSES AGAINST THE PERSON,RECKLESS ENDANGERMENT 2,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202209012184017.0,2022,2,02/24/2022,90.0,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,08/01/2022,K34704160
202209012184717.0,2022,2,02/25/2022,90.0,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,08/01/2022,K34704163
202209012264717.0,2022,4,04/02/2022,90.0,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-JEWISH,Religion/Religious Practice,04/02/2022,K34685347
202209012264717.0,2022,4,04/02/2022,90.0,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-JEWISH,Religion/Religious Practice,05/06/2022,K34690823
202209012264717.0,2022,4,04/02/2022,90.0,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-JEWISH,Religion/Religious Practice,05/12/2022,K34691786
202209012353417.0,2022,5,05/08/2022,90.0,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202209012435217.0,2022,6,06/09/2022,90.0,PATROL BORO BKLYN NORTH,KINGS,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF,CRIMINAL, UNCL 2ND",ANTI-JEWISH,Religion/Religious Practice,06/09/2022,K34696350
202209012470917.0,2022,6,06/24/2022,90.0,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202209012615917.0,2022,8,08/21/2022,90.0,PATROL BORO BKLYN NORTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,08/29/2022,K34708298
202209012616117.0,2022,8,08/21/2022,90.0,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202209012650217.0,2022,9,09/02/2022,90.0,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/2021,B31682806
202209012673117.0,2022,9,09/13/2022,90.0,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202209012701517.0,2022,9,09/23/2022,90.0,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,09/23/2022,K34711995
202209012701817.0,2022,9,09/23/2022,90.0,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,09/23/2022,K34712001
202209012702017.0,2022,9,09/23/2022,90.0,PATROL BORO BKLYN NORTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,09/23/2022,K34712011
202209012704117.0,2022,9,09/24/2022,90.0,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,05/01/2021,B31682806
202209012708517.0,2022,9,09/26/2022,90.0,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,05/01/2021,B31682806
202209012718517.0,2022,9,09/30/2022,90.0,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,05/01/2021,B31682806
202210212227417.0,2022,3,03/13/2022,102.0,PATROL BORO QUEENS SOUTH,QUEENS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202210212279817.0,2022,4,04/03/2022,102.0,PATROL BORO QUEENS SOUTH,QUEENS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-SIKH,Religion/Religious Practice,04/14/2022,Q34683354
202210212301917.0,2022,4,04/12/2022,102.0,PATROL BORO QUEENS SOUTH,QUEENS,FELONY,ROBBERY,"ROBBERY,OPEN AREA UNCLASSIFIED",ANTI-SIKH,Religion/Religious Practice,04/14/2022,Q34683355
202210212301917.0,2022,4,04/12/2022,102.0,PATROL BORO QUEENS SOUTH,QUEENS,FELONY,ROBBERY,"ROBBERY,OPEN AREA UNCLASSIFIED",ANTI-SIKH,Religion/Religious Practice,04/12/2022,Q34683087
202210212490317.0,2022,6,06/27/2022,102.0,PATROL BORO QUEENS SOUTH,QUEENS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-MUSLIM,Religion/Religious Practice,05/01/2021,B31682806
202210212521917.0,2022,7,07/09/2022,102.0,PATROL BORO QUEENS SOUTH,QUEENS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-WHITE,Race/Color,07/26/2022,Q34695600
202210212521917.0,2022,7,07/09/2022,102.0,PATROL BORO QUEENS SOUTH,QUEENS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-WHITE,Race/Color,08/15/2022,Q34697866
202210212521917.0,2022,7,07/09/2022,102.0,PATROL BORO QUEENS SOUTH,QUEENS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-WHITE,Race/Color,07/26/2022,Q34695608
202210312254317.0,2022,3,03/09/2022,103.0,PATROL BORO QUEENS SOUTH,QUEENS,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF,CRIMINAL, UNCL 2ND",ANTI-CATHOLIC,Religion/Religious Practice,03/27/2022,Q34681177
202210312256417.0,2022,3,03/09/2022,103.0,PATROL BORO QUEENS SOUTH,QUEENS,FELONY,MISCELLANEOUS PENAL LAW,CRIMINAL CONTEMPT 1,ANTI-CATHOLIC,Religion/Religious Practice,03/15/2022,Q34679856
202210312329217.0,2022,4,04/03/2022,103.0,PATROL BORO QUEENS SOUTH,QUEENS,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF,CRIMINAL, UNCL 2ND",ANTI-MUSLIM,Religion/Religious Practice,04/02/2022,Q34681933
202210312364217.0,2022,4,04/14/2022,103.0,PATROL BORO QUEENS SOUTH,QUEENS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202210312381217.0,2022,4,04/19/2022,103.0,PATROL BORO QUEENS SOUTH,QUEENS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-MUSLIM,Religion/Religious Practice,05/01/2021,B31682806
202210312434817.0,2022,5,05/05/2022,103.0,PATROL BORO QUEENS SOUTH,QUEENS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-MUSLIM,Religion/Religious Practice,05/05/2022,Q34685773
202210312552217.0,2022,6,06/11/2022,103.0,PATROL BORO QUEENS SOUTH,QUEENS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-HISPANIC,Ethnicity/National Origin/Ancestry,05/01/2021,B31682806
202210312679117.0,2022,7,07/19/2022,103.0,PATROL BORO QUEENS SOUTH,QUEENS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202210312748617.0,2022,8,08/09/2022,103.0,PATROL BORO QUEENS SOUTH,QUEENS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-BLACK,Race/Color,05/01/2021,B31682806
202210312861617.0,2022,9,09/11/2022,103.0,PATROL BORO QUEENS SOUTH,QUEENS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED",ANTI-HINDU,Religion/Religious Practice,09/11/2022,Q34700853
202210312870817.0,2022,7,09/14/2022,103.0,PATROL BORO QUEENS SOUTH,QUEENS,FELONY,CRIMINAL MISCHIEF & RELATED OF,CRIMINAL MIS 2 & 3,ANTI-BLACK,Race/Color,05/01/2021,B31682806
202210412343917.0,2022,4,04/29/2022,104.0,PATROL BORO QUEENS NORTH,QUEENS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202210412384317.0,2022,5,05/17/2022,104.0,PATROL BORO QUEENS NORTH,QUEENS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202210412408917.0,2022,5,05/26/2022,104.0,PATROL BORO QUEENS NORTH,QUEENS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-BLACK,Race/Color,05/01/2021,B31682806
202210412412917.0,2022,5,05/27/2022,104.0,PATROL BORO QUEENS NORTH,QUEENS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/2021,B31682806
202210412720517.0,2022,9,09/21/2022,104.0,PATROL BORO QUEENS NORTH,QUEENS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/2021,B31682806
202210512574717.0,2022,6,06/13/2022,105.0,PATROL BORO QUEENS SOUTH,QUEENS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,06/22/2022,Q34691600
202210512726617.0,2022,7,07/26/2022,105.0,PATROL BORO QUEENS SOUTH,QUEENS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202210612594217.0,2022,8,08/03/2022,106.0,PATROL BORO QUEENS SOUTH,QUEENS,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF,CRIMINAL, UNCL 2ND",ANTI-HINDU,Religion/Religious Practice,05/01/2021,B31682806
