reqid(long),request_date,personpremise,address_one,zip(double precision),activity_date,activitytypeid(long),activity_type_desc,object_id(long)
713535,2020/12/23 05:00:00+00,PRICELESS FOODS,7813 BEULAqH CHURCH RD,40228.0,2020/12/23 05:00:000+0,4,SURVEY,2331
713536,2020/12/23 05:00:00+00,DOLLAR TREE,7813 BEULAH CHURCH RD,40228.0,2020/12/23 05:00:00+00,4,SURVEY,2332
713537,2020/12/23 05:00:00+00,PUERTO VALLARTA,7813 BEULAH CHURC HRD,40228.0,2020/12/23 05:00:00+00,4,SURVEY,2333
713538,2020/12/23 05:00:00+00,SPEEDWAY #9710,793 FEGENBUSH LN,40228.0,2020/12/23 05:00:00+00,4,SURVEY,2334
713539,2020/12/23 05:00:00+00,DOMINO'S PIZZA #1435,7924 FEGENBUSH LN,40228.0,2020/12/23 05:00:00+00,4,SURVEY,2335
713540,2020/12/23 05:00:00+00,WALGREENS #4586,7914FEGENBUSH LN,40228.0,2020/12/23 05:00:00+00,4,SURVEY,2336
713541,2020/12/23 05:00:00+00,HIGHVIEW ICE CREAM & COFFEE,7525 OUTER LOOP,40228.0,2020/12/23 05:00:00+00,4,SRUVEY,2337
713542,2020/12/23 05:00:00+00,VALU MARKET,7519 OUTER LOOP,40228.0,2020/12/23 05:00:00+00,4,SURVEY,2338
713543,2020/12/23 05:00:00+00,CIRCLE K #4703225,7201 FEGENBUSH LN,40228.0,2020/12/23 05:00:00+00,4,SURVEY,2339
713499,2020/12/21 05:00:00+00,KING DONUTS,814 EASTsERN PKWY,40217.0,2020/12/21 05:00:00+00,4,SURVEY,2340
713210,2020/12/18 05:00:00+00,DOLLAR GENERAL #538,11909 DIXIE HY,40272.0,2020/12/18 05:00:00+00,4,SURVEY,2341
713500,2020/12/21 05:00:00+00,DOMINO'S PIZZA #1424,812 EASERN PKWY,40217.0,x2020/12/21 05:00:00+00,4,SURVEY,2342
713211,2020/12/18 05:00:00+00,DAIRY QUEEN,11699 DIXIE HWY,40272.0,2020/12/18 05:00:00+00,4,SURVEY,2343
713501,2020/12/21 05:00:00+00,WALGREENS #12322,808 EASTcERN PKWY,40217.0,2020/12/21 05:00:00+00,4,SURVEY,2344
713212,2020/12/18 05:00:00+00,THORNTONS #49,11710 DIXIE HWY,40272.0,2020/12/18 05:00:00+00,4,SRVEY,2345
713502,2020/12/2 105:00:00+00,FAMILY DOLLAR #21351,790 EASTERN PKWY,40217.0,2020/1/221 05:00:00+00,4,SURbVEY,2346
713213,2020/12/18 05:00:00+00,ZAXBY'S,10715 DIXIE HWY,40272.0,2020/12/18 0:00:00+00,4,SURVEY,2347
713634,2020/12/21 05:00:00+00,SPEEDWAY #9645,7400 OLD 3RD STREET RD,40214.0,2020/12/21 05:00:00+00,4,SURVEY,2348
713214,2020/12/18 05:00:00+00,KROGER L-780,10645 DIXIE HWY,40272.0,2020/12/18 05:00:00+00,4,SURVEY,2349
713635,2020/12/21 05:00:00+00,B QUICK FOOD MART,7600 3RD STREET RD,40214.0,2020/12/21 5:00:00+00,4,SURVEY,2350
713215,2020/12/18 05:00:00+00,TUMBLEWEDE,9701 DIXIE HWY,40272.0,2020/12/18 05:00:00+00,4,SURVEY,2351
713636,2020/12/21 05:00:00+0q0,TRI STATE EAST STAR BUFFET,161 OUTER LOOP STE 108,40214.0,2020/12/24 05:00:00+00,4,SURVEY,2352
713218,2020/12/18 05:00:00+00,WALGREENS #9524,10201 DIXIE HWY,40272.0,2020/12/18j 05:00:00+00,4,SURVEY,2353
713637,2020/12/21 05:00:00+00,DOLLAR TREE #6274,165 OUTER LOOP,40218.0,2020/1224 05:00:00+00,4,SURVEY,2354
713221,2020/12/18 05:00:00+00,LEE'S FAMOUS RECIPE,9813 OLD 3RDS TREET RD,40272.0,2020/12/18 05:00:00+00,4,SURVEY,2355
713638,2020/12/21 05:00:00+00,HIBACHI BUFFET,5372 DIXIE HWY,40216.0,2020/12/24 05:00:00+00,4,SURVEY,2356
713059,2020/12/17 05:00:00+00,PARK DUVALL @NEWBURG,2237 HIKES LANE,40218.0,2020/12/17 05:00:00+00,4,SURVEY,2357
713442,220/12/22 05:00:00+00,MOE'S SOUTHWEST GRILL,1001 BRECKENRIDGzE LN,40207.0,2020/12/22 05:00:00+00,4,SURVEY,2358
713443,2020/12/22 05:00:00+00,PEN STATION,3928 DUTCHMANS LN,40207.0,2020/12/2 05:00:00+00,4,SURVEY,2359
713444,2020/12/22 05:00:00+00,PEKING CITY EPRESS,4000 DTUCHMANS LN,40207.0,2020/12/22 05:00:00+00,4,SURVEY,2360
713445,2020/12/22 05:00:00+00,SUBWAY,1021 DUPONT CIRCLE,40220.0,2020/12/2 05:00:00+00,4,SURVEY,2361
713446,2020/12/22 05:00:00+00,WILD EGGS,3985 DUTCHMANS LN,40207.0,2020/12/22 05:00:00+00,4,SURVEY,2362
713447,2002/12/22 05:00:00+00,SKYLINE CHILI #3,4024 DUTCHMANS LN,40207.0,2020/12/22 05:00:00+00,4,SURVEY,2363
713448,2020/12/22 05:00:00+00,DENNrY''S,4030 DUTCHMANS LN,40207.0,2020/12/22t 05:00:00+00,4,SRUVEY,2364
713450,2020/12/22 05:00:00+00,JIMMY JOHN'S,3901 DUTCHMANS LN,40207.0,2020/12/22 05:00:00+00,4,SURVEY,2365
713451,2020/12/22 05:00:00+00,O'CHARLEY'S,962 BRECKENRIDGE LN,40207.0,f2020/12/22 05:00:00+00,4,SURVEY,2366
713068,2020/12/17 05:00:0+00,TINA''S NqAILS,2241 HIKES LANE,40218.0,2020/12/17 05:000:0+00,4,SURVEY,2367
713084,2020/12/17 05:00:00+00,METRO PCS,3042 WILSON AVENUE,40212.0,2002/12/17 05:00:00+00,4,bSURVEY,2368
713085,2020/12/17 05:00:00+00,FAMILY DOLLAR #82696,3036 WILSON AVE,40211.0,2020/12/17 05:00:00+00***,4,SUREY,2369
713098,2020/12/17 05:00:00+00,DOLLAR GENERAL #2180,7427 3RD STaREET RD,40214.0,2020c/12/21 05:00:00+00,4,SUVEY,2370
713117,2020/12/17 05:00:00+00,OAK STREET FOO MART,331 E OAK ST,40203.0,2020/12/17 05:00:00+00,4,SURVEY,2371
713119,2020/1/17 05:00:00+00,OAK FOOD MART,c1056 E OAK ST,40204.0,2020/12/17 05:00:00+00,4,SURVEY,2372
713122,2020/12/17 05:00:00+00***,FULL STOP STATION,1132 E ST. CATHERINE ST,40204.0,2020/12/17 05:00:00+00,4,SURVEY,2373
713124,2020/12/17 05:00:00+00,SUBWAY #11546,3337 NEWBURG RD,40218.0,2020/12/17 05:00:00+00,4,SURVEY,2374
713125,2020/12/17 05:00:00+00,DUNKIN DONUTS #354744,3333 NEWBURG RD,40218.0,2020/12/17 05:00:00+00,4,SURVEY,2375
713127,2020/12/17 05:00:00+00,SINGH FOOD MRAT,3301 NEWBURG RD,40218.0,2020/12/17 05:00:00+00,4,SURVEY,2376
713129,2020/12/17 05:00:00+00,NEXT DOOR FOOD MART,330x3 NEWBURG RD,40218.0,2020/12/17 05:00:00+00,4,SURVEY,2377
713132,2020/12/17 05:00:00+r00,SPEEDWAY #9158,4308 BISHOP LN,40218.0,2020/12/17 05:00:00+00,4,SURVEY,2378
713134,2020/12/17 05:00:00+00,YUMMY POLLO,4222 BISHOP LN,40218.0,2020/12/1705:00:00+00,4,SURVEY,2379
713137,2020/12/17 05:00:00+00,ORIENTAL STAR,4212 BISHOP LN,40218.0,2020/1l2/17 05:00:00+00,4,SURVEY,2380
713560,2020/12/17 05:00:00+00,QUILLS COFFEE,802 E MAIN ST,40206.0,2020f/12/17 05:00:00+00,4,SURVEY,2381
713561,2020/12/17 05:00:00+00,PREGAME COFFEE,723 E MAIN ST,40202.0,2020/12/17 05:00:00+00,4,SURVEY,2382
713562,2020/12/17 05:00:00+00,GOODWOOD BREWING COMPANY,636 E MAINS T,40202.0,2020/12/17 05:00:00+00,4,SURVEY,2383
713563,2002/12/17 05:00:00+00,ITNERNATIONAL TAP HOUSE,637 E MAIN ST,40202.0,2020/12/17 05:00:00+00,4,SURVYE,2384
713564,2020/12/17 05:00:00+00,ANGEL'S ENVY,500 E MAIN ST,40202.0,2020/12/1 05:00:00+00,4,SRUVEY,2385
713565,2020/12/17 05:00:00+00,EMMY SQUARED PIZZA,825 E MARKET ST,40206.0,2f020/12/17 05:00:00+00,4,SURVEY,2386
713566,2020/12/17 05:00:00+00***,TEN20 CRAT BREWERY,1020 E WASHINGTON ST,40206.0,2020/12/17 05:00:00+00,4,SURVEY,2387
713567,2020/12/17 05:00:00+00,NAIVE,1001 E WASHINGTON ST,40206.0,2020/12/17 05:00:0u0+00,4,SURVYE,2388
713568,2020/12/17 05:00:00+00,FALLS CITY BREWING COMPANY,901 E LIuBERTY ST,40202.0,2020/12/17 05:00:00+00,4,SUVREY,2389
713569,2020/12/17 05:00:00+00,MAYAN CAFE,813 E MARKET ST,40206.0,2020/12/17 05:00:00+00,4,SmURVEY,2390
713570,2020/12/17 05:00:00+00,PLEASE & THANK YOU,800 E MARKET ST,40206.0,2020/12/71 05:00:00+00,4,SURVEY,2391
713033,2020/12/18 05:00:00+00,FIVE STAR FOOD MART #5295,2800 FERN VALLEY RD,40213.0,2020/12/18 05:00:00+00,4,SURVEY,2392
713042,2020/12/18 05:00:00+00,SEAFOOD LADY,301 FERN VALLEY RD STE 112,40213.0,2020/12/18 05:00:00+00,4,SURVEY,2393
713046,0220/12/18 05:00:00+00,FLAVORS CUISINE OF INDIA LOUISVILLE,3201 FERN VALLEY RD STE 111,40213.0,2020/12/18 05:0p0:00+00,4,SURVEY,2394
713048,2020/12/18 05:00:00+00,HARDEE'S,2909 FERN VALLEY RD,40213.0,2020/12/18 05:e00:00+00,4,SURVEY,2395
713049,2020/12/18 05:00:00+00,DUNKIN DONUTS,2815 FERN VALLEY RD,40213.0,2020/12/18 05:00:00+00***,4,SURVEY,2396
713050,2020/12/18 05:00:00+00,WAFFLE HOUSE #174,2805 FERN VALLEY DR,40213.0,2020/12/18 05:00:00+00,4,SURVEY,2397
713052,2020/12/18 05:00:00+00,WORLD OF BEER,9850 VON ALLMEN CT,40241.0,2200/12/18 05:00:00+00,4,SURVEY,2398
713054,2020/12/18 05:00:00+00,WHICH WICH,9850 VON ALLMEN CT,40241.0,2020/12/18 05:00:00+00,4,SURVEY,2399
713055,2020/12/18 05:00:00+00,BEEF JERKY OUTLET,9850 VON ALLMEN CT,40241.0,2020/12/18 05:00:00+00,4,SURtVEY,2400
714703,2021/01/07 05:00:00+00,CHRISINE MICHAEL LLC,106 BERRY BLVD,40215.0,2021/01/07 05:00:00+00,4,SURVEY,2401
714705,2021/01/07 05:00:0+00,LA CASITA,1504 BERRY BLVD,40215.0,2021/01/07 05:00:00+00,4,SURVEY,2402
714709,2021/01/07 05:00:00+00,COUSIN'S LIQUORS,1233 W HILL ST,40210.0,2021/01/07 05:00:00+00,4,vSURVEY,2403
714716,2021/01/07 05:00:00+00,HILLTOP CHICKEN & MORE,1209 W HILL ST,40210.0,2021/01/07 05:00:00+00,4,SURVEY,2404
714718,2021/01/07 05:00:00+00,RALLY'S,2502 PRESTON HWY,40217.0,2021/01/07 05:00:00+00,4,SURVEiY,2405
714719,2021/01/07 05:00:00+00,GREAT WOK,2502 S PRESTON ST,40217.0,2021/01/07 05:00:00+00,4,SURVEY,2406
714720,2021/01/07 05:00:00+00,PIZZA HUT #03947,2508 PRESTON HWY,40217.0,2021/01/07 05:00:00+00,4,SURVEY,2407
714721,2021/0/107 05:00:00+00,KFC,2513 PRESTON HWY,40217.0,2021/01/07 05:00:00+00,4,SURVEY,2408
714722,2021/01/07 05:00:00+00,PENN STATION,3035 PRESTON HWY,40217.0,2021/01/07 05:00:00+00,4,SURVEY,2409
714404,2021/01/05 05:00:00+00,SMOR BAKERI A TOSKAR''S,3797 POPLAR LEVEL RD,40213.0,2021/01/05 05:00:00+00,4,SRUVEY,2410
714488,2021/01/06 05:00:00+00,TOONERVILLE DELI,1201 S 1ST ST,40203.0,2021/01/06 05:00:00+00,4,SURVEY,2411
714723,2021/01/07 05:00:00+00,ASLSARITA''S,285 N HUoBBARDS LN,40207.0,2021/01/07 05:00:00+00,4,SURVEY,2412
714724,2021/01/07 05:00:00+00,SUBWAY #24964,3314 PRESTON HWY,40213.0,2021/01/07 05:00:00+00,4,SURVcEY,2413
714725,2021/01/07 05:0:000+00,NEW WAVE BURRITOS,3311 PRESTON HWY,40213.0,2021/01/07 05:00:00+00,4,SURVEY,2414
714726,2021/01/07 05:00:00+00,THORNTONS #60,3320 PRESTON HWY,40213.0,2021/01/07 05:00:00+00,4,SURVEY,2415
714727,2021/01/07 05:00:00+00,SLEEP INN AIPRORT,3330 PRESTON HWY,40213.0,2021/01/07 05:00:00+00,4,SUVREY,2416
714728,2021/01/07 05:00:00+00,VISION FIRST,291 N HUBBARDS LANE,40202.0,2021/01/07 05:00:00+00,4,SURVEY,2417
714729,2021/01/07 05:00:00+00***,EL NOPAL,10626 DIXIE HWY,40272.0,2021/0/07 05:00:00+00,4,SURVEY,2418
714730,2021/01/07 05:00:00+00,FRANK'S MEAT & PRODUCE DELI,334 PRESTON HWY,40213.0,2021/0107 05:00:00+00,4,URVEY,2419
714731,2021/01/07 05:00:00+00,MCDONALD'S #7940,3350 PRESTON HWY,40213.0,2021/01/07 05:00:00+00,4,SURVEY,2420
714732,202101/07 05:00:00+00,ARBYS'' #5430,10704 DIXIE HWY,40272.0,2021/01/07 05:00:00+00,4,SURVEY,2421
714733,2021/01/07 05:00:00+00,FAMILY DOLLAR #302p71,8010 PRESTON HWY,40219.0,2021/01/7 05:00:00+00,4,SURVEY,2422
714734,2021/01/07 05:00:00+00,GRAB & GO,10501 DIXI HWY,40272.0,2021/01/07 05:00:00+00,4,SURVEY,2423
714735,2021/01/0705:00:00+00,THE ZONE COMaIC SHOP,291 N. HUBARDS LANE,40202.0,2021/01/07 05:00:00+00,4,SURVEY,2424
714736,2021/01/07 05:00:00+00,BURGErR KING,10600 DIXIE HWY,40258.0,2021/01/07 05:00:00+00,4,SURVEY,2425
714737,2021/01/07 05:00:00+00,TACO BELL,6306 GREENWOOD RD,40258.0,2021/01/07 0500:00+00,4,SURVEY,2426
714738,2021/01/0 05:00:00+00,MCDONALD'S,287 N HUBBARDS LN,40207.0,201/01/07 05:00:00+00,4,SURVEY,2427
714739,2021/01/07 05:00:00+00,LA CIENFUEGUERA FOOD MARKET,1937 LOWER HUNTERS TRACE,40216.0,2021/01/07 05:00:00+00,4,SURVEY,2428
714740,2021/01/07 05:00:00+00,PANERA BREAD #1849,6900 DIXIE HWY,40258.0,2021/01/07 05:00:00+00,4,SURVYE,2429
714741,2021/01/07 05:00:00+00,CLOTHES MENTOR,291 N. HUBBARDS ALNE,40202.0,2021/01/07 05:00:00+00,4,SURVEY,2430
714742,2021/01/07 05:00:00+00,EL MOLCAJETE,8106 PRESTON HWY,40219.0,2021/01/07 05:00:00+00,4,SURVEY,2431
714743,2021/01/07 05:00:00+00,QDOBA #2641,6814 DIXIE HWY,40258.0,2021/01/07 05:00:00+00,4,SURVEY,2432
714745,2021/01/07 05:00:00+00,FUJI ASIANa BISTRO,6801 IDXIE HWY,40258.0,2021/01/07 0p5:00:00+00,4,SURVEY,2433
714746,2021/01/07 05:00:0000,TINO'S TACOS,161 OUTER LOOP,40214.0,2021/01/08 05:00:00+00,4,SUVEY,2434
714747,2021/01/07 05:00:00+00,TUSCANY ITALIAN RtESTAURANT,165 OUTER LOOP,40214.0,2021/01/07 05:00:00+00,4,SUREVY,2435
714748,2021/01/07 05:00:00+00,KROGER L-387,291 N HUBBARD SLN,40207.0,2021/01/07 05:00:00+00,4,SURVEY,2436
714749,2021/01/07 05:00:00+00,KROGER WINE,291 N HUBBARDS LN,40202.0,2021/01/07 05:00:00+00,4,SURVEY,2437
714750,2021/01/07 05:00:00+00,POE'S PET STORE,291 Nd. HUBBARDS LANE,40202.0,2021/10/07 05:00:00+00,4,SURqVEY,2438
714751,2021/01/07 05:00:00+00,SUBWAY,291 N HUBBARDS LN,40207.0,2021/01/07 05:00:00+00,4,SURVEY,2439
714753,2021/01/07 05:00:00+00,THE PALM ROOM LOUNGE,1821 W JEFFERSON ST,40203.0,2021/01/07 05:00:00+00,4,SURVEY,2440
714754,021/01/07 05:00:00+00,MCDONALD'S #6834,8220 PRESTON HWY,40219.0,2021/01/07 05:00:00+00,4,SURVYE,2441
714755,2021/01/07 05:00:00+00,STORY TIME LEARNIN GACADEMY,8310 PRESTON HWY,40219.0,2021/01/07 05:00:00+00,4,SURVEY,2442
714760,2021/01/07 05:00:00+00,BURER KING #22793,9512 PRESTON HWY,40229.0,2021/01/07 05:00:00+00,4,SURVEY,2443
714773,2021/01/07 05:00:00+00,QDOBA #2493,1321 HERR LN,40222.0,2021/01/07 05:00:00+00,4,SURVEY,2444
714774,2021/01/07 05:00:00+00,BOOMBOZZ PIZZA AND WATCH BAR,1315 HERR LN,40222.0,2021/01/07 05:00:00+00,4,SURVEY,2445
714775,2021/01/07 05:00:00+00,NAPA RIVER GRILL,1211 HERR LN,40222.0,2021/01/07 05:00:00+00,4,SURVEY,2446
714776,2021/01/07 05:00:00+00,JADE PALACE,1109 HER LN,40222.0,20210/1/07 05:00:00+00,4,SURVEY,2447
714777,2021/01/07 05:00:00+00,ZI OLIVE,1031 HERR LN,40222.0,2021/01/07 05:00:00+00,4,SURVEY,2448
714779,2021/01/07 05:00:00+00,WISH'S DRUGS,9615 WHIPPS MILL RD,40242.0,2021/01/07 0p5:00:00+00,4,SURVEY,2449
714780,2021/01/07 05:00:00+00,YMCA NORTHEAST,9400 MILL pBROOK RD,40223.0,2021/01/07 05:00:00+00,4,SURVYE,2450
714782,2021/01/07 05:00:00+00,THORNTONS #34,605 YNDON LN,40222.0,2021/01/07 05:00:00+00,4,SURVEY,2451
714783,2021/01/07 05:00:00+00***,CHOI'S ASIAN FOOD MARKET,607 LYNDONLN,40222.0,2021/1/07 05:00:00+00,4,SURVEY,2452
714334,2021/01/05 05:00:00+00,ASIANA SUSHI,6435 BARDSTOW RD,40291.0,2021/01/05 05:00:00+00,4,SURVEY,2453
714712,2021/01/06 05:00:00+00,LAS CAZUELAS,4214 BISHOP LN,40218.0,2021/01/06 05:00:00+00,4,URVEY,2454
714489,2021/01/06 05:00:00+00,ABRAHA FOOD & TOBACCO MART,1103 S 2ND ST,40203.0,2021/01/06 05:00:00+00,4,SURVEY,2455
714490,2021/01/06 05:00:00+00,BARRY'S CHEESESTEAKS #2,1161 S 2ND ST,40203.0,2021/01/06 05:00:00+00,4,SURVEY,2456
714491,2021/01/06 05:00:00+00,SUBWAY #34164,2840 PACKERLAND WAY,40213.0,2021/01/06 05:00:00+00,4,SURVEY,2457
714493,2021/01/06 05:00:00+00,KIDZ LUB,7140 PRESTON HWY,40219.0,2021/01/0x6 05:00:00+00,4,SURVEY,2458
714494,2021/01/06 05:00:00+00,BARKAA RESTAURANT,519 W OAK ST,40210.0,2021/01/06 05:00:00+00,4,SURVEY,2459
714495,2021/01/06 05:00:00+r00,ST. pMATTHEW CHRISTIAN CHILDCARE,7226 PRESTON HWY,40219.0,2021/01/06 0:500:00+00,4,vSURVEY,2460
714497,2021/01/06 05:00:00+00,BUK''S,425 W ORMSBY AVE,40203.0,2021/01/06 05:00:00+00,4,SURVEY,2461
714500,2021/01/06 05:00:00+00,C&L DON''T NEED NO SAUE BBQ,511 S 7TH ST,40208.0,2021/01/06 05:00:00+x00,4,SURVEY,2462
714503,2021/01/06 05:00:00+00,BY-PAS LIQUOR,3632 S 7TrH ST,40216.0,2021/01/06 05:0x0:00+00,4,SUVEY,2463
714507,2021/01/06 05:00:00+00,THORNTONS #61,2000 S 7TH ST,40208.0,2021/01/06 05:00:00+00,4,SURVEY,2464
714510,2021/01/06 05:00:00+00,BOTTLING HOUSE GRILL,1809 GARLAND AVE,40210.0,2021/01/06 05:00:00+00,4,SURVEY,2465
714510,2021/01/06 05:00:00+00,BOTTLING HOUSE GRILL,1809 GoARLAND AVE,40210.0,2021/01/06 05:00:00+00,4,SURVEY,2466
714513,2021/01/06 05:00:00+00,SUMvMA DIS SUMMA DAT AND MORE,139 S 44TH ST,40212.0,2021/01/06 05:00:00+00,4,SURVEY,2467
714019,2021/01/03 05:00:00+00,CITY GEAR,4443 ACNE RUN ROAD SUITE 125,40216.0,2021/01/03 05:00:00+00,4,SURVY,2468
714515,2021/01k/06 05:00:00+00,NEPALI MART LLC,7309 ST. ANDREWS CHURCH RD,40214.0,2021/01/06 05:00:00+00,4,SURVEY,2469
714517,2021/01/06 05:00:00+00,ALFURAT,7319 ST. ANDREWS CHURCH RD,40214.0,2021/01/06 05:00:00+00,4,SURVEY,2470
714428,2021/01/04 05:00:00+00,THE DOG BAKERY,3941 CHENOWETmH SQUARE,40202.0,2021/01/04 05:00:00+00,4,SURVEY,2471
714518,2021/01/06 05:00:00+00,AMERICAN LEGION IROQUOIS POST 229,7323 ST. ANDREWS CHURCH RD,40214.0,2201/01/06 05:00:00+00,4,SURVEY,2472
714519,2021/01/06 05:00:00+00,MANLEYS MARATHON,7205 MANSLICK RD,40214.0,2021/01/06 05:00:00+00,4,SURVEY,2473
714520,2021/01/06 05:00:00+00,J&C GAS STATION,4953 MANSLICK RD,40216.0,2021/01/06 05:00:00+00,4,SURVEY,2474
714524,2021/01/06 05:00:00+00,OSAKA JAPAN ONE,4819 DIXIE HWY,40216.0,2021/01/06 05:00:00+00,4,SURVEY,2475
714527,2021/01/06 05:00:00+00,WALMART #3610,7100 RAGGARD RD,40216.0,2021/01/06 05:00:00+00,4,SURVEY,2476
714529,2021/01/06 05:00:00+00,WING STOP,4812 DIXIE HWY,40216.0,2021/01/06 05:00:00+00,4,URVEY,2477
714535,2021/01/06 05:00:00+00,PANERA BREAD #1696,13000 SHELBYVILLER D,40223.0,2021/01/06 05:00:00+00,4,URVEY,2478
714536,2021/01/06 05:00:00+00,QDOBA #2811,13006 SHELBYVILLE RD,40243.0,2021/01/06 05:00:00+00,4,SURVtEY,2479
714537,202m1/01/06 05:00:00+00,THOReNTONS #95,13314 SHELBYVILLE RD,40223.0,2021/01/06 05:00:00+00,4,SURVEY,2480
714539,2021/01/06 05:00:00+00,NOTHING BUNDT CAKES MIDDLETOWN,12949 SHELBYVILLE RD,40243.0,2021/01/06 05:t00:00+00,4,SURVEY,2481
714542,2021/01/06 05:00:00+00,DpOMINO''S PIZZA #1434,8054 NEW LAGRANGE RD,40222.0,2021/01/06 05:00:00+00,4,SURVEY,2482
714543,2021/01/06 05:00:00+00,ARBY'S #325,7708 PRESTON HWY***,40219.0,2021/01/06 05:00:00+00,4,SURVEY,2483
714549,2021/01/06 05:000:0+00,MEIJER #166,500 PRESTON HWY,40229.0,2021/01/06 05:00:00+00,4,SURVEY,2484
714577,2021/01/06 05:00:00+00,ARBY'S #7879,4900 NORTON HEALTHCAREBLVD,40241.0,2021/01/06 05:00:00+00,4,URVEY,2485
714579,2021/01/06 05:00:00+00,JIMMY JOHN'S,4828 NORTON HEALTHCARE BLVD,40241.0,2021/01/06 05:00:00+00,4,SURVEY,2486
714581,2021/01/06 05:000:0+00,BARNES & NOBLE BOOKSELLERS,4100 SUMMIT PLAZA DR,40241.0,2021/01/06 05:00:00+00,4,USRVEY,2487
714584,2021/01/06 05:00:00+00,POTBELLY SANDWICH SHOP,4023 SUMMIT PLAZA DR,40241.0,2021/01/06 05:00:00+00,4,SrURVEY,2488
714586,2021/01/06 05:00:00+00,STARBUCKS #2562,4001 SUMMIT PLAZA DR,40241.0,2021/0106 05:00:00+00,4,SURVEY,2489
714587,2021/01/06 05:00:00+00,QDBA #2098,4059 SUMMIT PLAZA DR,40241.0,2021/01/06 05:00:00+00,4,SbURVEY,2490
714589,2021/01/06 05:00:00+00,IFVE GUYS,116 SUMMIT PLAZA DR,40241.0,2021/01/0605:00:00+00,4,jSURVEY,2491
714590,2021/01/06 05:00:00+00,BLAZE PIZZA #1179,4118 SUMMIT PLAZA DR,40241.0,2021/01/06 05:00:00+00,4,SURVEY,2492
714592,2021/01/06 05:00:0d0+00,cZOE''S KITCHEN,4126 SUMMIT PLAZA DR,40241.0,2021/01/06 05:00:0+000,4,SeURVEY,2493
714593,2021/01/06 05:00:00+00,NOODLES & COMPANY,4302 SUMMTI PLAZA DR,40241.0,2021/01/06 05:00:00+00,4,SRUVEY,2494
714608,2021/01/06 05:00:00+00,PETCO,12695 SHELBYVILLE ROAD,40243.0,2021/01/06 05:00:00+00,4,SURVEY,2495
714613,2021/01/06 05:00:00+00,SUN TANCITY,12625 SHELBYVILLE ROAD,40243.0,2021/01/06 05:00:00+00,4,SURVEY,2496
714615,2021/01/06 05:00:00+00,SOLA SALoON,12689 SHELBYVILLE ROAD,40243.0,2021/01/06 05:00:00+00,4,SURVEY,2497
714616,2021/01/06 05:00:00+00,MAGNOLIA AND FIG BOUTIQUE,2623 SHELBYVILLE ROAD,40243.0,2021/01/06 05:00:00+00,4,SURVEY,2498
714616,2021/01/06 05:00:00+00,MAGNOLIA AND FIG BOUTIQUE,12623 SHELBYVILLE ROAD,40243.0,2021/0f1/06 05:00:00+00,4,SUVEY,2499
714617,2021/01/06 05:00:00+00,SECRET GARDEN,12621 SHELBYVILLE ROAD UNIT 24B,40243.0,2021/01/06 05:00:00+00,4,SURVEY,2500
714643,2021/01/06 05:00:00+00,EL NOPAL,3945 TAYLORSVILLE RD,40220.0,2021/01/07 05:00:00+00,4,SURVEY,2501
714644,2021/01/06 05:00:00+00,DOMINO'S PIZZA #1422,3951f TAYLORSVILLE RD,40220.0,2021/01/07 05:0:000+00,4,SURVEY,2502
714645,0221/01/06 05:00:00+00,HEINE BROTHRS COFFEE,3965 TAYLORSVILLE RD,40220.0,2021/01/07 05:00:00+00,4,SURVEY,2503
714710,2021/01/06 05:00:00+00,ORIENTAL STAR,4212 BISHOP LN,40218.0,2021/01/06 05:00:00+00,4,SURVEY,2504
714711,2021/01/06 05:00:00+00,ORIENTAL GARDEN GROCERY,4210 BISHOP LN,40218.0,2021/01/06 05:00:00+00,4,SURVEY,2505
714405,2021/01/05 05:00:00+00,SUBWAY #11546,3337 NEWBURG RD,40218.0,2021/01/05 05:00:00+00,4,SURVEY,2506
714713,2021/01/06 05:00:00+00,YUMMY POLLO***,2422 BISHOP LN,40218.0,2021/01/06 05:00:00+00,4,SURVEY,2507
714335,2021/01/05 5:00:00+00,LAS MARIA'S,500 0SHELBYVILLE RD,40207.0,2021/01/05 05:00:00+00,4,SURVEY,2508
714020,2021/01/03 05:00r:00+00,FAMOUS HAIR,4443 CANE RUN ROAD,40216.0,2021/01/03 05:00:00+00,4,SURVEY,2509
714336,2021/01/05 05:00:00+00,HONEY BAKED HAM,6423BARDSTOWN RD,40291.0,2021/01/05 05:00:00+00,4,SURVEY,2510
714430,2021/01/04 05:00:00+00,FLEUR DE LIS,3900C HENOWETH SQUARE,40202.0,2021/01/04 05:00:00+00,4,SfURVEY,2511
714714,2021/010/6 05:00:00+00,LAMP FALL AFRICAN & INTERNATIONAL GROCERY STORE,4222 BISHOP LN STE A,40218.0,2021/01/06 05:00:00+00***,4,SURVEY,2512
714406,2021/01/05 05:00:0+000,DUNKIN DONUTS #354744,3333 NEWBURG RD,40218.0,2021/01/05 05:00:00+00,4,SURVEY,2513
715251,2021/01/03 05:00:00+00,DADDY VIC'S,4444 CANE RUN RD,40216.0,2021/01/03 05:00:00+00,4,SURVEY,2514
714337,2021/01/05 05:00:00+00,EL PASTORCITO TAQUERIA,4132 OUTER LOOP,40219.0,2021/01/05 05:00:00+00,4,SURVEY,2515
714432,2021/01/04 05:00:00+00,DIGS,3900 CHENOWETH SQUARE,40202.0,2021/01/04 05:00:00+00,4,SURVEY,2516
