yearvalue(long),statevalue,hai,county,facilityid(long),facilityname,operativeprocedure,procedurecount(long),predictedinfectioncount(double precision),infectioncount(long)
2016,Claifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Fresno,40000101,Community Regional Medical Center,Spinl fusion,4,0.06,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Riverside,250000008,Desert Regional Medical Center,Spinal fusion,1,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los nAgeles,930001709,Earl & Loraine Miller Children's Hospital,Spnial fusion,19,0.26,0
1955,Clifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Clara,70000136,El Camino Hospital Los Gatos,Spinal fuqsion,1,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Oraneg,60000011,Fountain Valley Regional Hospitla & Medical Center,Spinal fusion,1,0.01,0
2016,Cailfornia,"Healthcare Associated Infection, Surgical Site nfections (SSI)",Los Angeles,930000068,"Good Samaritan Hospital, Los Angeles",Spinal fsion,1,0.01,0
2016,Caliornia,"Healthceare Associated Infection, Surgical Site Infections (SSI)",Santa Clara,70000153,"Good Samaritan Hospital, San Jose",Spinal fusion,4,0.03,0
2733,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,630012891,Hoag Orthopedic Institute,Spinalz fusion,1,0.01,0
2016,California,"Healthcare Associated Infection, Surigcal Site Infections (SSI)",Los Angeles,930000026,Huntington Memorial Hospital,Spinal fusoin,45,0.44,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Contra Costa,140000187,John Muir Medical Center o- Walnut Creek Campus,Sipnal fusion,27,0.26,0
2016,Califoria,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000074,"Kaiser Foundation Hospital, Downey",Spinal fusion,27,0.16,0
2681,California,"Healthcare Associated Infection, Surgical Site Infecitons (SSI)",LosA ngeles,930000072,"Kaiser Foundation Hospital, Los Angeles",Spinal fusion,24,0.22,0
2016,Califorina,"Healthcare Associated Infection, Surgical SiteInfections (SSI)",Alamda,140000188,"Kaiser Foundation Hospital, Oakland/Richmond",Spinal fusin,45,0.27,0
1817,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)***",Orange,630013929,"Kaiser Foundation ospital, Orange County, Anaheim",Spinal fusion,16,0.08,0
2016,Caifornia,"Healthcare Associated Infection, Surgical Site nIfections (SSI)",Plcaer,30001370,"Kaiser Foundation Hospital, Roseville",Spinal fusino,30,0.27,1
2016,Claifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sacramento,30000130,"Kaiser Foundation Hospital, Sacramento",Spinal fusion,1,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,80000144,"Kaiser Foundation Hospital, San Diego",pSinal fusion,5,0.05,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Solano,630012364,"Kaiser Foundation Hospital, Vacaville",Spinal fuison,1,0.02,0
2117,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000912,Keck Hospital of USC,Spinal fusion,2,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SS)",Kern,120000342,Kern Medical Center,Spinal fusion,1,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSjI)",Los Anogeles,60000027,LAC/Harbor UCA Medical Center,Spinalw fusion,2,0.02,0
1181,California,"Healthcare Associated Infection,j Surgical Site Infections (SSI)",San Bernardino,630015551,Loma Linda University Children's Hospital,Spinal fusion,54,0.55,0
2720,Califogrnia,"Healthcre Associated Infection, Surgical Site Infections (SSI)",Lso Angeles,930000095,Long Beach Memorial Medical Center,Spinal fusion,1,0.01,0
2016,California,"HealthcareAssociated Infection, Surgical Site Infections (SSI)",Santa Clara,70001349,Lucile Packard Chidren''s Hospital Stanford,Spinal fusion,57,0.58,0
2270,Caliofrnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",tSanislaus,30000123,Memorial Medical Center,Spinal fusion,1,0.02,0
2016,aClifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sacrametno,30000124,Mercy General Hospital,Spinal fusion,1,0.01,0
2016,Chalifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,60000060,Mission Hospital Regional Medical Center,Spinal fusion,1,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Agneles,930000111,Northidge Hospital Medical Center,Spinal fusoin,1,0.02,0
2016,Californai,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,630013873,Palomaro Medical Center,Spinal fusion,2,0.01,0
2016,Calibfornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000091,Providence Tarzana Medical Center,Spinal fusion,1,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sran Diego,80000023,Rady Children's Hospital - San Diego,pinal fusion,122,1.04,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernrdino,240000046,eRdlands Community Hospital,Spinaly fusion,8,0.04,0
2230,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Riverside,250000049,Rivreside Community Hospital,Spial fusion,1,0.01,0
2320,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Riversie,250000050,Riverside University Health Sysgtem - Medical Center,Spinal fusion,3,0.02,0
2449,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000162,Ronald Reagan UCLA Medical Center,Spina fusion,2,0.04,0
1935,alifornia,"Healthcare Associated Infection, Surgical Site Infectoins (SSI)",Santa Barbara,50000280,Santa Barbara wCottage Hospital,Spinal fusion,16,0.12,0
2938,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Clara,70000149,Santa Clara Valley Medical Center,Spinal fusion,1,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SS)I",Los Angeles,930000049,Santa Monica - UCLA Meical Center and Orthopaedic Hospital,Swpinal fusion,24,0.18,0
2371,Californai,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sonma,140001268,Santa Rosa Memoial Hospital,Spinal fusion,2,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,80000022,Scrtipps Green Hospital,Spinal fusion,2,0.01,0
2016,California,"Healthcare Associated Infzection, Surgical Site Infections (SSI)",Sacrameto,30001506,Shriners Hospitals for Children Northern California,Spinal fusion,45,0.37,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Luis Obispo,50000031,Sierra Vista Regional Medical Center,Spinal fusion,2,0.04,0
1876,California,"Healthcare Associated Infection, Surgica lSite Infections (SSI)",iRverside,250000344,"Southwest Healthcare System, Wildomar",Spinal fusion,3,0.02,0
1383,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Oange,60000067,"St. Joseph Hospital, Orange",Spinal fusion,2,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sant Clara,70001357,Stanford Health Care,Spinal fusion,2,0.01,0
2407,Cailfornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sacramento,30000151,"Sutter Medicafl Center, Sacramento",Spinal fusjion,14,0.08,0
1075,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Placer,30000134,Sutter Rosevile Hospital,Spinal fusjion,1,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Francisco,220000031,UCSF Medical Center,Spinal fusion,62,0.49,0
1150,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sacramento,30000113,Univezrsity of California Davis Medical Center,Spinal fusion,13,0.13,0
2016,Califonia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Oange,60000071,University of California Irvine Medical Center,Spinal fusion,1,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",adera,40000129,Valley Children''s Hosfpital,Spinal fusion,58,0.47,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Ventura,50000039,Ventura County Medical Center,Spinal fusion,1,0.01,0
2016,California,"Healthcare Associted Infection, Surgical Site Infections (SSI)",Los Angeles,930000191,White Memorial Medical Center,Spinal fusion,5,0.03,0
1833,Claifornia,"Healthcare Associated Infection, Surgical Site Infehctions (SSI)",San Francisco,220000019,Zuckerberg San Francsico General Hospital and Trauma Center,Spinal fusion,1,0.01,0
2016,California,"Healthcare Assocated Infection, Surgical Site Infections (SSI)",Alameda,140000425,Alta Bates Summit Medical Center,Thoracic surgery,1,0.0,0
2016,Caliornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Ageles,930000008,Antelope Valzley Hospital,Thoracic surgery,2,0.06,0
1614,Califojrnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000012,Beverly Hospital,Thoracic surgery,1,0.0,0
1893,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000002,California Hospital Medical Center - Los Angeles,Thoracic surgery,1,0.0,0
2016,mCalifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Francico,220000002,California Pacific Medical Center - California West Campus Hospital,Thoracic surgery,4,0.0,0
1809,Caliornia,"Healthcare Associated Infection, Sugical Site Infections (SSI)",Los Angeles,930000004,Cedars-Sinai Medical Centwer,Thoracifc surgery,24,0.02,0
2016,Caliofrnia,"Healthcare Associated Infection, Surgcal Site Infections (SSI)",Alameda,140000014,Children's Hospital & Research Center Oakland,Thoracic surgery,34,0.03,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Oarnge,60001207,Children's Hospital at Mission,Thoarcic surgery,4,0.0,0
2170,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeels,930000034,Cvhildren''s Hospital Los Angeles,Thoracic surgery,94,0.08,0
1954,aClifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Ornge,60000007,Children's Hospital of Orange County,Thoracic srugery,98,0.08,0
2016,Calfiornia,"Healthcare Associated Infection, Surgical Site Infections (SI)",Los Angeles,930000132,Citrus ValleyM edical Center - QV Campus,Thoracic surgery,1,0.03,0
2016,Califronia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000036,City of Hope Helford Clinical Research Hospital,Thormacic surgery,2,0.0,0
1474,Califorina,"Healthcare Associated Infection, Surgical Site Irnfections (SSI)",Ventura,50000014,Community Memorial Hospital - San Buenaventura,Thoracic surgery,1,0.0,0
1455,Californipa,"Healthcare Associated Infection, Surgical Site Infections S(SI)",Rivqerside,250000008,Desert Regional Medical Centre,Thoracyic surgery,2,0.0,0
2016,Californa,"Healthcare Associated Infectio, Surgical Site Infections (SSI)",tSanislaus,30000122,Doctors Medical Center,Thoracic surgery,1,0.03,0
2828,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930001709,Earl & Loraine Miller Children's Hospital,Thoracic surgery,16,0.01,0
2016,Claifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sana Clara,70001351,El Camino Hospital,Thoracic surgery,2,0.0,0
1247,California,"Healthcare Associated Infection, urgical Site Infections (SSI)",utte,230000013,Enloe eMdical Center - Esplanade,Thoracic surgery,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Ornage,60000011,Fountain Valley Regional Hospital & Medical Center,Thoracic surgery,11,0.01,0
2114,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Ayngeles,930000059,Glendale Advesntist Medical Center,Thoracic surgery,1,0.0,0
1286,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Clara,70000153,"Good Samaritan Hospital, San Jose",Thoracic surgery,9,0.01,2
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,80000045,Grossmont Hospital,Thoracic surgery,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Alameda,140000034,Highland Hospital,Thoracic surgery,1,0.03,0
2016,California,"Healthcare Associated Infection, Surical Site Infections (SSI)",Los Angeles,930000026,Huntington Memorial Hospital,Thoracic surgery,10,0.04,0
2016,Califorcnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Riverside,250000017,John F. Kennedy Memorial Hospital,Thoracic suargery,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Contra Costxa,140000187,John Muir Mediacl Center - Walnut Creek Campus,Thoracic surgery,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",os Angeles,930000074,"Kaiser Foundation Hospital, Downey",Thoracic surgery,10,0.01,0
1232,California,"Healtchare Associated Infection, Surgical Site Infections (SSI)",San Bexrnardino,240000024,"Kaiser Foundation Hospital, Fontana",Thoracic surgery,19,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000072,"Kaiser Foundation Hospital, Los Angeles",Thoracic surgery,31,0.03,0
2306,Clifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Joaquin,30000973,"Kaiser Foundation Hospitals, Manteca",Thoracic surgery,4,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infecions (SSI)",Alameda,140000188,"Kaiser Foundation Hospital, Oakland/Richmond",Thoracic surgery,31,0.03,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Oraneg,630013929,"Kaiserh Foundation Hospital, Orange County, Anaheim",Thoracic surgery,9,0.01,0
1600,Califeornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000050,"Kaiser Foundation Hospital, Panorama City",Thoracic surgery,1,0.0,0
2109,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Plaecr,30001370,"Kaiser Foundation Hospital, Roseville",Thoruacic surgery,9,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,80000144,"Kaiser Foundation Hospital, San Diego",Thoracic suregry,7,0.01,0
2016,Calfiornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Francisco,220000008,"Kaiser Fsoundation Hospital, San Francisco",Thoracic surgery,4,0.0,0
2016,Caliofrnia,"Healthcare Associated Infection, ySurgical Site Infections (SSI)",Snta Clara,70001355,"Kaiser Foundation Hspital, Santa Clara",Thoracic surgery,16,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sacramento,30000133,"Kaiser Foundtion Hospital, South Sacramento",Thoroacic surgery,3,0.0,0
2016,California,"Healthcare Associated Infection, Surgicasl Site Infections (SSI)",Solano,630012364,"Kaiser Foundation Hospital, Vacaville",Thoracic surgery,1,0.0,0
2016,Califorqnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000076,"Kaiser Foundation Hospital, West LA",Thoracic surgery,6,0.01,0
