year,state,hai,operative_procedure,facid_one,facility_name_one,facid_two,facility_name_two,facid_three,facility_name_three,county,procedure_count,infection_count,sir,comparison,sir_nine_fivecill,sir_nine_fiveciul,notes
2013,California,SSI,Exploratory laparotomy,120001467,Tulare Regional Medical Center,.,.,.,.,Tulare,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI,Exploratory laparotomy,50000037,"Twin Cities Community Hospital, Templeton",.,.,.,.,San Luis Obispo,49.0,2.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI,Exploratory laparotomy,220000031,"UCSF Medical Center, San Francisco",220000015,"UCSF Medical Center at Mount Zion, San Francisco",.,.,San Francisco,1075.0,1.0,0.09,Low,0.0,0.44,† See data dictionary
2013,California,SSI,Exploratory laparotomy,930000187,"USC Verdugo Hills Hospital, Glendale",.,.,.,.,Los Angeles,58.0,1.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI,Exploratory laparotomy,110000070,"Ukiah Valley Medical Center/Hospital Drive, Ukiah",.,.,.,.,Mendocino,145.0,0.0,0.0,No Difference,0.0,4.82,NULL
2013,California,SSI,Exploratory laparotomy,30000113,"University of California Davis Medical Center, Sacramento",.,.,.,.,Sacramento,652.0,3.0,0.53,No Difference,0.13,1.43,NULL
2013,California,SSI,Exploratory laparotomy,60000071,"University of California Irvine Medical Center, Orange",.,.,.,.,Orange,506.0,1.0,0.2,Low,0.01,0.99,NULL
2013,California,SSI,Exploratory laparotomy,90000154,"University of California, San Diego Medical Center",090001116,"UCSD-La Jolla, John M.& Sally B. Thornton Hospital",.,.,San Diego,349.0,9.0,2.97,High,1.45,5.45,† See data dictionary
2013,California,SSI,Exploratory laparotomy,930000129,"Valley Presbyterian Hospital, Van Nuys",.,.,.,.,Los Angeles,196.0,0.0,0.0,No Difference,0.0,2.46,NULL
2013,California,SSI,Exploratory laparotomy,140000797,"Valleycare Medical Center, Pleasanton",140000199,"Valley Memorial Hospital, Livermore",.,.,Alameda,41.0,0.0,NULL,NULL,NULL,NULL,† See data dictionary
2013,California,SSI,Exploratory laparotomy,50000039,Ventura County Medical Center,630010957,"Ventura County Medical Center, Santa Paula Hospital",.,.,Ventura,119.0,2.0,3.02,No Difference,0.37,10.9,† See data dictionary
2013,California,SSI,Exploratory laparotomy,240000054,"Victor Valley Community Hospital, Victorville",.,.,.,.,San Bernardino,111.0,0.0,0.0,No Difference,0.0,6.24,NULL
2013,California,SSI,Exploratory laparotomy,140000118,"Washington Hospital, Fremont",.,.,.,.,Alameda,96.0,1.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI,Exploratory laparotomy,70000155,Watsonville Community Hospital,.,.,.,.,Santa Cruz,32.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI,Exploratory laparotomy,60000016,"West Anaheim Medical Center, Anaheim",.,.,.,.,Orange,45.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI,Exploratory laparotomy,930000028,West Hills Hospital and Medical Center,.,.,.,.,Los Angeles,177.0,0.0,0.0,No Difference,0.0,2.86,NULL
2013,California,SSI,Exploratory laparotomy,60000074,Western Medical Center  Anaheim,.,.,.,.,Orange,31.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI,Exploratory laparotomy,60000073,Western Medical Center Santa Ana,.,.,.,.,Orange,82.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI,Exploratory laparotomy,930000191,"White Memorial Medical Center, Los Angeles",.,.,.,.,Los Angeles,91.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI,Exploratory laparotomy,930000151,Whittier Hospital Medical Center,.,.,.,.,Los Angeles,61.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI,Exploratory laparotomy,30000146,Woodland Memorial Hospital,.,.,.,.,Yolo,31.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI,Knee prosthesis,06000002,"AHMC Anaheim Regional Medical Center, Anaheim",,.,***,***,Orange,130.0,1.0,1.21,No Difference,0.03,6.75,NULL
2013,California,SSI,Knee prosthesis,40000122,"Adventist Medical Center, Hanford",630012960,Adventist Medical Center-Selma,***,***,Kings-Fresno,247.0,0.0,0.0,No Difference,0.0,1.53,† See data dictionary
2013,California,SSI,Knee prosthesis,140000034,"Alameda Conuty Medical Center, Oakland",140000184,"Alameda County Medical Center-Fairmont Campus, San Leandro",.,.,Alameda,53.0,0.0,NULL,NULL,NULL,NULL,† See data dictionary
2013,California,SSI,Knee prosthesis,140000011,Alameda Hosptial,.,.,.,.,Alameda,23.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI,Knee prosthesis,930000005,Alhambra Hospital Medical Center,.,.,.,.,Los Angeles,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI,Knee prosthesis,140000012,"Alta Bates Summit Medical Center, Alta Bates Campus, Berkeley",140000006,"Alta Bates Summit Medical Center, Herrick Campus, Berkeley",.,.,Alajmeda,162.0,1.0,1.15,No Difference,0.03,6.38,† See data dictionary
2013,California,SSI,Knee prosthesis,140000425,"Alta Bates Summit Medical Center, Oakland",140000203,"Alta Bates Summit Medical Center, Summit Campus, Oakland",.,.,Almaeda,317.0,5.0,2.31,No Difference,0.85,5.12,† See data dictionary
2013,California,SSI,Knee prosthesis,90000013,"Alvarado Hospital Medical Center, Campus #1, San Diego",090000839,"Alvarado Hospital Medical Center, Campus #2, San Diego",.,.,San Diego,92.0,0.0,NULL,NULL,NULL,NULL,† See data dictionary
2013,California,SSI,Knee prosthesis,930000008,"Antelope Valley Hospital, Lancaster",.,.,.,.,Los Angeles,230.0,2.0,1.09,No Difference,0.18,3.61,NULL
2013,California,SSI,Knee prosthesis,240000100,"Arrowhead Regional Medical Center, Colton",.,.,.,.,San Bernardino,36.0,1.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI,Knee prosthesis,120001330,Bakersfield Heart Hospital,.,.,.,.,Kern,102.0,0.0,0.0,No Difference,0.0,7.11,NULL
2013,California,SSI,Knee prosthesis,120000338,Bakersfield Memorial Hospital,.,.,.,.,Kern,279.0,2.0,1.32,No Difference,0.22,4.36,NULL
2013,California,SSI,Knee prosthesis,240000001,Barstow Community Hospital,.,.,.,.,San Bernardino,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI,Knee prosthesis,30000114,"Barton Memorial Hospital, South Lake Tahoe",.,.,.,.,El Dorado,131.0,0.0,0.0,No Difference,0.0,4.85,NULL
2013,California,SSI,Knee prosthesis,930000012,"Beverly Hospital, Montebello",.,.,.,.,Los Angeles,66.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI,Knee prosthesis,230000001,"Biggs Gridley Memorial Hospital, Gridley",.,.,.,.,Butte,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI,Knee prosthesis,930000002,"California Hospital Medical Center, Los Angeles",.,.,.,.,Los Angeles,106.0,1.0,1.35,No Difference,0.03,7.54,NULL
2013,California,SSI,Knee prosthesis,220000023,"California Pacific Medical Center, Davies Campus Hospital, SF",.,.,.,.,San Francisco,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI,Knee prosthesis,220000022,"California Pacific Medical Center, Pacific Campus Hospital, SF",220000002,"California Pacific Medical Center, CA West Campus  Hospital, SF",.,.,San Francisco,469.0,1.0,0.27,No Difference,0.01,1.32,† See data dictionary
2013,California,SSI,Knee prosthesis,220000018,"California Pacific Medical Center, St Luke's Campus, San Francisco",.,.,.,.,San Francisco,38.0,1.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI,Knee prosthesis,930000004,"Cedars-Sinai Medical Center, Los Angeles",.,.,.,.,Los Angeles,862.0,4.0,0.65,No Difference,0.21,1.56,NULL
2013,California,SSI,Knee prosthesis,930000022,"Centinela Hospital Medical Center, Inglewood",.,.,.,.,Los Angeles,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI,Knee prosthesis,60000006,"Chapman Medical Center, Orange",.,.,.,.,Orange,81.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI,Knee prosthesis,930000034,Childrens Hospital of Los Angeles,.,.,.,.,Los Angeles,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI,Knee prosthesis,220000003,"Chinese Hospital, San Francisco",.,.,.,.,San Francisco,26.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI,Knee prosthesis,240000003,"Chino Valley Medical Center, Chino",.,.,.,.,San Bernardino,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI,Knee prosthesis,930000070,"Citrus Valley Medical Center, IC , Covina",930000132,"Citrus Valley Medical Center, QV,  West Covina",.,.,Los Angeles,285.0,0.0,0.0,No Difference,0.0,1.51,† See data dictionary
2013,California,SSI,Knee prosthesis,930000036,"City of Hope Helford Clinical Research Hospital, Duarte",.,.,.,.,Los Angeles,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI,Knee prosthesis,40000095,Clovis Community Medical Center,.,.,.,.,Fresno,68.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI,Knee prosthesis,930000038,"Coast Plaza Hospital, Norwalk",.,.,.,.,Los Angeles,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI,Knee prosthesis,60000021,"Coastal Communities Hospital, Santa Ana",.,.,.,.,Orange,24.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI,Knee prosthesis,240000082,Community Hospital of San Bernardino,.,.,.,.,San Bernardino,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI,Knee prosthesis,70000137,"Community Hospital of The Monterey Peninsula, Monterey",.,.,.,.,Monterey,227.0,1.0,0.7,No Difference,0.04,3.44,NULL
2013,California,SSI,Knee prosthesis,50000014,"Community Memorial Hospital, San Buenaventura, Ventura",.,.,.,.,Ventura,256.0,0.0,0.0,No Difference,0.0,1.88,NULL
2013,California,SSI,Knee prosthesis,40000101,"Community Regional Medical Center, Fresno",.,.,.,.,Fresno,258.0,4.0,1.97,No Difference,0.63,4.76,NULL
2013,California,SSI,Knee prosthesis,930000040,Community and Mission Hospital of Huntington Park,.,.,.,.,Los Angeles,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI,Knee prosthesis,250000006,"Corona Regional Medical Center, Campus #1",250000007,"Corona Regional Medical Center, Campus #2",.,.,Riverside,30.0,0.0,NULL,NULL,NULL,NULL,† See data dictionary
2013,California,SSI,Knee prosthesis,30000117,"Dameron Hospital, Stockton",.,.,.,.,San Joaquin,356.0,0.0,0.0,No Difference,0.0,1.36,NULL
2013,California,SSI,Knee prosthesis,120000336,Delano Regional Medical Center,.,.,.,.,Kern,37.0,2.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI,Knee prosthesis,250000008,"Desert Regional Medical Center, Palm Springs",.,.,.,.,Riverside,344.0,0.0,0.0,No Difference,0.0,1.71,NULL
2013,California,SSI,Knee prosthesis,240001330,"Desert Valley Hospital, Victorville",.,.,.,.,San Bernardino,35.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI,Knee prosthesis,30000118,Doctors Hospital of Manteca,.,.,.,.,San Joaquin,59.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI,Knee prosthesis,930000188,"Doctors Hospital of West Covina, Inc, West Covina",.,.,.,.,Los Angeles,25.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI,Knee prosthesis,30000122,"Doctors Medical Center, Modesto",.,.,.,.,Stanislaus,254.0,1.0,0.64,No Difference,0.03,3.15,NULL
2013,California,SSI,Knee prosthesis,110001204,"Doctors Medical Center, San Pablo",.,.,.,.,Contra Costa,63.0,1.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI,Knee prosthesis,70000139,Dominican Hospital,.,.,.,.,Santa Cruz,161.0,2.0,1.96,No Difference,0.33,6.49,NULL
2013,California,SSI,Knee prosthesis,930000052,Downey Regional Medical Center,.,.,.,.,Los Angeles,263.0,0.0,0.0,No Difference,0.0,1.26,NULL
2013,California,SSI,Knee prosthesis,930000053,"East Los Angeles Doctors Hospital, Los Angeles",.,.,.,.,Los Angeles,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI,Knee prosthesis,140000183,"Eden Medical Center, Castro Valley",.,.,.,.,Alameda,152.0,2.0,2.07,No Difference,0.25,7.47,NULL
2013,California,SSI,Knee prosthesis,250000011,"Eisenhower Medical Center, Rancho Mirage",.,.,.,.,Riverside,466.0,1.0,0.35,No Difference,0.02,1.7,NULL
2013,California,SSI,Knee prosthesis,70000136,"El Camino Hospital, Los Gatos",.,.,.,.,Santa Clara,256.0,0.0,0.0,No Difference,0.0,1.88,NULL
2013,California,SSI,Knee prosthesis,70001351,"El Camino Hospital, Mountain View",.,.,.,.,Santa Clara,302.0,1.0,0.4,No Difference,0.02,1.97,NULL
2013,California,SSI,Knee prosthesis,90000040,El Centro Regional Medical Center,.,.,.,.,Imperial,132.0,1.0,1.62,No Difference,0.04,9.05,NULL
2013,California,SSI,Knee prosthesis,30000125,"Emanuel Medical Center Inc, Turlock",.,.,.,.,Stanislaus,88.0,2.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI,Knee prosthesis,930000054,"Encino Hospital Medical Center, Encino",.,.,.,.,Los Angeles,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI,Knee prosthesis,230000013,"Enloe Medical Center-Cohasset, Chico",230000002,"Enloe Medical Center-Esplanade, Chico",230000405,"Enloe Rehabilitation Center, Chico",Butte,239.0,1.0,0.72,No Difference,0.04,3.54,† See data dictionary
2013,California,SSI,Knee prosthesis,230000019,"Fairchild Medical Center, Yreka",.,.,.,.,Siskiyou,50.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI,Knee prosthesis,80000043,Fallbrook Hospital District,.,.,.,.,San Diego,134.0,0.0,0.0,No Difference,0.0,5.21,NULL
2013,California,SSI,Knee prosthesis,230000005,"Feather River Hospital, Paradise",.,.,.,.,Butte,163.0,1.0,1.09,No Difference,0.03,6.06,NULL
2013,California,SSI,Knee prosthesis,930000056,"Foothill Presbyterian Hospital-Johnston Memorial, Glendora",.,.,.,.,Los Angeles,44.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI,Knee prosthesis,60000011,Fountain Valley Regional Hospital & Medical Center,060000936,Fountain Valley Regional Hospital & Medical Center,.,.,Orange,243.0,1.0,0.74,No Difference,0.04,3.62,† See data dictionary
2013,California,SSI,Knee prosthesis,110000008,"Frank R. Howard Memorial Hospital, Willits",,.,t.,***,Mendocino,154.0,0.0,0.0,No Difference,0.0,2.98,NULL
2013,California,SSI,Knee prosthesis,230000261,"Fremont Medical Center, Yuba City",230000260,"Rideout Memorial Hospital, Marysville",.,.,Sutter-Yuba,27.0,0.0,NULL,NULL,NULL,NULL,† See data dictionary
2013,California,SSI,Knee prosthesis,50000016,"French Hospital Medical Center, San Luis Obispo",.,.,.,.,San Luis Obispo,205.0,0.0,0.0,No Difference,0.0,3.98,NULL
2013,California,SSI,Knee prosthesis,40000254,Fresno Surgical Hospital,.,.,.,.,Fresno,1075.0,0.0,0.0,Low,0.0,0.6,NULL
2013,California,SSI,Knee prosthesis,60000058,Garden Grove Hospital and Medical Center,.,.,.,.,Orange,21.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI,Knee prosthesis,930000058,"Garfield Medical Center, Monterey Park",.,.,.,.,Los Angeles,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI,Knee prosthesis,70000141,"George L. Mee Memorial Hospital, King City",.,.,.,.,Monterey,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI,Knee prosthesis,930000059,Glendale Adventist Medical Center,.,.,.,.,Los Angeles,387.0,3.0,0.73,No Difference,0.19,1.98,NULL
2013,California,SSI,Knee prosthesis,930000093,Glendale Memorial Hospital and Health Center,.,.,.,.,Los Angeles,135.0,0.0,0.0,No Difference,0.0,3.74,NULL
2013,California,SSI,Knee prosthesis,50000017,"Goleta Valley Cottage Hospital, Santa Barbara",.,.,.,.,Santa Barbara,320.0,1.0,0.48,No Difference,0.02,2.37,NULL
2013,California,SSI,Knee prosthesis,930000068,"Good Samaritan Hospital, Los Angeles",.,.,.,.,Los Angeles,296.0,2.0,0.73,No Difference,0.12,2.42,NULL
2013,California,SSI,Knee prosthesis,70000153,"Good Samaritan Hospital, San Jose",070000154,"Mission Oaks Hospital, Los Gatos",.,.,Santa Clara,297.0,0.0,0.0,No Difference,0.0,1.71,† See data dictionary
2013,California,SSI,Knee prosthesis,80000045,"Grossmont Hospital, La Mesa",.,.,.,.,San Diego,329.0,1.0,0.47,No Difference,0.02,2.32,NULL
2013,California,SSI,Knee prosthesis,70000142,"Hazel Hawkins Memorial Hospital, Hollister",.,.,.,.,San Benito,25.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI,Knee prosthesis,110000009,Healdsburg District Hospital,***,.,.,.,Sonoma,50.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI,Knee prosthesis,250000012,Hemet Valley Medical Center,.,.,.,.,Riverside,60.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI,Knee prosthesis,930000063,"Henry Mayo Newhall Memorial Hospital, Valencia",.,.,.,.,Los Angeles,89.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI,Knee prosthesis,240000014,"Hi-Desert Medical Center, Joshua Tree",.,.,.,.,San Bernardino,34.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI,Knee prosthesis,60000014,"Hoag Memorial Hospital Presbyterian, Newport Beach",060001022,"Hoag Hospital, Irvine",.,.,Orange,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI,Knee prosthesis,630012891,Hoag Orthopedic Hospitalital,.,.,.,.,Orange,1625.0,1.0,0.13,Low,0.01,0.66,NULL
2013,California,SSI,Knee prosthesis,930000065,"Hollywood Presbyterian Medical Center, Los Angeles",.,.,.,.,Los Angeles,46.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI,Knee prosthesis,60000015,Huntington Beach Hospital,.,.,.,.,Orange,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI,Knee prosthesis,930000026,"Huntington Memorial Hospital, Pasadena",.,.,.,.,Los Angeles,521.0,1.0,0.28,No Difference,0.01,1.36,NULL
2013,California,SSI,Knee prosthesis,250000017,"John F. Kennedy Memorial Hospital, Indio",.,.,.,.,Riverside,417.0,2.0,1.2,No Difference,0.2,3.97,NULL
2013,California,SSI,Knee prosthesis,140000196,"John Muir Medical Center, Concord",.,.,.,.,Contra Costa,254.0,2.0,1.55,No Difference,0.26,5.11,NULL
2013,California,SSI,Knee prosthesis,140000187,"John Muir Medical Center, Walnut Creek",.,.,.,.,Contra Costa,816.0,4.0,0.8,No Difference,0.26,1.94,NULL
2013,California,SSI,Knee prosthesis,110000011,"Kaiser Foundation Hospital & Rehab. Center, Vallejo",.,.,.,.,Solano,240.0,0.0,0.0,No Difference,0.0,2.13,NULL
2013,California,SSI,Knee prosthesis,930000071,"Kaiser Foundation Hospital South Bay, Harbor City",.,.,.,.,Los Angeles,411.0,1.0,0.52,No Difference,0.03,2.57,NULL
2013,California,SSI,Knee prosthesis,630011203,"Kaiser Foundation Hospital, Antioch",.,.,.,.,Contra Costa,586.0,0.0,0.0,Low,0.0,0.95,NULL
2013,California,SSI,Knee prosthesis,930001543,"Kaiser Foundation Hospital, Baldwin Park",.,.,.,.,Los Angeles,521.0,0.0,0.0,No Difference,0.0,1.18,NULL
2013,California,SSI,Knee prosthesis,930000074,"Kaiser Foundation Hospital, Downey, Bellflower",.,.,.,.,Los Angeles,578.0,1.0,0.36,No Difference,0.02,1.75,NULL
2013,California,SSI,Knee prosthesis,240000024,"Kaiser Foundation Hospital, Fontana",.,.,.,.,San Bernardino,432.0,1.0,0.52,No Difference,0.03,2.55,NULL
2013,California,SSI,Knee prosthesis,40000949,"Kaiser Foundation Hospital, Fresno",.,.,.,.,Fresno,264.0,0.0,0.0,No Difference,0.0,2.31,NULL
2013,California,SSI,Knee prosthesis,140000189,"Kaiser Foundation Hospital, Hayward/Fremont",140001086,"Kaiser Foundation Hospital, Fremont",.,.,Alameda,429.0,0.0,0.0,No Difference,0.0,1.24,† See data dictionary
2013,California,SSI,Knee prosthesis,630011745,"Kaiser Foundation Hospital, Irvine",.,.,.,.,Orange,709.0,0.0,0.0,Low,0.0,0.83,NULL
2013,California,SSI,Knee prosthesis,930000072,"Kaiser Foundation Hospital, Los Angeles",.,.,.,.,Los Angeles,452.0,1.0,0.34,No Difference,0.02,1.67,NULL
2013,California,SSI,Knee prosthesis,30000973,"Kaiser Foundation Hospital, Manteca",630011683,"Kaiser Foundation Hospital, Modesto",.,.,Stanislaus-San Joaquin,433.0,0.0,0.0,Low,0.0,0.97,† See data dictionary
2013,California,SSI,Knee prosthesis,630011959,"Kaiser Foundation Hospital, Moreno Valley",.,.,.,.,Riverside,40.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI,Knee prosthesis,140000188,"Kaiser Foundation Hospital, Oakland/Richmond",140000191,"Kaiser Foundation Hospital, Richmond Campus",.,.,Alameda-Contra Costa,423.0,3.0,0.92,No Difference,0.23,2.5,† See data dictionary
2013,California,SSI,Knee prosthesis,630013398,"Kaiser Foundation Hospital, Ontario",.,.,.,.,San Bernardino,29.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI,Knee prosthesis,930000050,"Kaiser Foundation Hospital, Panorama City",.,.,.,.,Los Angeles,579.0,1.0,0.34,No Difference,0.02,1.7,NULL
2013,California,SSI,Knee prosthesis,220000010,"Kaiser Foundation Hospital, Redwood City",.,.,.,.,San Mateo,185.0,1.0,0.99,No Difference,0.05,4.86,NULL
2013,California,SSI,Knee prosthesis,250000707,"Kaiser Foundation Hospital, Riverside",.,.,.,.,Riverside,428.0,1.0,0.44,No Difference,0.02,2.18,NULL
2013,California,SSI,Knee prosthesis,30001370,"Kaiser Foundation Hospital, Roseville",.,.,.,.,Placer,720.0,2.0,0.59,No Difference,0.1,1.94,NULL
2013,California,SSI,Knee prosthesis,30000130,"Kaiser Foundation Hospital, Sacramento",.,.,.,.,Sacramento,301.0,0.0,0.0,No Difference,0.0,1.33,NULL
2013,California,SSI,Knee prosthesis,80000144,"Kaiser Foundation Hospital, San Diego",.,.,.,.,San Diego,384.0,5.0,1.54,No Difference,0.56,3.4,NULL
2013,California,SSI,Knee prosthesis,220000008,"Kaiser Foundation Hospital, San Francisco",.,.,.,.,San Francisco,249.0,0.0,0.0,No Difference,0.0,1.89,NULL
2013,California,SSI,Knee prosthesis,70000150,"Kaiser Foundation Hospital, San Jose",.,.,.,.,Santa Clara,242.0,1.0,0.96,No Difference,0.05,4.73,NULL
