OBJECTID,ElmType,SciName,CommonName,ElmCode,FedStatus,CalStatus,CDFWStatus,RPlantRank,CountyName,CountyCode,DataStatus,TaxonSort
13191,Community - Terrestrial,Sycamore Alluvial Woodland,Sycamore Alluvial Woodland,CTT62100CA,None,None,-,-,Stanislaus,STA,Mapped,Community - Terrestrial - Sycamore Alluvial Woodland
13192,Community - Terrestrial,Elderberry Savanna,Elderberry Savanna,CTT63440CA,None,None,-,-,Stanislaus,STA,Mapped,Community - Terrestrial - Elderberry Savanna
13193,Animals - Crustaceans,Branchinecta conservatio,Conservancy fairy shrimp,ICBRA03010,Endangered,None,-,-,Stanislaus,STA,Mapped,Animals - Crustaceans - Branchinectidae - Branchinecta conservatio
13194,Animals - Crustaceans,Branchinecta lynchi,vernal pool fairy shrimp,ICBRA03030,Threatened,None,-,-,Stanislaus,STA,Mapped and Unprocessed,Animals - Crustaceans - Branchinectidae - Branchinecta lynchi
13195,Animals - Crustaceans,Linderiella occidentalis,California linderiella,ICBRA06010,None,None,-,-,Stanislaus,STA,Mapped and Unprocessed,Animals - Crustaceans - Chirocephalidae - Linderiella occidentalis
13196,Animals - Crustaceans,Lepidurus packardi,vernal pool tadpole shrimp,ICBRA10010,Endangered,None,-,-,Stanislaus,STA,Mapped and Unprocessed,Animals - Crustaceans - Triopsidae - Lepidurus packardi
13197,Animals - Insects,Desmocerus californicus dimorphus,valley elderberry longhorn beetle,IICOL48011,Threatened,None,-,-,Stanislaus,STA,Mapped and Unprocessed,Animals - Insects - Cerambycidae - Desmocerus californicus dimorphus
13198,Animals - Insects,Lytta moesta,moestan blister beetle,IICOL4C020,None,None,-,-,Stanislaus,STA,Mapped,Animals - Insects - Meloidae - Lytta moesta
13199,Animals - Insects,Rhaphiomidas trochilus,San Joaquin Valley giant flower-loving fly,IIDIP05010,None,None,-,-,Stanislaus,STA,Mapped,Animals - Insects - Mydidae - Rhaphiomidas trochilus
13200,Animals - Insects,Myrmosula pacifica,Antioch multilid wasp,IIHYM15010,None,None,-,-,Stanislaus,STA,Mapped,Animals - Insects - Mutillidae - Myrmosula pacifica
13201,Animals - Insects,Eucerceris ruficeps,redheaded sphecid wasp,IIHYM18010,None,None,-,-,Stanislaus,STA,Mapped,Animals - Insects - Sphecidae - Eucerceris ruficeps
13202,Animals - Insects,Bombus pensylvanicus,American bumble bee,IIHYM24260,None,None,-,-,Stanislaus,STA,Mapped and Unprocessed,Animals - Insects - Apidae - Bombus pensylvanicus
13203,Animals - Insects,Bombus caliginosus,obscure bumble bee,IIHYM24380,None,None,-,-,Stanislaus,STA,Mapped and Unprocessed,Animals - Insects - Apidae - Bombus caliginosus
13204,Animals - Insects,Bombus morrisoni,Morrison bumble bee,IIHYM24460,None,None,-,-,Stanislaus,STA,Mapped and Unprocessed,Animals - Insects - Apidae - Bombus morrisoni
13205,Animals - Insects,Bombus crotchii,Crotch bumble bee,IIHYM24480,None,Candidate Endangered,-,-,Stanislaus,STA,Mapped and Unprocessed,Animals - Insects - Apidae - Bombus crotchii
13206,Animals - Insects,Ceratochrysis menkei,Menke's cuckoo wasp,IIHYM71050,None,None,-,-,Stanislaus,STA,Mapped,Animals - Insects - Chrysididae - Ceratochrysis menkei
13207,Animals - Arachnids,Banksula tuolumne,Tuolumne cave harvestman,ILARA14090,None,None,-,-,Stanislaus,STA,Unprocessed,Animals - Arachnids - Phalangodidae - Banksula tuolumne
13208,Animals - Arachnids,Calicina breva,Stanislaus harvestman,ILARAU8020,None,None,-,-,Stanislaus,STA,Mapped,Animals - Arachnids - Phalangodidae - Calicina breva
13209,Animals - Mollusks,Anodonta oregonensis,Oregon floater,IMBIV04110,None,None,-,-,Stanislaus,STA,Unprocessed,Animals - Mollusks - Unionidae - Anodonta oregonensis
13210,Animals - Mollusks,Gonidea angulata,western ridged mussel,IMBIV19010,None,None,-,-,Stanislaus,STA,Mapped,Animals - Mollusks - Unionidae - Gonidea angulata
13211,Animals - Mollusks,Pyrgulopsis diablensis,Diablo Range pyrg,IMGASJ0980,None,None,-,-,Stanislaus,STA,Mapped and Unprocessed,Animals - Mollusks - Hydrobiidae - Pyrgulopsis diablensis
13212,Plants - Vascular,Eryngium racemosum,Delta button-celery,PDAPI0Z0S0,None,Endangered,-,1B.1,Stanislaus,STA,Mapped,Plants - Vascular - Apiaceae - Eryngium racemosum
13213,Plants - Vascular,Eryngium spinosepalum,spiny-sepaled button-celery,PDAPI0Z0Y0,None,None,-,1B.2,Stanislaus,STA,Mapped and Unprocessed,Plants - Vascular - Apiaceae - Eryngium spinosepalum
13214,Plants - Vascular,Lomatium observatorium,Mt. Hamilton lomatium,PDAPI1B2J0,None,None,-,1B.2,Stanislaus,STA,Mapped,Plants - Vascular - Apiaceae - Lomatium observatorium
13215,Plants - Vascular,Blepharizonia plumosa,big tarplant,PDAST1C011,None,None,-,1B.1,Stanislaus,STA,Mapped and Unprocessed,Plants - Vascular - Asteraceae - Blepharizonia plumosa
13216,Plants - Vascular,Calycadenia hooveri,Hoover's calycadenia,PDAST1P040,None,None,-,1B.3,Stanislaus,STA,Mapped,Plants - Vascular - Asteraceae - Calycadenia hooveri
13217,Plants - Vascular,Cirsium fontinale var. campylon,Mt. Hamilton thistle,PDAST2E163,None,None,-,1B.2,Stanislaus,STA,Mapped,Plants - Vascular - Asteraceae - Cirsium fontinale var. campylon
13218,Plants - Vascular,Leptosyne hamiltonii,Mt. Hamilton coreopsis,PDAST2L0C0,None,None,-,1B.2,Stanislaus,STA,Mapped,Plants - Vascular - Asteraceae - Leptosyne hamiltonii
13219,Plants - Vascular,Eriophyllum jepsonii,Jepson's woolly sunflower,PDAST3N040,None,None,-,4.3,Stanislaus,STA,Unprocessed,Plants - Vascular - Asteraceae - Eriophyllum jepsonii
13220,Plants - Vascular,Centromadia parryi ssp. rudis,Parry's rough tarplant,PDAST4R0P3,None,None,-,4.2,Stanislaus,STA,Unprocessed,Plants - Vascular - Asteraceae - Centromadia parryi ssp. rudis
13221,Plants - Vascular,Lagophylla dichotoma,forked hare-leaf,PDAST5J070,None,None,-,1B.1,Stanislaus,STA,Mapped,Plants - Vascular - Asteraceae - Lagophylla dichotoma
13222,Plants - Vascular,Lasthenia chrysantha,alkali-sink goldfields,PDAST5L030,None,None,-,1B.1,Stanislaus,STA,Mapped,Plants - Vascular - Asteraceae - Lasthenia chrysantha
13223,Plants - Vascular,Lasthenia ferrisiae,Ferris' goldfields,PDAST5L070,None,None,-,4.2,Stanislaus,STA,Unprocessed,Plants - Vascular - Asteraceae - Lasthenia ferrisiae
13224,Plants - Vascular,Lessingia tenuis,spring lessingia,PDAST5S0B0,None,None,-,4.3,Stanislaus,STA,Unprocessed,Plants - Vascular - Asteraceae - Lessingia tenuis
13225,Plants - Vascular,Madia radiata,showy golden madia,PDAST650E0,None,None,-,1B.1,Stanislaus,STA,Mapped,Plants - Vascular - Asteraceae - Madia radiata
13226,Plants - Vascular,Pseudobahia bahiifolia,Hartweg's golden sunburst,PDAST7P010,Endangered,Endangered,-,1B.1,Stanislaus,STA,Mapped,Plants - Vascular - Asteraceae - Pseudobahia bahiifolia
13227,Plants - Vascular,Hesperevax caulescens,hogwallow starfish,PDASTE5020,None,None,-,4.2,Stanislaus,STA,Unprocessed,Plants - Vascular - Asteraceae - Hesperevax caulescens
13228,Plants - Vascular,Cryptantha hooveri,Hoover's cryptantha,PDBOR0A190,None,None,-,1A,Stanislaus,STA,Mapped,Plants - Vascular - Boraginaceae - Cryptantha hooveri
13229,Plants - Vascular,Cryptantha mariposae,Mariposa cryptantha,PDBOR0A1Q0,None,None,-,1B.3,Stanislaus,STA,Mapped,Plants - Vascular - Boraginaceae - Cryptantha mariposae
13230,Plants - Vascular,Cryptantha rattanii,Rattan's cryptantha,PDBOR0A2H0,None,None,-,4.3,Stanislaus,STA,Unprocessed,Plants - Vascular - Boraginaceae - Cryptantha rattanii
13231,Plants - Vascular,Plagiobothrys verrucosus,warty popcornflower,PDBOR0V1D0,None,None,-,2B.1,Stanislaus,STA,Mapped,Plants - Vascular - Boraginaceae - Plagiobothrys verrucosus
13232,Plants - Vascular,Caulanthus lemmonii,Lemmon's jewelflower,PDBRA0M0E0,None,None,-,1B.2,Stanislaus,STA,Mapped,Plants - Vascular - Brassicaceae - Caulanthus lemmonii
13233,Plants - Vascular,Ravenella exigua,chaparral harebell,PDCAM020A0,None,None,-,1B.2,Stanislaus,STA,Mapped,Plants - Vascular - Campanulaceae - Ravenella exigua
13234,Plants - Vascular,Ravenella sharsmithiae,Sharsmith's harebell,PDCAM02100,None,None,-,1B.2,Stanislaus,STA,Mapped and Unprocessed,Plants - Vascular - Campanulaceae - Ravenella sharsmithiae
13235,Plants - Vascular,Downingia pusilla,dwarf downingia,PDCAM060C0,None,None,-,2B.2,Stanislaus,STA,Mapped,Plants - Vascular - Campanulaceae - Downingia pusilla
13236,Plants - Vascular,Legenere limosa,legenere,PDCAM0C010,None,None,-,1B.1,Stanislaus,STA,Mapped,Plants - Vascular - Campanulaceae - Legenere limosa
13237,Plants - Vascular,Atriplex cordulata var. cordulata,heartscale,PDCHE040B0,None,None,-,1B.2,Stanislaus,STA,Mapped,Plants - Vascular - Chenopodiaceae - Atriplex cordulata var. cordulata
13238,Plants - Vascular,Atriplex coronata var. coronata,crownscale,PDCHE040C3,None,None,-,4.2,Stanislaus,STA,Unprocessed,Plants - Vascular - Chenopodiaceae - Atriplex coronata var. coronata
13239,Plants - Vascular,Atriplex minuscula,lesser saltscale,PDCHE042M0,None,None,-,1B.1,Stanislaus,STA,Mapped,Plants - Vascular - Chenopodiaceae - Atriplex minuscula
13240,Plants - Vascular,Atriplex persistens,vernal pool smallscale,PDCHE042P0,None,None,-,1B.2,Stanislaus,STA,Mapped,Plants - Vascular - Chenopodiaceae - Atriplex persistens
13241,Plants - Vascular,Atriplex subtilis,subtle orache,PDCHE042T0,None,None,-,1B.2,Stanislaus,STA,Mapped,Plants - Vascular - Chenopodiaceae - Atriplex subtilis
13242,Plants - Vascular,Convolvulus simulans,small-flowered morning-glory,PDCON05060,None,None,-,4.2,Stanislaus,STA,Unprocessed,Plants - Vascular - Convolvulaceae - Convolvulus simulans
13243,Plants - Vascular,Euphorbia hooveri,Hoover's spurge,PDEUP0D150,Threatened,None,-,1B.2,Stanislaus,STA,Mapped,Plants - Vascular - Euphorbiaceae - Euphorbia hooveri
13244,Plants - Vascular,Astragalus tener var. tener,alkali milk-vetch,PDFAB0F8R1,None,None,-,1B.2,Stanislaus,STA,Mapped,Plants - Vascular - Fabaceae - Astragalus tener var. tener
13245,Plants - Vascular,Acmispon rubriflorus,red-flowered bird's-foot trefoil,PDFAB2A150,None,None,-,1B.1,Stanislaus,STA,Mapped and Unprocessed,Plants - Vascular - Fabaceae - Acmispon rubriflorus
13246,Plants - Vascular,Phacelia phacelioides,Mt. Diablo phacelia,PDHYD0C3Q0,None,None,-,1B.2,Stanislaus,STA,Mapped and Unprocessed,Plants - Vascular - Hydrophyllaceae - Phacelia phacelioides
13247,Plants - Vascular,Acanthomintha lanceolata,Santa Clara thorn-mint,PDLAM01020,None,None,-,4.2,Stanislaus,STA,Unprocessed,Plants - Vascular - Lamiaceae - Acanthomintha lanceolata
13248,Plants - Vascular,Monardella leucocephala,Merced monardella,PDLAM180C0,None,None,-,1A,Stanislaus,STA,Mapped,Plants - Vascular - Lamiaceae - Monardella leucocephala
13249,Plants - Vascular,Malacothamnus hallii,Hall's bush-mallow,PDMAL0Q0F0,None,None,-,1B.2,Stanislaus,STA,Mapped and Unprocessed,Plants - Vascular - Malvaceae - Malacothamnus hallii
13250,Plants - Vascular,Clarkia breweri,Brewer's clarkia,PDONA05080,None,None,-,4.2,Stanislaus,STA,Unprocessed,Plants - Vascular - Onagraceae - Clarkia breweri
13251,Plants - Vascular,Clarkia rostrata,beaked clarkia,PDONA050Y0,None,None,-,1B.3,Stanislaus,STA,Mapped,Plants - Vascular - Onagraceae - Clarkia rostrata
13252,Plants - Vascular,Eschscholzia hypecoides,San Benito poppy,PDPAP0A060,None,None,-,4.3,Stanislaus,STA,Unprocessed,Plants - Vascular - Papaveraceae - Eschscholzia hypecoides
13253,Plants - Vascular,Eschscholzia rhombipetala,diamond-petaled California poppy,PDPAP0A0D0,None,None,-,1B.1,Stanislaus,STA,Mapped,Plants - Vascular - Papaveraceae - Eschscholzia rhombipetala
13254,Plants - Vascular,Eriogonum nudum var. indictum,protruding buckwheat,PDPGN08494,None,None,-,4.2,Stanislaus,STA,Unprocessed,Plants - Vascular - Polygonaceae - Eriogonum nudum var. indictum
13255,Plants - Vascular,Erythranthe marmorata,Stanislaus monkeyflower,PDPHR01130,None,None,-,1B.1,Stanislaus,STA,Mapped,Plants - Vascular - Phrymaceae - Erythranthe marmorata
13256,Plants - Vascular,Collomia diversifolia,serpentine collomia,PDPLM02020,None,None,-,4.3,Stanislaus,STA,Unprocessed,Plants - Vascular - Polemoniaceae - Collomia diversifolia
13257,Plants - Vascular,Eriastrum tracyi,Tracy's eriastrum,PDPLM030C0,None,Rare,-,3.2,Stanislaus,STA,Mapped,Plants - Vascular - Polemoniaceae - Eriastrum tracyi
13258,Plants - Vascular,Leptosiphon ambiguus,serpentine leptosiphon,PDPLM09020,None,None,-,4.2,Stanislaus,STA,Unprocessed,Plants - Vascular - Polemoniaceae - Leptosiphon ambiguus
13259,Plants - Vascular,Leptosiphon grandiflorus,large-flowered leptosiphon,PDPLM090K0,None,None,-,4.2,Stanislaus,STA,Unprocessed,Plants - Vascular - Polemoniaceae - Leptosiphon grandiflorus
13260,Plants - Vascular,Navarretia nigelliformis ssp. radians,shining navarretia,PDPLM0C0J2,None,None,-,1B.2,Stanislaus,STA,Mapped,Plants - Vascular - Polemoniaceae - Navarretia nigelliformis ssp. radians
13261,Plants - Vascular,Navarretia gowenii,Lime Ridge navarretia,PDPLM0C120,None,None,-,1B.1,Stanislaus,STA,Mapped,Plants - Vascular - Polemoniaceae - Navarretia gowenii
13262,Plants - Vascular,Androsace elongata ssp. acuta,California androsace,PDPRI02031,None,None,-,4.2,Stanislaus,STA,Unprocessed,Plants - Vascular - Primulaceae - Androsace elongata ssp. acuta
13263,Plants - Vascular,Delphinium californicum ssp. interius,Hospital Canyon larkspur,PDRAN0B0A2,None,None,-,1B.2,Stanislaus,STA,Mapped,Plants - Vascular - Ranunculaceae - Delphinium californicum ssp. interius
13264,Plants - Vascular,Delphinium hansenii ssp. ewanianum,Ewan's larkspur,PDRAN0B0T2,None,None,-,4.2,Stanislaus,STA,Unprocessed,Plants - Vascular - Ranunculaceae - Delphinium hansenii ssp. ewanianum
13265,Plants - Vascular,Galium andrewsii ssp. gatense,phlox-leaf serpentine bedstraw,PDRUB0N032,None,None,-,4.2,Stanislaus,STA,Unprocessed,Plants - Vascular - Rubiaceae - Galium andrewsii ssp. gatense
13266,Plants - Vascular,Jepsonia heterandra,foothill jepsonia,PDSAX0J010,None,None,-,4.3,Stanislaus,STA,Unprocessed,Plants - Vascular - Saxifragaceae - Jepsonia heterandra
13267,Plants - Vascular,Castilleja campestris var. succulenta,succulent owl's-clover,PDSCR0D3Z1,Threatened,Endangered,-,1B.2,Stanislaus,STA,Mapped,Plants - Vascular - Orobanchaceae - Castilleja campestris var. succulenta
13268,Plants - Vascular,Eriophorum gracile,slender cottongrass,PMCYP0A080,None,None,-,4.3,Stanislaus,STA,Unprocessed,Plants - Vascular - Cyperaceae - Eriophorum gracile
13269,Plants - Vascular,Wolffia brasiliensis,Brazilian watermeal,PMLEM03020,None,None,-,2B.3,Stanislaus,STA,Unprocessed,Plants - Vascular - Lemnaceae - Wolffia brasiliensis
13270,Plants - Vascular,Allium sharsmithiae,Sharsmith's onion,PMLIL02310,None,None,-,1B.3,Stanislaus,STA,Mapped,Plants - Vascular - Alliaceae - Allium sharsmithiae
13271,Plants - Vascular,Fritillaria agrestis,stinkbells,PMLIL0V010,None,None,-,4.2,Stanislaus,STA,Mapped and Unprocessed,Plants - Vascular - Liliaceae - Fritillaria agrestis
13272,Plants - Vascular,Fritillaria falcata,talus fritillary,PMLIL0V070,None,None,-,1B.2,Stanislaus,STA,Mapped,Plants - Vascular - Liliaceae - Fritillaria falcata
13273,Plants - Vascular,Neostapfia colusana,Colusa grass,PMPOA4C010,Threatened,Endangered,-,1B.1,Stanislaus,STA,Mapped and Unprocessed,Plants - Vascular - Poaceae - Neostapfia colusana
13274,Plants - Vascular,Orcuttia pilosa,hairy Orcutt grass,PMPOA4G040,Endangered,Endangered,-,1B.1,Stanislaus,STA,Mapped,Plants - Vascular - Poaceae - Orcuttia pilosa
13275,Plants - Vascular,Orcuttia inaequalis,San Joaquin Valley Orcutt grass,PMPOA4G060,Threatened,Endangered,-,1B.1,Stanislaus,STA,Mapped,Plants - Vascular - Poaceae - Orcuttia inaequalis
13276,Plants - Vascular,Puccinellia simplex,California alkali grass,PMPOA53110,None,None,-,1B.2,Stanislaus,STA,Mapped and Unprocessed,Plants - Vascular - Poaceae - Puccinellia simplex
13277,Plants - Vascular,Sphenopholis obtusata,prairie wedge grass,PMPOA5T030,None,None,-,2B.2,Stanislaus,STA,Mapped,Plants - Vascular - Poaceae - Sphenopholis obtusata
13278,Plants - Vascular,Tuctoria greenei,Greene's tuctoria,PMPOA6N010,Endangered,Rare,-,1B.1,Stanislaus,STA,Mapped,Plants - Vascular - Poaceae - Tuctoria greenei
13279,Animals - Amphibians,Ambystoma californiense pop. 1,California tiger salamander - central California DPS,AAAAA01181,Threatened,Threatened,WL,-,Sutter,SUT,Mapped,Animals - Amphibians - Ambystomatidae - Ambystoma californiense pop. 1
13280,Animals - Amphibians,Rana boylii pop. 3,foothill yellow-legged frog - north Sierra DPS,AAABH01053,None,Threatened,-,-,Sutter,SUT,Mapped,Animals - Amphibians - Ranidae - Rana boylii pop. 3
13281,Animals - Birds,Nannopterum auritum,double-crested cormorant,ABNFD01020,None,None,WL,-,Sutter,SUT,Unprocessed,Animals - Birds - Phalacrocoracidae - Nannopterum auritum
13282,Animals - Birds,Ixobrychus exilis,least bittern,ABNGA02010,None,None,SSC,-,Sutter,SUT,Unprocessed,Animals - Birds - Ardeidae - Ixobrychus exilis
13283,Animals - Birds,Ardea herodias,great blue heron,ABNGA04010,None,None,-,-,Sutter,SUT,Unprocessed,Animals - Birds - Ardeidae - Ardea herodias
13284,Animals - Birds,Ardea alba,great egret,ABNGA04040,None,None,-,-,Sutter,SUT,Unprocessed,Animals - Birds - Ardeidae - Ardea alba
13285,Animals - Birds,Egretta thula,snowy egret,ABNGA06030,None,None,-,-,Sutter,SUT,Unprocessed,Animals - Birds - Ardeidae - Egretta thula
13286,Animals - Birds,Nycticorax nycticorax,black-crowned night heron,ABNGA11010,None,None,-,-,Sutter,SUT,Mapped and Unprocessed,Animals - Birds - Ardeidae - Nycticorax nycticorax
13287,Animals - Birds,Plegadis chihi,white-faced ibis,ABNGE02020,None,None,WL,-,Sutter,SUT,Unprocessed,Animals - Birds - Threskiornithidae - Plegadis chihi
13288,Animals - Birds,Branta hutchinsii leucopareia,cackling (=Aleutian Canada) goose,ABNJB05035,Delisted,None,WL,-,Sutter,SUT,Mapped and Unprocessed,Animals - Birds - Anatidae - Branta hutchinsii leucopareia
13289,Animals - Birds,Pandion haliaetus,osprey,ABNKC01010,None,None,WL,-,Sutter,SUT,Unprocessed,Animals - Birds - Pandionidae - Pandion haliaetus
13290,Animals - Birds,Circus hudsonius,northern harrier,ABNKC11011,None,None,SSC,-,Sutter,SUT,Unprocessed,Animals - Birds - Accipitridae - Circus hudsonius
13291,Animals - Birds,Accipiter cooperii,Cooper's hawk,ABNKC12040,None,None,WL,-,Sutter,SUT,Unprocessed,Animals - Birds - Accipitridae - Accipiter cooperii
13292,Animals - Birds,Buteo swainsoni,Swainson's hawk,ABNKC19070,None,Threatened,-,-,Sutter,SUT,Mapped and Unprocessed,Animals - Birds - Accipitridae - Buteo swainsoni
13293,Animals - Birds,Buteo regalis,ferruginous hawk,ABNKC19120,None,None,WL,-,Sutter,SUT,Unprocessed,Animals - Birds - Accipitridae - Buteo regalis
13294,Animals - Birds,Aquila chrysaetos,golden eagle,ABNKC22010,None,None,FP | WL,-,Sutter,SUT,Unprocessed,Animals - Birds - Accipitridae - Aquila chrysaetos
13295,Animals - Birds,Falco peregrinus anatum,American peregrine falcon,ABNKD06071,Delisted,Delisted,-,-,Sutter,SUT,Unprocessed,Animals - Birds - Falconidae - Falco peregrinus anatum
13296,Animals - Birds,Falco mexicanus,prairie falcon,ABNKD06090,None,None,WL,-,Sutter,SUT,Unprocessed,Animals - Birds - Falconidae - Falco mexicanus
13297,Animals - Birds,Laterallus jamaicensis coturniculus,California black rail,ABNME03041,None,Threatened,FP,-,Sutter,SUT,Mapped,Animals - Birds - Rallidae - Laterallus jamaicensis coturniculus
13298,Animals - Birds,Antigone canadensis tabida,greater sandhill crane,ABNMK01014,None,Threatened,FP,-,Sutter,SUT,Mapped,Animals - Birds - Gruidae - Antigone canadensis tabida
13299,Animals - Birds,Charadrius montanus,mountain plover,ABNNB03100,None,None,SSC,-,Sutter,SUT,Unprocessed,Animals - Birds - Charadriidae - Charadrius montanus
13300,Animals - Birds,Numenius americanus,long-billed curlew,ABNNF07070,None,None,WL,-,Sutter,SUT,Unprocessed,Animals - Birds - Scolopacidae - Numenius americanus
13301,Animals - Birds,Coccyzus americanus occidentalis,western yellow-billed cuckoo,ABNRB02022,Threatened,Endangered,-,-,Sutter,SUT,Mapped and Unprocessed,Animals - Birds - Cuculidae - Coccyzus americanus occidentalis
13302,Animals - Birds,Athene cunicularia,burrowing owl,ABNSB10010,None,None,SSC,-,Sutter,SUT,Mapped and Unprocessed,Animals - Birds - Strigidae - Athene cunicularia
