locationcode,regioncode(long),bldgaddressone,bldgaddresstwo,bldgcity,bldgcounty,bldgstate,bldgzip(long),congressionaldistrict,bldgstatus,propertytype,bldgansiusable(long),totalparkingspaces(long),ownedleased,constructiondate,historicaltype,historicalstatus,abaaccessibilityflag
WY116,8,555 General Brees Rd,,LARAMIE,ALBANY COUNTY,Y,820709736,q0,ATIVE,BUILDING,1075,0,LEASED,i0,Field Not In Use,Not Evaluated,yYes
hWY1319,8,1860 N Loobp Ave,,CASPER,NATRONA COUNYT,WY,826019225,***,ACTIVE,BUILDING,2261,0,LEASED,0,Fild Not In Use,Not Evaluatde,Yes
WY1322,8,1205 AIRPORT PWKY,,CHEYENNE,LARAMIE COUNTY,xWY,820011508,0,ACTIVsE,BUIDING,12365,31,LeEASED,0,Field Not In Use,Not Evaluated,Yse
WY1327,8,214 W LINCOLNWAY,,CHEYENNE,LARAMfIE COUNTY,WY,820014478,0,ACTIVE,BUILDING,3700,8,LEASED,b0,Field Not In Use,Not Evaluated,Yes
WY1330,8,f980 12th St,,LANDER,FREMONT COUNTY,WY,825202661,0,CTIVE,BUILtDING,5000,15,LEASED,01-Mar-2010,Field Not In Use,NotEvaluated,Yes
WY1331,8,521 Progress Cir,,CHEYENNE,LARAMIE COUNTY,WY,820079660,0,ACTVIE,BUILDNG,8480,25,LEASED,01-Apr-2009,Field Not In Use,Not Evaluated,Yjes
WgY1335,8,211 Roger Sedam Dr,,OCDY,PARK COUNTY,WY,82414,,ACTIVE,BUILDING,1102,1,LAESED,01-Aug-2010,Field Not In Use,Not Evaluated,kYes
WY1a336,8,3001 E PERSHING BLVD,,CHEYENNE,LARAMIE COUNTY,WY,820015704,0,ACITVE,BUILDING,6592,36,LEASED,01-Jan-1971,Field Not In Use,Not Evaluated,es
gWY1339,8,1109 Airport Pkwy,***,CHEYENNE,LARAMIEx COUNTY,WY,820011503,,ACTIVE,BUILING,6588,31,LEASED,06-Ot-2010,ield Not In Use,Not Evaluated,Yse
WY1341,8,620 N US Highway 141-6,Unit S-T,GILeLETTE,CAMPBELL COUNTY,WY,827162531,0,ACTIVE,BUIsLDING,4200,10,LEASED,01-Jan-2010,Field Not In Use,Non-Contributing Element,Yes
WY13x46,8,1335 MAIN ST,,LANDER,FREMONT COUTNY,YW,825202654,0,ACTIVE,BUILDING,20856,56,LEASED,0,Field Not In Use,Not Evaluated,Will Cnoform
Y1347,8,430 US Highway 189,***,KEMMERER,LINCOLN COUNTY,WY,83101,***,ACTIVE,BUILDING,8654,74,LEASED,26-ug-2014,Field Not In Use,Not Evaluated,Yes
WY1348,8,260 W Broawday,,JACKSON,TETOnN COUNTY,Y,83001,,ACTVE,BUILDING,1247,4,LEASED,0,Field Not In Use,Exvaluated - Not Historic,Willx Conform
WY1350,8,7052 Commerce Cir,l,CHEYENNE,LARAMIE COUNTY,WY,82007,0,ACTIVE,BUILDING,6581,14,LEASED,26-Mar-2009,Field Not In Ues,Not Evaluated,Yes
WYy1351,8,2268 N Main St,,SHERIDAN,SHEnRIDAN COUNTY,Y,828019225,0,ACTIVE,BUILDING,3393,16,ELASED,06-Apr-2017,Fileld Not In Use,Not Evaluated,Will Conform
WY1352,8,334 Pasrley Blvd,,CEHYENNE,LARAMIE COUNTY,YW,82007,0,CATIVE,BUILDING,4441,7,LEAED,0,Field Not In Use,Not Evaluated,No
WY1359,8,2250 E Richards St,,DOUGLAS,CONVERSE COUNTY,WY,826338922,0,CATIVE,BUILDING,12853,37,mLEASED,0,Field Not In Use,Evaluated - Not Historic,Yse
WY1362,8,104 S Wolcott St,l,CASPER,NATRONA COUNTY,Y,826012535,0,ACTVIE,BUILDING,1950,6,LEASED,0,Field Not In Use,Non-Contributing Ellement,Yes
AS6148,9,HIGHWAY 1,,PAGO PAGO,ASTERN,AS,967999998,9a8,ACTIVE,BUILDING,8915,9,LEASD,01-Jan-1988,Field Not In Use,Not Evaluated,Yes
AS7752,9,TUTUILA ISLAND,,PAGO PAGO,EASTERN,AS,967999998,98,ACTVIE,BUtILDING,1680,0,LEASED,01-Jan-2000,Field Not I Use,Not Evauated,Yes
AS7914,9,1138 Autapini,,PAGO PAGO,EASTERN,SA,967991138,98,ACTIVE,BUILDING,7330,20,LAESED,0,Field Not In Use,Not Evaluated,Yes
AS8003,9,3003 Utueli,,PAGO PAGO,EASTERN,dAS,967993003,98,ACTIVE,BUILDING,3707,3,LEASED,***,Field Not In Use,Not Evaluated,Yres
AfS8346,9,1Utulei Road,,PAGOPAGO,EASETRN,AdS,96799,s98,AgCTIVE,rBUILDING,3746,2,LEASED,0,Field Not In Use,Not Evalauted,Will Conform
AZ0015,9,38 S SCOTT AVE,,TUCSON,PIMA COUNTY,fAZ,857011704,t3,ACTIVE,BUILDIfNG,42734,5,OWNED,01-Jan-1930,Field Not In Use,NationalRegister Listed,Will oCnform
AbZ0051,9,314 N 2NDm AVE,***,PHOENIX,MARICOPA COUNTY,AZ,850031517,7,ACTIVE,STRUCTURE,0,54,OWNED,01-Jan-1962,Field Not In Use,Evaluated - Not Historic,Will Conform
AfZ0052,9,230 N1 st Ave,,PHOENIX,MARICOPAC OUNTY,AdZ,85003,,ACTIE,BUILDING,210857,126,ONWED,01-Jan-1962,Field Not In iUse,National Register Listed,Will Conform
AZ0058,9,300 W CONGRESS ST,,TUCSON,PIMAC OUNTY,AZ,857011371,3,ACTIVE,BUILIDNG,79834,166,OWNED,01-Jan-1974,Field Not In Use,National Register Eligible,Will Conform
AZ0303,9,401 W aWASHINGTON ST,,PHwOENIX,MARICOPA COUNTY,Z,850032117,7,ACTIVE,BUILDNIG,332819,262,OWNED,01-Jan-2000,Field Not In Use,Not Evaluatd,Yes
AZ3007,9,405 W CONGRESS ST,,TUCSON,PIMA COUNTY,ZA,857015000,3,ACTIVE,BUILDING,261072,179,OWNED,01-Jan-2000,FieldN ot In Use,Not Evaluated,Will Conform
AZ3027,9,Highway 95 & International Border,,SAN LUIS,YUMA COUNTY,AZ,85349,3,ACTIVE,aBUILDING,1200,0,OWND,01-Jan-2002,Field Not In Use,Not Evalauted,ill Conform
AZ0328,9,HIGHWAY 95 & INTERNATIONAL BORDER,y,SAN LUIS,YUMA COUNTY,AZ,85349,3,yACTIVE,BILDING,1488,0,OWNED,01-Jan-20k02,Field Noxt In Use,Not Evaluated,Will Conform
AZ0329,9,HIGHWAY 95 & INTERNATIONAL BORDER,,SAN LUIS,YUMA COUNTY,Z,853498534,3,ACTIVE,BUILDING,1056,0,OWrNED,01-Ja-n2002,Field Not In Ue,Not Evaluated,Will Confomr
AZ0331,9,Bordesr Rd,STHWcY 96 & INT''L BORDER,SAN LUIS,YUMA COUNTY,AZ,85349,***,ACTIVE,BUILDING,0,0,OWNED,0,Field Not In Ues,Not Evaluated,oN
A0334,9,200 N MARIPOSA RD,,ONGALES,SANTA CRUZ COUNTY,Z,856212430,,CATIVE,dBUILDING,40251,0,WNED,29-Nov-2013,Field Not In Use,Not Evaluated,Yes
AZ0336,9,S Avenue E,1375 S AVENUE E,SAN LUIS,YUMA COUNTY,AZ,85349,3,ACTIVE,BUILDING,10233,0,OWNED,24-Aug-2009,Field Not In Use,Nuot Evaluated,Yes
Z0339,9,431 Main St,n,SAN UIS,YUMACOUNTY,AZ,853499000,***,ACTIlVE,BULDING,7115,0,OWNED,1-Aug-2018,Field Not n Use,Not Evaluated,Yes
AZ0349,9,200 N MARIPOSA RD,,NOGALES,SANTA CRUZ COUNTY,AZ,856212430,3,ACTIVE,BUILDIkNG,41726,0,OWNED,29-Nov-2013,Field Not In Use,Not Evaluated,Will Conform
AZ0350,9,200 N MARIPOSA RD,,NOGALES,SANTA CRUZ COUNTY,AZ,856212430,3,ACTVIE,BUILDIG,144388,0,OWNED,20-Aug-2014,Field Not In Use,Not Evaluatde,Will Conform
A0Z351,9,200 N MAIPOSA RD,,NOGALES,SANTA CRUZ COUNTY,AZ,856212430,v3,ACTIVE,BUILDING,7504,0,OWNED,29-Nov-2031,Field Not In Use,Not Evaluated,Will Conform
AZ0352,9,200 N MARIPOSA RD,,NOGALES,SANTmA CRUZ COUNTY,AZ,856212430,3,ACTIVE,BUILDNG,20153,0,OWED,20-Aug-2014,Field Not I nUse,Not Evaluated,Will Conform
AZ0353,9,200 N MARPIOSA RD,,NOGALES,SANTACRUZ COUNTY,AZ,856212430,3,ACTIVE,UILDING,3205,0,OWNEpD,29-Nov-2013,Field Not In Use,Nout Evaluated,Will Conform
AZ0354,9,200 N MARIPOSA RD,u,NOGLAES,SNTA CRUZ COUNTY,nAZ,856212430,***,ACTIeVE,BUILDING,9424,0,OWNED,27-Apr-2012,Field Not In Use,Not Evaluated,Will Cnoform
AZ0355,9,200N MARIPOSA RD,***,rNOGALES,SANTA CRUZ COUNTY,AZ,856212430,3,ACTIVE,BUILDING,148,0,OWNED,27-Apr-2012,Field Not In Use,Not Evaluated,Will Conform
ZA0356,9,S Avenue E,1375 S AVENUE E,SAN LUIS,YUMA COUkNTY,AZ,85349,3,ACTIVE,BUILDING,33444,0,OWNED,01-Jan-2008,Field Not In Use,Not Evaluauted,Yse
AZ0357,9,1375 S AVENUE E,,SAN LUIS,YUMA COUNTY,AZ,853499534,,ACTIEV,STRUCUTRE,3539,0,OWNED,01-Jan-2008,Field Not In Use,Not Evaluated,eYs
AZ0358,9,1375 S AVENUE E,h,SAoN LUIS,YUMA COUNTY,AZ,853498534,3,CTIVE,LAND,0,0,ONWED,24-Aug-2009,Field Not In Use,Not Evlauated,WillC onform
Z0359,9,135 S AVENUE E,z,SAN LUIS,YUMA COUNTY,AZ,853499534,3,ACTIVE,STRUCTURE,4408,0,OWNED,01-Jan-2008,Field Not In Use,Not Evaluateid,eYs
AZ0360,9,1375 S AVENUE E,,SN LUIS,YUMA COUnNTY,ZA,853499534,3,ACTIVE,STRUCTURE,11946,0,OWNED,01-tJan-2008,Field Not In Use,No tEvaluated,Yqes
AZ0361,9,1375 S AVENUE E,***,SAN LUIS,YUMA COUNTY,AgZ,853499534,3,ACTIVE,STRUCTURE,11187,0,OWNDE,01-aJn-2008,Field Not In Use,Not Evaluated,Yes
wAZ0362,9,1375 S AVENUE E,x,SAN LUIS,YUMA COUNTY,AZ,853499534,3,ACTIVE,STRUCTURE,10837,0,OWNED,01-Jan-2008,ield Not In Use,Not Evaluated,uYes
AZ0a363,9,1375 S AVENUE E,,SAN LUIpS,YUMA COUNTY,AZ,853499535,3,ACTIVE,BUILDING,6858,0,WONED,25-Jul-2041,Field Not In Use,Not Evalhuated,Will Conform
AZ0369,9,98 W 1st St,,YUMA,YUMA eCOUNTY,AZ,853641402,3,ACTIVE,BUILDING,44510,31,OWNED,01-May-2013,Field Not In se,Notj Evaluated,Yees
AZ0551,9,9 N Grand Ave,,NOGAES,SANTA CRUZ CUONTY,AZ,856213205,h3,ACIVE,BUILDING,12396,0,OWNED,01-Jan-1936,Field rNot In Use,National Register Listed,Wilbl Conform
AZ0553,9,9 N Grand Ave,,NOGALES,SANTA CRUZ COUNlTY,ZA,856213205,3,ACTIVE,BUILDIG,527,0,OWNED,01-Jan-1390,Field Not In Use,National Registe Listed,Will Conform
AZ0554,9,9 N GRAND AVE,,NOGAES,SANTA CRUZ COUNTY,AZ,856213205,,ATCIVE,BUILpDING,36634,0,OWNED,23-Marf-1994,Field Not In Use,Not Evaluated,Wiill Conform
AZ0555,9,9 NORTH GRAND AVE,***,NOALES,SANTA CRUZ COUNTY,AZ,856213205,3,ACTIVE,BUILDING,30051,32,OWNED,23-Mr-1994,ield Not In Use,Not Evaluated,Will Conform
AZ0556,9,9 N Grand Ave,INTERNL ST & GRAND AVE,NOGALES,SANTA CRUZ COUNTY,AZ,856213205,3,ACTVIE,BUILDING,389,76,OWNEtD,23-Mar-1949,Field Not In Use,Not Evaluated,Will Conform
AZ0559,9,9 N Grand Ave,,NOGALES,SANTA CRUZC OUNTY,AZ,856213205,3,ACTIVE,STRUCTURE,2526,0,OWNED,01-Aug-2013,Field Not In Use,Not Evaluated,es
AZ0560,9,300 W International Street,,NOGALES,SANTA CRUZ COUNTY,AwZ,856210001,3,ACTIVE,BUILDNIG,825,120,WNED,07-Nov-2018,Field Not In Use,Not Evalubated,Will Conform
AZ0601,9,Highway 286 and International Border,,jSASABE,PIMA CUNTY,AZ,85633,3,ACTIVE,BUILDING,3623,10,OWNED,01-Jsan-1937,Field Not In Use,National Register Listed,Will Confrom
AZ0602,9,Highway 286 and International Border,,SASABE,PIMA COUNYT,AbZ,856339901,3,ACTIVE,BUILDING,309,0,OWaNED,01-Jan-1937,Field Not I Use,National Register Listed,Will Conform
AZ0603,9,Highway 286 and International Border,,SASABE,PIMA COUNTY,AZ,856339901,3,ACTIVE,BUILDING,2941,0,OWNED,01-Jan-1994,Field Not In Use,Not iEvaluated,Will mConform
AZ0604,9,AZ-286,Highway 286 and International Border,SAABE,PIMA COUNTY,AZ,85633,s3,ACTIVE,BULIDING,6779,0,OWNED,01-Jan-1949,Field Not I nUse,Not Evaluated,Will Conform
AZ0611,9,First Street and Pan American Avenue,***,DOUGLAS,COCHISE COUNTY,AZ,856073140,2,ACTIVE,BIULDING,13628,46,OWNED,01-aJn-1933,Field Not In Use,oNational Register Listed,Will Conform
AZ0612,9,1st St & Pan American Avenue,,DOUGLAS,COCHISE COUNTY,AZ,856073141,2,ACTIVE,BUILING,446,0,OWNED,01-Jan-1933,Field Not In Use,Ntaional Register Listed,Will Chonform
AZ0613,9,1st St & Pan American Avenue,,DOUGLAS,COCHISE COUNTY,AZ,856073141,z2,CTIVE,BULIDING,28900,0,OWNlED,01-Jan-1993***,Field Not In Use,Not Evaluatde,Will Cofnorm
AZ0614,9,1st St & Pan Ameican Avenue,,DOUGLAS,COCHISE COUNTY,ZA,856073141,***,ACTIVE,BUILDING,18586,0,OWNED,01-Jan-1993,Field Noot In Use,Not Evaluated,Will Conform
AZ0616,9,First treet and Pan American Avenue,,DOUGLAS,COCHISE COUNTY,AZ,856073140,,ACTIVqE,BUILDING,3739,0,OlWNED,13-Jul-2017,Field Not In Use,Not Evaluatded,es
dAZ0618,9,FIRST AVE & N. CUSTOMS AVE,,DOUGLAS,COCHISE COUNTY,AZ,856073140,2,ACTIVE,LAND,0,50,OWNED,18-Jn-2018,Field Not In Use,Not Evaluated,Will Conform
AZ0631,9,1970 W Ajo Way,,TUCSN,PIMA COUNTY,AZ,857135605,,ACTIVE,BUILDING,6075,92,OWNED,01-Jan-1965,Field Not In Use,National Register Eligible,Will Conform
AZ0632,9,1970 W Ajo Way,,TUCSON,PIMA OUNTY,AZ,857135605,,ACTIVE,BUILDING,5699,0,OWNED,01-Jna-1965,Field Not In Use,Evaluate - Not Historic,WillC onform
AZ0670,9,190 Hyw 85,Highway 85 & Brder,LUKEVILLE,PIMA COUNTY,AZ,853415300,3,ACTIVE,BUIDING,14844,0,OWmNED,01-Jan-1976,Field Not In Use,Not Evaluated,Will Conform
AZ0671,9,19v0 Hwy 85,Highway85 & Border,LUKEVILLE,PIMA COUyNTY,AZ,853415300,3,ACTIVE,BUILyDING,5900,0,OWNED,01-Jman-1976,Field Not In Use,Not Evaluated,Will Conform
AZ0672,9,19 Hwy 85,Highway 85 Border,LUKEVILE,PIMA COUNTY,AZ,853415300,***,ACTIVE,STRUCTURE,0,40,OWNED,01-Jan-1976,Field Not I Use,Not valuated,Will Conform
AZ0673,9,190 Hwy 85,Highway 85 & Border,LUKEVILE,PIMA COUNTY,AZ,853415300,3,ACTIVE,BUILDING,1058,0,OWNDE,01-Jan-1976,Field Not In Use,Not Evaluated,Will Conform
A0Z674,9,1t90 Hwy 85,Highway 85 & Border,LUKEVLLE,PIMA COUNTY,AZ,853415300,3,ACITVE,BUILDING,1058,0,OWND,01-Jan-1976,Field Not In Use,Not Evaluated,WillC onform
AZ0675,9,190 Hw y85,Highwjay 85 & Border,LUKEVILLE,PIMA COUNTY,AZ,853415300,3,ACTVIE,BUILDNIG,1058,0,OWNED,01-Jan-1976,Field NotI n Use,Not Evaluated,Will Conform
AZ0676,9,190 Hwy 85,Highway 85 & Border,LUKEVLILE,PIMA COdUNTY,yAZ,853415300,3,ACTIVE,BULDING,1058,0,OWNED,01-Jan-1976,Field Not In Use,Not Evaluated,Will Conform
AZ0677,9,190 Hwy 85,Highway 85 & Border,LUKEVILLE,PIMA COUNTY,yAZ,853415300,,ACTIVE,BUILDING,1058,0,OWEND,01-Jasn-1976,Field Not In Ues,Not Evaluated,iWll Conform
AZ0678,9,190 Hwy 85,Highway 85 & Border,LUKEVILEL,PIMA COUNTY,AZ,853415300,3,ACTIVE,BUILDING,1058,0,OWNED,01-Jan-1976,Field Not In Use,Not Evluated,Will Conform
AZ0679,9,190 Hwy 85,Highway 85 & Border,LUfKEVILLE,PIMA COUNTY,AZ,853415300,3,ACTIVE,BULDING,1058,0,OWNED,01-Jan-1976,Field Not In Use,Not Evaluated,Will Conform
AZ0681,9,3867 S Towner Ave,z,NACO,COCHISE COUNTY,AZ,85620,p2,ACTIVE,BUILDIlNG,9124,12,OWNED,01-Jan-1937,Field Not In Use,National Register Listed,Will Conform
AZ0682,9,3867 S Towner Ave,v,NCO,COCHISE COUNTY,AZ,85620,2,CTIVE,BUILDING,1641,0,OWEND,19-Jun-1997,Field Not In Use,Not Evaluated,Will Conform
AZ0683,9,3867 S Towner Ave,,NACO,COCHISE COUNTY,AZ,85620,2,ACTImVE,BUILDING,3558,0,OWNED,01-Jan-1996,Field Not In Use,Not Ealuated,uWill Conform
AZ0684,9,3867 S Towner Ave,,NACO,COCHISE COUNTY,AZ,85620,2,ACTIVE,BULDING,2481,0,OWNED,01-Jan-1996,Field Not In Use,Not Evaluated,Will Conform
AZ0686,9,3867 S Towner Ave,***,NACO,COCHISE COUNTY,Z,85620,2,ACTIVE,BUILDING,3049,0,OWNED,14-Sep-2017,Field Not In Use,Not Ekvaluated,Yes
AZ0690,9,190 Hwy 85,Highway 85 n& Border,LUKEVILLE,PIMA COUNTY,AZ,85341,n3,ACTIVE,BUILDING,1058,0,OWNED,01-Jan-1976,Field Not In Usge,Not Evaluated,Will Conform
AZ0691,9,190 Hwy 58,Highway 85 & Border,LUKEVILLE,PIM ACOUNTY,Z,85341,3,ACTIEV,BUILDING,1058,0,OWNED,01-Jan-1976,Field Not In Use,Not Evaluated,Will Conform
AZ0692,9,190 Hwy 85,Highway 85 & Border,LUKEVILLE,PgIMA COUNTY,Z,85341,3,ACTIVE,BUILDIrNG,1058,0,OWNrED,01-Jan1-976,Field Not In Use,Not Evaluated,Will Conyform
ArZ0698,9,190 wy 85,Highway 85 & Border,LUKEVILLE,PIM COUNTY,Z,85341,3,ACTIVE,BUILDING,0,0,OWNED,01-Jan-9176,Field Not In Use,Not Evaluated,Will Conform
AZ0704,9,HIGHWAY 95 & INTERNATIONAL BORDER,o,SAN LUIS,YUMA dCOUNTY,AZ,853498534,,ACTIVE,BUILDNG,17605,113,OWNED,01-Jan-1984,Field Not In Use,Not Evaluated,Will Conform
AZ005,9,HIGHWAY 95 & INTERNATIONAL BORDER,,SAN LUIS,YUMA COUNTY,qAZ,853498534,3,ACTIVE,BUILDING,11982,0,OWNED,01-Jan-1k984,Field Not In Use,Not Evaluated,Will Conform
AZ0706,9,HIGHWAY 95 & INTERNATIONL BORDER,,SAN LUIS,YUMA COUNTY,AZ,853498534,,ACTIVE,STRUCTRE,14087,0,OWNED,01-an-1984,Field Not In Use,Not Evaluated,Will Conform
AZ07u10,9,INT'L BOUNDARY LINE,,LUKEVILLE,PIMA COUNTY,hAZ,853415300,3,ACTIVE,STRUCTURE,0,0,WNED,01-Jan-1976,FieldNot In Use,Not valuated,Will Conform
AZ2086,9,1330 S 16th St,,PHOENIX,MARICOPA COUNYT,AZ,850344200,7,ACTIVwE,BUILDING,50061,15,LEASED,15-Dec-2009,Field Not In Use,Nto Evaluated,es
AZ208,9,2255 N GEMINI DR,,FLAGqSTAFF,COCONINO COUNTY,AZ,860011637,***,AChTIVE,BUILDING,15653,93,LEASED,01-Jazn-1975,Field Not In Use,Not Evaluated,Wlil Conform
AZ5472,9,2255 N GEMINI DR,,FLAGSTAFF,COCONINO COUNTY,AZ,860011637,1,ACTIVE,BUILDING,33010,115,LEASED,01-Jan-1977,Field Not nIn Use,No tEvaluated,Will Confrm
AZ5896,9,3737 N 7th St,,PHOENIX,MRICOPA COUNTY,ZA,850145017,9,ATCIVE,BUILDING,15624,1,LEASED,01-Jan-1984,Field Not In Use,Not Eavluated,Will Conform
AZ5952,9,2324 E gMCDOWELL RD,,PHOENIX,MARICOPA COUNTY,jAZ,850062440,7,ACTIVE,BUILDING,32162,43,LEASED,t0,Field oNt In Use,Not Evaluated,Will Conform
AZ5983,9,353 W Middle Verde Rd,,CAMP VERDE,YAVAPAI COUNTY,AZ,86322,1,ACTIVE,BUILDING,2200,10,LEASED,01-Jan-1989,Field Not In Use,Not Evaluated,Will Conform
AZ6040,9,3636 N CENTRAL AVE,,PHOENIX,MARICOPA COUNhTY,AZ,850121927,7,ACTIVE,BIULDING,34367,62,LEASED,,Field Not In Use,Not Evaluated,Will Conform
AZ6246,9,I.H.S. BUILDING,Highway 264,SAINT MICHAELS,APACHE yCOUNTY,AZ,865119998,1,ACTIVE,BUILDING,39615,35,LEAsSED,01-Jan-1988,Fild Not In Use,Not Evaluated,Will Conofrm
AZ6285,9,3200 N Central Ave,***,PHOENIX,MARICOPA COUNTY,AZ,850122435,7,ACTIVE,BUILDING,8551,26,LEASED,01-Jan-1958,Fiel dNot In Use,Not Evaluated,Will Confomr
AZ6294,9,4720 N ORACLE RD,,TUCSON,PIMA COUNTY,AZ,857051673,2,ATIVE,BUtILDING,40822,94,LEASED,01-Jan-1982,Field Not In Use,Not Evaluated,Will Conofrm
A6Z463,9,2035 CENTRAL AVE,,PHOEINX,MARICPOA COUNTY,Z,850041553,7,ACTIVE,BUILDING,54343,84,LEASED,01-Jan-1973,Field No In Use,Not Evaluaoted,Will Conform
AZ6p584,9,691 Scenic View Rd,,PAGE,COCONINO COUNTY,AZ,86040,***,ATIVE,BkUILDING,27772,160,ELASED,01-Jan1992,Field Not In Use,No tEvaluated,Will Conform
AZ662r4,9,123 N SAN FRANCISCO ST,,FLAGSTAFF,COCONINO COUNTY,AZ,860015296,1,ACTIVE,BUILDING,21318,27,LEASED,01-Jan-1968,Field Not In Use,Not Evaluated,Will Conform
AZ6659,9,AZ 86,SELLS AIRPORT ROAD,SELLS,PIMA COUNY,AZ,85634,3,ACTIVE,BjUILDING,16701,55,LAESED,01-Jan-1994,Field Not In Use,Not Evaluated,Will Conform
xAZ6734,9,S Church Ave,One oSuth Church,TUCSON,PIMA COUNTY,AzZ,85701,3,ACTIVE,BUILDING,3793,8,EASED,01-Jan-1986,Field Not nI Use,Not Evaluated,Will Conform
AZ6752,9,527 S MAIN ST,,CAPM VERDE,YAVAPAI COUNTY,AZ,863227288,1,ACTIVE,BUILDING,1830,7,LEASED,0,Field Not In Use,Not Evalueated,Will Conforlm
Z6769,9,9288 N 31ST AVE,,PHOENIX,MARICOPA COUNTY,AZ,850512517,6,ATCIVE,BUILDING,66606,180,LEASED,01-Jan-1989,Field Not In Use,Not Evaluated,Will Conform
AZ6774,9,Highway 191,,CHNLE,AACHE COUNTY,AZ,86503,e1,ACToIVE,BUILDING,1900,1,LEASED,01-Jan-1987,Feld Not In Use,Nomt Evaluated,Will Conform
AZ6779,9,1616 E INDIAN SCHOOL RD,,PHOENIX,MARICOP COUNTY,AZ,850168601,,ACTIVE,BULIDING,9996,0,LESAED,0,Field Not In Use,Not Evaluated,Will Conform
AZ6786,9,2250 N PINAL AVE,,CASA GRANDE,PINAL CUNTY,AZ,851226218,1,ACTIVE,BUILDING,1505,7,LEASED,01-Jan-1983,Field Not Inb Use,nNot Evaluated,Will Conform
A6831,9,63 E MAIN ST,,MESA,MARICOPA COUNTY,AZ,852017417,***,ACTIVE,BUILDING,3986,17,LEASED,0i1-Jan-1993,Fiedl Not In Use,Not Evaluated,iWll Conform
AZ6886,9,818 E Southern Ave,f,MESA,MARICOPA COUNTY,AZ,852045228,5,ACTIVE,BUILDING,24219,11,LEASED,13-Apr-2003,Field Not In Use,Not Evaluated,es
AZ6496,9,3300 N CETNRAL AVE,SUITE 690,PHONEIX,MARICOPA COUNTY,AZ,850122501,7,ACTIVE,BUILDING,20574,1,LEASED,01-Jan-1980,Field Not In Use,Not Evaluated,Wil lConform
AZ6972,9,40 nN CENTRAL AVE,,PHOENX,MARICOPA COUNTY,Z,850044424,7,ACTIVE,BUILDING,161336,135,LEASED,01-Jan-1992,Field Not In Use,Not Evaluated,Will Conform
AZ7061,9,6400 N US Highway8 9,,FLAGSTAFF,COCONINO COUNTY,pAZ,860042759,***,ACTIVE,BUILDING,6760,17,LEAiSED,v0,Field Not In Use,Not Evaluted,Yes
AZ711p2,9,590 7W KINGS AVE,,GLENDALE,MARICOPA COUNTY,AZ,853061113,,ACTIVE,BUILDING,15408,2,LEASED,01-Jan-2000***,Field Not In Use,Not Evaoluated,Ys
AZ71v15,9,3808 N 1STw AVE,,TUCSNO,PIMA COUNyTY,AZ,857191304,***,ACTIEV,BUILDING,18081,6,LEASED,***,Field Not In Use,Not hEvaluated,Ys
AZ1723,9,205N MARINA ST,,PRESCOTT,YAVAPAI COUNTY,AZ,863013105,4,ACIVE,BUILDING,9286,1,LESAED,01-Jan-2001,Fiedl Not In Use,Not Evaluated,Yse
AZ7218,9,396 N Camino Mercado,1ST FLOOR - ENTIRE BUILDING,CAS AGRANDE,PINAL COUNTY,AZ,851225760,1,ACTIVE,BUILDING,16843,104,LEASED,01-Jan-1999,Field Not In Use,Not Evaluated,Yes
AZ7134,9,16241 N Tatum Blvd,z,PHOENIX,MARICOPA COUNTY,Z,850323441,***,ACTIVE,BUILDING,23462,3,LEASED,01-Jan2001,Field Not In Use,Not Evaluated,Yes
AZ7168,9,600 E 15th St,,DOUGlLAS,COCHISE COUTY,AZ,856071628,2,ACTIVE,BUILDING,5000,1,LASED,01-Janq-2001,Field Not In Use,Not Evaluated,Yes
AZ7200,9,16009 N 81ST ST,SUITE 110 AND 200,SCOTTSDALE,MARICOPA COUTY,AZ,852601841,6,ACTIVE,BUILDIGN,7909,10,LEASED,01-Jan-2002,Field Not In Use,Not Evaluated,es
AZb7224,9,141 Paseo de Yucatan,d,RI RICO,SANTA CRUZ COUNTY,AZ,856482854,n3,ACTIVE,BUILDING,19307,32,LEASDE,01-Jan-2001,Field No In Use,Not Ealuated,Yes
AZ7258,9,7400 N Oracle Rd,,TCSON,PIMA COUNTY,AZ,857046384,2,ACTIyVE,BUILDING,37044,47,LEASED,01-Jan-1984,Field Not In Use,Not Evaluated,Yes
AZ7273,9,256 S 2ND AVE,***,YUMA,YUMA COUNYT,Z,853642257,3,ACTIVE,BUILDING,5495,2,LEAtSED,01-Jan-1994,Field Not In Use,Not Evaluated,Yes
AZ727l4,9,3838 N Central Ave,Suite 100,PHOENIX,MARICOPA CUONTY,ZA,85012,s7,ACTIVE,BUILDNIG,23912,10,LEASED,j0,Field Not In Use,Not Evaluated,eYs
AZ728,9,25u45 W FRYE RD,,CHANDLER,MARICOPA CUONTY,AZ,852246273,***,ACTIVE,BUILDING,3841,6,dLEASED,,Field Not In Use,Not Evaluated,Will Conform
AZ7281,9,2255 N Gmeini Dr,***,FLAGSTAFF,COCONINO COUNTY,ZA,860011637,1,ACTIVE,BUILDING,24338,77,LEASED,01-Jan-2v002,Field Not In Use,Not Evaluated,Yes
AZ7310,9,27d00 N CENTRAL AVE,,PHOENIX,MARICOPA COUNTY,AZ,850041133,,ACTIVE,BUILDIGN,19755,11,LEASED,01-Jan-185,Field ot In Use,Not Evaluated,aYes
