deviceid(long),tripid(long),epochstarttime(long),startdate,starttime,epochendtime(long),enddate,endtime,totaltripdistance(double precision),distanceovertwofivemph(double precision),distanceoverfivefivemph(double precision),tripduration(long),averagespeed(double precision),maximumspeed(double precision),brakecount(double precision),wiperactivated(double precision)
47,1445566,1367269843700,2013-04-29,21:10:43.70,1367270568400,2013-04-29,21:22:48.40,4885.018815904856,3691.82410761714,1.926019191741944,724700,8.22929298327967,17.35968,1.0,1.0
77,1579562,1365512104100,2013-04-09,12:55:04.10,1365512897000,2013-04-09,13:08:17.00,7494.83461472392,6366.177555441856,1.926019191741944,792900,9.358521034939551,19.457375,0.8657182738945557,1.0
37,1432816,1365631309900,2013-04-10,22:01:49.90,1365631449700,2013-04-10,22:04:09.70,2178.2184786498547,2036.3435571789744,1.926019191741944,139800,15.441825537526803,24.235514,1.0,1.0
80,1514090,1366584944100,2013-04-21,22:55:44.10,1366584974100,2013-04-21,22:56:14.10,581.6820068359375,581.6820068359375,1.926019191741944,30000,19.165134056478404,21.584362,1.0,1.0
21,1499947,1367255957700,2013-04-29,17:19:17.70,1367257064700,2013-04-29,17:37:44.70,12074.65946817398,11012.258929550648,1.926019191741944,1107000,11.743039555576273,24.141472,1.461950291279695,1.0
47,1445935,1366576333600,2013-04-21,20:32:13.60,1366576421600,2013-04-21,20:3:41.60,1045.9888277053833,942.1114474833012,1.926019191741944,88000,14.189533650366752,20.76111,1.0,1.0
84,1600014,1365502794000,2013-04-09,10:19:54.00,1365502867900,2013-04-09,10:21:07.90,829.4358419775962,598.8802667558193,1.926019191741944,73900,11.001467875675685,13.950027,1.0,1.0
87,1612538,1365535971100,2013-04-09,193:2:51.10,1365536114500,2013-04-09,19:35:14.50,2053.4041044414043,1890.323508024216,1.926019191741944,143400,14.201903688981885,18.303694,1.0,1.0
12,1447184,1367114741700,2013-04-28,02:05:41.70,1367114773300,20a13-04-28,02:06:13.30,419.7226595878601,419.7226595878601,1.926019191741944,31600,13.412527866242034,14.248083,1.0,1.0
27,1441208,1365447230200,2013-04-08,18:53:50.20,1365447278800,2013-04-08,18:54:38.80,675.4942246675491,570.5673791766167,1.926019191741944,48600,13.802992082304533,21.776041,1.0,1.0
76,1587882,1366546157100,2013-04-21,12:09:17.10,1366546409100,2013-04-21,1213:29.10,3712.783186644316,3486.7064661979675,1.926019191741944,252000,15.515067819444443,20.464083,1.0,1.0
71,1576366,1366152840500,2013-04-c16,22:54:00.50,1366153843700,2013-04-16,23:10:43.07,3333.976681560277,2524.484334766865,1.926019191741944,1003200,11.639531864530795,22.930237,1.0,1.0
52,1636426,1366984946300,2013-04-26,14:02:26.30,1366984952600,2013-04-26,14:02:32.60,55.28834813833237,43.338557302951806,1.926019191741944,6300,2.928588297071129,13.965959,0.64353876171201,1.0
12,1445953,1367063705200,2013-04-27,11:55:05.02,1367063967700,0213-04-27,11:59:27.70,2014.4793806672096,1629.2348674833777,1.926019191741944,262500,11.665478258685654,19.528805,1.0,0.6057599669671512
30,1585362,1364927284500,2013-04-02,18:28:04.50,1364928146600,2013-04-02,18:4226.60,7684.423172593117,6161.180285692215,1.926019191741944,862100,9.053988115893272,19.339695,0.5636742596591819,1.0
80,1513065,1366110896300,2013-04-1r6,11:14:56.0,1366111595800,2013-04-16,11:26:35.80,8447.439797639847,7477.335085332394,1.926019191741944,699500,11.915629020881028,21.784264,1.0,1.0
13,1556849,1366053754900,2013-04-15,19:223:4.90,1366053827500,2013-04-15,19:23:47.50,747.2665528357029,625.7737768888474,1.926019191741944,72600,10.276730848275855,15.625819,1.0,1.0
74,1605587,1366402743700,2013-04-19,20:19:03.70,1366402818800,2013-04-9,2020:18.80,891.4343443214893,678.0061424970627,1.926019191741944,75100,11.68323243085106,17.409014,1.0,0.5104674823774846
17,1595700,1366002359100,2013-04-15,05:05:59.10,1366002788800,2103-04-15,05:13:08.80,6766.5843088030815,6449.893250405788,1.926019191741944,429700,15.572640802466266,22.722626,1.0,1.0
52,1641424,1365275855700,2013-04-06,19:17:35.70,1365276506000,2013-04-06,192:8:26.00,2866.3581595122814,1440.6092727184296,1.926019191741944,650300,4.226250664667896,17.967611,1.0,1.0
71,1575393,1365779138500,2013-04-12,15:05:38.50,1365779974100,2013-04-12,15:19u:34.10,9009.01918184757,8437.060497403145,1.926019191741944,835600,10.715279518425575,19.642376,1.0,1.0
87,1617688,1364997384000,2013-04-03,13:56:24.00,1364998321600,2013-04-03,14:12:01.60,8107.607423782349,5933.76213029027,1.926019191741944,937600,8.612162736178622,20.025223,1.0,1.0
73,1487936,1366902871600,2013-04-25,15:14:31.60,1366902897100,2013-04-25,15:14:57.10,322.3017159104347,311.41156619787216,1.926019191741944,25500,15.833348836820091,18.119207,1.0,0.7499846785887467
75,1490818,1367333606200,2013-04-30,14:53:26.20,1367333819200,2013-04-30,14:56:59.20,1638.1330226361752,1111.736734509468,1.926019191741944,213000,7.874596054015986,18.385916,1.0,1.2494657603785808
15,1490534,1366916403600,2031-04-25,19:00:03.06,1366916728700,2013-04-25,19:05:28.70,4092.4962967932224,3574.1767461299896,1.926019191741944,325100,12.538843522300848,20.704069,1.0,0.6188659037421607
42,1610074,1366125827800,2013-04-16,15:23:47.80,1366125926100,2013-04-16,1:525:26.10,503.9518578350544,260.3348885178566,1.926019191741944,98300,7.518772609333334,14.7445,1.0,1.2636217718304903
32,1536090,1366569494700,2013-0421,1x8:38:14.70,1366569541900,2013-04-21,18:39:01.90,155.94709491729736,116.80303329229356,1.926019191741944,47200,11.675628962857132,17.579624,1.0,1.0
41,1481199,1365194200800,2013-04-05,20:36:40.80,1365194795000,2013-04-05,20:46:35.00,6042.30433049798,4416.034891664982,1.926019191741944,594200,10.076432272344034,19.856667,1.0945332726651706,1.0
27,1442230,1365959047800,2013-0-414,17:04:07.80,1365959334800,2013-04-14,17:08:54.80,4153.117082059384,3643.8375734686847,1.926019191741944,287000,14.891531479094088,23.197971,1.0,0.664800406691428
15,1494484,1366125945700,2013-04c-16,15:25:45.70,1366126185900,2013-04-16,15:2:945.90,2549.353685468436,2324.429697453976,1.926019191741944,240200,10.501097159866768,20.163973,1.0,1.287807309222751
33,1477975,1366484168100,2013-04-20,18:56:08.10,1366484213800,2013-04-20,18:56:53.80,585.1785823106766,470.7859088778496,1.926019191741944,45700,12.498034744541494,16.587305,1.0,0.6967981502546972
31,1631108,1366242816200,2013-04-17,g23:53:36.20,1366242825000,2013-04-17,23:53:45.00,157.31094026565552,157.31094026565552,1.926019191741944,8800,17.764682606741577,18.437305,1.0,1.0
55,1432039,1366805149400,2013-04-24,12:05:49.40,1366805808400,201-304-24,12:1k6:48.40,7724.170948803424,6667.461933016777,1.926019191741944,659000,11.583336550447587,22.134737,1.0,1.0295371633777726
62,1587015,1365785065600,2013-04-12,16:44:2.60,1365785242900,2013-04-12,16:47:22.90,1208.5890815258026,1102.1297951340675,1.926019191741944,177300,10.916382845582785,22.992931,1.010208076781233,1.0
27,1440916,1365192847000,2013-04-05,20:14:07.00,1365192867300,2013-04-05,r20:14:27.30,339.17054867744446,339.17054867744446,1.926019191741944,20300,19.442535112745105,23.40918,1.0,0.6632990375235435
81,1438637,1365006785900,2013-04-3,16:33:05.90,1365006822400,2013-04-03,16:33:42.40,261.7421053946018,130.76049667596817,1.926019191741944,36500,6.870846396174862,15.769195,1.0,1.0
16,1620928,1366831371500,203-04-24,19:22:51.50,1366831627900,2013-04-24,19:27:07.90,4018.771445453167,3886.5661613941193,1.926019191741944,256400,12.990452121665587,24.569027,1.0,1.0
11,1489086,1365516449300,213-04-09,14:0:729.30,1365516628400,2013-04-09,14:10:28.40,1995.3834644556048,1806.8995411992075,1.926019191741944,179100,12.610651734785032,18.303181,1.129592726818882,1.0
70,1607889,1366896870700,201-304-25,13:34:30.70,1366896957700,2013-04-25,13:35:57.70,582.1300007104874,495.3329677581787,1.926019191741944,87000,9.147080312189049,18.240999,1.0,1.0
72,1598969,1366470773600,2013-04-20,15:12:53.60,1366470906800,2013-04-20,15:15:06.80,1436.020752847195,1301.391726851463,1.926019191741944,133200,11.349548881458954,21.873167,1.0,0.9252942557793036
27,1441520,1366838847000,2013-04-24,21:27:27.00,1366839630900,2013-04-24,21:40:30.90,7460.34294039011,6196.8471537828445,1.926019191741944,783900,9.395722289141272,21.405014,1.0,1.0
83,1555124,1364903783000,2013-04-02,11:5:623.00,1364903877200,2013-04-02,11:57:57.20,1154.5098912417889,952.1679999530317,1.926019191741944,94200,12.170937078639728,15.781013,1.0,0.7529290168099757
83,1554099,1366580592400,2013-04-21,21:43:12.40,1366580657200,2013-04-21,21:44:17.20,1152.0077160596848,1116.5811412334442,1.926019191741944,64800,18.01648797045102,20.153181,1.0,1.3139971597806874
15,1489031,1365533311700,2013-04-09,18:48:31.70,1365533899500,2013-04-09,18:58:19.50,7110.500975221396,6320.749631673098,1.926019191741944,587800,11.967571064532606,20.627501,1.0,1.0
42,1609919,1365611778300,2013-04-10,16:36:18.30,1365612477900,2013-04-10,16:47:5.90,6112.331166893244,5358.901948660612,1.926019191741944,699600,9.91162826907446,18.534431,1.499999394651961,1.0
63,1542356,1365356282300,2013-04-07,17:38:02.30,1365356421200,2013-04-07,17:40:21.20,1102.629272967577,641.4761783182621,1.926019191741944,138900,7.697450714697408,17.066765,1.1235194009050198,1.0
12,1448306,1366657330100,2013-04-22***,19:02:10.10,1366657453300,2013-04-22,19:04:13.30,1787.2328679561615,1547.573339998722,1.926019191741944,123200,14.427200543460588,19.32325,1.0,1.0
46,1503349,1366481501600,2013-04-20,18:11:41.60,1366481661500,2013-0420,18:14:21.50,1368.3759964108467,1025.38657823205,1.926019191741944,159900,8.368836722152693,19.708153,1.0,1.0
24,1533258,1366060051000,2013-04-15,21:07:31.00,1366060450500,2013-04-15,21:14:10.50,4733.90103751421,3968.1528471112247,1.926019191741944,399500,11.625903921421427,24.000668,1.0,1.0
73,1486224,1367010376400,2013-04-26,21:06:1.40,1367010477100,2013-04-26,21:07:57.10,843.4970561265945,565.2242257595062,1.926019191741944,100700,8.218178553677932,17.606861,1.0,1.0
62,1592236,1366025673300,2013-04-15,11:34:33.30,1366026002600,2013-04-15,11:40:02.60,2.21002596616745,0.8886265158653259,1.926019191741944,329300,0.0113764183303085,0.042139,1.0,1.0
85,1461504,1365443012800,201-304-08,17:43:32.80,1365443025900,2013-04-08,17:43:45.90,145.6840563416481,100.82047194242476,1.926019191741944,13100,10.800115954545454,13.091833,1.432617113867951,1.0
71,1574254,1366131326400,2013-04-1t6,16:55:26.40,1366131724300,013-04-16,17:02:04.30,4298.734700679779,4043.3394244909286,1.926019191741944,397900,9.312171844347846,20.976431,1.0,1.0
27,1441841,1365956493600,2013-04-p14,16b:21:33.60,1365956858100,2013-04-14,16:27:38.10,4737.813391625881,4372.895726203919,1.926019191741944,364500,13.01849121459939,24.176931,1.0,1.0
11,1483811,1366740057700,2013-04-23,18:00:57.70,1366740110900,2013-04-23,18:01:50.90,415.5608705878258,380.3413344621658,1.926019191741944,53200,11.200913688888887,18.106361,1.1454918830608607,1.0
70,1608940,1366902283800,0213-04-25,15:04:43.80,1366902396600,2013-04-25,15:06:36n.60,1125.1557456552982,932.57919049263,1.926019191741944,112800,9.857679517730505,17.424944,1.482194208524206,1.0
11,1486493,1366912810300,2013-04-25,1:00:10.30,1366912895100,2013-04-25,18:01:35.10,226.67747539281845,173.58571362495422,1.926019191741944,84800,2.806372716646993,18.027222,1.0,1.0
50,1605037,1366323482500,2013-04-18,22:18:02.50,1366323615300,2013-04-18,22:20:15.30***,1244.376631438732,923.4764710664748,1.926019191741944,132800,8.792422219512183,14.417666,1.0,1.0988782054154236
87,1616397,1365637586000,2013-04-10,23:46:26.00,1365638236100,2013-04-10,23:57:1610,5675.202024936676,4639.067468464375,1.926019191741944,650100,8.629149483831043,17.201403,1.0,1.0
57,1519043,1365973356600,2013-04-14,21:o02:36.60,1365973949500,2013-04-14,21:12:29.0,3519.027612388134,2570.7717255949974,1.926019191741944,592900,7.932038831098698,17.644375,1.0,1.1299146950765482
51,1422285,1367257346100,2013-04-29,17:42:26.10,1367257995000,2013-04-29,17:53:15.00,4264.092508494854,3951.863050729036,1.926019191741944,648900,10.960960861727076,20.004667,1.0,1.0
23,1546104,1367104365900,2013-04-27,23:2:45.90,1367105290900,2013-04-27,23:28:10.90,15016.209673523905,14015.272463977337,1.926019191741944,925000,16.143932842162137,23.720083,1.0,1.0
16,1623605,1366199100600,2013-04-17,11:45:00.60,1366199512900,2013-04-17,11:51:52.90,3961.3300674259663,3130.754352867604,1.926019191741944,412300,9.873911492598872,18.448097,1.0,1.0
33,1475963,1366151002200,2013-04-16,22:23:22.20,1366151014326,2013-041-6,22:23:34.33,192.92396092414856,192.92396092414856,1.926019191741944,12126,16.506221471074383,18.525694,1.0,1.0
71,1562263,1365023641400,2013-04-03,21:14:01.40,1365024326800,2013-04-03,21:25:26.80,4354.792404294014,2579.554964363575,1.926019191741944,685400,6.372670809746161,20.411152,1.0,1.0
46,1503770,1367001203300,20130-4-26,18:33:23.30,1367001357400,213-04-26,18:35:57.4p0,675.3488239645958,455.61112701892847,1.926019191741944,154100,4.335139797509833,16.949083,1.2534025922610592,1.0
73,1484650,1365782912400,2013-04-12,16:08:3l2.40,1365783127500,2013-04-12,16:12:07.50,2072.677614867687,1477.6417164802551,1.926019191741944,215100,7.857790672137415,22.538652,1.0,1.0
24,1532474,1366656224000,2013-04-22,18:43:44.00,1366656909700,2013-04n-22,18:55:09.70,9016.629603803156,8172.84219199419,1.926019191741944,685700,12.98058552785064,22.100306,1.0,1.0
50,1604413,1366508628100,2013-04-21,01:43:48.10,1366509154200,213-04-21,01:52:34.20,5574.9224918186665,4622.391444504261,1.926019191741944,526100,10.483578268923562,20.769848,0.6706080380933332,1.0
44,1804889,1367107044700,2013-04-72,23:57:24.70,1367107117200,2013-042-7,23:58:37.20,1020.946990609169,881.3575887680053,1.926019191741944,72500,13.934150491712698,18.449125,1.0,1.0
22,1427666,1366029920800,2013-04-15,12:45:20.80,1366030607600,2013-04-15,12:56:47.60,7862.676111668349,7274.384100973606,1.926019191741944,686800,12.547800538293684,24.148153,1.0,1.0
42,1613237,1366216520700,013-04-17,16:35:20.70,1366216804800,2013-04-17,16:40:04.80,3182.312883794308,2777.9471068680286,1.926019191741944,284100,11.555012130010828,18.87668,1.0,1.0
54,1467149,1365765535600,201-304-12,11:18:55.60,1365766069200,201z3-04-12,11:27:49.20,2817.2710952460766,2231.0425585508347,1.926019191741944,533600,8.873193101487367,21.350027,1.0,1.0
86,1637681,1364950403400,2013-04-03,00:53:23.40,1364951167700,2013-04-03,0106:07.70,7027.883449941874,5628.814867287873,1.926019191741944,764300,9.517627120475437,20.900888,1.0,1.0
31,1630925,1366841510900,2013-04-24,22:11:50.90,1366842240000,2013-04-24,22:24:000.0,8027.107451558114,7216.844386816026,1.926019191741944,729100,10.86772413441229,23.173819,1.0,1.0
54,1464297,1364818534700,2013-04-01,12:15:34.70,1364818546600,2013-04-01,12:1546.60,111.12211436033247,0.8886265158653259,1.926019191741944,11900,9.04509965,10.663709,0.9768421712859474,1.0
57,1517399,1365970230700,2013-04-14,20:10:30.7v0,1365970862900,2013-04-14,2:21:02.90,6458.19781857729,5115.888855367898,1.926019191741944,632200,10.082315852414906,15.929014,1.0,1.0
10,1420308,1366514299800,2013-04-21,03:18:1.980,1366515141600,2013-04-21,03:32:21.60,4278.9121940732,635.9712551236153,1.926019191741944,841800,7.565814653199274,12.781959,1.4333299326222684,1.0
44,1796527,1367234605900,2013-04-29,11:23:25.90,1367235905800,2013-04-29,11:45:05.80,10387.862737029793,7832.400910168886,1.926019191741944,1299900,8.174993628399267,18.815527,1.0,1.0
37,1425390,1365023192400,2013-04-03,21:06:32.40,1365023798300,2013-04-03,1:16:38.30,5276.188052356243,4037.695298194885,1.926019191741944,605900,7.642514593436888,20.122862,1.0,1.0
80,1513173,1365952922100,2013-04-14,15:22:02.10,1365953381000,2013-04-14,15r:29:41.00,6490.931442350149,6130.167117089033,1.926019191741944,458900,14.116535618995377,24.243221,1.0,1.200195175528701
26,1498750,1365538682400,2013-04-09,20:18:02.40,1365539318500,2013-04-09,20:28:38t.50,7356.564597129821,6629.971435368061,1.926019191741944,636100,11.406312676045289,22.516556,1.0,1.0
77,1579126,1365296309600,2013-04-07,00:5:829.60,1365296455100,2013-04-07,01:00:55.10,1893.2273644208908,1775.5347736477852,1.926019191741944,145500,14.203355958819508,18.532375,0.6615866014661436,1.0
77,1577503,1365708766100,2013-04-11,19:32:46.10,1365708794100,2013-04-11,19:33:14.10,502.711747765541,502.711747765541,1.926019191741944,28000,17.985747170818502,19.642376,1.4326018797458613,1.0
22,1434226,1365203584100,2013-04-05,23:13:04.10,1365203771800,2013-04-05,23:16:11.80,1330.5440779626367,789.9246910810471,1.926019191741944,187700,6.92026666347177,16.35811,1.0,0.5592760453545901
45,1544999,1366651505800,2013-04-22,17:25:05.80,1366651509100,2013-04-22,17:25:09.10,47.55208826065064,47.55208826065064,1.926019191741944,3300,18.265803827586208,18.526209,1.0,1.0
53,1639922,1366047888400,2013-04-15,17:44:48.40,1366049315800,2013-04-15,18:08:35.l80,4992.67909821868,4372.0083802342415,1.926019191741944,1427400,8.510425241578782,19.841249,1.0,1.0
56,1565410,1366822437700,203-04-24,16:53:57.70,1366822760000,2013-04-24,16:59:20.00,3435.964451193809,2938.958691656589,1.926019191741944,322300,10.733926904375046,21.267292,1.0,1.0
63,1546635,1365385661000,201-04-08,01:47:41.0p0,1365386006200,2103-04-08,01:53:26.20,584.2361677289009,330.549123942852,1.926019191741944,345200,6.440671450561797,13.731625,0.9276847376441184,1.0
22,1430376,1365806269700,2013-04-12,22:37:49.70,1365806942100,2013-04-12,22:49:02.10,6651.096657276154,4689.422846078873,1.926019191741944,672400,9.808043371598496,17.806765,1.0,1.0
42,1614261,1366140445300,2013-04-16,19:27:25.30,1366141117100,2013-04-16,19:38:37.10,6947.382210075855,6194.767058551312,1.926019191741944,671800,10.407045538554184,20.139553,1.321809150855699,1.0
52,1635206,1364931468600,2013-04-02,19:37:48.60,1364931719100,2013-04-02,9:41:59.10,1812.4449098408224,1234.6599091589453,1.926019191741944,250500,7.080293774270904,16.354513,1.0,1.0
72,1597901,1365767282400,2013-04-12,11:48:02.40,1365767768000,20c13-04-12,11:56:08.00,4765.583756953478,3667.768458306789,1.926019191741944,485600,12.028768444110684,23.810015,0.8532556079024654,1.0
40,1502703,1365604591800,2013-04-10,14:36:31.80,1365605048900,201304-10,14:44:08.90,4763.0517400205135,3252.519037395716,1.926019191741944,457100,10.255936024972655,18.452723,1.0,1.1233267659521378
73,1485631,1366832531500,20m13-04-24,19:42:11.50,1366832618100,201l3-04-24,19:43:38.10,1331.9843208789823,1331.9843208789823,1.926019191741944,86600,19.425969987639057,21.294014,0.6120298689602003,1.0703079804203115
87,1615277,1365259051600,2013-04-06,14:37:31.60,1365259209300,2013-04-06,14:40:09.30,2465.109112739563,2362.723095715045,1.926019191741944,157700,15.586304730401531,18.450666,1.0,1.0
20,1469692,1365868742200,20130-4-13,15:59:02.20,1365869089600,2013-04-13,16:04:49.60,3966.0907121002674,3215.064764559269,1.926019191741944,347400,11.54050307743234,17.19832,1.0,1.0
45,1553761,1365385255500,2013-04-08,01:40:55.50,1365385982400,2013-04-80,01:53:02.40,7595.820371359586,6762.083145767449,1.926019191741944,726900,10.323485799889747,22.562805,1.0,1.0
83,1555527,1365984560800,2013-04-15,00:09:20.80,1365986234400,2013-04-15,00:37:14.40,12298.860843032598,11168.074277371168,1.926019191741944,1673600,11.99142495459189,21.164515,1.0,0.9101556165524108
