year,state,county,hai,operative_procedure,facility_id,facility_name,hospital_category_risk_adjustment,facility_type,procedure_count,infections_reported,infections_predicted
2020H1,California,Los Angeles,Surgical Site Infections (SSI),"Hysterectomy, abdominal",930000099.0,"PIH Health Hospital, Whittier",Acute Care Hospital,"Community, >250 Beds",83,1,0.5
2020H1,California,Los Angeles,Surgical Site Infections (SSI),"Hysterectomy, vaginal",930000099.0,"PIH Health Hospital, Whittier",Acute Care Hospital,"Community, >250 Beds",10,0,0.04
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Kidney surgery,930000099.0,"PIH Health Hospital, Whittier",Acute Care Hospital,"Community, >250 Beds",15,0,0.05
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Knee prosthesis,930000099.0,"PIH Health Hospital, Whittier",Acute Care Hospital,"Community, >250 Beds",128,0,0.41
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Laminectomy,930000099.0,"PIH Health Hospital, Whittier",Acute Care Hospital,"Community, >250 Beds",47,0,0.24
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Open reduction of fracture,930000099.0,"PIH Health Hospital, Whittier",Acute Care Hospital,"Community, >250 Beds",81,0,0.45
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Ovarian surgery,930000099.0,"PIH Health Hospital, Whittier",Acute Care Hospital,"Community, >250 Beds",68,0,0.04
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Pacemaker surgery,930000099.0,"PIH Health Hospital, Whittier",Acute Care Hospital,"Community, >250 Beds",78,0,0.12
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Rectal surgery,930000099.0,"PIH Health Hospital, Whittier",Acute Care Hospital,"Community, >250 Beds",22,1,0.4
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Small bowel surgery,930000099.0,"PIH Health Hospital, Whittier",Acute Care Hospital,"Community, >250 Beds",75,0,1.48
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Spinal fusion,930000099.0,"PIH Health Hospital, Whittier",Acute Care Hospital,"Community, >250 Beds",58,0,0.56
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Spleen surgery,930000099.0,"PIH Health Hospital, Whittier",Acute Care Hospital,"Community, >250 Beds",1,0,0.0
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Thoracic surgery,930000099.0,"PIH Health Hospital, Whittier",Acute Care Hospital,"Community, >250 Beds",96,0,0.23
2020H1,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000100.0,Providence Saint John's Health Center,Acute Care Hospital,"Community, >250 Beds",1650,1,9.39
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Appendix surgery,930000100.0,Providence Saint John's Health Center,Acute Care Hospital,"Community, >250 Beds",38,0,0.11
2020H1,California,Los Angeles,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",930000100.0,Providence Saint John's Health Center,Acute Care Hospital,"Community, >250 Beds",25,0,1.05
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Cardiac surgery,930000100.0,Providence Saint John's Health Center,Acute Care Hospital,"Community, >250 Beds",42,0,0.12
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Cesarean section,930000100.0,Providence Saint John's Health Center,Acute Care Hospital,"Community, >250 Beds",234,0,0.15
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Colon surgery,930000100.0,Providence Saint John's Health Center,Acute Care Hospital,"Community, >250 Beds",72,0,1.85
2020H1,California,Los Angeles,Surgical Site Infections (SSI),"Coronary bypass,chest and donor incisions",930000100.0,Providence Saint John's Health Center,Acute Care Hospital,"Community, >250 Beds",23,0,0.12
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),930000100.0,Providence Saint John's Health Center,Acute Care Hospital,"Community, >250 Beds",117,0,0.55
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Gallbladder surgery,930000100.0,Providence Saint John's Health Center,Acute Care Hospital,"Community, >250 Beds",37,0,0.34
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Gastric surgery,930000100.0,Providence Saint John's Health Center,Acute Care Hospital,"Community, >250 Beds",12,0,0.31
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Hip prosthesis,930000100.0,Providence Saint John's Health Center,Acute Care Hospital,"Community, >250 Beds",298,1,1.09
2020H1,California,Los Angeles,Surgical Site Infections (SSI),"Hysterectomy, abdominal",930000100.0,Providence Saint John's Health Center,Acute Care Hospital,"Community, >250 Beds",31,0,0.22
2020H1,California,Los Angeles,Surgical Site Infections (SSI),"Hysterectomy, vaginal",930000100.0,Providence Saint John's Health Center,Acute Care Hospital,"Community, >250 Beds",5,0,0.02
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Kidney surgery,930000100.0,Providence Saint John's Health Center,Acute Care Hospital,"Community, >250 Beds",14,0,0.05
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Knee prosthesis,930000100.0,Providence Saint John's Health Center,Acute Care Hospital,"Community, >250 Beds",256,0,0.71
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Laminectomy,930000100.0,Providence Saint John's Health Center,Acute Care Hospital,"Community, >250 Beds",66,0,0.18
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Open reduction of fracture,930000100.0,Providence Saint John's Health Center,Acute Care Hospital,"Community, >250 Beds",53,0,0.24
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Ovarian surgery,930000100.0,Providence Saint John's Health Center,Acute Care Hospital,"Community, >250 Beds",40,0,0.02
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Pacemaker surgery,930000100.0,Providence Saint John's Health Center,Acute Care Hospital,"Community, >250 Beds",9,0,0.01
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Rectal surgery,930000100.0,Providence Saint John's Health Center,Acute Care Hospital,"Community, >250 Beds",24,0,0.39
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Small bowel surgery,930000100.0,Providence Saint John's Health Center,Acute Care Hospital,"Community, >250 Beds",42,0,0.86
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Spinal fusion,930000100.0,Providence Saint John's Health Center,Acute Care Hospital,"Community, >250 Beds",98,0,0.73
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Spleen surgery,930000100.0,Providence Saint John's Health Center,Acute Care Hospital,"Community, >250 Beds",2,0,0.01
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Thoracic surgery,930000100.0,Providence Saint John's Health Center,Acute Care Hospital,"Community, >250 Beds",112,0,0.26
2020H1,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000101.0,Providence Saint Joseph Medical Center,Acute Care Hospital,"Community, >250 Beds",1758,1,9.2
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Appendix surgery,930000101.0,Providence Saint Joseph Medical Center,Acute Care Hospital,"Community, >250 Beds",107,0,0.61
2020H1,California,Los Angeles,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",930000101.0,Providence Saint Joseph Medical Center,Acute Care Hospital,"Community, >250 Beds",7,0,0.16
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Cardiac surgery,930000101.0,Providence Saint Joseph Medical Center,Acute Care Hospital,"Community, >250 Beds",9,0,0.02
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Cesarean section,930000101.0,Providence Saint Joseph Medical Center,Acute Care Hospital,"Community, >250 Beds",313,0,0.27
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Colon surgery,930000101.0,Providence Saint Joseph Medical Center,Acute Care Hospital,"Community, >250 Beds",68,0,1.12
2020H1,California,Los Angeles,Surgical Site Infections (SSI),"Coronary bypass,chest and donor incisions",930000101.0,Providence Saint Joseph Medical Center,Acute Care Hospital,"Community, >250 Beds",12,0,0.08
2020H1,California,Los Angeles,Surgical Site Infections (SSI),"Coronary bypass,chest incision only",930000101.0,Providence Saint Joseph Medical Center,Acute Care Hospital,"Community, >250 Beds",2,0,0.01
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),930000101.0,Providence Saint Joseph Medical Center,Acute Care Hospital,"Community, >250 Beds",89,0,0.33
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Gallbladder surgery,930000101.0,Providence Saint Joseph Medical Center,Acute Care Hospital,"Community, >250 Beds",137,0,0.45
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Gastric surgery,930000101.0,Providence Saint Joseph Medical Center,Acute Care Hospital,"Community, >250 Beds",67,0,0.26
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Hip prosthesis,930000101.0,Providence Saint Joseph Medical Center,Acute Care Hospital,"Community, >250 Beds",136,0,0.78
2020H1,California,Los Angeles,Surgical Site Infections (SSI),"Hysterectomy, abdominal",930000101.0,Providence Saint Joseph Medical Center,Acute Care Hospital,"Community, >250 Beds",101,0,0.5
2020H1,California,Los Angeles,Surgical Site Infections (SSI),"Hysterectomy, vaginal",930000101.0,Providence Saint Joseph Medical Center,Acute Care Hospital,"Community, >250 Beds",2,0,0.01
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Kidney surgery,930000101.0,Providence Saint Joseph Medical Center,Acute Care Hospital,"Community, >250 Beds",16,0,0.05
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Knee prosthesis,930000101.0,Providence Saint Joseph Medical Center,Acute Care Hospital,"Community, >250 Beds",134,1,0.44
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Laminectomy,930000101.0,Providence Saint Joseph Medical Center,Acute Care Hospital,"Community, >250 Beds",33,0,0.08
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Open reduction of fracture,930000101.0,Providence Saint Joseph Medical Center,Acute Care Hospital,"Community, >250 Beds",135,0,0.66
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Ovarian surgery,930000101.0,Providence Saint Joseph Medical Center,Acute Care Hospital,"Community, >250 Beds",55,0,0.05
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Pacemaker surgery,930000101.0,Providence Saint Joseph Medical Center,Acute Care Hospital,"Community, >250 Beds",56,0,0.11
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Rectal surgery,930000101.0,Providence Saint Joseph Medical Center,Acute Care Hospital,"Community, >250 Beds",25,0,0.39
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Small bowel surgery,930000101.0,Providence Saint Joseph Medical Center,Acute Care Hospital,"Community, >250 Beds",122,0,2.33
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Spinal fusion,930000101.0,Providence Saint Joseph Medical Center,Acute Care Hospital,"Community, >250 Beds",76,0,0.41
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Spleen surgery,930000101.0,Providence Saint Joseph Medical Center,Acute Care Hospital,"Community, >250 Beds",2,0,0.02
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Thoracic surgery,930000101.0,Providence Saint Joseph Medical Center,Acute Care Hospital,"Community, >250 Beds",54,0,0.09
2020H1,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000103.0,"St. Mary Medical Center, Long Beach",Acute Care Hospital,"Community, >250 Beds",961,1,4.28
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Appendix surgery,930000103.0,"St. Mary Medical Center, Long Beach",Acute Care Hospital,"Community, >250 Beds",36,0,0.09
2020H1,California,Los Angeles,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",930000103.0,"St. Mary Medical Center, Long Beach",Acute Care Hospital,"Community, >250 Beds",6,0,0.06
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Cardiac surgery,930000103.0,"St. Mary Medical Center, Long Beach",Acute Care Hospital,"Community, >250 Beds",24,0,0.07
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Cesarean section,930000103.0,"St. Mary Medical Center, Long Beach",Acute Care Hospital,"Community, >250 Beds",297,0,0.18
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Colon surgery,930000103.0,"St. Mary Medical Center, Long Beach",Acute Care Hospital,"Community, >250 Beds",21,0,0.72
2020H1,California,Los Angeles,Surgical Site Infections (SSI),"Coronary bypass,chest and donor incisions",930000103.0,"St. Mary Medical Center, Long Beach",Acute Care Hospital,"Community, >250 Beds",21,0,0.14
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),930000103.0,"St. Mary Medical Center, Long Beach",Acute Care Hospital,"Community, >250 Beds",78,0,0.46
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Gallbladder surgery,930000103.0,"St. Mary Medical Center, Long Beach",Acute Care Hospital,"Community, >250 Beds",75,0,0.3
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Gastric surgery,930000103.0,"St. Mary Medical Center, Long Beach",Acute Care Hospital,"Community, >250 Beds",93,0,0.3
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Hip prosthesis,930000103.0,"St. Mary Medical Center, Long Beach",Acute Care Hospital,"Community, >250 Beds",26,0,0.17
2020H1,California,Los Angeles,Surgical Site Infections (SSI),"Hysterectomy, abdominal",930000103.0,"St. Mary Medical Center, Long Beach",Acute Care Hospital,"Community, >250 Beds",42,0,0.33
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Kidney surgery,930000103.0,"St. Mary Medical Center, Long Beach",Acute Care Hospital,"Community, >250 Beds",2,0,0.01
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Knee prosthesis,930000103.0,"St. Mary Medical Center, Long Beach",Acute Care Hospital,"Community, >250 Beds",21,0,0.08
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Laminectomy,930000103.0,"St. Mary Medical Center, Long Beach",Acute Care Hospital,"Community, >250 Beds",22,1,0.08
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Open reduction of fracture,930000103.0,"St. Mary Medical Center, Long Beach",Acute Care Hospital,"Community, >250 Beds",63,0,0.36
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Ovarian surgery,930000103.0,"St. Mary Medical Center, Long Beach",Acute Care Hospital,"Community, >250 Beds",30,0,0.02
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Pacemaker surgery,930000103.0,"St. Mary Medical Center, Long Beach",Acute Care Hospital,"Community, >250 Beds",15,0,0.03
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Rectal surgery,930000103.0,"St. Mary Medical Center, Long Beach",Acute Care Hospital,"Community, >250 Beds",2,0,0.01
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Small bowel surgery,930000103.0,"St. Mary Medical Center, Long Beach",Acute Care Hospital,"Community, >250 Beds",35,0,0.74
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Spinal fusion,930000103.0,"St. Mary Medical Center, Long Beach",Acute Care Hospital,"Community, >250 Beds",6,0,0.05
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Spleen surgery,930000103.0,"St. Mary Medical Center, Long Beach",Acute Care Hospital,"Community, >250 Beds",1,0,0.0
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Thoracic surgery,930000103.0,"St. Mary Medical Center, Long Beach",Acute Care Hospital,"Community, >250 Beds",45,0,0.09
2020H1,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000105.0,Olympia Medical Center,Acute Care Hospital,"Community, 125-250 Beds",22,1,0.46
2020H1,California,Los Angeles,Surgical Site Infections (SSI),Small bowel surgery,930000105.0,Olympia Medical Center,Acute Care Hospital,"Community, 125-250 Beds",22,1,0.46
2020H1,California,Los Angeles,Surgical Site Infections (SSI),All procedures,930000108.0,Monterey Park Hospital,Acute Care Hospital,"Community, <125 Beds",267,1,0.47
