year,state,hai,operative_procedure,facility_id_one,facility_name_one,county,procedure_count,infection_count,predicted_infection_count,sir,comparison,sirci_nine_five_lower_limit,sirci_nine_five_upper_limit,notes
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,110000040,Petaluma Valley Hospital,Sonoma,55,0,0.33,0.0,No Difference*,0.0,11.32,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,90000146,Pioneers Memorial Healthcare District,Imperial,89,1,0.37,2.67,No Difference*,0.07,14.9,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,60000062,Placentia Linda Hospital,Orange,176,1,0.91,1.1,No Difference*,0.03,6.15,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,80000147,Pomerado Hospital,San Diego,284,1,1.22,0.82,No Difference,0.04,4.03,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,930000123,Pomona Valley Hospital Medical Center,Los Angeles,127,0,0.86,0.0,No Difference*,0.0,4.3,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,930000099,Presbyterian Intercommunity Hospital,Los Angeles,435,2,3.51,0.57,No Difference,0.1,1.88,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,930000066,Providence Holy Cross Medical Center,Los Angeles,339,0,1.81,0.0,No Difference,0.0,1.66,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,930000157,Providence Little Company of Mary Medical Center San Pedro,Los Angeles,58,0,0.43,0.0,No Difference*,0.0,8.58,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,930000081,Providence Little Company of Mary Medical Center Torrance,Los Angeles,338,0,2.16,0.0,No Difference,0.0,1.39,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,930000100,Providence Saint John's Health Center,Los Angeles,674,0,3.26,0.0,Lower,0.0,0.92,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,930000101,Providence Saint Joseph Medical Center,Los Angeles,139,2,1.02,1.97,No Difference,0.33,6.51,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,930000091,Providence Tarzana Medical Center,Los Angeles,67,0,0.54,0.0,No Difference*,0.0,6.84,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,110000041,Queen of the Valley Medical Center,Napa,129,0,0.82,0.0,No Difference*,0.0,4.52,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,80000023,Rady Children's Hospital - San Diego,San Diego,1,0,0.02,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,240000046,Redlands Community Hospital,San Bernardino,652,3,7.3,0.41,No Difference,0.11,1.12,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,110000045,Redwood Memorial Hospital,Humboldt,29,0,0.19,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,70000133,Regional Medical Center of San Jose,Santa Clara,19,0,0.12,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,230000261,Rideout Memorial Hospital,Yuba,67,1,0.41,2.46,No Difference*,0.06,13.72,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,120000409,Ridgecrest Regional Hospital,Kern,21,0,0.11,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,250000049,Riverside Community Hospital,Riverside,126,0,0.81,0.0,No Difference*,0.0,4.58,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,250000050,Riverside County Regional Medical Center,Riverside,45,0,0.35,0.0,No Difference*,0.0,10.45,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,930000162,Ronald Reagan UCLA Medical Center,Los Angeles,3,0,0.04,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,60000063,Saddleback Memorial Medical Center,Orange,453,4,2.44,1.64,No Difference,0.52,3.95,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,40000126,Saint Agnes Medical Center,Fresno,242,2,1.56,1.28,No Difference,0.22,4.24,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,930000128,Saint Francis Medical Center,Los Angeles,60,1,0.36,2.77,No Difference*,0.07,15.43,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,220000029,Saint Francis Memorial Hospital,San Francisco,85,0,0.56,0.0,No Difference*,0.0,6.65,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,70000635,Saint Louise Regional Hospital,Santa Clara,23,0,0.17,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,930000104,Saint Vincent Medical Center,Los Angeles,259,4,3.11,1.29,No Difference,0.41,3.11,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,70000147,Salinas Valley Memorial Hospital,Monterey,198,0,1.19,0.0,No Difference,0.0,2.52,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,240000053,San Antonio Regional Hospital,San Bernardino,308,0,1.9,0.0,No Difference,0.0,1.58,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,930000125,San Dimas Community Hospital,Los Angeles,94,2,0.5,4.03,No Difference*,0.49,14.57,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,220000019,San Francisco General Hospital,San Francisco,69,0,0.66,0.0,No Difference*,0.0,5.6,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,930000041,San Gabriel Valley Medical Center,Los Angeles,86,2,0.58,3.44,No Difference*,0.42,12.44,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,250000101,San Gorgonio Memorial Hospital,Riverside,92,0,0.41,0.0,No Difference*,0.0,8.91,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,120000411,San Joaquin Community Hospital,Kern,325,0,2.4,0.0,No Difference,0.0,1.25,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,30000135,San Joaquin General Hospital,San Joaquin,19,0,0.19,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,630013913,San Leandro Hospital,Alameda,30,0,0.12,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,220000007,San Mateo Medical Center,San Mateo,66,0,0.29,0.0,No Difference*,0.0,12.72,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,140000704,San Ramon Regional Medical Center,Contra Costa,67,0,0.38,0.0,No Difference*,0.0,9.71,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,50000280,Santa Barbara Cottage Hospital,Santa Barbara,309,0,2.42,0.0,No Difference,0.0,1.24,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,70000149,Santa Clara Valley Medical Center,Santa Clara,49,0,0.4,0.0,No Difference*,0.0,9.13,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,930000049,Santa Monica - UCLA Medical Center and Orthopaedic Hospital,Los Angeles,352,4,3.33,1.2,No Difference,0.38,2.9,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,140001268,Santa Rosa Memorial Hospital,Sonoma,474,1,2.67,0.37,No Difference,0.02,1.85,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,80000022,Scripps Green Hospital,San Diego,868,0,4.43,0.0,Lower,0.0,0.68,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,80000150,Scripps Memorial Hospital - Encinitas,San Diego,230,0,1.02,0.0,No Difference,0.0,2.94,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,80000149,Scripps Memorial Hospital - La Jolla,San Diego,336,1,1.78,0.56,No Difference,0.03,2.77,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,90000025,Scripps Mercy Hospital,San Diego,360,2,2.86,0.7,No Difference,0.12,2.31,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,90000016,Scripps Mercy Hospital Chula Vista,San Diego,115,0,0.51,0.0,No Difference*,0.0,7.18,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,220000025,Sequoia Hospital,San Mateo,163,0,0.99,0.0,No Difference*,0.0,3.73,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,220000026,Seton Medical Center,San Mateo,85,0,0.45,0.0,No Difference*,0.0,8.13,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,90000021,Sharp Chula Vista Medical Center,San Diego,46,1,0.43,2.35,No Difference*,0.06,13.11,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,90000033,Sharp Coronado Hospital and Healthcare Center,San Diego,485,0,2.17,0.0,No Difference,0.0,1.38,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,80000036,Sharp Memorial Hospital,San Diego,566,0,3.72,0.0,Lower,0.0,0.81,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,230000016,Shasta Regional Medical Center,Shasta,267,1,1.65,0.61,No Difference,0.03,2.99,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,930000140,Sherman Oaks Hospital,Los Angeles,40,1,0.23,4.27,No Difference*,0.11,23.81,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,230000262,Sierra Nevada Memorial Hospital,Nevada,111,1,0.5,2.01,No Difference*,0.05,11.19,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,120001464,Sierra View Medical Center,Tulare,54,0,0.23,0.0,No Difference*,0.0,15.9,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,50000031,Sierra Vista Regional Medical Center,San Luis Obispo,171,0,0.84,0.0,No Difference*,0.0,4.39,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,930000035,Silver Lake Medical Center,Los Angeles,11,0,0.08,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,50000455,Simi Valley Hospital & Health Care Services,Ventura,18,0,0.18,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,110000056,Sonoma Valley Hospital,Sonoma,59,1,0.38,2.61,No Difference*,0.07,14.55,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,30001799,Sonora Regional Medical Center,Tuolumne,223,2,1.29,1.55,No Difference,0.26,5.13,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,60000021,South Coast Global Medical Center,Orange,1,0,0.08,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,930000015,Southern California Hospital at Culver City,Los Angeles,62,0,0.59,0.0,No Difference*,0.0,6.25,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,930000064,Southern California Hospital at Hollywood,Los Angeles,1,0,0.0,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,250000507,"Southwest Healthcare System, Murrieta",Riverside,46,0,0.21,0.0,No Difference*,0.0,17.48,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,250000344,"Southwest Healthcare System, Wildomar",Riverside,157,0,0.8,0.0,No Difference*,0.0,4.61,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,50000026,St Johns Pleasant Valley Hospital,Ventura,62,0,0.34,0.0,No Difference*,0.0,10.95,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,50000035,St Johns Regional Medical Center,Ventura,102,0,0.66,0.0,No Difference*,0.0,5.56,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,140000041,St Rose Hospital,Alameda,220,1,1.55,0.65,No Difference,0.03,3.19,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,240000103,St. Bernardine Medical Center,San Bernardino,278,1,2.22,0.45,No Difference,0.02,2.22,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,230000020,St. Elizabeth Community Hospital,Tehama,66,1,0.46,2.18,No Difference*,0.06,12.17,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,110000058,St. Helena Hospital,Napa,758,2,3.35,0.6,No Difference,0.1,1.97,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,110000067,"St. Joseph Hospital, Eureka",Humboldt,92,0,0.72,0.0,No Difference*,0.0,5.1,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,60000067,"St. Joseph Hospital, Orange",Orange,330,2,2.1,0.95,No Difference,0.16,3.15,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,30000143,St. Joseph's Medical Center Of Stockton,San Joaquin,70,1,0.55,1.82,No Difference*,0.05,10.15,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,60000068,St. Jude Medical Center,Orange,431,0,2.38,0.0,No Difference,0.0,1.26,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,240000104,"St. Mary Medical Center, Apple Valley",San Bernardino,152,0,1.02,0.0,No Difference,0.0,2.94,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,930000103,"St. Mary Medical Center, Long Beach",Los Angeles,47,0,0.35,0.0,No Difference*,0.0,10.54,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,220000030,St. Mary's Medical Center,San Francisco,198,0,1.4,0.0,No Difference,0.0,2.14,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,70001357,Stanford Health Care,Santa Clara,786,1,6.47,0.16,Lower,0.01,0.76,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,30001661,Stanislaus Surgical Hospital,Stanislaus,306,0,1.43,0.0,No Difference,0.0,2.09,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,30000108,Sutter Amador Hospital,Amador,21,0,0.16,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Knee prosthesis,30000109,Sutter Auburn Faith Hospital,Placer,174,1,0.83,1.21,No Difference*,0.03,6.73,* See Data Dictionary
