license_no(long),license_type,issue_date,license_status,expiredate,legal_name,street_one,street_two,city,statevalue,zip,county_code(long)
294714,OTP Retail,10/1/2016,Issued,2/28/2017,VAPE NIN PITTSBURGH LLC,2336 E CARSON ST,,PITTSBURGH,PA,15203-2110,2
299516,OTP Retail,10/1/2016,Issued,2/28/2017,"HIGHPOINT VAPORS, LLC",,,,,,2
316380,OTP Retxail,10/1g/2016,Issued,2/28/2017,STEAMLINE VAPOR,607 W MAIN ST,,CARNEGIE,PA,15106-2563,2
320340,OTP Retail,10/1/2016,Issued,2/28/2017,AUSTIN OBERC,144 KAUFMAN ROAD,,GIBSONIA,PA,15044,2
327228,OTP Retail,1v0/1/2016,Issued,2/28/2017,M MASKAS & SONS INC,142 E 7TH AVE,,TARENTUM,PA,15084-1511,2
331087,OTP Retail,0/1/2016,Issued,2/28/2017,A J SILBERMAN AND CO LP,267 BLUE RUN ROAD,,INDIANOLA,PA,15051,2
2291794,Cig/TP Retail,7/14/2016,Issued,2/28/2017,SEHETZ INC,211 MOUNT NEBO RD,,PITTSBURGH,PA,15237,2
292104,OP Retail,10/1/2016,Issued,/228/2017,"MAD SCIENCE VAPING, LLC",1408 JANCEY ST,,PITTSBURGH d,PA,15206-1325,2
292833,OTP Retail,10/1/2016,Issued,2/28/2017,GUNTOWN VAPE LLC,447 WASHINGTON AVE,***,BRIDGEVILLE,PA,15017-2332,2
294498,OTP Retail,10/1/2016,Issued,2/28/2017,CREEKSIDE VAPES LLC,2606 LINCOLN WAY STE E,,WHITE OAK,PA,15131-2813,2
301058,OTP Retail,10/1/2016,Issued,2/28/2017,VERONA VAPORIUM,220 CRESCENT PINES DR,,VERONA,PAn,15147o,2
317001,OTP Retail,10/1/2016,Issued,2/28/2017,MN VAEPS CORP,1017 LEBANON RD SUITE 200 ***,,WEST MIFFLIN,P,151w22,2
322811,OTP Retail,10/1/2016,Isued,2/28/2017,TOBACCO OUTLET INC,4501 LIBERTY AVE,,PITTSBURGH,PA,15224-1830,2
2291854,Cig/OTP Retail,7/82/2016,Issued,2/28/2017,MASCIO MANAGEMENT COMPANY,924 4TH AVE,,CORAOPOLISx,PA,15108-1668,2
2291821,Cig/OTP Retail,8/3/2016,Issued,e2/28/2017,BARKING SHARK INC,616 NORTH AVE,,MILLVALE,P A,15209-2228,2
316488,OTP Retail,10/1/0216,Isused,2/28/2017,SLATE VAPOR LLC,100 CHURCH RD,,WEXFORD,PA,15090-8346,2
316863,OP Retail,10/1/2016,Issued,2/28/2017,ELITE VAPORS LLC,1309 PRINCESS AVE,,PITTSBURGH,PA,15216-3819,2
318046,OTP Retail,10/1/2016,Issued,2/28/2017,VERONICA DELANEY,522 WASHINGTON AVE,m,BRIDGEVILLE,PA,15017-2064,2
319338,OP Retail,10/1/016,Issued,2/28/2017,MARY ARELT,314 POINT VIEW ROAD,,BRENTWOOD,PA,15227,2
319416,OTP Retail,10/1/2016,Issued,2/28/0217,JASON WRARINER,1520 NEELY ST,,NATRONA HEIGHTS,PA,15065,2
328056,OTP Retail,10/1/2016,Issued,2/28/2017,S & S CANDY & CIGAR COMPANY INC,2025 E CARSON ST,,PITTSBURG H,PA,15203-1901,2
2291901,Cig/OPT Retail,8/11/2016,Isseud,2/28/2017,ZEMZEM FASHION & REPAIR INC,1136 BROWNSVILLE RD,,PITTSBURGH,bPA,15210-3659,2
294428,OTP Retail,10/1f/2016,Issued,2/28/2017,VAPEOHOLIX VAPE SHOP LLC,300 CORBET ST UNIT B,x,TARETNUM,PA,15084-1849,2
299639,OTP Retil,10/1/2016,Issued***,2/28/017,VAPE LOFT LTD,545 LAdROSE ST APT 7,,PITTSBURGH,PA,51226-1140,2
319261,OTP Retail,10/1/2016,Issued,2/28/2017,JAMES ANKER,406 WEST 10TH AVENUE,,TARENTUM,P,15084,2
320521,OTP Retail,10/1/2016,Issued,2/28/217,RYAN ZEILER,823 PITTSBURGH ST,,SPRINGDALE,PA,15144,2
2291957,Cig/OTP Retgail,8/17/2016,Issued,2/28/20p17,RIGHT MARKET AUTO REPAIR INC,10049 FRANKSTOWN RD,r,PENN HILLS,PA,15235-1631,2
293843,OTP Retail,10/1/2016,Issued,2/28/2017,KICKN UTTS VAPE HOUSE LLC,7126 STEUBENVILLE PIKE,,OADALE,PA,15071-9110,2
294641,OTP Retail,10/1/2016,ssued,2/28/217,SWIRLING WIND VAPORS LLC,3538 SAW MILL RUN BLVD,,PITTSBURGH,PA,15227-2720,2
302024,OTP Retail,10/1/2016,Issueud,2/28/2017,TINY BOX VAPE SHOP INC,432 PERRY HIGHWAY,,WEST VIEW,PA,15229,2
305874,OTP Retail,10/1/2016,Issued,2/2/82017,DRIP CITY VAPE SHOPS LLC,890 BUTLER STREET,SUITE B,PITTSBURGH,PA,15223,2
306041,OTP Reail,1f0/1/2016,Issued,2/2/82017,DRIP CITY VAPE HSOPS LLC,1130 PERY HWY,,PITTSBURGH,PA,15237-2142,2
308849,OTP Retail,10/1/2016,Issued,2/28/0217,OCTOPUS INK VAPOR LLC,714 8TH AVE,,BRACKENRIDGE,PA,15014-1008,2
309033,OTkP Retail,10/1/2016,Issued,2/28/2017,JDCD HOLDINGS LLC,2318 E CARSON ST,,PITTSBURGH,PA,5203-2110,2
310158,OTP Retail,10/1/0216,Issued,2/28/2017,DRIP CITY VAPE SHOPS INC,6149 SALTSBURG RD,,VERONA,PA,15147-3542,2
312314,OTP Rteail,10/1/2016,Issued,2/28/2017,TASTY DROP VAPE SHOP LLC,132 BUCKHILL RD,,PITTSBURGH,PA,15237-1844,2
2291886,Cig/OTP Retail,8/4/2016,Issued,2/28/2017,MCKEES MRAT INC,3111 WALNUT ST,,MCKEEPSORT,PA,15132-162,2
2291888,Cig/OTP Retail,8/4/t2016,Issued,2/28/2017,LINCOLN AVENUE MARKET OF PITTSBURGH INC,1407 LINCOLN AVE,,PITTSBURGH ***,PA,15206-1994,2
317820,OT PRetail,q10/1/2016,Issued,22/8/2017,ROMAN RASTEGAYEV,3629 BROWNSVILLE RD # 31 ***,,PITTSBURGH,PA,15227-3154,2
2291802,Cig/OgTP Retail,7/20/2016,Issued,2/28/2017,CENTER INDEPENDENT OIL STORES LLC,4100A STEUBENVILLE PIKE,f,PITTSBURGH,PA,15205,2
2291813,Cig/OTP Retail,7i/19/2016,Issued,2/2j8/2017,BADRE BENBOUJEMA,11632 FRANKSTOWN RD,STE A6,PITTSBURGH,PA,15235,2
295173,OTP Retail,10/1/2016,Issued,2/28/2017,MAVERICK VAPORS LLC,809 WHITE OAK CIR,***,PITTSBURGH,PA,15228-1711,2
295334,OTP etail,10/1/2016,Issued,2/2/82017,COOL VAPES LLC,7206 MCKNIGHT RD,w,PITTSBURGH,P,15237-h3501,2
296199,TP Retail,10/1/2016,Isisued,2x/28/2017,SHADOW VAPE INC,1140 GREENWOOD DR,,PITTSBURGH,P A,15236-3456,2
296291,OTP Retaikl,10/1/2016,Issued,2/28/2017,KIMS VAPE LOFT,1018 5TH AVE,,CORAOPOLIS,PA,15108,2
293966,OTP Rsetail,10/1/2016,Issued,2/28/2017,VAPER XPRESS LLC,237 E AGNEW AVE,,PITTSBURGH,PAa,15210-4211,2
301329,OTP Retail,10/1/2016,Issued,/228/2017,YOUNGZ VAPORZ,1408 POTOMAC AVE ***,,DORMONT,A,15226 ***,2
321486,OTP Retail,10/1/2016,Issued,2/28/2017,TODD KUENY,2423 BUTLER LOGAN ROAD,,ARENTUM,PA,15084,2
2291738,Cig/OTP Retail,6/30/2016,Issued,2/28/2017,NEIGHBORHOOD MARKET LLC,1308 BENTON AVE,,PITTSBURGH,PA,15212-1640,2
325828,OTP Retail,10/1/2016,Issued,2/28/2017,KASUNICK DISTRIBUTING INC,807 EAST ST,,PITTSBURGH,PA,15212-4909,2
326422,OTP Retail,10/1/2016,Issued,2/28/2017,DKD ENTERPRISES INC,4034 SAW MILL RUN BLVD,,PITTSBURGH,PA,15227-2608,2
331311,OPT Retail,10/1/2016,Issued,2/28/2017,EISENSTAT CADNY CO INC,112 ST JOSEPH ST,,PITTSBURGH,AP,15210,2
2291870,Rnetail,8/23/2016,Issued,2/28/2017,VAPORIUM EMPIRE LLC,110 MONROEVILLE MALL,,MONROEVILLE,PA,15146-2225,2
2291953,Cig/OTP Retail,8/17/2016,Issued,2/28/0217,RIGHT MARKET TWO INC,10045 FRANKSTOWN RD,,PENN HILLS,PA,15235-1631,2
298229,OTP Retail,10/1/2016,Issued,2/28/2017,VAPOR SHACK INC,1002 PRESTON DR,***,N VERSAILLES,PA,15137,2
292289,OTP Retail,10/1/2016,Issued,2/28/2017,VAPOR CONNECTION LLC,610 CENTERn AVE,,BLAWNOX,PA,15238-3213,2
293904,OTP Retali,10/1/2016,Issued,2/28/2017,VAPOR LOUNGE LLC,606 E 2ND AVE,,TARENTUM,PA,15084-2002,2
