EstablishmentID,InspectionID,Ins_TypeDesc,EstablishmentName,PlaceName,Address,Address2,City,State,Zip,TypeDescription,InspectionDate,score,Grade,NameSearch,Intersection,ObjectId
118473,1753837,OTHER,FERRARA CANDY CO-LOUISVILLE MARKET C,,2287 RALPH AVE,,LOUISVILLE,KY,40216,PRE-PACKAGED RETAIL,2023/04/05 00:00:00,100,,FERRARA CANDY CO-LOUISVILLE MARKET C,,10423
118067,1747391,OTHER,BAGHDAD FOOD MART,,6921 SOUTHSIDE DR STE A,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/02/21 00:00:00,97,,BAGHDAD FOOD MART,,10424
118253,1785727,REGULAR,ARDY'S CONCESSIONS LLC,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,2023/05/06 00:00:00,98,,ARDY'S CONCESSIONS LLC,,10425
118346,1757560,FOLLOWUP,T.S.A. GRAB & GO,,,,LOUISVILLE,KY,40202,TEMPORARY FOODS,2023/04/30 00:00:00,97,,T.S.A. GRAB & GO,,10426
118533,1755071,OTHER,THOROUGHBRED TAVERN,,700 CENTRAL AVE,,LOUISVILLE,KY,40208,FOOD SERVICE,2023/04/17 00:00:00,100,,THOROUGHBRED TAVERN,,10427
118134,1752327,REGULAR,MR C'S CHEESECAKE,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,2023/04/15 00:00:00,99,,MR C'S CHEESECAKE,,10428
118205,1749841,OTHER,LOUISVILLE SMOKERS BBQ,,1500 W OAK ST,,LOUISVILLE,KY,40210,FOOD SERVICE,2023/03/16 00:00:00,96,,LOUISVILLE SMOKERS BBQ,,10429
118473,1754406,REGULAR,FERRARA CANDY CO-LOUISVILLE MARKET C,,2287 RALPH AVE,,LOUISVILLE,KY,40216,PRE-PACKAGED RETAIL,2023/05/09 00:00:00,100,,FERRARA CANDY CO-LOUISVILLE MARKET C,,10430
118067,1747353,OTHER,BAGHDAD FOOD MART,,6921 SOUTHSIDE DR STE A,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/02/21 00:00:00,97,,BAGHDAD FOOD MART,,10431
118253,1774970,REGULAR,ARDY'S CONCESSIONS LLC,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,2023/05/05 00:00:00,99,,ARDY'S CONCESSIONS LLC,,10432
118420,1753436,OTHER,FLOYD MART,,1123 S FLOYD ST,,LOUISVILLE,KY,40203,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/04/11 00:00:00,95,,FLOYD MART,,10433
118356,1790408,REGULAR,ASHLEY LEMONADE,,,,LOUISVILLE,KY,40202,TEMPORARY FOODS,2023/04/30 00:00:00,97,,ASHLEY LEMONADE,,10434
118366,1752468,COMPLAINT,MCDONALD'S #11737,,11600 BLUEGRASS PKWY,,LOUISVILLE,KY,40299,FOOD SERVICE,2023/03/06 00:00:00,0,,MCDONALD'S #11737,,10435
118366,1752469,OTHER,MCDONALD'S #11737,,11600 BLUEGRASS PKWY,,LOUISVILLE,KY,40299,FOOD SERVICE,2023/03/06 00:00:00,100,,MCDONALD'S #11737,,10436
118366,1752853,REGULAR,MCDONALD'S #11737,,11600 BLUEGRASS PKWY,,LOUISVILLE,KY,40299,FOOD SERVICE,2023/05/02 00:00:00,100,A,MCDONALD'S #11737,,10437
118366,1789085,REGULAR,MCDONALD'S #11737,,11600 BLUEGRASS PKWY,,LOUISVILLE,KY,40299,FOOD SERVICE,2023/09/18 00:00:00,100,A,MCDONALD'S #11737,,10438
118368,1752510,COMPLAINT,MOM'S MARKET,,3328 VIRGINIA AVE,,LOUISVILLE,KY,40211,PRE-PACKAGED RETAIL,2023/03/07 00:00:00,0,,MOM'S MARKET,,10439
118368,1752511,FOLLOWUP,MOM'S MARKET,,3328 VIRGINIA AVE,,LOUISVILLE,KY,40211,PRE-PACKAGED RETAIL,2023/03/23 00:00:00,0,,MOM'S MARKET,,10440
118368,1752513,OTHER,MOM'S MARKET,,3328 VIRGINIA AVE,,LOUISVILLE,KY,40211,PRE-PACKAGED RETAIL,2023/04/04 00:00:00,98,,MOM'S MARKET,,10441
118368,1756968,REGULAR,MOM'S MARKET,,3328 VIRGINIA AVE,,LOUISVILLE,KY,40211,PRE-PACKAGED RETAIL,2023/05/19 00:00:00,100,,MOM'S MARKET,,10442
118369,1752524,OTHER,BLAK KOFFEE CAFE,,1219 W JEFFERSON ST STE 102,,LOUISVILLE,KY,40203,FOOD SERVICE,2023/03/31 00:00:00,95,,BLAK KOFFEE CAFE,,10443
118369,1754721,REGULAR,BLAK KOFFEE CAFE,,1219 W JEFFERSON ST STE 102,,LOUISVILLE,KY,40203,FOOD SERVICE,2023/05/11 00:00:00,96,A,BLAK KOFFEE CAFE,,10444
118371,1752529,OTHER,GROUND EFFECTS LLC-LOUISVILLE MARKET C,,13600 NE PARK DR,,LOUISVILLE,KY,40245,PRE-PACKAGED RETAIL,2023/03/22 00:00:00,100,,GROUND EFFECTS LLC-LOUISVILLE MARKET C,,10445
118371,1753947,REGULAR,GROUND EFFECTS LLC-LOUISVILLE MARKET C,,13600 NE PARK DR,,LOUISVILLE,KY,40245,PRE-PACKAGED RETAIL,2023/05/08 00:00:00,100,,GROUND EFFECTS LLC-LOUISVILLE MARKET C,,10446
118372,1752539,OTHER,CORRCHOICE-BREAKROOM #1-MARKET C,,5800 CANE RUN RD,,LOUISVILLE,KY,40258,PRE-PACKAGED RETAIL,2023/03/20 00:00:00,100,,CORRCHOICE-BREAKROOM #1-MARKET C,,10447
118372,1754410,REGULAR,CORRCHOICE-BREAKROOM #1-MARKET C,,5800 CANE RUN RD,,LOUISVILLE,KY,40258,PRE-PACKAGED RETAIL,2023/05/09 00:00:00,100,,CORRCHOICE-BREAKROOM #1-MARKET C,,10448
118373,1752552,OTHER,CORRCHOICE-BREAKROOM #2-MARKET C,,7601 PORT RD,,LOUISVILLE,KY,40258,PRE-PACKAGED RETAIL,2023/03/20 00:00:00,100,,CORRCHOICE-BREAKROOM #2-MARKET C,,10449
118373,1754409,REGULAR,CORRCHOICE-BREAKROOM #2-MARKET C,,7601 PORT RD,,LOUISVILLE,KY,40258,PRE-PACKAGED RETAIL,2023/05/09 00:00:00,100,,CORRCHOICE-BREAKROOM #2-MARKET C,,10450
118374,1752571,OTHER,WIRECRAFTERS LLC-OFFICE-MARKET C,,6208 STRAWBERRY LN,,LOUISVILLE,KY,40214,PRE-PACKAGED RETAIL,2023/03/29 00:00:00,100,,WIRECRAFTERS LLC-OFFICE-MARKET C,,10451
118374,1753727,REGULAR,WIRECRAFTERS LLC-OFFICE-MARKET C,,6208 STRAWBERRY LN,,LOUISVILLE,KY,40214,PRE-PACKAGED RETAIL,2023/05/03 00:00:00,100,,WIRECRAFTERS LLC-OFFICE-MARKET C,,10452
118375,1752585,OTHER,WIRECRAFTERS LLC-MANUFACTURING-MARKET C,,6210 STRAWBERRY LN,,LOUISVILLE,KY,40214,PRE-PACKAGED RETAIL,2023/03/29 00:00:00,100,,WIRECRAFTERS LLC-MANUFACTURING-MARKET C,,10453
118375,1753726,REGULAR,WIRECRAFTERS LLC-MANUFACTURING-MARKET C,,6210 STRAWBERRY LN,,LOUISVILLE,KY,40214,PRE-PACKAGED RETAIL,2023/05/03 00:00:00,100,,WIRECRAFTERS LLC-MANUFACTURING-MARKET C,,10454
118377,1752662,OTHER,UNION 15,,816 W KENWOOD DR,,LOUISVILLE,KY,40214,FOOD SERVICE,2023/02/27 00:00:00,100,,UNION 15,,10455
118377,1754941,REGULAR,UNION 15,,816 W KENWOOD DR,,LOUISVILLE,KY,40214,FOOD SERVICE,2023/05/10 00:00:00,100,A,UNION 15,,10456
118398,1753178,OTHER,T & T FOOD TRAILER,,,,LOUISVILLE,KY,40202,MOBILE RESTRICTED CONCESSION,2023/05/04 00:00:00,96,,T & T FOOD TRAILER,,10457
118398,1762242,REGULAR,T & T FOOD TRAILER,,,,LOUISVILLE,KY,40202,MOBILE RESTRICTED CONCESSION,2023/06/08 00:00:00,98,,T & T FOOD TRAILER,,10458
118404,1753225,OTHER,TACO ANTOJOS,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2023/05/04 00:00:00,100,,TACO ANTOJOS,,10459
118404,1762727,REGULAR,TACO ANTOJOS,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2023/06/09 00:00:00,100,A,TACO ANTOJOS,,10460
118408,1753300,OTHER,FORKS UP THE GRUB TRUCK,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2023/05/04 00:00:00,100,,FORKS UP THE GRUB TRUCK,,10461
118408,1756824,REGULAR,FORKS UP THE GRUB TRUCK,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2023/05/18 00:00:00,99,A,FORKS UP THE GRUB TRUCK,,10462
118408,1765977,REGULAR,FORKS UP THE GRUB TRUCK,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2023/06/22 00:00:00,100,A,FORKS UP THE GRUB TRUCK,,10463
118411,1753400,OTHER,RAJAB INTERNATIONAL MARKET,,5007 POPLAR LEVEL RD,,LOUISVILLE,KY,40219,SUPERMARKET WITH PROCESSING,2023/03/14 00:00:00,100,,RAJAB INTERNATIONAL MARKET,,10464
118411,1754384,REGULAR,RAJAB INTERNATIONAL MARKET,,5007 POPLAR LEVEL RD,,LOUISVILLE,KY,40219,SUPERMARKET WITH PROCESSING,2023/05/09 00:00:00,100,,RAJAB INTERNATIONAL MARKET,,10465
118412,1753404,OTHER,LAUGH LOUISVILLE,,441 S 4TH ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2023/03/14 00:00:00,100,,LAUGH LOUISVILLE,,10466
118412,1773624,REGULAR,LAUGH LOUISVILLE,,441 S 4TH ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2023/07/20 00:00:00,100,A,LAUGH LOUISVILLE,,10467
118413,1753405,OTHER,HINTERHOF COFFEE BAR,,1008 E OAK ST,,LOUISVILLE,KY,40204,FOOD SERVICE,2023/03/23 00:00:00,98,,HINTERHOF COFFEE BAR,,10468
118413,1754688,REGULAR,HINTERHOF COFFEE BAR,,1008 E OAK ST,,LOUISVILLE,KY,40204,FOOD SERVICE,2023/05/10 00:00:00,97,A,HINTERHOF COFFEE BAR,,10469
118413,1803743,REGULAR,HINTERHOF COFFEE BAR,,1008 E OAK ST,,LOUISVILLE,KY,40204,FOOD SERVICE,2023/11/10 00:00:00,100,A,HINTERHOF COFFEE BAR,,10470
118414,1753406,OTHER,VERONICA'S MEXICAN RESTAURANT,,5044 POPLAR LEVEL RD,,LOUISVILLE,KY,40219,FOOD SERVICE,2023/03/24 00:00:00,99,,VERONICA'S MEXICAN RESTAURANT,,10471
118414,1754946,REGULAR,VERONICA'S MEXICAN RESTAURANT,,5044 POPLAR LEVEL RD,,LOUISVILLE,KY,40219,FOOD SERVICE,2023/05/11 00:00:00,100,A,VERONICA'S MEXICAN RESTAURANT,,10472
118414,1805250,REGULAR,VERONICA'S MEXICAN RESTAURANT,,5044 POPLAR LEVEL RD,,LOUISVILLE,KY,40219,FOOD SERVICE,2023/11/16 00:00:00,83,C,VERONICA'S MEXICAN RESTAURANT,,10473
118415,1753407,OTHER,ORLEANS AUTHENTIC CAJUN CUISINE,,1812 W MUHAMMAD ALI BLVD,,LOUISVILLE,KY,40203,FOOD SERVICE,2023/03/28 00:00:00,98,,ORLEANS AUTHENTIC CAJUN CUISINE,,10474
118415,1758852,REGULAR,ORLEANS AUTHENTIC CAJUN CUISINE,,1812 W MUHAMMAD ALI BLVD,,LOUISVILLE,KY,40203,FOOD SERVICE,2023/05/26 00:00:00,99,A,ORLEANS AUTHENTIC CAJUN CUISINE,,10475
118416,1753411,OTHER,HUDA CAFE,,6200 S 3RD ST,,LOUISVILLE,KY,40214,FOOD SERVICE,2023/04/03 00:00:00,99,,HUDA CAFE,,10476
118416,1755717,REGULAR,HUDA CAFE,,6200 S 3RD ST,,LOUISVILLE,KY,40214,FOOD SERVICE,2023/05/16 00:00:00,100,A,HUDA CAFE,,10477
118417,1753412,OTHER,RED HOT ROASTERS FH27,,937 PHILLIPS LN,,LOUISVILLE,KY,40209,STATIONARY RESTRICTED CONCESSON,2023/04/04 00:00:00,100,,RED HOT ROASTERS FH27,,10478
118417,1767322,REGULAR,RED HOT ROASTERS FH27,,937 PHILLIPS LN,,LOUISVILLE,KY,40209,STATIONARY RESTRICTED CONCESSON,2023/06/26 00:00:00,100,,RED HOT ROASTERS FH27,,10479
118418,1754387,REGULAR,ONE STOP SMOKE SHOP,,7205 MANSLICK RD,,LOUISVILLE,KY,40214,PRE-PACKAGED RETAIL,2023/05/09 00:00:00,100,,ONE STOP SMOKE SHOP,,10480
118418,1753431,OTHER,ONE STOP SMOKE SHOP,,7205 MANSLICK RD,,LOUISVILLE,KY,40214,PRE-PACKAGED RETAIL,2023/04/06 00:00:00,99,,ONE STOP SMOKE SHOP,,10481
118474,1773124,REGULAR,THE GRILL HOUSE,,,,LOUISVILLE,KY,40215,TEMPORARY FOODS,2023/05/06 00:00:00,100,,THE GRILL HOUSE,,10482
118420,1772084,REGULAR,FLOYD MART,,1123 S FLOYD ST,,LOUISVILLE,KY,40203,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/06/28 00:00:00,95,,FLOYD MART,,10483
118533,1760554,REGULAR,THOROUGHBRED TAVERN,,700 CENTRAL AVE,,LOUISVILLE,KY,40208,FOOD SERVICE,2023/05/26 00:00:00,100,A,THOROUGHBRED TAVERN,,10484
118254,1787487,REGULAR,ARDY'S CONCESSIONS LLC,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,2023/05/06 00:00:00,97,,ARDY'S CONCESSIONS LLC,,10485
118067,1760163,COMPLAINT,BAGHDAD FOOD MART,,6921 SOUTHSIDE DR STE A,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/02/21 00:00:00,0,,BAGHDAD FOOD MART,,10486
118134,1758612,SURVEY,MR C'S CHEESECAKE,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,2023/05/05 00:00:00,99,,MR C'S CHEESECAKE,,10487
118067,1760166,FOLLOWUP,BAGHDAD FOOD MART,,6921 SOUTHSIDE DR STE A,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/03/20 00:00:00,0,,BAGHDAD FOOD MART,,10488
118205,1751562,REGULAR,LOUISVILLE SMOKERS BBQ,,1500 W OAK ST,,LOUISVILLE,KY,40210,FOOD SERVICE,2023/04/27 00:00:00,95,A,LOUISVILLE SMOKERS BBQ,,10489
118138,1790405,REGULAR,TUNES LLC,,,,LOUISVILLE,KY,40202,TEMPORARY FOODS,2023/04/30 00:00:00,96,,TUNES LLC,,10490
118533,1804763,REGULAR,THOROUGHBRED TAVERN,,700 CENTRAL AVE,,LOUISVILLE,KY,40208,FOOD SERVICE,2023/11/10 00:00:00,99,A,THOROUGHBRED TAVERN,,10491
118257,1783199,REGULAR,SNELL CONCESSIONS,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,2023/05/06 00:00:00,99,,SNELL CONCESSIONS,,10492
118420,1754962,REGULAR,FLOYD MART,,1123 S FLOYD ST,,LOUISVILLE,KY,40203,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/05/11 00:00:00,96,,FLOYD MART,,10493
118067,1760167,FOLLOWUP,BAGHDAD FOOD MART,,6921 SOUTHSIDE DR STE A,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/05/10 00:00:00,0,,BAGHDAD FOOD MART,,10494
118205,1783793,FOLLOWUP,LOUISVILLE SMOKERS BBQ,,1500 W OAK ST,,LOUISVILLE,KY,40210,FOOD SERVICE,2023/06/21 00:00:00,0,,LOUISVILLE SMOKERS BBQ,,10495
118475,1753838,OTHER,OUR PLACE NEIGHBORHOOD MARKET,,1025 S 28TH ST,,LOUISVILLE,KY,40211,PRE-PACKAGED RETAIL,2023/04/07 00:00:00,96,,OUR PLACE NEIGHBORHOOD MARKET,,10496
118142,1752316,REGULAR,ADDISONS TREAT SHOP,,,,LOUISVILLE,KY,40204,TEMPORARY FOODS,2023/04/15 00:00:00,97,,ADDISONS TREAT SHOP,,10497
118258,1772762,REGULAR,SNELL CONCESSIONS,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,2023/05/06 00:00:00,98,,SNELL CONCESSIONS,,10498
118420,1772088,REGULAR,FLOYD MART,,1123 S FLOYD ST,,LOUISVILLE,KY,40203,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/06/28 00:00:00,98,,FLOYD MART,,10499
118534,1755072,OTHER,BLINKERS BAR,,700 CENTRAL AVE,,LOUISVILLE,KY,40208,FOOD SERVICE,2023/04/17 00:00:00,100,,BLINKERS BAR,,10500
118259,1774969,REGULAR,SNELL CONCESSIONS,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,2023/05/05 00:00:00,99,,SNELL CONCESSIONS,,10501
118142,1784027,SURVEY,ADDISONS TREAT SHOP,,,,LOUISVILLE,KY,40204,TEMPORARY FOODS,2023/08/14 00:00:00,0,,ADDISONS TREAT SHOP,,10502
118475,1756582,REGULAR,OUR PLACE NEIGHBORHOOD MARKET,,1025 S 28TH ST,,LOUISVILLE,KY,40211,PRE-PACKAGED RETAIL,2023/05/17 00:00:00,98,,OUR PLACE NEIGHBORHOOD MARKET,,10503
118422,1753449,OTHER,MCALISTER'S DELI #1338,,4677 OUTER LOOP,,LOUISVILLE,KY,40219,FOOD SERVICE,2023/04/13 00:00:00,100,,MCALISTER'S DELI #1338,,10504
118067,1756170,REGULAR,BAGHDAD FOOD MART,,6921 SOUTHSIDE DR STE A,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/05/17 00:00:00,97,A,BAGHDAD FOOD MART,,10505
118205,1783792,FOLLOWUP,LOUISVILLE SMOKERS BBQ,,1500 W OAK ST,,LOUISVILLE,KY,40210,FOOD SERVICE,2023/06/09 00:00:00,0,,LOUISVILLE SMOKERS BBQ,,10506
118534,1760553,REGULAR,BLINKERS BAR,,700 CENTRAL AVE,,LOUISVILLE,KY,40208,FOOD SERVICE,2023/05/26 00:00:00,99,A,BLINKERS BAR,,10507
118259,1785704,REGULAR,SNELL CONCESSIONS,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,2023/05/06 00:00:00,98,,SNELL CONCESSIONS,,10508
118261,1768811,REGULAR,GRECIAN MAMA,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,2023/05/05 00:00:00,100,,GRECIAN MAMA,,10509
118262,1787521,REGULAR,SNELL'S DESSERT TRUCK,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,2023/05/06 00:00:00,100,,SNELL'S DESSERT TRUCK,,10510
118262,1768815,REGULAR,SNELL'S DESSERT TRUCK,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,2023/05/05 00:00:00,98,,SNELL'S DESSERT TRUCK,,10511
118262,1768816,FOLLOWUP,SNELL'S DESSERT TRUCK,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,2023/05/05 00:00:00,100,,SNELL'S DESSERT TRUCK,,10512
118263,1772676,REGULAR,ALL THAI'D UP,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,2023/05/05 00:00:00,97,,ALL THAI'D UP,,10513
118263,1772677,FOLLOWUP,ALL THAI'D UP,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,2023/05/05 00:00:00,100,,ALL THAI'D UP,,10514
118263,1790395,REGULAR,ALL THAI'D UP,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,2023/05/05 00:00:00,97,,ALL THAI'D UP,,10515
118263,1790396,FOLLOWUP,ALL THAI'D UP,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,2023/05/05 00:00:00,100,,ALL THAI'D UP,,10516
118264,1772691,FOLLOWUP,FOUR PEGS TRUCK,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,2023/05/05 00:00:00,100,,FOUR PEGS TRUCK,,10517
118264,1772679,REGULAR,FOUR PEGS TRUCK,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,2023/05/05 00:00:00,97,,FOUR PEGS TRUCK,,10518
118274,1787518,REGULAR,ORANGE LEAF #1,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,2023/05/06 00:00:00,100,,ORANGE LEAF #1,,10519
118274,1774973,REGULAR,ORANGE LEAF #1,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,2023/05/05 00:00:00,100,,ORANGE LEAF #1,,10520
118276,1777327,REGULAR,ORANGE LEAF #2,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,2023/05/05 00:00:00,100,,ORANGE LEAF #2,,10521
118276,1787516,REGULAR,ORANGE LEAF #2,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,2023/05/06 00:00:00,100,,ORANGE LEAF #2,,10522
118277,1774978,REGULAR,PIZZA AF,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,2023/05/05 00:00:00,99,,PIZZA AF,,10523
118278,1777295,REGULAR,FRY DADDY'S,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,2023/05/05 00:00:00,98,,FRY DADDY'S,,10524
118280,1777306,REGULAR,TAYLOR BELL ICE CREAM #1,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,2023/05/05 00:00:00,99,,TAYLOR BELL ICE CREAM #1,,10525
118281,1774975,REGULAR,TAYLOR BELL ICE CREAM #2,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,2023/05/05 00:00:00,100,,TAYLOR BELL ICE CREAM #2,,10526
118282,1750564,OTHER,ACME CHICKEN BOWLS #1,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2023/04/25 00:00:00,100,,ACME CHICKEN BOWLS #1,,10527
118282,1760513,REGULAR,ACME CHICKEN BOWLS #1,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2023/06/01 00:00:00,100,A,ACME CHICKEN BOWLS #1,,10528
118282,1779106,REGULAR,ACME CHICKEN BOWLS #1,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2023/08/10 00:00:00,100,A,ACME CHICKEN BOWLS #1,,10529
118285,1785753,REGULAR,FOUR PEGS BBQ,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,2023/05/06 00:00:00,99,,FOUR PEGS BBQ,,10530
118289,1774952,REGULAR,STUPID GOOD,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,2023/05/05 00:00:00,99,,STUPID GOOD,,10531
118289,1785754,REGULAR,STUPID GOOD,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,2023/05/06 00:00:00,100,,STUPID GOOD,,10532
118313,1772697,REGULAR,EVENT SPECIALISTS #3,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,2023/05/05 00:00:00,100,,EVENT SPECIALISTS #3,,10533
118313,1787493,REGULAR,EVENT SPECIALISTS #3,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,2023/05/06 00:00:00,100,,EVENT SPECIALISTS #3,,10534
118315,1783179,REGULAR,EVENT SPECIALISTS #4,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,2023/05/05 00:00:00,100,,EVENT SPECIALISTS #4,,10535
118315,1787541,REGULAR,EVENT SPECIALISTS #4,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,2023/05/06 00:00:00,99,,EVENT SPECIALISTS #4,,10536
118317,1783181,REGULAR,EVENT SPECIALISTS #5,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,2023/05/05 00:00:00,100,,EVENT SPECIALISTS #5,,10537
118317,1787485,REGULAR,EVENT SPECIALISTS #5,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,2023/05/06 00:00:00,100,,EVENT SPECIALISTS #5,,10538
118318,1772699,REGULAR,EVENT SPECIALISTS #6,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,2023/05/05 00:00:00,100,,EVENT SPECIALISTS #6,,10539
118318,1790504,REGULAR,EVENT SPECIALISTS #6,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,2023/05/06 00:00:00,99,,EVENT SPECIALISTS #6,,10540
118319,1783180,REGULAR,EVENT SPECIALISTS #7,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,2023/05/05 00:00:00,99,,EVENT SPECIALISTS #7,,10541
118319,1787502,REGULAR,EVENT SPECIALISTS #7,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,2023/05/06 00:00:00,100,,EVENT SPECIALISTS #7,,10542
118321,1787498,REGULAR,EVENT SPECIALISTS #8,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,2023/05/06 00:00:00,100,,EVENT SPECIALISTS #8,,10543
118321,1774980,REGULAR,EVENT SPECIALISTS #8,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,2023/05/05 00:00:00,100,,EVENT SPECIALISTS #8,,10544
118322,1787543,REGULAR,EVENT SPECIALISTS #9,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,2023/05/06 00:00:00,99,,EVENT SPECIALISTS #9,,10545
118323,1787544,REGULAR,EVENT SPECIALISTS #10,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,2023/05/06 00:00:00,99,,EVENT SPECIALISTS #10,,10546
118325,1783193,REGULAR,SOHO POPCORN,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,2023/05/06 00:00:00,100,,SOHO POPCORN,,10547
118325,1777294,REGULAR,SOHO POPCORN,,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,2023/05/05 00:00:00,100,,SOHO POPCORN,,10548
118326,1785697,REGULAR,SOHO PALETAS (POPSICLES),,,,LOUISVILLE,KY,40208,TEMPORARY FOODS,2023/05/06 00:00:00,99,,SOHO PALETAS (POPSICLES),,10549
118534,1804764,REGULAR,BLINKERS BAR,,700 CENTRAL AVE,,LOUISVILLE,KY,40208,FOOD SERVICE,2023/11/10 00:00:00,100,A,BLINKERS BAR,,10550
118422,1765983,REGULAR,MCALISTER'S DELI #1338,,4677 OUTER LOOP,,LOUISVILLE,KY,40219,FOOD SERVICE,2023/06/22 00:00:00,97,A,MCALISTER'S DELI #1338,,10551
118067,1756171,REGULAR,BAGHDAD FOOD MART,,6921 SOUTHSIDE DR STE A,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/05/17 00:00:00,100,,BAGHDAD FOOD MART,,10552
118476,1753849,OTHER,EZ GO GAS 1,,931 DIXIE HWY,,LOUISVILLE,KY,40210,PRE-PACKAGED RETAIL,2023/04/10 00:00:00,95,,EZ GO GAS 1,,10553
118157,1767165,REGULAR,757 DAWG POUND,,,,LOUISVILLE,KY,40202,TEMPORARY FOODS,2023/04/22 00:00:00,98,,757 DAWG POUND,,10554
118205,1783789,COMPLAINT,LOUISVILLE SMOKERS BBQ,,1500 W OAK ST,,LOUISVILLE,KY,40210,FOOD SERVICE,2023/04/27 00:00:00,0,,LOUISVILLE SMOKERS BBQ,,10555
118423,1753457,OTHER,KINGDOM OF WILDFLOWERS CHILDCARE,,6017 ASHBY LN,,LOUISVILLE,KY,40272,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2023/04/17 00:00:00,97,,KINGDOM OF WILDFLOWERS CHILDCARE,,10556
118067,1801327,REGULAR,BAGHDAD FOOD MART,,6921 SOUTHSIDE DR STE A,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/10/31 00:00:00,95,A,BAGHDAD FOOD MART,,10557
