vaccinationdate,age_range,first_daily_dose,first_daily_dose_cumulative,second_daily_dose,second_daily_dose_cumulative,single_daily_dose,single_daily_dose_cumulative,thirddailydose,thirddailydosecumulative,combined_all_doses,combined_all_doses_cumulative,fully_vaccinated,fully_vaccinated_cumulative,firstboosterdailydose,firstboosterdailydosecumulative,secondboosterdailydose,secondboosterdailydosecumulative
07/12/2022 11:00:00 AM,5 and Under,789.0,20721,3.0,62,,0,,0,,0,3.0,62,,0,,0
07/12/2022 11:00:00 AM,5-11,180.0,264992,137.0,235905,,119,,0,,0,137.0,236024,463.0,31014,1.0,50
07/12/2022 11:00:00 AM,50-64,96.0,1059204,95.0,976563,1.0,100802,,0,,0,96.0,1077365,265.0,709857,1551.0,194256
07/12/2022 11:00:00 AM,65 and Older,86.0,907093,88.0,839738,1.0,53913,,0,,0,89.0,893651,190.0,689723,1836.0,299360
07/13/2022 11:00:00 AM,12-17,67.0,390394,41.0,360451,,178,,0,,0,41.0,360629,212.0,146814,22.0,1020
07/13/2022 11:00:00 AM,18-49,225.0,2109136,157.0,1853856,13.0,168578,,0,,0,170.0,2022434,434.0,969063,406.0,34058
07/13/2022 11:00:00 AM,5 and Under,744.0,21465,5.0,67,,0,,0,,0,5.0,67,,0,,0
07/13/2022 11:00:00 AM,5-11,168.0,265160,158.0,236063,,119,,0,,0,158.0,236182,363.0,31377,1.0,51
07/13/2022 11:00:00 AM,50-64,107.0,1059311,123.0,976686,1.0,100803,,0,,0,124.0,1077489,273.0,710130,1884.0,196140
07/13/2022 11:00:00 AM,65 and Older,123.0,907216,98.0,839836,,53913,,0,,0,98.0,893749,226.0,689949,2142.0,301502
07/14/2022 11:00:00 AM,12-17,64.0,390458,57.0,360508,,178,,0,,0,57.0,360686,210.0,147024,36.0,1056
07/14/2022 11:00:00 AM,18-49,232.0,2109368,177.0,1854033,19.0,168597,,0,,0,196.0,2022630,402.0,969465,462.0,34520
07/14/2022 11:00:00 AM,5 and Under,745.0,22210,5.0,72,,0,,0,,0,5.0,72,,0,,0
07/14/2022 11:00:00 AM,5-11,206.0,265366,166.0,236229,,119,,0,,0,166.0,236348,460.0,31837,1.0,52
07/14/2022 11:00:00 AM,50-64,106.0,1059417,124.0,976810,1.0,100804,,0,,0,125.0,1077614,296.0,710426,2044.0,198184
07/14/2022 11:00:00 AM,65 and Older,141.0,907357,118.0,839954,,53913,,0,,0,118.0,893867,244.0,690193,2255.0,303757
07/14/2022 11:00:00 AM,Unknown,7.0,168951,5.0,144935,708.0,28052,,0,,0,713.0,172987,269.0,43054,189.0,5991
07/15/2022 11:00:00 AM,12-17,47.0,390505,61.0,360569,,178,,0,,0,61.0,360747,246.0,147270,20.0,1076
07/15/2022 11:00:00 AM,18-49,246.0,2109614,150.0,1854183,11.0,168608,,0,,0,161.0,2022791,485.0,969950,574.0,35094
07/15/2022 11:00:00 AM,5 and Under,691.0,22901,8.0,80,,0,,0,,0,8.0,80,,0,,0
07/15/2022 11:00:00 AM,5-11,214.0,265580,189.0,236418,,119,,0,,0,189.0,236537,514.0,32351,1.0,53
07/15/2022 11:00:00 AM,50-64,126.0,1059543,160.0,976970,1.0,100805,,0,,0,161.0,1077775,328.0,710754,2307.0,200491
07/15/2022 11:00:00 AM,65 and Older,129.0,907486,132.0,840086,,53913,,0,,0,132.0,893999,214.0,690407,2067.0,305824
07/16/2022 11:00:00 AM,12-17,34.0,390539,24.0,360593,,178,,0,,0,24.0,360771,96.0,147366,14.0,1090
07/16/2022 11:00:00 AM,18-49,143.0,2109757,92.0,1854275,4.0,168612,,0,,0,96.0,2022887,258.0,970208,318.0,35412
07/16/2022 11:00:00 AM,5 and Under,338.0,23239,3.0,83,,0,,0,,0,3.0,83,,0,,0
07/16/2022 11:00:00 AM,5-11,105.0,265685,77.0,236495,,119,,0,,0,77.0,236614,301.0,32652,,53
07/16/2022 11:00:00 AM,50-64,88.0,1059631,71.0,977041,,100805,,0,,0,71.0,1077846,166.0,710920,1190.0,201681
07/16/2022 11:00:00 AM,65 and Older,51.0,907537,38.0,840124,,53913,,0,,0,38.0,894037,67.0,690474,717.0,306541
07/17/2022 11:00:00 AM,12-17,22.0,390561,21.0,360614,,178,,0,,0,21.0,360792,71.0,147437,9.0,1099
07/17/2022 11:00:00 AM,18-49,70.0,2109827,74.0,1854349,4.0,168616,,0,,0,78.0,2022965,142.0,970350,218.0,35630
07/17/2022 11:00:00 AM,5 and Under,92.0,23331,6.0,89,,0,,0,,0,6.0,89,,0,,0
07/17/2022 11:00:00 AM,5-11,46.0,265731,42.0,236537,,119,,0,,0,42.0,236656,139.0,32791,1.0,54
07/17/2022 11:00:00 AM,50-64,46.0,1059677,48.0,977089,,100805,,0,,0,48.0,1077894,93.0,711013,670.0,202351
07/17/2022 11:00:00 AM,65 and Older,35.0,907572,26.0,840150,1.0,53914,,0,,0,27.0,894064,41.0,690515,416.0,306957
07/18/2022 11:00:00 AM,12-17,71.0,390632,59.0,360673,,178,,0,,0,59.0,360851,211.0,147648,24.0,1123
07/18/2022 11:00:00 AM,18-49,234.0,2110061,197.0,1854546,11.0,168627,,0,,0,208.0,2023173,380.0,970730,410.0,36040
07/18/2022 11:00:00 AM,5 and Under,462.0,23793,26.0,115,,0,,0,,0,26.0,115,,0,,0
07/18/2022 11:00:00 AM,5-11,174.0,265905,147.0,236684,,119,,0,,0,147.0,236803,349.0,33140,2.0,56
07/18/2022 11:00:00 AM,50-64,111.0,1059788,115.0,977204,1.0,100806,,0,,0,116.0,1078010,246.0,711259,1698.0,204049
07/18/2022 11:00:00 AM,65 and Older,125.0,907697,91.0,840241,,53914,,0,,0,91.0,894155,188.0,690703,1726.0,308683
07/19/2022 11:00:00 AM,12-17,66.0,390698,36.0,360709,,178,,0,,0,36.0,360887,213.0,147861,15.0,1138
07/19/2022 11:00:00 AM,18-49,241.0,2110302,170.0,1854716,12.0,168639,,0,,0,182.0,2023355,386.0,971116,374.0,36414
07/19/2022 11:00:00 AM,5 and Under,619.0,24412,238.0,353,,0,,0,,0,238.0,353,,0,,0
07/19/2022 11:00:00 AM,5-11,180.0,266085,157.0,236841,,119,,0,,0,157.0,236960,440.0,33580,,56
07/19/2022 11:00:00 AM,50-64,115.0,1059903,101.0,977305,2.0,100808,,0,,0,103.0,1078113,293.0,711552,1522.0,205571
07/19/2022 11:00:00 AM,65 and Older,85.0,907782,87.0,840328,,53914,,0,,0,87.0,894242,224.0,690927,1791.0,310474
07/20/2022 11:00:00 AM,12-17,70.0,390768,52.0,360761,,178,,0,,0,52.0,360939,231.0,148092,14.0,1152
07/20/2022 11:00:00 AM,18-49,240.0,2110542,176.0,1854892,19.0,168658,,0,,0,195.0,2023550,395.0,971511,383.0,36797
07/20/2022 11:00:00 AM,5 and Under,599.0,25011,534.0,887,,0,,0,,0,534.0,887,,0,,0
07/20/2022 11:00:00 AM,5-11,214.0,266299,165.0,237006,,119,,0,,0,165.0,237125,415.0,33995,,56
07/20/2022 11:00:00 AM,50-64,92.0,1059995,92.0,977397,,100808,,0,,0,92.0,1078205,289.0,711841,1479.0,207050
07/20/2022 11:00:00 AM,65 and Older,99.0,907881,81.0,840409,,53914,,0,,0,81.0,894323,152.0,691079,1676.0,312150
07/21/2022 11:00:00 AM,12-17,78.0,390846,35.0,360796,,178,,0,,0,35.0,360974,216.0,148308,18.0,1170
07/21/2022 11:00:00 AM,18-49,216.0,2110758,149.0,1855041,17.0,168675,,0,,0,166.0,2023716,407.0,971918,398.0,37195
07/21/2022 11:00:00 AM,5 and Under,694.0,25705,523.0,1410,,0,,0,,0,523.0,1410,,0,,0
07/21/2022 11:00:00 AM,5-11,193.0,266492,182.0,237188,,119,,0,,0,182.0,237307,460.0,34455,1.0,57
07/21/2022 11:00:00 AM,50-64,97.0,1060092,88.0,977485,3.0,100811,,0,,0,91.0,1078296,276.0,712117,1559.0,208609
07/21/2022 11:00:00 AM,65 and Older,107.0,907988,83.0,840492,,53914,,0,,0,83.0,894406,190.0,691269,1578.0,313728
07/21/2022 11:00:00 AM,Unknown,17.0,168968,7.0,144942,819.0,28871,,0,,0,826.0,173813,251.0,43305,193.0,6184
07/22/2022 11:00:00 AM,12-17,84.0,390930,42.0,360838,,178,,0,,0,42.0,361016,211.0,148519,27.0,1197
07/22/2022 11:00:00 AM,18-49,227.0,2110985,170.0,1855211,16.0,168691,,0,,0,186.0,2023902,416.0,972334,536.0,37731
07/22/2022 11:00:00 AM,5 and Under,674.0,26379,511.0,1921,,0,,0,,0,511.0,1921,,0,,0
07/22/2022 11:00:00 AM,5-11,210.0,266702,180.0,237368,,119,,0,,0,180.0,237487,412.0,34867,1.0,58
07/22/2022 11:00:00 AM,50-64,125.0,1060217,149.0,977634,3.0,100814,,0,,0,152.0,1078448,303.0,712420,2129.0,210738
07/22/2022 11:00:00 AM,65 and Older,102.0,908090,102.0,840594,,53914,,0,,0,102.0,894508,191.0,691460,1924.0,315652
07/23/2022 11:00:00 AM,12-17,28.0,390958,24.0,360862,,178,,0,,0,24.0,361040,103.0,148622,17.0,1214
07/23/2022 11:00:00 AM,18-49,143.0,2111128,113.0,1855324,8.0,168699,,0,,0,121.0,2024023,190.0,972524,299.0,38030
07/23/2022 11:00:00 AM,5 and Under,377.0,26756,1067.0,2988,,0,,0,,0,1067.0,2988,1.0,1,,0
07/23/2022 11:00:00 AM,5-11,84.0,266786,75.0,237443,,119,,0,,0,75.0,237562,257.0,35124,,58
07/23/2022 11:00:00 AM,50-64,84.0,1060301,84.0,977718,,100814,,0,,0,84.0,1078532,118.0,712538,1186.0,211924
07/23/2022 11:00:00 AM,65 and Older,54.0,908144,47.0,840641,1.0,53915,,0,,0,48.0,894556,88.0,691548,789.0,316441
07/24/2022 11:00:00 AM,12-17,23.0,390981,16.0,360878,,178,,0,,0,16.0,361056,70.0,148692,9.0,1223
07/24/2022 11:00:00 AM,18-49,94.0,2111222,66.0,1855390,2.0,168701,,0,,0,68.0,2024091,148.0,972672,202.0,38232
07/24/2022 11:00:00 AM,5 and Under,102.0,26858,105.0,3093,,0,,0,,0,105.0,3093,,1,,0
07/24/2022 11:00:00 AM,5-11,44.0,266830,49.0,237492,,119,,0,,0,49.0,237611,148.0,35272,,58
07/24/2022 11:00:00 AM,50-64,37.0,1060338,49.0,977767,1.0,100815,,0,,0,50.0,1078582,94.0,712632,696.0,212620
07/24/2022 11:00:00 AM,65 and Older,36.0,908180,36.0,840677,,53915,,0,,0,36.0,894592,55.0,691603,380.0,316821
07/25/2022 11:00:00 AM,12-17,69.0,391050,29.0,360907,,178,,0,,0,29.0,361085,226.0,148918,22.0,1245
07/25/2022 11:00:00 AM,18-49,228.0,2111450,116.0,1855506,15.0,168716,,0,,0,131.0,2024222,353.0,973025,351.0,38583
07/25/2022 11:00:00 AM,5 and Under,395.0,27253,334.0,3427,,0,,0,,0,334.0,3427,,1,,0
07/25/2022 11:00:00 AM,5-11,163.0,266993,89.0,237581,,119,,0,,0,89.0,237700,362.0,35634,1.0,59
07/25/2022 11:00:00 AM,50-64,106.0,1060444,105.0,977872,1.0,100816,,0,,0,106.0,1078688,258.0,712890,1472.0,214092
07/25/2022 11:00:00 AM,65 and Older,129.0,908309,85.0,840762,,53915,,0,,0,85.0,894677,147.0,691750,1585.0,318406
07/26/2022 11:00:00 AM,12-17,56.0,391106,51.0,360958,,178,,0,,0,51.0,361136,202.0,149120,22.0,1267
07/26/2022 11:00:00 AM,18-49,241.0,2111691,161.0,1855667,12.0,168728,,0,,0,173.0,2024395,407.0,973432,358.0,38941
07/26/2022 11:00:00 AM,5 and Under,584.0,27837,488.0,3915,,0,,0,,0,488.0,3915,2.0,3,,0
07/26/2022 11:00:00 AM,5-11,200.0,267193,169.0,237750,,119,,0,,0,169.0,237869,440.0,36074,1.0,60
07/26/2022 11:00:00 AM,50-64,94.0,1060538,87.0,977959,1.0,100817,,0,,0,88.0,1078776,274.0,713164,1608.0,215700
07/26/2022 11:00:00 AM,65 and Older,105.0,908414,95.0,840857,,53915,,0,,0,95.0,894772,211.0,691961,1832.0,320238
07/27/2022 11:00:00 AM,12-17,63.0,391169,59.0,361017,,178,,0,,0,59.0,361195,217.0,149337,24.0,1291
07/27/2022 11:00:00 AM,18-49,268.0,2111959,171.0,1855838,11.0,168739,,0,,0,182.0,2024577,396.0,973828,369.0,39310
07/27/2022 11:00:00 AM,5 and Under,573.0,28410,577.0,4492,,0,,0,,0,577.0,4492,,3,,0
07/27/2022 11:00:00 AM,5-11,192.0,267385,128.0,237878,,119,,0,,0,128.0,237997,433.0,36507,1.0,61
07/27/2022 11:00:00 AM,50-64,98.0,1060636,87.0,978046,1.0,100818,,0,,0,88.0,1078864,289.0,713453,1666.0,217366
07/27/2022 11:00:00 AM,65 and Older,124.0,908538,102.0,840959,,53915,,0,,0,102.0,894874,206.0,692167,1876.0,322114
07/28/2022 11:00:00 AM,12-17,74.0,391243,51.0,361068,,178,,0,,0,51.0,361246,209.0,149546,13.0,1304
07/28/2022 11:00:00 AM,18-49,273.0,2112232,179.0,1856017,18.0,168757,,0,,0,197.0,2024774,370.0,974198,315.0,39625
07/28/2022 11:00:00 AM,5 and Under,496.0,28906,453.0,4945,,0,,0,,0,453.0,4945,1.0,4,,0
07/28/2022 11:00:00 AM,5-11,219.0,267604,172.0,238050,,119,,0,,0,172.0,238169,447.0,36954,2.0,63
07/28/2022 11:00:00 AM,50-64,102.0,1060738,82.0,978128,2.0,100820,,0,,0,84.0,1078948,284.0,713737,1455.0,218821
07/28/2022 11:00:00 AM,65 and Older,106.0,908644,83.0,841042,2.0,53917,,0,,0,85.0,894959,221.0,692388,1757.0,323871
07/28/2022 11:00:00 AM,Unknown,33.0,169001,7.0,144949,1143.0,30014,,0,,0,1150.0,174963,332.0,43637,319.0,6503
07/29/2022 11:00:00 AM,12-17,71.0,391314,42.0,361110,,178,,0,,0,42.0,361288,210.0,149756,29.0,1333
07/29/2022 11:00:00 AM,18-49,261.0,2112493,154.0,1856171,11.0,168768,,0,,0,165.0,2024939,421.0,974619,421.0,40046
07/29/2022 11:00:00 AM,5 and Under,493.0,29399,532.0,5477,,0,,0,,0,532.0,5477,1.0,5,,0
07/29/2022 11:00:00 AM,5-11,240.0,267844,179.0,238229,,119,,0,,0,179.0,238348,477.0,37431,,63
07/29/2022 11:00:00 AM,50-64,133.0,1060871,123.0,978251,6.0,100826,,0,,0,129.0,1079077,322.0,714059,1728.0,220549
07/29/2022 11:00:00 AM,65 and Older,112.0,908756,76.0,841118,2.0,53919,,0,,0,78.0,895037,147.0,692535,1512.0,325383
07/30/2022 11:00:00 AM,12-17,36.0,391350,19.0,361129,,178,,0,,0,19.0,361307,95.0,149851,13.0,1346
07/30/2022 11:00:00 AM,18-49,161.0,2112654,97.0,1856268,7.0,168775,,0,,0,104.0,2025043,215.0,974834,238.0,40284
07/30/2022 11:00:00 AM,5 and Under,229.0,29628,546.0,6023,,0,,0,,0,546.0,6023,1.0,6,,0
07/30/2022 11:00:00 AM,5-11,102.0,267946,75.0,238304,,119,,0,,0,75.0,238423,214.0,37645,,63
07/30/2022 11:00:00 AM,50-64,51.0,1060922,56.0,978307,2.0,100828,,0,,0,58.0,1079135,130.0,714189,839.0,221388
07/30/2022 11:00:00 AM,65 and Older,40.0,908796,31.0,841149,1.0,53920,,0,,0,32.0,895069,54.0,692589,504.0,325887
07/31/2022 11:00:00 AM,12-17,30.0,391380,20.0,361149,,178,,0,,0,20.0,361327,53.0,149904,8.0,1354
07/31/2022 11:00:00 AM,18-49,88.0,2112742,54.0,1856322,5.0,168780,,0,,0,59.0,2025102,151.0,974985,139.0,40423
07/31/2022 11:00:00 AM,5 and Under,78.0,29706,71.0,6094,,0,,0,,0,71.0,6094,,6,,0
07/31/2022 11:00:00 AM,5-11,47.0,267993,30.0,238334,,119,,0,,0,30.0,238453,121.0,37766,,63
07/31/2022 11:00:00 AM,50-64,33.0,1060955,29.0,978336,1.0,100829,,0,,0,30.0,1079165,76.0,714265,451.0,221839
07/31/2022 11:00:00 AM,65 and Older,31.0,908827,22.0,841171,,53920,,0,,0,22.0,895091,26.0,692615,222.0,326109
08/01/2022 11:00:00 AM,12-17,88.0,391468,37.0,361186,,178,,0,,0,37.0,361364,212.0,150116,16.0,1370
08/01/2022 11:00:00 AM,18-49,215.0,2112957,145.0,1856467,10.0,168790,,0,,0,155.0,2025257,365.0,975350,285.0,40708
08/01/2022 11:00:00 AM,5 and Under,368.0,30074,104.0,6198,,0,,0,,0,104.0,6198,,6,,0
08/01/2022 11:00:00 AM,5-11,176.0,268169,105.0,238439,,119,,0,,0,105.0,238558,347.0,38113,,63
08/01/2022 11:00:00 AM,50-64,96.0,1061051,67.0,978403,3.0,100832,,0,,0,70.0,1079235,196.0,714461,1180.0,223019
08/01/2022 11:00:00 AM,65 and Older,64.0,908891,63.0,841234,,53920,,0,,0,63.0,895154,142.0,692757,1083.0,327192
08/02/2022 11:00:00 AM,12-17,84.0,391552,47.0,361233,,178,,0,,0,47.0,361411,217.0,150333,13.0,1383
08/02/2022 11:00:00 AM,18-49,236.0,2113193,150.0,1856617,12.0,168802,,0,,0,162.0,2025419,404.0,975754,295.0,41003
08/02/2022 11:00:00 AM,5 and Under,470.0,30544,272.0,6470,,0,,0,,0,272.0,6470,3.0,9,,0
08/02/2022 11:00:00 AM,5-11,205.0,268374,158.0,238597,,119,,0,,0,158.0,238716,460.0,38573,3.0,66
08/02/2022 11:00:00 AM,50-64,83.0,1061134,79.0,978482,1.0,100833,,0,,0,80.0,1079315,243.0,714704,1178.0,224197
08/02/2022 11:00:00 AM,65 and Older,97.0,908988,57.0,841291,,53920,,0,,0,57.0,895211,172.0,692929,1336.0,328528
08/03/2022 11:00:00 AM,12-17,79.0,391631,40.0,361273,,178,,0,,0,40.0,361451,231.0,150564,13.0,1396
08/03/2022 11:00:00 AM,18-49,259.0,2113452,154.0,1856771,16.0,168818,,0,,0,170.0,2025589,403.0,976157,255.0,41258
08/03/2022 11:00:00 AM,5 and Under,530.0,31074,416.0,6886,,0,1.0,1,,0,417.0,6887,,9,,0
08/03/2022 11:00:00 AM,5-11,218.0,268592,126.0,238723,,119,,0,,0,126.0,238842,395.0,38968,1.0,67
08/03/2022 11:00:00 AM,50-64,85.0,1061219,65.0,978547,,100833,,0,,0,65.0,1079380,255.0,714959,1217.0,225414
08/03/2022 11:00:00 AM,65 and Older,73.0,909061,59.0,841350,1.0,53921,,0,,0,60.0,895271,148.0,693077,1338.0,329866
08/04/2022 11:00:00 AM,12-17,61.0,391692,57.0,361330,,178,,0,,0,57.0,361508,222.0,150786,15.0,1411
08/04/2022 11:00:00 AM,18-49,220.0,2113672,160.0,1856931,8.0,168826,,0,,0,168.0,2025757,352.0,976509,266.0,41524
08/04/2022 11:00:00 AM,5 and Under,474.0,31548,287.0,7173,,0,,1,,0,287.0,7174,,9,,0
08/04/2022 11:00:00 AM,5-11,224.0,268816,123.0,238846,,119,,0,,0,123.0,238965,395.0,39363,,67
08/04/2022 11:00:00 AM,50-64,90.0,1061309,72.0,978619,1.0,100834,,0,,0,73.0,1079453,215.0,715174,1083.0,226497
08/04/2022 11:00:00 AM,65 and Older,88.0,909149,78.0,841428,2.0,53923,,0,,0,80.0,895351,144.0,693221,1112.0,330978
08/04/2022 11:00:00 AM,Unknown,20.0,169021,8.0,144957,851.0,30865,,0,,0,859.0,175822,266.0,43903,283.0,6786
08/05/2022 11:00:00 AM,12-17,74.0,391766,44.0,361374,,178,,0,,0,44.0,361552,196.0,150982,22.0,1433
08/05/2022 11:00:00 AM,18-49,249.0,2113921,152.0,1857083,11.0,168837,,0,,0,163.0,2025920,417.0,976926,304.0,41828
08/05/2022 11:00:00 AM,5 and Under,539.0,32087,341.0,7514,,0,,1,,0,341.0,7515,,9,,0
08/05/2022 11:00:00 AM,5-11,255.0,269071,195.0,239041,,119,,0,,0,195.0,239160,513.0,39876,,67
08/05/2022 11:00:00 AM,50-64,101.0,1061410,82.0,978701,2.0,100836,,0,,0,84.0,1079537,229.0,715403,1287.0,227784
08/05/2022 11:00:00 AM,65 and Older,80.0,909229,78.0,841506,1.0,53924,,0,,0,79.0,895430,181.0,693402,1024.0,332002
08/06/2022 11:00:00 AM,12-17,24.0,391790,19.0,361393,,178,,0,,0,19.0,361571,104.0,151086,14.0,1447
08/06/2022 11:00:00 AM,18-49,133.0,2114054,83.0,1857166,2.0,168839,,0,,0,85.0,2026005,191.0,977117,188.0,42016
08/06/2022 11:00:00 AM,5 and Under,172.0,32259,419.0,7933,,0,,1,,0,419.0,7934,,9,,0
08/06/2022 11:00:00 AM,5-11,96.0,269167,84.0,239125,,119,,0,,0,84.0,239244,209.0,40085,,67
08/06/2022 11:00:00 AM,50-64,49.0,1061459,45.0,978746,1.0,100837,,0,,0,46.0,1079583,111.0,715514,649.0,228433
08/06/2022 11:00:00 AM,65 and Older,37.0,909266,21.0,841527,,53924,,0,,0,21.0,895451,47.0,693449,350.0,332352
08/07/2022 11:00:00 AM,12-17,33.0,391823,14.0,361407,,178,,0,,0,14.0,361585,59.0,151145,8.0,1455
08/07/2022 11:00:00 AM,18-49,100.0,2114154,59.0,1857225,9.0,168848,,0,,0,68.0,2026073,131.0,977248,122.0,42138
08/07/2022 11:00:00 AM,5 and Under,64.0,32323,75.0,8008,,0,,1,,0,75.0,8009,1.0,10,,0
08/07/2022 11:00:00 AM,5-11,72.0,269239,36.0,239161,,119,,0,,0,36.0,239280,135.0,40220,2.0,69
08/07/2022 11:00:00 AM,50-64,28.0,1061487,19.0,978765,,100837,,0,,0,19.0,1079602,57.0,715571,357.0,228790
08/07/2022 11:00:00 AM,65 and Older,20.0,909286,21.0,841548,,53924,,0,,0,21.0,895472,22.0,693471,170.0,332522
08/08/2022 11:00:00 AM,12-17,76.0,391899,55.0,361462,,178,,0,,0,55.0,361640,249.0,151394,17.0,1472
08/08/2022 11:00:00 AM,18-49,250.0,2114404,149.0,1857374,8.0,168856,,0,,0,157.0,2026230,356.0,977604,245.0,42383
08/08/2022 11:00:00 AM,5 and Under,349.0,32672,146.0,8154,,0,,1,,0,146.0,8155,1.0,11,,0
08/08/2022 11:00:00 AM,5-11,187.0,269426,137.0,239298,,119,,0,,0,137.0,239417,414.0,40634,1.0,70
08/08/2022 11:00:00 AM,50-64,91.0,1061578,67.0,978832,1.0,100838,,0,,0,68.0,1079670,176.0,715747,877.0,229667
08/08/2022 11:00:00 AM,65 and Older,73.0,909359,50.0,841598,,53924,,0,,0,50.0,895522,108.0,693579,855.0,333377
08/09/2022 11:00:00 AM,12-17,91.0,391990,51.0,361513,,178,,0,,0,51.0,361691,238.0,151632,24.0,1496
08/09/2022 11:00:00 AM,18-49,257.0,2114661,156.0,1857530,17.0,168873,,0,,0,173.0,2026403,297.0,977901,232.0,42615
08/09/2022 11:00:00 AM,5 and Under,406.0,33078,279.0,8433,,0,,1,,0,279.0,8434,1.0,12,,0
08/09/2022 11:00:00 AM,5-11,231.0,269657,138.0,239436,,119,,0,,0,138.0,239555,450.0,41084,1.0,71
08/09/2022 11:00:00 AM,50-64,89.0,1061667,72.0,978904,1.0,100839,,0,,0,73.0,1079743,193.0,715940,869.0,230536
08/09/2022 11:00:00 AM,65 and Older,66.0,909425,57.0,841655,1.0,53925,,0,,0,58.0,895580,142.0,693721,884.0,334261
08/10/2022 11:00:00 AM,12-17,92.0,392082,47.0,361560,,178,,0,,0,47.0,361738,250.0,151882,18.0,1514
08/10/2022 11:00:00 AM,18-49,211.0,2114872,149.0,1857679,8.0,168881,,0,,0,157.0,2026560,356.0,978257,251.0,42866
08/10/2022 11:00:00 AM,5 and Under,519.0,33597,287.0,8720,,0,,1,,0,287.0,8721,,12,,0
08/10/2022 11:00:00 AM,5-11,219.0,269876,163.0,239599,,119,,0,,0,163.0,239718,504.0,41588,,71
08/10/2022 11:00:00 AM,50-64,94.0,1061761,59.0,978963,1.0,100840,,0,,0,60.0,1079803,200.0,716140,886.0,231422
08/10/2022 11:00:00 AM,65 and Older,79.0,909504,74.0,841729,,53925,,0,,0,74.0,895654,141.0,693862,1007.0,335268
08/11/2022 11:00:00 AM,12-17,77.0,392159,62.0,361622,,178,,0,,0,62.0,361800,232.0,152114,11.0,1525
08/11/2022 11:00:00 AM,18-49,228.0,2115100,143.0,1857822,6.0,168887,,0,,0,149.0,2026709,335.0,978592,217.0,43083
08/11/2022 11:00:00 AM,5 and Under,476.0,34073,257.0,8977,,0,1.0,2,,0,258.0,8979,1.0,13,,0
08/11/2022 11:00:00 AM,5-11,237.0,270113,162.0,239761,,119,,0,,0,162.0,239880,532.0,42120,1.0,72
08/11/2022 11:00:00 AM,50-64,63.0,1061824,72.0,979035,,100840,,0,,0,72.0,1079875,174.0,716314,784.0,232206
08/11/2022 11:00:00 AM,65 and Older,64.0,909568,50.0,841779,,53925,,0,,0,50.0,895704,149.0,694011,806.0,336074
08/11/2022 11:00:00 AM,Unknown,23.0,169044,12.0,144969,910.0,31775,,0,,0,922.0,176744,315.0,44218,202.0,6988
08/12/2022 11:00:00 AM,12-17,82.0,392241,47.0,361669,,178,,0,,0,47.0,361847,219.0,152333,23.0,1548
08/12/2022 11:00:00 AM,18-49,257.0,2115357,149.0,1857971,22.0,168909,,0,,0,171.0,2026880,332.0,978924,296.0,43379
08/12/2022 11:00:00 AM,5 and Under,477.0,34550,269.0,9246,,0,1.0,3,,0,270.0,9249,,13,,0
08/12/2022 11:00:00 AM,5-11,257.0,270370,152.0,239913,,119,,0,,0,152.0,240032,480.0,42600,2.0,74
08/12/2022 11:00:00 AM,50-64,65.0,1061889,76.0,979111,3.0,100843,,0,,0,79.0,1079954,188.0,716502,924.0,233130
08/12/2022 11:00:00 AM,65 and Older,56.0,909624,45.0,841824,3.0,53928,,0,,0,48.0,895752,115.0,694126,756.0,336830
08/13/2022 11:00:00 AM,12-17,50.0,392291,27.0,361696,,178,,0,,0,27.0,361874,89.0,152422,8.0,1556
08/13/2022 11:00:00 AM,18-49,131.0,2115488,77.0,1858048,6.0,168915,,0,,0,83.0,2026963,165.0,979089,120.0,43499
08/13/2022 11:00:00 AM,5 and Under,106.0,34656,246.0,9492,,0,,3,,0,246.0,9495,1.0,14,,0
08/13/2022 11:00:00 AM,5-11,89.0,270459,82.0,239995,,119,,0,,0,82.0,240114,229.0,42829,,74
08/13/2022 11:00:00 AM,50-64,33.0,1061922,33.0,979144,,100843,,0,,0,33.0,1079987,80.0,716582,405.0,233535
08/13/2022 11:00:00 AM,65 and Older,24.0,909648,17.0,841841,,53928,,0,,0,17.0,895769,51.0,694177,250.0,337080
08/14/2022 11:00:00 AM,12-17,23.0,392314,18.0,361714,,178,,0,,0,18.0,361892,73.0,152495,7.0,1563
08/14/2022 11:00:00 AM,18-49,92.0,2115580,54.0,1858102,1.0,168916,,0,,0,55.0,2027018,104.0,979193,110.0,43609
08/14/2022 11:00:00 AM,5 and Under,59.0,34715,27.0,9519,,0,,3,,0,27.0,9522,2.0,16,,0
08/14/2022 11:00:00 AM,5-11,75.0,270534,35.0,240030,,119,,0,,0,35.0,240149,184.0,43013,,74
08/14/2022 11:00:00 AM,50-64,18.0,1061940,11.0,979155,,100843,,0,,0,11.0,1079998,52.0,716634,285.0,233820
08/14/2022 11:00:00 AM,65 and Older,10.0,909658,16.0,841857,,53928,,0,,0,16.0,895785,18.0,694195,112.0,337192
08/15/2022 11:00:00 AM,12-17,78.0,392392,54.0,361768,,178,,0,,0,54.0,361946,250.0,152745,20.0,1583
08/15/2022 11:00:00 AM,18-49,217.0,2115797,142.0,1858244,13.0,168929,,0,,0,155.0,2027173,315.0,979508,217.0,43826
08/15/2022 11:00:00 AM,5 and Under,377.0,35092,166.0,9685,,0,,3,,0,166.0,9688,1.0,17,,0
