rowid,year,location_abbr,location_desc,data_source,priority_area_one,priority_area_two,priority_area_three,priority_area_four,category,topic,indicator,data_value_type,data_value_unit,data_value,data_value_alt,data_value_footnote_symbol,data_value_footnote,confidence_interval_low,confidence_interval_high,break_out_category,break_out,category_id,topic_id,indicator_id,data_value_type_id,break_out_category_id,break_out_id,location_id,geo_location
NHANES~2009-2010~59~NH001~RAC04~Age-Standardized,2009-2010,US,United States,NHANES,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,Prevalence of major cardiovascular disease among US adults (20+); NHANES,Age-Standardized,Percent (%),NULL,-2.0,~,Statistically unstable estimates not presented [unstable by NCHS standards: (means: standard error/estimate>0.30; prevalence: NCHS Data Presentation Standards for Proportions (https://www.cdc.gov/nchs/data/series/sr_02/sr02_175.pdf))],NULL,NULL,Race,Hispanic,C1,T1,NH001,AgeStdz,BOC04,RAC04,59,NULL
NHANES~2013-2014~59~NH303~RAC02~Crude,2013-2014,US,United States,NHANES,None,None,None,AHA 2020 Goals: Cardiovascular Health,Risk Factors,Cholesterol Abnormalities,Prevalence of ideal cholesterol status among US adults (20+); NHANES,Crude,Percent (%),56.9,56.9,NULL,NULL,53.4,60.3,Race,Non-Hispanic Black,C2,T10,NH303,Crude,BOC04,RAC02,59,NULL
NHANES~2011-2012~59~NH601~AGE06~Crude,2011-2012,US,United States,NHANES,None,None,None,AHA 2020 Goals: Cardiovascular Health,Risk Factors,Obesity,Prevalence of poor BMI status among US adults (20+); NHANES,Crude,Percent (%),33.4,33.4,NULL,NULL,29.5,37.6,Age,65+,C2,T13,NH601,Crude,BOC03,AGE06,59,NULL
NHANES~2017-2018~59~NH001~AGE08~Crude,2017-2018,US,United States,NHANES,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,Prevalence of major cardiovascular disease among US adults (20+); NHANES,Crude,Percent (%),31.0,31.0,NULL,NULL,27.3,35.1,Age,75+,C1,T1,NH001,Crude,BOC03,AGE08,59,NULL
NHANES~1999-2000~59~NH024~RAC01~Age-Standardized,1999-2000,US,United States,NHANES,None,None,Healthy People 2020,None,Risk Factors,Hypertension,Prevalence of prehypertension among US adults (18+); NHANES,Age-Standardized,Percent (%),31.6,31.6,NULL,NULL,29.1,34.2,Race,Non-Hispanic White,C2,T9,NH024,AgeStdz,BOC04,RAC01,59,NULL
NHANES~2009-2010~59~NH601~GEN01~Age-Standardized,2009-2010,US,United States,NHANES,None,None,None,AHA 2020 Goals: Cardiovascular Health,Risk Factors,Obesity,Prevalence of poor BMI status among US adults (20+); NHANES,Age-Standardized,Percent (%),35.2,35.2,NULL,NULL,31.9,38.7,Gender,Male,C2,T13,NH601,AgeStdz,BOC02,GEN01,59,NULL
NHANES~2001-2002~59~NH066~RAC03~Age-Standardized,2001-2002,US,United States,NHANES,None,None,Healthy People 2020,None,Risk Factors,Cholesterol Abnormalities,Prevalence of cholesterol screening in the past 5 years among US adults (20+); NHANES,Age-Standardized,Percent (%),NULL,-2.0,~,Statistically unstable estimates not presented [unstable by NCHS standards: (means: standard error/estimate>0.30; prevalence: NCHS Data Presentation Standards for Proportions (https://www.cdc.gov/nchs/data/series/sr_02/sr02_175.pdf))],NULL,NULL,Race,Non-Hispanic Asian,C2,T10,NH066,AgeStdz,BOC04,RAC03,59,NULL
NHANES~2017-2018~59~NH303~RAC04~Age-Standardized,2017-2018,US,United States,NHANES,None,None,None,AHA 2020 Goals: Cardiovascular Health,Risk Factors,Cholesterol Abnormalities,Prevalence of ideal cholesterol status among US adults (20+); NHANES,Age-Standardized,Percent (%),52.4,52.4,NULL,NULL,47.6,57.2,Race,Hispanic,C2,T10,NH303,AgeStdz,BOC04,RAC04,59,NULL
NHANES~2013-2014~59~NH063~AGE02~Crude,2013-2014,US,United States,NHANES,None,None,Healthy People 2020,None,Risk Factors,Cholesterol Abnormalities,Prevalence of high serum total cholesterol among US adults (20+); NHANES,Crude,Percent (%),NULL,-2.0,~,Statistically unstable estimates not presented [unstable by NCHS standards: (means: standard error/estimate>0.30; prevalence: NCHS Data Presentation Standards for Proportions (https://www.cdc.gov/nchs/data/series/sr_02/sr02_175.pdf))],NULL,NULL,Age,20-24,C2,T10,NH063,Crude,BOC03,AGE02,59,NULL
NHANES~2009-2010~59~NH403~AGE07~Crude,2009-2010,US,United States,NHANES,None,None,None,AHA 2020 Goals: Cardiovascular Health,Risk Factors,Diabetes,Prevalence of ideal HbA1c and fasting glucose status among US adults (20+); NHANES,Crude,Percent (%),58.7,58.7,NULL,NULL,55.7,61.6,Age,35+,C2,T11,NH403,Crude,BOC03,AGE07,59,NULL
NHANES~2017-2018~59~NH004~RAC01~Age-Standardized,2017-2018,US,United States,NHANES,Million Hearts,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),Prevalence of acute myocardial infarction (heart attack) among US adults (20+); NHANES,Age-Standardized,Percent (%),3.5,3.5,NULL,NULL,2.6,4.8,Race,Non-Hispanic White,C1,T3,NH004,AgeStdz,BOC04,RAC01,59,NULL
NHANES~2007-2008~59~NH071~RAC02~Age-Standardized,2007-2008,US,United States,NHANES,None,None,Healthy People 2020,None,Risk Factors,Obesity,Prevalence of obesity among US adults (20+); NHANES,Age-Standardized,Percent (%),43.7,43.7,NULL,NULL,39.8,47.7,Race,Non-Hispanic Black,C2,T13,NH071,AgeStdz,BOC04,RAC02,59,NULL
NHANES~2015-2016~59~NH503~RAC03~Age-Standardized,2015-2016,US,United States,NHANES,None,None,None,AHA 2020 Goals: Cardiovascular Health,Risk Factors,Nutrition,Prevalence of ideal diet score among US adults (20+); NHANES,Age-Standardized,Percent (%),NULL,-2.0,~,Statistically unstable estimates not presented [unstable by NCHS standards: (means: standard error/estimate>0.30; prevalence: NCHS Data Presentation Standards for Proportions (https://www.cdc.gov/nchs/data/series/sr_02/sr02_175.pdf))],NULL,NULL,Race,Non-Hispanic Asian,C2,T12,NH503,AgeStdz,BOC04,RAC03,59,NULL
NHANES~2017-2018~59~NH001~GEN01~Crude,2017-2018,US,United States,NHANES,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,Prevalence of major cardiovascular disease among US adults (20+); NHANES,Crude,Percent (%),10.6,10.6,NULL,NULL,8.8,12.7,Gender,Male,C1,T1,NH001,Crude,BOC02,GEN01,59,NULL
NHANES~2001-2002~59~NH022~GEN01~Age-Standardized,2001-2002,US,United States,NHANES,None,None,Healthy People 2020,None,Risk Factors,Hypertension,Prevalence of hypertension medication use among US adults (18+) with hypertension; NHANES,Age-Standardized,Percent (%),44.1,44.1,NULL,NULL,40.6,47.6,Gender,Male,C2,T9,NH022,AgeStdz,BOC02,GEN01,59,NULL
NHANES~2009-2010~59~NH701~GEN02~Age-Standardized,2009-2010,US,United States,NHANES,None,None,None,AHA 2020 Goals: Cardiovascular Health,Risk Factors,Physical Inactivity,Prevalence of poor physical activity levels among US adults (20+); NHANES,Age-Standardized,Percent (%),51.6,51.6,NULL,NULL,48.9,54.3,Gender,Female,C2,T14,NH701,AgeStdz,BOC02,GEN02,59,NULL
NHANES~2009-2010~59~NH005~AGE04~Crude,2009-2010,US,United States,NHANES,Million Hearts,None,None,None,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (20+); NHANES,Crude,Percent (%),NULL,-2.0,~,Statistically unstable estimates not presented [unstable by NCHS standards: (means: standard error/estimate>0.30; prevalence: NCHS Data Presentation Standards for Proportions (https://www.cdc.gov/nchs/data/series/sr_02/sr02_175.pdf))],NULL,NULL,Age,25-44,C1,T6,NH005,Crude,BOC03,AGE04,59,NULL
NHANES~2003-2004~59~NH024~RAC07~Age-Standardized,2003-2004,US,United States,NHANES,None,None,Healthy People 2020,None,Risk Factors,Hypertension,Prevalence of prehypertension among US adults (18+); NHANES,Age-Standardized,Percent (%),32.6,32.6,NULL,NULL,25.8,40.3,Race,Other,C2,T9,NH024,AgeStdz,BOC04,RAC07,59,NULL
NHANES~2015-2016~59~NH023~RAC03~Age-Standardized,2015-2016,US,United States,NHANES,None,ABCS,Healthy People 2020,None,Risk Factors,Hypertension,Prevalence of blood pressure control among US adults (18+) with hypertension; NHANES,Age-Standardized,Percent (%),28.7,28.7,NULL,NULL,21.9,36.6,Race,Non-Hispanic Asian,C2,T9,NH023,AgeStdz,BOC04,RAC03,59,NULL
NHANES~2007-2008~59~NH024~OVR01~Age-Standardized,2007-2008,US,United States,NHANES,None,None,Healthy People 2020,None,Risk Factors,Hypertension,Prevalence of prehypertension among US adults (18+); NHANES,Age-Standardized,Percent (%),27.0,27.0,NULL,NULL,25.1,29.0,Overall,Overall,C2,T9,NH024,AgeStdz,BOC01,OVR01,59,NULL
NHANES~2007-2008~59~NH066~AGE08~Crude,2007-2008,US,United States,NHANES,None,None,Healthy People 2020,None,Risk Factors,Cholesterol Abnormalities,Prevalence of cholesterol screening in the past 5 years among US adults (20+); NHANES,Crude,Percent (%),93.4,93.4,NULL,NULL,90.9,95.2,Age,75+,C2,T10,NH066,Crude,BOC03,AGE08,59,NULL
NHANES~2013-2014~59~NH203~GEN02~Crude,2013-2014,US,United States,NHANES,None,None,None,AHA 2020 Goals: Cardiovascular Health,Risk Factors,Hypertension,Prevalence of ideal blood pressure status among US adults (20+); NHANES,Crude,Percent (%),48.4,48.4,NULL,NULL,45.8,51.1,Gender,Female,C2,T9,NH203,Crude,BOC02,GEN02,59,NULL
NHANES~2009-2010~59~NH070~GEN02~Age-Standardized,2009-2010,US,United States,NHANES,None,None,None,None,Risk Factors,Diabetes,Prevalence of diabetes among US adults (18+); NHANES,Age-Standardized,Percent (%),10.0,10.0,NULL,NULL,8.9,11.1,Gender,Female,C2,T11,NH070,AgeStdz,BOC02,GEN02,59,NULL
NHANES~2001-2002~59~NH067~RAC07~Crude,2001-2002,US,United States,NHANES,None,None,Healthy People 2020,None,Risk Factors,Cholesterol Abnormalities,Mean serum total cholesterol among US adults (20+); NHANES,Crude,Mean (mg/dL),211.0,211.0,NULL,NULL,204.0,218.0,Race,Other,C2,T10,NH067,Crude,BOC04,RAC07,59,NULL
NHANES~2007-2008~59~NH703~RAC01~Age-Standardized,2007-2008,US,United States,NHANES,None,None,None,AHA 2020 Goals: Cardiovascular Health,Risk Factors,Physical Inactivity,Prevalence of ideal physical activity levels among US adults (20+); NHANES,Age-Standardized,Percent (%),42.1,42.1,NULL,NULL,35.0,49.6,Race,Non-Hispanic White,C2,T14,NH703,AgeStdz,BOC04,RAC01,59,NULL
NHANES~2001-2002~59~NH021~RAC02~Crude,2001-2002,US,United States,NHANES,None,None,None,None,Risk Factors,Hypertension,Prevalence of hypertension awareness among US adults (18+) with hypertension; NHANES,Crude,Percent (%),78.1,78.1,NULL,NULL,74.3,81.5,Race,Non-Hispanic Black,C2,T9,NH021,Crude,BOC04,RAC02,59,NULL
NHANES~2007-2008~59~NH020~AGE07~Crude,2007-2008,US,United States,NHANES,None,None,Healthy People 2020,None,Risk Factors,Hypertension,Prevalence of hypertension among US adults (18+); NHANES,Crude,Percent (%),41.2,41.2,NULL,NULL,39.3,43.2,Age,35+,C2,T9,NH020,Crude,BOC03,AGE07,59,NULL
NHANES~2013-2014~59~NH403~GEN01~Age-Standardized,2013-2014,US,United States,NHANES,None,None,None,AHA 2020 Goals: Cardiovascular Health,Risk Factors,Diabetes,Prevalence of ideal HbA1c and fasting glucose status among US adults (20+); NHANES,Age-Standardized,Percent (%),69.0,69.0,NULL,NULL,66.9,71.1,Gender,Male,C2,T11,NH403,AgeStdz,BOC02,GEN01,59,NULL
NHANES~2013-2014~59~NH020~RAC03~Age-Standardized,2013-2014,US,United States,NHANES,None,None,Healthy People 2020,None,Risk Factors,Hypertension,Prevalence of hypertension among US adults (18+); NHANES,Age-Standardized,Percent (%),25.6,25.6,NULL,NULL,22.8,28.7,Race,Non-Hispanic Asian,C2,T9,NH020,AgeStdz,BOC04,RAC03,59,NULL
NHANES~2003-2004~59~NH301~RAC04~Age-Standardized,2003-2004,US,United States,NHANES,None,None,None,AHA 2020 Goals: Cardiovascular Health,Risk Factors,Cholesterol Abnormalities,Prevalence of poor cholesterol status among US adults (20+); NHANES,Age-Standardized,Percent (%),NULL,-2.0,~,Statistically unstable estimates not presented [unstable by NCHS standards: (means: standard error/estimate>0.30; prevalence: NCHS Data Presentation Standards for Proportions (https://www.cdc.gov/nchs/data/series/sr_02/sr02_175.pdf))],NULL,NULL,Race,Hispanic,C2,T10,NH301,AgeStdz,BOC04,RAC04,59,NULL
NHANES~2009-2010~59~NH103~RAC07~Crude,2009-2010,US,United States,NHANES,None,None,None,AHA 2020 Goals: Cardiovascular Health,Risk Factors,Major Cardiovascular Disease,Prevalence of ideal Cardiovascular Health among US adults (20+); NHANES,Crude,Percent (%),NULL,-2.0,~,Statistically unstable estimates not presented [unstable by NCHS standards: (means: standard error/estimate>0.30; prevalence: NCHS Data Presentation Standards for Proportions (https://www.cdc.gov/nchs/data/series/sr_02/sr02_175.pdf))],NULL,NULL,Race,Other,C2,T21,NH103,Crude,BOC04,RAC07,59,NULL
NHANES~2007-2008~59~NH801~AGE06~Crude,2007-2008,US,United States,NHANES,None,None,None,AHA 2020 Goals: Cardiovascular Health,Risk Factors,Smoking,Prevalence of poor smoking status among US adults (20+); NHANES,Crude,Percent (%),8.2,8.2,NULL,NULL,6.8,9.8,Age,65+,C2,T15,NH801,Crude,BOC03,AGE06,59,NULL
NHANES~2003-2004~59~NH403~AGE04~Crude,2003-2004,US,United States,NHANES,None,None,None,AHA 2020 Goals: Cardiovascular Health,Risk Factors,Diabetes,Prevalence of ideal HbA1c and fasting glucose status among US adults (20+); NHANES,Crude,Percent (%),90.0,90.0,NULL,NULL,86.5,92.7,Age,25-44,C2,T11,NH403,Crude,BOC03,AGE04,59,NULL
NHANES~2013-2014~59~NH001~RAC02~Crude,2013-2014,US,United States,NHANES,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,Prevalence of major cardiovascular disease among US adults (20+); NHANES,Crude,Percent (%),6.6,6.6,NULL,NULL,5.7,7.8,Race,Non-Hispanic Black,C1,T1,NH001,Crude,BOC04,RAC02,59,NULL
NHANES~2005-2006~59~NH072~RAC01~Crude,2005-2006,US,United States,NHANES,None,None,Healthy People 2020,None,Risk Factors,Obesity,Prevalence of healthy weight among US adults (20+); NHANES,Crude,Percent (%),32.0,32.0,NULL,NULL,28.8,35.4,Race,Non-Hispanic White,C2,T13,NH072,Crude,BOC04,RAC01,59,NULL
NHANES~2009-2010~59~NH803~AGE02~Crude,2009-2010,US,United States,NHANES,None,None,None,AHA 2020 Goals: Cardiovascular Health,Risk Factors,Smoking,Prevalence of ideal smoking status among US adults (20+); NHANES,Crude,Percent (%),69.5,69.5,NULL,NULL,62.8,75.5,Age,20-24,C2,T15,NH803,Crude,BOC03,AGE02,59,NULL
NHANES~2007-2008~59~NH703~RAC07~Age-Standardized,2007-2008,US,United States,NHANES,None,None,None,AHA 2020 Goals: Cardiovascular Health,Risk Factors,Physical Inactivity,Prevalence of ideal physical activity levels among US adults (20+); NHANES,Age-Standardized,Percent (%),35.3,35.3,NULL,NULL,28.3,43.1,Race,Other,C2,T14,NH703,AgeStdz,BOC04,RAC07,59,NULL
NHANES~2007-2008~59~NH601~RAC07~Crude,2007-2008,US,United States,NHANES,None,None,None,AHA 2020 Goals: Cardiovascular Health,Risk Factors,Obesity,Prevalence of poor BMI status among US adults (20+); NHANES,Crude,Percent (%),19.9,19.9,NULL,NULL,11.8,31.5,Race,Other,C2,T13,NH601,Crude,BOC04,RAC07,59,NULL
NHANES~2011-2012~59~NH066~RAC04~Age-Standardized,2011-2012,US,United States,NHANES,None,None,Healthy People 2020,None,Risk Factors,Cholesterol Abnormalities,Prevalence of cholesterol screening in the past 5 years among US adults (20+); NHANES,Age-Standardized,Percent (%),59.0,59.0,NULL,NULL,55.9,62.0,Race,Hispanic,C2,T10,NH066,AgeStdz,BOC04,RAC04,59,NULL
NHANES~2001-2002~59~NH064~RAC07~Age-Standardized,2001-2002,US,United States,NHANES,None,None,None,None,Risk Factors,Cholesterol Abnormalities,Prevalence of low HDL (high-density lipoprotein) cholesterol among US adults (20+); NHANES,Age-Standardized,Percent (%),17.5,17.5,NULL,NULL,11.9,24.9,Race,Other,C2,T10,NH064,AgeStdz,BOC04,RAC07,59,NULL
NHANES~1999-2000~59~NH002~AGE04~Crude,1999-2000,US,United States,NHANES,None,None,None,None,Cardiovascular Diseases,Heart Failure,Prevalence of heart failure among US adults (20+); NHANES,Crude,Percent (%),NULL,-2.0,~,Statistically unstable estimates not presented [unstable by NCHS standards: (means: standard error/estimate>0.30; prevalence: NCHS Data Presentation Standards for Proportions (https://www.cdc.gov/nchs/data/series/sr_02/sr02_175.pdf))],NULL,NULL,Age,25-44,C1,T5,NH002,Crude,BOC03,AGE04,59,NULL
NHANES~1999-2000~59~NH003~GEN02~Age-Standardized,1999-2000,US,United States,NHANES,None,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (20+); NHANES,Age-Standardized,Percent (%),2.0,2.0,NULL,NULL,1.5,2.7,Gender,Female,C1,T4,NH003,AgeStdz,BOC02,GEN02,59,NULL
NHANES~2017-2018~59~NH070~AGE01~Crude,2017-2018,US,United States,NHANES,None,None,None,None,Risk Factors,Diabetes,Prevalence of diabetes among US adults (18+); NHANES,Crude,Percent (%),NULL,-2.0,~,Statistically unstable estimates not presented [unstable by NCHS standards: (means: standard error/estimate>0.30; prevalence: NCHS Data Presentation Standards for Proportions (https://www.cdc.gov/nchs/data/series/sr_02/sr02_175.pdf))],NULL,NULL,Age,18-24,C2,T11,NH070,Crude,BOC03,AGE01,59,NULL
NHANES~1999-2000~59~NH064~AGE07~Crude,1999-2000,US,United States,NHANES,None,None,None,None,Risk Factors,Cholesterol Abnormalities,Prevalence of low HDL (high-density lipoprotein) cholesterol among US adults (20+); NHANES,Crude,Percent (%),23.9,23.9,NULL,NULL,21.3,26.7,Age,35+,C2,T10,NH064,Crude,BOC03,AGE07,59,NULL
NHANES~2007-2008~59~NH002~RAC02~Crude,2007-2008,US,United States,NHANES,None,None,None,None,Cardiovascular Diseases,Heart Failure,Prevalence of heart failure among US adults (20+); NHANES,Crude,Percent (%),3.8,3.8,NULL,NULL,2.9,4.9,Race,Non-Hispanic Black,C1,T5,NH002,Crude,BOC04,RAC02,59,NULL
NHANES~2013-2014~59~NH401~RAC03~Age-Standardized,2013-2014,US,United States,NHANES,None,None,None,AHA 2020 Goals: Cardiovascular Health,Risk Factors,Diabetes,Prevalence of poor HbA1c or fasting glucose status among US adults (20+); NHANES,Age-Standardized,Percent (%),22.8,22.8,NULL,NULL,18.8,27.3,Race,Non-Hispanic Asian,C2,T11,NH401,AgeStdz,BOC04,RAC03,59,NULL
NHANES~2005-2006~59~NH301~RAC04~Age-Standardized,2005-2006,US,United States,NHANES,None,None,None,AHA 2020 Goals: Cardiovascular Health,Risk Factors,Cholesterol Abnormalities,Prevalence of poor cholesterol status among US adults (20+); NHANES,Age-Standardized,Percent (%),NULL,-2.0,~,Statistically unstable estimates not presented [unstable by NCHS standards: (means: standard error/estimate>0.30; prevalence: NCHS Data Presentation Standards for Proportions (https://www.cdc.gov/nchs/data/series/sr_02/sr02_175.pdf))],NULL,NULL,Race,Hispanic,C2,T10,NH301,AgeStdz,BOC04,RAC04,59,NULL
NHANES~2009-2010~59~NH064~RAC01~Crude,2009-2010,US,United States,NHANES,None,None,None,None,Risk Factors,Cholesterol Abnormalities,Prevalence of low HDL (high-density lipoprotein) cholesterol among US adults (20+); NHANES,Crude,Percent (%),20.9,20.9,NULL,NULL,19.4,22.5,Race,Non-Hispanic White,C2,T10,NH064,Crude,BOC04,RAC01,59,NULL
NHANES~2003-2004~59~NH301~AGE04~Crude,2003-2004,US,United States,NHANES,None,None,None,AHA 2020 Goals: Cardiovascular Health,Risk Factors,Cholesterol Abnormalities,Prevalence of poor cholesterol status among US adults (20+); NHANES,Crude,Percent (%),14.4,14.4,NULL,NULL,12.8,16.2,Age,25-44,C2,T10,NH301,Crude,BOC03,AGE04,59,NULL
NHANES~2011-2012~59~NH403~RAC03~Crude,2011-2012,US,United States,NHANES,None,None,None,AHA 2020 Goals: Cardiovascular Health,Risk Factors,Diabetes,Prevalence of ideal HbA1c and fasting glucose status among US adults (20+); NHANES,Crude,Percent (%),64.2,64.2,NULL,NULL,57.5,70.4,Race,Non-Hispanic Asian,C2,T11,NH403,Crude,BOC04,RAC03,59,NULL
NHANES~2013-2014~59~NH064~GEN01~Crude,2013-2014,US,United States,NHANES,None,None,None,None,Risk Factors,Cholesterol Abnormalities,Prevalence of low HDL (high-density lipoprotein) cholesterol among US adults (20+); NHANES,Crude,Percent (%),29.3,29.3,NULL,NULL,26.6,32.1,Gender,Male,C2,T10,NH064,Crude,BOC02,GEN01,59,NULL
NHANES~2001-2002~59~NH060~AGE06~Crude,2001-2002,US,United States,NHANES,None,None,None,None,Risk Factors,Cholesterol Abnormalities,Prevalence of recommended statin therapy for cholesterol management among US adults (21+); NHANES,Crude,Percent (%),NULL,-2.0,~,Statistically unstable estimates not presented [unstable by NCHS standards: (means: standard error/estimate>0.30; prevalence: NCHS Data Presentation Standards for Proportions (https://www.cdc.gov/nchs/data/series/sr_02/sr02_175.pdf))],NULL,NULL,Age,65+,C2,T10,NH060,Crude,BOC03,AGE06,59,NULL
NHANES~2013-2014~59~NH024~RAC04~Crude,2013-2014,US,United States,NHANES,None,None,Healthy People 2020,None,Risk Factors,Hypertension,Prevalence of prehypertension among US adults (18+); NHANES,Crude,Percent (%),26.4,26.4,NULL,NULL,24.2,28.7,Race,Hispanic,C2,T9,NH024,Crude,BOC04,RAC04,59,NULL
