object_id,reqid,request_date,personpremise,address_one,zip,activity_date,activitytypeid,activity_type_desc
4329.0,715139.0,2021/01/13 05:00:00+00,FRANK'S MEAT & PRODUCE DELI,3342 PRESTON HWY,40213.0,2021/01/14 05:00:00+00,7,FIELD
4330.0,715448.0,2021/01/21 05:00:00+00,CATHEDRAL OF THE ASSUMPTION,433 S 5TH #101,40202.0,2021/01/22 05:00:00+00,7,FIELD
4331.0,715561.0,2021/01/25 05:00:00+00,AMAZON,5747 PRESTON HWY SUITE A,40219.0,2021/01/26 05:00:00+00,7,FIELD
4332.0,717705.0,2021/03/12 05:00:00+00,WICKS PIZZA,3348 HIKES LN,40220.0,2021/03/12 05:00:00+00,7,FIELD
4333.0,719874.0,2021/04/20 03:59:59+00,PAPA JOHN'S #008,2301 BARDSTOWN RD,40205.0,2021/04/21 03:59:59+00,7,FIELD
4334.0,721071.0,2021/05/10 03:59:59+00,BRIGHT BEGINNINGS LEARNING CENTER,2603 DIXIE HWY,40216.0,2021/05/10 03:59:59+00,7,FIELD
4335.0,714708.0,2021/01/08 05:00:00+00,SOUTHEAST CHRISTIAN CHURCH,920 BLANKENBAKER PKWY,40243.0,2021/01/31 05:00:00+00,7,FIELD
4336.0,714870.0,2021/01/09 05:00:00+00,MANHATTAN PROJECT,2101 FRANKFORT AVE,40206.0,2021/01/14 05:00:00+00,7,FIELD
4337.0,714975.0,2021/01/12 05:00:00+00,BLIND SQUIRREL,592 N ENGLISH STATION RD,40223.0,2021/01/13 05:00:00+00,7,FIELD
4338.0,715302.0,2021/01/19 05:00:00+00,EDEMA PARTNERS,1169 EASTERN PKWY #23113,40217.0,2021/01/28 05:00:00+00,7,FIELD
4339.0,715614.0,2021/01/26 05:00:00+00,PETSMART,10308 WESTPORT RD,40241.0,2021/01/29 05:00:00+00,7,FIELD
4340.0,715908.0,2021/02/02 05:00:00+00,PLEATCO FILTRATION,11201 AMPERE CT,40299.0,2021/02/05 05:00:00+00,7,FIELD
4341.0,716068.0,2021/02/04 05:00:00+00,DAVID'S BRIDAL,3008 BARDSTOWN RD,40205.0,2021/02/05 05:00:00+00,7,FIELD
4342.0,716484.0,2021/02/12 05:00:00+00,VFW POST 2921,2902 S 7TH ST,40216.0,2021/02/17 05:00:00+00,7,FIELD
4343.0,716612.0,2021/02/19 05:00:00+00,JEWELL MANUFACTURING,9951 BUNSEN WAY,40299.0,2021/02/22 05:00:00+00,7,FIELD
4344.0,716640.0,2021/02/19 05:00:00+00,JOHNSON CONTROLS,7111 TRADE PORT DR,40258.0,2021/02/24 05:00:00+00,7,FIELD
4345.0,716755.0,2021/02/23 05:00:00+00,REPUBLIC BANK & TRUST COMPANY,2801 BARDSTOWN RD,40205.0,2021/03/10 05:00:00+00,7,FIELD
4346.0,716807.0,2021/02/23 05:00:00+00,DOMINO'S PIZZA #1424,812 EASTERN PKWY,40217.0,2021/02/24 05:00:00+00,7,FIELD
4347.0,717208.0,2021/03/02 05:00:00+00,MESH,3608 BROWNSBORO RD,40207.0,2021/03/05 05:00:00+00,7,FIELD
4348.0,717378.0,2021/03/05 05:00:00+00,BEND & ZEN,1301 HERR LN STE 187,40222.0,2021/04/23 03:59:59+00,7,FIELD
4349.0,718260.0,2021/03/22 03:59:59+00,THORNTON'S #165,4170 TAYLOR BLVD,40215.0,2021/03/25 03:59:59+00,7,FIELD
4350.0,719153.0,2021/04/05 03:59:59+00,MCDONALD'S,5001 S 3RD ST,40214.0,2021/04/09 03:59:59+00,7,FIELD
4351.0,719212.0,2021/04/06 03:59:59+00,KROGER L-356,12501 SHELBYVILLE RD,40243.0,2021/04/07 03:59:59+00,7,FIELD
4352.0,719802.0,2021/04/15 03:59:59+00,EL NOPAL,9451 WESTPORT RD,40241.0,2021/04/22 03:59:59+00,7,FIELD
4353.0,720113.0,2021/04/23 03:59:59+00,SOUTHEAST CHRISTIAN CHURCH,1407 MOSER RD,40299.0,2021/04/28 03:59:59+00,7,FIELD
4354.0,721607.0,2021/05/19 03:59:59+00,DIRECT STAFFING,5338 S 3RD ST,40214.0,2021/05/20 03:59:59+00,7,FIELD
4355.0,714065.0,2020/12/17 05:00:00+00,WAYSIDE CHRISTIAN MISSION,432 E JEFFERSON ST,40202.0,2020/12/29 05:00:00+00,7,FIELD
4356.0,714149.0,2021/01/04 05:00:00+00,CHANGING IMAGE BARBERSHOP,2251 HIKES LN,40218.0,2021/01/04 05:00:00+00,7,FIELD
4357.0,714265.0,2021/01/05 05:00:00+00,SOUTHEAST FAMILY YMCA,5930 SIX MILE LN,40218.0,2021/01/07 05:00:00+00,7,FIELD
4358.0,715298.0,2021/01/19 05:00:00+00,LIL DIAMOND CAFE,9125 GALENE DR,40299.0,2021/01/20 05:00:00+00,7,FIELD
4359.0,715431.0,2021/01/21 05:00:00+00,BOWMAN FIELD WINE & SPIRITS,2800 TAYLORSVILLE RD,40205.0,2021/01/21 05:00:00+00,7,FIELD
4360.0,715695.0,2021/01/25 05:00:00+00,JIMMY JOHN'S,1321 S HURSTBOURNE PKWY,40220.0,2021/01/27 05:00:00+00,7,FIELD
4361.0,715964.0,2021/02/02 05:00:00+00,BURGER KING,6300 GREENWOOD RD,40258.0,2021/02/02 05:00:00+00,7,FIELD
4362.0,716061.0,2021/02/04 05:00:00+00,BONNIE & CLYDE'S PIZZA,7611 DIXIE HWY,40258.0,2021/02/04 05:00:00+00,7,FIELD
4363.0,716253.0,2021/02/05 05:00:00+00,B QUICK FOOD MART,7600 3RD STREET RD,40214.0,2021/02/08 05:00:00+00,7,FIELD
4364.0,716291.0,2021/02/08 05:00:00+00,JTOWN PRESCHOOL,3922 RUCKRIEGEL PKWY,40299.0,2021/02/08 05:00:00+00,7,FIELD
4365.0,716497.0,2021/02/16 05:00:00+00,FLEX APPEAL,946 GOSS AVE,40217.0,2021/02/26 05:00:00+00,7,FIELD
4366.0,716639.0,2021/02/19 05:00:00+00,MERCEDES,2520 TERRA CROSSING,40219.0,2021/02/24 05:00:00+00,7,FIELD
4367.0,721166.0,2021/05/11 03:59:59+00,MEIJER #162,9905 DIXIE HWY,40272.0,2021/05/12 03:59:59+00,7,FIELD
4368.0,713662.0,2020/12/28 05:00:00+00,O'REILLYS AUTO PARTS,3700 DIXIE HWY,40216.0,2020/12/29 05:00:00+00,7,FIELD
4369.0,715305.0,2021/01/19 05:00:00+00,VENDOME COOPER & BRASS,729 FRANKLIN ST,40202.0,2021/01/21 05:00:00+00,7,FIELD
4370.0,715328.0,2021/01/19 05:00:00+00,CHARLEY'S GRILLED SUB,5000 SHELBYVILLE RD,40207.0,2021/01/21 05:00:00+00,7,FIELD
4371.0,715343.0,2021/01/20 05:00:00+00,NEPHROLOGY ASSOCIATES OF KENTUCKY PSC,6400 DUTCHMANS PKWY STE 250,40205.0,2021/01/27 05:00:00+00,7,FIELD
4372.0,715463.0,2021/01/22 05:00:00+00,DERBY FABRICATING SOLUTIONS,4500 PRODUCE RD,40218.0,2021/01/28 05:00:00+00,7,FIELD
4373.0,715799.0,2021/01/29 05:00:00+00,UOFL HEALTH-JEWISH HOSPITAL,200 ABRAHAM FLEXMER WAY,40202.0,2021/02/05 05:00:00+00,7,FIELD
4374.0,718417.0,2021/03/24 03:59:59+00,TEASDALE FOODS,3701 W MAGNOLIA AVE,40208.0,2021/03/25 03:59:59+00,7,FIELD
4375.0,721165.0,2021/05/11 03:59:59+00,MEIJER #166,9500 PRESTON HWY,40229.0,2021/05/11 03:59:59+00,7,FIELD
4376.0,722996.0,2021/06/07 03:59:59+00,KROGER DISTRIBUTION,2000 NELSON MILLER PKWY,40219.0,2021/06/07 03:59:59+00,7,FIELD
4377.0,710827.0,2020/12/02 05:00:00+00,COVER ALL CAFE,5001 STEPHAN DR,40258.0,2020/12/03 05:00:00+00,7,FIELD
4378.0,711036.0,2020/12/03 05:00:00+00,NOCHE MEXICAN BBQ,1838 BARDSTOWN RD,40205.0,2020/12/05 05:00:00+00,7,FIELD
4379.0,711111.0,2020/12/04 05:00:00+00,EUROFINS MICROBIOLOGY LABORATORIES,12701 PLANTSIDE DR,40299.0,2020/12/14 05:00:00+00,7,FIELD
4380.0,711142.0,2020/12/04 05:00:00+00,DAIRY QUEEN,4811 NORTON HEALTHCARE BLVD,40241.0,2020/12/04 05:00:00+00,7,FIELD
4381.0,711639.0,2020/11/18 05:00:00+00,POST,1045 GOSS AVE,40217.0,2020/11/18 05:00:00+00,7,FIELD
4382.0,711715.0,2020/12/09 05:00:00+00,SIGNATURE HEALTHCARE AT ROCKFORD REHAB & WELLNESS,4700 QUINN DR,40216.0,2020/12/09 05:00:00+00,7,FIELD
4383.0,712205.0,2020/12/12 05:00:00+00,WENDYS,4029 POPLAR LEVEL RD,40213.0,2020/12/14 05:00:00+00,7,FIELD
4384.0,714125.0,2021/01/04 05:00:00+00,MCALISTER'S #1079,2721 S HURSTBOURNE PKWY,40220.0,2021/01/04 05:00:00+00,7,FIELD
4385.0,714172.0,2021/01/05 05:00:00+00,YMCA SE,5930 SIX MILE,40218.0,2021/01/06 05:00:00+00,7,FIELD
4386.0,715301.0,2021/01/19 05:00:00+00,WAKO ELECTRONIC WAREHOUSE,2105 PRODUCTION DR,40219.0,2021/01/22 05:00:00+00,7,FIELD
4387.0,715363.0,2021/01/20 05:00:00+00,TK'S PUB & GRILL,5442 DEL MARIA WAY,40291.0,2021/01/20 05:00:00+00,7,FIELD
4388.0,715882.0,2021/02/01 05:00:00+00,SMOOTHIE KING,12430 SHELBYVILLE RD,40243.0,2021/02/03 05:00:00+00,7,FIELD
4389.0,715942.0,2021/02/02 05:00:00+00,EXCELLENCE LEARNING ACADEMY,1618 LINCOLN AVE,40213.0,2021/02/03 05:00:00+00,7,FIELD
4390.0,716295.0,2021/02/08 05:00:00+00,SALVATION ARMY CENTER OF HOPE,911 S BROOK ST,40203.0,2021/02/08 05:00:00+00,7,FIELD
4391.0,716410.0,2021/02/11 05:00:00+00,ROSES DISCOUNT STORE,3220 CRUMS LN,40216.0,2021/02/12 05:00:00+00,7,FIELD
4392.0,716486.0,2021/02/15 05:00:00+00,SAM'S CLUB #8111,1401 ALLIANT AVE,40299.0,2021/02/17 05:00:00+00,7,FIELD
4393.0,717416.0,2021/03/06 05:00:00+00,AMVETS POST 9,1567 S SHELBY ST,40217.0,2021/03/09 05:00:00+00,7,FIELD
4394.0,717809.0,2021/03/15 03:59:59+00,RED ROBIN,5000 SHELBYVILLE RD,40207.0,2021/03/19 03:59:59+00,7,FIELD
4395.0,718181.0,2021/03/19 03:59:59+00,BEEF O'BRADY'S,11324 PRESTON HWY,40229.0,2021/03/23 03:59:59+00,7,FIELD
4396.0,718605.0,2021/03/26 03:59:59+00,MID AMERICA SPORTS CENTER,1906 WATTERSON TRAIL,40219.0,2021/03/26 03:59:59+00,7,FIELD
4397.0,719161.0,2021/04/06 03:59:59+00,PRICELESS FOODS,7813 BEULAH CHURCH RD,40228.0,2021/04/07 03:59:59+00,7,FIELD
4398.0,720314.0,2021/04/28 03:59:59+00,SOUTHSIDE CHRISTIAN DAYCARE,3815 DIXIE HWY,40216.0,2021/04/30 03:59:59+00,7,FIELD
4399.0,721408.0,2021/05/17 03:59:59+00,U.S. BANK BRANCH,9905 DIXIE HWY,40272.0,2021/05/14 03:59:59+00,7,FIELD
4400.0,724182.0,2021/06/29 03:59:59+00,STONEWARE & CO,731 BRENT ST,40204.0,2021/07/01 03:59:59+00,7,FIELD
4401.0,706260.0,2020/10/01 03:59:59+00,CIRCLE K #4703311,2911 BARDSTOWN RD,40205.0,2020/10/01 03:59:59+00,7,FIELD
4402.0,706480.0,2020/10/06 03:59:59+00,MCDONALD'S,6400 GREENWOOD RD,40258.0,2020/10/06 03:59:59+00,7,FIELD
4403.0,706823.0,2020/10/13 03:59:59+00,HARBOR HOUSE OF LOUISVILLE,2231 LOWERS HUNTERS TRACE,40216.0,2020/10/20 03:59:59+00,7,FIELD
4404.0,707138.0,2020/10/16 03:59:59+00,KROGER L-753,1265 GOSS AVE,40217.0,2020/10/20 03:59:59+00,7,FIELD
4405.0,707530.0,2020/10/26 03:59:59+00,SUDS BUCKET EXPRESS LAUNDRY,4700 S 3RD ST,40214.0,2020/10/28 03:59:59+00,7,FIELD
4406.0,707615.0,2020/10/27 03:59:59+00,THE MASSAGE ENVY,4600 SHELBYVILLE RD,40207.0,2020/10/27 03:59:59+00,7,FIELD
4407.0,707851.0,2020/10/29 03:59:59+00,CRUNCH FITNESS,6801 DIXIE HWY,40258.0,2020/11/04 05:00:00+00,7,FIELD
4408.0,708002.0,2020/10/30 03:59:59+00,KROGER L-346,3039 BRECKENRIDGE LN,40220.0,2020/11/02 05:00:00+00,7,FIELD
4409.0,708295.0,2020/11/04 05:00:00+00,WENDYS,3301 CANE RUN RD,40211.0,2020/11/05 05:00:00+00,7,FIELD
4410.0,708509.0,2020/11/09 05:00:00+00,HONEYWELL,10640 FREEPORT DRIVE,40258.0,2020/11/10 05:00:00+00,7,FIELD
4411.0,708586.0,2020/11/10 05:00:00+00,SOUTHSIDE AUTO SALES II,1218 ARCADE AVE,40215.0,2020/11/11 05:00:00+00,7,FIELD
4412.0,708662.0,2020/11/11 05:00:00+00,PIC-PAC SUPREMARKET,6629 SOUTHSIDE DR,40214.0,2020/11/18 05:00:00+00,7,FIELD
4413.0,709006.0,2020/11/10 05:00:00+00,MERLE'S WHISKEY KITCHEN,122 W MAIN ST,40202.0,2020/11/18 05:00:00+00,7,FIELD
4414.0,709062.0,2020/11/12 05:00:00+00,ANOTHER PLACE SANDWICH SHOP,119 S 7TH ST,40202.0,2020/11/12 05:00:00+00,7,FIELD
4415.0,709248.0,2020/11/18 05:00:00+00,HD RUBBIES,6905 SOUTHSIDE DR,40214.0,2020/11/18 05:00:00+00,7,FIELD
4416.0,709415.0,2020/11/18 05:00:00+00,EMPIRE BEAUTY SCHOOL,5120 DIXIE HWY,40216.0,2020/12/07 05:00:00+00,7,FIELD
4417.0,709462.0,2020/11/18 05:00:00+00,DOLLAR GENERAL #15707,13725 DIXIE HWY,40272.0,2020/11/20 05:00:00+00,7,FIELD
4418.0,709707.0,2020/11/20 05:00:00+00,SOUTHEEAST CHRISTIAN CHURCH,920 BLANKENBAKER PKWY,40243.0,2020/12/13 05:00:00+00,7,FIELD
4419.0,710073.0,2020/11/17 05:00:00+00,HEARTH ON MELLWOOD AVENUE,1765 MELLWOOD AVE,40206.0,2020/11/17 05:00:00+00,7,FIELD
4420.0,710085.0,2020/11/17 05:00:00+00,MAYAN CAFE,813 E MARKET ST,40206.0,2020/11/17 05:00:00+00,7,FIELD
4421.0,710148.0,2020/11/23 05:00:00+00,CUVEE WINE TABLE,3598 SPRINGHURST BLVD,40241.0,2020/11/24 05:00:00+00,7,FIELD
4422.0,710505.0,2020/11/30 05:00:00+00,BILLIARDS CLUB OF LOUISVILLE,5404 BARDSTOWN RD,40291.0,2020/12/03 05:00:00+00,7,FIELD
4423.0,711415.0,2020/12/05 05:00:00+00,SUNNY NAILS AND SPA,4917-J DIXIE HWY,40219.0,2020/12/09 05:00:00+00,7,FIELD
4424.0,711866.0,2020/12/10 05:00:00+00,NORTON HEART SPECIALISTS,6420 DUTCHMANS PKWY STE 200,40205.0,2020/12/07 05:00:00+00,7,FIELD
4425.0,712500.0,2020/12/14 05:00:00+00,MANLEY'S MARATHON,7205 MANSLICK RD,40214.0,2020/12/14 05:00:00+00,7,FIELD
4426.0,715300.0,2021/01/19 05:00:00+00,REYNOLDS ALUMINUM,2827 HALE AVE,40211.0,2021/01/22 05:00:00+00,7,FIELD
4427.0,715694.0,2021/01/25 05:00:00+00,CRACKER BARREL #153,1401 KENTUCKY MILLS DR,40299.0,2021/01/27 05:00:00+00,7,FIELD
4428.0,716251.0,2021/02/05 05:00:00+00,DOLLAR GENERAL #11683,8715 3RD STREET RD,40272.0,2021/02/08 05:00:00+00,7,FIELD
4429.0,716611.0,2021/02/18 05:00:00+00,CIRCLE K #4703244,9109 US HWY 42,40059.0,2021/02/19 05:00:00+00,7,FIELD
4430.0,716892.0,2021/02/24 05:00:00+00,4 KINGS CAFE,4642 JENNINGS LN,40218.0,2021/02/25 05:00:00+00,7,FIELD
4431.0,717679.0,2021/03/12 05:00:00+00,CARDIOLOGY ASSOCIATES,1900 BLUEGRASS AVE STE 103,40215.0,2021/03/15 03:59:59+00,7,FIELD
4432.0,718498.0,2021/03/25 03:59:59+00,MUSCLE MONKEY GRILL #1,9451 WESTPORT RD,40241.0,2021/03/31 03:59:59+00,7,FIELD
4433.0,711616.0,2020/12/03 05:00:00+00,ATRIUM BREWING,1154 LOGAN ST,40204.0,2020/12/03 05:00:00+00,7,FIELD
4434.0,708917.0,2020/11/02 05:00:00+00,MINIT MART #683,1123 S FLOYD ST,40203.0,2020/11/02 05:00:00+00,7,FIELD
4435.0,705513.0,2020/09/18 03:59:59+00,JAVONAN FOOTBALL CLUB,12411 REHL RD,40299.0,2020/09/22 03:59:59+00,7,FIELD
4436.0,718640.0,2021/03/26 03:59:59+00,POPEYE'S,12206 SHELBYVILLE RD,40243.0,2021/03/31 03:59:59+00,7,FIELD
4437.0,721221.0,2021/05/12 03:59:59+00,FIFTH THIRD BANK,12501 SHELBYVILLE RD,40243.0,2021/05/14 03:59:59+00,7,FIELD
4438.0,721646.0,2021/05/18 03:59:59+00,MAPCO MART,6514 PRESTON HWY,40213.0,2021/05/18 03:59:59+00,7,FIELD
4439.0,711565.0,2020/12/08 05:00:00+00,DISMAS CHARITIES,1501 LYTLE ST,40203.0,2020/12/08 05:00:00+00,7,FIELD
4440.0,711722.0,2020/12/08 05:00:00+00,KROGER L-350,5533 NEW CUT RD,40214.0,2020/12/09 05:00:00+00,7,FIELD
4441.0,711877.0,2020/12/10 05:00:00+00,LOGAN'S TREEHOUSE CHILDCARE,7113 LOWER HUNTERS TRACE,40219.0,2020/12/22 05:00:00+00,7,FIELD
4442.0,711979.0,2020/12/10 05:00:00+00,SPEEDWAY #8132,2300 BROWNSBORO RD,40207.0,2020/12/14 05:00:00+00,7,FIELD
4443.0,714057.0,2021/01/04 05:00:00+00,GRASSA GRAMMA,2210 HOLIDAY MANOR CENTER,40222.0,2021/01/04 05:00:00+00,7,FIELD
4444.0,714614.0,2021/01/07 05:00:00+00,UPS SUPPLY CHAIN SOLUTION,2240 OUTER LOOP,40219.0,2021/01/14 05:00:00+00,7,FIELD
4445.0,714890.0,2021/01/09 05:00:00+00,PRICELESS FOODS,10986 DIXIE HWY,40272.0,2021/01/11 05:00:00+00,7,FIELD
4446.0,715135.0,2021/01/13 05:00:00+00,DAIRY QUEEN,2058 PORTLAND AVE,40212.0,2021/01/14 05:00:00+00,7,FIELD
4447.0,715680.0,2021/01/22 05:00:00+00,MOJITO IN HAVANA RESTAURANT & BAR,3939 SHELBYVILLE RD,40207.0,2021/01/28 05:00:00+00,7,FIELD
4448.0,715876.0,2021/02/01 05:00:00+00,SIRENS CLUB,2707 S 7TH ST,40215.0,2021/02/01 05:00:00+00,7,FIELD
4449.0,716062.0,2021/02/04 05:00:00+00,KROGER L-753,1265 GOSS AVE,40217.0,2021/02/05 05:00:00+00,7,FIELD
4450.0,716358.0,2021/02/08 05:00:00+00,KROGER L-332,4211 S 3RD ST,40214.0,2021/02/17 05:00:00+00,7,FIELD
4451.0,716637.0,2021/02/19 05:00:00+00,ANDORA GLASS,4301 CHEFS WAY,40218.0,2021/02/22 05:00:00+00,7,FIELD
4452.0,717413.0,2021/03/06 05:00:00+00,BONNIE & CLYDE'S PIZZA,7611 DIXIE HWY,40258.0,2021/03/08 05:00:00+00,7,FIELD
4453.0,719733.0,2021/04/16 03:59:59+00,POSH POSH CLUB CHILD & FAMILY ENRICHMENT CENTER,1512 CRUMS LN,40216.0,2021/04/16 03:59:59+00,7,FIELD
4454.0,719890.0,2021/04/19 03:59:59+00,THORNTONS #49,11710 DIXIE HWY,40272.0,2021/04/20 03:59:59+00,7,FIELD
4455.0,720547.0,2021/05/03 03:59:59+00,EJ WILLMAN & SONS,1636 W MARKET ST,40203.0,2021/05/03 03:59:59+00,7,FIELD
4456.0,723450.0,2021/06/14 03:59:59+00,CHEW PHARMACY,3621 FERN VALLEY RD,40219.0,2021/06/21 03:59:59+00,7,FIELD
4457.0,708737.0,2020/11/12 05:00:00+00,FAMILY DOLLAR #22424,1250 BARDSTOWN RD,40204.0,2020/11/19 05:00:00+00,7,FIELD
4458.0,719218.0,2021/04/06 03:59:59+00,PLATINUM FOOD MART,1025 W BROADWAY,40203.0,2021/04/07 03:59:59+00,7,FIELD
4459.0,705841.0,2020/09/24 03:59:59+00,WENDYS,5124 DIXIE HWY,40216.0,2020/09/28 03:59:59+00,7,FIELD
4460.0,708967.0,2020/11/14 05:00:00+00,FAMILY DOLLAR #20750,3022 PORTLAND AVE,40212.0,2020/11/18 05:00:00+00,7,FIELD
4461.0,711627.0,2020/12/03 05:00:00+00,KROGER L-753,1265 GOSS AVE,40217.0,2020/12/03 05:00:00+00,7,FIELD
4462.0,720042.0,2021/04/22 03:59:59+00,UPS,911 GRADE LANE,40213.0,2021/04/26 03:59:59+00,7,FIELD
4463.0,706377.0,2020/10/02 03:59:59+00,PENN STATION,2204 HEATHER LN,40218.0,2020/10/08 03:59:59+00,7,FIELD
4464.0,709060.0,2020/11/12 05:00:00+00,MANHATTAN GRILL,429 W MUHAMMAD ALI BLVD,40202.0,2020/11/12 05:00:00+00,7,FIELD
4465.0,711740.0,2020/12/09 05:00:00+00,UPS WORLDPORT,911 GRADE LN,40213.0,2020/12/09 05:00:00+00,7,FIELD
4466.0,720293.0,2021/04/27 03:59:59+00,CIRCLE K #4700117,9619 WHIPPS MILL RD,40222.0,2021/04/28 03:59:59+00,7,FIELD
4467.0,706478.0,2020/10/06 03:59:59+00,DOLLAR TREE,5532 NEW CUT RD,40214.0,2020/10/06 03:59:59+00,7,FIELD
4468.0,709066.0,2020/11/12 05:00:00+00,LUIGI'S,712 W MAIN ST,40202.0,2020/11/12 05:00:00+00,7,FIELD
4469.0,712169.0,2020/12/11 05:00:00+00,EL NOPAL,3945 TAYLORSVILLE RD,40220.0,2020/12/11 05:00:00+00,7,FIELD
4470.0,720546.0,2021/05/03 03:59:59+00,HYUNDAI OF LOUISVILLE,6633 DIXIE HWY,40258.0,2021/05/03 03:59:59+00,7,FIELD
4471.0,706660.0,2020/10/09 03:59:59+00,COIN LAUNDRY 2,4735 ROCKFORD PLZ,40216.0,2020/10/10 03:59:59+00,7,FIELD
4472.0,709083.0,2020/11/16 05:00:00+00,KROGER PHARMACY,5594 SHEPHERDSVILLE RD,40228.0,2020/11/18 05:00:00+00,7,FIELD
4473.0,713454.0,2020/12/22 05:00:00+00,LITTLE SMILES LEARNING ACADEMY,1240 S 28TH ST,40211.0,2020/12/29 05:00:00+00,7,FIELD
4474.0,720789.0,2021/05/04 03:59:59+00,DURAMART,1480 S 7TH ST,40208.0,2021/05/04 03:59:59+00,7,FIELD
4475.0,706824.0,2020/10/12 03:59:59+00,GRAB N GO,3110 ROCKFORD LN,40216.0,2020/10/13 03:59:59+00,7,FIELD
4476.0,709122.0,2020/11/17 05:00:00+00,FANATICS,9205 NATIONAL TPKE,40118.0,2020/11/17 05:00:00+00,7,FIELD
4477.0,714264.0,2021/01/05 05:00:00+00,HERITAGE GREEN APARTMENT COMPLEX,142 E SOUTHLAND BLVD,40214.0,2021/01/06 05:00:00+00,7,FIELD
4478.0,720864.0,2021/05/05 03:59:59+00,BOONE'S MARATHON,521 N 22ND ST,40203.0,2021/05/06 03:59:59+00,7,FIELD
4479.0,706919.0,2020/10/14 03:59:59+00,FAMILY MEDICINE,215 CENTRAL AVE,40208.0,2020/10/20 03:59:59+00,7,FIELD
4480.0,709284.0,2020/11/17 05:00:00+00,WENDYS,4029 POPLAR LEVEL RD,40213.0,2020/11/19 05:00:00+00,7,FIELD
4481.0,715141.0,2021/01/13 05:00:00+00,FRANK'S MEAT & PRODUCE DELI,3342 PRESTON HWY,40213.0,2021/01/14 05:00:00+00,7,FIELD
4482.0,721168.0,2021/05/11 03:59:59+00,FAURECIA EXHAUST SYSTEMS,2000 STANLEY GAULT PKWY,40223.0,2021/05/12 03:59:59+00,7,FIELD
4483.0,706946.0,2020/10/14 03:59:59+00,WHITEFIELD ACADEMY CAFETERIA,7711 FEGENBUSH LN,40228.0,2020/10/15 03:59:59+00,7,FIELD
4484.0,709502.0,2020/11/19 05:00:00+00,SPEEDWAY #9712,4547 TAYLORSVILLE RD,40220.0,2020/11/19 05:00:00+00,7,FIELD
4485.0,715201.0,2021/01/14 05:00:00+00,BEEF O'BRADY'S,3101 S 2ND ST,40208.0,2021/01/19 05:00:00+00,7,FIELD
4486.0,721637.0,2021/05/17 03:59:59+00,OLMSTED ACADEMY SOUTH,5650 SOUTHERN PKWY,40214.0,2021/05/17 03:59:59+00,7,FIELD
4487.0,706996.0,2020/10/14 03:59:59+00,STEP AHEAD CHILD CARE,7902 BEULAH CHURCH RD,40228.0,2020/10/14 03:59:59+00,7,FIELD
4488.0,709714.0,2020/11/20 05:00:00+00,LOUISVILLE TENNIS CLUB,2011 HERR LANE,40222.0,2020/11/20 05:00:00+00,7,FIELD
4489.0,715566.0,2021/01/25 05:00:00+00,BOB EVANS #437,11800 STANDIFORD PLAZA DR,40229.0,2021/01/26 05:00:00+00,7,FIELD
4490.0,722094.0,2021/05/25 03:59:59+00,EVANGEL CHRISTIAN SCHOOL,3728 TAYLORSVILLE RD,40220.0,2021/05/27 03:59:59+00,7,FIELD
4491.0,707054.0,2020/10/14 03:59:59+00,JETS PIZZA #007,6523 BARDSTOWN RD,40291.0,2020/10/19 03:59:59+00,7,FIELD
4492.0,707150.0,2020/10/16 03:59:59+00,POPEYE'S,7528 DIXIE HWY,40258.0,2020/10/21 03:59:59+00,7,FIELD
4493.0,707153.0,2020/10/19 03:59:59+00,MILLENNIUM FORGE,990 W ORMSBY AVE,40210.0,2020/10/19 03:59:59+00,7,FIELD
4494.0,707235.0,2020/10/19 03:59:59+00,CHRISTI'S CAFE,12810 DIXIE HWY,40272.0,2020/10/26 03:59:59+00,7,FIELD
4495.0,707394.0,2020/10/21 03:59:59+00,LA BODEGUITA DE MIMA,725 E MARKET ST,40206.0,2020/10/22 03:59:59+00,7,FIELD
4496.0,707453.0,2020/10/23 03:59:59+00,COX'S SMOKERS OUTLET,12610 SHELBYVILLE RD,40243.0,2020/10/23 03:59:59+00,7,FIELD
4497.0,707515.0,2020/10/26 03:59:59+00,AMERICAN LEGION DIXIE POST 2,2107 CRUMS LN,40216.0,2020/10/26 03:59:59+00,7,FIELD
4498.0,708148.0,2020/11/03 05:00:00+00,SAVE-A-LOT,2626 PORTLAND AVE,40212.0,2020/11/03 05:00:00+00,7,FIELD
4499.0,708302.0,2020/11/04 05:00:00+00,DAIRY QUEEN #311,3221 POPLAR LEVEL RD,40213.0,2020/11/05 05:00:00+00,7,FIELD
4500.0,708504.0,2020/11/06 05:00:00+00,QDOBA #2811,13006 SHELBYVILLE RD,40243.0,2020/11/09 05:00:00+00,7,FIELD
4501.0,708663.0,2020/11/11 05:00:00+00,DERBY CITY TRUCKING,121 BADGER AVE,40214.0,2020/11/18 05:00:00+00,7,FIELD
4502.0,708671.0,2020/11/11 05:00:00+00,CHRISTI'S CAFE,12810 DIXIE HWY,40272.0,2020/11/16 05:00:00+00,7,FIELD
4503.0,708708.0,2020/11/12 05:00:00+00,FAMILY HEALTH CENTER PORTLAND,2215 PORTLAND AVE,40212.0,2020/11/13 05:00:00+00,7,FIELD
4504.0,708804.0,2020/11/13 05:00:00+00,STANLEY SCHULTZE & CO INC,849 S 6TH ST,40203.0,2020/11/19 05:00:00+00,7,FIELD
